rid,DOS001_VCAP_6H:BRD-K36489877-001-01-6:5,DOS001_VCAP_24H:BRD-K36489877-001-01-6:5,DOS031_MCF7_24H:BRD-K36489877-001-01-6:5,DOS031_PC3_24H:BRD-K36489877-001-01-6:5,ERG015_PC3_24H:BRD-K36489877-001-01-6:10.0084,ERG015_PC3_6H:BRD-K36489877-001-01-6:10.0084,ERG015_VCAP_24H:BRD-K36489877-001-01-6:10.0084,ERG015_VCAP_6H:BRD-K36489877-001-01-6:10.0084
6908,-0.392995178699,-0.17405000329,0.33134996891,-0.750349998474,-1.6735213995,1.74560618401,-0.167026668787,0.365997046232
672,0.598590135574,0.0389000028372,-0.20039999485,0.428499996662,-1.90562820435,0.0917557701468,0.612981557846,0.171990543604
5710,-0.117566131055,-0.0241499841213,-3.42934989929,0.479250013828,-1.1325160265,1.09853935242,0.410528481007,0.384673953056
2115,-0.173776686192,1.3857499361,0.70685005188,0.804000020027,-0.761728107929,0.282811760902,0.765978634357,0.335080832243
7015,-0.455087393522,0.367449998856,1.09765005112,0.608150005341,-0.14240513742,-1.13174962997,-0.760312080383,-1.37181305885
8726,-0.161664754152,0.165950000286,-0.0341499745846,-0.380600005388,-1.02730035782,1.59444057941,1.32819962502,1.42327475548
2185,0.015044156462,0.17515000701,0.494350016117,1.110049963,0.113672316074,-0.835294663906,0.33392482996,-0.409979939461
3315,3.24900388718,-0.287849962711,-0.095349997282,-0.992149949074,-2.38407731056,-0.356657803059,0.371861189604,0.119928076863
5289,-0.476847112179,1.17280006409,0.727800011635,-0.0771500021219,0.934313476086,0.121234469116,0.91238540411,0.479623615742
868,2.66293263435,0.289600014687,0.802700042725,0.972050011158,0.451929152012,0.311585217714,0.0310007333755,-0.0164737254381
1677,0.169700264931,0.308299988508,1.02754998207,-0.149150013924,0.377327233553,0.0133174303919,0.815055131912,0.290714174509
7043,2.26747131348,0.981749951839,-0.0468500033021,0.584450006485,1.175537467,-0.44021576643,0.207924321294,0.312559247017
5613,2.56367826462,-0.293399989605,0.54699999094,0.739899992943,2.26120328903,-0.775616109371,0.0107794106007,-0.34818688035
595,0.402393341064,-0.594349980354,-0.306050002575,0.472550004721,-0.913521766663,0.970189452171,-0.0584872514009,0.276193022728
4793,-0.690071105957,0.211349964142,-1.33434998989,2.55590009689,-0.436766445637,-0.202344506979,-0.483443617821,-0.567512869835
2736,1.27455437183,0.28590002656,0.612500011921,0.43805000186,-0.254858106375,-0.994604051113,0.254224032164,0.0564569681883
5290,0.50325602293,-0.101549997926,0.6195499897,-0.281700015068,0.676095366478,-1.16321110725,-1.0797560215,-1.30813002586
6194,0.0,0.122100003064,-1.25095009804,-1.64610004425,0.0630900263786,0.60705858469,-0.390068233013,0.461642533541
1676,0.749267876148,-0.237049996853,0.388049989939,0.725199997425,0.680143237114,-0.80927836895,0.0224069356918,-0.760367453098
23512,-0.114289045334,-0.381599992514,-0.893400073051,-0.474500030279,-0.276476293802,0.24324670434,1.75646233559,0.615366101265
148022,0.378078579903,0.0492500066757,0.411799997091,-0.913300037384,-0.946955859661,0.818382918835,-0.514463484287,0.222591117024
1906,-0.200883567333,-0.681599974632,0.10355001688,0.0631499961019,0.227448225021,-1.62389945984,0.185411006212,-0.590152025223
8878,-1.10868132114,0.104650005698,-0.365649998188,-0.201349973679,-1.56148386002,0.64070469141,-0.152586758137,0.277480125427
3091,0.43609213829,0.614099979401,-0.828199982643,0.361599981785,-2.09282541275,-0.992481350899,0.507865071297,0.119874328375
5743,4.08627939224,-0.398600012064,0.212300002575,0.0688000023365,-0.645984947681,0.438933461905,-0.765846312046,-0.580089688301
5321,0.177668645978,-0.347299993038,-0.991249978542,0.0827500075102,0.871565759182,-1.9421787262,-0.396679371595,-1.02513384819
4144,-0.317887961864,0.728049993515,0.311399996281,-0.391449987888,1.49420261383,-0.717747330666,-0.39865642786,0.150972872972
1981,2.99894046783,-0.376399993896,0.211850002408,-0.336349993944,0.649767875671,-1.06402730942,-0.330203056335,0.335582852364
695,0.964828968048,0.405049979687,2.19970011711,1.90625,-0.953851342201,0.207725584507,0.279361486435,-0.241707876325
10398,0.618533611298,0.455899983644,0.382699996233,0.579149961472,-0.20826908946,-2.0420691967,0.315411061049,0.228748142719
5708,-1.30476665497,-0.267150014639,-0.427500009537,5.38614988327,0.511787176132,0.248738512397,0.594430565834,-0.286950677633
1213,-0.573210477829,4.13499975204,0.0494500100613,0.40315002203,-0.575322151184,1.42092907429,0.204813987017,0.795736074448
226,0.594946920872,-2.09034991264,0.131599992514,3.64835000038,-0.829181194305,0.687245249748,0.126294910908,0.74110108614
6777,0.508090734482,-0.531450033188,0.119500011206,0.349649995565,-0.924835205078,-1.38287496567,0.725248396397,-0.61350864172
2113,0.261779606342,0.477849990129,0.225250005722,-0.2962500453,-0.0140472389758,-0.352977573872,0.404928565025,-0.682112216949
3329,0.505569815636,-0.607100009918,-0.191200017929,-0.615599989891,-0.124146968126,0.526827633381,-1.42908847332,0.243251562119
1050,-0.163889423013,-0.702800035477,0.756250023842,-2.8842997551,-1.17611610889,0.545945525169,-0.189659833908,1.01583111286
9491,-0.396232485771,1.78509998322,0.439250022173,-0.920099973679,1.23218476772,-1.36648488045,-0.301215946674,-0.872658491135
22926,0.0333442389965,-1.26314997673,0.259350001812,0.150450021029,-1.06221306324,1.41192674637,-0.427812516689,-0.241591498256
5899,0.800720393658,0.498450011015,0.758599996567,0.383450001478,0.555316567421,1.72312545776,-0.387392699718,-0.117634639144
5467,0.277513116598,-1.44954991341,-0.503549993038,-0.358999997377,-0.212361484766,0.593322634697,0.202031135559,0.244233161211
6774,0.00123642385006,-1.32984995842,1.00849997997,-0.277800023556,0.315445691347,-0.548979640007,1.87013792992,0.76954805851
1788,0.876170635223,0.218750014901,1.50699996948,0.425599992275,0.773087084293,-1.45582580566,-0.310118764639,-0.680535852909
5921,-0.236574292183,-0.628650009632,-0.118900001049,0.72570002079,-1.60793948174,1.12821578979,0.180434882641,0.368683248758
5721,-1.16321694851,0.634400010109,-0.531899988651,-1.48179996014,-0.680455327034,-0.130567729473,-0.75018709898,0.690178930759
2263,-0.219855681062,1.19234991074,-0.655300021172,-0.196599990129,0.642645120621,-1.76569402218,-0.409311980009,-1.15763199329
808,0.0607231259346,0.441049993038,1.31749999523,-0.675650000572,0.364947319031,-1.26190972328,-0.712023973465,-1.1056265831
30001,0.0780179798603,-0.342250019312,0.540650010109,-0.665449976921,-0.299356013536,0.773990750313,-1.01179540157,0.515745222569
348,-0.549632132053,0.510399997234,1.93945002556,0.102499999106,-0.603426873684,-0.859706282616,-0.126078397036,-0.576843798161
30849,-0.098134547472,-0.679899990559,0.0498500019312,0.697200000286,-0.204650878906,1.24315035343,0.252555400133,0.654319286346
1454,0.683975279331,-0.337000012398,0.706749975681,0.245249986649,-1.2886993885,-0.68420612812,-0.661468863487,0.0801770612597
6500,0.258905917406,-0.433550000191,-0.450450003147,-0.327749997377,-0.996437311172,1.30158793926,0.0551582872868,0.42856284976
5627,4.24568128586,0.290049999952,-0.472500026226,-1.06319999695,-1.64690339565,1.4881016016,0.893292844296,0.252416163683
5715,0.350865840912,-1.20510005951,-1.62434995174,-0.871749997139,-1.43754446507,0.71505856514,-0.43504858017,-0.0845945477486
4791,1.21882510185,0.652350008488,0.417899996042,-0.171299993992,1.95575296879,-0.98254597187,1.18719398975,-0.687036156654
56924,-1.00653123856,-0.648200035095,-0.756500005722,-0.36779999733,-0.0588311180472,1.04898834229,0.338267862797,-0.159616991878
2690,-1.55988144875,0.0737500041723,-1.31494998932,-0.441250026226,-0.954056918621,0.269079327583,1.20404028893,0.901656806469
1019,-0.959879934788,-0.043349981308,-1.70149993896,-0.0191000103951,0.854560732841,0.371758639812,-0.0809317454696,0.344781577587
51422,0.0693976581097,-0.0889999866486,1.18720006943,0.219249993563,-0.0234042704105,0.140224218369,-0.309868246317,0.0661260709167
5788,0.500564455986,-0.0972499847412,1.38419997692,1.07085001469,2.18259978294,-0.919757843018,0.780226528645,-0.575646579266
6709,1.21614563465,-0.188000008464,-0.0038999915123,-0.717949986458,-0.34316560626,1.31560873985,0.38021749258,1.25478506088
1277,-0.0978271216154,0.663550019264,0.154500037432,-0.652750015259,-0.531517624855,-0.0360401272774,0.170346558094,-0.134969234467
993,0.334404885769,-0.645049989223,-0.755550026894,-0.128299996257,-0.117858871818,0.215680837631,0.360092401505,1.17823898792
7157,-0.0380767732859,0.199749991298,1.44089996815,-0.462200015783,4.03119564056,0.457768708467,-0.442354977131,0.26960170269
1958,0.030602991581,-0.569050014019,0.52370005846,-2.74944996834,0.0221252739429,0.551028966904,0.712428808212,0.23991753161
4582,-0.356776684523,0.629299998283,0.718450009823,-0.30625000596,-0.746361017227,0.536323785782,0.98868471384,0.440134108067
9212,0.161270946264,0.186300009489,0.0473999977112,0.510349988937,0.698867738247,-0.337520182133,0.837078332901,0.132941901684
8440,0.0847400128841,-1.12325000763,-0.235799998045,-0.0497999936342,0.448039293289,0.457223236561,-0.13317732513,0.422022730112
6790,0.245292961597,0.0887999981642,-1.02209997177,0.852599978447,-1.19208979607,0.948409974575,0.34229516983,0.255632638931
8851,0.609627127647,0.303050011396,0.473200023174,0.123250000179,0.263545572758,0.620336055756,0.231894373894,0.383385807276
2534,-0.0849756300449,1.47990000248,-0.415299981833,-0.791700005531,-0.647983670235,0.308521747589,0.612563550472,0.491055369377
4893,-0.0856606960297,0.89335000515,-0.119250006974,0.0518499985337,-0.138487935066,-0.848306655884,-0.174513250589,-0.367129385471
665,-0.216336712241,-0.185149997473,1.12290000916,-0.0151499956846,-1.90847921371,0.497811079025,0.210068389773,3.37147665024
4313,0.361174285412,0.213249996305,0.367850005627,0.248799979687,1.31264162064,-1.8012444973,0.0095428340137,-0.618143558502
1022,-0.701992630959,-0.161049991846,0.0465500056744,-0.292949974537,1.09241390228,0.581193745136,-0.798564851284,-1.52026176453
5880,-0.580189704895,-0.259050071239,-0.565300047398,-0.575450003147,-0.103660359979,0.676315903664,-0.388123273849,0.379168480635
3162,-0.792879998684,-0.643550038338,1.65725004673,-0.0223999992013,0.258881241083,0.451757967472,0.0730040073395,0.851108193398
1282,0.164486736059,0.393849998713,0.819550037384,1.80415010452,0.866254746914,-0.280005216599,0.0918943881989,-0.742602407932
3383,-0.270471274853,-0.466199994087,1.5353499651,-0.285750001669,-0.384549707174,-0.585718870163,-0.947041392326,-0.840165019035
727,-1.13073754311,0.216049998999,1.7134500742,0.558349967003,0.47869387269,-0.843057632446,0.950681984425,0.0959256142378
4792,0.466173291206,-1.16684997082,0.731199979782,0.159400001168,-0.498273789883,0.339414179325,-0.0747422575951,0.640321493149
4794,0.265572249889,-0.575999975204,0.642149984837,0.626649975777,0.00229367613792,-1.51478433609,0.746761918068,-0.0496784821153
902,0.455635875463,1.01125001907,0.529799997807,-0.883049964905,0.369111299515,0.373856127262,-0.639965415001,-0.795689463615
8091,1.24828910828,0.435350000858,0.167849987745,-0.784500002861,1.10292065144,1.90111494064,0.41323825717,-0.587211251259
3486,0.10539662838,-0.941149950027,-0.0595999956131,-1.32290005684,-0.522261977196,0.9001044631,0.535292446613,0.110752753913
10818,-0.251978933811,0.828449964523,-0.252700001001,0.292149990797,-0.562186956406,-0.0319181345403,0.0142550468445,-0.239361733198
3454,-0.152099370956,-0.415749996901,0.602200031281,0.253049999475,1.35488045216,-1.38561463356,-0.127709656954,-0.582750558853
4282,0.238143324852,-0.653599977493,0.274150013924,0.0,-1.77745056152,0.656462728977,0.898323714733,0.725758612156
1605,0.14306794107,-0.63220000267,-0.517549991608,-0.107400014997,-0.637975633144,1.13087797165,0.806821703911,0.789992630482
10644,-0.275256723166,0.557999968529,-0.585850000381,0.298249989748,-1.15809774399,-0.380997270346,-0.675814628601,-0.545697271824
2065,-0.416995465755,-0.189049988985,0.0310000032187,-0.0449499934912,0.188671469688,0.836722075939,0.378833413124,0.791601479053
8321,-0.0184467434883,1.04435002804,1.6577000618,0.436650007963,1.22225379944,-1.18745923042,-0.0881363451481,-0.301925063133
8503,0.0804845914245,-1.03595006466,1.1861000061,0.385250002146,-1.99738764763,-0.169927716255,-0.520202159882,-0.193501859903
7027,0.307380199432,0.69680005312,0.479300022125,-0.876749992371,-0.138473495841,0.819527328014,-1.47092342377,-0.177697971463
6850,-0.912027716637,1.15604996681,2.51375007629,0.942749977112,-0.399238795042,-0.875052571297,-0.634657084942,-0.774097084999
1978,0.972005367279,-0.548849999905,0.51884996891,0.262500017881,-0.826918125153,-0.105133682489,-0.436354696751,-0.56791228056
896,-0.234600633383,0.423650026321,0.517250001431,-0.161650002003,-0.102985911071,0.292239308357,1.46007180214,0.700449645519
5777,-0.424511790276,0.0849999785423,-0.276700019836,0.734450042248,-0.0876285806298,-0.603013515472,0.351505488157,0.776559352875
1846,-1.8379843235,4.24739980698,0.372749984264,0.740550041199,-0.755099892616,-0.122786313295,-0.449417561293,0.432513713837
5925,0.789945423603,0.0355000048876,0.329299986362,1.03715002537,0.465221047401,-0.150944158435,-1.03202211857,-0.330453157425
142,0.198180913925,0.40625,-0.397800028324,0.0697999894619,-0.129688203335,1.12465167046,-0.736966907978,0.499800682068
1021,-2.5915415287,-0.56895005703,0.00474998354912,-3.17100000381,-0.201985418797,-0.444973021746,0.46162840724,1.08338797092
5699,1.04276895523,0.590300023556,-1.36590003967,-0.745700001717,-0.216053768992,-1.50911390781,1.02365374565,0.100395530462
8061,0.866607666016,1.46865010262,-0.86384999752,-0.500949978828,-0.543051242828,-0.143604800105,0.947162508965,0.252555042505
1870,0.871797323227,5.15224981308,0.084399998188,-0.82279998064,-0.342484474182,-0.933732867241,-0.92632651329,-0.546929359436
1398,0.466196477413,-0.4632999897,-0.585700035095,0.089949965477,-1.27491676807,0.510725200176,0.161862209439,0.265838652849
3312,-0.105956427753,0.689599990845,0.187399983406,-0.191400006413,-1.28815507889,0.485269367695,-0.039883479476,0.872885107994
891,0.195141807199,-0.0636000037193,0.878550052643,-0.132499992847,2.43702697754,-0.593180775642,-0.36088424921,-1.10454404354
4775,1.08269739151,-0.147499993443,0.582199990749,-0.649949967861,0.657779991627,-0.475445002317,-0.203555777669,-0.691334605217
5111,0.685760140419,-0.542600035667,0.264800012112,-0.883150041103,-0.541580379009,1.02850699425,-0.200346544385,0.877956569195
5696,-0.0913686752319,0.549149990082,0.0584999993443,0.618749976158,-0.902284562588,0.149438261986,1.50923669338,0.309607923031
5588,-1.63854312897,0.0854000151157,-0.132550001144,0.229950010777,0.533138751984,-1.02756094933,-0.471258431673,0.502510547638
6839,-0.325023978949,0.487250030041,-1.64225006104,0.440050005913,-0.713847517967,0.255019873381,0.686962485313,0.516722202301
329,-0.743355512619,0.734300017357,0.00184999406338,1.04710006714,0.529414594173,0.257951647043,0.691088318825,0.379575490952
5058,-1.01454973221,0.889349997044,1.11724996567,-0.605049967766,-0.333024412394,-0.394497156143,-1.55878996849,0.527309656143
998,-0.135918870568,-0.602499961853,3.25334978104,-0.185949996114,-1.06089532375,-0.783251404762,0.00276154279709,0.832032084465
9134,0.886712491512,0.261550009251,-2.84589982033,-0.756099998951,0.242921158671,-0.589355826378,-0.116056293249,0.347377419472
6616,-0.450648009777,1.28729999065,1.21099996567,-0.544200003147,1.43124651909,-1.15518689156,-0.654811263084,-1.16465163231
5223,-8.97364616394,-0.679300010204,0.219499990344,-0.534900009632,-1.58192873001,0.651960134506,-0.0235090404749,1.13302850723
4690,-2.04316759109,0.158700019121,-0.550350010395,-0.475099980831,1.55824828148,1.9891564846,-0.936029076576,0.26296454668
958,0.0105165690184,0.089699998498,0.479349970818,-0.015399992466,0.93413823843,-1.914955616,1.28969681263,-0.967681884766
1616,1.35826897621,-0.217900007963,0.601599991322,-0.715200006962,2.52489519119,-1.4887046814,-1.7811563015,-1.02801442146
991,0.683863759041,0.0562999844551,0.199699997902,0.999949991703,-0.927385270596,0.565150558949,0.161737591028,0.360147356987
6347,-0.631081700325,0.133349984884,-0.354149997234,0.0228999853134,1.12798559666,-1.29245424271,-0.206444054842,-0.712739109993
6714,-0.46637943387,-0.833999991417,-0.405999988317,-0.571150004864,-0.0535849779844,0.939601182938,-0.226936012506,0.300239592791
652,-0.429803013802,0.703899979591,2.13240003586,-0.224849998951,1.0851033926,-1.58079278469,-0.416596591473,-1.21510112286
4331,3.8024315834,-0.340849995613,-0.0651499778032,-0.780650019646,-1.59634256363,-0.614964842796,-0.00733538530767,-1.36188614368
7099,0.140848457813,-0.16859999299,0.312649995089,-0.388199985027,1.72014772892,-0.32964849472,-0.552989661694,-0.267649829388
10320,0.220025390387,-4.25990009308,0.0647999942303,0.404750019312,-1.08943247795,-0.6063798666,0.350208431482,0.692398786545
2042,-0.0893350318074,0.26574999094,0.11724999547,3.58940005302,1.16468822956,-0.714539170265,-0.960516750813,2.71147537231
843,-0.357349395752,0.393849998713,0.870850026608,0.369700014591,1.56573402882,-1.5254021883,2.91263723373,-1.1182744503
840,0.329035997391,0.503400027752,2.3204498291,0.699100017548,2.40816092491,1.38894152641,0.567554116249,0.667069077492
7048,-0.267588555813,-0.211999997497,0.272500008345,-0.0854499936104,-0.17794521153,2.84998226166,-1.29616177082,-0.48929810524
4851,1.1600625515,0.458649992943,0.123800009489,0.166249990463,1.51796638966,-1.07596182823,0.581402778625,0.0372161269188
6464,1.1796463728,-0.930949985981,0.437549978495,0.597599983215,0.56060731411,-1.85136342049,-1.20996594429,-0.989656805992
23410,0.599053263664,-1.28205001354,-0.502250015736,0.511749982834,0.754141807556,0.54983484745,0.141370415688,0.603046894073
54205,0.553074598312,0.823400020599,-0.132899999619,-0.83520001173,-0.478662133217,-0.543731868267,-0.489067465067,-0.224225699902
2770,0.80914324522,-0.0271500051022,0.913049995899,0.388999998569,-0.16021874547,0.832855939865,0.0875765830278,-0.749724030495
80204,1.03672015667,4.53639984131,0.148249998689,1.8709499836,-0.189060732722,2.14237260818,0.372241646051,-0.140032559633
4208,0.377923250198,-0.338750004768,-0.380299985409,0.489050000906,0.943725526333,-0.0106470882893,0.363472431898,0.384222149849
1845,-3.8551235199,0.648949980736,1.58885002136,1.46955001354,-0.596207261086,-0.0169722884893,-0.258216023445,0.336877584457
23368,0.137844651937,1.50419998169,1.52430009842,0.918399989605,1.49739134312,0.123642742634,-0.351394712925,-0.349752515554
5583,0.205556303263,0.269449979067,-0.776450037956,-1.13580000401,1.04998898506,0.814440429211,-1.00020551682,0.159442961216
8900,0.223276168108,1.1290999651,-0.360700011253,-0.12729999423,0.875382423401,-0.181244388223,-0.515556812286,-0.513983011246
581,1.05247485638,-0.411149978638,-2.72035002708,2.25780010223,-0.3062697649,-1.4254181385,-0.512419939041,-0.32316377759
6193,-0.411729007959,0.560699999332,-0.898250043392,-2.14010000229,-1.57918477058,1.03681612015,-1.35360467434,0.38585665822
6622,-0.771524786949,-0.25284999609,1.25034999847,0.220499962568,0.183895036578,-0.853217840195,-0.340183079243,-0.309872150421
11261,4.74897861481,-0.418449997902,-0.202549993992,-0.621249973774,1.01168680191,-0.261152267456,-0.466464161873,-0.949098885059
6696,1.05095529556,-0.245100021362,0.986899971962,-2.56465005875,2.29977941513,0.680587172508,-0.369726598263,-0.342759430408
8312,0.116368860006,1.32015001774,-0.696500003338,-0.172900006175,1.25491583347,0.69326364994,-0.155664503574,0.194983154535
835,0.222901642323,0.329400002956,5.05595016479,-0.731000006199,-0.267188191414,0.45156365633,-1.4966750145,1.62409293652
8324,-0.226128786802,-0.38844999671,0.394549995661,0.219650030136,0.619408965111,0.701915323734,-0.26255440712,1.81642055511
1848,0.731552302837,1.03034996986,-0.401300013065,-2.5923500061,-1.2262699604,0.293081760406,-1.36493945122,-0.624307632446
154,-0.629846096039,0.608549952507,-0.369599997997,0.721549987793,-0.0995340794325,0.275055468082,0.497982680798,-0.19587777555
4312,4.04216527939,1.84354996681,0.464500039816,-0.0454000085592,-1.08054935932,-1.00797259808,2.76761007309,-1.10416412354
994,0.926910400391,-0.326600015163,0.707149982452,0.317250013351,0.94417655468,0.897746264935,-4.7896437645,0.207292348146
2048,-0.543045639992,-0.0793499946594,-0.410599976778,-0.163399994373,-0.0622820258141,0.669936180115,0.314528554678,0.198819577694
1111,0.64399689436,-0.204349994659,-0.273000001907,-1.0692499876,0.905469238758,1.21633160114,1.39553594589,-0.162731468678
5154,-0.522432923317,0.170850038528,-0.553300023079,1.59415006638,0.388733297586,0.779925107956,-0.283750474453,0.0950911045074
2920,-0.756126821041,0.161799997091,0.260349988937,-0.119400024414,-0.616878092289,0.19794768095,0.448987156153,0.198911041021
3122,-0.356921434402,-0.171850010753,-0.219449996948,0.348350018263,0.871858000755,-0.595733642578,-0.484088361263,-0.426121711731
2769,0.616209924221,-0.0442000031471,2.360049963,0.154899954796,1.86779642105,-1.22293353081,0.036220382899,-0.754534482956
5900,0.0967081785202,0.432250022888,-0.338150024414,1.2336499691,0.0205387696624,0.704344928265,0.808575212955,1.04868042469
6304,0.821267008781,-0.858449995518,0.386799961329,0.583150029182,-0.316941231489,-0.47034522891,0.500920414925,0.0423061326146
5211,0.777702093124,-1.23284995556,0.177349984646,-0.53075003624,-1.20294439793,0.543919742107,3.5040102005,0.420887887478
2886,0.403789579868,-0.324950009584,0.0324500016868,-0.139850020409,0.291110366583,-2.18503403664,-1.22033572197,-2.68338274956
9261,-0.079715937376,-0.690450012684,-0.0573500096798,-0.542199969292,0.330000817776,0.31355881691,-0.497555464506,0.110123828053
8569,-0.0165092349052,-0.376900017262,-1.35140001774,-0.76139998436,0.208787068725,-1.27353286743,-0.291288077831,-0.784683287144
3303,0.403621017933,0.267300009727,2.16335010529,-1.46165001392,0.022546581924,0.718435227871,-0.472900897264,0.474934101105
5331,-1.17439937592,-0.702099978924,2.58165001869,-0.518499970436,-1.08112359047,-0.425725281239,0.875030517578,1.22736847401
5347,0.66013276577,-0.853749990463,0.382149994373,-0.679049968719,-0.847190856934,0.185136064887,-0.336373239756,-0.0692631304264
4638,0.412135213614,0.107249997556,-0.3125,0.0921999812126,-0.183895334601,0.144291043282,0.15867048502,1.18309676647
2264,0.0654518306255,-0.27110004425,0.575850009918,1.82115006447,-0.0809355378151,-0.23773047328,-2.0323972702,-0.918697834015
1029,0.209554642439,-0.0610000006855,-0.3587500453,-0.17175000906,-0.825703680515,-0.312818229198,-0.732486844063,-0.925477445126
1027,1.21680939198,0.378250002861,-0.748799979687,-0.554799973965,-1.47271847725,0.0347645953298,-0.379038512707,0.179358571768
2597,-0.994135141373,-0.122100003064,0.727949976921,0.616150021553,0.0,0.230949446559,-0.905444562435,0.0
55847,0.471649795771,1.02999997139,0.289499998093,-1.02974998951,0.0418108031154,-0.132927402854,0.330873966217,-0.400204241276
25803,0.115182161331,1.2582000494,1.18630003929,0.308799982071,-0.584731340408,-0.60322022438,0.158027142286,0.206122621894
3480,0.47222918272,-0.400600016117,-1.95770001411,0.42539998889,0.412755817175,0.678169608116,0.581262111664,-0.051061719656
2946,-0.376140475273,0.39335000515,-0.225299999118,0.0456999912858,-0.275074362755,-1.44800329208,0.0725054442883,-0.630002975464
9517,0.458654165268,-0.232150003314,0.722850084305,0.47570002079,-0.846495270729,0.84836769104,0.424543440342,0.676814138889
25987,-0.851578116417,-0.259649991989,0.173499986529,-0.735499978065,-1.24795544147,1.07009911537,1.22359800339,0.481930494308
23670,0.334470063448,0.418099999428,0.515100002289,0.0842999964952,-2.30526089668,0.937176048756,-0.3633069098,-0.0732734203339
11182,-0.0947001576424,-5.01464986801,-0.838450014591,-0.170699998736,-1.11384236813,-1.07800102234,0.519537806511,0.173160240054
2146,0.820457696915,0.111400000751,0.21629999578,0.0785500109196,-0.162896305323,1.28274202347,0.628492593765,0.290469765663
3385,0.933525800705,-0.522750020027,-0.31844997406,-0.576300024986,-1.55499958992,0.882001161575,0.0860640853643,0.306514024734
5261,-0.198610842228,-0.175650000572,0.524250030518,0.615999996662,-0.119527369738,-0.894391894341,-0.0197786986828,-0.769282221794
10765,-0.520176112652,-0.417750000954,0.561999976635,0.84525001049,-0.111000321805,-0.125127390027,0.391471773386,-0.310851633549
25839,0.204942494631,0.0237500071526,-0.0491500198841,0.385150015354,-0.761051476002,0.301822334528,0.289182037115,0.00243135262281
4172,1.00439357758,-0.155499994755,0.435199975967,1.09885001183,-0.525610387325,1.00105166435,0.352170139551,0.658855021
23161,-0.253464788198,0.741950035095,-0.230099990964,0.665350019932,0.739556312561,-1.32920455933,-0.795079350471,-1.41073894501
10298,0.298715054989,-0.163900017738,-0.457399994135,0.476149976254,0.313502758741,0.227516189218,0.109875917435,0.580647826195
1802,0.0762830972672,0.489799976349,0.359799981117,0.660149991512,-0.283447831869,0.669466972351,0.430640608072,0.846401572227
58533,-0.722553491592,1.06555008888,-0.875550031662,-0.381500005722,-2.0349624157,0.688353776932,0.863729655743,0.742285013199
147179,0.117301791906,1.34595000744,2.14310002327,1.15569996834,0.105106316507,0.367485642433,0.535150408745,-0.350721925497
29937,-0.150373890996,0.29935002327,-0.83185005188,1.20589995384,-2.09311580658,-0.131651446223,0.534855663776,0.116779923439
