rid,CPC012_A375_6H:BRD-K14550461-001-01-3:10,CPC012_A549_6H:BRD-K14550461-001-01-3:10,CPC012_A549_24H:BRD-K14550461-001-01-3:10,CPC012_ASC_24H:BRD-K14550461-001-01-3:10,CPC012_HA1E_6H:BRD-K14550461-001-01-3:10,CPC012_HCC515_6H:BRD-K14550461-001-01-3:10,CPC012_HT29_6H:BRD-K14550461-001-01-3:10,CPC012_MCF7_6H:BRD-K14550461-001-01-3:10,CPC012_MCF7_24H:BRD-K14550461-001-01-3:10,CPC012_NEU_24H:BRD-K14550461-001-01-3:10,CPC012_NPC_24H:BRD-K14550461-001-01-3:10,CPC012_PC3_6H:BRD-K14550461-001-01-3:10,CPC012_PC3_24H:BRD-K14550461-001-01-3:10,CPC012_PHH_24H:BRD-K14550461-001-01-3:10,CPC012_SKB_24H:BRD-K14550461-001-01-3:10,CPC012_VCAP_6H:BRD-K14550461-001-01-3:10,CPC012_VCAP_24H:BRD-K14550461-001-01-3:10
5720,0.598838090897,0.247690230608,0.661050021648,2.36765670776,0.947729945183,0.668999969959,-0.594201743603,-0.528775334358,-1.00695240498,6.48829984665,-0.0100303282961,-0.630598068237,-0.215667873621,-0.404599994421,-0.583860039711,0.523239195347,-0.0514849238098
466,0.853461027145,0.599559128284,0.0944499969482,-0.0209355950356,1.21712040901,0.941550016403,-0.46673566103,-0.456374704838,-0.644381403923,0.143150016665,0.528237938881,-2.27039361,0.713946580887,-1.45749998093,-1.86211073399,0.176173239946,0.526644945145
6009,0.774582147598,-0.0182059146464,0.344900012016,1.39702808857,0.569502353668,0.78955000639,-0.149407505989,1.16736495495,-1.12009835243,-1.5447499752,1.3064738512,0.142769813538,0.620397686958,-1.0720000267,0.520943343639,1.06692194939,-0.600158035755
2309,-0.941409349442,-0.085426568985,1.33485007286,-0.858041107655,-2.1660284996,-0.532649993896,-0.876686036587,-1.30839908123,-0.709113240242,-2.11614990234,-0.0160256456584,-0.456263035536,-0.691808998585,0.216499999166,0.127236992121,-0.294048368931,-1.13975799084
387,1.78806185722,0.51518535614,1.39824998379,1.56767976284,2.2556283474,0.995299994946,0.487835347652,1.87848329544,0.449272722006,0.58085000515,1.29902160168,0.395833015442,0.435679733753,-0.146500006318,0.491434901953,1.64012897015,0.684648394585
3553,0.0635057538748,-0.812922954559,-0.579299986362,5.32563734055,-0.0501382574439,-1.42785000801,0.025360647589,-0.0337530225515,0.445003688335,-0.0571500062943,-0.181580245495,-0.252156466246,1.0775282383,0.284299999475,-0.0583968684077,-0.877400040627,-1.1532201767
427,0.691756427288,0.497011959553,-0.151550024748,0.245334416628,0.65983068943,0.856250047684,-0.391366481781,-0.781156420708,1.70448839664,1.86564993858,0.279294967651,0.123513832688,0.845450878143,-1.31780004501,-0.23875439167,0.437058627605,0.112478539348
5898,0.0431188680232,-1.17023277283,-0.882650017738,-0.217612922192,1.03783810139,0.691400051117,-1.04261696339,-0.649922311306,-0.587755918503,0.0738000273705,-0.159901410341,-0.504591941833,0.0957397669554,0.456800013781,-1.0021930933,-2.53728437424,-0.592194974422
23365,0.330112636089,-0.425647258759,-0.93405008316,-0.753511548042,0.871844649315,0.782449960709,0.307186126709,0.0921138525009,0.799710869789,3.70880007744,0.774870216846,0.342872977257,0.694645524025,-0.730199992657,-0.268690258265,-0.0306058377028,0.00529387593269
6657,-0.476710498333,-0.910439372063,-0.216650009155,0.373924672604,-1.113042593,-1.82014989853,-0.241510257125,-0.140946164727,0.690150558949,-0.944399952888,0.0409262850881,-0.652817904949,-0.0953178405762,0.799000024796,1.6149866581,-0.660346508026,-1.3893122673
