rid,AML001_CD34_24H:BRD-A74382794:10,AML001_CD34_24H:BRD-A74382794:3.33333,AML001_CD34_24H:BRD-A74382794:1.11111,AML001_CD34_24H:BRD-A74382794:0.37037,AML001_CD34_6H:BRD-A74382794:10,AML001_CD34_6H:BRD-A74382794:3.33333,AML001_CD34_6H:BRD-A74382794:1.11111,AML001_CD34_6H:BRD-A74382794:0.37037,AML001_HL60_24H:BRD-A74382794:10,AML001_HL60_24H:BRD-A74382794:3.33333,AML001_HL60_24H:BRD-A74382794:1.11111,AML001_HL60_24H:BRD-A74382794:0.37037,AML001_HL60_6H:BRD-A74382794:10,AML001_HL60_6H:BRD-A74382794:3.33333,AML001_HL60_6H:BRD-A74382794:1.11111,AML001_HL60_6H:BRD-A74382794:0.37037,AML001_PC3_6H:BRD-A74382794:10,AML001_PC3_6H:BRD-A74382794:3.33333,AML001_PC3_6H:BRD-A74382794:1.11111,AML001_PC3_6H:BRD-A74382794:0.37037,AML001_U937_24H:BRD-A74382794:10,AML001_U937_24H:BRD-A74382794:3.33333,AML001_U937_24H:BRD-A74382794:1.11111,AML001_U937_24H:BRD-A74382794:0.37037,AML001_U937_6H:BRD-A74382794:10,AML001_U937_6H:BRD-A74382794:3.33333,AML001_U937_6H:BRD-A74382794:1.11111,AML001_U937_6H:BRD-A74382794:0.37037
2115,-0.423549979925,0.546700060368,-0.0121000111103,-0.427600026131,-0.559448361397,-0.817076444626,-0.399775832891,-0.941990971565,0.630116701126,-0.494947105646,-0.270398497581,-0.0277524068952,0.335826486349,-0.257259339094,-0.564125657082,0.0931302905083,1.06251072884,0.466481685638,-0.281746864319,0.631779372692,4.46210002899,1.33294999599,1.53170001507,0.00209999084473,0.602125883102,-0.0963409394026,-0.755323767662,-0.768086373806
7015,-0.071850001812,0.0537499785423,-0.0143500044942,-0.133400008082,0.211596876383,-0.446674346924,-0.100338175893,-0.147885382175,0.114081099629,-0.0107592009008,-0.305797874928,-0.20482750237,0.451252162457,-0.0979005694389,-0.425933510065,0.365953922272,0.195875257254,-0.321901738644,-0.430445283651,-0.645792901516,1.5665500164,0.250200003386,1.97685003281,-0.45064997673,0.0723090171814,0.0981987938285,0.460106879473,-0.57562148571
8726,1.13864994049,0.197150021791,0.158950030804,0.250100016594,0.620774686337,-0.826022922993,-0.391052126884,-0.438931941986,0.60588914156,-0.20606982708,-0.217961907387,-0.554470896721,-1.09840452671,-0.526223778725,-0.0452050343156,-0.381429612637,-0.688767552376,-0.926880955696,0.69182485342,1.05120408535,-0.342199981213,1.6874499321,0.198550000787,0.918499946594,-0.613127171993,0.0653361827135,0.055327616632,0.535158455372
2185,-0.695050001144,0.0817999988794,-0.918600022793,-0.0665499866009,-0.44462710619,-1.00817763805,-1.10496664047,-1.4954688549,-0.758442878723,0.254576057196,0.274974107742,0.133294224739,0.130852237344,-0.0252359062433,-0.170750573277,-0.123096972704,-0.423667371273,-0.0238889083266,-0.301500231028,-1.21648108959,0.596899986267,-3.93299984932,-1.02649998665,-0.850499987602,-0.947296619415,-0.813413977623,-0.324731230736,-0.354919970036
3315,-1.04565000534,0.0430000126362,-0.345550000668,0.0797000005841,0.112690940499,0.0612360015512,0.270038247108,0.223698332906,-0.396533310413,0.352951467037,0.690154910088,0.356548249722,-1.56663835049,0.425596386194,0.0406785830855,-0.306228816509,0.407461553812,0.220681190491,-0.0251902341843,-0.480166912079,-0.182700037956,-5.48075008392,-0.464100003242,-3.12234997749,-0.202946081758,-0.187927693129,0.278367042542,-0.0263901054859
5289,0.776650011539,0.22619998455,0.613799989223,0.997349977493,0.125274062157,-0.0186623446643,-0.214833945036,-0.516703546047,0.287519127131,-0.482549369335,-0.565020263195,-0.501355469227,0.231974452734,-0.511897206306,-0.261161863804,0.229854792356,-0.583053767681,0.129413157701,-0.251077771187,-0.336255788803,1.12720000744,2.02915000916,-0.140699997544,0.588200032711,-1.17082047462,0.420680910349,0.244073390961,-0.141315847635
868,0.411849975586,0.0233999937773,-0.145300000906,-0.932500004768,-0.414125263691,-0.239826500416,-0.337498992682,-1.16054129601,0.538308084011,-0.170439407229,-0.461316138506,-0.373656511307,-0.0377995818853,0.000263378024101,-0.0231067612767,-0.438485503197,0.671134710312,0.383994191885,-0.450088143349,-0.0257911533117,0.907950043678,1.56624996662,0.0254999995232,0.492349982262,-0.657934784889,-0.415675878525,0.00253513455391,-0.0778429806232
1677,-0.623099982738,-0.642949998379,0.267250001431,0.573750019073,0.0179600119591,-0.527107000351,0.712732315063,-0.166164427996,0.57893460989,0.32834520936,-0.18519538641,0.178092971444,0.29798668623,0.0387980639935,0.174345895648,0.50369733572,0.276918292046,0.71057754755,-0.277923643589,0.572392582893,1.63494992256,-1.38225007057,-0.167549997568,0.984449982643,-0.404321908951,0.367769479752,0.25493735075,-0.124619781971
7043,-0.295249998569,-0.13504999876,-1.07550001144,-0.640450000763,-0.1031049788,-0.761318325996,-1.20222616196,-1.27702748775,0.448083043098,-0.476461261511,-0.76849925518,-0.454937577248,-0.503549814224,0.533208608627,-0.801151812077,-0.459394067526,-0.271138250828,0.409816563129,-0.667913198471,-0.229347676039,0.0712500214577,0.538850009441,1.50619995594,0.359099984169,0.121370658278,0.593751788139,0.156978175044,-0.380976736546
5613,-0.261799991131,-1.63619995117,-0.41345000267,-0.142449989915,0.375446647406,-0.336702346802,0.974088132381,0.0670179128647,0.680227398872,-0.0640915855765,-0.0913441777229,-0.539990544319,0.498718321323,-0.50740814209,0.304830312729,0.484625041485,0.556648254395,-0.608427524567,0.689437150955,-0.266650497913,2.22994995117,-2.32665014267,2.36310005188,0.529250025749,1.41560065746,-0.427747070789,-0.209234759212,0.287851035595
595,0.435400009155,0.639600038528,1.5352499485,1.37105000019,-0.446120977402,-0.287158846855,-0.471157491207,-0.444012582302,0.160373747349,-0.130885988474,-0.376989603043,-0.39929330349,0.554200828075,0.0260176062584,-0.393348842859,0.194414079189,-0.0448196083307,1.37305963039,0.425503134727,0.960382044315,-0.054200001061,0.2323500067,-0.52689999342,-0.975799977779,-0.774539649487,-0.304734826088,4.6902050972,0.0452739223838
4793,-0.486599981785,0.427199989557,-0.372850000858,3.42029976845,-0.501308083534,-0.701439499855,0.340845048428,-0.809936225414,0.278863757849,-0.306561261415,-0.229643628001,-0.455416172743,0.224649339914,0.899450957775,-0.0941984951496,-0.171405777335,-0.308809310198,0.320479273796,0.141279220581,0.0752371400595,-0.532700002193,-1.84379994869,-0.134350001812,-1.0095000267,-0.577283799648,0.0503492951393,0.109657779336,0.361569225788
2736,-0.620450019836,-0.142749994993,-0.703700006008,0.47389999032,-0.511088907719,-1.02515602112,0.435232281685,-0.570913851261,0.35309445858,-0.571822762489,-0.542547047138,-0.567777574062,-0.213543027639,-0.064144462347,-0.41444092989,-0.139246627688,0.313309282064,-0.145623579621,0.222890228033,0.0762610733509,3.48810005188,2.18190002441,1.63164997101,0.805750012398,0.530848443508,-0.109486296773,-0.398775160313,-0.212968423963
5290,0.561900019646,-0.132399976254,-0.0352999866009,-0.319599986076,-0.76101565361,-1.12500619888,0.29089653492,-0.924090027809,0.395829021931,-0.650236964226,-0.588457047939,-0.598613500595,-0.394177317619,0.350782752037,-0.216312646866,-0.682417690754,0.288627415895,-1.01523184776,-0.628527224064,-1.00938487053,1.99554991722,3.28034996986,0.16269993782,2.03235006332,0.747569441795,-0.370330095291,-0.294018417597,-0.666639447212
6194,-1.27945005894,0.363900005817,0.170849993825,0.170849993825,-0.381150811911,-0.53175842762,0.695613563061,-0.517389297485,-1.59548866749,-0.208480939269,0.133576691151,0.473707020283,-0.448330760002,0.249238818884,-0.631989657879,-0.188512593508,0.0346899330616,0.0128841251135,-0.303819835186,0.435905307531,-2.89525008202,-0.972599983215,-1.23329997063,2.04675006866,0.424170255661,0.0183528512716,-0.127897486091,-0.511703848839
1676,-0.141750007868,-0.0772499889135,-0.429250001907,-0.534799993038,-0.386394590139,-0.919420182705,-0.932453751564,-1.04859936237,0.903870105743,0.155400127172,-0.576821148396,-0.511471748352,-0.0615549869835,0.110222734511,-0.407569915056,-0.252057492733,0.0437222272158,0.116052463651,-0.746024608612,-0.280781745911,2.03060007095,-0.671100020409,2.00230002403,0.0487500056624,-0.685753703117,-0.12741483748,-0.103970915079,-0.0665295422077
23512,0.439249992371,-0.986450016499,0.89904999733,0.823549985886,0.596559286118,-0.0271732620895,0.408727109432,-3.56213545799,0.600267887115,-0.0736673101783,-0.0290396213531,-0.135117575526,0.475492656231,-0.543124496937,0.660546839237,0.409895300865,0.635436713696,0.354171454906,1.36283731461,0.178874418139,-0.189050018787,1.30329990387,0.336999982595,-1.05914998055,0.30216088891,0.438969731331,0.575141012669,0.312292098999
148022,0.526449978352,-0.181549996138,-1.09949994087,-0.687350034714,0.0231056362391,0.890379011631,-0.0296727828681,0.418021142483,-0.499217480421,0.147694930434,0.241126999259,-0.298875927925,0.378219664097,-0.129915297031,-0.592594265938,0.494475156069,-0.177519321442,0.622337758541,-0.307918041945,-0.056397780776,0.556100010872,-0.700250029564,0.8763499856,-0.0270499959588,-0.20376688242,0.15424528718,-0.510638773441,0.470004916191
1906,-0.396600008011,-0.46724998951,-0.225549995899,-0.539200007915,-0.759803652763,-0.70038819313,-0.82769292593,-0.705031871796,0.253257066011,-0.548002123833,-0.781141459942,-0.550387740135,-0.566039860249,-0.286328434944,-0.20749270916,-0.762191414833,0.302376627922,0.11464253068,-0.351325958967,-1.35566031933,1.54460000992,3.44230008125,1.1955499649,1.25440001488,0.941814661026,-0.299403935671,-0.982224941254,-1.06385326385
8878,-0.397300004959,-0.396250009537,-0.103550001979,-0.571150004864,0.978183448315,0.856584429741,-0.0657460838556,0.374128639698,-0.821284174919,-0.498366355896,-0.581304311752,0.158212631941,0.458473086357,-0.773010253906,-0.445176243782,-0.193787023425,0.389562785625,-0.191335946321,0.291970133781,-0.240184754133,-2.07419991493,-2.39279985428,-0.567250013351,-0.598999977112,-4.61796092987,0.455999314785,0.23081369698,0.221373900771
3091,0.749950051308,-0.421499997377,0.56844997406,-0.762300014496,-0.812657296658,0.00092288851738,-0.522357821465,-1.0225969553,0.231176555157,-0.572353363037,-1.04793953896,-0.769536852837,-0.269967347383,-1.04961037636,-0.706215560436,-0.249388664961,0.679754793644,0.404543995857,0.75054359436,0.334630548954,-0.0282500088215,0.835649967194,0.608099997044,0.238899976015,-0.606367886066,0.436773061752,0.00680442154408,-0.78857088089
5743,0.784449994564,-0.310750007629,1.45335006714,0.185650005937,-0.223559617996,0.858519554138,-0.224869161844,-0.854749858379,0.722335398197,-0.43772560358,-0.713444650173,-0.029607668519,0.321206688881,-0.0434566922486,-0.314952641726,0.158703789115,0.000879615545273,-0.160690367222,0.571256279945,-0.352613419294,1.43299996853,-0.246549993753,1.05115008354,-0.170049995184,-1.06998682022,0.403504908085,0.00242659449577,-0.718703150749
5321,0.444299995899,-1.4646999836,0.10680000484,-0.650049984455,-0.268427550793,-1.16487264633,0.238190174103,-0.659639835358,0.249762475491,-0.589119434357,-0.690400004387,-0.549680888653,-0.482763320208,0.371694386005,-0.166482970119,-0.558488786221,0.151184424758,-0.870670676231,-1.49828851223,-0.663968920708,1.40200006962,1.95405006409,0.516499996185,0.743550002575,0.697212100029,0.634561657906,-0.142870530486,-0.817692756653
4144,0.704150021076,-0.946850001812,1.15400004387,0.564350008965,-0.273261725903,0.184538394213,0.320174157619,0.259921342134,-0.318804979324,0.364915847778,0.412509262562,0.404696553946,0.203379154205,-0.456565737724,0.321616560221,0.260345518589,0.784615814686,0.024049397558,-0.313235640526,0.405950516462,-1.31334996223,-0.498399972916,-0.586650013924,-0.568350017071,0.926713168621,-0.235466241837,0.120125114918,-0.254977464676
1981,0.266799986362,-0.488799989223,-0.385250002146,0.520600020885,0.270893603563,0.740762650967,0.641373574734,0.71280169487,-0.148409172893,0.543844640255,0.572488963604,0.410480737686,0.352946609259,0.949592590332,0.354052573442,0.0275074131787,0.720228374004,0.106262475252,-0.300514757633,0.695424616337,-0.567900002003,-0.978049993515,-0.448399990797,0.0306999981403,0.4175773561,-0.0126371085644,-0.927036046982,0.469250500202
695,-0.709699988365,0.542249977589,-0.416000008583,0.0124000012875,0.908797860146,0.577521622181,-0.166029214859,0.493019551039,-0.600063741207,0.463970601559,0.354174673557,0.558534264565,0.440246909857,-0.37062484026,-0.433718919754,0.310619980097,-0.357882022858,-0.0185415744781,0.567774713039,0.237811163068,-2.13129997253,-1.25670003891,-0.898099958897,-0.251399993896,-0.925608158112,0.840030968189,0.642015397549,0.746080875397
10398,0.21289999783,1.15745007992,-0.294600009918,-0.548950016499,-0.178226917982,-0.16711640358,-0.402311742306,-0.642689228058,0.698990762234,-0.431661635637,-0.637373924255,0.0789377316833,-0.634868502617,0.216329470277,-0.304013520479,-0.139147281647,0.502419531345,0.341541916132,0.432988077402,-0.158221930265,1.34170007706,2.0351998806,1.10809993744,-0.0757000148296,0.218250155449,-0.425025761127,0.249439194798,0.207606196404
5708,0.259700000286,-0.218849986792,-0.79984998703,0.124350011349,0.300469279289,-0.532353341579,0.300696671009,-0.253852248192,-0.599727511406,0.434699416161,-0.483951061964,0.279594421387,0.143218815327,-0.245572343469,0.0277766101062,-0.646212220192,0.858198285103,0.316212505102,-0.344920456409,0.509619116783,0.563549995422,-2.78455018997,-0.271050006151,-1.02200007439,0.219428956509,-0.433174610138,-0.704765081406,-0.57309448719
1213,0.234349995852,0.312350034714,-0.371800005436,-0.302249997854,0.688710987568,0.421744823456,-0.838342308998,0.242469117045,-1.58142340183,-0.043819822371,0.142067730427,0.172573119402,-0.371118962765,0.244680985808,-0.815293669701,-0.215989053249,-0.110934183002,0.810864031315,-0.156393706799,0.899030387402,-3.72480010986,-1.20315003395,-2.04540014267,0.0234500020742,-0.929708003998,0.330231934786,-0.302480489016,0.312260836363
226,-1.83809995651,-0.413150012493,-0.588750004768,-0.025150001049,1.15111041069,1.50028216839,-0.277394026518,1.01186108589,-0.419315159321,0.630951881409,0.663644075394,0.518685162067,0.431234478951,-0.977356374264,-0.776532053947,0.202045187354,-0.546078801155,0.974443137646,-0.172741875052,0.407036662102,-1.10985004902,-3.26114988327,0.0676500201225,-1.46015000343,-1.50938129425,0.37542283535,0.159622728825,0.285049557686
6777,-1.21794998646,-0.20560002327,-0.566100001335,-0.392799973488,1.39426422119,0.823766708374,0.154123187065,0.429007053375,-0.134012788534,0.059838604182,0.104137390852,0.0863241255283,0.320887684822,0.366287171841,-0.394081652164,0.255202829838,-0.459059923887,0.175504162908,-0.733433663845,0.65309214592,-0.785750031471,-1.95445001125,-0.416899979115,-0.500699996948,-0.634725809097,0.173871427774,-0.18379509449,0.701159358025
2113,-0.307650029659,-0.908699989319,-0.363300025463,-1.00300002098,-0.435026168823,-0.329382061958,-0.134939014912,-0.199710845947,0.614687263966,-0.481863975525,-0.55763053894,-0.774388790131,-0.338032066822,0.340034127235,0.145713299513,-0.202726691961,0.368148326874,-0.471986055374,0.363096445799,0.106480896473,1.308349967,-0.174800008535,0.47264996171,-0.108300000429,1.84561407566,-0.143921136856,-1.0133125782,0.474888861179
3329,-0.587000012398,-0.382250010967,0.0857000052929,0.581300020218,0.976398706436,0.743642747402,-0.697175145149,1.36933398247,-0.362936943769,0.564348340034,0.673746526241,0.598847746849,0.538875043392,-0.578908324242,-0.28771546483,0.558522105217,0.0190717037767,-0.0467928424478,0.315234005451,0.51867043972,-2.86364984512,-3.20810008049,-1.38765001297,0.504649996758,0.100463196635,0.291205912828,0.201652601361,0.652370393276
1050,-1.03120005131,-0.227849990129,-0.317449986935,0.160699993372,1.04624533653,0.678915679455,0.643726944923,1.23154270649,-0.304634213448,0.604490697384,0.537625014782,0.521953105927,0.678668618202,-0.0929410159588,0.0713593289256,0.76351583004,0.423359900713,-0.212276279926,0.32802733779,0.135897368193,-1.41674995422,-4.62384986877,-1.18840003014,-0.489200025797,0.508914232254,-0.271943598986,-0.225264295936,0.264754146338
9491,-0.223299995065,-0.723249971867,0.508249998093,-0.615000009537,0.27593421936,-0.451554298401,0.215171530843,0.285925626755,0.368427991867,-0.45059877634,-0.77133846283,-0.742035269737,-0.425478994846,0.19242580235,0.237602815032,-1.25847089291,-0.0625460147858,0.643686056137,-1.26381087303,-0.0141627192497,0.903500020504,-0.991250038147,1.05250000954,-2.10774993896,-1.5064561367,-0.450376451015,-0.49211782217,-0.838334798813
