rid,CPC020_A375_6H:BRD-K32737443-001-01-7:10,CPC020_A549_6H:BRD-K32737443-001-01-7:10,CPC020_HA1E_6H:BRD-K32737443-001-01-7:10,CPC020_HCC515_6H:BRD-K32737443-001-01-7:10,CPC020_HT29_6H:BRD-K32737443-001-01-7:10,CPC020_MCF7_6H:BRD-K32737443-001-01-7:10,CPC020_MCF7_24H:BRD-K32737443-001-01-7:10,CPC020_PC3_6H:BRD-K32737443-001-01-7:10,CPC020_PC3_24H:BRD-K32737443-001-01-7:10,CPC020_VCAP_6H:BRD-K32737443-001-01-7:10,CPC020_VCAP_24H:BRD-K32737443-001-01-7:10
5720,0.998548805714,-0.268550008535,0.190762668848,-0.120850004256,-1.27432823181,-0.421528995037,-0.303307235241,-0.0305107142776,0.371964544058,-0.260065257549,0.402037501335
466,0.654429376125,-0.0459000021219,-0.53175753355,-0.368799984455,-0.922273039818,-0.484613001347,0.438522398472,-0.463193625212,0.724360108376,-0.0665913969278,0.714143931866
6009,0.766963899136,-0.157749995589,-0.00733966380358,-0.581449985504,-0.837574481964,-0.98175162077,-0.665572106838,-0.350172698498,0.633317053318,0.908955335617,0.346646487713
2309,0.0675848722458,-0.289700001478,-1.10867655277,0.191550001502,-0.542361080647,-0.710534155369,1.31985640526,-0.273432016373,2.5096039772,-0.397136867046,-0.0695574879646
387,1.5468287468,-0.187199994922,-0.283484846354,0.166599988937,-0.795198082924,-0.274603545666,1.7271873951,0.66027957201,1.25754642487,0.248754411936,0.671304345131
3553,0.264486521482,-0.195799991488,-0.145125865936,-0.788800001144,0.91258174181,0.139929771423,0.978467106819,0.33640730381,1.62231564522,-0.238761484623,-0.888761818409
427,0.171641856432,0.541899979115,-1.22150373459,-0.204799994826,-0.115279719234,-0.491057604551,1.89458906651,0.23745124042,2.21937537193,0.27907153964,0.422680616379
5898,0.152494847775,-2.0868999958,0.45719820261,0.0593500137329,0.040627874434,-0.117129459977,-0.331257402897,0.715277433395,-0.590728342533,0.201197147369,0.44917267561
23365,0.302464067936,-0.824599981308,-0.328595817089,-0.941500008106,0.0269078612328,0.406195908785,0.0771311819553,0.631515204906,3.37675523758,0.943025231361,0.28990098834
6657,-0.0732225626707,1.14894998074,-0.873943030834,0.304799973965,0.868728637695,0.578161358833,2.79944968224,-0.925672590733,1.74374318123,-0.506649971008,-0.879376769066
5054,-0.0877942442894,-1.71710002422,-0.635281145573,-0.398299962282,1.25652647018,-0.427737087011,1.46339321136,0.827459216118,-1.59791088104,0.0614605434239,-0.589301228523
3108,-0.0249427892268,-0.521250009537,-0.671893239021,-0.528750002384,-0.441720694304,0.359005838633,-0.0129338186234,0.135440081358,3.31141996384,-0.309929341078,0.368378281593
1950,-0.300628393888,0.125699996948,-0.347722560167,-0.0933500006795,0.526392638683,0.689559698105,1.54299902916,-0.404142975807,3.27442169189,-0.272595137358,-1.17033982277
351,0.33004784584,-0.0677499771118,-0.645377397537,-0.572000026703,0.488539934158,0.380833357573,0.270864903927,-0.158102765679,-1.87272644043,0.0119824875146,-0.595426142216
4846,-0.284331083298,-0.460099995136,-0.61399102211,-0.534950017929,0.359901487827,-0.233891636133,0.929328620434,0.237340658903,0.827250897884,-0.236143797636,0.356164246798
1452,0.810506403446,-2.32664990425,0.893186032772,0.0450500100851,-0.177455544472,-0.288242459297,0.146840006113,0.106663875282,1.34522366524,0.0740618929267,0.0854656398296
4776,-0.549000382423,-0.258249998093,0.574150323868,-0.283699989319,0.682433962822,0.118193477392,1.14639639854,-0.673633158207,1.58768248558,-0.584751427174,-1.0157917738
6908,0.614018559456,0.0788000226021,-0.011892169714,0.283250004053,-0.6353931427,-0.802972614765,0.481977343559,0.922682642937,3.05842375755,-1.0690125227,0.598240017891
672,0.890418708324,0.463349997997,-0.041482180357,0.0741000175476,-0.894782245159,-0.356663018465,-0.135858878493,0.650147736073,3.59775900841,0.488933056593,0.823951363564
5710,0.26273187995,0.837849974632,0.629386365414,1.49129998684,-0.587907195091,-0.820588707924,0.153045922518,1.13530802727,1.44029450417,0.207230985165,0.321005284786
