rid,ERG012_PC3_24H:BRD-A87384553-001-01-0:10,ERG012_PC3_24H:BRD-A87384553-001-02-8:10,ERG012_PC3_6H:BRD-A87384553-001-01-0:10,ERG012_PC3_6H:BRD-A87384553-001-02-8:10,ERG012_VCAP_24H:BRD-A87384553-001-01-0:10,ERG012_VCAP_24H:BRD-A87384553-001-02-8:10,ERG012_VCAP_6H:BRD-A87384553-001-01-0:10,ERG012_VCAP_6H:BRD-A87384553-001-02-8:10
4144,0.192245811224,-0.993333935738,0.508138477802,-0.788174390793,-0.0729081779718,0.295313566923,0.0800040140748,0.972288608551
1981,0.558046042919,-1.63642287254,0.75072991848,-2.36737728119,0.102828025818,-0.723296642303,-1.61372900009,-0.798931181431
695,0.661635935307,-0.296319454908,0.711563766003,-0.374087184668,0.94774055481,0.350900143385,-0.46011903882,0.303140759468
10398,0.296038359404,-1.01450419426,0.0541450753808,-0.259397149086,-0.522324562073,0.206300765276,0.364560812712,-0.227004140615
5708,0.562903642654,-0.642101764679,0.391221672297,-0.575924396515,0.0479136966169,-0.751936793327,0.284033149481,-0.887007236481
1213,-0.176459893584,-0.613174974918,-0.853760302067,-0.104552567005,0.819059312344,0.444959104061,-0.828158080578,0.856639862061
226,0.680807113647,0.880508303642,0.318152189255,-0.382970333099,0.208713263273,0.136791080236,-0.149144619703,0.053012907505
6777,1.12187731266,1.25448465347,0.15453004837,-0.879162728786,-0.506329596043,0.157301619649,-0.318572103977,-0.740150809288
2113,0.346587002277,-2.16592025757,-0.644624590874,-1.9473657608,-0.698159456253,-0.277932733297,1.58082473278,0.116104096174
3329,-1.43458664417,-0.903556585312,0.183760672808,-2.1711666584,0.238493978977,-0.0165611058474,-1.18416309357,-0.133643209934
1050,0.921151340008,-0.307040959597,0.281142026186,-0.139033615589,1.17586791515,0.46359834075,-0.236479610205,0.319412320852
9491,-0.476449966431,-0.926899969578,-0.105065688491,-0.0035550147295,-1.51214373112,-0.516642153263,1.16581559181,-1.05349743366
22926,-0.111231200397,-0.579570770264,-0.0913595631719,-1.16040301323,0.376195222139,-0.751324415207,-2.06569314003,-0.636047959328
5899,-1.58356249332,-0.550739228725,-0.469816505909,-1.22147989273,0.04050090909,-0.0727470368147,0.993170499802,-0.118475437164
5467,2.28642416,-0.251803874969,0.119640097022,-0.449965298176,-0.73354268074,-0.552603960037,-0.775682866573,-1.08528697491
6774,-0.259559035301,-0.466764837503,-0.144008725882,-0.487709999084,0.263846069574,0.228342592716,-0.770478606224,0.200187146664
1788,-0.333857595921,-0.0505811870098,-0.0178190767765,0.288580000401,-1.30520343781,-0.858469665051,1.22171449661,-0.553516983986
5921,-0.0817144662142,0.348041117191,-1.27636551857,0.0929127931595,0.718686640263,0.583111524582,0.644445180893,0.754183590412
5721,-0.308363974094,-0.56432890892,0.739637196064,0.219348698854,0.237504094839,0.508071839809,0.391660541296,-0.727824568748
2263,0.321173906326,0.614027798176,0.04410706833,0.427946507931,-1.21953260899,-0.535015404224,1.15656971931,-0.174015849829
808,-0.998755335808,-0.655138075352,-1.21349203587,-0.663321971893,-1.10600435734,-1.178997159,1.70426809788,0.0634804517031
30001,-0.528204917908,-0.313501477242,0.128918245435,-1.79345679283,0.577837347984,-0.252406746149,-0.390215098858,-0.535011291504
348,-0.368827402592,-1.37718987465,0.0594322681427,-0.226523905993,-0.210033774376,-0.868822157383,1.79539966583,-0.155200228095
30849,0.127712398767,-0.750674426556,-0.556127846241,-0.892618298531,0.983520567417,0.301049858332,-0.794332444668,-0.213652387261
1454,-0.242716148496,1.85962581635,-0.468374699354,0.141614511609,0.00576982088387,0.251557528973,0.200004816055,-0.192165732384
6500,0.746909141541,-1.32284009457,-0.655217289925,0.358876287937,0.273121297359,0.412911713123,0.306627511978,0.610189497471
5627,-0.191314965487,0.428524196148,0.95745319128,-0.215041741729,0.79545134306,0.760428667068,-0.0565959215164,-0.194927185774
5715,0.485432177782,-2.88813376427,-0.875953435898,-0.359137803316,0.308231920004,-0.580192327499,-0.844769954681,-0.432981729507
4791,-0.328967392445,2.59804415703,-0.055673442781,-1.06718254089,-0.188030809164,-0.205740332603,-0.89543479681,-0.795550048351
56924,0.657413125038,-0.586483061314,0.356627553701,-0.387981832027,0.428623855114,0.397062122822,1.21897912025,-0.685768306255
2690,-0.629525065422,3.06939721107,-0.546108603477,0.121626906097,0.718171775341,0.0214968770742,-0.316904872656,0.771279931068
1019,-0.318636417389,-1.10260307789,0.768611431122,-0.122393548489,0.743505120277,0.569225430489,-0.37217438221,-0.207592025399
51422,0.378517359495,0.494480878115,0.866143107414,0.205443456769,0.0442703738809,-0.26027649641,0.386444181204,-0.554346323013
5788,-0.648579120636,-0.368255466223,-0.442698597908,0.526416480541,-0.432692795992,-0.3453130126,0.390985161066,0.290542989969
6709,-0.419557332993,2.04298710823,-0.00139838643372,-0.315397530794,-0.131494298577,0.0477793961763,-0.708732366562,-0.394780486822
1277,0.434872537851,-0.509132504463,0.666631281376,-0.612781524658,0.826367497444,1.42583036423,0.698811709881,0.24022012949
993,-0.458656519651,0.0886566191912,1.0026140213,-0.117686912417,0.496260017157,0.660308241844,-0.706505179405,0.0851548165083
7157,0.849331021309,0.224959731102,0.812308371067,0.125822365284,0.500128269196,0.0608158707619,0.877175211906,0.754470050335
1958,-0.180439054966,1.22286355495,1.86596548557,0.624181628227,-0.205491513014,0.909898996353,0.240210056305,-0.145350366831
4582,1.99933481216,0.812940657139,0.633072137833,-0.218220591545,0.853581190109,0.453595936298,-0.0395442545414,0.21556198597
9212,0.448983371258,-1.17188036442,0.32112133503,-0.716174244881,-0.475153744221,0.075996145606,-1.56218922138,-0.345795333385
8440,1.19976425171,0.111396498978,0.0245151072741,0.203885883093,0.158745035529,0.108943492174,-1.2000464201,0.786482930183
6790,0.186223447323,-1.86040520668,-0.215608417988,0.156843602657,0.17196328938,1.23714506626,0.674685299397,-0.284211158752
8851,-0.44422596693,-1.08698654175,-0.0709241628647,-0.78553545475,0.799356639385,0.304193764925,-0.988215506077,0.256562054157
2534,0.429892122746,-0.25910961628,0.124924793839,-0.669918119907,0.300325214863,-0.304942399263,0.470066308975,-0.183014139533
4893,-0.210585594177,1.68879032135,-0.574485957623,0.427844703197,-0.80556756258,-0.536798119545,1.01051878929,-1.20445346832
665,-0.57596886158,-0.0824432373047,-0.244018226862,0.71834731102,-0.0577090680599,0.944701373577,0.644858539104,-0.0946490094066
4313,-0.0737285465002,-0.313662350178,-0.017198190093,-0.103078261018,0.753521621227,0.0287467688322,1.05370569229,0.162257283926
1022,-1.20245027542,-1.25743591785,0.460381358862,-1.25546252728,0.450886756182,0.0638961419463,-0.666193246841,-0.0854097008705
5880,0.810311555862,-0.837520718575,1.32209300995,-1.56584370136,0.425790369511,-0.151671290398,0.0637736618519,-0.534672915936
3162,0.613532543182,-0.216244995594,0.430564522743,-0.564154326916,1.85675621033,-0.511909008026,6.61742925644,-0.0790803283453
1282,-0.410932838917,1.47772777081,1.32970511913,-0.80997300148,-0.735128164291,-0.402912020683,0.658254861832,-1.00599169731
3383,0.874791562557,-0.141659617424,0.3210490942,-0.82197535038,2.48862218857,3.39931893349,3.98212718964,-0.574123620987
727,-0.388090074062,0.475996851921,1.12266647816,0.289340913296,0.955262005329,0.0118363574147,0.411606967449,0.329583346844
4792,-0.602266073227,1.01827704906,-0.851489603519,-1.19423949718,0.339163452387,-0.0441400259733,-0.243464589119,-0.644577264786
4794,-0.7817735672,1.19811832905,-0.335639595985,0.187647223473,-0.255767673254,-0.692354142666,1.31970751286,-1.09286141396
902,-0.516756892204,-1.33385419846,-0.887833237648,0.529094457626,-0.315646290779,-0.100125432014,0.967636823654,0.414463967085
8091,0.501174986362,0.585385680199,0.116849727929,-0.474096775055,0.479875802994,-0.224236398935,0.864363372326,-0.437128484249
3486,-0.376337915659,-1.06742548943,-0.710287213326,-0.46385627985,-0.968998789787,-0.779605031013,-0.940558195114,-0.326858699322
10818,-0.387442737818,0.781272232533,0.450043350458,-1.21852183342,-0.555164515972,-1.09736311436,0.0514712333679,-0.331564366817
3454,0.384150207043,-0.559135377407,-0.0313968509436,-0.44859713316,-1.07321131229,-0.731542050838,0.665745377541,-0.288656204939
4282,-1.16698551178,-0.223818033934,-1.31967997551,-1.00431847572,0.493584603071,0.372306793928,0.0551789402962,0.90170198679
1605,0.145071536303,-1.44691383839,-0.0368334800005,-0.253493309021,0.535475969315,0.0133474096656,-0.454021811485,0.289112627506
10644,0.521416664124,0.274914622307,-0.0360077917576,-0.451346337795,0.361078202724,-0.986700892448,0.936994075775,-0.411879301071
2065,1.95414149761,-1.11230564117,-0.0939403623343,-0.0301342308521,0.354799956083,-0.143756985664,-0.874191641808,-1.17654538155
8321,-0.85134357214,0.266224086285,0.242784559727,0.659539937973,-0.925051033497,-0.27305328846,-0.368913799524,0.159602612257
8503,0.18126603961,-0.0622391812503,1.17842614651,-0.438928246498,0.539587974548,0.34754511714,0.329716026783,-1.07788014412
7027,0.570397794247,-0.950894594193,0.000816740095615,-0.772378444672,0.4069185853,-1.29047846794,1.11049985886,0.527102351189
6850,4.28509283066,3.08968353271,0.0102777667344,-0.0190826356411,-1.1669523716,0.102219708264,1.65861618519,-0.487524747849
1978,-2.06495261192,-0.343764305115,-0.133856683969,-0.020925283432,0.312191486359,0.328701168299,-0.824527978897,0.227994054556
896,-0.769002556801,-0.882077395916,0.221230566502,0.569938659668,0.445153832436,0.70107114315,-0.593369603157,-0.251425743103
5777,0.830203711987,0.113793298602,1.07782411575,1.00542080402,0.283977717161,-0.497648179531,1.46260762215,-0.19454652071
1846,-0.918032050133,-0.778472781181,-0.476812720299,0.0211561694741,0.49579012394,0.42008164525,-0.793131947517,-0.523922741413
5925,0.68940025568,-0.375345051289,2.79568362236,-0.540416002274,0.602106690407,0.0242201834917,-0.311891078949,-0.502934932709
142,0.0783475935459,-0.657532930374,0.342347741127,0.0531577020884,-0.110740974545,0.366416245699,0.389224946499,-0.21991622448
1021,0.289234936237,2.73913669586,1.34036314487,-1.16137170792,0.588390052319,0.353641718626,-1.0153772831,-0.554601967335
5699,0.743079423904,-0.392354726791,0.550295591354,-0.154023855925,-0.12613850832,1.05739080906,0.0421076342463,0.849255800247
8061,-0.620628595352,-0.85793620348,0.409130305052,-0.759380280972,0.412336617708,1.19786167145,0.922018229961,-0.36130553484
1870,2.08546996117,1.12001347542,3.82913947105,-0.61477971077,-0.334970295429,-1.20618569851,-0.437712550163,-0.243529766798
1398,-3.68026781082,-2.17992162704,-0.0305640548468,-1.98587810993,0.733540594578,-1.36330032349,-1.38142347336,-0.154871076345
3312,-2.99286365509,-2.41206216812,-0.414728820324,-0.429004877806,0.0728028193116,0.289259374142,-0.782978415489,0.0288240760565
891,0.221541792154,-3.97114419937,0.0892513096333,0.464078307152,-1.85931563377,0.071504175663,-0.294257134199,-0.22350782156
4775,0.499743938446,1.6566516161,0.245484054089,-0.179793566465,-0.866919279099,-0.0431255996227,-1.38339841366,-1.00650370121
5111,-1.29357635975,-0.818955600262,0.262345701456,-0.267730981112,0.36281234026,1.40633499622,-0.815664231777,-0.178192943335
5696,0.589193284512,-1.0091792345,0.382965505123,-0.565632939339,0.226610168815,0.948948800564,0.617518663406,-0.696892261505
5588,2.87072396278,2.62831521034,0.00525775551796,-0.403212606907,-0.158409759402,0.024127215147,1.31711637974,-0.247845798731
6839,0.614707827568,-0.516591131687,0.365158170462,0.580311238766,0.301624834538,0.912850379944,-0.589253664017,0.63592004776
329,0.328891932964,0.249882042408,-0.885157167912,0.150644272566,0.755206346512,-0.0321400016546,-0.0985979437828,0.0533858537674
5058,2.06542801857,1.90154194832,0.168892398477,2.75112915039,1.22708964348,-0.489888399839,-0.0127247497439,-0.540166258812
998,-0.0663463175297,-0.17390832305,1.22944021225,-0.442478835583,0.0127852894366,0.143694221973,-4.62473583221,0.116226188838
9134,-0.220421954989,-0.673549592495,-1.71426439285,0.475655317307,-0.4549485147,0.346967220306,-0.941284239292,0.229119360447
6616,2.61536622047,0.200250655413,0.43254506588,0.0170272886753,-0.425341248512,-0.276808977127,0.947816967964,-0.488343715668
5223,-0.37179762125,0.0209263041615,-0.447934597731,-0.371515572071,-0.109073713422,-0.293167084455,-0.311264842749,0.262844502926
4690,-0.356053620577,0.192276477814,0.229691058397,0.655918836594,-0.715407907963,-0.199778571725,-0.860651671886,0.354263335466
958,-0.0577456839383,-0.189973220229,0.103567138314,0.568776130676,-0.714846134186,-0.484660416842,0.664937615395,-0.643321752548
1616,0.113386109471,2.49022054672,1.75264894962,-0.324214071035,0.567380309105,-0.381350874901,-0.219639718533,-0.215804070234
991,-0.478102982044,-1.53194856644,-3.67531752586,0.000820241868496,-1.92137396336,0.861296951771,0.355545371771,-2.43021965027
6347,-0.224278613925,1.30915772915,0.021714322269,1.37926697731,-0.224427640438,-0.585522711277,-0.012346714735,0.091286033392
6714,-0.379251420498,-0.311653017998,-0.0908892527223,1.90184593201,0.515091359615,0.18456363678,0.910319387913,0.898244917393
652,1.0237082243,2.22256231308,-0.161622613668,0.377306044102,-0.542767643929,-0.801180243492,0.274925112724,-0.300690114498
4331,-0.435660004616,-0.0367695763707,3.17359018326,0.333579033613,0.401117384434,3.37808299065,-0.911924362183,1.14605760574
7099,-0.0723623931408,-0.248377099633,-1.42201030254,0.196175336838,0.21734918654,-0.275214254856,-0.423113793135,5.04251432419
10320,0.320941090584,3.06504249573,-0.278072118759,0.0413838922977,-0.427752226591,-0.444688469172,1.06917917728,0.121734455228
2042,-1.35628139973,-1.27540314198,1.49780535698,0.678678274155,0.440532714128,-0.108944103122,0.55340886116,-0.711848437786
843,0.193187490106,0.523117482662,0.0156494826078,0.340001761913,0.942411422729,-0.0312175750732,0.765985548496,-0.691855072975
840,0.0154343694448,1.04209959507,-0.405835241079,1.84070718288,0.139431402087,-0.478359341621,0.279794096947,-0.0324927344918
7048,0.526004493237,-0.017873197794,0.311306536198,-2.10138177872,3.2051782608,0.490077316761,-0.439268827438,-1.42391061783
4851,-0.574506163597,0.110284201801,-0.484972089529,0.198339790106,-0.28774985671,-0.374361038208,0.59119540453,-0.582881748676
6464,0.332140028477,-0.7098107934,0.660364031792,0.340947598219,-0.637421369553,-0.952870309353,0.237814545631,-0.675158321857
23410,-0.167298525572,1.72080135345,0.375093847513,-0.476908326149,-0.060450848192,0.795737266541,-0.458556950092,0.698324620724
54205,-1.59958684444,-1.16339206696,-0.695171833038,0.0274304151535,-0.171818301082,0.136425957084,-4.86356925964,0.213118806481
2770,-0.390902489424,0.980394601822,-0.362409174442,-0.543058753014,0.180194362998,-0.0723399147391,-0.540093362331,0.476600825787
80204,0.0345522463322,0.940440654755,0.28525364399,2.52573037148,0.344309508801,-0.204622611403,-0.337371170521,0.568135380745
4208,0.347485423088,-0.737989902496,0.532382130623,2.26627326012,0.800879299641,-0.452049553394,0.463973432779,-0.776245117188
1845,-0.537389993668,0.15145213902,-0.837235987186,0.0414840467274,-0.256998896599,0.248129665852,0.0487407147884,-0.243928313255
23368,0.684283494949,-0.014936376363,-0.0188319981098,0.0740843191743,0.239243537188,-0.359252512455,0.0802656784654,-0.0400906503201
5583,1.42262530327,1.4637799263,-0.889311313629,-0.213663041592,0.631547927856,-0.545502245426,-0.399602353573,-0.266790896654
8900,0.279186576605,1.30289304256,0.493081599474,0.772576808929,-0.189667567611,1.60149395466,2.56527328491,0.143457621336
581,0.144190967083,-0.986460924149,0.262422502041,-1.39816808701,-0.538919746876,-0.947499394417,-0.593766570091,-1.1994959116
6193,-0.151582539082,-0.154660135508,0.178523764014,-1.32537794113,-0.567842781544,0.365223407745,-0.246421962976,0.289552211761
6622,0.250479191542,-3.57402181625,0.733378708363,-2.03723812103,0.200538277626,-2.44714641571,0.455304503441,0.111134141684
11261,0.348270088434,1.02296280861,0.996127426624,0.00538656115532,0.0928154960275,-0.496833622456,-0.210108608007,-0.350849062204
6696,2.96460080147,0.0389380902052,-0.238256156445,-0.659018576145,-0.529598772526,0.247966185212,0.0117780417204,-0.765070319176
8312,0.992538511753,0.096130028367,0.210191205144,2.47546982765,1.53335607052,-0.243777990341,-0.79352581501,2.34569311142
835,0.818823158741,-0.255868077278,-0.197188571095,1.76139032841,0.418025046587,2.37856793404,-0.735253632069,-0.4652518332
8324,-0.539830327034,3.4423456192,0.798413038254,-0.29456576705,-0.268808573484,-0.0726909190416,0.244909465313,-0.865886211395
1848,-0.0955328196287,-2.30083799362,-1.43463885784,0.139047145844,-0.591784596443,0.0119019448757,-0.116131320596,0.139040634036
154,-0.299548357725,0.875764787197,0.600557327271,-0.0819160342216,-0.635707080364,-0.0414518304169,-3.50714683533,-0.119378365576
4312,-0.19581656158,0.0422497838736,0.149363100529,1.15225219727,-0.357882618904,-0.392403304577,4.68515825272,-0.524555921555
994,-0.592653512955,-1.39017558098,-0.268251419067,-0.85012447834,-3.25597000122,-4.50225257874,-5.23641014099,0.262839347124
2048,0.518916487694,-0.362371325493,0.153482452035,-0.313428103924,0.191351085901,-0.120070338249,-0.0929879844189,-0.0459759235382
1111,0.219751611352,0.551811695099,0.462944984436,-0.0759938359261,0.122978128493,-0.407788455486,-1.20723485947,-0.142910733819
5154,-0.692427039146,-0.236315101385,-0.164712876081,0.417643487453,-0.044835306704,0.301254034042,-0.44787222147,0.417697191238
2920,-0.541476786137,1.43722808361,0.0265845060349,-0.571783959866,1.24387407303,0.248367011547,-0.373328506947,-0.213073372841
3122,0.473518967628,-0.0699930489063,0.288751870394,0.323494970798,-0.485427439213,-0.729251742363,0.608446121216,-0.547325849533
2769,-0.557075619698,1.54478228092,0.991894602776,0.13571074605,-0.697499394417,-0.0853462964296,1.98880136013,-0.291166752577
5900,0.38695910573,0.277539432049,0.863108634949,-0.18951484561,0.725023567677,0.727704882622,-0.210000798106,0.96292257309
6304,0.419568538666,0.870290994644,0.0543375313282,-0.18721306324,3.32034158707,-0.74115550518,1.12148046494,0.413227051497
5211,1.05802488327,-0.464847445488,-0.475992232561,0.294647425413,0.67083799839,0.684542417526,1.81428909302,-0.124278008938
2886,-0.172055244446,0.0562351718545,0.175900399685,-0.55421346426,-1.4443782568,-1.44105875492,1.62573266029,-0.680111646652
9261,-0.692377030849,0.978351533413,1.06353187561,0.711419463158,0.665825664997,1.92550516129,-0.451936304569,-0.74245429039
8569,-0.608140945435,-0.629995286465,0.00374475866556,-0.0961488038301,-0.554289996624,-0.783476293087,0.992346584797,-0.537954866886
3303,-1.89726519585,-1.58062541485,0.919601976871,0.201901629567,0.83935970068,0.272527784109,1.22632551193,0.449310362339
5331,-0.280777305365,0.893800258636,0.00230768322945,0.312892645597,0.337407708168,-0.366154789925,-2.89186310768,-2.66419696808
5347,0.458189576864,-0.129172280431,0.108942955732,-0.156568199396,-0.0319694504142,-0.269054830074,-0.456332534552,-0.230860084295
4638,-0.0195527076721,1.05186128616,1.09957301617,-0.255399107933,0.578724861145,0.798718750477,-0.729052364826,4.83425617218
2264,0.49349591136,0.385972946882,0.923506498337,1.065341115,0.080047480762,-0.0707286968827,0.0651554763317,3.58918452263
1029,-0.695426225662,0.0794928222895,0.386732757092,0.354162812233,-0.0204781126231,0.534107685089,0.831434190273,0.281330049038
1027,0.0345313251019,0.0809851586819,-0.633683204651,-0.221870720387,-0.639780640602,-0.170895636082,0.0245804190636,0.297021299601
2597,0.123615518212,-0.333788752556,0.0563353970647,0.574100017548,0.813681781292,-0.653053998947,0.205393373966,-0.3091750741
55847,-0.270073354244,-0.0265500843525,0.246614634991,0.0727557241917,-0.670034646988,0.0181732177734,0.764738202095,-0.0132107511163
25803,-0.376722037792,-0.0143893361092,0.332705527544,0.454327195883,0.61763459444,0.868393361568,1.17926001549,-0.0083043128252
3480,1.94792020321,-0.869979560375,-0.300702631474,-0.894391894341,-0.91492587328,-0.439079940319,-0.283724427223,-0.0448621809483
2946,-0.379624903202,-0.846549391747,0.167443156242,-0.481299519539,0.247496813536,-0.201904729009,-0.233923867345,-0.0215876102448
9517,-0.339502751827,2.90013599396,-0.401410758495,-0.688135564327,0.589638650417,0.212581440806,0.161173045635,0.253791987896
25987,0.211114227772,-0.254799962044,0.661148607731,-0.506206929684,0.347410947084,0.0275732576847,0.405726790428,-0.00669564306736
23670,1.34065914154,0.37669479847,0.492877990007,-0.0840523540974,0.429723113775,0.0282425582409,0.0424457788467,0.143284291029
11182,-0.281110852957,-0.157427683473,0.0282727330923,-0.520609617233,-1.14886128902,-0.217642024159,0.683320462704,-0.270033419132
2146,-0.44641238451,0.440551817417,-0.28176087141,0.552038669586,0.672220885754,0.928308784962,0.478096604347,0.125709190965
3385,0.812813878059,-0.201036125422,0.271991670132,-0.389735221863,0.594811320305,0.27422657609,-0.184507235885,0.478744804859
5261,-0.16709074378,0.993776679039,-1.24239826202,-0.271063268185,-0.324934542179,-0.785692811012,0.504360854626,-0.396846473217
10765,0.370768368244,-1.66040980816,-0.00973804295063,0.191536724567,0.77848303318,0.0736282765865,0.208287581801,0.293453544378
25839,1.15546607971,0.3623483181,0.375251948833,-0.735843241215,0.478910952806,0.200951620936,0.0391796007752,-0.504297554493
4172,-1.26496398449,0.101128518581,-0.162388861179,-0.186459600925,0.0377600379288,0.437115252018,-0.168972969055,-0.00302410125732
23161,0.0853980928659,-0.517066299915,-0.44461452961,-0.151184618473,-0.495295345783,-0.81660836935,1.20604348183,-1.39933001995
10298,0.716103553772,1.09094524384,0.396689116955,-0.611879348755,0.27284732461,0.0377330780029,0.432567298412,-0.36874344945
1802,0.493470937014,0.499224245548,0.135030463338,-0.0277041047812,0.0692487731576,0.92407554388,-0.717720985413,-0.171070501208
58533,-2.43012022972,-1.07438528538,-0.413392603397,0.691460251808,0.0558647885919,0.658781290054,1.33122599125,0.599242806435
147179,-1.1841262579,-0.740032613277,0.181429326534,-0.144945338368,0.2055708915,0.165087968111,-0.571110546589,-0.0800212621689
