rid,CPC005_A375_6H:BRD-A52588987-004-04-1:10,CPC005_A375_24H:BRD-A52588987-004-04-1:10,CPC005_A549_6H:BRD-A52588987-004-04-1:10,CPC005_A549_24H:BRD-A52588987-004-04-1:10,CPC005_HA1E_6H:BRD-A52588987-004-04-1:10,CPC005_HA1E_24H:BRD-A52588987-004-04-1:10,CPC005_HCC515_6H:BRD-A52588987-004-04-1:10,CPC005_HT29_6H:BRD-A52588987-004-04-1:10,CPC005_HT29_24H:BRD-A52588987-004-04-1:10,CPC005_MCF7_24H:BRD-A52588987-004-04-1:10,CPC005_MCF7_6H:BRD-A52588987-004-04-1:10,CPC005_PC3_6H:BRD-A52588987-004-04-1:10,CPC005_PC3_24H:BRD-A52588987-004-04-1:10,CPC005_VCAP_6H:BRD-A52588987-004-04-1:10,CPC005_VCAP_24H:BRD-A52588987-004-04-1:10,CPC011_A375_6H:BRD-A52588987-004-06-6:10,CPC011_A549_6H:BRD-A52588987-004-06-6:10,CPC011_A549_24H:BRD-A52588987-004-06-6:10,CPC011_HA1E_6H:BRD-A52588987-004-06-6:10,CPC011_HT29_6H:BRD-A52588987-004-06-6:10,CPC011_MCF7_6H:BRD-A52588987-004-06-6:10,CPC011_MCF7_24H:BRD-A52588987-004-06-6:10,CPC011_PC3_6H:BRD-A52588987-004-06-6:10,CPC011_PC3_24H:BRD-A52588987-004-06-6:10,CPC011_VCAP_6H:BRD-A52588987-004-06-6:10,CPC011_VCAP_24H:BRD-A52588987-004-06-6:10
5054,-0.211244314909,0.186521708965,-1.00395619869,0.0230334699154,-1.16135001183,-0.680130541325,-0.808600008488,0.697573781013,-0.494389176369,0.904646635056,-0.687544822693,-0.577263116837,1.75485157967,-0.0581372976303,0.390751212835,0.186601936817,-6.00670719147,0.416585624218,0.0403999984264,-0.761484444141,-0.00674998760223,-0.474750012159,-0.798724532127,1.66704213619,0.528328239918,0.0503336042166
3108,1.03198254108,-1.26494550705,-0.169655129313,-0.327488452196,-0.0712500065565,0.0916537195444,-0.585099995136,-0.0706347227097,-0.644728958607,2.09004950523,1.9215066433,0.253726452589,-0.534036636353,0.741374611855,4.48962545395,-0.0282750427723,-0.297970801592,-0.828901410103,0.88195002079,-0.176556169987,0.372550010681,-0.316249996424,0.0284977704287,-0.087828785181,-0.805024504662,-0.383157074451
1950,0.939054071903,-0.172196820378,0.619370758533,0.24656701088,-0.101100005209,0.423610538244,-0.191049993038,-0.233563274145,-0.0533743351698,2.44520044327,0.709949374199,0.612937629223,-0.327838182449,0.974887490273,1.25822472572,0.796880602837,-1.26796710491,0.811141133308,-0.110500007868,-0.310449928045,-0.0950000137091,-0.223549991846,0.838500499725,-0.612143874168,1.33316040039,0.888331413269
351,0.226587787271,-2.61877131462,0.17006547749,0.306547880173,-0.190849989653,0.879001379013,-0.115700006485,0.463389217854,0.0290139615536,0.233244791627,0.639389753342,0.167513310909,0.530996084213,-0.361877173185,0.0457984730601,0.0580645017326,-1.39390015602,-0.0853469520807,-0.21954998374,-0.447961509228,-0.240849986672,1.09599995613,0.142762079835,-0.00023889541626,1.44609820843,0.343060195446
4846,-0.597801446915,-0.209063708782,0.844084978104,-0.102845877409,0.262250006199,-0.13166294992,1.18254995346,1.03498733044,-0.0938612222672,0.495258390903,-0.00733422487974,0.80186098814,-0.0141993053257,0.850512504578,-0.222289443016,0.120627075434,-0.335203528404,0.413434147835,0.210299998522,0.046179227531,-0.230800002813,-0.70140004158,0.0959258973598,-0.787270605564,-0.492490649223,-0.426083981991
1452,-0.525913536549,-2.2579934597,-0.523821353912,-0.674266993999,0.258650004864,-0.832425296307,0.756049990654,-0.268863499165,-0.994205653667,0.502317667007,-0.368886947632,0.101303219795,-2.55296516418,0.367826282978,0.589259684086,-0.215626761317,-0.875862240791,-1.42131626606,-0.154049992561,-0.503602981567,-0.580649971962,0.0686499774456,-1.29737555981,-0.772186458111,-0.289825469255,-1.67594146729
4776,0.365420103073,-0.391901135445,0.0880670845509,-0.00492736697197,0.116449996829,1.1039686203,-0.448150008917,-0.353356838226,0.108520656824,-0.132740914822,-0.010442763567,1.10209345818,1.29043531418,0.379778414965,-0.0782779604197,-0.434221595526,-0.567316114902,0.384618401527,0.201599985361,-0.799663186073,-0.245850026608,-0.502300024033,0.600400924683,-0.119503974915,0.452191740274,0.831806838512
6908,0.315109461546,-0.0464135557413,-1.09127640724,-0.0455408021808,0.157700002193,-1.10529088974,1.23869991302,-0.210885196924,0.0164575278759,-0.436913341284,-0.769527494907,-0.468689203262,0.208912998438,-0.103357680142,0.0955773293972,-0.272819250822,0.351759433746,-0.408814817667,0.586699962616,0.0259907040745,3.59789991379,1.22794997692,-0.575206398964,0.423170149326,-0.333512663841,-0.967355906963
672,0.641535043716,-0.135166481137,-0.0218858588487,0.0252464748919,-0.0369499921799,-0.693781077862,0.453749984503,0.636041343212,-0.769026041031,0.829380214214,-0.129651919007,0.382523685694,0.557167589664,-0.0396386496723,0.912056922913,-0.490599751472,0.0938318669796,1.01050567627,-0.968450069427,0.153405964375,0.262300014496,-0.309249997139,0.144671559334,0.575371265411,-0.0460302866995,-0.0935777202249
5710,0.517300844193,-0.379056960344,0.434431761503,-0.0430049598217,0.216250002384,-0.494633972645,-0.623449981213,-0.197232872248,-1.10354530811,0.066938072443,-1.28835248947,-0.193405985832,-0.823359251022,-0.189286530018,-0.691010713577,-0.871965706348,1.25676715374,0.270894348621,-0.101349979639,-1.27169370651,-0.229100003839,0.0714000016451,-0.076841711998,0.153490886092,0.0195677950978,-0.634715497494
2115,-0.583362996578,-0.173255860806,-0.354178696871,0.480140924454,0.432099997997,0.720516383648,-0.058199994266,-1.02067101002,-0.372296839952,1.57753121853,-0.112776190042,0.435727804899,-1.12143445015,0.711603164673,0.858002960682,-0.552751421928,-0.483896821737,0.0439836084843,-0.126100003719,-0.832410216331,-1.07290005684,-0.535750031471,0.737724006176,-0.63760226965,-0.175135269761,0.479120671749
7015,0.551728129387,1.3653421402,-0.980347216129,0.0751141682267,0.239299997687,0.308683604002,-0.651600003242,0.184458822012,0.257250010967,2.70414495468,0.660474359989,0.880796790123,0.78164434433,0.611756384373,0.566946029663,-0.0334424376488,-2.06895637512,0.0673054158688,0.549750030041,-0.463784366846,-0.406750023365,-0.548200011253,0.832239031792,-0.0927958786488,0.465165436268,0.207444444299
8726,0.464707046747,-2.33265781403,-0.21336889267,-0.153285443783,-0.344750016928,-1.10100078583,-0.994850039482,-1.03668451309,-0.097053989768,-0.835617542267,-1.11648690701,0.403258413076,0.574524819851,0.439236283302,1.35492253304,0.140177875757,0.130366504192,0.027781650424,-0.145049989223,0.623185575008,-0.242500007153,0.558899998665,-0.586800932884,0.437707811594,-0.660516142845,-0.512791454792
2185,0.559620976448,0.412752479315,0.0249843299389,-0.129071474075,0.0634499937296,0.912882804871,-0.0583999752998,-0.836187064648,0.630370616913,0.999909520149,0.770442843437,0.703835248947,0.726518154144,-0.00538441538811,0.184819206595,-0.352679669857,-1.52614998817,0.535748183727,1.09169995785,-0.621084928513,-0.282299995422,-0.0543999820948,1.14550054073,-0.589190363884,0.451644122601,0.698530554771
3315,-1.3571574688,-0.11957629025,-0.27370557189,1.13267707825,-0.135199993849,0.272458314896,-0.705200016499,-1.86321187019,0.338750123978,-1.04564571381,-0.392740041018,-0.646863222122,-0.741034030914,-0.443317830563,0.222605019808,0.358191519976,0.64603292942,-0.384806066751,1.16939997673,0.676313579082,-1.01055002213,-1.64195001125,-0.428734511137,-0.689104139805,-0.0978715345263,0.508853554726
5289,0.297645688057,-1.42375028133,-0.818858325481,0.378074109554,0.430399984121,-0.190485045314,-0.284550011158,-0.630977511406,-0.0416567586362,1.1639124155,-0.336434781551,-0.152444258332,1.79563188553,0.035475730896,-0.650801241398,0.671247661114,-0.742090344429,-0.586006522179,0.0423000082374,-0.520494103432,-0.189350008965,-0.914999961853,0.609208405018,0.733701646328,0.70060312748,0.722427725792
868,1.70411229134,0.906546592712,1.74329853058,0.0795851275325,-0.351400017738,-0.00602284446359,0.0234500020742,-0.782302796841,-0.568212449551,0.787974596024,1.33190119267,-0.3055370152,-0.293298214674,0.107792630792,0.0772512853146,-0.287621557713,-0.144960165024,-1.12474167347,1.09154999256,-0.470325827599,-0.350549995899,0.241149991751,0.664183855057,-0.394460946321,0.248784631491,0.322412490845
1677,-0.177635639906,0.0170662999153,0.125792682171,0.164603233337,0.422650009394,2.01430344582,-0.173350006342,0.92950886488,0.888284146786,2.66444301605,0.800066947937,-0.00323605537415,1.97916960716,0.579814076424,-0.17822805047,-0.698303937912,-0.750444352627,0.000928152352571,0.856299996376,-0.800530135632,0.3587000072,-0.266950011253,1.39831507206,0.0170005466789,1.07643687725,0.409845769405
7043,1.02563285828,-0.703864753246,0.822196364403,-0.0946525484324,-0.679100036621,3.36703705788,0.642449975014,-0.760126948357,0.508671760559,1.73530125618,0.123600021005,-0.640106916428,0.380862891674,-0.0761462152004,-0.526955604553,0.138907402754,-0.580409526825,0.07967761904,1.14284992218,-0.832781732082,-0.271800011396,-0.326850026846,0.521489858627,-1.12362957001,-0.454462945461,0.331056505442
5613,0.322820931673,0.657787561417,0.940170705318,-0.07704000175,-0.607699990273,1.30044424534,-0.758249998093,-0.529142260551,0.706401705742,1.05120193958,1.57224655151,0.180052161217,0.296716868877,0.0893566533923,-0.43785995245,-0.300341516733,-1.4769359827,0.492188423872,0.320850014687,-1.39824926853,-0.133799999952,0.15434999764,0.870100259781,0.401709139347,0.312345445156,0.0704591199756
595,-0.24208638072,-0.992475807667,0.024280378595,0.273634701967,0.328850001097,-0.841126024723,0.0584000051022,-0.607203722,-0.371783494949,0.390152215958,-0.195870667696,-0.37222135067,-0.194329291582,0.279708504677,0.044497102499,-1.09911048412,-0.796780705452,-0.00412601232529,-0.151299998164,0.682790517807,-0.578599989414,0.424700021744,-0.975981652737,0.73571562767,0.6764087677,-1.34221088886
4793,-0.929186880589,-1.09721457958,-0.272318065166,-0.408412754536,0.284599989653,-1.27137112617,0.242200002074,0.0800310075283,0.100494228303,1.10287547112,0.617479741573,-0.284819871187,0.102020204067,0.92966067791,0.660817205906,0.647379279137,1.10959804058,-2.09392547607,0.582650005817,-0.010560721159,-0.483399987221,-0.07515001297,-0.00559002161026,0.648764252663,-0.498454630375,0.0330724716187
2736,-0.25117200613,0.948243737221,-0.527543604374,-0.174036681652,-0.279650002718,1.15800356865,-0.955049991608,0.168714523315,0.491513192654,2.45597529411,1.2783895731,0.633433222771,0.389460206032,0.396114349365,0.902522027493,0.795272946358,0.18513213098,0.539718270302,-0.117250025272,-0.314787358046,-0.729750037193,0.204799994826,0.730303645134,0.034633345902,-0.512394845486,1.38421261311
5290,0.322320044041,0.225997895002,0.803994596004,0.237956345081,-0.882849991322,1.00350940228,-0.869000017643,-0.785583794117,-0.0578307211399,-1.23215949535,0.654475092888,0.852859735489,1.43344688416,0.947474956512,0.578410744667,-0.0612554475665,-0.988399803638,0.527199149132,0.407800018787,-0.0978174507618,-0.361800014973,-0.35490000248,0.240738227963,-0.45868742466,0.37719386816,0.663590908051
6194,0.0,0.0,-0.00454995036125,0.0,-0.315650016069,-0.0262072104961,-0.578400015831,0.0553642138839,0.0,-0.233078092337,0.138847663999,-0.196452245116,-0.00335373729467,-0.561993598938,0.000195574059035,0.0,3.92848487536e-05,0.255428493023,0.00034999998752,0.000218419212615,0.0,-0.329600036144,-0.117338001728,-0.161048561335,-0.916997909546,0.0611734166741
1676,0.210406005383,-0.741424381733,-0.170287489891,0.0995481312275,-0.693400025368,0.201663821936,-2.25009989738,-1.60456967354,0.860813498497,0.241035670042,0.754289269447,1.00286030769,0.756615459919,0.56753629446,0.292647689581,-1.18959796429,-0.632260203362,-0.0921318084002,-0.0104999989271,-0.687259197235,-0.495749980211,-0.363799989223,0.389911979437,0.00191280245781,-0.0821390300989,0.6837220788
23512,1.31567490101,0.0586265549064,1.31606483459,-0.289582699537,-0.442000001669,-0.0290701482445,1.33675003052,-0.409902751446,0.21267080307,0.411394476891,0.707914412022,-0.279624551535,0.0708844661713,-0.606163620949,-0.262912869453,0.135215401649,-0.395768880844,-0.531953215599,0.193399995565,0.534240424633,-0.780300021172,-0.496349990368,0.258622825146,0.154806256294,0.865471601486,-0.409814476967
148022,-0.239747673273,-0.437949568033,0.346131801605,-0.139486476779,-0.615949988365,-0.624353587627,-0.266849994659,0.272688150406,-0.0263538248837,2.47805094719,-0.742824792862,-0.608271896839,-1.03825187683,-0.356491863728,-1.30785787106,-0.14723341167,-0.742497801781,-0.123498141766,-0.924149930477,-0.221948444843,-0.175599992275,-1.01285004616,-0.76652777195,0.377771258354,-0.48043602705,-0.811683654785
1906,0.677465498447,0.586956262589,0.188015237451,0.487897276878,-0.0176499988884,0.205437198281,-1.05409991741,-1.29688405991,0.182090893388,1.2014824152,1.26821255684,0.439425379038,0.727432131767,-0.103869184852,-0.365092396736,-0.475060462952,-0.777708411217,-0.155202001333,-4.32284975052,-1.02046120167,-0.32594999671,-0.249199986458,0.69915920496,-0.125927895308,-0.878954529762,0.184009432793
8878,-1.29728209972,-0.551550686359,0.0,0.0198035165668,0.251949995756,-0.80006313324,0.407849997282,0.734364748001,-0.843962013721,0.175520569086,-4.7144112587,-0.8131929636,-0.210250735283,-0.672342479229,-0.764376223087,-0.659158527851,-0.00864178128541,-1.09125626087,0.524200022221,0.603742957115,0.527300000191,0.0099499989301,-1.06154060364,-0.101309634745,0.572657704353,-0.468715429306
3091,-0.837994635105,-0.629999995232,-0.337065041065,-0.357978492975,-2.2390999794,0.0611348599195,-0.506749987602,-0.176251858473,-1.23806846142,-0.172703579068,-0.423491060734,0.060662727803,0.350050210953,-0.458286970854,0.186275422573,-1.40856003761,-1.14447569847,-0.187301561236,0.164400011301,-1.28578221798,-1.10909998417,-0.25514999032,-0.635827183723,0.421820670366,0.771774172783,-0.284633100033
5743,0.476452857256,0.456428736448,-0.681086778641,0.155614688993,0.442749977112,0.384267240763,0.0457500219345,0.373886346817,0.0168050527573,-2.42523407936,0.939847528934,-0.441427230835,-0.0802319943905,0.93696385622,0.643459141254,0.113493233919,-0.108311355114,-0.218353137374,-0.435350000858,0.0627689808607,0.143999993801,-0.159549996257,-1.51349496841,0.15392062068,-0.345786005259,1.14509117603
5321,0.264520198107,-0.0754691809416,0.29810667038,0.00781745649874,-0.26060000062,1.64211010933,-0.610700011253,-0.144071385264,0.231269851327,-0.932498812675,1.07175064087,0.889745414257,0.907401800156,0.476012974977,0.103541322052,-0.427974939346,-1.20494961739,0.747723817825,0.0476000010967,-1.28264260292,-0.483550012112,-0.636950016022,0.313474535942,-0.497746944427,1.0062097311,0.375424981117
4144,-3.86424303055,0.794272303581,-0.502487003803,-0.81153690815,0.223749995232,0.06075341627,-3.0829501152,0.781044960022,-0.136957496405,-0.32132267952,0.501266956329,0.66118657589,-0.29566693306,0.526248753071,-0.711401104927,0.0935696065426,-0.842079639435,-0.199228391051,-0.203850030899,-0.178868085146,-0.356200009584,0.180550038815,0.410568505526,-0.834815859795,0.833365023136,0.509959876537
1981,-0.422345608473,-0.904752612114,-1.01308846474,-0.836556732655,2.45129990578,5.40693187714,-2.07680010796,-0.131760418415,0.568131268024,-0.87680542469,0.336964845657,0.408699274063,-1.35294306278,0.523549854755,1.10935294628,0.305560350418,0.89832764864,0.705379843712,-0.391499996185,-0.47643533349,-0.240850016475,0.0386499986053,0.0830919891596,-0.523556232452,-0.639728009701,-0.524809002876
695,-0.0883702337742,0.590901374817,1.3026689291,-0.24315944314,1.91049993038,0.490986078978,-0.73759996891,0.373630583286,-0.0138191655278,-0.159406647086,-0.998598873615,0.914345741272,-0.286807924509,-1.00358235836,-0.0994690731168,0.13390943408,1.99410486221,-0.141472399235,-0.110749989748,-0.785211920738,-0.58654999733,0.392350018024,0.377570986748,-0.0328342691064,-0.314921915531,0.0849712640047
10398,0.00847381353378,0.943176031113,0.256519973278,0.010646507144,0.331600010395,-0.59830135107,0.25205001235,-0.218082457781,0.339262247086,-0.339749157429,0.517312288284,0.50114262104,0.995943009853,-0.0106661170721,0.242488145828,0.0317844003439,-1.26991212368,0.357040911913,-1.55715000629,-1.01090180874,-0.659600019455,-0.252550005913,0.542429149151,0.377952814102,0.476532310247,0.3569919765
5708,-0.473992109299,-0.808720946312,-0.139172300696,-0.958202123642,-0.526250004768,-0.288614392281,0.50594997406,-0.188105583191,-0.285592406988,0.157140612602,0.606275975704,-0.537888109684,-0.331419467926,-0.217698067427,-0.25932765007,-0.681366920471,-1.40489125252,0.370964348316,0.285250008106,-0.687164247036,0.501950025558,-0.268500030041,-0.0956896021962,-0.256544709206,-0.447145283222,-1.0458548069
1213,-0.451772868633,-2.18329596519,0.287415862083,-0.143537014723,0.0411000102758,-0.656184673309,1.18475008011,0.575762152672,-0.0652936697006,-0.0973798036575,-0.445503503084,-0.381950736046,-0.388476639986,-3.06836605072,-0.56351852417,-0.0321544259787,0.514733374119,-0.490799725056,-0.0372000038624,0.398395329714,0.402899980545,0.288399994373,-1.10017669201,0.0478376895189,0.730080425739,-0.813189983368
226,-0.608881115913,0.539158523083,-0.0847080647945,-1.72937583923,-0.224649995565,-0.705977141857,-0.413599997759,-0.380712002516,-0.196101814508,0.470945000648,-0.427123129368,-1.23037242889,-0.999492406845,0.150332421064,0.675628900528,-2.52871441841,-2.28413915634,-2.64714932442,-0.857150018215,0.42121809721,-0.730250000954,-1.32365000248,-0.834866702557,-0.137419342995,-1.86369085312,-0.911003053188
6777,0.540152907372,-0.78070795536,-0.610373556614,-0.0939209610224,-0.304700016975,-0.407210409641,-0.292450010777,0.381721764803,-0.140962511301,2.37783026695,0.0807771980762,-0.660469532013,-0.170411422849,-0.218708634377,-0.450477540493,-0.212367787957,1.23241817951,-0.506440222263,-0.213350012898,-0.713741898537,0.00579999387264,-0.270749986172,-0.288798719645,-0.442997455597,-1.02116012573,-0.367950111628
2113,-0.186412453651,-0.185759186745,-0.719337046146,-0.102789849043,-0.401700019836,-0.766467392445,-0.329699993134,-0.33602887392,-0.541541099548,2.61859416962,1.69671523571,-0.415915161371,-1.01319622993,0.00419661402702,-0.518096327782,-0.797879695892,-3.06407690048,-0.162823066115,-0.218100011349,-0.722029447556,-0.478749990463,0.14200001955,1.03987324238,0.571266293526,0.143335789442,1.5021071434
3329,-2.00650143623,-0.0284857600927,-0.336653381586,-0.149121791124,-0.413650035858,-0.685337722301,0.060100004077,-0.470755636692,-0.729555726051,-0.178841799498,-0.750283122063,-0.255172967911,-1.34125268459,0.300847768784,0.340524673462,-0.7346585989,0.458334743977,0.281075596809,-0.926400065422,0.0563821792603,-0.495100021362,0.655099987984,-1.10314428806,0.530982255936,0.13570612669,-1.30572664738
1050,0.830737531185,-0.0772964954376,0.070153772831,0.762544512749,0.0760000050068,0.53225082159,-1.30624997616,0.516530334949,0.308242917061,2.18634438515,-0.436051309109,-0.680001735687,-0.4046048522,-0.117329590023,-0.160918772221,-0.750253856182,0.729218423367,-0.718303143978,1.57260000706,0.482443094254,-0.706900000572,0.0817999988794,-0.14378336072,0.112167552114,0.320472985506,-0.658921658993
9491,1.66118979454,2.003677845,1.32381081581,-1.58499097824,-0.134200006723,0.211953774095,-0.406199991703,1.24062585831,0.328509807587,1.52477383614,1.87784135342,0.193376749754,0.759802341461,-0.0287286862731,0.265024840832,-0.45586681366,-1.58920109272,-0.883635282516,-0.444499999285,-0.804174661636,-0.269299983978,-0.103199996054,0.718557596207,-0.678742110729,1.18351745605,0.459882646799
22926,-0.529655516148,-0.933328151703,-0.026714771986,0.366137355566,0.742500007153,-2.61454701424,-1.34599995613,-0.106077417731,0.0656720027328,-0.530211806297,-0.165881112218,0.648715257645,-0.234174147248,-0.217360273004,-0.567643284798,-0.197280317545,-1.63219833374,-0.28801637888,0.10695001483,-0.137975990772,-0.414499998093,0.219000011683,0.528426468372,0.0395968109369,0.185275644064,4.89950180054e-05
5899,-0.680885672569,-1.13063645363,-0.899342894554,-0.480368643999,-1.52184998989,-1.27908861637,1.02084994316,-1.85013389587,-0.754899740219,-1.11107087135,0.0851787179708,0.0942267775536,-1.99559855461,0.0496563389897,0.335810929537,-0.434401512146,-0.108621291816,-0.354533612728,2.63684988022,0.0433618351817,0.207050010562,1.83745002747,-0.131721407175,0.214733913541,-0.934707581997,-0.563023328781
5467,-0.708677768707,-0.612028837204,-1.98721837997,-0.830868124962,-0.435049980879,-0.337847322226,-0.59375,-1.19676923752,-0.356030523777,0.476977944374,-0.200538977981,-0.484367609024,-1.03794395924,-0.028778322041,0.0751675441861,0.436328858137,-0.562680661678,-0.254371911287,-0.303000003099,-0.869715690613,-0.161200001836,-0.535099983215,0.181997358799,-0.0689806044102,-0.488510340452,1.10936796665
6774,0.976315438747,-0.00842061638832,0.590544998646,0.653306901455,0.308699995279,0.33120572567,0.559750020504,0.634556114674,0.384231895208,2.30476593971,-0.868772983551,0.0232722759247,0.527752876282,-0.68633055687,2.67187356949,-1.05404102802,0.0668342784047,-0.0813602134585,0.125,-0.753655910492,0.216949999332,-0.854399979115,-0.244320005178,-0.25001513958,-0.520434379578,-0.297591507435
1788,0.35470366478,1.04632771015,0.108914971352,0.158648699522,0.224949985743,1.41557681561,-0.293150007725,-0.497998178005,-0.424759328365,1.39474141598,0.638743519783,0.382091999054,1.18222689629,0.519918620586,-0.0565128922462,-0.126513123512,-3.08008003235,-0.388641893864,0.0510000064969,-1.25752484798,-0.544300019741,-0.7105499506,1.24845719337,-0.244839891791,0.823839604855,0.516026556492
5921,-0.0431606322527,0.40688931942,0.0917872264981,-0.0407010987401,-0.510100007057,-0.826133072376,-0.495350003242,0.259299784899,0.735447645187,-0.665918588638,-1.02569830418,-0.462347984314,-0.102863505483,-0.0143985450268,0.452701002359,-1.42341387272,6.69469976425,-0.514105558395,0.436100006104,-0.0492537468672,0.502300024033,0.317250013351,-0.539878189564,-0.732861399651,-0.529866218567,0.248292714357
