rid,DOS058_A375_24H:BRD-K60341033-019-01-1:5,DOS058_A549_24H:BRD-K60341033-019-01-1:5,DOS058_PC3_24H:BRD-K60341033-019-01-1:5,ERG012_PC3_24H:BRD-K60341033-019-01-1:9.26687,ERG012_PC3_6H:BRD-K60341033-019-01-1:9.26687,ERG017_VCAP_24H:BRD-K60341033:9.27,ERG017_VCAP_24H:BRD-K60341033:3.09,ERG017_VCAP_24H:BRD-K60341033:1.03,ERG017_VCAP_24H:BRD-K60341033:0.34,ERG012_VCAP_24H:BRD-K60341033-019-01-1:9.26687,ERG012_VCAP_6H:BRD-K60341033-019-01-1:9.26687
5720,-0.441200017929,-0.906099975109,-0.67509996891,-0.240980789065,2.11348152161,1.28085315228,0.624417543411,0.687242627144,-0.257283329964,-1.8015563488,-0.12582936883
466,-0.714749991894,-0.206949993968,-0.178299993277,0.744947969913,-0.305283725262,0.82654106617,0.91878670454,0.437545180321,1.24396240711,-0.332014590502,0.399231374264
6009,1.18484997749,0.296350002289,0.0689499974251,-0.667296350002,-0.131022959948,0.312328308821,0.740924835205,0.662897646427,-0.339595496655,-0.0203704237938,-0.293589174747
2309,1.31105005741,0.161349996924,-0.164450004697,3.75086259842,-1.3900167942,-0.462628483772,-0.632806658745,-0.519834160805,-1.05415356159,-1.19394564629,-0.445195019245
387,1.68770003319,0.317049980164,0.044549997896,-0.674238264561,-0.622338831425,0.495578467846,0.240826398134,0.407484680414,-0.0327770933509,-0.386813044548,-0.229395359755
3553,-0.882899999619,-0.243849992752,-0.00925000011921,0.555768370628,-0.270545691252,-1.67726838589,-1.5192117691,-1.37863266468,-1.26870262623,2.32355809212,-0.110770307481
427,-0.0104499459267,-0.884100019932,0.170650005341,-0.531172990799,0.770476698875,1.59437596798,1.35706138611,0.981441140175,0.117610305548,0.752576768398,0.887324631214
5898,1.01660001278,1.09564995766,-0.589749991894,0.103270098567,-1.58812355995,0.383842140436,1.07725310326,0.751912891865,0.0612088441849,0.836416602135,0.292005926371
23365,4.11380004883,0.227649986744,0.586950004101,0.115524739027,-0.132464826107,-0.353085875511,-0.0659205242991,0.448895514011,-0.348296284676,-0.191987603903,-0.97407823801
6657,-2.21364998817,-0.190299987793,-0.263000011444,0.195701152086,1.81595873833,-1.27701735497,-0.466955214739,-0.792666554451,-0.565829753876,1.27144503593,0.678154468536
5054,-0.134599983692,0.638300001621,0.546800017357,0.398023873568,-0.349101692438,0.931121945381,-0.173884049058,-0.0549251809716,-0.191913068295,0.228041827679,2.73196578026
