rid,CPC004_A375_6H:BRD-A94669766-001-04-2:10,CPC004_HA1E_6H:BRD-A94669766-001-04-2:10,CPC004_HA1E_24H:BRD-A94669766-001-04-2:10,CPC004_HCC515_6H:BRD-A94669766-001-04-2:10,CPC004_HCC515_24H:BRD-A94669766-001-04-2:10,CPC004_HEPG2_6H:BRD-A94669766-001-04-2:10,CPC004_HT29_6H:BRD-A94669766-001-04-2:10,CPC004_MCF7_6H:BRD-A94669766-001-04-2:10,CPC004_PC3_6H:BRD-A94669766-001-04-2:10,CPC004_PC3_24H:BRD-A94669766-001-04-2:10,CPC004_VCAP_6H:BRD-A94669766-001-04-2:10,CPC004_VCAP_24H:BRD-A94669766-001-04-2:10,CPC016_A375_6H:BRD-A94669766-001-04-2:10,CPC016_A549_6H:BRD-A94669766-001-04-2:10,CPC016_A549_24H:BRD-A94669766-001-04-2:10,CPC016_ASC_24H:BRD-A94669766-001-04-2:10,CPC016_HEPG2_6H:BRD-A94669766-001-04-2:10,CPC016_HT29_6H:BRD-A94669766-001-04-2:10,CPC016_MCF7_6H:BRD-A94669766-001-04-2:10,CPC016_MCF7_24H:BRD-A94669766-001-04-2:10,CPC016_NEU_24H:BRD-A94669766-001-04-2:10,CPC016_NPC_24H:BRD-A94669766-001-04-2:10,CPC016_SKB_24H:BRD-A94669766-001-04-2:10
5720,-0.42213332653,-0.68684232235,-0.119743272662,0.303686439991,-0.429033339024,-0.474933326244,-0.271494090557,-1.8468837738,-0.744687736034,-4.13335800171,-0.0861440822482,-0.0925244241953,-0.0894138813019,-2.43875002861,-0.138570934534,-0.621054172516,-0.505353271961,0.0898583680391,-0.822849988937,-0.0678167194128,-0.273929834366,1.01124835014,-0.193462580442
466,0.573033332825,-0.352750241756,-2.4247481823,-0.110438726842,-4.22776699066,-0.61606669426,0.611169338226,-1.19734311104,-0.869102239609,1.39833068848,-0.32442510128,-0.250909239054,0.23704880476,-2.68365001678,-0.657670974731,0.384457886219,-0.216537535191,0.0705848932266,0.44604998827,-0.105186194181,0.400600671768,0.0489831268787,0.0890075266361
6009,-0.0125000029802,-0.182886719704,-0.553615629673,-0.633789658546,1.35806667805,-0.413633346558,0.192442908883,-0.322555959225,-0.656266450882,-1.30925810337,-0.324867129326,0.650180160999,-0.945961296558,-0.653100013733,-0.960818767548,-0.231284409761,-0.654926538467,0.0908454358578,-0.425750017166,0.743611991405,-0.940206408501,0.256550163031,-0.195138126612
2309,0.158999994397,0.0635941326618,0.633916199207,0.550141990185,-1.57606673241,-0.461866676807,0.209653735161,0.0462613999844,-1.11099362373,1.47455739975,-0.299350321293,-0.155352249742,0.0909828320146,-1.54219996929,-0.847572565079,-0.556960344315,-0.933812975883,0.0274269580841,-0.622850000858,-0.0307580083609,-0.322759896517,0.681189417839,-0.128464847803
387,0.287166655064,0.448507428169,0.227589473128,-0.228835955262,1.12396669388,-1.09249997139,0.320331096649,0.125429779291,-0.119529500604,-3.84053635597,-0.0493728816509,-0.980276882648,-0.60677677393,-0.928200006485,-0.0691041946411,0.0698422193527,1.08560657501,0.592985868454,0.916350007057,1.07882583141,0.346021562815,0.586996674538,0.3668872118
3553,0.456633359194,0.882366538048,0.981668353081,-0.227264285088,1.31283330917,0.4579000175,-0.324846327305,0.902474522591,-0.502683401108,0.273310124874,0.666296720505,0.170780211687,1.43907892704,4.14440011978,0.741821527481,-0.471907436848,1.57308840752,-0.0176833570004,-0.224300026894,0.312540203333,0.606146931648,-0.850032448769,0.453084528446
427,0.368600010872,-0.0267978236079,0.166874319315,-0.539499640465,-1.19303333759,0.797166705132,0.942104279995,0.661534070969,-0.176090329885,2.26337909698,-0.437331318855,-0.333360463381,1.1187980175,-1.52814996243,-0.108720541,-0.177109375596,0.126240611076,-0.0935764834285,0.259000003338,-0.0242543742061,0.484110146761,-1.35355210304,-0.151231825352
5898,0.118433341384,0.353282302618,0.7374740839,0.135851502419,0.877333402634,-0.409500002861,-1.22452843189,-0.177299201488,-0.0429938733578,-0.27041593194,0.341556966305,-0.0267943460494,0.204570621252,-0.0441999956965,0.116623580456,0.0499226748943,-2.1064221859,0.202477455139,-0.319050014019,0.0853474140167,0.90549582243,-0.181528583169,-1.18842029572
23365,0.426000028849,0.413372308016,-0.474342167377,-0.181429639459,-0.608933329582,0.1589666605,0.724746346474,0.281953215599,-0.108538359404,1.29730856419,-1.12402296066,0.292634010315,1.09068930149,-0.152300000191,0.113520622253,-0.105366237462,1.51937675476,-0.162561476231,0.337249994278,0.322583556175,0.0786455571651,1.06175971031,0.112509638071
6657,1.18003344536,-0.56047809124,0.74248290062,-0.710009515285,0.187466695905,0.0543999969959,-0.55485701561,0.203207015991,0.270582616329,1.79925489426,0.582842051983,0.470343530178,1.5124309063,2.28005003929,1.66960930824,-1.29884958267,0.193887040019,0.02711597085,0.304450005293,0.124695181847,-0.568910300732,0.826880931854,0.249612182379
5054,-1.04789996147,-0.174253150821,0.797284543514,-0.275464981794,-2.05076670647,-0.132199972868,-0.461490631104,-0.261157006025,-0.551324903965,-0.646884262562,-0.923649430275,-0.270973771811,-0.525444686413,-4.18480014801,0.337645471096,0.873546123505,-0.0182135105133,-0.117616355419,0.0358999967575,-0.110336214304,0.674821913242,-0.311528384686,1.01450443268
3108,0.245299994946,-0.68582868576,1.04755461216,0.269134879112,0.104000017047,0.117733336985,-0.519126713276,0.472572565079,0.726380705833,2.69622921944,-1.01364386082,0.0358118005097,0.346322715282,-0.395350009203,-1.05476427078,-0.500394046307,0.559534132481,1.20474147797,0.36875000596,-0.108129903674,0.616428375244,2.27222442627,-1.16057944298
1950,0.128333359957,-0.911886572838,0.674297749996,-1.25842106342,0.980766654015,0.233333304524,-0.839401841164,-0.400436341763,-0.0285671725869,2.66059470177,0.969031691551,-0.433684468269,1.28798997402,2.86024999619,1.57120192051,0.141377240419,1.39172399044,4.13637685776,0.00544998049736,0.149663969874,-0.0499586611986,-0.554728746414,0.570620179176
351,0.154066681862,-0.515681147575,-0.815838515759,-0.58082652092,0.693599998951,-0.199266657233,-0.598165392876,0.2836612463,0.310359865427,-1.87474727631,0.175496459007,0.0109130255878,0.88707703352,0.634599983692,0.695227622986,-0.891900777817,-0.627379059792,-0.534117221832,-0.00435000658035,-0.46767103672,-0.00215671746992,-1.5565123558,-0.000246819894528
4846,0.439100027084,-0.116507008672,-0.454938650131,-0.869072854519,1.94793343544,-0.333200007677,-0.766376614571,-0.218414962292,0.0743187367916,6.26187562943,1.11800312996,0.201101243496,0.451553702354,0.975049972534,-1.02491044998,-0.41389939189,0.23870024085,-0.303930372,-0.188949987292,0.532101631165,0.186063274741,-0.0407901443541,-1.35290539265
1452,-0.00986665487289,0.454655647278,0.997761726379,0.229911565781,-0.417033344507,0.0527999848127,0.173973172903,0.0169659256935,-1.0155030489,0.281716734171,0.403969436884,-0.703523993492,-0.640532672405,0.291999995708,0.209367677569,-0.282492220402,2.15703105927,-0.841008126736,0.053200006485,-0.0114568173885,-1.48264145851,0.531106472015,0.149675875902
4776,0.297500014305,-0.749027132988,0.42544272542,-0.525376856327,-0.652099967003,0.71156668663,-0.512887299061,0.151093885303,-0.0889001488686,0.626397252083,0.134667351842,-0.33818808198,1.79482638836,3.3273499012,0.936352610588,2.75732064247,0.749507725239,-0.423433870077,-0.0964000225067,0.227191314101,0.616594731808,0.346524477005,1.32172572613
6908,0.662033379078,-0.39654609561,0.953085780144,0.122377455235,-0.626200020313,-0.177833288908,0.839623749256,-0.848167598248,-0.715128421783,2.54143476486,0.0364921838045,-0.243376016617,0.156462863088,-3.15004992485,-0.683409035206,1.32251489162,0.0721121132374,-0.0805283933878,-0.25150001049,0.895385146141,-0.257348895073,1.25638639927,-0.108273476362
672,-1.20359992981,-0.921415507793,0.0475074350834,-0.115862086415,0.344100028276,0.0717999860644,-0.370669484138,-0.289668262005,0.212601050735,0.243739575148,-0.64672845602,0.264441609383,0.683393478394,-0.949100017548,0.0267611145973,-0.782331943512,-0.186321526766,-0.112900882959,-0.129050001502,0.21609890461,0.0744485110044,0.376653134823,0.365179598331
5710,0.155800014734,0.212096557021,1.93913125992,-0.28029102087,0.340933322906,0.00253328680992,0.964960217476,0.650218605995,-0.384862244129,-1.59870433807,-0.894777238369,-0.245344042778,-0.347389489412,-1.55025005341,-0.761525154114,1.39290559292,-0.95663356781,0.0692091882229,-0.850499987602,-0.0455789752305,-0.61911034584,0.755921542645,-0.445902109146
2115,0.54116666317,1.42632126808,-0.973077476025,-0.382618665695,0.324000030756,0.0795333236456,-0.415236473083,0.751855373383,0.0958921909332,1.36768865585,1.08371114731,-0.206300407648,0.768586874008,0.100800007582,1.30478298664,0.123054206371,0.537969946861,-0.237891927361,0.1304500103,0.666251242161,0.694640040398,-0.153552830219,0.186972051859
