rid,DOS008_VCAP_6H:BRD-K86522396-001-01-5:4.83,DOS008_VCAP_24H:BRD-K86522396-001-01-5:4.83,DOSBIO001_A375_24H:BRD-K86522396:9.6567,DOSBIO001_A549_24H:BRD-K86522396:9.6567,DOSBIO001_HT29_24H:BRD-K86522396:9.6567,DOSBIO001_MCF7_24H:BRD-K86522396:9.6567,DOSBIO001_PC3_24H:BRD-K86522396:9.6567,DOSBIO001_NEU_24H:BRD-K86522396:9.6567,DOSBIO001_NPC_24H:BRD-K86522396:9.6567
5720,-1.47850465775,-4.93555021286,0.388984262943,0.702606260777,0.693122982979,0.759224772453,-0.0871615409851,0.928900003433,-0.395385026932
466,-0.931689620018,-2.46840000153,0.45170634985,0.125454008579,-0.113089203835,1.85523200035,-1.36192619801,0.133949995041,0.299088418484
6009,-1.00355935097,2.33809995651,0.197681009769,0.643395423889,0.253905624151,1.19974517822,1.13832235336,0.741250038147,1.48346996307
2309,0.414293378592,1.31870007515,0.751721739769,0.16522847116,4.85355043411,-0.169842720032,-0.166781097651,0.305999994278,2.01925349236
387,0.295695006847,1.20329999924,0.17436799407,0.239230185747,-0.375534683466,0.832578539848,0.359774321318,-0.813900053501,1.12185001373
3553,0.284828871489,0.454999983311,-0.750662624836,-1.51084661484,-0.995839715004,0.0567052103579,-0.587534666061,-0.19509999454,-0.530531585217
427,-0.652040481567,-4.89655017853,0.525078892708,-0.507180213928,0.875381886959,0.101654112339,0.879646062851,-0.117849998176,0.35214689374
5898,0.540470004082,0.70484995842,0.688381433487,0.267328560352,-0.835168123245,0.889974355698,0.669246315956,0.315249979496,0.623813509941
23365,0.198730006814,-0.932999968529,-1.16284894943,0.0244009457529,-0.396028727293,-1.35608422756,-0.277841627598,-0.388399958611,-0.284501999617
6657,0.156077742577,-0.293500006199,-0.202704548836,-0.70658904314,-0.124667465687,-0.129831731319,0.433275997639,0.671000003815,1.05743908882
5054,-0.382148474455,1.16630005836,-0.339025497437,-0.49322026968,0.08537748456,0.987286329269,-0.399918407202,0.0795000046492,1.0016283989
3108,0.70303529501,2.31909990311,0.875659108162,0.00136873312294,0.416066110134,-0.405098170042,-0.239268898964,0.308650016785,-0.624136388302
1950,-0.0494744740427,4.57160043716,0.737237811089,-0.723586916924,0.447009027004,-0.718100190163,0.00518801808357,-0.508650004864,0.505638241768
351,0.291640460491,0.096449971199,-0.0046470798552,-0.687147378922,0.246212169528,-0.241376802325,0.302958220243,1.64205002785,0.189504504204
4846,-0.620968222618,4.8341999054,0.816491544247,0.513283073902,5.26201725006,-0.992817640305,0.172190159559,0.876550018787,1.91986274719
1452,-0.260147541761,-0.922150015831,-0.238682940602,-0.479151546955,-0.35743072629,-0.480864018202,1.26394200325,0.694199979305,0.559027016163
4776,-1.15433585644,-1.17509996891,-1.01830291748,-0.74504506588,-0.256071805954,-0.861903965473,-0.10300783813,-0.422299981117,0.425065010786
6908,-0.726713657379,-0.878449976444,-0.0666906833649,0.445559322834,0.669052004814,1.03446304798,1.11872029305,0.310799986124,0.433152467012
672,-0.524003148079,-3.44199991226,0.975267469883,0.402772605419,0.405872553587,-0.235925585032,0.315105170012,4.45205020905,-0.207786232233
5710,-0.166152238846,-2.20359992981,-1.65903425217,0.230031400919,-0.688199996948,0.540225207806,-0.34733235836,0.843900024891,-0.606177985668
2115,-1.21711397171,1.92069995403,4.37094306946,-0.895429551601,-0.621590614319,0.617257773876,-0.0533880442381,0.62264996767,1.08174443245
7015,0.286428719759,-0.370999991894,-0.279806464911,-0.146967753768,-0.711527585983,0.299682796001,0.101515606046,-0.336849987507,0.393548846245
8726,0.359065890312,0.242049962282,-0.571391582489,0.522810339928,0.707451164722,0.788361489773,-0.183004513383,0.57230001688,-0.314616560936
2185,0.963187932968,1.2431499958,-0.658330321312,-1.62354779243,-1.75227999687,-0.119446471334,-0.542084276676,-0.55805003643,-1.18161940575
3315,-0.394321650267,3.72220015526,-0.214172273874,1.22610116005,0.481915891171,0.0,-1.13522422314,0.87524998188,0.421096503735
5289,-0.572621285915,-1.10669994354,-0.604618430138,-1.45033562183,-0.290069997311,0.0743671655655,-0.838695526123,-0.131749987602,0.340243041515
868,-0.520254969597,0.150800004601,-0.101845473051,-0.877770185471,-0.423166006804,0.532872080803,0.437510997057,-0.012549996376,-0.336417108774
1677,-1.32462906837,-1.31029999256,-1.02816486359,-0.231525301933,0.625353038311,-0.0270337462425,-0.319220781326,-0.111950010061,-0.162517726421
7043,0.455239534378,1.80200004578,-1.50003194809,-1.2870196104,-0.493379890919,0.0265821367502,-0.374729752541,-0.456450015306,-1.37862420082
5613,-0.95023816824,-0.736400008202,0.261621803045,-1.40039086342,-0.250839471817,-0.232265099883,0.425552427769,0.148050040007,0.47949463129
595,-0.392004728317,-1.37119996548,-0.727727770805,0.521900773048,0.360216110945,0.187240317464,-0.325833499432,0.29004997015,-0.194180071354
4793,-1.03131604195,2.18020009995,-0.681294560432,-0.301604092121,-0.359605789185,-0.615073680878,-0.636839270592,0.296749979258,-0.547370553017
2736,0.167789444327,-0.71899998188,0.245649948716,-0.427925765514,-0.0864596143365,-0.63338303566,0.134180247784,-0.112400002778,0.481460094452
5290,0.280132710934,0.506150007248,1.85353219509,-0.855314791203,-0.168258726597,-1.21633672714,0.305738717318,-0.658800005913,-0.26528275013
6194,0.215501606464,0.402649998665,0.246660038829,-0.331695318222,0.191002011299,0.18007452786,-0.41672155261,0.00034999998752,0.663381814957
1676,0.796754956245,0.433649986982,-1.40260255337,-0.11015060544,-1.36728000641,-0.22013066709,-0.0496704280376,-0.592550039291,-0.00134036038071
23512,-0.334426492453,-0.133249998093,-0.244233936071,0.0317434072495,1.58486926556,0.869601905346,1.05896556377,-0.113299995661,-0.72132819891
148022,0.604420721531,0.384149998426,-0.235829591751,0.516400277615,0.825897693634,0.0451953411102,-0.959750294685,0.464599967003,0.632706642151
1906,-0.446844756603,0.0635500103235,-0.609226942062,-0.324095487595,-1.86852550507,-0.0562793016434,0.474896550179,-0.525400042534,1.37870061398
8878,0.833731651306,-1.33294999599,-0.734353065491,1.10518836975,-0.427270531654,-0.496058553457,0.0791463255882,-0.0147500038147,-0.361572921276
3091,-0.603900909424,-0.757149994373,-0.104194253683,-0.153668642044,-0.14521676302,-1.26434326172,-0.176714599133,-0.222800016403,0.245028078556
5743,-0.242889910936,1.16779994965,-1.00214767456,-0.304543882608,0.133884012699,0.200997382402,0.977431893349,-0.82959997654,0.010133177042
5321,0.717847883701,-0.381849974394,1.05990731716,-0.79774159193,0.171008229256,-1.43113017082,0.487513124943,-1.20490002632,-0.71853351593
4144,-1.4359126091,-6.08459997177,-0.963260352612,0.450226902962,-0.166082531214,-0.324572741985,-0.708917021751,-0.0852000117302,0.121520794928
1981,-0.0886781960726,-0.44779998064,-0.0429001450539,0.479342699051,0.679658532143,0.460237801075,0.0131251979619,0.710000038147,0.781984210014
695,-0.597168087959,6.48624992371,-0.266520053148,-0.311454832554,-0.971521794796,0.201511323452,0.171298444271,-0.154550001025,2.2302904129
10398,-0.157818451524,-0.314649999142,-0.405297726393,-0.765384554863,0.00166261382401,1.27900850773,-0.668974637985,0.407999992371,0.956169366837
5708,-8.01111793518,-5.06965017319,-0.923971056938,-1.05549144745,-0.154735013843,-1.05123651028,-0.746180951595,0.166000008583,0.197177633643
1213,1.11938786507,0.75150001049,-0.700450718403,-0.198741614819,0.118066549301,-0.201414376497,0.320879757404,-0.215649992228,-0.0781050920486
226,-0.331654965878,-1.25730001926,-0.258452266455,-0.0314586758614,-0.31940972805,0.0125865787268,-0.576066970825,-0.0846000015736,-0.157026171684
6777,-0.301691412926,4.75710010529,-0.0792057216167,0.511064291,-0.00127339479513,-0.482005536556,-0.286818683147,0.586700022221,1.16130626202
2113,-0.24075718224,0.218050003052,-0.0913211330771,0.00846217572689,0.28744572401,1.81642615795,-0.609280884266,-0.141800001264,1.10157549381
3329,-1.41757714748,-1.86160004139,-0.516239523888,0.275774687529,0.138181492686,1.04586493969,0.403614759445,0.625649929047,0.543569982052
1050,-0.434986174107,-0.484149992466,0.371010094881,1.34869241714,0.7315710783,0.569437623024,-0.419726192951,1.13780009747,0.0999856367707
9491,-0.115803897381,-0.189850002527,-1.56227052212,-0.762683868408,-0.0537403821945,-0.346576154232,-1.14200377464,-1.00584995747,-0.524828970432
22926,-0.549940109253,0.563499987125,0.13157171011,0.411208927631,0.0149309486151,0.721861183643,0.895603835583,0.126549988985,1.48798251152
