rid,ERG015_PC3_24H:BRD-K73952419-001-01-2:9.99362,ERG015_PC3_6H:BRD-K73952419-001-01-2:9.99362,ERG015_VCAP_24H:BRD-K73952419-001-01-2:9.99362,ERG015_VCAP_6H:BRD-K73952419-001-01-2:9.99362
5720,0.904758453369,-0.243752449751,0.0766666680574,0.0380666702986
466,-0.422317773104,0.720735907555,0.199533343315,0.0317666828632
6009,-0.424800395966,0.000280149281025,0.198733344674,-0.453299999237
2309,0.733651518822,-0.217003464699,-0.742866635323,-0.53076672554
387,-0.665087580681,-0.091542057693,-0.351666688919,-0.562433302402
3553,0.0792030841112,-0.117340072989,0.388399988413,0.961133360863
427,-0.0932324826717,0.762800455093,0.409133344889,0.156666666269
5898,-1.41474556923,0.174761921167,-0.309166669846,-0.565100073814
23365,-0.740950465202,0.375661641359,-0.0376666784286,-0.55346673727
6657,0.550443410873,-0.194197699428,-0.0556666739285,-0.25446665287
5054,-0.00484117865562,0.608873605728,-0.347633361816,0.233933344483
3108,0.255883902311,-0.32651668787,-0.252166688442,-0.0335999727249
1950,0.836134016514,0.0493438243866,-0.791133344173,-0.0265333205462
351,-0.664748668671,0.418034523726,0.225066661835,-0.9199000597
4846,0.31866428256,-0.0001485273242,-0.184566676617,0.524533331394
1452,-0.176349133253,0.307032942772,-0.223433345556,-0.366833329201
4776,-0.405431866646,-0.194645687938,1.37163341045,0.259033322334
6908,-0.529688835144,0.250494599342,-0.120833367109,-0.240500032902
672,0.384602159262,0.244770377874,0.345100015402,0.720433354378
5710,-0.897774100304,0.0941120833158,-0.58630001545,0.0444667041302
2115,0.00963031500578,0.618159770966,0.362700015306,0.442466676235
7015,-0.0724182575941,-0.378890275955,0.136200010777,-0.419233381748
8726,-0.383949697018,0.0134173110127,0.504733324051,-0.36916667223
2185,-0.14637619257,-0.264112055302,-0.327433377504,-0.654199957848
3315,-0.358802556992,0.293732911348,-0.18193334341,-0.13516664505
5289,-0.0292172431946,0.533295750618,1.80806672573,-0.591833353043
868,-0.437170296907,-0.467822670937,-0.866500020027,0.0109000056982
1677,-0.0930813699961,0.424196451902,-0.0713666677475,0.47396671772
7043,-0.231244876981,0.0280984789133,-0.592733383179,-0.154899999499
5613,0.31423792243,0.142937466502,-0.141166672111,0.0718666613102
595,-0.805104374886,0.271883934736,-0.337500035763,-0.122199997306
4793,0.21904823184,0.305398702621,-1.13646674156,0.714966654778
2736,-0.228545561433,-0.355436265469,-0.131699979305,0.245466709137
5290,0.229976654053,-0.654198884964,-0.0168333649635,-0.189199998975
6194,0.0345938354731,0.318046063185,-0.224833339453,0.112566672266
1676,-0.230045229197,0.0550810545683,-0.234900012612,-0.159933328629
23512,-0.284746468067,0.334649026394,0.452733337879,0.561133384705
148022,-0.547906696796,0.785915017128,-0.290433377028,-0.339466691017
1906,0.3957015872,-0.191906481981,-0.727900028229,-0.0792333334684
8878,-1.23131537437,-0.173035383224,-0.513966679573,-0.410266697407
3091,-2.07386088371,0.787285745144,-0.526200056076,-0.154400005937
5743,-0.792190551758,-0.445008993149,-0.691566705704,0.408399999142
5321,0.743077099323,-0.394293904305,-0.39906668663,-0.144999995828
4144,0.363131672144,0.262356996536,-0.226000010967,-0.429600000381
1981,0.85914337635,0.323914349079,0.600733339787,0.0846000015736
695,-1.13758516312,-1.26969671249,-0.31956666708,-0.313466668129
10398,0.603222846985,0.362652689219,0.13069999218,-0.200100004673
5708,0.0545829683542,-0.187861382961,0.0176666676998,0.226200014353
1213,-1.24929022789,0.441077411175,-0.0629333555698,-0.515166699886
226,-0.509690582752,0.282418131828,-0.175799995661,0.149633347988
6777,-0.123575076461,-1.19700801373,-0.0221999883652,-0.288366675377
2113,0.225555568933,0.875368714333,0.349666684866,0.328633368015
3329,-0.208702713251,0.56292951107,-0.0447666682303,-0.149800002575
1050,1.4485347271,-0.639269351959,-0.50993335247,0.501200079918
9491,0.467395961285,-0.167621955276,-0.061666674912,-0.106200009584
22926,-0.787122964859,0.147551774979,0.125700011849,-0.626266658306
5899,0.384915888309,0.411006778479,0.128300011158,-0.232200026512
5467,-1.0137783289,-0.558652639389,-0.495233356953,-0.655866682529
6774,-0.259376198053,-0.0213209539652,0.0762333571911,-0.344766676426
1788,-1.01877069473,-0.107963472605,-0.11453333497,-0.0501333363354
5921,-0.946921348572,-0.00171604752541,1.45319986343,-0.596433341503
5721,1.43304741383,0.389587104321,0.279433339834,0.940433323383
2263,-0.0699900984764,-0.0153512060642,0.0307999998331,0.0205000042915
808,-0.0437333956361,-0.337435871363,0.287800014019,0.245766684413
30001,-0.212963402271,0.212846085429,0.438800036907,-0.192800015211
348,-0.616788625717,-0.717113852501,-0.102366670966,0.0746999979019
30849,-0.619216740131,0.195580214262,-0.323766678572,-0.375966668129
1454,-0.940501391888,-0.779450953007,-0.224066734314,-0.299233317375
6500,-0.76700592041,0.166211485863,0.158533334732,-0.598166704178
5627,-0.782122433186,0.707155704498,0.340200006962,-0.395699977875
5715,0.411014288664,0.578894197941,0.311866700649,1.23119997978
4791,0.945190131664,-0.14919757843,-0.114699997008,0.499400019646
56924,0.388391971588,0.225959151983,0.0566666685045,0.711833357811
2690,-0.232845276594,0.180100589991,0.31566670537,1.01146674156
1019,1.18267762661,0.27271386981,0.369233340025,0.571033358574
51422,2.14727067947,-0.718570590019,0.093833334744,0.837000012398
5788,0.860941886902,0.127631530166,-0.332600027323,-0.522733330727
6709,-0.596994102001,0.406702816486,0.355966687202,0.559066653252
1277,0.293049365282,0.545112490654,-0.16320002079,0.633899986744
993,0.65259796381,0.298467338085,0.531866669655,0.657666683197
7157,0.0277811363339,0.337693035603,-0.135366648436,0.095166683197
1958,0.261850684881,-0.313025295734,0.611833333969,0.861600100994
4582,0.921574175358,0.335886776447,-0.376900017262,2.53836655617
9212,0.164437562227,0.30132830143,0.290799975395,0.129399999976
8440,0.066625893116,0.217741131783,0.0408666580915,0.477266669273
6790,-0.947693943977,0.107123926282,0.139333337545,-0.39310002327
8851,-0.476952046156,0.174456000328,-0.65873336792,-0.7174000144
2534,-0.826882600784,-0.490944743156,-0.0144333541393,0.472233295441
4893,-0.716996908188,-0.0877510011196,0.0212333202362,-0.45666667819
665,-1.13538265228,-0.233250841498,0.250266641378,1.65153336525
4313,-0.307689636946,-0.133016511798,-0.243700012565,-0.00743333250284
1022,0.432646870613,-0.465729415417,-0.194800019264,-0.269533336163
5880,0.0132809653878,0.741438925266,-0.0718333423138,-0.788233339787
3162,-0.747240424156,-0.34214925766,0.00106666982174,3.24720001221
1282,0.0361762344837,-0.465368449688,-0.0124333500862,-0.376900017262
3383,-0.283534824848,-0.532876729965,0.0347333475947,0.0316666662693
727,-0.795835852623,0.0677722394466,-0.131066679955,-0.126533329487
4792,-0.129913166165,0.0967020392418,-0.140666693449,0.034600019455
4794,0.499126017094,-0.341543614864,-0.134000003338,-0.183066666126
902,-0.95746588707,-0.270170032978,0.231233343482,0.307800024748
8091,-0.0131728462875,0.225331708789,-0.901399970055,0.169099956751
3486,-0.968403041363,0.443172961473,0.115400001407,0.353066682816
10818,-1.25544047356,-0.591778278351,-0.140933305025,0.244133338332
3454,0.0118500292301,-0.4132193923,0.157099992037,-0.225333333015
4282,0.23974198103,0.615769863129,0.432733356953,0.164033323526
1605,-0.529290616512,-0.00271809101105,-0.0105333328247,-0.531233310699
10644,-0.442271828651,-0.274462759495,-0.189066648483,-0.0362333357334
2065,-0.354654937983,0.418514996767,-0.147533327341,0.391866654158
8321,0.646896958351,-0.244211122394,-0.196900010109,1.05466675758
8503,-0.737255930901,-0.272712767124,-0.827266693115,-0.212533339858
7027,-0.189155161381,0.832940995693,0.349733352661,-0.0488667488098
6850,0.0508411824703,-0.332842200994,0.561833381653,-0.066366687417
1978,-0.730278789997,0.383954197168,-0.398633360863,-0.128999993205
896,0.542842328548,0.116793043911,0.532966673374,0.398966699839
5777,0.655340194702,0.114404901862,-0.523033380508,0.784299969673
1846,-0.138126224279,-0.237928599119,3.14130020142,0.869933366776
5925,-0.699220120907,-0.0261401832104,0.357333391905,-0.610133349895
142,0.177597716451,0.648815512657,0.481500029564,0.231233328581
1021,1.00790798664,0.399858444929,-0.393933355808,0.948233366013
5699,0.509687542915,-0.983957469463,-0.00293332338333,0.618966698647
8061,-0.323366522789,0.373073458672,-0.395133316517,-0.392766654491
1870,2.86903119087,-0.522862017155,1.60756659508,0.730766713619
1398,-0.20731112361,0.514995157719,0.515700042248,0.817133367062
3312,-0.632378280163,0.088070563972,-3.36450004578,0.661733388901
891,0.285385429859,-0.0851496011019,-0.0557666569948,0.707400083542
4775,2.9901945591,0.102794006467,4.88430023193,-0.0602333396673
5111,0.00385704636574,0.518214523792,0.0911666750908,-0.0582666657865
5696,-0.945634901524,-2.83412766457,-1.53310012817,0.429766714573
5588,0.158304899931,-0.355484366417,0.880366683006,0.0124333314598
6839,0.934899747372,5.23361539841,0.12106666714,0.0727999806404
329,0.481213867664,-0.370094805956,-0.778500020504,0.604266703129
5058,-0.270885318518,-0.556297183037,-0.227766662836,0.0744999945164
998,-0.689081907272,-0.144144102931,0.364000022411,0.630866646767
9134,0.0933916568756,0.632777690887,0.517199993134,0.138100013137
6616,0.247717097402,-0.879555761814,0.0584999918938,3.17440009117
5223,-0.781404614449,0.903583288193,0.18793335557,-0.0286666750908
4690,0.326202809811,-0.195558011532,-0.158733338118,-1.18560004234
958,0.402375847101,-0.120087325573,-0.354833334684,-0.430800020695
1616,1.09233665466,-0.3483748734,-0.000866666436195,-0.217299997807
991,-0.725101351738,-5.06474256516,0.220366686583,-0.000966668128967
