rid,CPC009_A375_6H:BRD-A35020550-001-03-2:10,CPC009_A549_6H:BRD-A35020550-001-03-2:10,CPC009_A549_24H:BRD-A35020550-001-03-2:10,CPC009_HA1E_6H:BRD-A35020550-001-03-2:10,CPC009_HCC515_6H:BRD-A35020550-001-03-2:10,CPC009_HEPG2_6H:BRD-A35020550-001-03-2:10,CPC009_HT29_6H:BRD-A35020550-001-03-2:10,CPC009_MCF7_6H:BRD-A35020550-001-03-2:10,CPC009_MCF7_24H:BRD-A35020550-001-03-2:10,CPC009_PC3_6H:BRD-A35020550-001-03-2:10,CPC009_PC3_24H:BRD-A35020550-001-03-2:10,CPC009_VCAP_6H:BRD-A35020550-001-03-2:10,CPC009_VCAP_24H:BRD-A35020550-001-03-2:10
5720,-0.521972060204,-0.498899519444,0.447200000286,0.347725898027,-1.01337194443,0.258463203907,0.660664081573,0.0778958126903,-0.0233999993652,-1.52972781658,-1.0560952425,-0.496151268482,-0.300700008869
466,-4.00679636002,-0.522832214832,0.124049991369,0.470687329769,-1.98043954372,-0.227034926414,-0.0566063001752,0.555757820606,0.798950016499,0.487737834454,-0.125891014934,0.72062420845,-0.858049988747
6009,0.861995697021,0.269315481186,0.277950018644,-0.277223885059,-0.576061606407,-0.514470517635,0.060120433569,-0.010095924139,-0.116999983788,-0.286067664623,-0.608921229839,0.152359321713,-0.158775001764
2309,0.0786542221904,-0.212226524949,0.899249970913,-0.435326933861,-0.43474021554,-0.412177801132,0.560904026031,-0.368748217821,0.0183500051498,0.610951781273,-0.196926295757,-0.0933780372143,-0.160124987364
387,-0.0876125469804,0.684822976589,0.490899980068,-0.0528206676245,0.11883123219,-0.251924932003,0.432094752789,0.0548342168331,-0.5325999856,0.780585169792,-0.951463878155,0.463150799274,0.0908499956131
3553,-0.145888477564,-0.750187575817,0.688000023365,-0.266251921654,1.30207526684,0.805565357208,0.55260515213,-0.202202558517,-0.104750007391,0.134945809841,0.238965034485,-0.753682851791,0.0189749896526
427,-0.119277141988,-0.234534069896,0.98584997654,-0.150771021843,-0.787606179714,-0.185192644596,0.506957292557,-1.73924434185,0.433249980211,0.761976659298,0.173859268427,-0.231260344386,-0.908674955368
5898,-0.891077518463,-0.0508721247315,-0.783100008965,-0.879902720451,0.055973097682,0.402523934841,-0.953449249268,-0.439902216196,0.87064999342,0.527679681778,-1.02504277229,-0.118400275707,-0.202300012112
23365,0.247656092048,0.451418429613,-0.259599983692,-0.48839199543,1.01123213768,-0.942505478859,0.427209079266,0.26228004694,-0.215100005269,0.382116794586,-0.0700416862965,0.0712244808674,0.214925006032
6657,-0.13208848238,-1.5469584465,1.35310006142,-0.854021430016,1.03248786926,0.781941413879,0.292669832706,-0.113205984235,0.137550011277,1.24095451832,1.11040258408,-0.602521002293,-0.176900014281
