rid,CPC005_A375_6H:BRD-K28167849-001-03-9:10,CPC005_A375_24H:BRD-K28167849-001-03-9:10,CPC005_A549_6H:BRD-K28167849-001-03-9:10,CPC005_A549_24H:BRD-K28167849-001-03-9:10,CPC005_HA1E_6H:BRD-K28167849-001-03-9:10,CPC005_HA1E_24H:BRD-K28167849-001-03-9:10,CPC005_HCC515_6H:BRD-K28167849-001-03-9:10,CPC005_HT29_6H:BRD-K28167849-001-03-9:10,CPC005_HT29_24H:BRD-K28167849-001-03-9:10,CPC005_MCF7_24H:BRD-K28167849-001-03-9:10,CPC005_MCF7_6H:BRD-K28167849-001-03-9:10,CPC005_PC3_6H:BRD-K28167849-001-03-9:10,CPC005_PC3_24H:BRD-K28167849-001-03-9:10,CPC005_VCAP_6H:BRD-K28167849-001-03-9:10,CPC005_VCAP_24H:BRD-K28167849-001-03-9:10,CVD001_HEPG2_6H:BRD-K28167849-001-02-1:10,CVD001_HEPG2_6H:BRD-K28167849-001-02-1:2.5,CVD001_HEPG2_24H:BRD-K28167849-001-02-1:10,CVD001_HEPG2_24H:BRD-K28167849-001-02-1:2.5,CVD001_HUH7_6H:BRD-K28167849-001-02-1:10,CVD001_HUH7_6H:BRD-K28167849-001-02-1:2.5,CVD001_HUH7_24H:BRD-K28167849-001-02-1:10,CVD001_HUH7_24H:BRD-K28167849-001-02-1:2.5,CVD001_PHH_6H:BRD-K28167849-001-02-1:10,CVD001_PHH_6H:BRD-K28167849-001-02-1:2.5,CVD001_PHH_24H:BRD-K28167849-001-02-1:10,CVD001_PHH_24H:BRD-K28167849-001-02-1:2.5
5054,-0.20840638876,-0.00787007808685,-0.422470927238,-0.304596036673,1.33844995499,0.198615938425,0.0335000008345,0.0261467546225,0.233460456133,-0.0862197577953,0.89776134491,0.624335587025,-0.347705960274,-0.19051489234,0.281436920166,0.981635808945,0.999431729317,1.21795558929,1.04432964325,1.5694000721,1.14891386032,1.44812405109,1.27033543587,2.11714816093,1.52214992046,2.68965005875,1.44934999943
3108,0.410775780678,0.03290361166,0.132310315967,0.122740149498,-0.215999990702,-0.712056040764,0.283149987459,-0.0568754971027,2.43167304993,-0.43332028389,0.0468347668648,4.36501646042,0.345575451851,-0.535231411457,0.0705900043249,2.64859318733,4.41104793549,2.10868048668,2.10182547569,1.27799999714,3.00048303604,5.00857830048,3.17388486862,1.35592556,3.8249001503,1.6642999649,5.61864995956
1950,-0.349179238081,0.616925001144,-0.104533523321,-0.407925158739,0.0681000053883,0.200089305639,-0.957000017166,-0.476396262646,1.48647367954,0.321735292673,-0.702916324139,-0.433904141188,0.704617321491,0.361308395863,-1.02665543556,0.433197289705,0.943935871124,-1.02016317844,0.0709999650717,-1.58634996414,-1.55224144459,-0.276862829924,0.28311675787,-1.17277121544,-1.57629990578,0.384400010109,1.77009987831
351,0.584097027779,-0.0011420994997,-0.941289484501,-0.125367686152,-0.61075001955,0.936084985733,-0.170650005341,-1.10980844498,0.538659632206,0.316017717123,-0.370448499918,-0.644130349159,0.735055923462,0.0362681075931,-0.337847739458,0.514473736286,0.716616332531,-0.59524166584,1.24670886993,0.368550032377,-0.140053421259,-0.104205727577,-0.462701499462,-0.333185344934,0.00435000658035,-0.0902500152588,-0.671050012112
4846,0.34508818388,-0.172321438789,-0.321144163609,-0.745123267174,0.0293499976397,0.10963088274,-0.00194999575615,-0.151615515351,0.265913903713,0.171759352088,0.38442838192,-0.667260468006,0.29034024477,1.15267968178,0.00665298104286,2.09016394615,0.896341562271,3.85652303696,2.71367526054,0.0605000257492,0.890022277832,-0.992837309837,-0.559335708618,0.700595676899,-0.499900013208,-0.855199992657,3.81689977646
1452,0.350221037865,0.214162543416,0.237486153841,0.459046274424,0.236050009727,0.209691911936,0.293049991131,0.220621615648,0.731135368347,0.351282536983,0.264614403248,-0.0462072566152,-0.407191991806,0.457949697971,0.259011924267,0.714227199554,0.545330345631,1.22373998165,-0.474166333675,3.31769990921,0.582110762596,-0.230169475079,0.296986788511,0.679392457008,-0.109700024128,-0.179999992251,-2.32410001755
4776,-0.383686900139,-0.380875438452,-0.146406635642,-0.476010233164,-0.801599979401,-0.0895202755928,-1.30414998531,-0.541226506233,-0.0364091098309,0.0951170772314,-0.854584634304,-0.922652721405,0.899090409279,0.483289718628,-0.0371508896351,-0.0519931465387,-0.327912151814,0.704237818718,1.43333387375,0.405699968338,-0.740113735199,-0.477986752987,0.696987986565,-0.39825245738,0.389199972153,0.122299998999,0.034500002861
6908,1.1568325758,0.762471556664,-0.0499642714858,0.411055535078,1.3709499836,-0.604984104633,0.245499998331,0.055669054389,0.895278215408,-0.412611275911,0.230719417334,0.153043299913,-1.15828120708,-0.485359877348,-0.489208877087,-0.519901514053,-0.871683239937,-0.853464365005,0.652399122715,-0.479299992323,-0.876009762287,-1.50676608086,-0.701976954937,-1.94466745853,-1.22915005684,-0.82254999876,-0.646149992943
672,0.65573734045,0.287603020668,-0.58517575264,0.33738848567,0.914749979973,0.157267346978,0.50695002079,0.0368348807096,0.16078260541,0.271188467741,0.400919079781,0.0744528025389,-0.30863827467,0.215946823359,0.674723386765,-1.78796541691,-1.93603122234,-1.638692379,-2.20824670792,-2.15365004539,-2.63237571716,-0.330871492624,0.194832831621,-0.938229441643,-0.817999958992,-0.729200005531,-1.55470001698
5710,0.427149474621,-0.319864720106,0.468637049198,0.515675365925,0.704400002956,0.604719758034,0.812150001526,-0.884700655937,0.369203388691,-0.111514560878,-0.122261039913,0.671625375748,-0.155213072896,0.25666564703,0.260086864233,-0.474551826715,-0.0899677425623,0.784911453724,0.151267379522,-0.492649972439,-0.945505142212,0.245871901512,0.521776616573,-0.0424121320248,0.276549994946,-0.701599955559,-3.89555001259
2115,-0.155905812979,-0.495053470135,0.192563965917,0.0769562721252,0.114599995315,-1.54699683189,0.956799983978,0.479026257992,1.8441170454,-0.0304180458188,-0.00620340555906,-0.240141242743,-0.461879700422,0.921580553055,-0.591064333916,1.00863981247,2.18808221817,-0.0018505603075,0.367006510496,0.648299992085,-0.0947556346655,0.343527495861,-0.885658919811,-0.0323864668608,1.95860004425,-0.248400017619,2.5748000145
7015,-0.547466039658,0.272211492062,0.351291239262,0.129284381866,-0.82365000248,0.33472597599,-0.718200027943,-0.134081080556,1.0603055954,0.056384280324,0.00423654168844,-0.213695734739,1.22720253468,-0.0633391067386,-0.529726982117,-1.15377521515,-0.480797708035,-0.349421828985,-0.419118911028,-0.659950017929,0.223629802465,-1.06790196896,1.30640256405,-0.949307322502,0.410099983215,-0.0507000014186,1.63929998875
8726,0.738696575165,0.88444006443,0.559602677822,0.878980278969,0.62349998951,0.00452753901482,0.413649976254,0.00895544141531,0.313001096249,-1.68401610851,0.163044735789,0.330115914345,0.11437356472,-0.452413529158,0.111781865358,-2.13744926453,-2.04653930664,-2.16854000092,-1.00368642807,-1.65614998341,-1.28769886494,-0.830078363419,-0.32058146596,-1.08248806,-1.03125,0.206250071526,1.30935001373
2185,-0.981086432934,-0.307584404945,-0.662729978561,-0.871192216873,-0.558250010014,0.689593613148,0.145999997854,-0.496795684099,0.602119445801,-0.203258156776,-0.389864772558,-0.915859043598,0.765793442726,1.05701637268,-0.207449883223,-0.811845362186,1.11287260056,-0.067406848073,0.159199118614,0.056400001049,-0.17379540205,0.499279618263,0.109549880028,-0.22452801466,0.333899974823,-0.0487999990582,0.816599965096
3315,-0.237224206328,-1.19435751438,-0.685419619083,-0.385990440845,0.479749977589,0.326780557632,0.334600001574,0.144275471568,-0.850286722183,-0.243459522724,-0.435754030943,0.111391864717,0.456355273724,0.0285829901695,-0.404129952192,-0.249517306685,-0.142911538482,-2.18707036972,-2.13115572929,0.356999993324,-0.072048202157,1.62317252159,-0.468169599771,1.81701207161,1.80584990978,1.38965010643,1.36115002632
5289,-0.380496382713,0.346180617809,-0.0521664172411,-0.519101023674,0.137050002813,-0.917447090149,-1.0841499567,0.16714130342,0.884075284004,-0.652145206928,0.0547952279449,0.462854832411,0.0667997002602,0.652764618397,-0.334838956594,0.172845870256,0.516241788864,1.39908456802,1.17129015923,-0.0986999943852,0.907654345036,-1.69896173477,-0.999496757984,-0.573848366737,-1.5055000782,-0.00814999639988,2.21619987488
868,0.249482244253,-0.126691758633,-0.0217115283012,-0.163090646267,0.312950015068,0.608378410339,0.0458000004292,0.0505212247372,0.837252318859,2.09455537796,0.804217815399,-0.047689575702,0.409035265446,0.619750499725,-0.840975761414,0.359402954578,0.271880239248,1.71659052372,1.63509774208,1.59389996529,0.799889564514,-0.371914207935,-0.998981595039,1.83755910397,1.18580007553,1.26109993458,-0.648900032043
1677,0.616699516773,0.782336354256,-0.687577009201,-0.0187906511128,-0.0371499657631,0.18335993588,-0.113950014114,-0.434115707874,0.746134638786,-0.174828231335,0.450248867273,-0.0323360562325,0.144767582417,0.43580186367,-0.195782154799,-1.63279163837,-1.23905575275,-2.19221949577,-1.78285253048,-1.14864993095,-1.06086373329,-2.07506656647,-0.798994362354,-0.360393106937,-0.0968999937177,-0.13014999032,0.485850036144
7043,-1.14698326588,0.132751703262,0.081189610064,0.351834863424,-0.199549987912,1.42999219894,-0.307400017977,-0.560512244701,0.231027111411,-0.451629340649,0.347551494837,-0.699404001236,0.501447558403,1.02674233913,-0.103984288871,0.330704957247,-0.34070661664,1.85694181919,1.39728307724,0.198049992323,0.524896860123,2.06433844566,0.84178340435,-0.0393251217902,1.95945000648,-0.634750008583,0.599349975586
5613,-0.490373939276,-0.248816132545,-0.342979073524,-0.323854029179,-0.676850020885,1.45020508766,-0.38844999671,-0.587500572205,0.189517140388,0.970833837986,-0.0872383266687,-0.401404082775,0.879496097565,0.733117818832,-0.0333942100406,-0.422985136509,0.361053884029,-0.398796886206,0.439912557602,-0.353050023317,-1.58153152466,0.304064959288,0.68890696764,-0.0176808536053,0.261199980974,-0.0186500027776,0.751550018787
595,0.564152896404,0.0427321568131,0.23502779007,0.456909626722,1.1766500473,-0.69176441431,0.706799983978,0.195568799973,-0.408218801022,-0.033442415297,-0.0721516907215,0.850090384483,-1.22150349617,-0.245459675789,-0.00834989361465,0.857442736626,1.0843334198,1.1135187149,0.684735655785,-0.897350013256,-0.967057585716,-0.897454082966,0.48708409071,0.147583410144,-0.645299971104,0.274399995804,-0.699100017548
4793,0.317406177521,0.18075889349,0.372529864311,0.326444804668,0.405500024557,-0.13485263288,-0.652350008488,-0.453732252121,-0.347714871168,0.324833631516,-0.352473199368,0.0859592854977,-0.224591121078,1.27212107182,-0.575496971607,-0.0444388389587,1.23000097275,2.15288257599,1.5375777483,0.176699995995,1.22419548035,2.05397796631,1.01747298241,-0.189910843968,1.23070001602,0.402450025082,3.22935009003
2736,0.122575074434,-0.021566811949,-0.400469630957,-0.486773014069,-0.430800020695,0.100756451488,0.647199928761,-0.521165072918,3.38574290276,0.484384447336,0.32026720047,-0.162307992578,0.405969887972,0.863525509834,0.524827122688,-0.323734819889,0.20688277483,0.0896582007408,0.576948404312,-0.0873500034213,0.527978658676,-0.121733129025,0.983229637146,0.248340174556,1.47979998589,-0.143600016832,3.59504985809
5290,-0.539657890797,0.337545543909,-1.14997088909,0.0801220014691,-1.28129994869,0.683224976063,-0.453900009394,-1.34548425674,0.12506698072,-0.00254991650581,-0.704177260399,-1.01401495934,0.586395382881,0.871972858906,-0.112944543362,0.331456512213,0.467543751001,0.887131690979,0.787732005119,0.447550028563,-0.365260660648,0.542982459068,-0.190237492323,-0.357838988304,-0.331450015306,-0.11265000701,1.66079998016
6194,0.0,-0.000373427465092,0.0,0.0,-0.316000014544,-0.275273352861,-0.578400015831,-0.0224516540766,0.0,-0.0509405247867,0.0,-0.226725295186,0.08887976408,0.0480419769883,0.000439049093984,-0.000472389627248,0.00016094345483,0.0,-0.232644721866,0.499500006437,0.000414987909608,0.0693722739816,0.0206612572074,0.000304372049868,0.00034999998752,0.0,-0.00034999998752
1676,-0.184349134564,-0.300693422556,0.182072371244,-0.371660470963,-0.101399995387,0.758147418499,0.606350004673,-0.20002412796,0.288624852896,-0.879276454449,-0.331287354231,-0.55465811491,0.422161608934,1.06859374046,-1.0014988184,-0.558678925037,-0.869809150696,1.5769970417,1.2931406498,0.930000007153,0.262521773577,1.1868904829,0.76054418087,0.0142300277948,0.427949994802,-0.231700003147,0.0325999855995
23512,-0.817749023438,0.793213069439,-0.404312342405,0.645561099052,0.920949995518,-0.366998493671,0.676249980927,-2.71377038956,0.549920678139,-0.304566025734,-0.32611900568,-1.63301479816,0.0760075002909,-0.255957126617,0.57197457552,-0.269731104374,-0.0673874616623,-4.41191577911,-0.932535290718,0.261199980974,-0.0906686782837,0.0115365982056,0.103070288897,-3.37791538239,-1.72439992428,0.155349999666,0.394500017166
148022,-0.372385650873,-0.759529948235,-0.885510027409,-0.147171378136,0.650849997997,-0.361705332994,-0.344399988651,-0.126053631306,-0.527671813965,0.380252480507,-0.117162585258,1.22802591324,-0.149113088846,0.968368828297,0.212169706821,1.58871114254,1.70399284363,3.91300106049,2.83002710342,1.02384996414,1.41201543808,2.26099872589,0.73994410038,0.31157425046,-0.165700003505,0.928200006485,0.640799999237
1906,-0.538424015045,0.337019592524,-0.13877569139,-0.34268707037,0.784649968147,0.241944953799,-0.766000032425,-0.394009739161,-0.094614982605,-0.264368027449,-0.104665853083,-0.284231871367,1.49015748501,0.9544069767,0.488877952099,0.302989542484,2.20093536377,0.76126730442,0.927051365376,1.8506500721,2.75405168533,1.58428859711,1.47514057159,-1.10375225544,0.381750017405,-0.237099990249,0.990999996662
8878,-0.112796083093,-0.200627103448,-0.434217572212,0.176124677062,0.340099990368,-0.736847281456,-0.184049993753,-0.444290995598,0.0983944311738,0.14823615551,0.397371083498,0.356243014336,-3.26428031921,-0.418013215065,-0.167373090982,1.0806003809,0.998189806938,1.542958498,1.38757109642,0.0473999977112,-1.21490848064,1.42708468437,1.10796582699,-0.0477322340012,-1.13884997368,0.00034999998752,-1.66869997978
3091,-1.43330943584,0.260238558054,-0.393330067396,-0.107052713633,-0.964850008488,0.343734055758,-2.98134994507,-0.405610799789,0.420360505581,0.258402168751,0.407086789608,0.343527793884,-1.20660579205,0.751972436905,-1.35065853596,1.41168022156,0.954673111439,0.0691691860557,0.756179571152,-1.51010000706,0.492421030998,-0.680030822754,-0.885306477547,-0.316835463047,-0.0388999953866,0.310249984264,0.397450000048
5743,-0.375409841537,1.09900915623,0.460017472506,-0.150654733181,0.421350002289,0.543348193169,0.521799981594,-0.751955389977,0.217366307974,0.104704529047,0.280611515045,1.61133992672,2.87761735916,0.486640304327,0.167238041759,0.90628516674,-0.197785049677,0.246686950326,-0.239979073405,0.210400000215,0.233260542154,1.44353222847,0.153320163488,-0.547238349915,1.08130002022,-0.210899993777,1.81410002708
5321,-0.565831363201,0.0478560999036,-1.09892499447,-0.107907235622,-1.10535001755,0.607410311699,-0.342949986458,-1.28308868408,0.145383611321,0.0833545997739,-1.06349229813,-1.4165828228,0.760714292526,-0.186084017158,-0.440254092216,-0.173672661185,0.48260730505,-0.386882543564,0.0565461218357,0.026449996978,0.465165793896,0.783097207546,1.02676331997,-0.289431273937,0.423200011253,0.46510002017,0.692399978638
4144,0.225080519915,-0.455642402172,-0.736037254333,-0.987445056438,0.765049993992,-0.0459459125996,-0.0701000094414,-0.461367726326,0.643388271332,0.533863067627,-0.00177880004048,-0.05367654562,0.25450772047,0.374591052532,0.194147616625,-1.53282225132,-0.354711294174,-2.45574355125,-1.3431199789,-2.84355020523,-3.03263449669,0.964785516262,-0.885485708714,-0.227895259857,0.685750007629,-0.822499990463,-5.51140022278
1981,1.12274169922,-0.764427363873,0.44599455595,-1.59130120277,1.3844499588,-0.836270689964,-0.534900009632,-0.225293338299,-1.21051812172,0.194751083851,-0.576317250729,0.0291164517403,0.0487357079983,-0.125710844994,0.0309588015079,0.527853906155,0.334710597992,0.185880735517,-0.0666300058365,-0.456900000572,-2.00935220718,-0.0895362496376,0.418470263481,-0.487252146006,-0.589800000191,-0.951849997044,1.41795003414
695,0.170892909169,0.239022880793,-0.488627135754,0.776081264019,-0.496850013733,0.695595085621,0.472950011492,1.32137775421,0.573875427246,0.160308778286,0.409404695034,-0.224970698357,-0.798351407051,1.5947176218,-0.221287935972,-0.930263757706,-1.10410034657,-0.0284233391285,-0.726224899292,0.298749983311,-0.863914310932,-1.80022549629,-0.277539670467,-0.379282593727,0.213800013065,0.620700001717,0.897049963474
10398,5.59361410141,0.208299353719,0.718156695366,-0.000845775008202,-3.61719989777,0.394901752472,0.562349975109,-0.364670336246,-0.102423980832,-0.0221422612667,-0.209693953395,0.690198779106,-0.595275700092,0.584899425507,0.467052519321,2.13739275932,2.42468762398,-0.573455750942,-0.33567738533,-1.13245010376,-0.0334853827953,0.949359416962,0.929744362831,0.181958794594,-0.212249994278,2.66004991531,1.24810004234
5708,-0.596633791924,-0.618019163609,-0.471674114466,-0.613917350769,-1.39925003052,-0.296847224236,-1.44099998474,-0.313865453005,-0.275468558073,0.508640408516,-0.606478154659,0.194931700826,-0.551743745804,0.683391153812,-0.92829233408,-0.121809206903,-0.95750772953,1.26524448395,1.23879361153,-4.59324979782,0.227405577898,-2.84993672371,-0.00285651534796,-1.91663575172,0.632700026035,-1.54384994507,0.195100009441
1213,-0.179840102792,0.0379391312599,-0.437796503305,0.246946379542,0.287550002337,-0.732905745506,0.159650012851,-0.283144235611,-0.35359621048,-0.312473803759,-0.221672058105,0.048570305109,0.258557319641,-0.488516002893,-0.657849550247,-0.565066576004,-0.1697794348,1.30569219589,-0.141697615385,-3.4866001606,-0.151281997561,-1.15504968166,-0.020299449563,-0.424239903688,-1.71504998207,-0.294300019741,0.283600002527
226,0.284331709146,0.697721600533,-0.389081597328,0.539304852486,0.549449980259,0.357594490051,0.0799000114202,-0.161939248443,0.0348846688867,0.0644809827209,0.157834082842,0.730442047119,-0.403355777264,-0.396564513445,1.30151939392,-0.00117191672325,0.810448050499,-0.664598703384,-0.567027568817,-0.122749999166,-0.0108871757984,-2.15446901321,0.263565331697,-0.15750721097,-0.139200001955,-0.303050011396,-0.604200005531
6777,-0.874435901642,0.00325763225555,0.12003698945,-0.628055334091,0.585349977016,-0.68772572279,0.251850008965,-0.115799620748,-0.181266903877,-0.662916779518,-0.739780902863,0.616323947906,0.130451709032,-0.0507867336273,-0.172326922417,1.76447367668,1.18037307262,3.80267357826,2.93558311462,0.785199999809,1.65822529793,-0.0225768685341,-0.343428224325,3.17550110817,0.641000032425,0.166649997234,-0.131350010633
2113,-0.313697814941,-0.0572390072048,-0.437424302101,-0.219034910202,0.479050010443,-0.0036795437336,0.265850007534,-0.247073918581,1.85474848747,-0.188076883554,-0.613632559776,-0.20158135891,-0.374032139778,0.669812440872,0.365827858448,-0.470047086477,0.122888892889,0.41286867857,1.57527303696,-0.27864998579,1.5874273777,0.617870569229,0.659045159817,-0.609350979328,-2.99425005913,0.177650004625,0.450950026512
3329,0.704848527908,0.339746594429,0.138031989336,-0.275546759367,0.72159999609,0.413082122803,-0.262149989605,0.326712489128,0.0684289112687,0.722714662552,-0.406796813011,0.535763144493,-0.152659937739,-0.333912342787,0.341744571924,-0.255758583546,-0.101759314537,-0.650298178196,-0.102032408118,-0.982049942017,-0.934801161289,0.0345584079623,0.165261656046,-0.677658140659,-2.3466501236,0.472949981689,-4.67299985886
1050,1.46513235569,-0.38624471426,-0.405219018459,-1.14322268963,0.130599990487,0.299346983433,0.0,0.277608245611,-0.442808270454,-0.54751765728,0.67336577177,0.422739744186,-0.65686917305,-0.604441940784,1.37727057934,0.0272099915892,-0.280956685543,-2.19920825958,-1.9202504158,-0.0289000011981,-0.659734368324,-2.03437018394,-0.231125697494,1.52359724045,0.736400008202,1.32035005093,0.203500002623
9491,0.166281551123,-0.772603809834,-0.361249297857,-1.43303704262,-1.13969993591,0.0576194152236,-0.726750016212,-0.418092131615,-0.159280434251,-0.520151138306,-0.700143873692,-1.02707469463,0.110300779343,1.22112941742,-0.535863399506,-0.0521458312869,0.821933269501,1.71739506721,1.32591176033,0.116549998522,0.42284476757,1.63013231754,0.308776170015,-0.0492463409901,0.901999950409,0.526399970055,1.06075000763
22926,1.84169864655,-0.682569682598,-0.525768339634,-0.757221698761,0.283600002527,-0.553120136261,1.16965007782,0.0318657159805,0.137675315142,0.367937356234,0.0168670117855,0.278215020895,-0.600988864899,0.92360407114,-0.0275811702013,0.862841486931,0.894679188728,1.98148560524,2.48424649239,-4.42084980011,0.168678283691,-1.09311795235,-0.914231181145,0.529558539391,-0.815950036049,0.257550001144,0.445450007915
5899,-0.118162095547,-0.446679234505,0.397034525871,0.00476071238518,0.524600028992,-0.33979383111,0.539849996567,0.468846440315,-0.0863438844681,0.525255918503,-0.0850376114249,-0.120930194855,0.197233378887,0.161428242922,-0.373038113117,0.0831680893898,0.194380640984,1.55719685555,1.75242567062,-0.152300000191,0.0401736497879,0.0362582467496,0.199804052711,0.11848294735,-1.47920000553,-0.102249994874,-1.3016500473
5467,-0.331627428532,-0.0278264284134,-0.351465582848,-0.423994839191,0.41139999032,-0.0477836579084,-1.25559997559,-0.92579638958,-0.726451873779,0.556700646877,-0.155104741454,0.821307837963,0.810204446316,0.895715653896,-0.0519741475582,1.04319429398,3.48133587837,5.00200653076,4.86520671844,0.179100006819,2.06450510025,2.35516381264,0.391636699438,1.08668088913,0.940899968147,0.260900020599,1.61490011215
6774,0.636891424656,-0.103170067072,0.303061246872,0.0098904967308,0.379999995232,0.110678732395,1.03359997272,3.80749034882,-0.553604841232,0.688895344734,-0.156813636422,-0.58512699604,2.47387838364,0.497907489538,-0.561873614788,-0.107157282531,-1.46080029011,-0.529742240906,-0.961886405945,0.246299996972,-1.23618459702,-0.751405894756,-1.40879261494,-0.22127763927,-1.78474998474,-0.901049971581,-1.59335005283
