rid,DOS001_VCAP_6H:BRD-K49738502-001-01-4:5,DOS001_VCAP_24H:BRD-K49738502-001-01-4:5,DOS031_MCF7_24H:BRD-K49738502-001-01-4:5,DOS031_PC3_24H:BRD-K49738502-001-01-4:5
5720,-0.219256043434,0.369503319263,1.0231500864,0.525349974632
466,-0.588737428188,-0.19629701972,1.36129999161,0.570950031281
6009,-0.800675034523,0.360542535782,-0.500949978828,0.205400004983
2309,0.542388439178,0.356482744217,-0.207699984312,0.697049975395
387,-0.381890714169,0.767417132854,-0.0148999989033,-0.743400037289
3553,-0.5144495368,0.21728131175,-1.68514990807,0.0548999980092
427,0.0145419389009,1.01230037212,1.00970005989,-0.724600017071
5898,-0.646526455879,0.633672595024,0.307000011206,0.174349963665
23365,-0.512465894222,0.19526296854,-0.0341499894857,-0.571050047874
6657,0.32513064146,-1.66525530815,-1.50830006599,-0.509549975395
5054,-0.21710190177,0.593034029007,-0.230349987745,-0.192849993706
3108,0.177085727453,0.0320437699556,-0.815999984741,-1.05639994144
1950,0.792584776878,-0.311902880669,-0.493550002575,0.27974998951
351,0.0,-0.37032699585,-0.632799983025,-0.0199499726295
4846,0.35162627697,-1.11652123928,-0.112949989736,0.0859500020742
1452,0.452463746071,-1.08050489426,-0.339049994946,-0.477649986744
4776,-0.545229613781,2.36513376236,-1.59109997749,0.0905500352383
6908,0.241688221693,-0.262076258659,0.874799966812,0.314700007439
672,-0.689214527607,-0.127078592777,2.08010005951,-0.263549983501
5710,-0.1031460464,0.280247747898,-1.19120001793,0.41764998436
2115,0.974550008774,-0.808485805988,-1.59960007668,-0.830049991608
7015,2.01559114456,-0.782074213028,-0.712149977684,-0.0440999940038
8726,1.08502209187,2.27173137665,1.21249997616,0.794300019741
2185,0.475186824799,-1.13902068138,-1.62439990044,-0.115799993277
3315,1.09191036224,-0.529137134552,-0.220750004053,-0.897000014782
5289,-0.439646720886,0.378223329782,-0.660149991512,-0.523550033569
868,0.169314295053,0.543191492558,-0.164449989796,-0.571500003338
1677,-0.560132861137,-0.335709959269,-1.68814992905,0.951299965382
7043,-0.850644528866,-0.0336562469602,-2.0353500843,-0.789350032806
5613,0.611990392208,-0.303088456392,-0.938199996948,-0.827299952507
595,-0.10280944407,1.0895254612,-0.205350011587,0.119650006294
4793,0.854964613914,-0.21495603025,-0.034600019455,0.64435005188
2736,0.181210458279,-1.09925413132,-1.66655004025,-0.0753499865532
5290,0.599480390549,-0.382972240448,-0.143950000405,-0.255349993706
6194,0.0,0.0649912580848,-0.329750031233,-0.857749998569
1676,0.541734933853,-0.379982143641,-1.28690004349,-0.650849997997
23512,-0.319828808308,0.510621666908,-0.304349988699,0.442999988794
148022,-0.00428730249405,0.714753210545,-0.259750008583,0.367449998856
1906,0.563074707985,-0.533186733723,-1.9305999279,-1.44720005989
8878,0.431129008532,0.334585130215,-1.18024992943,-1.31069993973
3091,-0.0244440548122,-0.166988193989,0.146650001407,-0.539099991322
5743,-0.24848549068,-0.0792656838894,0.127499997616,0.358099997044
5321,-0.121239006519,-0.254567742348,-1.20004999638,-1.828799963
4144,-0.679475605488,-0.270767450333,-2.09494996071,-1.25499999523
1981,0.151971280575,0.848479866982,0.0509999990463,-0.17460000515
695,0.431751102209,0.564177513123,4.73365020752,5.15220022202
10398,0.110128007829,0.132392972708,-1.21799993515,0.115299999714
5708,0.0868572443724,-0.0210401713848,-0.674499988556,-0.0533000007272
1213,1.42311668396,0.939405560493,-0.727600038052,-0.385949999094
226,-1.03133761883,0.729312539101,1.11454999447,5.37834978104
6777,-0.419432461262,-1.72842144966,0.246400013566,4.16455030441
2113,-0.396656930447,-0.785187482834,-2.08995008469,-0.170350015163
3329,-0.241539850831,-0.00864002853632,0.329050004482,0.934100031853
1050,2.13278889656,1.0619328022,0.453449994326,-5.25309991837
9491,0.536087751389,0.106305032969,-0.844049990177,-1.08085000515
22926,-0.678019702435,0.326231062412,0.425700008869,-0.295350015163
5899,0.0599353313446,1.32052958012,0.733550012112,-0.132699996233
5467,-0.746126174927,-0.158905908465,-1.16760003567,0.369800031185
6774,-0.297646224499,0.16391903162,-0.520699977875,-6.06805038452
1788,0.226798683405,-1.44129025936,-1.69315004349,-0.617699980736
5921,-0.909974098206,0.308630764484,-0.169749990106,0.155149996281
5721,0.492350935936,0.651991784573,0.14975002408,0.0428999997675
2263,1.05193543434,-0.462947368622,0.66244995594,0.4320499897
808,-0.465818375349,0.491542071104,-0.870549976826,0.0325500033796
30001,-0.308847427368,0.49646884203,-0.0390499979258,-0.436049997807
348,0.225569292903,0.547871887684,-1.22975003719,0.697899997234
30849,-0.278810501099,0.234386742115,0.208550006151,0.276950001717
1454,-1.28017234802,-0.824178695679,-0.402200013399,-1.49084997177
6500,-0.880869865417,0.814915776253,0.433250010014,-0.855000019073
5627,0.423403084278,-0.662309408188,0.139400005341,0.253699988127
5715,1.31709122658,0.185457825661,1.59240007401,0.57490003109
4791,0.680360555649,-0.601484060287,-0.417599976063,-0.146600008011
56924,0.363322138786,0.291130453348,-0.655299961567,0.402199983597
2690,-0.157322108746,0.558126449585,0.799800038338,0.448799967766
1019,0.158437758684,-0.0580910295248,0.0846000015736,-0.535799980164
51422,-0.223366886377,-1.0232206583,0.150199994445,-0.280349999666
5788,-1.4190312624,0.110503338277,-1.57785010338,-0.9986500144
6709,-0.384397536516,1.73386931419,-0.0903500020504,-0.606299996376
1277,-0.134153336287,0.0824874043465,0.527199983597,-0.604349970818
993,0.819266974926,-0.0800356045365,0.306400001049,-0.660400032997
7157,-0.302987784147,0.428424865007,0.140549987555,-0.297250002623
1958,-0.0505339205265,-0.609634697437,1.14409995079,-4.40460014343
4582,-0.202373296022,-0.844947636127,1.55504989624,-0.333200007677
9212,-1.74673247337,-0.0598283112049,-1.57379996777,-0.86930000782
8440,0.567494153976,0.404435575008,0.631200015545,-1.4428999424
6790,-1.07193541527,0.986165702343,-1.38209998608,-0.966499984264
8851,1.06183099747,-0.278206586838,-0.0957500040531,-0.141849979758
2534,-0.507970452309,-1.05665957928,0.71850001812,-0.315449982882
4893,0.00922885537148,-0.527732610703,-0.167950004339,-0.647350013256
665,0.549901306629,-0.412721663713,0.278750002384,0.348450034857
4313,0.553771257401,-0.835637152195,-1.89250004292,-1.62879991531
1022,1.5524315834,0.218299686909,1.44064998627,-0.499450027943
5880,0.986900627613,-0.215916723013,-0.222599983215,0.459650009871
3162,0.813905894756,2.23580169678,-0.198949992657,0.317400038242
1282,0.417073398829,-0.595041930676,-1.19749999046,-0.234500020742
3383,0.424494504929,-0.655252814293,-0.893949985504,0.316150009632
727,0.131888598204,2.31378698349,-0.560649991035,-0.458550006151
4792,-0.4917730093,0.905434727669,0.237649992108,0.870100021362
4794,0.309993356466,-0.181779444218,-1.17065000534,-0.0406500101089
902,0.6135430336,-0.515824317932,-0.284299999475,-0.584149956703
8091,-0.775224328041,0.588941693306,0.801900029182,-0.441200017929
3486,-1.01804375648,0.09299544245,0.064099997282,0.659000039101
10818,-0.17709697783,0.0598546564579,-1.67755007744,-0.782949984074
3454,0.52607601881,-0.418271720409,-1.97714996338,-0.690499961376
4282,0.131913632154,0.0,0.337249994278,0.559599995613
1605,-0.0753443241119,1.31536722183,0.545199990273,0.915850043297
10644,-0.182275503874,-0.548834323883,1.38364994526,0.0155000090599
2065,3.03482198715,0.849536597729,0.768200039864,-0.420650005341
8321,0.0651658773422,0.19530031085,-0.988649964333,-0.742749989033
8503,1.59445428848,0.716924309731,-0.207800015807,0.112099997699
