rid,CPC001_HA1E_6H:BRD-K07325606-001-02-3:10,CPC001_HA1E_24H:BRD-K07325606-001-02-3:10,CPC001_HCC515_6H:BRD-K07325606-001-02-3:10,CPC001_HCC515_24H:BRD-K07325606-001-02-3:10,CPC001_PC3_6H:BRD-K07325606-001-02-3:10,CPC001_PC3_24H:BRD-K07325606-001-02-3:10,CPC001_VCAP_6H:BRD-K07325606-001-02-3:10,CPC001_VCAP_24H:BRD-K07325606-001-02-3:10,CPC017_A375_6H:BRD-K07325606-001-02-3:10,CPC017_A549_6H:BRD-K07325606-001-02-3:10,CPC017_A549_24H:BRD-K07325606-001-02-3:10,CPC017_ASC_24H:BRD-K07325606-001-02-3:10,CPC017_HEPG2_6H:BRD-K07325606-001-02-3:10,CPC017_HT29_6H:BRD-K07325606-001-02-3:10,CPC017_MCF7_6H:BRD-K07325606-001-02-3:10,CPC017_MCF7_24H:BRD-K07325606-001-02-3:10,CPC017_NPC_24H:BRD-K07325606-001-02-3:10,CPC017_PHH_24H:BRD-K07325606-001-02-3:10,CPC017_SKB_24H:BRD-K07325606-001-02-3:10,MUC.CP003_MCF7_6H:BRD-K07325606-001-02-3:10,MUC.CP003_MCF7_6H:BRD-K07325606-001-02-3:3.3333,MUC.CP003_MCF7_6H:BRD-K07325606-001-02-3:1.1111,MUC.CP003_MCF7_6H:BRD-K07325606-001-02-3:0.3704,MUC.CP003_MCF7_24H:BRD-K07325606-001-02-3:10,MUC.CP003_MCF7_24H:BRD-K07325606-001-02-3:3.3333,MUC.CP003_MCF7_24H:BRD-K07325606-001-02-3:1.1111,MUC.CP003_MCF7_24H:BRD-K07325606-001-02-3:0.3704,MUC.CP003_NKDBA_24H:BRD-K07325606-001-02-3:10,MUC.CP003_NKDBA_24H:BRD-K07325606-001-02-3:3.3333,MUC.CP003_NKDBA_24H:BRD-K07325606-001-02-3:1.1111,MUC.CP003_NKDBA_24H:BRD-K07325606-001-02-3:0.3704
5054,0.579469501972,0.343914628029,0.0581500008702,-0.668239235878,-0.184492617846,0.0907552018762,0.205242842436,0.10049687326,-0.964941859245,-0.473520547152,-0.768219649792,-2.87480640411,0.317583590746,-0.842766582966,4.5404291153,-0.581578731537,-0.414918601513,-0.331000000238,-0.133550003171,0.715662837029,1.25301516056,-0.108127862215,0.126866653562,-0.207611858845,0.558217644691,0.0699843615294,0.150934904814,-1.44325006008,-0.248249977827,-0.251899987459,0.631250023842
3108,-0.428664058447,1.48277163506,0.182300001383,-0.806520700455,0.994033098221,-0.580465972424,0.309113025665,-0.16546471417,0.768325686455,-0.0371192991734,0.143988192081,-0.264861673117,0.179817125201,-0.215873405337,0.781360507011,0.0654413551092,2.58771705627,-0.414999991655,-0.654600024223,-1.32540500164,-0.00394642353058,-0.889042198658,-0.93079996109,-0.0663025081158,0.00695785135031,-1.07811403275,-0.624985873699,-0.188300013542,0.512549996376,0.649800002575,5.61740016937
1950,-0.707340657711,-0.0362606868148,-0.447149991989,0.0893324092031,0.172707512975,0.679409444332,0.223595306277,-0.127447217703,-0.206259429455,-0.30797830224,0.486302793026,1.48481535912,-0.196550264955,-0.905845165253,0.565579950809,-0.0539440959692,2.38367271423,0.28979998827,-0.531549990177,0.401069521904,0.81444633007,0.809050798416,-0.0790333598852,0.211350649595,-0.401466459036,0.45975574851,-0.0920227020979,2.01379990578,1.04384994507,0.659250020981,-0.635249972343
351,0.284765094519,-0.522847831249,0.694750010967,-0.101609766483,0.522091209888,0.31746956706,0.266684412956,-0.460088789463,-1.07569849491,-0.360739648342,-1.7248800993,2.07099342346,-0.473079025745,-0.299919068813,1.09795606136,-0.406265437603,0.45166388154,0.0,-1.40729999542,0.409741222858,-0.00999706983566,0.151813536882,-0.218866676092,0.21844099462,-0.444585621357,0.433987349272,-0.949862062931,-0.412099987268,-0.284250020981,0.780149996281,0.00065000000177
4846,0.691298127174,-0.58272331953,-0.985899984837,0.0958237051964,-0.151569187641,0.47521841526,-0.463800907135,-0.302418470383,0.533753633499,0.360131561756,-0.475142091513,0.934766173363,-0.273759305477,-0.309391945601,0.309087455273,-0.0372681170702,-0.50551366806,-0.110100001097,-2.72555017471,-0.333751261234,0.00960296206176,-0.323131650686,0.276733338833,0.176120936871,-0.200115203857,0.8957015872,0.223174571991,-0.57465004921,0.150900006294,1.62039995193,-1.12065005302
1452,-0.599453866482,-0.375455439091,-0.595550000668,0.143448531628,0.0815298557281,-0.449204713106,-1.24867832661,0.33730044961,0.654730439186,-0.852596402168,-0.433509677649,0.322514802217,0.460057169199,-0.0052707195282,-1.45382082462,-2.144790411,-1.88968896866,-1.22950005531,1.00839996338,-1.383695364,-1.18183755875,-1.06706082821,0.598500013351,-0.385023057461,-0.044262394309,0.479818284512,1.22045183182,-3.73559999466,0.0649000033736,-0.520850002766,1.07155001163
4776,0.120695829391,-0.120733439922,-0.594399988651,0.10819914937,-0.258879929781,0.718976378441,0.304541826248,-0.689701259136,-1.039914608,0.244638755918,1.25699949265,0.774696707726,0.0473396033049,-1.03864240646,0.315919071436,-0.260824650526,0.132064804435,0.340099990368,-0.299049973488,0.381963729858,1.53570401669,0.0527387149632,0.12053334713,-0.219728201628,-0.436534225941,-0.124445460737,-1.01662564278,1.18145000935,0.140799999237,1.10564994812,-0.63890004158
6908,-0.414855390787,0.138276726007,-0.40625,-0.331879347563,-0.590585052967,0.0656296312809,-0.168533921242,0.521411895752,0.686287403107,0.597228825092,1.31525433064,-0.674927949905,0.645812988281,0.440913766623,0.961931824684,-0.104849584401,-0.370229631662,0.446700006723,1.12425005436,-0.148943394423,-0.923918843269,0.331665575504,0.169033318758,0.0699029117823,-0.257536441088,-0.575333595276,0.591980576515,-1.21659994125,-0.294649988413,-0.833200037479,0.256550014019
672,-0.0432910472155,-0.266271919012,-0.34114998579,0.363960415125,0.184109568596,0.00979040004313,1.03053414822,0.367423772812,2.88248467445,0.332148551941,0.0421451553702,0.338681876659,0.674094855785,0.619866609573,1.55640113354,-0.466271340847,-0.478411614895,0.828700006008,0.213999986649,0.680064916611,0.201841682196,0.31891810894,0.868966698647,0.722576320171,-0.775654017925,0.109522052109,0.221169471741,-0.482600003481,-0.149749994278,-0.401549994946,-0.352550029755
5710,-0.351484358311,0.140242338181,0.234150007367,-0.389545887709,0.973654985428,0.529175043106,0.254915982485,0.608475267887,1.13375079632,1.63191723824,0.580577969551,-0.0724708139896,0.363797277212,-0.725809276104,1.02362704277,-0.132658183575,0.261117815971,-0.6575999856,0.720200002193,-0.985673427582,0.176436722279,-0.286863535643,-2.19506669044,0.295443236828,0.273870617151,-0.36001381278,0.344293683767,-1.15659999847,-0.363099992275,-0.874400019646,-0.0930999815464
2115,-0.454574048519,-0.686552286148,0.453700006008,-0.894134938717,-0.58367562294,0.0718565285206,0.0938295871019,-0.319435477257,-0.132346451283,0.831579208374,0.256872475147,-0.668503165245,-0.893824279308,-1.06067144871,0.195900678635,0.404407501221,-0.0222646668553,1.26209998131,-0.130150005221,-1.55417335033,0.783384025097,-0.853702783585,-0.00100000575185,0.727412343025,0.565005064011,0.223570734262,-0.121087238193,-0.510549962521,-0.542500019073,-0.317399978638,0.645500063896
7015,-1.00225675106,-0.25311845541,-0.786350011826,0.163215264678,1.02348601818,0.865355730057,0.207212015986,-0.711626410484,-0.576192557812,1.66517698765,-0.691670715809,1.46985280514,0.263461828232,-0.702987194061,0.962783575058,0.191527396441,0.76813429594,-0.399199992418,-0.43979999423,0.852290570736,0.673357605934,0.251280367374,0.0377666652203,-0.472575426102,0.593913793564,0.0192426666617,-0.407966941595,2.01195001602,0.246050000191,0.312550008297,1.18360006809
8726,-0.230866506696,-0.251632332802,-0.319649994373,0.301015377045,-1.05036664009,0.558204650879,-1.51944482327,-0.00722548365593,0.180848032236,0.267496168613,0.842204332352,-0.477091342211,1.098919034,3.06139230728,0.824919521809,0.126172363758,-0.941172838211,0.289400011301,0.4537999928,0.0832464322448,-0.0446565821767,0.860015749931,0.376599997282,-0.122963160276,0.395369112492,-0.102124840021,0.595609009266,-0.34889999032,-0.411749988794,0.449699997902,-0.712000012398
2185,-0.910319566727,-0.808692097664,-0.593649983406,0.349040746689,-0.525223076344,0.233665168285,-0.802692592144,-0.620880424976,-1.5920445919,-0.0821860730648,0.251773387194,0.702463269234,-0.549050450325,-1.33647572994,0.826561927795,-0.386040091515,0.290357738733,0.660899996758,-0.269550025463,0.475983440876,1.07986140251,-0.370899528265,0.312800019979,0.200416579843,-0.228424072266,-0.178235977888,-0.920740425587,1.05865001678,0.115449994802,0.699999988079,-0.819249987602
3315,0.576279401779,0.792898058891,0.337249994278,-0.0974561274052,0.108763068914,0.0548345148563,-0.0609073340893,-0.371240466833,0.710949480534,-0.11513453722,0.347516775131,-1.08161067963,-0.163504585624,0.745879471302,-2.33862614632,-0.360762536526,4.39380645752,0.115199998021,0.187649995089,0.00026428187266,-0.181141600013,-0.000577838742174,-0.000233333325014,-0.646496355534,0.407930195332,-0.668514847755,0.126391083002,-0.70759999752,0.778100013733,0.106150008738,0.778199970722
5289,-0.473758459091,-0.0842564553022,-0.760499954224,-0.224741727114,-0.173634156585,0.384714186192,-2.08882546425,-0.195258393884,-0.353838324547,1.46493971348,0.86929410696,-0.297919780016,-0.503500640392,-0.851133227348,1.25029802322,-1.34233784676,0.430784761906,-0.632799983025,-0.0124000012875,-0.943041443825,1.10759758949,0.659493029118,0.946400046349,0.412459909916,-0.408626049757,-0.256015747786,0.10481134057,-0.697650074959,-0.410449981689,-0.84249997139,-0.875599980354
868,-0.801018416882,0.0168054401875,-0.619449973106,0.479008197784,0.32258901,0.497840106487,0.685292363167,-0.246748149395,-0.846333861351,7.76283550262,-0.216839909554,0.254630297422,-1.44017446041,-0.112229794264,1.8400387764,-0.438365191221,1.8234153986,0.440499991179,0.277449995279,1.12694001198,-0.22646252811,-1.13891983032,0.187266662717,0.225346148014,0.283543109894,-0.335928797722,-0.260492563248,-2.12444996834,0.288049995899,-0.635500013828,-1.22630000114
1677,-0.299301415682,-0.00875303894281,1.50224995613,-0.107533663511,0.453895539045,0.197488248348,0.317778468132,-0.458867430687,-0.272504329681,0.0148863252252,0.111359812319,1.96385812759,-0.261549770832,-0.185848727822,0.75760191679,-0.0467444360256,0.674463629723,1.08870005608,-0.477699995041,0.323242336512,0.688820958138,0.870679080486,-0.0428333729506,0.176577836275,-0.315521359444,0.775108575821,-0.055863071233,1.2105499506,0.447649985552,-0.097800001502,0.0249500125647
7043,-0.496693193913,-0.561984181404,-0.26780000329,0.181082874537,0.117632046342,0.648991525173,1.25018692017,-0.510260820389,-1.09800219536,-0.650701403618,0.0864606052637,1.14075148106,-1.20948219299,-1.18314290047,0.360408872366,-0.855676233768,0.570419073105,1.25290000439,1.39479994774,-0.0317715778947,-0.449653923512,-0.196485459805,0.345966666937,-0.0391460284591,0.0367488190532,-0.656286180019,-0.272053539753,0.124899998307,-0.5367000103,-0.199149996042,0.0404499992728
5613,-0.155234217644,0.164856702089,-0.681699991226,0.622815847397,-0.299845695496,0.613183677197,-0.16201479733,0.507195115089,-1.11799955368,0.654686868191,-0.974880099297,1.67351841927,-0.342963129282,-0.962878227234,3.75029969215,-0.91709035635,0.56867569685,0.19619999826,-0.628050029278,0.121004074812,0.823400378227,0.422748565674,0.0883000046015,0.0401000827551,0.0236009806395,0.0338549166918,-1.14732766151,0.74304997921,0.0560999959707,-0.270650029182,-1.11319994926
595,-0.391605198383,-0.383001685143,0.131949990988,0.159745246172,0.366126835346,0.338287055492,0.13617195189,0.324159830809,0.57495200634,0.405557096004,0.719179391861,0.0890633240342,0.490782797337,0.679296791553,-2.1846807003,-0.248308286071,0.525008916855,-0.536899983883,0.458250015974,-0.41016164422,-0.31221973896,-0.396578401327,-0.141899973154,-0.463541269302,0.576641798019,-0.0351790077984,0.435379117727,-1.07690000534,0.135150000453,-0.0451499968767,0.477699995041
4793,-1.02851247787,0.179070755839,-0.694249987602,-0.632529973984,0.25705832243,-0.699969887733,0.874053657055,0.525527000427,0.0420625060797,0.141041532159,1.36421251297,1.20131039619,-0.442979246378,0.453899502754,-1.68190741539,0.302853345871,-0.657566428185,-0.68900001049,0.492549985647,-0.719044208527,-0.159591585398,-1.03598833084,0.188133329153,-0.190152436495,0.407793819904,-0.304054111242,-0.197437822819,-0.711700022221,0.509899973869,-0.3138499856,0.903800010681
2736,-0.551576554775,0.078521668911,-0.751800000668,-0.110443286598,-0.477402508259,0.0631277859211,-0.4045830369,-0.885954737663,-0.550978422165,-0.384316235781,-0.194212421775,1.96151828766,-0.456119865179,-0.728818833828,1.15038740635,-0.0327464044094,0.296964645386,-0.202199995518,-0.403100013733,0.256305217743,0.710609316826,-0.076269313693,0.4144333601,-0.275878816843,0.16697974503,-0.181551843882,-0.750290691853,0.428350001574,-0.152899995446,0.321250021458,1.86494994164
5290,0.351163387299,-0.157890155911,-0.470349997282,0.776401937008,1.21834456921,0.789450883865,0.467515945435,-0.465251505375,-1.89535450935,-0.331975787878,0.466589540243,0.0987172722816,0.270558357239,-0.554703176022,0.512684881687,-0.178038492799,0.207875907421,0.889400005341,-0.176800012589,0.368099093437,1.64784407616,-0.298962444067,-0.255933344364,-0.484455168247,0.143275931478,-0.178684309125,-1.16217708588,1.40594995022,0.890300035477,1.46175003052,-0.399399995804
6194,0.0,-0.000362944760127,0.0,0.0800882875919,0.01815764606,0.548941016197,0.264907181263,-0.140406727791,0.000240676003159,-0.874451339245,-1.37344419956,0.0,-0.824166297913,0.000146577847772,0.00222079036757,0.0391775369644,-0.278533101082,0.000699999975041,0.0,0.0461921580136,0.161454364657,0.117588974535,0.225066676736,0.000193376137759,0.360647857189,-0.501855373383,0.140968456864,-3.35185003281,-0.00065000000177,-0.145699992776,-0.00034999998752
1676,-0.37547904253,-0.623522222042,-0.504200041294,0.415709078312,0.801330566406,0.144674181938,-0.0185637325048,-0.820923507214,-1.00588536263,0.00805129576474,0.401636332273,0.711792528629,0.155500903726,-1.18891739845,0.000808097422123,-0.719700336456,0.431841135025,1.19509994984,-0.127699971199,0.310334205627,1.0029348135,0.00220135599375,0.383733332157,-0.073670193553,0.0375150889158,0.217766702175,-0.560902178288,1.03559994698,0.381150007248,0.630249977112,-0.585700035095
23512,-0.296474695206,-1.00019013882,0.667850017548,-0.132911086082,-0.281072050333,-0.54269438982,-0.11378711462,-0.526377737522,-3.06443881989,1.34063100815,0.915109753609,0.42708081007,0.0141173452139,0.818863511086,1.33874428272,-0.423539817333,-1.90598857403,0.589200019836,-0.368700027466,-0.273432403803,-0.407041311264,-0.352434515953,0.298633307219,0.770036756992,-2.30247426033,-0.0259511321783,-1.27177238464,0.0856000036001,-0.874949991703,-0.540650010109,-0.383249998093
148022,-0.594104170799,0.0945250988007,0.58259999752,-0.281131058931,-0.533236086369,-0.641114413738,-0.221952855587,0.137424945831,0.303756147623,0.247606739402,-0.139809891582,0.0284766294062,-0.92240858078,-0.478168904781,-1.58156073093,0.412413954735,-0.113095290959,-0.257800012827,2.44260001183,-0.731980204582,-0.156840473413,-0.386615782976,-0.0796999931335,0.44260802865,-0.552414476871,0.92251688242,-0.878981351852,-0.392500013113,-1.01355004311,-0.791750013828,-0.0221000015736
1906,0.202948123217,1.05825555325,-0.972100019455,0.742509365082,0.0124131226912,0.353454887867,0.315205544233,-0.589015603065,-0.908976972103,0.511338412762,-0.0926107317209,2.05145454407,-0.550824165344,-1.54123413563,0.670596599579,-0.611338734627,0.256919205189,0.305000007153,-0.321700006723,0.640452265739,0.108216643333,1.16734051704,0.181233346462,-0.293649196625,0.367910861969,0.155276224017,-0.582360863686,1.00200009346,0.64485001564,0.179399996996,0.0716999918222
8878,0.265875160694,0.738458752632,2.50060009956,-0.0982799082994,-0.0812592506409,0.315698027611,0.375097513199,0.324628531933,-0.703928232193,-0.10377509892,0.258062154055,0.438187777996,0.0954859033227,-0.119117125869,0.0988137871027,-0.58669513464,0.952414572239,-0.00270000007004,0.661249995232,-0.567354142666,-0.618321537971,-0.609883606434,-0.340766638517,0.0148919820786,-0.459959208965,-0.285264849663,-0.145297542214,-0.833649992943,-0.794849991798,-1.12404990196,-0.769299983978
3091,0.504742264748,-0.509499907494,0.53694999218,0.491818189621,-0.530855059624,-0.238212391734,-0.588907063007,-0.89158064127,-1.28315758705,0.933107614517,-0.869813501835,-0.574326694012,0.317200779915,-0.481763213873,1.04553127289,0.201159745455,-0.18261218071,0.0,-1.05859994888,0.199380755424,0.796108961105,-0.334385514259,0.185500010848,0.227388903499,0.765115141869,0.0888290703297,-0.710103034973,-3.33774995804,-0.708599984646,-0.54825001955,-0.547250032425
5743,-1.09331977367,0.593641877174,0.356799989939,2.88251209259,-0.227770805359,0.150459393859,-0.442131221294,-0.717731893063,1.97271156311,-0.0461998358369,0.730300605297,0.179952293634,0.171324491501,0.288850903511,0.218908429146,5.34100151062,0.647248029709,1.01269996166,0.222199976444,0.620855271816,1.63712739944,4.2140288353,0.258766651154,-1.0083694458,-0.673884153366,0.175011843443,-0.202065423131,2.02610015869,-0.796249985695,0.268550008535,-0.415299981833
5321,0.348380953074,-1.06896090508,-0.24200001359,0.857244312763,0.475020319223,0.336720377207,-1.29659771919,-0.329954206944,-4.14868783951,0.391766577959,0.755259394646,0.849603891373,0.00267495214939,-2.36399364471,0.483668118715,-0.324236005545,0.0903911292553,0.000699999975041,-0.671599984169,0.826383590698,1.40794062614,0.181010454893,0.692666649818,-0.0566644743085,0.167482271791,0.262842655182,-0.710704743862,-0.118099987507,0.678300023079,0.532199978828,-0.548650026321
4144,1.40347015858,-0.639342904091,1.54225003719,0.614224374294,0.957658052444,0.234638690948,1.10729885101,0.108568847179,2.23552536964,-1.0013229847,-0.0133467558771,0.70313847065,0.840250134468,0.832294642925,0.129572048783,0.053215265274,-0.517778158188,-0.00170000002254,0.198249995708,0.563778400421,0.803134202957,-0.158777415752,0.658566713333,0.28654140234,-0.56868571043,0.0273444056511,-0.849249005318,0.350300014019,-0.0447500050068,-0.470849990845,-0.48140001297
1981,0.736232936382,-0.437728106976,-0.751100003719,1.27203893661,0.525970935822,-0.299080014229,1.7276982069,3.19911456108,0.610170722008,-0.487017273903,-0.255168050528,1.0751554966,0.250617653131,1.64861404896,-2.0839176178,-1.39842128754,0.359638035297,0.235400006175,0.298599988222,-0.832065045834,-0.390255153179,-0.607689380646,-1.12849998474,-0.782892227173,-0.569574892521,0.145195648074,-0.631059527397,0.787300050259,1.73179996014,0.481199979782,-0.841199994087
695,-0.269084811211,-0.255237460136,-0.545350015163,-0.780542254448,-0.701864004135,0.151994645596,1.79147529602,-0.501319408417,2.69277739525,-0.801191866398,-1.06211304665,0.284434646368,-0.115185022354,-0.407026350498,-1.39116168022,0.28668114543,-0.298799395561,1.72259998322,-0.284449994564,-0.254023522139,-0.274469673634,-0.617625057697,0.380433350801,-0.140929117799,-0.168196067214,-0.641889631748,0.197133094072,-0.217700004578,-0.556699991226,-0.838150024414,-1.32764995098
10398,0.0736757665873,0.61845511198,0.464100003242,-0.740080475807,-0.196557402611,0.0955160111189,-0.423848927021,-0.788992166519,-0.722670793533,0.743634581566,-0.360658526421,-0.637491345406,0.0140067338943,-1.05248808861,0.440112680197,3.48180365562,-1.980458498,1.58259999752,0.501550018787,0.0266405642033,1.19101500511,0.395003020763,0.366433382034,0.273548901081,-0.216164782643,0.663952589035,-0.570407629013,-0.169099986553,0.0442499965429,-0.635550022125,0.493899971247
5708,-0.115601360798,-0.147286444902,-1.06400001049,-0.126228034496,-0.17610642314,0.179079413414,0.850912153721,0.0632050931454,-1.38280582428,-0.549521684647,-3.13926672935,1.6999399662,-0.138937175274,-0.456337928772,-1.14452171326,-1.51978874207,0.922837734222,-0.64050000906,0.944199979305,-0.0347148627043,-0.38872385025,-0.656690299511,-0.293433338404,-0.700708806515,-0.593342542648,-0.662442147732,-0.752936720848,-0.769149959087,0.281099975109,-0.488799989223,0.256349980831
1213,0.393778443336,0.0353327542543,-0.385099977255,-0.379659384489,-0.852418839931,-0.218438833952,-0.0933981835842,0.0353859812021,2.13647961617,0.731202721596,0.132130503654,-1.43978214264,-0.392796546221,1.03170013428,-0.937730669975,-0.730929136276,1.10000383854,-0.755100011826,0.103599995375,-1.50797462463,-1.41206431389,-1.17741668224,-0.575466692448,-0.446604937315,-0.127131596208,-0.423022806644,0.342425823212,-0.805700004101,0.0266000032425,-0.625199973583,0.893400013447
226,-1.25698840618,0.173066645861,-0.0161000192165,-0.579440116882,-4.59218120575,-0.0729071572423,0.622541069984,-0.0299433246255,1.09769368172,-4.85926580429,0.670846283436,-0.821987509727,0.447756648064,0.292061716318,-0.515697836876,0.267739266157,2.25582695007,-0.139300003648,1.16734993458,-1.74624657631,-0.893482744694,-0.902166366577,-0.37729999423,-0.824788093567,-0.993956446648,-0.0481726974249,0.324939131737,-0.0854000002146,-0.0992500185966,-0.407949984074,-0.129799991846
