rid,DOS049_A375_24H:BRD-A02726762-001-01-1:5,DOS049_HT29_24H:BRD-A02726762-001-01-1:5,DOS049_MCF7_24H:BRD-A02726762-001-01-1:5
5720,-0.105111710727,-0.13560000062,0.545099973679
466,-0.813915848732,-0.0324999988079,-2.01800012589
6009,-0.142664849758,-0.0635499954224,0.521349966526
2309,-0.652764618397,-1.20319998264,1.47320008278
387,-0.122617721558,-0.589499950409,-1.07630002499
3553,1.13305675983,0.407449990511,1.16420006752
427,1.37198424339,-0.00829999893904,0.806900024414
5898,0.080954760313,0.547749996185,0.11265000701
23365,0.668028950691,-0.143949985504,-0.632500052452
6657,2.14811897278,-0.251499980688,0.958050012589
5054,-0.130729317665,-0.0190999992192,-0.463249981403
3108,-0.919892728329,0.594599962234,-0.0105000138283
1950,1.03138256073,1.53390002251,0.784049987793
351,1.34881961346,0.20870000124,0.501549959183
4846,3.56109261513,-0.0975499898195,0.453649997711
1452,-1.47651767731,-0.0265000015497,0.12594999373
4776,1.16821360588,0.401149988174,1.06309998035
6908,-1.0039678812,0.10744997859,0.935699999332
672,-1.19046413898,-0.0895999968052,-0.358200013638
5710,-0.230208456516,0.241899996996,-0.0958499982953
2115,0.417749255896,-0.0870499908924,0.96179997921
7015,0.454691052437,0.025150001049,0.775299966335
8726,-0.615299224854,-0.561899960041,-0.294350028038
2185,1.8138461113,0.177650004625,1.08344995975
3315,-0.801521778107,-1.28680002689,-0.00034999998752
5289,0.000999480485916,0.0544500052929,0.828750014305
868,1.55853390694,0.566550016403,0.798449993134
1677,1.01780653,0.167599990964,0.601000010967
7043,0.579385399818,0.651350021362,0.409600019455
5613,0.531703412533,-0.156049996614,-0.861050009727
595,-0.352685838938,-0.385800004005,0.74690002203
4793,-0.353439599276,-0.671450018883,1.50189995766
2736,1.39319610596,0.362800002098,0.412899971008
5290,1.44092798233,-0.112399995327,0.527050018311
6194,-0.0312075149268,-0.00034999998752,-0.189500004053
1676,0.496763497591,0.689399957657,0.806649982929
23512,-0.778973460197,0.866649985313,0.534850001335
148022,-0.312296748161,0.105800002813,0.299850016832
1906,-0.523003160954,-1.13914990425,0.543349981308
8878,-0.621937274933,-0.913249969482,1.09265005589
3091,-0.191798448563,-1.33685004711,1.48860001564
5743,0.681214809418,0.269050002098,-0.787249982357
5321,0.212557956576,1.02839994431,0.12009999156
4144,1.2660368681,-0.108600020409,-1.01999998093
1981,-0.677625119686,-2.49230003357,-0.324000000954
695,4.84110450745,0.0410000011325,0.887850046158
10398,1.20599627495,0.798449993134,-0.459549993277
5708,0.125645324588,0.142899990082,0.140200003982
1213,0.444062709808,0.864750027657,0.125149995089
226,-0.224554076791,-0.259299993515,-0.517300009727
6777,0.0832038298249,0.252350002527,0.195500001311
2113,0.45450052619,-0.100549995899,-0.247800022364
3329,-1.55943131447,-0.352650016546,-1.76250004768
1050,-0.0133668035269,-0.748299956322,0.135250002146
9491,-0.765199422836,0.874950051308,0.372500002384
22926,1.30672001839,0.0179500132799,-2.00959992409
5899,0.301031768322,0.371100008488,-0.253149986267
5467,1.03846669197,0.457050025463,-0.527099967003
6774,0.4206404984,-0.620999991894,-0.330650001764
1788,1.50175404549,-0.112349994481,0.949199974537
5921,-0.496042728424,0.0394999980927,1.66549992561
5721,-0.673991143703,0.45839998126,1.43260002136
2263,0.467340528965,1.10230004787,0.236500024796
808,0.461421579123,0.906450033188,0.945649981499
30001,0.757566154003,-1.49790000916,0.813799977303
348,0.972460508347,0.266799986362,1.22389996052
30849,0.303052335978,-0.579249978065,-0.268199980259
1454,-4.19632863998,-0.223500013351,-0.0249000191689
6500,-0.543587625027,0.470650017262,-0.257400006056
5627,-0.156207323074,-0.339949965477,0.58109998703
5715,0.504419565201,-0.0198999941349,0.429550021887
4791,1.62108242512,0.0831000059843,0.0920500010252
56924,1.04341411591,-0.164849996567,0.517899990082
2690,0.293050825596,0.166700005531,0.603999972343
1019,-4.23152923584,0.569050014019,-0.177549988031
51422,-0.249905213714,-0.745400011539,-0.305199980736
5788,1.53062272072,-0.0671000182629,0.285149991512
6709,-0.0614720620215,-0.209500014782,-0.215700015426
1277,0.370176613331,-0.844349980354,1.05044996738
993,-0.886038422585,0.311399996281,-0.0604500025511
7157,0.295601904392,0.170149996877,0.843050003052
1958,0.285517275333,-0.0961500033736,0.832400023937
4582,0.292168557644,-0.703949987888,-0.0252999961376
9212,0.597675085068,0.486349999905,1.12440001965
8440,0.0454128757119,0.564649999142,-0.836750030518
6790,-0.268586069345,0.519400000572,-0.678600013256
8851,-0.088092058897,0.213499993086,0.721249997616
2534,0.15734629333,0.961199998856,-0.219249993563
4893,0.148271203041,0.132799997926,-0.0839000046253
665,-0.905187606812,-0.172250017524,0.692550003529
4313,0.508218348026,-0.0104000270367,0.317200005054
1022,0.551162660122,0.0474500060081,-0.67435002327
5880,0.71976929903,0.631099998951,-0.705250024796
3162,-0.111760944128,-0.490049988031,-0.1521499753
1282,0.041848231107,0.438700020313,0.709650039673
3383,-0.00376865267754,-0.0679000020027,-0.155400007963
727,1.6936788559,1.52339994907,0.76240003109
4792,0.203312754631,-0.69580000639,0.404499977827
4794,1.21826791763,0.100749999285,0.208199992776
902,-0.650914788246,0.244800001383,0.0619499981403
8091,-2.0323741436,-0.0292499959469,-0.570349991322
3486,-0.669194877148,-0.245300009847,-0.106050014496
10818,0.358603656292,0.37064999342,0.0411000102758
3454,1.47823047638,0.376350015402,0.616299986839
4282,-0.114999711514,0.336250007153,-0.263350009918
1605,0.18442928791,-0.469450026751,-0.2554500103
10644,3.59930706024,0.753100037575,0.121099993587
2065,-0.559737920761,-0.0963499993086,-0.574400007725
8321,1.23080515862,0.463799983263,-0.0227999985218
8503,0.488212138414,0.337199985981,0.258899986744
7027,-0.376746535301,-0.793099999428,-0.442250013351
6850,0.894330978394,0.205700010061,0.702600002289
1978,-1.59363913536,0.299899995327,-1.39235007763
896,-0.740211248398,0.771499991417,-0.412550002337
5777,1.35249614716,0.0244500041008,0.906650006771
1846,-4.10947418213,0.702300012112,0.965900063515
5925,1.89027488232,-0.429399996996,0.0261999964714
142,-0.171106100082,-1.02629995346,0.30110001564
1021,3.64148831367,-0.22120000422,-0.393200010061
5699,0.0622814595699,0.720550000668,-0.246700003743
8061,-1.610003829,-0.472350001335,-0.24469999969
1870,1.13175690174,0.304849982262,-0.121950000525
1398,-0.141043037176,-2.17140007019,0.0486999899149
3312,-0.381090790033,-0.99145001173,0.150300011039
891,0.527173638344,1.3166000843,-4.63630008698
4775,0.418551504612,-0.59810000658,0.182549998164
5111,-0.944999277592,-0.705800056458,-1.08535003662
5696,-0.305091530085,-2.80750012398,-0.35689997673
5588,-0.233470126987,-0.634150028229,0.96565002203
6839,-0.367478042841,0.414099991322,0.132149994373
329,1.23226583004,-0.234700009227,-0.71590000391
5058,-0.0602453798056,0.0233500003815,1.06920003891
998,-0.793914675713,0.815399944782,0.474650025368
9134,-1.73746097088,0.338999986649,-1.22580003738
6616,0.592359721661,-0.0238000005484,0.852200031281
5223,-0.478024870157,-0.431899994612,-0.101800002158
4690,-0.20100133121,-0.355699986219,0.0824999958277
958,1.47552227974,0.849399983883,-0.0678000152111
1616,-0.644613802433,-1.10474991798,-0.270100027323
991,-3.95497274399,0.0826999992132,0.647599995136
6347,1.15580308437,-0.65575003624,0.433899998665
6714,-1.06961119175,2.08410000801,0.679050028324
652,0.761033773422,0.480700016022,0.184700012207
4331,-1.07602453232,0.209549963474,-0.202149987221
7099,-1.70441460609,-0.174500018358,-0.727250039577
10320,-0.52608191967,1.13519990444,-0.0675000026822
2042,-0.249602541327,-0.263749986887,-0.478849977255
843,1.29005169868,0.555949985981,0.178049996495
840,0.497813761234,-0.52429997921,-0.0333500020206
7048,0.510553777218,-0.188049986959,1.03279995918
4851,0.378227770329,0.217299997807,-0.616299986839
6464,1.61296391487,0.207399994135,-0.183650001884
23410,0.624129593372,0.269450008869,-0.370400011539
54205,-0.0544966720045,-1.72339999676,-0.47595000267
2770,-0.492238104343,0.663100004196,-0.898350000381
80204,0.54885840416,0.802950024605,0.808550000191
4208,-1.45878577232,-1.07244992256,0.240500003099
1845,-1.29880511761,0.610249996185,0.273950010538
23368,1.94601655006,0.771399974823,-0.723200023174
5583,0.298827528954,0.887700021267,1.10584998131
8900,-0.198319301009,1.00189995766,-1.18060004711
581,0.734516143799,0.843899965286,0.122999995947
6193,-0.87350487709,-0.813599944115,0.452850013971
6622,-0.119463533163,0.551149964333,-0.134550005198
11261,0.0332731604576,-0.582749962807,0.336899995804
6696,0.186954423785,0.757050037384,5.05905008316
8312,1.35959386826,-0.119800001383,1.60514998436
835,2.61678981781,-0.248649984598,1.36660003662
8324,-0.960395216942,1.30044996738,-0.122999995947
1848,-1.04498291016,0.0631999969482,-0.283050000668
154,-0.158626452088,0.335949987173,-0.560599982738
4312,2.63762927055,-0.423399984837,0.503250002861
994,0.128736138344,-0.238300025463,0.0758999958634
2048,-0.201638832688,0.110299989581,0.54984998703
1111,0.389870107174,0.38734999299,1.07950007915
5154,-0.075921818614,0.296550005674,-0.575049996376
2920,0.13572755456,-1.00419998169,-0.0989999994636
3122,-1.37626814842,-0.758199989796,3.69639992714
2769,1.27567255497,0.420100003481,-0.762300014496
5900,0.00818613171577,1.00180006027,0.335850000381
6304,-0.0775321722031,0.308899998665,-0.831600010395
5211,-0.0309991538525,0.132249996066,-0.225850015879
2886,1.08856225014,0.751100063324,-0.530650019646
9261,0.206363335252,-0.345499992371,-0.64025002718
8569,0.31568557024,-0.630200028419,-0.596300005913
3303,0.348047554493,2.80504989624,-0.156899988651
5331,1.1423317194,-0.86360001564,-0.855700016022
5347,-0.458666592836,-0.446250021458,-1.03174996376
4638,0.147356927395,-0.430999994278,0.0889000147581
2264,0.186582908034,0.509850025177,-0.360000014305
1029,1.08693253994,-0.71044999361,-0.212749987841
1027,-1.57144927979,-2.07725000381,0.139200001955
2597,-0.000539319240488,0.0502500012517,0.0
55847,-0.370903968811,-0.146299988031,-0.222499981523
25803,0.848367273808,0.51985001564,0.732400000095
3480,-0.631553411484,-0.0574000030756,0.128749996424
2946,0.425424993038,0.500300049782,0.0502500012517
9517,-0.641148686409,0.0945000052452,-0.167200028896
25987,-0.662651717663,-0.691750049591,0.984650015831
23670,-0.66436111927,-0.62935000658,0.858049988747
11182,0.324993610382,-0.81970000267,0.803900003433
2146,0.359436571598,-0.494100004435,-1.55624997616
3385,-0.301248550415,-0.589549958706,-0.391250014305
5261,0.0901605784893,-0.0819500014186,0.40474998951
10765,-0.89218044281,1.05669999123,0.766199946404
25839,0.332267165184,-0.55940002203,-1.59299993515
4172,0.73242866993,0.0601500049233,-0.8708999753
23161,0.19591794908,0.577350020409,1.42129993439
10298,-0.484318137169,-0.613400042057,0.28275001049
1802,-0.0926100313663,-0.474250018597,-2.62574982643
58533,-1.03344392776,-0.734549999237,-0.00644999742508
147179,-0.243279844522,0.225399985909,-1.52349996567
29937,-1.11710858345,0.155250012875,0.247350007296
6184,-0.416566222906,-1.84794998169,-0.395300030708
9854,1.33753633499,-0.211750000715,-0.66320002079
2553,-1.22579169273,0.342599987984,-0.163100004196
5440,-0.474012494087,0.629149973392,-0.102049998939
54623,-1.01298260689,-0.542299985886,-0.934550046921
9533,0.446156680584,0.0859000012279,-0.572550058365
8607,-0.490267157555,0.333999991417,-1.85985004902
207,-0.145461410284,-0.798449993134,-0.215800002217
26054,0.363637804985,0.0801499783993,0.230800002813
10682,-0.609884679317,0.024749994278,-0.46234998107
8573,-0.329701215029,0.600399971008,0.738550007343
23378,-0.198553100228,1.37544989586,0.332300007343
8553,0.741364181042,-0.110150001943,-0.0137000083923
622,0.0518032610416,-0.574949979782,-0.39509999752
9467,0.000597953796387,0.38195002079,0.318499982357
5525,0.108894810081,-1.68814992905,-1.97650003433
256364,0.616382718086,0.646499991417,0.151250004768
332,-0.418109297752,-1.03925001621,-0.451900005341
2058,-0.953749895096,-0.157499983907,-0.751550018787
7849,0.371478617191,-0.27009999752,-0.547049999237
23244,0.136010766029,-1.15514993668,-0.777850031853
7494,-0.509769797325,0.135700002313,0.251049995422
4836,0.498914152384,-0.204199999571,1.32925009727
23647,-0.680808722973,-0.522000014782,1.25635004044
10617,-0.513041198254,0.983449995518,-0.412999987602
2184,-1.04078996181,-0.31455001235,-0.455099999905
5355,0.371484935284,0.0274500027299,0.780650019646
6659,1.05762970448,-0.359699964523,0.0325499773026
7016,1.15201258659,-0.245449990034,-0.471449971199
90861,0.49197602272,-2.22434997559,-1.00024998188
10670,-3.46179080009,-0.280149996281,-0.0522000044584
79071,0.372272253036,0.4266500175,-0.675300002098
64746,-0.438438028097,-0.0319499969482,-0.184499979019
5366,-0.188606202602,0.256550014019,-0.471199989319
11344,-0.17583039403,-0.75024998188,0.0727500021458
10013,-1.17228794098,-0.235949993134,0.034049987793
5829,0.397690951824,0.5054500103,-0.121700018644
5257,-0.00299453735352,0.348399996758,0.256399989128
22794,-0.159993261099,-0.629199981689,-0.837249994278
9761,-0.565777182579,-0.00065000000177,0.438199996948
23326,0.00282238703221,0.479950010777,0.704150021076
10972,-0.567682266235,-0.500899970531,-0.313749998808
10523,-0.516793608665,-0.224300011992,-0.659650027752
79090,1.07939076424,-0.908550024033,0.350199997425
27032,-1.33194208145,-1.1969499588,0.225799977779
9097,0.172794982791,0.0715999901295,1.25650000572
10513,0.883585214615,0.195450007915,-0.296299993992
1891,0.21601626277,0.51909995079,1.18819999695
3066,-1.2811191082,-0.747349977493,-0.656949996948
9801,-0.961993515491,-0.619250059128,0.128000020981
1459,1.59182798862,0.504250049591,0.245350003242
9703,-0.123916387558,0.685649991035,0.223949998617
10606,-0.114411711693,-0.149250000715,-0.389149993658
1017,-1.13496303558,-0.187049999833,-0.390799999237
9813,1.48756766319,-0.747400045395,-0.595550000668
7485,0.835024118423,0.27500000596,0.363000035286
2109,-4.21607923508,-0.467700004578,-0.474249988794
23271,-0.359355151653,0.920099973679,-0.879199981689
9915,0.694474697113,0.812700033188,-0.254600018263
9552,0.784324645996,-1.94679999352,0.151149988174
93487,0.439954161644,-0.584949970245,0.446500003338
2956,-1.57694935799,-1.58305001259,0.980599999428
11065,-0.647508442402,-1.34429991245,-1.88284993172
9653,0.92895424366,0.0584500022233,0.334349989891
200081,-0.418507814407,0.467199981213,0.773999989033
3337,-0.0516926944256,-0.3016500175,-0.356849998236
11073,0.109428286552,-0.515399992466,-0.288100004196
23,0.543234527111,-0.934549927711,0.347350001335
5641,-0.236184343696,0.0322499871254,0.646000027657
8720,0.895638644695,0.383000016212,0.246749997139
10782,-0.257110178471,-0.129049986601,1.38285005093
25932,-0.179668650031,4.81384992599,-0.337249994278
3028,-1.44757080078,-0.322200000286,-0.192500025034
6804,0.560589671135,-0.17784999311,-0.374549984932
890,-0.581855893135,0.117899991572,0.54340004921
6390,-1.08413696289,0.969650030136,-0.746950030327
4303,-0.728930473328,-1.27974998951,1.03369998932
10953,-0.279604315758,-0.0301999989897,0.181949988008
22889,-1.38442635536,0.0353999957442,-1.12004995346
3098,-0.380768835545,0.0659500062466,0.21930000186
11044,0.528236508369,0.221199989319,0.519199967384
8985,-0.826950550079,-0.709549963474,0.762349963188
66008,0.350195169449,0.0470499992371,-0.117900013924
9217,-0.288571298122,-1.50464999676,-0.898150026798
701,2.01390576363,0.435650020838,-0.198000013828
6182,0.000267482799245,-0.000699999975041,-0.000300000014249
4860,-1.68849790096,-0.437150001526,-0.196499973536
7398,0.255323946476,-0.111999996006,-0.102750003338
6117,-0.593855500221,0.461250007153,0.486600011587
23588,-3.86615371704,0.863049983978,0.196249991655
949,-0.317130416632,-0.338400006294,-0.425200015306
7168,-2.65794992447,-0.225449994206,-1.61070001125
9375,-1.20300137997,0.291449993849,0.054249972105
4927,-0.414555758238,-0.950299978256,-0.432699978352
2523,1.095662117,0.0899499952793,0.345899999142
58497,1.17796456814,-0.113150000572,-0.54240000248
6856,-0.315366566181,-0.701249957085,-0.684050023556
26036,0.63838404417,-0.229450002313,0.0367999970913
10206,0.701579928398,-0.543150007725,0.237450003624
25793,-0.482300817966,0.22990000248,-0.185000002384
55556,-0.0892664194107,0.293650001287,-0.670650005341
3978,-3.21977233887,0.506550014019,-0.869949996471
10681,1.29664039612,-0.398049980402,0.0946500003338
3638,0.510855317116,-0.65575003624,-0.00535000860691
8349,1.55288171768,0.686599969864,0.033500008285
6275,-1.69899475574,-1.32934999466,0.263700008392
3895,0.874886870384,1.1603000164,-0.408899992704
392,-0.226813867688,0.0551999956369,0.666100025177
9170,-0.037183880806,0.442699968815,-0.674050033092
80347,0.416306257248,0.43829998374,-0.104850009084
23300,-0.95255625248,0.414100021124,0.979149997234
836,0.197174876928,0.322349995375,-0.0838999897242
11188,-0.305601626635,0.418600022793,-0.997249960899
10898,0.72086918354,-0.387600004673,-0.348250001669
9276,-1.68639206886,0.580349981785,-0.0656000003219
1647,0.0582299157977,-0.286749988794,0.0108499974012
10285,-0.852411389351,-0.501550018787,0.460299998522
23386,-0.23562477529,-1.06865000725,-0.245449990034
3156,-0.297233939171,-0.928799986839,0.974650025368
10237,-0.747105836868,-0.22935000062,-0.0530499964952
7077,0.854969799519,0.196649998426,-0.212999984622
11157,-1.09688007832,-0.0183999985456,0.15000000596
22908,-0.986149907112,0.674100041389,-1.50725007057
10915,-0.284236431122,-0.624000012875,-0.352999985218
9897,0.897740960121,0.317099988461,-0.246399998665
1759,-0.0914127528667,0.0169000029564,0.292600005865
54541,-0.930136561394,-1.18260002136,0.317149996758
211,1.12097501755,0.428699970245,0.35664999485
5048,0.865389108658,0.587100028992,-0.0104500055313
84722,1.39635038376,-1.05085003376,0.308499991894
29890,1.28938102722,0.598399996758,-0.221100002527
9868,-0.480095535517,-0.148299992085,-0.0558499991894
873,0.0800943225622,-1.47374999523,-0.704999983311
5580,-0.8579454422,-0.719599962234,-0.529850006104
3725,0.451157510281,0.18995000422,0.832749962807
23585,-4.16118383408,0.400749981403,-0.959349989891
51097,-1.77100276947,-0.567600011826,-0.96305000782
1831,0.262439399958,0.34525001049,-0.737649977207
7020,0.378012210131,0.939450025558,0.236599981785
55893,0.876028180122,-0.111500009894,0.82080000639
6944,1.05049824715,0.0113999843597,-0.387400001287
22883,0.304566025734,0.338800013065,-0.131299987435
5601,0.564081609249,0.160299986601,-0.0950000062585
10775,0.0968369841576,-0.00535000115633,0.427500009537
4780,-0.212325289845,-0.0770500004292,0.221149981022
10904,-0.117259725928,-0.843400001526,-0.00100001692772
9917,0.0295434296131,0.467799991369,-0.756699979305
1399,0.580789923668,-0.236149996519,0.324099987745
24149,0.576054513454,-1.80345010757,-0.717849969864
2222,-1.31513643265,-0.0847000032663,-0.223600000143
10131,0.285734921694,-0.830700039864,-0.277000010014
2958,-0.333971619606,-1.84449994564,-0.88664996624
9650,0.958315610886,0.263000011444,0.487550020218
7319,-1.75745117664,0.0386999994516,-1.14415001869
4817,1.52598941326,0.866400003433,0.569750010967
9143,-0.0323942005634,0.523850023746,0.940299928188
10494,-0.4893425107,-0.119400009513,1.36950004101
55324,-1.34138178825,0.53560000658,-0.698050022125
23149,0.794995307922,0.532800018787,0.180349990726
9943,-0.329821258783,1.52244997025,0.230049997568
6599,-0.901381611824,-0.429350018501,0.465449988842
51031,0.225305527449,-0.4375,0.232400000095
3566,1.036413908,-0.909299969673,0.0523999929428
3815,0.883427739143,-0.37760001421,0.587099969387
8624,-1.56562972069,0.137749999762,-0.229849994183
27346,-0.963429093361,-0.00280000013299,-0.231499999762
10489,0.129961669445,0.231700003147,0.0382499992847
26128,0.225197196007,0.278800010681,-1.08340001106
79921,-0.282480359077,-0.151200026274,0.993949949741
55746,-0.229313015938,-0.217150002718,-1.3845499754
23636,-0.764979958534,-0.185149997473,-0.0907500088215
10892,-0.0741812586784,0.00644999742508,0.0555999949574
10652,0.105807632208,0.622500002384,1.10204994678
11004,0.640127658844,0.883500039577,-0.155900001526
23530,-0.281173795462,-0.0407499969006,-1.0204000473
8826,-0.59836679697,0.843400001526,0.157549992204
3308,1.41726493835,0.776199996471,0.513300001621
7153,0.813477396965,0.223000004888,-0.950100004673
11041,-1.4409096241,0.271600008011,-0.0947999954224
6342,-0.565419077873,-0.33599999547,0.0079500079155
5883,0.0938162058592,-1.37979996204,-0.3274500072
10589,-0.48912447691,-0.0430499911308,1.43729996681
5110,-2.48632240295,-0.0812499970198,0.167799979448
4609,-1.26505827904,-0.278899997473,-0.544650018215
5423,0.885725140572,-0.935449957848,0.0782499909401
1070,-2.09461832047,-0.259750008583,-0.454950034618
10051,-0.715924978256,-0.157000005245,-1.5422000885
6603,-2.30314683914,-0.442600011826,-1.02355003357
9019,-0.85987174511,-0.687200009823,0.216950014234
10969,-1.17550313473,-0.209100008011,0.0654499977827
9797,-0.679297924042,0.384350001812,-1.44040000439
4043,-0.436442255974,1.08074998856,-0.123149991035
9519,-0.125759810209,-0.558200001717,-0.0855000019073
8480,-1.12589848042,-1.15884995461,-0.154200002551
983,-0.066600330174,-0.324800014496,-1.37129998207
10559,-0.365931689739,0.234950006008,-0.421849995852
8508,-1.84703350067,-2.93464994431,0.218649983406
9275,-0.0455768704414,-0.493299990892,0.269550025463
8914,0.468365311623,-0.781049966812,0.304899990559
54505,0.332763582468,-0.236299991608,0.398099988699
6919,1.30415225029,0.541750013828,0.772300004959
2274,0.926061987877,0.67199999094,-0.510800004005
2288,0.000276813283563,0.00034999998752,0.101949997246
7994,-1.75525474548,0.000999998301268,-1.39714992046
4216,-0.8610008955,-0.079449981451,-0.892149984837
7538,0.701001822948,-0.0817500054836,0.21535000205
3628,-0.35880073905,-0.561049997807,1.23689997196
2037,-0.777560710907,0.500699996948,0.046250000596
2771,-0.576560974121,0.123799994588,0.0322000384331
7264,-0.362583756447,-0.172100007534,-0.772500038147
1786,0.384463369846,0.842999994755,0.147500008345
5873,0.685780405998,0.0657499879599,0.912750005722
780,-0.383975178003,0.524749994278,0.659550011158
9926,-1.23846304417,-0.0429500006139,0.476099967957
8446,1.28520083427,0.441949993372,-0.208200007677
7159,-3.84771203995,-0.975849986076,-0.168150007725
1026,0.00934374332428,0.908799946308,0.00889998674393
7082,0.601766824722,-0.992499947548,-0.679449975491
10058,-1.80932569504,0.392199993134,-0.364450007677
10797,-1.07303214073,0.62399995327,-0.89794999361
11230,-0.308693081141,-1.27730000019,-0.253700017929
30836,-0.00112229585648,-1.20605003834,0.902100026608
27336,0.143142551184,0.729699969292,1.00065004826
9918,1.23358905315,0.190050005913,-0.273900032043
79073,0.300919532776,-0.777349948883,1.19974994659
9688,0.0371046215296,0.460399985313,0.908050000668
23659,-1.75219154358,-0.174800008535,-0.886550068855
8396,-0.898922860622,-0.876399993896,0.0711500048637
23077,-0.417519569397,-0.218900024891,0.0864500105381
10857,-0.986980080605,-1.08375000954,0.0830000042915
16,-0.485289901495,-1.26594996452,-0.862299978733
2817,0.84995675087,0.0211499929428,-0.539849996567
60528,0.871131718159,0.896900057793,-0.594400048256
5359,1.05290412903,-0.385650008917,1.14079999924
1514,-1.32826280594,-0.134649991989,0.761049985886
1509,-0.0708923041821,0.100849986076,1.09845006466
