rid,DOS013_VCAP_6H:BRD-K72461570-001-01-0:5,DOS013_VCAP_24H:BRD-K72461570-001-01-0:5,DOS040_A375_24H:BRD-K72461570-001-01-0:5,DOS040_HT29_24H:BRD-K72461570-001-01-0:5
5720,-0.082198575139,-1.14999997616,0.480449974537,1.49539995193
466,-0.106633402407,-0.504949986935,0.616249978542,0.628150045872
6009,0.0684792622924,-2.09014987946,0.368100047112,0.168700009584
2309,0.103412002325,0.522499978542,0.284550011158,0.343400001526
387,-0.312249362469,-0.406949996948,0.349800020456,-0.715600013733
3553,0.95232963562,-0.635450005531,0.379949986935,-0.0508500002325
427,0.558344364166,-0.479849994183,-0.344099968672,-0.0412999987602
5898,0.339627802372,1.02224993706,-0.0776000022888,0.0950500071049
23365,-0.196595087647,0.605100035667,0.648750007153,-0.663049995899
6657,0.370219379663,-1.79205000401,-0.818899989128,-0.723749995232
5054,-0.44453176856,-0.42199999094,-3.00755000114,-1.75979995728
3108,-0.182201489806,-0.770550012589,0.480800002813,-0.206000000238
1950,-0.757447838783,0.491600006819,-0.226750001311,0.0781500041485
351,-0.0915571525693,-1.21815001965,-0.994449973106,0.36669999361
4846,0.524380087852,-0.183000028133,-0.225800007582,0.867900013924
1452,-0.313608109951,0.91939997673,-0.717700004578,1.15514993668
4776,-0.432998389006,-0.541599988937,-0.068499982357,-0.178399994969
6908,-0.559660792351,-1.13680005074,-0.294750005007,0.356900006533
672,0.525389015675,-0.271899998188,0.00385001301765,1.30659997463
5710,-0.0300189107656,-0.624549984932,0.295650005341,-0.136200010777
2115,0.624562382698,0.64880001545,1.17844998837,-0.627499997616
7015,0.272560536861,0.0553999990225,-0.28845000267,-0.274749994278
8726,-0.434423446655,-0.909999966621,0.852150022984,0.345050007105
2185,0.0415444225073,0.435000002384,-0.420549988747,-0.782199978828
3315,0.5663626194,-2.09430003166,0.430350005627,0.219499990344
5289,0.56554710865,0.100549995899,0.393299996853,-3.22800016403
868,-0.980355083942,-0.284049987793,1.92994999886,0.242500007153
1677,0.0138739645481,0.715750038624,-0.046449996531,0.154949992895
7043,0.0960817411542,0.112350016832,-0.173350006342,-1.02730000019
5613,0.253018200397,-0.812850058079,-0.361599981785,-0.906300067902
595,-0.666207432747,-0.849749982357,2.72270011902,-0.0113999843597
4793,0.0458307415247,-0.474399983883,0.234200015664,-0.105000004172
2736,0.650670528412,-0.0139500200748,1.64614999294,-0.0148999989033
5290,-0.254422664642,0.21645000577,-0.302599996328,-0.415349990129
6194,1.1001932621,-4.70190000534,0.0,0.332500010729
1676,0.289773404598,-2.43015003204,-0.729250013828,-0.420199990273
23512,0.10996183008,0.0688000023365,-0.394050002098,0.314949989319
148022,-0.267798662186,0.0758000016212,0.056400001049,-0.800050020218
1906,0.0680094659328,-0.53594994545,-0.200249999762,2.31434988976
8878,-1.14048504829,1.17515003681,-0.412750005722,1.42584991455
3091,-1.32236647606,1.03725004196,0.0195000171661,-0.842050015926
5743,-0.263161182404,0.425399959087,0.2825999856,0.551149964333
5321,0.0538319721818,-2.53250002861,5.08900022507,0.22065000236
4144,0.526548206806,-0.253100007772,0.952399969101,0.329999983311
1981,-0.701019525528,-0.531650006771,1.59860002995,-0.263600021601
695,1.41916131973,-0.855500042439,-0.000349998474121,3.84340000153
10398,0.627701103687,2.90650010109,-0.260800033808,0.668200016022
5708,-0.962803602219,0.847849965096,-0.0289999991655,-0.727100014687
1213,-0.0496144816279,0.351649969816,-0.348450005054,-1.81115007401
226,-0.00893337279558,-0.16550001502,5.34124994278,0.635249972343
6777,-0.192352592945,0.279449999332,-0.196600005031,2.01804995537
2113,0.985799908638,0.86360001564,0.569899976254,1.77894997597
3329,-0.484003484249,0.123649999499,0.621249973774,-0.0902000069618
1050,-0.666999280453,0.516749978065,0.48970001936,-0.0740999951959
9491,1.12117946148,-1.03340005875,-2.04449987411,-0.184649989009
22926,-0.188493743539,0.124349981546,1.02865004539,-2.66090011597
5899,-0.0623948201537,0.669550001621,-0.0736500024796,0.0694999992847
5467,-0.360347807407,0.410400003195,0.91890001297,0.03125
6774,-0.486037969589,0.0704500079155,-0.41629999876,-0.788100004196
1788,0.250603944063,-0.291949987411,-0.296200037003,-1.53299999237
5921,-0.376634210348,3.40579986572,-0.0709000229836,-0.198400005698
5721,0.582307457924,-0.788150012493,-0.596750020981,0.856000006199
2263,-0.285676717758,-0.511099994183,-0.508849978447,-0.63354998827
808,-0.628642082214,0.263750016689,-0.955500006676,-0.293250024319
30001,-0.00409358739853,-1.03194999695,1.07175004482,0.0907500088215
348,-0.273113757372,-1.73854994774,-0.571200013161,-0.478650003672
30849,-0.673964142799,0.396499991417,-1.03055000305,0.956050038338
1454,-0.62753623724,0.477149993181,-0.0646499842405,-0.363499999046
6500,-0.71861076355,-0.849900007248,-0.425199985504,-0.406949996948
5627,0.107805237174,0.1507999897,0.0582999996841,-0.785250008106
5715,-1.26151716709,0.0699500143528,2.78229999542,-0.728749990463
4791,0.306864261627,0.0505999922752,0.148400008678,0.0832000002265
56924,0.0256762206554,0.420749992132,-0.0420499891043,0.268600016832
2690,-0.20809699595,0.303050011396,0.155199989676,0.220049992204
1019,-0.150765836239,1.94655001163,0.821200013161,0.782999992371
51422,0.640946209431,0.684300005436,-2.27624988556,-0.132349997759
5788,0.0566596090794,0.0115500092506,0.313950002193,0.064099997282
6709,-0.233797699213,-0.103950001299,0.386900007725,0.572200000286
1277,0.122506633401,-0.198150008917,-0.00214999914169,-0.578750014305
993,0.289604067802,0.612699985504,-1.29184997082,0.528450012207
7157,0.269868284464,0.90340000391,-1.52189993858,-0.354299992323
1958,0.528531908989,-0.272850006819,0.690299987793,-0.757850050926
4582,0.834687173367,-0.730750024319,1.88524997234,0.820250034332
9212,0.862186670303,-0.0254999995232,0.0,-0.466700017452
8440,-0.884161055088,0.530900001526,0.185249999166,0.416799992323
6790,0.0338267832994,-0.26574999094,-0.541400015354,-0.830649971962
8851,-0.477694630623,0.360349982977,0.189449995756,0.476300001144
2534,-0.523146867752,1.17040002346,1.08134996891,0.138099998236
4893,-0.187451183796,-0.726450026035,-0.478650033474,-0.899200022221
665,1.91178870201,0.98425000906,1.51294994354,0.0516999959946
4313,0.108254216611,0.216650009155,-1.26639997959,-0.290300011635
1022,-0.380255222321,-0.939049959183,1.52190005779,0.398849993944
5880,0.824974060059,-0.126850008965,-1.10784995556,0.619350016117
3162,-0.395147800446,0.362049996853,0.548749983311,-0.111350007355
1282,0.335772842169,1.13054990768,-0.980999946594,-0.592700004578
3383,0.676800131798,-1.2745000124,-0.257049977779,-0.545500040054
727,0.03122189641,-0.264600008726,1.66209995747,-0.599349975586
4792,-0.981189250946,-0.768050014973,0.65055000782,-1.26345002651
4794,1.03841853142,0.811049997807,-0.335500001907,0.353100001812
902,-0.289929449558,-0.138650000095,-1.18159997463,-0.598150014877
8091,0.448513954878,-0.197650000453,0.565299987793,-1.89824998379
3486,-0.906547546387,0.0705499947071,1.07404994965,-0.638199985027
10818,0.72076267004,0.196949988604,-0.144299983978,-0.534200012684
3454,0.433490633965,-1.18459999561,-1.56159996986,-0.324900001287
4282,0.164975240827,0.113350003958,-2.35140013695,0.763949990273
1605,-0.781591892242,0.326449990273,-0.333199977875,-1.077450037
10644,0.706760525703,-0.796050012112,0.958149969578,-0.26004999876
2065,-0.374573886395,0.248899996281,0.513800024986,0.210400000215
8321,0.312761515379,0.444600015879,-0.216600000858,-0.910300016403
8503,0.242974460125,-0.956050038338,-0.364199995995,0.2132999897
7027,-0.12452507019,1.43040001392,0.404550015926,0.610399961472
6850,-0.200970187783,0.789900004864,-1.04964995384,0.517449975014
1978,-0.210150778294,-0.33030000329,0.300299972296,-0.245600014925
896,0.98108279705,0.329199999571,-0.0784000009298,0.0088500007987
5777,0.00913957133889,0.60949999094,-0.469900012016,0.126099988818
1846,0.257462531328,0.140850007534,-0.118950009346,-0.448050022125
5925,0.304717928171,-0.404049992561,-0.304549992085,-0.583350002766
142,0.273717403412,0.669250011444,0.879649996758,-1.36160004139
1021,0.800559639931,-1.08034992218,0.0155999958515,0.639250040054
5699,0.314009845257,1.46249997616,0.710300028324,1.14590001106
8061,-0.691141247749,-0.926899969578,0.320050001144,-0.0825000032783
1870,-0.0650124400854,-0.992900013924,-0.548699975014,0.2975499928
1398,-0.576504826546,-0.0641499981284,0.75619995594,1.34864997864
3312,-0.163956880569,-0.972649991512,-3.74895000458,0.637149989605
891,-0.31271609664,-0.149400010705,-0.720699965954,0.50260001421
4775,0.502817034721,-0.326950013638,0.0687000006437,-0.11384999752
5111,-0.550796627998,-0.0681999921799,0.647050023079,0.042250007391
5696,-0.326280415058,0.756150007248,-0.0444000065327,0.721700012684
5588,-0.220915645361,0.432600021362,-0.382299989462,0.0137999951839
6839,0.0301903858781,0.10150000453,-0.833599984646,-0.793600022793
329,-0.642764866352,0.405099987984,0.152049988508,0.750749945641
5058,0.30031862855,0.721949994564,0.411799967289,0.239900007844
998,-0.0725248977542,0.407550007105,0.688199996948,1.90785002708
9134,0.268104434013,0.380250036716,-0.851099967957,0.86779999733
6616,-0.157624483109,0.0313499867916,-0.516700029373,-0.688950002193
5223,-0.319263935089,-0.559099972248,-0.405099987984,-2.29884982109
4690,0.135794490576,-0.929199934006,-0.329600006342,-0.118950009346
958,-0.167940661311,-0.117049992085,-2.65860009193,-0.0819500014186
1616,-0.0124402344227,0.757849991322,2.32115006447,1.58539998531
991,-0.740724086761,0.0,-5.0,-5.15714979172
6347,-0.557648420334,1.81895005703,0.244949996471,-0.855850040913
6714,-0.583303868771,3.35689997673,0.393700003624,-0.455099999905
652,0.92646831274,4.49370002747,0.807150006294,0.596199989319
4331,-0.926104307175,-0.502300024033,-0.684700012207,0.596850037575
7099,7.338804245,5.25129985809,1.29149997234,0.338550001383
10320,0.126628696918,0.272899985313,-0.396699994802,-1.69249999523
2042,-0.837660431862,-0.128999993205,5.37139987946,0.619949996471
843,-0.122819170356,-0.888750016689,-0.491100013256,-0.909299969673
840,1.29303884506,0.941399991512,0.323849976063,-1.47839999199
7048,0.403324484825,0.691750049591,-1.29439997673,0.361750006676
4851,-0.538343727589,0.0710000395775,-0.839200019836,-0.409700006247
6464,0.860988140106,0.0611499547958,-1.11215007305,-1.56034994125
23410,0.31940856576,1.3763500452,0.457800030708,-1.03234994411
54205,-1.27032423019,-1.09064996243,-1.78334999084,0.62215000391
2770,0.492804050446,0.253449976444,0.708199977875,-2.64190006256
80204,-0.147354781628,-1.26600003242,-2.36380004883,-0.34944999218
4208,1.1973451376,-0.250349998474,-0.195549994707,-1.52345001698
1845,-0.704643666744,-0.135700002313,0.538500010967,2.35759997368
23368,0.552071690559,0.547250032425,-0.320449978113,-0.708449959755
5583,-0.565965652466,-0.0254999995232,0.876950025558,-0.55110001564
8900,0.379964530468,-0.310800015926,2.93860006332,-1.95665001869
581,-0.555593550205,0.1073500067,-4.50624990463,1.26135003567
6193,0.142099320889,0.544600009918,2.12814998627,0.0201999992132
6622,-0.0661574974656,0.324500024319,-1.0245000124,-0.301200002432
11261,-0.821488618851,5.01345014572,-0.364450037479,1.31914997101
6696,-0.24914342165,-1.03320002556,0.0321499705315,-0.550549983978
8312,1.01103198528,0.109350003302,0.3628000319,0.455649971962
835,-0.638238549232,0.423950016499,2.44094991684,-0.0814500004053
8324,-0.153067186475,-0.647449970245,3.37374997139,0.0255999565125
1848,-0.102567359805,-2.38919997215,2.84285020828,0.299100011587
154,-0.0114675685763,0.193399995565,0.0101999640465,-0.605350017548
4312,-0.0518086627126,0.315499991179,-0.212399989367,-0.505550026894
994,0.0907838493586,-0.386849999428,-0.719850003719,-0.615599989891
2048,-0.242178604007,-0.183449998498,-0.476900011301,-0.901149988174
1111,-0.208745241165,-0.822850048542,-1.77419996262,-0.519050002098
5154,-0.367405474186,-0.388750016689,5.33675003052,-0.3071000278
2920,0.183193281293,0.913700044155,-4.43019962311,-0.243200004101
3122,0.543979883194,4.38325023651,1.39100003242,-1.18894994259
2769,-0.299282163382,-0.529550015926,0.280950039625,0.151049986482
5900,0.379282653332,0.814050018787,-0.570499956608,0.320549994707
6304,-1.14951884747,-0.546900033951,2.86255002022,1.09645009041
5211,-0.15380422771,0.946449995041,-0.0476500093937,-0.806100010872
2886,-0.0174389444292,-1.91654992104,3.7361998558,-0.902799963951
9261,-0.141791492701,0.0181000009179,-0.485899984837,0.524600028992
8569,-0.715319097042,-0.993799984455,-0.365700006485,-1.31550002098
3303,-0.735287904739,-0.169599995017,-0.0128500163555,0.57129997015
5331,-0.799066483974,-0.274600028992,0.730350017548,-0.185400009155
5347,-2.33469247818,-0.163350015879,0.0507999956608,0.8450999856
4638,0.331700742245,-0.733850002289,-1.035400033,-0.264750003815
2264,0.123437605798,0.00634998083115,0.750649988651,0.540750026703
1029,-0.927616000175,0.358649998903,0.0697000026703,0.339800000191
1027,-2.89174509048,-0.968249976635,0.641749978065,0.417300015688
2597,-0.131529673934,-0.411449998617,-5.0,-0.0682500004768
55847,-0.826651036739,0.471549987793,-1.46450006962,-0.012549996376
25803,-0.572566211224,0.63119995594,-0.975049972534,-1.03629994392
3480,0.488416075706,0.851700007915,0.757849991322,0.259299993515
2946,0.128721833229,0.588450014591,-0.422049999237,-0.227099999785
9517,-0.0244697779417,0.217749997973,0.09865000844,0.406300008297
25987,-0.363716304302,-0.284249991179,-3.43879985809,-1.00259995461
23670,0.0749537795782,0.0355499982834,-0.199299991131,-0.588500022888
11182,-1.5159059763,0.509599983692,0.63890004158,0.131750002503
2146,0.681898772717,-0.739250004292,-0.214450001717,-0.606800019741
3385,0.374231606722,0.112799972296,1.23694992065,1.18954992294
5261,-0.826539099216,0.0569500029087,0.297100007534,0.94084995985
10765,0.539534926414,-0.409399986267,1.23900008202,-0.0148500204086
25839,-0.00297489389777,1.02815008163,0.586800038815,-0.950800001621
4172,0.948723375797,-0.403799980879,-0.869850039482,-0.336199998856
23161,-0.374941378832,-1.13349997997,-1.43974995613,-0.606549978256
10298,0.506816804409,0.48425000906,-0.935899972916,-0.190200001001
1802,0.432018458843,0.736500024796,-0.105849981308,0.660400032997
58533,-0.907371163368,-0.245600000024,0.766049981117,1.0258500576
147179,-1.54167032242,-0.273549973965,1.65244996548,-0.709249973297
29937,-0.550677120686,0.00810000300407,0.603700041771,0.555899977684
6184,-0.351311862469,1.02285003662,-1.41509997845,0.895699977875
9854,0.0114969909191,-0.916849970818,0.201299995184,0.792800009251
2553,0.389817893505,-0.0694999992847,0.701550006866,0.0483999997377
5440,-1.07609438896,-0.922250032425,-0.570550024509,0.186750009656
54623,0.259791314602,0.0615499913692,-0.293750017881,1.24699997902
9533,-0.744310498238,-0.173750013113,-0.79414999485,1.22979998589
8607,-0.779106616974,0.34114998579,0.126750022173,-1.16385006905
207,-0.00687690079212,0.0374000072479,-0.0972499921918,-0.562100052834
26054,0.483226954937,0.386849999428,-0.334699988365,-0.48480001092
10682,0.0550048574805,-0.00454999506474,-0.234500005841,1.00524997711
