rid,DOS055_A375_24H:BRD-K53475565-001-01-0:5,DOS055_A549_24H:BRD-K53475565-001-01-0:5,DOS055_HT29_24H:BRD-K53475565-001-01-0:5,DOS055_MCF7_24H:BRD-K53475565-001-01-0:5,DOS055_PC3_24H:BRD-K53475565-001-01-0:5,DOSBIO001_A375_24H:BRD-K53475565:10.0808,DOSBIO001_A549_24H:BRD-K53475565:10.0808,DOSBIO001_HT29_24H:BRD-K53475565:10.0808,DOSBIO001_MCF7_24H:BRD-K53475565:10.0808,DOSBIO001_PC3_24H:BRD-K53475565:10.0808,DOSBIO001_NEU_24H:BRD-K53475565:10.0808,DOSBIO001_NPC_24H:BRD-K53475565:10.0808,ERG012_PC3_24H:BRD-K53475565-001-01-0:10.0808,ERG012_PC3_6H:BRD-K53475565-001-01-0:10.0808,ERG012_VCAP_24H:BRD-K53475565-001-01-0:10.0808,ERG012_VCAP_6H:BRD-K53475565-001-01-0:10.0808
5054,0.749599993229,-0.467649996281,0.231594860554,0.0616966709495,-0.0241499990225,0.468155384064,-0.995958089828,-0.758470833302,0.314072310925,-0.561531126499,-0.526499986649,-2.75970983505,1.02671921253,-0.266998022795,0.0750602036715,-0.183151900768
3108,1.2881000042,0.381500005722,1.2431640625,1.65451264381,-0.841349959373,-0.358704060316,-1.27908802032,0.155319854617,-1.27522671223,-0.576105773449,0.180399999022,-1.69526839256,4.42350387573,-0.021133467555,0.854140758514,-0.249158769846
1950,-0.527599990368,0.33339998126,1.07896780968,-0.782227873802,0.17159999907,1.07283902168,0.574315428734,0.882605791092,0.850083172321,0.0607783347368,-0.270599991083,-0.988743066788,-0.117387712002,-1.08056402206,0.694311082363,0.340585321188
351,-1.27020001411,0.415950000286,-0.078754760325,0.192811056972,-0.241849988699,0.719180047512,0.541740179062,0.291456580162,1.00226044655,0.824680268764,-1.39719998837,0.621667206287,0.0314601957798,0.231223121285,-1.99531519413,1.09883761406
4846,0.204799979925,-0.885849952698,1.83363580704,-0.87081849575,0.35585001111,1.08267569542,0.729086697102,0.106962040067,-1.20486366749,0.384113311768,0.48425000906,1.2420886755,-0.0722299516201,0.323628544807,0.537750840187,2.20330500603
1452,0.230350002646,-2.0,0.930306613445,-1.74596714973,-0.0276499986649,0.369462758303,0.257214605808,-0.651439189911,-0.5892624259,-0.354758143425,0.185950011015,0.930865645409,0.123522043228,-0.445812880993,-1.05880320072,0.102868176997
4776,0.0170999765396,1.71850001812,0.872437655926,-0.189784660935,-0.0328000187874,-0.605715930462,-0.942486822605,-0.745778024197,0.928786635399,0.5782366395,-0.328599989414,0.888160049915,-0.594262897968,-0.771320581436,0.0869743004441,0.177175372839
6908,-1.04579997063,-1.22064995766,0.463774681091,-0.146318748593,-0.276600003242,0.20190218091,0.0316919647157,0.542567551136,-0.499532580376,-0.678550243378,0.33085000515,-0.551844418049,0.106906831264,0.943377017975,-0.024503711611,0.218139857054
672,0.953250050545,0.377649992704,-0.659214377403,-0.875587880611,-0.089500002563,0.289263427258,0.226441204548,-0.0659135133028,-0.212863489985,2.85749697685,-0.948149979115,-0.311499148607,1.35561585426,0.805744767189,0.86055970192,0.585669994354
5710,-2.52830004692,0.0647999942303,-0.362633824348,0.950006067753,-0.394649982452,-1.1432299614,-1.24861288071,-0.600742697716,-1.20273208618,0.128607645631,-0.590250015259,-0.419926702976,1.04554605484,0.963775873184,-1.08121037483,-0.209932595491
2115,-0.723299980164,0.483999967575,0.507627129555,-0.714883089066,1.05000007153,-0.456793636084,-0.13008788228,-0.747547745705,0.47763043642,-0.431583493948,0.508100032806,1.39047849178,0.370745688677,0.611014962196,1.47961771488,-0.345492780209
7015,-1.10064995289,0.481250017881,0.862377583981,-0.87152159214,-0.0238000005484,0.787940084934,-0.0192107632756,0.199200898409,1.57178676128,1.28903222084,0.251800000668,0.75589299202,-1.03702116013,-0.461990475655,0.154011398554,-0.0156325995922
8726,1.30344998837,0.536149978638,-2.44202256203,-0.183406308293,0.112800002098,0.256881952286,1.08314204216,0.250779688358,-0.98153424263,-0.50919264555,-0.837949991226,-3.51626873016,1.01450741291,1.47654736042,0.270883888006,-0.24166290462
2185,-0.163299992681,0.263899981976,0.475157320499,0.727698385715,-0.152649998665,-0.470227241516,-1.39644956589,-0.487803757191,1.44532465935,0.740198194981,-0.44525000453,-0.304059684277,-1.13940787315,-0.98571318388,-0.392705321312,-0.728052377701
3315,-0.387950003147,-0.0786999985576,0.435627996922,0.400949299335,-0.25260001421,0.0543877072632,0.0250280350447,0.762531280518,-0.299482107162,-0.184471026063,0.0416499972343,-0.658406794071,1.20158433914,-0.115923650563,0.170313179493,-0.199389353395
5289,0.350300043821,0.57230001688,1.4386639595,-3.26003360748,-0.5013499856,-0.289415001869,-0.390881329775,0.629465043545,1.55500936508,-0.108767926693,0.195000007749,-1.03328180313,0.786147415638,0.366076767445,0.433150112629,-0.128797769547
868,0.276250004768,-0.21154999733,0.816572070122,0.718490004539,0.00439999997616,-0.281741708517,1.51861739159,0.00944571197033,-0.659830749035,0.263785898685,0.157649993896,-0.303457379341,-0.0933302938938,-0.23938088119,0.356518745422,0.910091042519
1677,-0.929100036621,0.481299996376,0.0578446500003,-0.791331827641,-1.13550007343,-0.168240651488,-0.950118541718,-0.736202478409,1.0468518734,0.618575155735,0.138850003481,-0.260660678148,-0.00611129403114,0.200075238943,0.404152154922,-0.525960803032
7043,0.993749976158,0.968699991703,0.291764199734,1.74982738495,0.653500020504,-1.01745116711,-1.48619449139,-1.31233525276,0.451856285334,-0.162897437811,-0.333449989557,-0.699650704861,1.43544483185,0.371153742075,1.13850879669,0.168065920472
5613,0.941999971867,0.928099989891,0.804845809937,0.578293204308,0.695249974728,0.0906047224998,-0.112050101161,4.7077832222,0.981687366962,1.14117205143,0.792999982834,1.10470449924,-1.61144340038,-1.30262434483,1.26306676865,-0.23377892375
595,-0.591650009155,-0.289099991322,-1.1048759222,0.321400046349,-0.024749994278,-1.02577710152,-0.776605248451,-0.742481589317,-1.29647302628,0.261332690716,-0.125100016594,0.38359311223,0.927840352058,0.419173419476,0.594374656677,-0.0240935012698
4793,0.21344999969,-0.256700009108,2.35297632217,0.19197358191,0.466899991035,-0.0755718275905,-0.328804671764,-0.499090462923,-0.065434679389,0.193417593837,-0.208800002933,-1.51870965958,0.0534158945084,1.77867722511,0.0805258452892,-0.369786977768
2736,0.480750024319,-0.490299999714,0.861833870411,0.724148094654,0.463099986315,0.0403614342213,0.319433838129,-0.225132346153,0.672935009003,0.387569099665,0.534049987793,1.16835975647,-1.85352659225,-0.600663542747,0.410922884941,0.218485981226
5290,-0.560699999332,0.185149997473,0.333351671696,-0.0685335621238,1.16650009155,1.01580965519,-0.292570233345,0.0968223959208,0.318201392889,0.295757949352,0.605549991131,1.46242833138,0.15790617466,-0.839982032776,-0.434785395861,-0.203361481428
6194,-0.907199978828,0.00034999998752,-0.000515141698997,-0.360710710287,-0.000300000014249,-0.134387895465,0.251575469971,1.40366089344,-0.228831514716,-0.570054292679,0.334600001574,0.0565285235643,1.39810395241,0.314848810434,-0.700976371765,-0.867179632187
1676,0.0720500051975,0.962949991226,0.260766476393,0.842656135559,0.00550000369549,-0.724676132202,-0.832893908024,-0.566178798676,0.420576900244,1.01617908478,0.120000004768,0.798788189888,-1.04772496223,-0.342829197645,-1.095297575,0.360669970512
23512,-0.63504999876,0.66639995575,-0.857790708542,-0.331026166677,-1.53134989738,-0.105967625976,0.915616750717,0.0991610810161,0.605932354927,0.718818128109,-0.536399960518,-0.354006320238,0.386158883572,-0.405355423689,-0.503831386566,0.210393875837
148022,-0.75334995985,0.321400016546,1.81611227989,1.15294182301,0.00780001282692,-1.44569134712,-1.3658516407,-0.262732416391,-0.335550636053,-0.177060633898,-0.0508500039577,-0.147758901119,0.379978179932,0.71770888567,-0.554594218731,2.69052386284
1906,0.187499985099,0.0715000033379,0.50917840004,-1.24982726574,-1.70810008049,0.223689064384,-0.34883081913,0.0396548509598,0.557886481285,0.781037569046,0.050750002265,-0.939256310463,-0.148682594299,-0.188668742776,0.622218906879,-0.0729936212301
8878,-1.09444999695,0.0881000012159,-1.1576192379,-0.884834468365,0.587949991226,-0.215494304895,0.801925003529,-0.786561429501,-0.925063371658,0.265084832907,-0.697499990463,-0.057342171669,-0.382384508848,0.458904206753,-0.227916821837,0.302006453276
3091,-0.365850031376,0.499199986458,0.36145055294,0.0566847100854,0.688449978828,-0.626594483852,0.0722130313516,-1.15587055683,-0.357466131449,0.248712927103,-0.742349982262,0.388828068972,0.865532279015,0.121858820319,0.225188881159,0.39240270853
5743,1.81340003014,1.13559997082,0.741921424866,0.0181690454483,0.639449954033,-1.11666059494,-0.135930627584,4.06140995026,-0.0957791209221,-0.222059100866,0.273050010204,0.0635693073273,-0.1554235816,-0.172449529171,-0.263392448425,-0.123211532831
5321,-0.263750016689,0.227850005031,0.186826527119,0.223635852337,-0.0255500003695,0.192485481501,-0.656113445759,-0.525677978992,0.921854615211,0.541340529919,0.397850006819,0.760201513767,-1.92982780933,-1.1975505352,-0.0278048813343,-0.0905948877335
4144,-0.0988499820232,0.565850019455,-0.138998627663,-0.861938357353,-1.70444989204,-0.000371128320694,0.277115494013,1.46717381477,0.808833420277,-0.819025099277,-0.695300042629,0.991961956024,-0.943565130234,0.102206885815,-1.32937061787,-0.179194927216
1981,-0.222800016403,0.326550006866,0.152355223894,-1.33774077892,0.204950004816,-0.110646359622,0.358812689781,0.294054329395,-0.431894719601,-0.574314057827,1.55640006065,1.54960918427,0.502010822296,-0.480454295874,-0.197085276246,-0.519746482372
695,-1.02885007858,0.0279499962926,0.985730588436,3.61312270164,-0.332650005817,-0.461206316948,-0.296684354544,0.161389857531,-0.279673665762,0.55685955286,-0.256749987602,-0.365912258625,1.32273840904,0.865835428238,0.258481949568,-0.0701144039631
10398,-0.745350003242,-0.169750005007,0.439029186964,0.169430166483,-0.344999998808,-0.309348106384,-1.09131991863,0.380789965391,3.50734496117,-0.138762503862,-0.306699991226,-1.06666195393,-0.713705837727,-0.0243665874004,-0.390281677246,0.0411265790462
5708,-1.23889994621,-2.20834994316,0.353269398212,-1.63433015347,0.0688999891281,-0.447590827942,-0.900227487087,-1.08494305611,0.668905138969,0.112482726574,1.40199995041,0.317471504211,-0.503178417683,-0.279228329659,-0.270386815071,-0.704326033592
1213,0.406650006771,-0.238649994135,-0.211229115725,0.0602123886347,-1.25840008259,-1.43693590164,-0.362714618444,-0.967810690403,-1.22241234779,-1.34597301483,0.597849965096,-0.397454291582,0.90944314003,0.415441989899,-0.0104344785213,-0.0452373176813
226,0.266699999571,0.433950006962,0.293709993362,0.781600296497,-0.65625,-0.774702787399,-1.17060649395,-0.484912902117,-0.819852232933,0.669586658478,-0.244400009513,-0.522887825966,-2.29901719093,1.43659698963,-0.329906404018,0.450190365314
6777,0.491549998522,3.1061501503,0.811810612679,2.3582367897,-0.628549993038,-0.384001880884,-0.732865571976,1.44497621059,0.118211887777,-0.15616813302,0.440600037575,0.980602145195,-0.198409646749,-0.186657965183,1.47425282001,0.352074444294
2113,-0.4333999753,-1.0706499815,0.277262300253,0.0226352140307,-0.458550006151,-0.661818265915,0.127548635006,0.299423754215,2.35205221176,-0.34922337532,-0.139049991965,-0.243497997522,-0.359096795321,-0.909546852112,0.469580054283,0.845628142357
3329,-0.22974999249,0.0740499943495,0.245767697692,-0.380720674992,-1.24469995499,-0.135697707534,-0.468830823898,0.434813737869,-1.92084598541,-1.09940540791,1.20344996452,0.567068338394,0.534801363945,1.06523346901,-1.31008601189,-0.325421184301
1050,-0.807150006294,-0.543249964714,-0.234359696507,-0.913168907166,0.923550009727,0.766535103321,0.305320322514,0.421197026968,-0.537761807442,0.225465625525,-0.626749992371,-0.616623997688,-1.08427560329,0.396957844496,0.414214551449,0.222315609455
9491,-0.305350005627,-0.0366000235081,0.59850782156,0.176666840911,0.0443000048399,-1.1459325552,-0.583484768867,-0.495454668999,1.00536561012,-0.036184899509,0.431700021029,0.0610729008913,0.112537115812,-0.577145516872,-0.390130072832,0.128734350204
22926,0.463399976492,1.54769992828,1.21817982197,0.613496184349,-0.384700000286,-1.09251356125,-1.32515919209,-0.976470351219,-1.21379745007,-0.400616258383,0.562049984932,0.828435301781,0.591688215733,0.754307091236,-0.218937069178,-0.233347162604
5899,-0.0947999954224,-0.191699981689,0.927930593491,-0.801570415497,0.0353499986231,-1.17387020588,-0.389164656401,-0.987300157547,-0.918998003006,0.0494265407324,0.608850002289,-0.265533864498,-0.139378905296,0.537948966026,-0.0944154113531,-0.140652060509
5467,1.74959993362,0.452500015497,-0.218634173274,0.00233591347933,0.855499982834,-0.589572072029,-0.989173591137,-0.61964392662,0.469171702862,0.538132846355,-0.150099992752,-0.722075641155,0.0332690775394,-0.100490987301,-0.0351214706898,-0.31216865778
6774,-2.08804988861,0.57539999485,-0.350534528494,0.42691475153,-0.568399906158,-0.48211401701,-0.716035962105,-0.721894979477,0.62540948391,-0.199358314276,0.507699966431,0.250237166882,-0.331427484751,0.398156106472,0.556177616119,0.18144403398
1788,0.812950015068,-0.11905002594,0.538034915924,0.699266970158,-0.706149995327,-0.33319401741,-1.42016482353,-0.581098198891,0.810636878014,0.444298386574,-0.374549984932,0.576707482338,-0.581047177315,-0.894115328789,-0.658582925797,-0.321994006634
5921,-0.107600033283,-0.249599993229,-0.435469508171,1.4346010685,-0.214800000191,-0.0284608826041,-0.0764636695385,-2.99850201607,-1.04634582996,-0.0967675894499,-0.610149979591,-0.640410125256,1.10196173191,0.975630998611,0.460091531277,0.383705943823
5721,-0.490299999714,-0.892199993134,-0.00913237035275,-0.0886994674802,-0.362649977207,0.718836009502,0.358124285936,1.36615121365,1.38472342491,-0.914157271385,-2.40869998932,0.686693906784,-0.0939134806395,-0.494473665953,-0.145607933402,-0.7492877841
2263,-0.719399988651,0.616249978542,0.365903645754,1.04650008678,0.148249998689,-0.156182050705,-0.711093962193,-0.715975224972,1.41532194614,0.37839615345,0.738700032234,1.170976758,-1.21661674976,-1.20450997353,-0.269371181726,0.00998421758413
808,-2.11220002174,-2.07114982605,0.701429486275,-0.214364171028,0.778850018978,-0.339365810156,-0.65456533432,-0.619420111179,0.817915439606,-0.158258289099,0.507099986076,-0.100855141878,-0.121045321226,-0.541081249714,-0.69736379385,-0.104721784592
30001,-1.3098000288,0.557550013065,-0.433225721121,0.874097824097,0.0784500017762,-0.391469299793,-0.719603419304,1.00984418392,0.256939053535,-0.644562363625,0.510349988937,0.44133913517,-0.618212223053,0.852878153324,1.12150228024,-0.236608430743
348,-0.932449996471,0.920449972153,-0.827514052391,-0.288980871439,1.95004999638,-0.0133839249611,-0.312690645456,0.999306619167,0.893683850765,0.127345055342,0.332450002432,0.00948518514633,1.567512393,-0.742644429207,-0.643485665321,-0.170696258545
30849,-0.474049985409,0.547850012779,-0.10392459482,0.186309084296,-0.304100006819,-1.12355566025,-0.537356972694,-0.581906616688,-0.0116194263101,-0.239963084459,0.226549997926,-0.0972314476967,-0.196181997657,0.50490128994,0.303608268499,-0.35208183527
1454,-1.60725009441,-0.563799977303,1.05695033073,-0.205669462681,-0.0156499743462,-0.480101853609,-0.512187957764,0.203316405416,0.436754673719,0.447008937597,-0.264899998903,0.304885625839,0.258886784315,-0.283055156469,1.3398680687,0.0604921281338
6500,2.7702498436,-0.187250003219,-0.677825570107,1.10422408581,-0.112700007856,-0.5519541502,-0.186692237854,-0.883216142654,-1.25992596149,-0.00839504599571,-0.173500016332,-0.419932544231,1.05344831944,1.16346073151,-0.617253482342,0.374380946159
5627,2.0257499218,-0.282449990511,0.0551171898842,-0.148581534624,0.187950015068,0.457053482533,0.0751330852509,0.295681655407,-0.737282514572,0.917994976044,-0.28955000639,2.74588704109,4.66180372238,-0.099925108254,2.02242422104,0.234604433179
5715,1.71724998951,0.211400002241,0.348708748817,0.775678753853,1.5258500576,0.0238437950611,0.40290787816,-0.121521264315,-0.573823809624,-0.222076803446,0.126850008965,-0.542281627655,1.02195322514,0.640382230282,-0.108871251345,0.0190186724067
4791,-0.716100037098,1.17229998112,1.26470160484,-1.41312491894,0.461899995804,0.171064063907,-0.564379930496,0.289744973183,0.295750319958,1.10597586632,0.511749982834,0.145349904895,-0.290353477001,-0.432597309351,0.0385548621416,-0.437301248312
56924,0.343349993229,-0.0419999957085,-0.65384209156,0.453109383583,-0.0680499970913,0.656444549561,1.12937116623,1.89563035965,0.333244472742,-0.795956254005,0.872799992561,0.378219157457,1.60376560688,-0.0643628239632,-0.239763945341,0.382404744625
2690,-0.375050008297,-0.25490000844,-0.264795005322,-0.381462305784,-0.189800024033,0.929833352566,1.30132472515,1.67678260803,-0.0762985795736,-1.19439935684,-0.0682500004768,-0.42563188076,-0.190312176943,0.0472588315606,1.57732605934,-0.0209732800722
1019,0.497400015593,-0.971550047398,1.78972756863,-0.200327709317,0.497500002384,0.375780671835,0.225415617228,0.909946978092,-0.000110694207251,-0.567218780518,-0.355650007725,0.0706231296062,-0.803229749203,0.379292815924,0.0957703590393,0.220008790493
51422,-0.368900001049,-2.25664997101,-0.265674173832,0.702826559544,1.49489998817,0.0734795108438,0.860728025436,0.548007965088,0.197084307671,-0.470656186342,-0.157350003719,-0.316077202559,-0.462079465389,-0.239234566689,-0.788561463356,0.248505651951
5788,0.326499998569,1.10020005703,1.00884461403,1.4117950201,0.131700009108,-1.00149416924,-0.981099307537,-0.157843247056,0.171959221363,0.820383608341,-0.24739998579,-0.716969668865,-0.262402504683,-0.356979966164,0.0601747483015,0.196405097842
6709,-0.659900009632,-1.84424996376,0.143986731768,-0.399620145559,9.99867916107e-05,0.181682407856,0.530072927475,0.46580684185,-0.106919795275,-0.740441322327,0.890149950981,-0.825717270374,0.632610559464,1.09364056587,0.340470314026,-0.2033341676
1277,-0.681649982929,0.502550005913,0.128531515598,-2.3072142601,0.165950000286,0.133262813091,0.58920955658,-0.441179305315,0.873438835144,-1.01739215851,-0.0873500108719,-0.415757089853,0.140568450093,-0.990494549274,0.644196867943,0.00816182792187
993,0.44889998436,-0.834599971771,1.03993153572,-0.842517793179,-0.453099995852,0.867539525032,0.820228695869,-0.042619690299,-0.109534926713,-0.483036756516,-0.635500013828,1.03934860229,-0.471234470606,-1.13950705528,-0.481749981642,0.372430980206
7157,0.376999974251,0.123849995434,0.290530562401,-0.112312965095,-0.219400003552,0.209583342075,0.106019571424,-0.404731541872,-1.01837515831,2.557710886,0.332099974155,0.122483283281,0.0895254611969,2.74105811119,-0.100778996944,0.367012381554
1958,-1.00104999542,1.0788500309,-0.575085997581,0.271388709545,-0.251350015402,1.18796443939,-1.03033185005,0.138268947601,-0.294584453106,-0.750156641006,0.16685000062,0.775975465775,1.03529763222,2.04961800575,-0.0687769502401,-0.206417292356
4582,-0.0867500007153,-0.829200029373,-0.243774920702,0.376441001892,-0.305750012398,-0.00442776083946,-0.293057501316,0.706061422825,-0.920515298843,-0.701112270355,0.591099977493,-0.168200135231,5.66617488861,2.68024492264,0.115528896451,0.183771073818
9212,-0.0273000001907,0.753399968147,0.303964525461,1.78619003296,-0.0260000228882,-0.61123919487,-0.700024306774,-0.79829376936,1.92750322819,-0.308580517769,0.174249991775,0.332032442093,-0.0983268618584,0.660370588303,-0.595666229725,0.782921373844
8440,-0.464350014925,-0.324650019407,-3.11568927765,-0.754320979118,-0.585199952126,0.076637648046,3.75576853752,1.04686117172,1.66485464573,-0.527742564678,0.674250006676,1.28375220299,-0.283860474825,-0.0337272435427,0.610159277916,0.337067514658
6790,1.07675004005,0.857499957085,-0.844045579433,-1.01154196262,-0.504199981689,-0.97626888752,-0.782150089741,-0.910592734814,-1.24399912357,0.22804749012,-1.25360000134,-0.663261950016,0.842519879341,1.68514895439,0.0255206078291,0.307549029589
8851,-0.456699997187,0.618849992752,-0.102140039206,0.190007656813,0.677649974823,-0.243712618947,0.0119707342237,-0.273786991835,0.685652494431,1.56794929504,0.39310002327,-0.239630639553,-0.24050873518,-0.374387145042,-0.380976825953,-0.196257144213
2534,0.194749996066,-0.295049995184,0.0799175798893,0.861286759377,-0.242849975824,0.22326117754,-0.102227993309,-0.383089691401,0.303593993187,0.0823721587658,0.761200010777,1.38215589523,-0.804094016552,-0.223545670509,0.551747918129,0.180139422417
4893,-0.235449969769,-4.15265035629,1.17875564098,0.0222328826785,-0.0713499933481,-0.847752571106,-0.14963568747,-0.38358771801,-0.946482777596,0.301349461079,-0.19445002079,-0.244446605444,-0.39284157753,1.66839802265,-0.0866048038006,-0.173112139106
665,-0.813300013542,-0.0650999993086,0.523307561874,-0.215149536729,-0.172699987888,0.0973982214928,-0.262363612652,0.518649935722,-1.14826095104,-0.505255818367,-0.276800006628,-0.533810377121,0.529455125332,1.08297884464,0.464030325413,-0.170670926571
4313,-1.14655005932,0.903750002384,0.867227077484,-0.313181400299,0.161750003695,0.0762777030468,0.425322413445,0.0792184621096,1.95533835888,0.0813856944442,-0.161250010133,-0.0858440995216,-0.626823365688,-1.02386069298,-0.485408186913,-0.128091678023
1022,-0.000400006771088,-0.492349982262,-0.357059329748,0.658566653728,0.647549986839,0.773908734322,1.5684671402,0.732304930687,0.225247263908,-0.790913939476,-0.498250007629,-0.894427418709,-0.205323278904,-0.232530593872,-2.60756397247,-0.709748625755
5880,0.886749982834,-0.174499988556,2.41359496117,-4.68725442886,0.740400016308,0.563592553139,0.481035560369,0.233308717608,-0.519462049007,-0.974953651428,-0.220149993896,3.86032247543,-0.109631508589,0.595824062824,0.484739840031,0.0381461158395
3162,0.7799000144,0.063299998641,0.888443231583,1.26943910122,0.221949994564,-0.0712298452854,-0.132471740246,-0.0662236511707,-0.177533507347,0.499245584011,-0.229399994016,-0.0588193833828,-0.0787633657455,-0.0863050445914,0.61460506916,0.0919521450996
1282,0.520300030708,0.0993500053883,0.630748152733,0.650502502918,-0.181550011039,-1.05529046059,0.128667578101,-0.00195889919996,1.50320160389,0.12204208225,-0.262600004673,0.0325325578451,-0.709764420986,-1.76534247398,0.510527074337,0.504866838455
3383,-0.634750008583,0.767549991608,1.09904551506,-0.1398884058,0.727099955082,-0.00953062158078,0.196886181831,-0.175945788622,1.15577149391,0.391110807657,0.325749993324,0.226668044925,0.00282406806946,0.0780678391457,0.206199884415,1.84030425549
727,0.226949989796,0.771799981594,2.219851017,0.278820812702,0.128200009465,-0.112827368081,-0.42971777916,-0.399955689907,4.46464633942,-0.335001796484,-0.0839000046253,-0.247334808111,-1.01870119572,-1.05996239185,1.28101062775,-0.261530309916
4792,-0.415999978781,-1.79904997349,1.09329652786,-1.5392575264,0.521149992943,-1.02041423321,-0.836691439152,-0.423153340816,-1.13664400578,-0.963912248611,0.217350006104,0.0107026398182,0.536080121994,0.142391726375,-0.670048773289,-0.567061781883
4794,-0.534049987793,0.0604500025511,1.38034653664,-0.284847617149,-0.326099991798,-0.232251510024,-0.176798790693,-0.508382320404,0.947124898434,1.36181426048,-0.177650019526,0.0294761359692,-1.03310441971,-1.00539326668,0.572633445263,-0.0615820884705
902,-0.154249995947,0.946200013161,0.652547299862,-0.688536882401,-0.862749993801,0.299910992384,-0.245268076658,-0.676837086678,0.266917616129,0.202217549086,0.630750060081,0.0853354036808,-0.301311582327,-0.691884160042,-0.477250874043,0.2282320261
8091,0.185699999332,-0.409500062466,0.158627465367,-0.596912741661,0.00249999761581,-0.757771134377,-0.226532310247,-1.02189254761,0.803397357464,-0.380777895451,0.594599962234,0.336921453476,0.23669680953,0.197922557592,-0.890258193016,0.940348565578
3486,1.38619995117,-0.804700016975,0.355388015509,0.457046955824,-0.230550006032,-0.125463008881,-0.698394715786,-0.134420335293,-0.199712485075,0.0827009826899,0.0605999976397,-1.28019523621,1.11235284805,0.691089510918,-0.280149370432,-0.0986309200525
10818,1.17005002499,0.613400042057,1.18876457214,1.71957969666,-0.0647000074387,-1.36383938789,-1.29476487637,-1.18892192841,0.512389659882,-0.51201325655,0.458649992943,1.04899096489,0.181380808353,0.627916574478,-0.830970466137,-0.629107415676
3454,-0.445599973202,0.491200000048,0.23300164938,0.538009107113,0.342550009489,-0.345102995634,-0.262776374817,-0.581597507,1.00655651093,0.026488147676,0.519599974155,0.10580163449,-0.856234908104,-0.649773359299,0.153692319989,-0.14843159914
