rid,DOS003_VCAP_6H:BRD-K01573538-001-01-9:5,DOS003_VCAP_24H:BRD-K01573538-001-01-9:5,DOSBIO001_A375_24H:BRD-K01573538:10.0061,DOSBIO001_A549_24H:BRD-K01573538:10.0061,DOSBIO001_HT29_24H:BRD-K01573538:10.0061,DOSBIO001_MCF7_24H:BRD-K01573538:10.0061,DOSBIO001_PC3_24H:BRD-K01573538:10.0061,DOSBIO001_NEU_24H:BRD-K01573538:10.0061,DOSBIO001_NPC_24H:BRD-K01573538:10.0061
4846,-1.01954996586,-0.509462118149,-0.638943552971,-0.0260110199451,0.134188637137,0.411418765783,-0.0894999057055,0.0697499811649,-0.0136147737503
1452,0.435000002384,-0.521309316158,1.04109728336,-0.0794198513031,-0.588692963123,0.104563191533,0.479401886463,-0.433349996805,-0.305365890265
4776,1.38100004196,0.338578939438,0.84868645668,1.47565758228,-1.58628809452,-0.401117324829,-0.121766135097,0.20300000906,0.235737219453
6908,-0.736149966717,-1.05073392391,0.407532423735,0.537092626095,0.299342185259,0.515471696854,0.585242569447,-0.186499997973,-0.574801027775
672,0.221650004387,-0.00638882815838,0.25540459156,-0.20162191987,1.41113913059,0.839906871319,-0.633070349693,0.306549996138,0.33824378252
5710,-0.045849993825,0.428227484226,0.830163300037,-0.0056859254837,-1.32879698277,-0.397128582001,1.18648290634,-0.314099997282,-3.00100874901
2115,-0.304600000381,-0.91850155592,-0.673206865788,0.200663581491,-0.426196753979,0.0037884041667,-0.19842877984,-0.890150010586,-0.30914825201
7015,0.995749950409,0.45482185483,1.15838623047,0.0893303900957,-0.22347047925,0.186822399497,-0.89718067646,0.608950018883,-0.411954849958
8726,-0.864300012589,-0.61721765995,-0.275226444006,-1.09998846054,-0.0236194040626,-0.324297606945,0.364168256521,0.711849987507,-0.718925774097
2185,0.601700007915,0.473397314548,0.739200949669,1.3993704319,-0.769034981728,-0.22459988296,-1.15538167953,0.218650013208,-0.181374669075
3315,0.0900000035763,-0.911304414272,-0.0354068875313,-1.17613196373,0.180044144392,-0.472944825888,1.52757775784,0.563149988651,-0.439500898123
5289,0.665849983692,-1.06926238537,-0.0437299907207,-0.309934198856,-0.00236584991217,0.206913873553,-0.575802326202,0.709200024605,-0.582942724228
868,0.750900030136,-0.686650633812,0.035388559103,0.528723597527,-0.418377518654,0.178583756089,-1.18963396549,-0.663999974728,0.238876476884
1677,2.05480003357,0.247006773949,0.542175531387,1.47648096085,-1.01007163525,-0.137329310179,-0.42664283514,0.560450017452,-0.259064286947
7043,0.910400032997,-0.0397944226861,0.455385148525,0.732695162296,-0.644844770432,-0.736511349678,-0.67920589447,1.110049963,-0.520430386066
5613,1.96484994888,0.515456199646,-0.473653554916,1.47989654541,0.989377200603,0.0298086702824,-0.704517126083,0.0549999922514,0.130493432283
595,-0.124099969864,-0.76336991787,0.852815449238,-0.624838352203,-0.292925089598,0.37888777256,0.259853482246,0.35609999299,0.647190928459
4793,1.57235002518,-0.426624596119,0.112826779485,-0.565580606461,-1.64532589912,-0.539087474346,-0.633078098297,-0.378349989653,0.220793068409
2736,1.51779997349,0.937269926071,2.35321164131,-0.40655207634,-0.0938564240932,-0.507671117783,-0.372176110744,0.290899991989,-0.315696924925
5290,1.01239991188,0.117038190365,-0.664456903934,0.832339167595,0.699239909649,0.114564262331,-0.646338820457,0.32484999299,-0.814589142799
6194,0.0,0.0,0.0666845738888,-1.1654433012,0.00422447919846,-0.879705131054,0.384959846735,-0.95609998703,0.463192343712
1676,1.42770004272,0.516235470772,0.508777856827,1.22845768929,-1.53653228283,-0.812813282013,0.00731186568737,0.525099992752,-3.05027580261
23512,-0.365249991417,-0.151990056038,0.406138926744,-0.260928958654,0.466017514467,0.694125890732,0.984655022621,-0.690199971199,0.415834993124
148022,-1.92974996567,-0.944662809372,0.531104803085,0.373273849487,-0.48909753561,-0.975906610489,0.80882704258,0.83654999733,0.270764559507
1906,0.868000030518,0.850055277348,0.53863799572,0.393992185593,-0.522927761078,-0.48106944561,-0.617316424847,0.783900022507,-0.417835950851
8878,-1.99275004864,-0.239842548966,-0.0344006568193,0.198609292507,1.46813035011,-0.331338137388,0.375854641199,-0.30529999733,0.771901547909
3091,0.82674998045,-0.169949114323,0.136381670833,1.16598272324,-0.276752889156,0.503944993019,0.490443199873,-2.02305006981,-0.037938028574
5743,1.09599995613,1.20943176746,0.183980286121,0.468257844448,0.324083566666,0.172898352146,1.08871805668,0.021950006485,-0.182948291302
5321,1.17875003815,0.464053034782,-0.155744120479,0.847805500031,-1.39203763008,-0.21648401022,-0.406044214964,0.40189999342,-1.10617923737
4144,0.470749974251,0.490244776011,0.538240492344,0.27646958828,-0.399958312511,0.0859313383698,-0.454396158457,0.0859000012279,0.0808318257332
1981,0.707249999046,-0.890950322151,-0.354375243187,0.369906842709,-0.110734410584,-0.294526457787,0.57823997736,-0.345650017262,-0.667052268982
695,-0.465200006962,0.770026564598,0.387838184834,0.686783909798,0.733524024487,0.611846923828,-0.392445206642,0.270799994469,0.540707290173
10398,0.999250054359,0.302608698606,0.421445190907,1.32448482513,0.410966604948,0.32257437706,-0.444466769695,0.0411499738693,0.205490961671
5708,-0.338099986315,0.696166038513,0.837263286114,0.743010997772,0.707761704922,0.310137331486,-0.116174452007,1.27909994125,0.847657561302
1213,-0.41455000639,-0.389481246471,-0.144140645862,-0.646293699741,-1.0201997757,-0.826013684273,0.239995718002,-0.221900001168,0.915289103985
226,0.165199995041,-1.40059423447,0.454379886389,0.191516637802,-1.52834069729,-0.521474599838,1.36690592766,-0.116599991918,1.30408465862
6777,0.144500002265,-0.529970347881,0.966924190521,-0.0571359843016,-0.557545483112,-0.59716117382,-0.147512629628,-0.829499959946,-0.249767810106
2113,2.52845001221,0.00260623544455,0.0816940814257,0.376722037792,-0.146882146597,0.653638482094,0.147986456752,-0.555199980736,-0.0832662731409
3329,-2.44374990463,-0.82612657547,0.337079286575,-0.147444009781,-0.599515736103,0.257721275091,0.644394636154,0.268950015306,0.204674616456
1050,0.626100003719,-0.48223093152,-0.477524161339,0.585280954838,1.16746234894,0.140554472804,-0.600633084774,-0.56090003252,-0.129485860467
9491,0.456850022078,1.36602759361,0.244139641523,0.637541353703,-1.41716313362,-0.732551038265,-0.132167220116,0.754199981689,0.369120240211
22926,-0.710399985313,-0.451341599226,0.599363327026,0.0583980083466,-1.00105834007,-1.65145254135,0.968036770821,0.328399986029,-0.424485564232
5899,-0.501850008965,-0.0566484928131,0.674874484539,-0.178733557463,-0.683522343636,-0.835881114006,1.15262496471,0.31534999609,-0.978907227516
5467,-0.877349972725,-0.23341190815,0.447096347809,0.592572033405,-0.29085418582,-0.175145074725,0.300471156836,-0.0667000114918,0.0495372861624
6774,0.834100008011,0.673837602139,1.17833757401,-0.33887475729,-1.33871030807,-0.176231473684,0.0182648599148,0.311749994755,0.929690659046
1788,1.11979997158,0.323031812906,0.159503251314,0.755921959877,-0.919943034649,0.428878515959,-0.192417532206,0.113800004125,0.247438445687
5921,0.586049973965,-0.720973372459,0.000352069735527,-0.53888374567,-2.2251868248,-0.922274112701,0.360147714615,0.430149972439,0.290810137987
5721,-0.554650008678,-0.175307571888,-0.381079435349,-0.975835502148,0.839602589607,0.687969982624,-0.0701375305653,0.317600011826,-1.22957575321
2263,2.31084990501,0.633128046989,0.399963080883,1.46893501282,-0.474245727062,0.221712052822,-0.0756145268679,0.53125,-0.64966070652
808,0.113700032234,0.178266465664,3.92631697655,0.885221660137,-1.87759268284,-0.392509907484,-0.144279703498,0.0683500021696,-0.495130509138
30001,-1.27410006523,-0.394246637821,0.881467103958,0.177962750196,-0.0168668087572,-0.769113242626,0.213511228561,0.358300000429,-0.0196419358253
348,1.42250001431,-0.0897877961397,0.0399944484234,1.01307940483,0.63029563427,0.00425320863724,-0.107643246651,0.858500003815,-0.438138484955
30849,-1.70230007172,0.247191846371,0.512621998787,0.194397717714,-1.04970932007,-0.41339674592,-0.272414594889,-0.132300004363,1.15847373009
1454,-1.89614999294,-1.29150760174,0.477572739124,0.345476329327,-0.212927311659,-0.820584475994,-0.249537914991,-0.335850000381,0.210245773196
6500,-1.1629999876,0.106884419918,0.581940472126,-0.62528026104,-1.46932780743,-0.672512292862,0.0798165202141,0.456100016832,0.663377583027
5627,0.495800018311,-0.07232812047,-0.442388415337,0.141349315643,0.542970955372,0.306645125151,0.519861578941,0.342700004578,-0.835933685303
5715,-0.247200012207,0.0722027420998,-0.0802497714758,-0.728728652,-0.257321625948,-0.282811790705,0.682263016701,-0.788149952888,0.193382814527
4791,-0.352699995041,0.716487407684,-0.396619081497,1.51422584057,0.597968637943,-0.605925440788,-1.73156261444,0.206200003624,-0.0850645005703
56924,0.397899985313,1.16377305984,-0.57347035408,-0.744817733765,0.336266726255,-0.615235984325,0.673419237137,-0.135450005531,-0.824848175049
2690,-0.780949950218,0.827928125858,-1.59076189995,0.301450043917,0.463091909885,0.152293071151,1.1415463686,0.623099982738,0.863303244114
1019,0.731750011444,0.0637597814202,-0.531149506569,-0.317640483379,1.59083378315,-0.16966381669,0.618689417839,0.186500012875,0.639266133308
51422,0.697600007057,-0.222836941481,-0.157914161682,-0.104749679565,-0.333617508411,-0.501378655434,-0.00818604230881,-0.43725001812,-0.685884952545
5788,1.4184499979,-0.676087975502,0.564579129219,1.41084551811,-0.999144732952,0.0719018876553,0.251567035913,0.587599992752,-0.0200015753508
6709,-1.69500005245,-0.450345396996,-0.448845982552,-0.163295254111,0.496843218803,-0.219028666615,-0.135536909103,0.576250016689,0.254973530769
1277,1.58535003662,-0.528610289097,-1.13507139683,-0.642666995525,-0.286529749632,0.930510342121,1.28299725056,0.0970999896526,0.546059846878
993,-1.21149992943,-1.07165110111,-0.144689708948,0.52272349596,0.487233549356,0.119948685169,-0.0962079614401,-0.874350011349,-0.61341971159
7157,-3.25460004807,-0.239809960127,-0.378275215626,0.0331281423569,-1.11368775368,0.100280076265,-0.0827883183956,0.81274998188,-1.22448003292
1958,1.44464993477,0.206204637885,-0.375246614218,0.417150437832,0.630083322525,-0.851612687111,0.646062374115,0.143000006676,-0.639417648315
4582,5.51440000534,-0.53638780117,0.388021469116,-0.304701536894,4.86003875732,-0.715637922287,-0.342293441296,0.132049992681,0.0943645089865
9212,2.21379995346,-0.17331546545,0.690519690514,0.919134795666,-0.823986709118,0.403587073088,1.38654470444,0.927849948406,-0.0311898440123
8440,-1.54879999161,-2.34288525581,-0.883839428425,2.14236807823,1.13805294037,-0.018862247467,0.55050522089,-0.847299993038,-0.395023673773
6790,-0.847200036049,-0.952512681484,0.391676932573,-0.0828602910042,-1.20316660404,-0.288230776787,0.571215391159,0.516700029373,0.609894454479
8851,-0.821799993515,-0.716285347939,0.589672207832,-0.459677755833,0.255488723516,-0.310924530029,-0.342960178852,-1.30039989948,-0.297353684902
2534,1.95910000801,-0.573423624039,0.0896365344524,-0.762968301773,0.0818894132972,-0.427632987499,-0.858956098557,-0.360549986362,0.459036529064
4893,1.81464993954,-0.00416056066751,0.450519382954,0.297124475241,-1.19332265854,-1.20845293999,0.104785464704,0.565050005913,-0.0133140459657
665,4.61875009537,-0.144336774945,0.834849178791,-1.25404310226,0.224313899875,0.290490061045,0.729753792286,-0.244600012898,-0.0183826349676
4313,2.53069996834,0.331473052502,0.0454026460648,1.49281787872,0.108268029988,-0.0494868680835,-0.306679874659,0.268200010061,-0.196468695998
1022,0.406100004911,-0.188052862883,-0.43046143651,-0.41324275732,0.793438315392,0.0538389235735,0.109775528312,-0.409799993038,-0.693965017796
5880,1.14374995232,-0.151406168938,-0.849017262459,-0.234501883388,-0.204545542598,0.263461023569,1.34897840023,-0.257300019264,-0.0552922338247
3162,-0.428149998188,-1.11564517021,0.615683913231,-0.443680197001,-0.708432257175,-0.247891053557,0.274347156286,-0.50695002079,-0.0920108184218
1282,1.51520001888,0.463727682829,-0.623398661613,-0.297948271036,-0.257097840309,0.127865105867,-0.532256662846,-1.5978499651,0.455135822296
3383,0.107349991798,0.546857714653,-1.10614836216,-0.000550448894501,-0.530698239803,-0.175479993224,0.190442860126,0.451449990273,-0.355853915215
727,0.308650016785,-0.515175700188,0.377627015114,-0.136728942394,-0.454392075539,-0.397729694843,-1.36866497993,0.322899997234,0.594405293465
4792,-1.60389995575,-0.288960248232,-0.777364850044,-0.125281214714,-1.13329684734,-3.3531370163,1.22956490517,-0.825000047684,0.132954955101
4794,1.07335007191,0.225349739194,0.631788372993,1.45180308819,0.784502506256,-0.410640001297,-0.593626797199,0.10894998908,0.00860349833965
902,1.55084991455,0.336851626635,0.242174819112,0.367062568665,-1.03798639774,0.656165242195,-0.089874073863,0.467799991369,-0.111850306392
8091,1.17299997807,0.172007918358,0.561591148376,-0.791335225105,0.380403935909,-0.0574961155653,0.628438591957,0.095749989152,0.603322386742
3486,-0.490350008011,0.645056068897,0.57018250227,-0.539831221104,-0.692253708839,-0.360925674438,1.39121603966,0.778149962425,0.459579408169
10818,1.2431499958,-0.296848237514,0.701010882854,1.07202076912,-1.05812048912,0.272362411022,-0.00879499316216,-0.0458500012755,0.102811709046
3454,1.08399999142,0.220302730799,-0.121370926499,1.03074479103,0.23267005384,-0.46758043766,-0.762042045593,0.349099993706,-0.599032759666
4282,-2.96269989014,-0.0923614501953,-0.0756058841944,-1.18466508389,-0.691307663918,0.478749990463,0.131200015545,0.452749997377,0.446548879147
1605,-1.19305002689,-0.0748096853495,0.339169174433,0.169714540243,-0.772808372974,0.161152228713,0.700758635998,-0.34944999218,-0.17277033627
10644,1.36975002289,0.332454323769,0.77695119381,-0.398808836937,0.0209364052862,1.0051305294,0.659524440765,0.123150005937,0.0223453715444
2065,-0.872200012207,0.0264947414398,-0.667704641819,1.01474523544,-0.337651669979,0.434769749641,0.283231049776,0.667699992657,0.905473470688
8321,0.0851499959826,0.806001543999,0.0676197707653,1.07866382599,0.850716352463,0.133472472429,-0.426704704762,0.464549988508,0.595104813576
8503,-0.475899994373,-0.336508274078,0.895700454712,0.802043795586,0.0706873163581,-0.38703468442,1.02160322666,-0.559800028801,0.144001483917
7027,0.674399971962,0.115269422531,0.8758431077,0.220427125692,-0.518394887447,-0.11236923933,0.13407318294,-0.757099986076,-0.89083635807
6850,0.666649997234,0.400580525398,0.015361212194,1.14358460903,0.360617637634,0.512059092522,-0.372331798077,0.12974999845,-0.929181575775
1978,-1.72160005569,-0.865324258804,0.223958551884,-0.560028195381,-0.357261419296,-0.1799788028,1.51976656914,-0.0122500061989,-0.335401773453
896,0.204050004482,0.075971186161,0.193622887135,-0.752565801144,1.51877593994,0.832653999329,-0.236777931452,0.0631499961019,-0.437716543674
5777,-0.857600033283,1.81855487823,-0.192002743483,-0.037117421627,-0.612637400627,-0.221073672175,-1.06429219246,0.0592999905348,-0.511730134487
1846,0.77110004425,0.0189213007689,0.373268961906,-0.489430129528,-0.0464279726148,0.392073333263,-0.692911803722,-0.309499979019,-0.75575864315
5925,4.70485019684,-0.112121015787,-0.284467041492,0.95299744606,-1.29501318932,-0.858644425869,0.122918337584,-0.123350009322,-0.359877794981
142,-1.74239993095,-0.886880457401,0.788555264473,-0.00711452960968,-0.697999358177,-0.212943911552,0.648879051208,-0.0117500051856,-0.197213724256
1021,0.103100001812,-0.798499107361,-0.103930741549,-0.516052722931,0.192176163197,-0.0788407623768,-0.0584370493889,-0.152699992061,-0.649617671967
5699,0.392250001431,0.547863602638,0.748360812664,-0.470988303423,0.322364866734,1.11281883717,-1.66949725151,-0.224849998951,-0.520925045013
8061,0.640299975872,1.00848948956,0.395255118608,-0.245472535491,-0.235455051064,-0.434536039829,0.437460720539,0.739149987698,-0.248558104038
1870,0.733900010586,0.339918732643,1.71649205685,1.17654919624,4.73631811142,0.527860820293,1.06087696552,-0.0569999963045,-0.818412125111
1398,-1.05594992638,-0.396634817123,-1.10207355022,-1.21819913387,-1.64183914661,0.0763042420149,0.381669998169,0.0150499939919,0.148049518466
3312,0.834849953651,0.32499819994,0.620924055576,-0.345393955708,-1.4111148119,-0.287325918674,1.56376969814,-3.39985013008,0.161940336227
891,2.47469997406,0.69935131073,-2.16181945801,-4.49771595001,-0.0311020947993,-3.76015949249,0.155400812626,0.236950010061,-0.617013335228
4775,1.79965007305,0.359749913216,0.511541962624,1.02144193649,-0.0381745435297,-0.281040251255,-0.857010900974,-0.0999000072479,2.37267303467
5111,-1.64020001888,-0.696383476257,-0.616540133953,-0.672767043114,0.727903902531,0.232393801212,0.42488360405,-0.487250000238,-6.08430671692
5696,-2.37059998512,-0.1355458498,-0.242726489902,-0.249708920717,0.87020277977,-0.594943463802,-0.211410135031,0.302249997854,-1.4309990406
5588,1.66540002823,-0.125231251121,-0.540999412537,1.97784018517,-0.437271654606,-0.309262871742,-1.15686881542,1.08850002289,2.82035827637
6839,-0.457650005817,-0.462001621723,-0.15778875351,0.0831243991852,0.423947989941,0.726118385792,-0.200572013855,-0.280549973249,-0.482246756554
329,-0.165999993682,0.68762075901,-0.284730553627,-0.703484773636,0.535484969616,0.189303144813,-0.289572566748,-0.87055003643,0.345900118351
5058,0.0995500087738,-0.629245400429,-0.825608611107,-0.367587298155,5.26689338684,0.0116474032402,-0.183319225907,-0.932250022888,-0.6073782444
998,1.277099967,-0.627928495407,-0.356749951839,0.0496327579021,-0.0575858131051,-0.727185249329,0.947348594666,-0.4117000103,-0.240604236722
9134,-0.0196000039577,2.75482988358,-1.67911732197,-0.219148695469,0.819874346256,-0.17292585969,-2.59110569954,0.355299979448,-0.231170654297
6616,1.48745000362,0.988930523396,0.412293255329,-0.601057946682,-0.57930958271,-0.0933657437563,-0.496896386147,-0.615750014782,-0.490035355091
5223,-0.581449985504,-0.555760502815,0.179614201188,-5.17212820053,-0.788853704929,-0.248835831881,1.41375112534,0.0415500104427,-2.72700357437
4690,1.35545003414,-1.08059072495,-0.626714169979,-0.394236594439,0.531622767448,-0.76042163372,-0.425624787807,-0.0142000000924,0.228651300073
958,1.74900007248,1.51436114311,0.0732614547014,0.7928429842,-0.521567583084,0.588554382324,-0.313513159752,0.430900007486,-0.542711377144
1616,0.288850009441,0.100255161524,0.367304027081,0.0819088444114,0.916518807411,0.435794591904,-0.310037702322,-1.08124995232,0.0327970460057
991,-1.80474996567,-0.0147778093815,0.0,0.447349667549,-5.08644628525,0.0866447836161,0.207729101181,0.217449992895,0.703551054001
6347,2.19124984741,-0.146861284971,-0.709768116474,-0.0436868555844,0.444603741169,0.497113913298,-0.812399208546,-0.123750001192,-0.317001909018
6714,-0.818300008774,-0.47704204917,0.222772181034,-0.162011608481,-1.07209467888,0.187092080712,-0.258505195379,-0.261350005865,1.29628026485
652,3.43729996681,0.789415001869,0.403578579426,0.667301654816,-0.654910027981,0.142491862178,-0.899107575417,-0.00675000064075,1.78219640255
4331,0.388000011444,0.0754226371646,-1.00222718716,0.169461011887,-0.670573651791,0.144118875265,0.44303560257,0.413400024176,0.694263219833
7099,0.719699978828,-0.0173479616642,-0.476955711842,0.448588192463,0.142630323768,0.197452187538,0.109001792967,0.447050005198,-0.295073866844
10320,-0.248099982738,-0.301151782274,-0.153480932117,-0.857602477074,-1.12882733345,-0.606200754642,-0.658635139465,-0.227700009942,0.43102940917
2042,0.170949995518,0.850400805473,-0.169298782945,0.529934406281,-0.273577183485,-0.382552534342,-0.98211735487,-0.304099977016,-3.04181051254
843,1.72574996948,0.538898408413,-0.116983801126,0.6983948946,0.660286009312,1.48204421997,-0.748258888721,0.269899994135,1.38982093334
840,-3.29975008965,-0.441929727793,-0.165318280458,-0.444487959146,0.537238240242,-0.470657765865,0.197508081794,1.15454995632,0.551133275032
7048,0.770999968052,0.0134324599057,-0.309391647577,4.4026889801,0.156327277422,0.00957852602005,0.926715970039,-0.352850019932,3.69344878197
4851,1.87954998016,0.261701226234,0.883833825588,0.185340374708,-0.603744089603,0.120546445251,-0.772838830948,-0.483300000429,3.29981446266
6464,1.23134994507,1.03736448288,-0.135259538889,2.24120950699,-0.646843194962,0.922037482262,-0.655498623848,0.166400000453,0.178787112236
23410,0.59810000658,-0.247647061944,0.603782951832,0.745656251907,4.0538892746,-0.872165083885,0.773792982101,-0.0785500109196,0.0785763338208
54205,0.191100001335,0.0381000526249,-1.24217951298,0.0241973102093,-0.360894471407,-0.0095562338829,0.936674118042,0.967200040817,-1.89101350307
2770,-0.264200001955,0.6181204319,-0.517800152302,-0.153517365456,-0.743051052094,1.06467151642,-0.414124906063,-0.908450007439,5.93631076813
80204,4.54804992676,0.197919771075,-0.483948171139,-0.837322115898,-0.426476061344,-0.31912407279,-0.186169862747,-0.254449993372,1.88200640678
4208,0.398400008678,0.111678719521,-0.244059696794,1.60254907608,-0.178535312414,-0.5904468894,-0.419395446777,0.107649996877,-0.653179943562
1845,-0.374599993229,0.174730479717,0.278154611588,-0.335229456425,-0.409067213535,1.09754514694,0.631713449955,-0.311349987984,0.042809151113
23368,1.95529997349,0.511012256145,0.0972758829594,0.169596776366,0.919526398182,-0.10350856185,-0.643811523914,0.421350002289,-0.495737373829
5583,0.878449976444,-0.0714397132397,-0.00884273648262,0.497553944588,5.15721082687,-0.0415318980813,0.649682164192,-0.0496499985456,2.61592292786
8900,1.54489994049,-0.936043739319,0.193056866527,0.0763856321573,0.15366075933,0.206974506378,0.252976864576,-0.427100002766,0.857669234276
581,0.166199997067,1.68418753147,0.00078909099102,0.329413890839,-0.580989956856,-0.14753061533,2.05998110771,-0.297250002623,-0.51303511858
6193,-0.765699982643,0.173764944077,-0.0820585787296,-1.30160045624,-1.67300117016,-0.64410597086,0.242026165128,-0.432999998331,-0.247791200876
6622,-0.00874999165535,0.818954467773,0.0814836919308,-0.0761970132589,1.00780165195,0.27875649929,-5.13878631592,-0.11495000124,0.171100869775
11261,4.60669994354,-0.788108229637,-0.0689195767045,1.12554383278,-1.54891395569,-0.781473577023,-0.351709842682,0.305800020695,0.485169053078
6696,0.259200006723,-0.0592926442623,-0.294644892216,-0.681685566902,-0.705729484558,-0.309711992741,-0.302025258541,0.17460000515,0.0243854373693
8312,0.339249998331,-0.337811648846,-0.301581680775,0.0231639146805,4.86446428299,0.762396097183,-0.21153563261,-0.226799994707,1.2657699585
835,5.3859500885,-0.556004941463,0.466139763594,0.375670820475,4.0459189415,-0.248506054282,0.30490809679,-0.44470000267,3.07417559624
8324,0.9429500103,-0.356714338064,-0.670263290405,-1.39018297195,0.565166115761,0.796986699104,0.306272357702,-0.412450015545,0.256954014301
1848,-0.613449990749,-0.242754101753,1.27795231342,0.618619084358,0.303727477789,0.412598013878,0.0660600215197,1.49479997158,-0.138129279017
154,-0.075100004673,0.43637830019,-0.00804757326841,-0.142649278045,1.04542326927,3.69865131378,-0.948430418968,0.231549993157,3.31343698502
4312,0.44185000658,1.44496774673,-0.474435329437,1.16204035282,-0.530182242393,0.15843424201,-0.313238978386,3.47675013542,-0.594939649105
994,-0.626749992371,-0.335793554783,0.604766070843,-1.01180744171,0.111692652106,0.191313624382,0.658958673477,-0.972000002861,-0.0573929548264
2048,0.252200007439,1.11083328724,-0.165075331926,-0.328921228647,-0.00412318855524,-0.498113155365,0.00832130014896,-0.218950003386,2.87959623337
1111,0.950249969959,0.500931024551,-0.208196997643,1.04202461243,-0.543035626411,-0.724242508411,0.490737020969,0.0306999981403,-0.179501771927
5154,-1.15120005608,-0.254988014698,0.451214313507,-0.196223631501,0.57838511467,0.489738643169,0.875428795815,-0.740700006485,0.624469637871
2920,-0.708899974823,-0.580596804619,0.382389754057,-0.699648797512,0.259990364313,-0.939828455448,0.408608496189,-0.770650029182,-0.137229561806
3122,5.16969966888,-0.0679596588016,-0.571226119995,1.91203260422,-0.453671187162,-0.438801378012,-0.346846133471,0.590250015259,1.38418519497
2769,0.316399991512,1.52039241791,0.165200173855,1.13668227196,-0.877272903919,-0.501222729683,-0.406339913607,0.227149993181,-0.25102263689
5900,-0.363200008869,-0.669959425926,-1.05257284641,1.24763059616,0.615975558758,0.231688886881,0.382822811604,-0.0598499774933,0.513165950775
6304,0.142199993134,0.219814687967,0.854280531406,0.265664249659,0.32719156146,0.0381253510714,-0.216441735625,0.111049994826,1.02198433876
5211,-1.8627499342,-1.06547808647,0.516201734543,-0.195046246052,-1.17962110043,-0.612723886967,0.825513362885,-0.0404499918222,0.863569378853
2886,1.8425000906,1.05244088173,-0.325303643942,1.42833065987,-0.816205382347,-0.012740790844,-0.522614121437,0.49739998579,0.519306242466
9261,-0.451649993658,-0.354912936687,0.273344606161,-0.224457025528,1.36139822006,-0.311906427145,-0.271099627018,0.174499958754,0.507019758224
8569,1.92470002174,-0.11816650629,0.53600692749,0.856132924557,0.103814505041,-0.121729955077,0.275192737579,-0.222900018096,0.467053443193
3303,-0.428399980068,0.909255743027,-0.25828140974,-0.753991961479,0.376793593168,-0.13586294651,0.261232346296,-0.969099998474,0.290108799934
5331,0.654850006104,-3.5844848156,0.184768795967,-0.537884891033,-0.778827369213,0.444762706757,-0.472990751266,0.785899996758,0.930160224438
5347,-0.0610499978065,-0.429729819298,0.737249016762,0.0855527892709,-0.824731349945,0.844125509262,1.48417019844,-0.860550045967,0.0720714181662
4638,-0.447600007057,1.35706698895,0.615920901299,-0.653178751469,-0.348328620195,-0.0738211274147,1.26830208302,0.0534000024199,3.79004406929
