rid,NMH001_FIBRNPC_6H:BRD-K17219111-236-01-8:10,NMH001_FIBRNPC_6H:BRD-K17219111-001-01-6:10,NMH001_FIBRNPC_24H:BRD-K17219111-236-01-8:10,NMH001_FIBRNPC_24H:BRD-K17219111-001-01-6:10,NMH001_NEU_6H:BRD-K17219111-236-01-8:10,NMH001_NEU_6H:BRD-K17219111-001-01-6:10,NMH001_NEU_24H:BRD-K17219111-236-01-8:10,NMH001_NEU_24H:BRD-K17219111-001-01-6:10,NMH001_NPC_6H:BRD-K17219111-236-01-8:10,NMH001_NPC_6H:BRD-K17219111-001-01-6:10,NMH001_NPC_24H:BRD-K17219111-236-01-8:10,NMH001_NPC_24H:BRD-K17219111-001-01-6:10
5054,0.681850016117,-0.536899983883,-1.17735004425,1.64219999313,0.239143073559,0.133575856686,-1.18893122673,-0.209600031376,-0.382266670465,-0.0645656436682,-0.546359717846,0.172454804182
3108,0.0480500012636,-0.67484998703,-0.456050008535,-0.718800008297,-0.130403786898,-0.220649033785,-0.148961767554,0.826699972153,-0.612866640091,0.68389749527,-0.472764492035,-0.266361355782
1950,-0.591849982738,-0.0774500370026,1.48590004444,-0.567499995232,0.0876230895519,-0.350834786892,-0.1875205338,-0.142399981618,-0.615466654301,-0.145891532302,-0.27798345685,-0.278780400753
351,0.330049991608,-0.979750037193,0.556150019169,0.259649991989,-0.00137999060098,0.00223393016495,0.0020116372034,0.00200000009499,-0.286866694689,-0.439447402954,-0.614159345627,-0.811257719994
4846,0.780300021172,-0.704800009727,-0.46384999156,0.766550004482,-0.171441957355,0.621381163597,0.614126741886,-0.281599998474,0.970966637135,-0.370981693268,0.426649063826,0.174665987492
1452,0.83109998703,0.604550004005,-1.19714999199,0.96749997139,-0.437768697739,1.03067457676,0.780993998051,-2.10914993286,0.105333358049,1.16975164413,0.156587451696,0.716888666153
4776,0.594349980354,-0.152099996805,0.0629000067711,0.197100013494,-0.200405463576,-0.800433576107,-0.486473709345,-0.86495000124,-0.437799990177,-1.06526780128,-0.905469417572,-0.0572734773159
6908,0.761449992657,1.14760005474,0.0478999912739,0.88664996624,0.445020586252,1.47592592239,0.268154680729,0.157550007105,0.317733347416,1.43873071671,0.0783460438251,1.31064033508
672,0.60404998064,0.0487000197172,0.0188999995589,0.118400000036,0.0124682933092,-0.196470290422,-0.106373474002,-1.23080003262,-0.593166708946,0.423835933208,0.776047945023,0.0841623395681
5710,-1.15995001793,-0.6724999547,1.13794994354,0.286749988794,0.0610720515251,0.72327208519,0.726959943771,0.188850000501,-0.195966601372,0.803276896477,-0.233017265797,0.663724064827
2115,0.029650002718,-0.3600499928,0.502650022507,0.786199986935,0.143292143941,0.212628006935,1.60742306709,1.16964995861,0.867133378983,0.167062565684,-0.05973726511,0.430785894394
7015,-0.847100019455,0.232349991798,0.896650016308,-0.498250007629,-0.717812180519,-0.00636759400368,-0.457964062691,0.141999989748,-1.22433328629,-0.803170263767,-0.905660510063,-0.102598011494
8726,-0.123050004244,-0.221500009298,-0.304750025272,0.970600008965,-0.284642994404,-0.292524069548,-0.49263125658,-1.00154995918,-0.523400008678,0.700636506081,0.31672078371,-0.0404285639524
2185,-0.264449983835,-0.418399989605,0.384750008583,-2.21790003777,-0.231958970428,-1.16644108295,-0.446969598532,-0.473349988461,-0.288599997759,-2.16559720039,-0.950036227703,-0.272600412369
3315,0.218149989843,-0.02349999547,0.206900000572,0.468699991703,0.091485902667,1.03020727634,-0.103800460696,0.13805000484,-0.610433340073,0.363858938217,-0.816844284534,0.713805854321
5289,-1.03040003777,5.09280014038,0.944800019264,0.41194999218,-0.931228637695,-0.406443119049,-0.340423643589,1.7390499115,0.0397999584675,-0.920469760895,-0.08617965132,-0.19587123394
868,0.0775000154972,1.1575499773,1.33794999123,0.780999958515,-0.269719660282,0.160923734307,0.965991258621,-0.27009999752,-0.0186333060265,0.259293079376,0.171297684312,-0.220700159669
1677,-0.887349963188,1.34479999542,0.0686500072479,-0.0335499942303,0.151185661554,0.0703736841679,0.38853982091,-0.608000040054,0.913233458996,0.781385242939,-0.00523601472378,0.0857988297939
7043,-0.161550015211,-0.780700027943,1.42164993286,-1.89509999752,-0.0499568134546,-1.10535252094,-0.284093916416,-1.83494997025,-0.208033323288,-1.56040108204,-0.949455738068,-0.865917921066
5613,-0.48860001564,-0.60254997015,0.706900000572,-1.23294997215,0.0856665447354,-1.07570266724,-0.10553894937,-0.541999995708,1.22586679459,0.0459220483899,-0.536338210106,0.107108533382
595,0.457749992609,0.522549986839,-0.443600028753,-0.030399993062,-0.163816154003,-0.13564760983,0.0949273779988,0.566900014877,0.00480000674725,0.473145902157,0.563518106937,0.860257983208
4793,-0.354800015688,-1.01059997082,2.45595002174,-0.490449994802,0.307373702526,0.477935731411,0.880566716194,-0.147199988365,-0.335033357143,0.31918412447,0.928307056427,0.655029475689
2736,-0.108499996364,0.28694999218,1.66074991226,-1.3056499958,-0.391450881958,-0.356104016304,-0.40213060379,-0.767650008202,-0.451233327389,-0.824744582176,-0.398384600878,-0.364912778139
5290,-0.429049998522,-1.02119994164,0.223700016737,-1.26335000992,0.0914976745844,-2.62322258949,-0.776131212711,0.199600040913,-0.432366669178,-1.42041897774,-0.375894129276,0.579643249512
6194,-0.56274998188,-0.854099988937,-0.218400001526,-0.130549997091,-2.04484820366,0.00487001612782,0.00284130591899,0.00304999994114,-0.0456666648388,0.495608985424,0.4373472929,0.0758288800716
1676,-1.03659999371,-1.04489994049,-0.653800010681,-0.970149993896,-0.419114142656,-0.767469525337,-0.776330590248,-0.691899955273,-0.109266668558,-1.10622680187,-0.571694791317,-0.816635966301
23512,0.0581000000238,-0.676299989223,-0.916599988937,0.691200017929,-0.731631994247,0.819395422935,-0.0386431217194,-0.0380499996245,-0.0900333672762,0.112926453352,0.769520878792,-0.743103146553
148022,-0.103349998593,0.0480999946594,0.273600012064,0.255999982357,0.19954046607,-1.01163184643,-0.66635030508,0.125100016594,-0.433333367109,-1.0817117691,-0.876435875893,0.0816010385752
1906,-0.567499995232,-0.0516500174999,1.29390001297,-0.966750025749,-2.26263952255,-0.366231560707,-1.84947395325,-1.72329998016,-0.522533297539,-0.218077003956,-0.248391926289,-0.724784970284
8878,-0.341250002384,-0.723850011826,0.142149999738,0.622850000858,-0.335821181536,1.24742507935,-0.512577176094,-0.406449973583,-0.202600032091,0.543041110039,-0.362499952316,0.631355106831
3091,0.428000003099,-0.956199944019,-0.935499966145,0.977500021458,-1.73570299149,0.00178275688086,-1.06683087349,-0.577300012112,0.462466686964,0.504905641079,-1.11946630478,-1.41381704807
5743,-0.271549999714,-0.910800039768,-0.270000010729,-0.453350007534,-0.44129344821,-0.185634180903,-0.680818080902,-0.645900011063,-0.528966665268,-0.582364141941,-0.425103068352,0.112290024757
5321,-0.583849966526,-0.486349999905,0.590600013733,-1.80400002003,-0.733879864216,0.0796606168151,-2.68658542633,0.0778999999166,0.103866666555,-1.91389930248,-0.831046760082,-0.483109652996
4144,0.0712999999523,0.14509999752,-0.246699988842,0.984099984169,0.559537649155,-0.238512426615,-0.179508447647,-0.208200007677,0.376833319664,-0.38496658206,-0.136772990227,-0.111687391996
1981,0.145999997854,0.233000010252,-0.224500030279,0.0326500013471,0.871461510658,0.888560056686,-0.318463563919,-1.00445008278,0.616433382034,0.525097668171,0.439262568951,0.405865550041
695,0.834100008011,-1.47230005264,0.594900012016,1.07349991798,0.364185273647,0.00168067216873,-0.297099649906,0.404650002718,-1.4130333662,-0.0371518284082,0.343635559082,-0.21091735363
10398,0.945500016212,0.753499984741,0.35925000906,0.628350019455,-0.0199273079634,-0.915855050087,0.28458738327,-0.483999997377,0.402199983597,0.130155980587,0.148004606366,0.869963049889
5708,0.127099990845,0.163599997759,-0.669200003147,0.110300004482,-1.00340557098,0.131833359599,0.281709253788,-4.63955020905,0.148066669703,-0.0631755292416,0.0680884420872,0.192264422774
1213,0.953550040722,-0.263799995184,-0.792249977589,0.0258000008762,0.0425027310848,0.609066784382,0.674755215645,-0.123649999499,0.731766700745,1.06515920162,0.0408130958676,0.280209839344
226,0.178300023079,0.137150019407,0.145449966192,0.697950005531,0.561232209206,1.62258958817,0.365910202265,-0.414099991322,0.537699997425,1.10716700554,-0.127331286669,1.346180439
6777,0.295199990273,-0.367200016975,0.0458500012755,0.463550001383,-0.193234652281,-0.323012888432,0.347765803337,0.698149979115,0.493133366108,0.792509198189,0.512485086918,1.29910302162
2113,-0.154350042343,-0.38814997673,1.72580003738,-0.205299988389,-0.533904790878,-2.81751084328,0.0356547646224,0.507600009441,-0.106133341789,-1.33071446419,0.0284543037415,-0.660981535912
3329,0.232900008559,1.51020002365,-0.383949995041,1.10625004768,0.0407457947731,0.426757872105,0.230655506253,0.22365000844,0.452500015497,0.802817940712,0.738863646984,0.931726038456
1050,0.38504999876,0.565099954605,1.09154999256,0.201949998736,1.29097223282,0.350606262684,0.0110881328583,-0.153349965811,-0.728033363819,1.05663239956,-0.628143429756,0.177530303597
9491,-0.173199996352,-0.104849994183,0.831650018692,-1.3723000288,-0.481282383204,-0.545477926731,-1.12370896339,-0.384649991989,-0.520166695118,-1.43899321556,-0.332216501236,1.20618462563
22926,0.536100029945,0.0644499957561,0.748299956322,-0.0649000108242,0.772259473801,-0.435276091099,-1.13490998745,-1.4471000433,-0.13843332231,-0.362271368504,0.534650921822,1.03538489342
5899,0.351600021124,0.331199973822,-0.707700014114,0.440950036049,-1.00126373768,-0.792952060699,-0.479512840509,-0.318149983883,-0.700766742229,0.355168938637,-0.0750098675489,0.0346001908183
5467,0.509500026703,0.196799993515,-0.308800011873,1.20705008507,-0.697448968887,-1.13154387474,-0.870783627033,-0.351949959993,-0.976733326912,-0.289255350828,-1.21087098122,0.832181334496
6774,0.655550003052,-0.182899996638,0.441199988127,-0.63615000248,-0.704956889153,-0.860790729523,-1.25463461876,0.458599984646,1.00203347206,0.542888641357,0.392190188169,-0.41271340847
1788,-0.355100005865,-0.412750005722,0.973549962044,-1.94775009155,-0.379151046276,-1.05561363697,0.0112230889499,-2.16039991379,0.104833334684,-1.54864954948,-0.901470243931,-0.216260671616
5921,5.40805006027,-0.215949982405,-0.474950015545,1.12015008926,0.129162102938,-0.225131005049,0.989616751671,-0.0266500115395,-0.216166675091,1.14671349525,0.118888273835,0.674874424934
5721,-0.201799988747,0.555150032043,-1.03404998779,1.10774993896,-0.179480403662,0.941867530346,0.409242331982,2.88999986649,-0.60206669569,0.513682126999,0.682899594307,0.78633749485
2263,-0.531849980354,-0.569999992847,0.249949991703,-0.982450008392,-0.0838047042489,-0.151561737061,0.312830805779,-2.01745009422,-0.214866667986,-1.06605172157,-0.27996134758,-0.0958859175444
808,-0.287650048733,-0.826850056648,-0.333800017834,-0.863200008869,-0.127004802227,0.250151157379,-0.800973296165,-0.265450000763,0.681933403015,-0.602422535419,0.145879536867,-0.352253764868
30001,-0.0542499870062,-0.0252499878407,0.651549994946,1.44050002098,-0.0555901303887,-0.318025767803,-0.781564235687,-0.799049973488,0.304033309221,-0.0719341859221,0.173251390457,1.10638237
348,-0.6575999856,2.93964982033,-0.529100000858,-0.00470000505447,-0.706619203091,-1.01594400406,-0.236652299762,0.490900009871,-0.293566703796,-0.606049776077,-0.631818592548,-0.648345708847
30849,1.45740008354,-0.630649983883,-0.119499996305,0.349049985409,-0.131111860275,1.26910114288,0.00430066883564,-0.836050033569,-0.137066662312,0.92208135128,0.222275793552,0.692737877369
1454,-0.107049994171,-0.432200014591,-0.165049999952,-0.136099994183,0.137198388577,-0.304808348417,-1.19752764702,-0.00184999988414,0.232066676021,0.769245862961,-0.0156057691202,0.913230061531
6500,-0.115950003266,0.208599999547,-0.571449995041,0.4700999856,-0.0383593887091,1.96758270264,0.189280107617,-0.753199994564,-0.28286665678,1.71387732029,0.411362290382,0.147894918919
5627,1.37045001984,-0.0467500090599,0.179499998689,0.979750037193,0.169727310538,0.47117125988,0.5248939991,0.766399979591,2.65763354301,1.98539996147,0.0206618607044,0.743767261505
5715,0.0573000013828,0.390249997377,0.261849999428,1.48304998875,-0.450562000275,0.788115859032,0.921430945396,-0.526600003242,0.252133339643,0.724496841431,0.435290545225,0.647077322006
4791,-1.10684990883,-0.472000002861,1.07780003548,-0.642599999905,2.41128134727,-0.563394129276,-0.0519909858704,0.579850018024,3.15066671371,-0.620324730873,-0.432831764221,0.294210940599
56924,-0.587399959564,1.25499999523,1.09879994392,0.745249986649,-0.196365863085,0.181523874402,0.603627443314,1.03589999676,-0.228233367205,0.601780414581,-0.58703738451,0.674733519554
2690,0.00129999965429,0.159400001168,-0.646549999714,1.89384996891,-0.353094816208,2.50519442558,-0.358920753002,2.44105005264,1.76410007477,0.101202711463,-1.34397339821,1.00198173523
1019,0.391900002956,-0.31225001812,-1.62055003643,0.857300043106,0.138138517737,1.18379497528,0.714299142361,1.32660007477,-0.723866701126,0.433408737183,0.339340388775,-0.665960848331
51422,-1.50615000725,-0.318949997425,-0.344700008631,0.229950010777,0.189435988665,0.567795157433,-0.293129742146,-0.154850035906,-0.134299993515,1.19717144966,0.471982866526,0.153128713369
5788,-0.265900015831,0.187150001526,0.033100001514,-0.847999930382,0.146049976349,-0.573289752007,0.150726228952,-0.530449986458,-0.34523332119,-2.87229394913,-0.142320364714,-0.556291401386
6709,0.394450008869,0.293649971485,0.186649978161,-0.488649964333,0.528673291206,0.0840571895242,0.320301353931,-0.455799996853,0.409900009632,1.2286182642,-0.263502776623,1.14891278744
1277,0.5353500247,0.697600007057,0.277949988842,1.90415000916,-0.498260170221,-0.167407155037,0.368111729622,1.74734997749,-0.322366654873,-0.42825999856,-0.225562125444,0.592946171761
993,-0.815800011158,0.761099994183,0.215599998832,1.43449997902,0.65483635664,1.36203050613,0.441944956779,0.52840000391,0.179566651583,1.28608298302,0.115819528699,0.562255263329
7157,0.87340003252,-0.00110000371933,0.210099995136,-0.822250008583,0.278500258923,0.414801955223,-0.262422561646,0.262399971485,0.335000038147,0.782935321331,-0.268329560757,0.903653919697
1958,0.920249998569,-0.321350008249,-0.164750009775,-0.340149998665,0.367845118046,-0.0645720660686,0.597204625607,0.575550019741,-0.167833358049,4.45491266251,0.596630334854,1.11944246292
4582,2.94140005112,-0.165150016546,0.303499996662,0.559549987316,0.457318454981,-0.0762774646282,-0.236744195223,0.857299983501,0.196900010109,0.431511431932,-0.61205637455,0.491886198521
9212,-0.287949979305,-0.58544999361,1.35004997253,-1.63179993629,-0.285543650389,-2.62408876419,0.307221382856,-2.82410001755,0.59993326664,-1.53076171875,-0.648641049862,0.10921792686
8440,0.296499997377,-0.84525001049,-1.49220001698,1.38269996643,0.816244125366,0.27247852087,0.834558963776,-0.577749967575,0.607600033283,1.01118171215,-0.229040965438,0.192111983895
6790,-0.0922499895096,-1.41740000248,0.134800001979,0.491099983454,-0.207218557596,-0.301058650017,0.183413058519,-0.112249992788,0.0166666805744,0.907334446907,-0.0710949674249,0.593087375164
8851,0.251399993896,0.23860001564,0.0108500123024,0.855300009251,0.625945925713,0.709417760372,0.679276049137,-0.178200006485,-0.707900047302,0.244970411062,0.60653680563,0.300145506859
2534,0.366400003433,-2.14464998245,-0.206849992275,0.150449991226,0.150865808129,1.46465182304,0.582540512085,-0.0634000003338,0.0423000156879,1.61206352711,0.15274053812,0.569858133793
4893,-0.210299983621,-0.865800023079,0.680700004101,-1.4251999855,-0.471601963043,0.138837918639,-0.978658080101,-0.794750034809,-0.415466696024,0.0783156454563,0.539916992188,-0.0755982100964
665,0.360100001097,0.0690499991179,0.379050016403,1.04960000515,0.194878950715,0.498787522316,0.192460685968,0.107299998403,-0.0291999951005,0.787405014038,0.71876937151,0.0334230959415
4313,0.0678000003099,-0.560250043869,0.0155999958515,0.0155999958515,-0.381266236305,-0.672798871994,-0.413353472948,-0.11630000174,-0.780200004578,-1.49442303181,-0.542872190475,-0.777386248112
1022,-0.446950018406,0.349599987268,0.144850000739,-0.0033999979496,-0.124429091811,0.0560230761766,0.057493686676,-0.697749972343,-0.248899996281,-0.603483080864,0.881176114082,-0.610831677914
5880,0.272100001574,-0.20759999752,-0.411000013351,0.537400007248,-0.708460390568,-0.415799856186,-0.78956925869,0.842050015926,-0.475800007582,-0.0204858332872,-0.369661986828,0.671100020409
3162,0.481550008059,1.0924500227,0.512549996376,0.366549998522,-0.89037668705,0.129551887512,0.118823379278,-0.0521999895573,1.20380008221,-0.157897740602,-0.790470480919,-0.106994017959
1282,-0.187099993229,0.507350027561,0.29800003767,-0.151800006628,0.20888762176,-0.486101597548,0.209441900253,-2.02279996872,0.00216665863991,0.641208171844,0.392870128155,0.878920912743
3383,-0.994399964809,-0.827300012112,-0.684700012207,0.0830500125885,-0.30362290144,-0.255681365728,-0.573243200779,0.717550039291,-0.751299977303,3.19297838211,-0.796574532986,-0.150198549032
727,-0.832199990749,0.0703499987721,1.06819999218,-1.30599999428,0.0865335986018,-0.382347345352,-0.489264279604,-0.0764000117779,-0.682866632938,1.72359001637,-0.507834136486,0.122376307845
4792,-0.690949976444,0.450599998236,-0.547699928284,0.499850004911,0.0326923429966,0.790519714355,-0.651342332363,0.385199993849,-0.351733326912,0.693248510361,-0.0322113260627,1.41321492195
4794,-0.665500044823,-0.774450004101,1.29785001278,-1.95580005646,0.149596452713,-1.58834683895,-1.14820170403,0.11804997921,-0.189433336258,-1.85624885559,-0.476177364588,-0.0204394459724
902,-0.988749980927,-0.874300003052,0.0741499960423,-0.603950023651,-0.436638951302,-0.549519777298,-0.51434212923,-0.043799996376,0.0944333076477,-0.551738917828,-0.12416908145,-0.195971548557
8091,-0.540799975395,1.78770005703,1.60640001297,0.735400021076,1.01915621758,1.45654654503,1.17225122452,0.805750012398,0.612233400345,0.872885704041,0.494994133711,0.364045292139
3486,-0.00034999998752,0.455750018358,-0.2662999928,-0.584999978542,0.530476629734,-1.43467247486,0.645512342453,0.0284999907017,-0.673866689205,0.759086847305,-0.164638563991,0.705186545849
10818,-0.391250014305,-0.94754999876,1.0231000185,-1.91139996052,-0.0896793231368,-0.952423214912,0.759073495865,-0.690050005913,-0.545600056648,-1.33660554886,-0.702759325504,0.0538626015186
3454,0.296899974346,-0.858549952507,0.781649947166,-1.31470000744,-0.0511191040277,-2.89906549454,-0.721818864346,-0.527700006962,-0.412466704845,-1.53000879288,-0.746764302254,-0.444895446301
4282,0.48219999671,0.0313500016928,-1.07714998722,1.14024996758,-0.0100623220205,0.333006441593,0.242545604706,0.682900011539,0.285033345222,0.195104300976,0.11048207432,-0.158457159996
1605,0.739100039005,-0.67224997282,0.076750010252,0.697699964046,-0.15569268167,-0.295848548412,-0.360069543123,-0.271149992943,-0.689933300018,-0.0213443040848,-0.0927615240216,0.923310101032
10644,-0.0637999996543,1.25355005264,0.420149981976,2.11199998856,0.205409646034,2.17835211754,-0.0402119010687,-0.525099992752,-0.565266668797,0.698700129986,-0.369491487741,1.10887539387
2065,-0.497350007296,-0.877399981022,0.386849999428,-1.49944996834,-0.714495897293,-0.300800144672,-0.152074724436,0.454950004816,-0.641933381557,-0.163835674524,-1.99069678783,-0.153460770845
8321,-1.35214996338,0.235949993134,0.813149988651,-1.98644995689,0.22475579381,-1.18587100506,0.153471082449,0.708999991417,-0.414866685867,-1.09495723248,-0.467742025852,-1.33333468437
8503,-0.98584997654,-0.125699996948,0.422150015831,0.531800031662,0.611091136932,0.681532204151,0.216143786907,-0.494949996471,0.623066663742,1.99374520779,0.0662232115865,0.709115803242
7027,-0.403699994087,0.606050014496,0.367699980736,0.779950022697,-1.37798917294,0.310200691223,-0.322462022305,0.107150003314,0.127599999309,0.672688603401,-0.0998651385307,0.305133163929
6850,-0.412300020456,-0.667199969292,0.237949997187,-1.47734999657,-0.537553191185,0.896295666695,-0.634830713272,0.0108500001952,-0.491766691208,-1.76550161839,-0.545661568642,-0.967663764954
1978,0.618749976158,-0.233350008726,-0.282550007105,1.01064991951,0.823599278927,0.477109909058,0.294944763184,0.0668000131845,0.458766669035,0.56077426672,0.0931185260415,0.575483202934
896,0.839900016785,0.817799985409,-0.301849991083,0.785399973392,0.301671475172,-0.499338805676,0.46034604311,-0.5787499547,0.476666688919,0.684967815876,0.69365477562,-0.528051197529
5777,-1.125,-0.205000013113,-0.931400060654,0.935550034046,-0.307642519474,-0.533219099045,-0.0594538152218,0.976450026035,-0.771233379841,-0.373775303364,-0.47520917654,0.627589583397
1846,0.694149971008,0.656449973583,-0.257599979639,0.341250002384,-0.297214716673,0.557649195194,0.414102554321,0.100599989295,0.1467666924,1.04336440563,0.707884192467,0.703570961952
5925,0.269699990749,-1.20339989662,0.43955001235,-0.0674500018358,0.701060891151,-0.517132341862,-0.729946553707,0.00859999656677,-0.722999989986,0.29149004817,-0.0293966829777,-0.778681278229
142,-1.63179993629,0.00400000810623,1.39384996891,-0.701000034809,0.274522185326,-0.143226921558,0.484352022409,-1.09675002098,0.23193334043,2.36333274841,0.0104869455099,0.871747136116
1021,0.398699998856,0.0256000012159,0.19105002284,1.86805009842,0.399642527103,-0.0425236821175,2.68594479561,-0.412100017071,0.22583335638,0.572517514229,1.29178643227,-0.127319082618
5699,-0.482800006866,1.92925000191,4.35575008392,-0.243850007653,-0.642238974571,-1.10329425335,0.0204589366913,-1.51845002174,-0.900900006294,-1.28473353386,0.372345626354,-0.805702209473
8061,0.00679999962449,0.620800018311,0.525499999523,0.672350049019,-0.115033842623,-0.256427645683,-0.53086566925,0.0518500059843,-0.0203333310783,-0.165829598904,-0.0434089452028,1.31862044334
1870,-0.888599991798,-0.892650008202,4.84630012512,5.0,3.00982642174,0.12573993206,-0.817326784134,0.841400027275,0.680700004101,0.493753761053,0.700165271759,0.635964870453
1398,1.00555002689,0.417699992657,-0.207499995828,0.714999973774,-1.70331788063,1.32127213478,0.483725786209,0.0711000114679,0.759833335876,0.96026724577,-0.671394646168,-0.0690252259374
3312,0.566150009632,0.747650027275,0.178149998188,0.880650043488,0.31910598278,1.24076116085,-0.18398617208,-0.959450006485,0.274833321571,0.917733550072,-0.0231559574604,-0.154312908649
891,0.394849985838,0.124099999666,0.258850008249,-0.397850006819,-0.342064678669,0.278535068035,0.195536628366,-0.214299991727,-1.07529997826,0.501098155975,-2.4468460083,-1.6916154623
4775,0.890699982643,0.649100005627,0.94000005722,1.58644998074,-0.132227212191,-0.757488131523,-0.133240550756,-0.488049983978,0.202600002289,1.35086190701,-0.44021359086,2.63305282593
5111,1.0978000164,0.118500009179,-5.36684989929,0.814949989319,-1.17260479927,0.245551109314,-1.03136634827,1.03630006313,0.0,-0.699594020844,0.310350596905,-1.44128036499
5696,0.35379999876,0.262749999762,-0.165950000286,0.760950028896,-0.0788018405437,2.90563321114,-0.634317278862,0.858250021935,0.295733332634,3.40048909187,-0.513073325157,-0.522120535374
5588,-0.0420499965549,-0.407350003719,4.17490005493,-0.70860004425,-0.221258372068,-0.24464353919,0.511895000935,1.797549963,-0.268666654825,2.52993655205,-0.530834794044,-0.292988657951
6839,1.20650005341,0.857550024986,-0.201900005341,0.729600012302,-0.186352804303,3.33247923851,-0.0414856672287,0.117049999535,0.0548000149429,0.0323450863361,0.426236212254,7.03519535065
329,0.0,1.00689995289,-0.138799995184,1.00610005856,0.663571894169,1.23603570461,1.18027079105,0.0204499997199,-0.583500027657,1.1342291832,0.798792541027,-0.230750918388
5058,-0.236449986696,-4.24130010605,0.428700000048,0.725300014019,-0.369124233723,0.447627902031,-0.0730196833611,-0.247599989176,0.0807000175118,2.89654827118,0.150605767965,0.390719711781
998,1.21679997444,-1.19334995747,-0.88170003891,0.890349984169,1.09269917011,1.22899115086,0.147013485432,0.262950003147,-0.171966671944,0.298918843269,0.320979297161,0.627490997314
9134,-0.00865000486374,-1.79299998283,0.113800004125,-0.601249992847,-0.16050606966,-1.05451214314,-0.20570512116,-0.536000013351,-0.258700013161,-0.0538333952427,-0.268454521894,-0.880492568016
6616,-0.372199982405,-0.962099969387,5.06185007095,-1.55745005608,0.692943036556,0.803340196609,0.0986114144325,-0.541100025177,-0.162966653705,-0.393401890993,0.332182526588,0.764474451542
5223,0.41835001111,0.522400021553,0.0720500051975,0.940850019455,0.497964382172,0.615236639977,0.561735987663,0.532299995422,0.704233288765,0.43230009079,0.0957231968641,0.54190325737
4690,-0.0815500020981,-2.94015002251,0.0794000029564,-1.68585002422,-0.255620777607,-0.190702483058,-1.168140769,-0.335700005293,-1.81773328781,-1.08174669743,-0.303541511297,0.987273752689
958,0.386000007391,-0.506799995899,0.588249981403,-1.68834996223,-0.0906568914652,-1.5639384985,0.602288067341,-0.150299996138,0.354733347893,-1.61932611465,-0.0319990180433,-0.778430104256
1616,-1.39660000801,2.40315008163,1.36294996738,0.438099980354,-0.0960628986359,0.379243820906,1.52052783966,-0.822449982166,-0.389666706324,-0.0482738912106,-0.0749542713165,0.478163301945
991,0.0593499988317,0.983550012112,-0.0686500072479,1.05149996281,0.53429800272,0.497544527054,0.471278429031,-1.3313999176,-1.72110021114,-0.783916354179,-0.708214044571,0.361726224422
6347,-0.148799985647,0.287850022316,1.10304999352,-0.827200055122,-0.396245896816,-0.0772624909878,-0.622458815575,-0.672299981117,-0.234300017357,-1.21846938133,-0.285395741463,0.761255979538
