rid,DOS030_VCAP_24H:BRD-K75035820-001-01-7:4.95,DOS034_A375_24H:BRD-K75035820-001-01-7:4.95,DOS034_A549_24H:BRD-K75035820-001-01-7:4.95,DOS034_HT29_24H:BRD-K75035820-001-01-7:4.95,DOS034_MCF7_24H:BRD-K75035820-001-01-7:4.95,DOS034_PC3_24H:BRD-K75035820-001-01-7:4.95,DOSBIO001_A375_24H:BRD-K75035820:9.90952,DOSBIO001_A549_24H:BRD-K75035820:9.90952,DOSBIO001_HT29_24H:BRD-K75035820:9.90952,DOSBIO001_MCF7_24H:BRD-K75035820:9.90952,DOSBIO001_PC3_24H:BRD-K75035820:9.90952,DOSBIO001_NEU_24H:BRD-K75035820:9.90952,DOSBIO001_NPC_24H:BRD-K75035820:9.90952,ERG014_PC3_24H:BRD-K75035820-001-01-7:9.90952,ERG014_PC3_6H:BRD-K75035820-001-01-7:9.90952,ERG014_VCAP_24H:BRD-K75035820-001-01-7:9.90952,ERG014_VCAP_6H:BRD-K75035820-001-01-7:9.90952
5054,-0.0728499889374,-0.740159392357,-0.716676592827,-0.0590500086546,1.25589990616,-0.755138754845,-0.588881254196,0.838739156723,-0.382069259882,-0.112843737006,0.123985052109,-0.778149962425,-0.294562160969,0.457866668701,0.350849986076,-0.0635227486491,0.854985237122
3108,-0.917050004005,-1.00066697598,0.602052509785,2.57945013046,3.0938501358,8.29686546326,0.303629368544,-0.297360777855,0.247047975659,-0.332303702831,0.0789120793343,1.2743499279,-0.681057453156,-0.21284532547,0.275450021029,-0.44833317399,-0.779441773891
1950,0.914849996567,1.54116022587,1.20606589317,0.850500047207,4.82264995575,7.22505569458,0.10660597682,-0.201254576445,-0.0188042297959,-0.0532184839249,0.494649678469,-0.506749987602,-0.529836773872,1.39248454571,0.205049991608,0.913616001606,0.459565520287
351,0.855599999428,1.37441682816,1.31117522717,-0.475250005722,0.502799987793,1.69147288799,0.22613863647,-0.411521375179,-0.745562136173,0.681988358498,-0.554671406746,-1.72399997711,0.116680726409,0.839367866516,0.420050024986,-0.204915553331,-1.30268096924
4846,-0.849650025368,1.2691757679,1.19398152828,0.296800017357,3.71394991875,7.37989997864,1.12626039982,-1.06725692749,0.981571793556,1.0887542963,-0.145168930292,0.502699971199,0.15634599328,0.640679955482,0.468849986792,-0.497870326042,-0.190964967012
1452,-1.27565002441,0.549149870872,-1.13537156582,-1.58515000343,-0.16969999671,-2.21484971046,-0.466766953468,-0.498572230339,0.048336148262,0.630079090595,-0.0987676680088,-0.577700018883,1.11101639271,0.0306910276413,0.194800004363,-0.284855157137,-0.777666151524
4776,2.07854986191,0.50001847744,1.12555384636,0.0984499901533,1.93805003166,5.13687705994,-0.298760533333,-0.0406676232815,0.37290173769,0.0680592730641,0.387724965811,-0.8736500144,0.47559145093,0.751347064972,-0.17745000124,-0.0727632939816,0.907764494419
6908,-2.33529996872,-0.21505472064,-0.17558182776,-0.0439499914646,0.965550005436,-0.896987617016,-0.480307281017,-0.0571745336056,0.917907178402,-0.175705850124,0.292913377285,-0.264749974012,-0.0279206782579,-1.43878626823,0.200650006533,0.0752502381802,0.707760810852
672,0.249349996448,-1.15245079994,-1.15697908401,-1.57675004005,-0.531650006771,-1.16326630116,0.774604737759,0.795728802681,-0.403704315424,0.0810149013996,1.28700053692,-0.429399996996,-0.970732092857,0.3461843431,0.689750015736,0.859336495399,-1.33998537064
5710,-3.52970027924,-1.99818301201,-1.89390742779,-1.17085003853,-0.880399942398,-5.43262577057,-0.467485964298,0.180656164885,0.0469958037138,-0.0844605341554,-0.819171190262,-0.560699999332,0.743728578091,0.0514064133167,1.12039995193,-0.324729084969,0.577103734016
2115,-0.365549981594,-0.281757950783,-0.941187679768,-0.400200009346,1.88805007935,-0.297970294952,0.488673985004,-0.592636883259,0.000448137521744,0.162667691708,0.317713201046,1.00339996815,0.506239175797,-0.14140728116,-0.566349983215,-0.470193475485,0.879942297935
7015,0.274600028992,0.903070747852,0.219555065036,0.560699999332,4.11604976654,6.0202589035,-0.456740707159,2.06518721581,0.611523389816,0.736944496632,0.497984647751,0.766550004482,0.633235871792,0.830131173134,-0.963500022888,0.427014946938,1.10303461552
8726,1.21500003338,-1.28097105026,-0.349691331387,-1.90945005417,0.640349924564,-1.35087716579,-0.838917970657,0.174488723278,0.0921941101551,-0.466494679451,-0.241362065077,0.550449967384,-3.49767327309,3.63706469536,-0.0736999958754,-0.126091092825,-2.07635116577
2185,1.94059991837,1.2211098671,2.07227182388,-0.202350005507,2.9716501236,3.32375955582,-0.776741027832,-0.69780933857,0.185044884682,0.544728398323,0.786783218384,0.475450009108,0.597802102566,0.816233515739,0.00405000150204,-0.637085676193,0.495423942804
3315,-0.417100012302,-2.16945648193,0.320117712021,0.0679000020027,-1.76670002937,-4.56814336777,-0.0347037911415,0.142908662558,0.177367255092,0.850160598755,0.578252911568,-0.629600048065,-0.732344508171,0.835763812065,0.769299983978,-0.161794930696,0.695702493191
5289,-1.1032500267,0.515521705151,-2.01183199883,0.385650008917,2.8194000721,2.5611872673,-0.0793730542064,-0.459392666817,0.630542099476,0.560313224792,3.30288100243,1.07184994221,-0.355377852917,-0.869442939758,-0.540799975395,-0.657849431038,0.751082897186
868,1.16380000114,-0.170953065157,-0.352980345488,-0.985200047493,-0.507349967957,-0.933773875237,-0.66192317009,0.320498406887,-0.16228929162,0.00516828894615,0.151980519295,0.0805500000715,-0.752080321312,-0.070783495903,0.00565000250936,-0.74427241087,-0.829527139664
1677,-0.996549963951,0.503835082054,0.917782783508,-0.0793000012636,1.56809997559,4.23551702499,-0.383050471544,-0.356770575047,0.106946259737,1.17204320431,-0.678515076637,0.977900028229,-0.155240237713,1.67713165283,-0.697800040245,0.3749563694,0.0288381949067
7043,-0.235700011253,-0.826018750668,0.0471650958061,-0.994850039482,-2.24784994125,1.15509057045,-0.498098254204,-0.290483593941,0.0326061993837,0.858916580677,0.781160056591,0.979700028896,1.10629582405,1.01485383511,0.441349983215,-0.0477741658688,0.112380057573
5613,1.55684995651,1.24915909767,0.950474977493,-0.160250008106,3.01730012894,4.69297885895,0.390586167574,-0.674565076828,-0.556963026524,0.418795347214,0.750381231308,0.624449968338,0.0134161412716,1.12128579617,0.347849994898,-0.406197398901,0.703290045261
595,-0.684300005436,-2.34641242027,-1.58201122284,0.592800021172,-0.308099985123,-4.75134277344,-0.160942927003,-0.00949829816818,1.07408893108,0.450384140015,-0.463498055935,-0.455350011587,1.17609119415,0.132879316807,0.442449986935,0.305163085461,0.344620108604
4793,-0.759850025177,-0.401469826698,-0.439349859953,-0.391900002956,0.900750041008,6.54276371002,-0.0951160341501,-0.376852989197,0.317824989557,-0.895403802395,-0.0974879190326,-0.0483499914408,-0.468845486641,0.668317317963,0.0782499909401,0.622888326645,1.03481328487
2736,1.24979996681,1.04399561882,-0.275480210781,0.162949994206,1.72635006905,4.3130569458,0.351056396961,-0.104186549783,-0.104776807129,-0.329319953918,1.12569952011,0.555400013924,0.156942009926,0.666276037693,0.0278500020504,-0.00810017436743,1.1178330183
5290,2.04309988022,1.10093533993,1.4206635952,-0.461399972439,3.21234989166,2.24821949005,0.0478585138917,-0.978016972542,-0.853405714035,-0.250845640898,0.560120344162,0.376499980688,-0.204934850335,0.728963434696,-0.300849974155,-0.227439194918,0.699460208416
6194,-0.297800004482,0.0129362707958,-0.401297241449,0.447849988937,0.514500021935,-1.6917630434,-0.316122353077,-0.0999959185719,0.0449033156037,0.0412287935615,-0.475675404072,-0.103450000286,-0.104939877987,-1.25188779831,0.337249994278,-0.494962662458,-0.293845891953
1676,2.39304995537,0.173068717122,1.34968602657,-0.319000005722,0.65524995327,-0.841850161552,-0.657224178314,-0.503137469292,-0.787331342697,0.728985488415,0.391197741032,0.220899999142,0.920063376427,0.78895431757,-0.0666999965906,-0.106280833483,0.454415589571
23512,-2.23675012589,-0.910364508629,0.530273079872,-0.566100001335,-0.0704500079155,-2.79999685287,-0.0206833779812,0.477316737175,-0.632664203644,0.301254481077,-0.904800891876,-0.875650048256,0.574443161488,1.41199874878,-0.0577499866486,0.668765544891,-0.299883186817
148022,-2.11374998093,-2.83422970772,-0.68985414505,1.05349993706,2.02705001831,-3.05530452728,-0.4882414639,0.178913399577,1.49146676064,0.0797526538372,-0.810690581799,0.650749981403,-0.257132709026,-1.57318258286,0.24715000391,0.166227534413,-0.767566204071
1906,1.96930003166,0.543649673462,-2.7044801712,-4.3095498085,2.3531999588,0.0855234265327,-0.64516556263,0.595962405205,0.0427598953247,0.496756196022,0.312599092722,0.161950007081,0.811638951302,-0.766112029552,-0.0244500041008,0.601905286312,0.288497507572
8878,-3.29275012016,-0.869090676308,-0.571474790573,0.371450006962,0.1833999753,-0.651326537132,-0.054938223213,-0.488986432552,2.07030057907,-0.883685469627,-2.10106158257,-0.350899994373,-0.50671261549,-1.22544455528,-0.295649975538,-0.23061311245,0.49886366725
3091,-0.401250004768,-0.84445887804,-0.411171227694,-1.04189991951,0.871649980545,-1.92953121662,0.205623462796,-0.244619607925,-0.448333710432,0.661451399326,-1.02850067616,-0.819550037384,-0.536689400673,-0.219558447599,0.0551500022411,0.192441016436,-1.84693360329
5743,-0.534799993038,0.688579440117,0.0986592769623,1.60664999485,1.13209998608,2.78321528435,-0.0664504766464,0.17702960968,0.843394875526,-0.231486946344,0.362982034683,1.01734995842,-0.613194525242,0.0592661499977,0.283899992704,0.418472111225,0.841088831425
5321,1.88645005226,-0.108744472265,-0.732503414154,0.528500020504,0.112299919128,0.0279259085655,-0.122481606901,-0.525915622711,-0.0977877229452,-0.182342529297,0.0178643763065,0.156149998307,0.0219771265984,0.113308936357,0.0882499963045,0.313026100397,0.977781772614
4144,0.425250023603,0.449679195881,-0.542568683624,0.433649986982,0.685549974442,1.15998029709,0.160913616419,-0.339703440666,-0.341572642326,0.561161875725,-0.876445055008,-0.576849997044,-0.398536235094,-0.686963319778,0.625749945641,-0.27620446682,1.30926394463
1981,0.479149997234,0.0859303176403,-0.20760601759,0.00869999825954,-0.309349983931,-0.693348169327,1.35839295387,0.403303682804,-0.0839703530073,-0.155710831285,0.138835057616,-0.325200021267,0.386677384377,-0.00175186991692,0.224749982357,-0.196028605103,-0.0778511166573
695,-0.383199989796,-0.29196280241,4.33235263824,2.08225011826,-0.895200014114,2.26354837418,-0.446522891521,0.805097103119,0.377101242542,0.677937090397,0.80805170536,-0.124949991703,0.146228313446,0.110817730427,-0.939149975777,0.192999869585,0.448614805937
10398,2.52659988403,0.565831005573,0.961086630821,-0.796199977398,3.27919983864,-0.432659506798,-0.106094405055,-0.606339812279,-0.00955495238304,3.38291668892,0.123884491622,0.344049990177,0.866747260094,0.686693429947,0.879199981689,0.204319834709,1.03162956238
5708,0.264400005341,-0.025856718421,-0.36460480094,-0.146800011396,0.459850013256,-0.173948347569,0.176166266203,0.522316634655,0.0013070628047,0.0975601375103,0.491199493408,-0.00315000116825,-0.467928916216,-0.821095943451,0.827950000763,0.549385666847,1.65209388733
1213,0.107499994338,0.822428166866,-0.257213443518,0.637600004673,0.308400005102,-1.52051901817,-0.108275972307,0.745641827583,0.0952127575874,-0.687880992889,-0.721095323563,0.111699983478,-0.042839974165,-2.62280440331,-0.418349981308,-0.115067243576,-0.933176755905
226,0.44344997406,0.207370892167,1.90505695343,-0.847800016403,4.6032500267,-0.188445210457,-0.421755462885,0.478799641132,0.60715007782,0.0893408805132,-1.54296505451,-0.766000032425,0.298662930727,-1.62275564671,0.0934000015259,0.330515921116,-0.487662941217
6777,-0.306800037622,0.813025712967,-0.507940232754,0.0533999949694,1.36045002937,0.813253998756,0.355641037226,-0.143087655306,1.00909662247,-0.623024642467,0.223938494921,0.134649991989,0.127351313829,-0.238828003407,-1.07404994965,-0.300227463245,1.59757089615
2113,0.578400015831,-1.71232461929,0.0543812513351,0.647400021553,4.13065004349,-1.03186893463,0.289647102356,-1.41243946552,-0.568392753601,2.81725502014,0.305001974106,0.830099999905,0.283636510372,0.442527532578,0.704299986362,-0.157927021384,0.60174036026
3329,-1.38490009308,-0.465078860521,-1.06523668766,-1.98685002327,-1.70044994354,-8.19757461548,-0.209380537271,0.337419122458,0.940099000931,-0.333237439394,-0.494201570749,-0.0820499956608,0.578378081322,-0.497792303562,0.327499985695,0.0847287401557,-1.04137444496
1050,-0.61930000782,-4.81779575348,-0.319792479277,-1.65415000916,-0.15055000782,3.81560349464,-0.131432339549,-0.27123439312,-0.48166680336,-0.186589092016,1.61668014526,0.808099985123,-1.26933300495,-0.140701070428,-0.103949993849,0.210496261716,0.721684336662
9491,1.76014995575,1.60200452805,1.60789513588,1.19449996948,2.91909980774,1.76806151867,0.248725757003,-0.722850143909,-0.184199154377,0.0638779252768,-1.03852128983,0.0562499761581,0.070366024971,1.37346839905,-0.13030000031,-0.0327757969499,0.428393185139
22926,-1.93099999428,-1.83801662922,-1.83074164391,-1.28380000591,-1.10879993439,-6.6400346756,-0.218983635306,-0.285209089518,1.23601484299,-0.237263262272,0.0291013941169,1.83470010757,0.338594257832,-0.784961223602,0.172800004482,-0.252784609795,3.20228409767
5899,-0.455800026655,-0.671932816505,-0.293067485094,-0.0791999697685,1.68500006199,0.147272229195,-0.544932484627,-0.723555862904,0.610569596291,-1.05650985241,-0.59875524044,1.07574999332,0.640387475491,-0.156028538942,0.557699978352,-1.2959523201,0.855552196503
5467,0.101300001144,-0.2712200284,-0.171837031841,0.793200016022,0.629000008106,0.517564117908,-0.71937251091,-0.482178121805,-0.217056900263,0.488030701876,-0.559870123863,-0.291749984026,-0.331128239632,-0.657746434212,-0.631649971008,-0.723013997078,-0.328330487013
6774,0.251949995756,0.698532342911,-0.165688440204,-0.703249931335,-0.654100000858,0.142064586282,-0.488966405392,0.0555087327957,0.503024458885,0.289328813553,0.93566018343,-0.438250005245,0.254736423492,0.542677521706,0.270300000906,-0.265327215195,-0.678585112095
1788,1.59840011597,0.000852912664413,0.321130394936,0.0995500013232,2.25454998016,3.62300992012,-0.426525652409,-0.163806021214,-0.0619895607233,0.296312600374,0.526601850986,0.345049977303,0.719419836998,0.917384386063,0.0395999997854,-0.039940059185,0.961619377136
5921,-0.102750003338,-1.772783041,-0.443885236979,0.0255499482155,-2.02314996719,-3.91132545471,-0.124741584063,1.05427503586,0.00279606878757,-0.946191012859,-0.370074093342,-0.247649997473,-0.277154356241,2.1720995903,0.335649996996,-0.392084419727,-0.200731769204
5721,-0.58134996891,0.556415319443,0.0879247784615,-1.51909995079,-1.63109993935,0.278396427631,0.899380803108,-0.26991134882,0.119785189629,-0.595116257668,0.671016573906,-1.27415001392,-0.470760703087,0.71154153347,0.159000009298,0.904570043087,-0.0385247133672
2263,1.4348000288,-0.85678768158,-0.467633545399,0.141900002956,1.74229991436,-1.17221975327,-0.140817686915,-0.182297334075,0.149814844131,0.909969270229,0.245633229613,-0.301149964333,0.098433919251,1.01952826977,-0.204899996519,0.471734136343,0.85657453537
808,2.8204498291,1.10857129097,1.30714344978,0.200749993324,3.1249499321,3.33397674561,-0.354148745537,-0.239130884409,-0.0964597463608,0.042450658977,-0.301458835602,0.155400007963,-0.075915902853,0.524987995625,-0.0755500048399,-0.0878821238875,0.270923048258
30001,-1.34290003777,0.311766982079,-0.237699642777,0.654199957848,0.0226000025868,-1.01962482929,0.156942978501,-0.115903146565,2.21382474899,0.706614494324,0.20608098805,1.48300004005,0.0757832527161,-0.534287929535,0.45459997654,-0.307173550129,-0.00998589396477
348,0.679049968719,1.09313082695,-0.11845870316,1.79140007496,2.76414990425,4.72823429108,-0.736256301403,0.0341830253601,-0.0981524586678,0.374873429537,1.57049465179,1.33360004425,0.653944194317,0.809057235718,-0.389649987221,-0.549587726593,0.0916329473257
30849,-1.27625000477,-2.40906667709,-0.173702061176,-0.231499969959,-0.526350021362,0.198552891612,0.302361965179,0.215709477663,0.952344059944,-0.682248950005,0.00663311593235,-0.460599988699,-0.530914664268,-0.804520666599,0.292699992657,-0.402143776417,0.369854480028
1454,-3.73164987564,-4.74202823639,-1.50742006302,-0.288399994373,-0.0636500120163,-1.79292678833,-0.3424256742,-1.05548346043,-0.72570681572,0.350091695786,-0.280180215836,-0.0901999995112,0.16101449728,0.0108009278774,-0.168300002813,-0.290394037962,1.09165608883
6500,-1.94880008698,-1.69385957718,-0.141063690186,-1.43669998646,-1.91554999352,-2.64073872566,-0.143556728959,1.13678467274,1.24655091763,-0.262506514788,-0.124542400241,-0.326350003481,-0.160776764154,-1.02621197701,0.110699996352,-0.597345113754,-1.68513858318
5627,0.178200006485,0.256064236164,-0.916431903839,-0.665700018406,0.0278500020504,1.20732092857,-0.720208346844,0.273642867804,0.927909433842,-0.646283984184,-0.534939050674,-0.250400006771,0.322966575623,1.26920163631,0.421350002289,0.102321967483,0.526696443558
5715,-0.643199980259,-2.09059381485,-1.00124812126,-0.155249983072,-2.57070016861,-5.94007921219,0.0480160340667,0.139760553837,0.213489383459,-0.900762498379,-0.915912330151,-1.04120004177,0.139020353556,-1.28551769257,0.58360004425,0.470599353313,0.952391564846
4791,1.26519989967,2.24073004723,1.6724011898,3.05870008469,1.74900007248,7.80274772644,0.306993514299,-0.0598028600216,0.724378287792,0.343389064074,0.311488389969,0.866349995136,-0.697537541389,0.216486543417,-0.846000015736,-0.0902842581272,1.18523752689
56924,-0.65340000391,0.70658659935,0.164505138993,1.37514996529,0.997700035572,3.83600926399,0.119707241654,-0.836104691029,0.975278615952,-0.628293216228,0.22894012928,0.865399956703,0.385811984539,-0.0246937610209,-0.154799997807,-0.287113517523,-0.550008296967
2690,0.444849997759,0.0746593177319,0.279607355595,2.80244994164,1.79320013523,6.05670261383,0.431013166904,-0.636027097702,-0.0507531762123,-0.520215034485,0.832235336304,1.51180005074,0.026096470654,0.109362304211,-0.0462000072002,0.0662394016981,-1.92572081089
1019,-7.56439971924,0.412863433361,-0.329064786434,-0.494749993086,-5.20874977112,-1.40033555031,0.824612021446,1.55092847347,0.0846055746078,0.845486223698,-0.808359861374,-1.56139993668,-0.504975616932,-0.408771842718,-0.155599981546,0.548268616199,-4.58270168304
51422,-2.79859995842,0.746589779854,0.794574975967,0.343149989843,1.3532999754,3.27904319763,0.53185915947,0.0937529653311,0.0796390250325,-0.310464888811,1.9726691246,-0.712999999523,0.0949434489012,-0.719743609428,-0.351700007915,-0.60571372509,1.32262551785
5788,-0.494299978018,-0.295054614544,1.32627928257,-0.88814997673,1.89120006561,5.71048355103,-0.753878653049,0.561901926994,-0.60954105854,2.45250606537,0.317822545767,1.2623500824,1.56935453415,0.986733973026,-0.418449997902,-0.348297119141,0.568782627583
6709,-0.88765001297,-0.0508898198605,-0.838412642479,0.19525000453,-1.87884998322,-0.527174115181,0.717728495598,5.33084821701,-0.587907075882,-0.289554595947,-0.280572891235,0.749300003052,0.181944668293,1.21323657036,-0.309049993753,0.645501852036,-0.840218663216
1277,-1.33074998856,0.660142540932,-0.153607904911,-0.616400003433,-0.517949998379,3.20676612854,4.43101596832,0.0817013457417,-0.481508970261,0.643216848373,1.15630304813,-0.0182000026107,0.628085792065,-0.102206528187,-0.433300018311,-0.267990767956,0.710594236851
993,0.0189500451088,-0.319591283798,0.101431950927,-3.26699995995,0.778699994087,-2.1844394207,0.535022318363,-0.066170617938,0.405018866062,0.0251061469316,-0.338957220316,-0.736600041389,-0.291225016117,-0.247726023197,0.680599987507,0.628527402878,0.751547515392
7157,-2.26289987564,-3.12630462646,-1.56354856491,0.756049990654,-1.34279990196,8.13404846191,-1.21576416492,-0.223100036383,-0.540268361568,-0.198445230722,-0.266577929258,1.28005003929,0.500543415546,-0.242987364531,-1.18779993057,-0.435462296009,0.190852046013
1958,-0.0647499859333,-0.287253201008,0.751510739326,0.3587000072,1.98239994049,6.8930683136,-0.226144164801,0.419859409332,0.440276443958,0.290802776814,1.50799584389,0.983500003815,0.719821453094,0.650033891201,0.0942500010133,-0.263578206301,0.175854757428
4582,-0.603450000286,-1.08823156357,0.825863361359,0.237550005317,-0.76265001297,4.17245483398,0.038393497467,0.612345695496,-0.113153383136,-0.0909291282296,-0.734210133553,-0.0367500036955,-0.126999720931,-0.708697557449,0.901499986649,0.65294367075,0.354652225971
9212,0.144099995494,-1.62728714943,-0.115284666419,-1.08224999905,-0.549649953842,-3.03682494164,0.266994357109,-0.0362560525537,1.19728755951,2.32796144485,-0.121920228004,0.836449980736,-0.300881177187,-0.0631455779076,0.357299983501,-0.0217562764883,0.741561114788
8440,-0.43599998951,-0.809728980064,-0.674644112587,-1.12489998341,0.00374999642372,-2.41818523407,0.776183366776,1.31303536892,0.139272108674,-0.904125869274,-0.339029252529,0.0250999927521,0.211636394262,-0.408744454384,-0.471099972725,0.26650506258,-2.31804633141
6790,-0.936900019646,-0.840227842331,0.157826811075,-0.459999978542,-1.26104998589,-5.38121843338,0.0799802988768,0.045514434576,0.924830138683,0.121996149421,-1.15859889984,-0.44089999795,-0.121931344271,-0.538071930408,0.256799995899,0.0594129860401,0.731234133244
8851,-1.53620004654,1.07360708714,0.177834019065,-1.76104998589,0.564350008965,1.99015974998,0.243115007877,-0.227441594005,-0.251393079758,-0.248556911945,0.684413135052,-0.0922000110149,0.398485392332,1.69845306873,1.0313000679,0.18342718482,-1.35093927383
2534,1.70770001411,0.503713607788,0.420416772366,0.160300001502,1.3409999609,-0.159847080708,-1.11909353733,-0.293290376663,0.838654279709,0.194765627384,0.126188576221,-0.673049986362,0.116085492074,0.535088002682,-0.65600001812,-0.0824513137341,-0.156432554126
4893,4.70994997025,-0.621466040611,0.141460299492,0.889400005341,-0.84525001049,3.49317741394,0.0561542250216,0.0711793601513,0.26414385438,0.0473191179335,-0.239568471909,0.65499997139,0.756275653839,0.724002063274,-0.0537499785423,-0.45671248436,0.686155200005
665,0.686100006104,-3.61160230637,-1.94036865234,-0.335800021887,-1.10975003242,-8.50395584106,-0.727121829987,-0.154708176851,0.455480486155,-0.734917342663,-0.328897833824,-1.07130002975,-0.0395050942898,-1.69876360893,-0.371950000525,-0.358131408691,0.491194725037
4313,2.75084996223,1.40764069557,2.4856505394,-0.0108000040054,2.41300010681,4.16089582443,-0.0437627509236,-0.121976524591,-0.924463868141,0.994291424751,0.783122003078,0.190050005913,-0.105081260204,0.747734487057,-0.234850004315,-0.0656327158213,0.132722228765
1022,-1.83089995384,1.93785333633,0.73312485218,-0.226700007915,0.331299990416,3.50710391998,-0.0847386717796,-0.296210348606,-0.0136490464211,-0.875194013119,1.27627444267,1.00094997883,-0.526648163795,-1.35669982433,-0.187950000167,-0.359848499298,-0.337593942881
5880,0.511849999428,0.340204924345,0.823192834854,1.22669994831,2.96939992905,-0.923434853554,-0.509378492832,0.170437186956,-0.185687154531,-0.575059175491,-0.301974385977,1.32679998875,4.57517576218,0.10044413805,0.644200026989,0.0942221805453,1.25908827782
3162,0.0494499988854,1.89432430267,-0.172850906849,-0.291750013828,-0.652199983597,-0.0607497692108,-0.0198783427477,-0.332831561565,-0.028056114912,-0.0754287093878,-0.70858925581,-0.159549996257,-0.62852203846,-1.73119950294,-0.384350001812,0.0128447115421,0.660635650158
1282,-0.941000044346,0.563980460167,-1.05954372883,0.0698999762535,1.86275005341,6.58121585846,-0.0397122651339,-0.803395152092,-0.925213932991,1.23649775982,0.840130031109,-0.616649985313,0.213323950768,0.995303153992,-0.111400000751,-0.0487315170467,0.590503096581
3383,-0.680749952793,-0.365020334721,0.197280049324,1.55945003033,2.4756500721,4.63052368164,-0.115508399904,-0.55352640152,1.41399359703,-0.16011184454,-0.012324099429,0.239900007844,0.264983743429,-0.0634922087193,-0.644250035286,0.430369406939,0.571857333183
727,2.11059999466,0.412955343723,0.829828083515,0.259949982166,2.56965017319,6.32249450684,-0.510881006718,-0.228277057409,0.00308963656425,-0.272034555674,0.457919538021,0.961650013924,-0.309632241726,0.940014600754,-0.220149993896,-0.828140676022,2.1122739315
4792,-0.570550024509,-0.566608130932,0.984215378761,0.187849998474,0.291599988937,-4.86593151093,-0.274638831615,0.391852676868,-0.00122618675232,-1.44901549816,-0.733431339264,-0.279300004244,-1.12329649925,-1.30225372314,-0.0539500005543,-0.0363099388778,0.51759147644
