rid,ERG015_PC3_24H:BRD-K81732150-001-01-1:10.0856,ERG015_PC3_6H:BRD-K81732150-001-01-1:10.0856,ERG015_VCAP_24H:BRD-K81732150-001-01-1:10.0856,ERG015_VCAP_6H:BRD-K81732150-001-01-1:10.0856
5720,-1.57613706589,-0.66713899374,-0.820660769939,1.61156606674
466,-1.79468142986,-0.652759969234,-5.0362663269,0.239449679852
6009,-0.632596969604,-0.00513614714146,-1.23159015179,0.692790329456
2309,0.50491476059,0.668948829174,2.82170128822,1.57306230068
387,-1.38033425808,0.321683347225,0.21326649189,0.407963693142
3553,0.357957720757,0.117009297013,2.00943922997,-0.871091365814
427,0.845338761806,-0.287490665913,-2.90411901474,-0.0649238824844
5898,-0.203674733639,-1.12382292747,-3.81726408005,-0.196548715234
23365,0.699691772461,-0.725962877274,-2.47816729546,0.748943924904
6657,1.41909766197,1.20045423508,1.87762129307,-0.242948919535
5054,0.0628085881472,-0.0659328475595,1.28321397305,-0.877952694893
3108,-0.688155889511,0.125626847148,0.740229189396,-0.350321292877
1950,1.72826433182,1.40337598324,2.06584262848,-0.0896700546145
351,1.04137933254,0.688309013844,-1.69525623322,0.00818663462996
4846,0.296054780483,0.614889502525,0.266040861607,0.385993003845
1452,-0.302284240723,-0.73009210825,-0.770065367222,0.221124142408
4776,0.839571118355,0.389691054821,2.06451416016,-0.873226284981
6908,-0.8061221838,0.0787922590971,-0.829869568348,0.722443580627
672,0.346175432205,-1.09592485428,-1.78511404991,0.814679265022
5710,-0.740845501423,0.074148401618,-0.758219361305,0.336803138256
2115,-0.392823159695,-0.00896480679512,-0.401296585798,0.44873291254
7015,0.740793883801,0.591594159603,2.65344548225,-0.667252004147
8726,-0.293634593487,-0.631093680859,-3.18752503395,0.00368669629097
2185,0.648379743099,0.326687306166,1.40774726868,-0.948129534721
3315,-0.851143598557,0.703114807606,2.54423880577,0.84764778614
5289,-0.48112437129,-0.162961766124,0.345427840948,0.546754837036
868,0.711688160896,-0.178106069565,-0.301084160805,1.06007456779
1677,-0.0824399292469,0.167373865843,1.17629349232,-0.657405853271
7043,1.37687146664,0.848958551884,-0.263363391161,-0.890810370445
5613,1.87234330177,0.759935677052,2.77089691162,-1.41855931282
595,-0.604636371136,-0.483440250158,-0.850131213665,0.3242598176
4793,-0.118049822748,0.350562393665,2.75509786606,1.96053564548
2736,0.658357739449,0.408476859331,2.49621105194,-0.180565938354
5290,0.465791881084,0.437659412622,1.365260005,-0.391071677208
6194,-0.341990888119,-0.571485638618,-0.390647411346,0.366235554218
1676,0.644850254059,0.400909483433,1.10677707195,-0.868448615074
23512,-0.126767635345,-0.160398110747,-2.32351875305,0.247830331326
148022,-0.602058112621,-0.0687969774008,-2.20916104317,0.251754134893
1906,1.38807964325,0.665028989315,1.126126647,-1.00457000732
8878,0.0333167091012,-0.285784959793,-1.32349634171,0.479772567749
3091,0.411834836006,-0.553422808647,-3.2398147583,-0.369541883469
5743,2.07784056664,2.16144585609,1.79475259781,0.102414943278
5321,0.767464160919,0.557210803032,1.35846960545,-1.13154578209
4144,0.854060411453,1.58375418186,0.800612092018,-0.600087285042
1981,-0.438006460667,0.725928604603,1.97051715851,-1.3074965477
695,0.495982348919,-0.104432910681,-0.361109018326,-0.715118050575
10398,0.460161030293,0.152318060398,1.73093152046,-0.62081682682
5708,-0.832565188408,1.18796265125,1.47461521626,-0.955571174622
1213,-0.691622316837,-0.191165804863,-2.26202249527,0.444621622562
226,-0.441546738148,-0.0641980543733,-1.08733403683,0.301838755608
6777,0.855515480042,0.707382082939,-0.670169532299,-0.654542028904
2113,-0.386932849884,-0.0494867116213,1.10763955116,-1.0572053194
3329,-0.803450226784,-0.725349843502,-1.60417723656,0.375108331442
1050,-0.163081139326,0.122269667685,1.49161875248,-0.451846063137
9491,0.429985880852,0.37881937623,1.38870358467,-0.409376561642
22926,-1.12433481216,0.260083258152,-0.15483315289,0.574447095394
5899,-0.237752050161,0.72621524334,0.897817492485,0.380307197571
5467,0.570906817913,0.338997155428,-0.0182853192091,-0.907311201096
6774,0.937810957432,-0.618514955044,-1.40205180645,2.00875878334
1788,0.514008402824,0.700510978699,1.38291287422,-1.03287291527
5921,-0.435871750116,-1.20054411888,-1.71348404884,0.171297386289
5721,0.126335054636,-0.581855595112,-0.445547133684,1.77086043358
2263,1.03485321999,0.761136293411,1.75486636162,-0.739863812923
808,0.796670734882,0.524837613106,2.06175684929,-1.18025350571
30001,-0.686598718166,0.146544888616,-0.409033000469,0.809152662754
348,0.975972175598,0.369821161032,1.58149945736,0.0422530770302
30849,-0.314867138863,0.0163607150316,-1.79335105419,0.388308495283
1454,1.11695337296,0.608267843723,0.24429063499,0.0288563221693
6500,-1.32891178131,-1.08147478104,-3.8749601841,0.190210670233
5627,-0.233743518591,1.87879359722,0.571439623833,-0.392124325037
5715,-1.04808688164,-0.929874777794,2.23663067818,-0.692097663879
4791,0.350655078888,0.172016769648,2.92552852631,0.232198998332
56924,0.210604935884,0.0588610731065,0.747247338295,-0.0211951732635
2690,-0.295375734568,-0.195060878992,-2.86332035065,0.198283568025
1019,-0.450403869152,-1.37025892735,-5.67749786377,0.304477512836
51422,-0.768561780453,-0.157406434417,3.99992203712,-0.0423655733466
5788,1.43917536736,1.1572779417,1.88254654408,-0.676525115967
6709,-0.605983495712,-0.701499283314,-2.19592142105,-0.147750854492
1277,-0.716571688652,0.978228271008,3.2589263916,-0.409795373678
993,-0.172945275903,0.0700740665197,-0.0704262927175,0.194732546806
7157,0.38158261776,0.114089593291,0.886542677879,1.06200551987
1958,0.353167831898,1.16492080688,0.930347025394,-0.54173374176
4582,-0.0117524117231,-0.580893397331,-0.951842486858,-0.141053140163
9212,0.697058022022,0.0942409709096,0.395041763783,-1.18359589577
8440,-0.292399764061,-0.751307010651,-3.65780925751,-0.145195394754
6790,-0.93308955431,-0.641537129879,-0.636152744293,-0.33960840106
8851,1.25079023838,0.278792142868,-2.35343790054,0.59332972765
2534,-0.389930188656,0.102223798633,0.670308113098,0.317875087261
4893,0.128150492907,0.762250483036,1.85390222073,-0.423938423395
665,0.647772908211,-1.10107898712,0.189267978072,3.07011628151
4313,1.07382559776,0.538579881191,1.36749327183,-1.18213057518
1022,-0.0894559770823,-0.140224635601,-0.973406374454,0.610978007317
5880,-0.946481049061,0.849115729332,0.954966187477,0.021011531353
3162,0.748286664486,0.339604586363,-0.380770146847,1.71166741848
1282,0.934810161591,1.11744117737,1.96466839314,-0.699714183807
3383,0.256366074085,0.401965379715,1.31516456604,3.92199468613
727,0.538242697716,0.784290015697,1.17121982574,-0.486705809832
4792,0.411178201437,1.16694641113,0.801319599152,1.71361494064
4794,0.677001237869,0.514726161957,2.58902072906,0.200156271458
902,0.172156274319,0.178296536207,2.84320449829,-0.744028687477
8091,-0.105451062322,-0.419528722763,1.82250905037,-0.985508739948
3486,0.241122126579,-0.833813548088,-0.356134623289,2.10499286652
10818,0.388240277767,-0.010326012969,0.125289991498,-0.0730537027121
3454,0.97512358427,0.443482220173,1.46188020706,-0.760620474815
4282,-1.43959474564,-0.635498702526,-3.22184872627,0.204683691263
1605,-0.599894881248,-0.0212241187692,-0.8794054389,0.530338644981
10644,-0.60983812809,0.129301443696,1.61309015751,-0.31140384078
2065,0.0615970045328,-0.656761169434,-3.23586916924,-0.273423939943
8321,1.45734119415,0.458497881889,1.4318934679,-0.476314723492
8503,-0.438053250313,0.893233597279,1.27480649948,0.31998693943
7027,-0.51426833868,-0.410365045071,-0.708542883396,-0.0813815891743
6850,0.539534091949,0.488291054964,2.12982702255,-0.498749017715
