rid,DOS026_VCAP_6H:BRD-K44787412-001-01-5:5.03,DOS026_VCAP_24H:BRD-K44787412-001-01-5:5.03,DOS048_A375_24H:BRD-K44787412-001-01-5:5.03,DOS048_A549_24H:BRD-K44787412-001-01-5:5.03,DOSBIO001_A375_24H:BRD-K44787412:10.058,DOSBIO001_A549_24H:BRD-K44787412:10.058,DOSBIO001_HT29_24H:BRD-K44787412:10.058,DOSBIO001_MCF7_24H:BRD-K44787412:10.058,DOSBIO001_PC3_24H:BRD-K44787412:10.058,DOSBIO001_NEU_24H:BRD-K44787412:10.058,DOSBIO001_NPC_24H:BRD-K44787412:10.058
5720,0.938839972019,0.706602692604,0.720849990845,1.42121529579,0.271996080875,0.708456158638,0.227682933211,1.04183518887,0.354751288891,-0.453850001097,0.659560859203
466,0.555267572403,-0.143428087234,-0.268849998713,-1.07479715347,0.599056124687,0.537539124489,-0.749389231205,0.552293419838,0.177010044456,-0.572399973869,0.833343803883
6009,0.453910648823,-0.137446820736,-0.437399983406,0.164187252522,-0.0721056461334,-0.147656321526,0.412457227707,-0.83693510294,0.112663567066,-0.777499973774,0.732834756374
2309,-1.09067225456,-0.356027066708,0.234150007367,0.648033797741,-0.628052592278,1.38472008705,-1.03973531723,0.167941346765,0.027397595346,-0.970950067043,-0.134721070528
387,-0.0985573977232,-0.912710785866,0.885600030422,0.228436753154,-0.034952968359,-0.366091251373,-0.224889144301,-0.0555538758636,-0.310945391655,0.304849982262,0.108259685338
3553,-0.206842184067,1.66720986366,0.667450010777,0.0417943000793,0.398718595505,0.0903904139996,-0.362043350935,0.00491292774677,0.138780280948,0.679250001907,-0.295443922281
427,0.0139928013086,-0.460402905941,1.17739999294,-0.376285970211,0.156353637576,-2.34008073807,-0.864361584187,-0.249442368746,1.33000338078,1.00049996376,0.565801084042
5898,0.593974113464,0.793810486794,-0.132899999619,-0.345145016909,0.295260488987,1.7557965517,-1.06931900978,-0.17797601223,0.814637601376,1.2703499794,-0.144969686866
23365,-0.0101626105607,0.208555847406,2.85009980202,-0.431310802698,-0.128120243549,-0.930182993412,0.0845117047429,-0.881936311722,-0.619781017303,1.00380003452,-0.73819899559
6657,0.454309999943,1.82393848896,0.206900030375,0.0888722315431,-0.270653486252,0.804391145706,0.795652985573,-0.315009921789,0.612184405327,-0.289700031281,-0.451268881559
5054,-0.26819139719,0.704009890556,-4.2486000061,0.0809671580791,0.198455840349,-0.787421822548,-0.795996546745,-0.454513520002,-0.144776016474,-0.533050000668,0.179208248854
3108,0.402898997068,-0.291468024254,-0.636000037193,1.05202066898,-0.63618093729,-0.627826273441,-2.26816534996,0.600620865822,0.189695745707,0.549300014973,-0.440450251102
1950,-0.556384325027,2.23478627205,1.09325003624,-0.665699005127,0.905168533325,1.13995504379,-0.261516600847,-0.409908056259,0.57473474741,0.598699986935,-0.0704683959484
351,0.148492962122,0.363052159548,0.0644499659538,-0.734812378883,-0.113042861223,-0.364033609629,1.12331414223,-0.775765180588,-0.0570124909282,-0.335900008678,0.739436209202
4846,-0.116952061653,-1.04665803909,0.759500026703,-0.217240154743,0.556984245777,1.27103304863,-0.297312736511,-0.570192217827,0.762974500656,-0.0999999940395,0.140229463577
1452,-0.0471210330725,-1.132558465,0.408199995756,1.04934263229,-0.0880375057459,1.03632187843,-0.573556661606,0.0774635672569,-0.0118873417377,-0.706600010395,-0.684377849102
4776,-0.18499365449,1.67390239239,0.625899970531,-0.0899124071002,0.5241112113,-0.636999547482,0.685757160187,-0.672703564167,-0.458152145147,0.520149946213,-1.418212533
6908,-0.410913556814,-0.474878758192,-0.414950013161,1.14493083954,0.232735455036,0.665189385414,-0.103276759386,0.469571769238,-0.173023164272,-0.497599989176,0.511934280396
672,0.061089232564,-1.73648715019,-0.307449996471,-0.600629687309,0.182857334614,1.20873773098,0.269364058971,0.416387945414,0.642268538475,0.45039999485,0.361140668392
5710,0.387302547693,-1.68499517441,0.0930500030518,0.385036349297,0.137251600623,-0.894551634789,-0.654593467712,0.232956916094,-0.196349158883,-0.519199967384,-0.780903041363
2115,-0.181082129478,0.856662988663,1.15350008011,-0.636760830879,0.632098317146,-0.268774449825,0.226145476103,0.287990808487,0.346027493477,0.162500023842,-0.48398321867
7015,-0.561806440353,1.38702583313,0.252499967813,-0.593511223793,0.218895703554,1.00211954117,-0.527910649776,2.44517946243,-0.581928133965,-0.45199996233,0.617405831814
8726,-0.307326763868,-0.458556771278,-1.81850004196,0.37143689394,0.586859405041,0.663405418396,0.582440912724,-0.158619016409,-0.301519095898,0.393400013447,-1.4977016449
2185,-0.0890997648239,1.15071797371,0.775049984455,0.0418719425797,-0.0209678690881,-0.321228981018,0.0760159939528,-0.684186398983,-0.150269523263,0.398100018501,0.264439433813
3315,-0.0357929803431,0.834070444107,-0.282900005579,-0.0730340927839,-0.0576168894768,1.02443242073,-0.221240058541,-0.275766044855,0.0196305960417,0.829150021076,0.455734163523
5289,-2.21654367447,0.274369627237,-0.358799993992,0.0437517017126,0.284482121468,0.496747493744,-1.01718235016,0.620101213455,0.605098128319,-0.0718500167131,0.405756384134
868,-0.0688032060862,1.51801431179,0.391200006008,-0.249828636646,-0.200234860182,-1.09416019917,-0.447961688042,-0.556476831436,0.902131080627,-0.0120000243187,-1.11685478687
1677,-0.346184790134,1.75408065319,0.320500016212,-0.881436347961,0.887795746326,-0.153951659799,-0.587519705296,-1.09467720985,0.247748047113,0.708499968052,-0.251447021961
7043,0.911141753197,1.0079087019,0.640400052071,0.0385193228722,0.149594545364,0.00726462155581,0.198983490467,-1.24333810806,0.313074350357,-0.00819998979568,0.443047136068
5613,0.64397341013,1.68102109432,1.9783500433,-0.617567181587,0.595437407494,-0.0409141033888,0.214511662722,-0.822077870369,-0.263983547688,0.563399970531,-0.148914411664
595,-0.0974744260311,-2.09053325653,0.312099993229,0.231241390109,0.180026233196,0.665312588215,0.122582882643,0.682078659534,-0.170629352331,0.554849982262,-0.178232967854
4793,0.417098730803,1.06286859512,3.44480013847,1.58548784256,-0.420066386461,-0.496507108212,-0.971379756927,1.10275578499,0.651940584183,1.32044994831,0.45064035058
2736,-0.121803879738,1.13557982445,0.312449991703,1.22164726257,2.7257976532,1.44752812386,-0.253622502089,-0.814999997616,-0.525218844414,0.24019998312,-1.12145352364
5290,0.159537047148,1.10728669167,0.311149984598,0.0103139951825,-0.360007822514,0.155827209353,-0.294017553329,0.203198060393,-0.299214094877,-0.710500001907,0.430634081364
6194,0.378927618265,-4.72847509384,-0.00034999998752,0.00116866116878,0.0,0.247259318829,0.00673139095306,-0.17807534337,-0.231326773763,-2.8258998394,0.57081079483
1676,-0.489931941032,1.46958649158,0.54314994812,-1.17177438736,0.180964142084,-0.20716330409,1.14456033707,-1.43686962128,-0.0217070840299,-0.13689994812,-0.447702944279
23512,0.247596919537,-0.744774401188,-1.44744992256,-0.870638728142,-0.490156114101,0.775750339031,0.454966187477,-0.0949481129646,-0.137096181512,0.201999992132,0.380895525217
148022,-0.113626614213,-1.11842143536,-0.484549999237,-0.157346606255,-0.640446662903,-0.807940661907,-0.286879956722,-0.373756915331,-0.358714193106,-0.140399992466,-1.62218701839
1906,0.11629781127,1.80681562424,0.905950009823,-0.429013103247,0.263616651297,-1.34257650375,0.165564388037,-1.186201334,-0.615872561932,-0.454550027847,0.244401425123
8878,-0.648601055145,-1.16405284405,-0.634350001812,0.229175999761,-1.54304909706,-2.09798812866,-0.204329103231,0.590223371983,-0.866704106331,-0.0888999700546,0.35634458065
3091,0.674156248569,0.705216169357,-0.00580000132322,-1.04263448715,0.674074411392,0.223162397742,-0.600998699665,0.336460113525,0.805096924305,-0.548600018024,0.331300199032
5743,-0.465336322784,1.11466801167,1.75620007515,0.411962032318,0.103875383735,-0.336507678032,0.0321545004845,0.142278105021,0.196244180202,0.769750058651,-0.33575001359
5321,-0.316477328539,0.322915673256,0.981199979782,-0.0446320027113,0.0539926588535,0.387467443943,-0.311551898718,-1.29848074913,-0.0169574022293,-1.34215009212,-0.214758276939
4144,0.0445419549942,-0.381505012512,-0.445500016212,-1.77113378048,0.203804552555,-1.13213217258,-0.332963347435,0.626005530357,-0.741801977158,-0.459650009871,0.528984308243
1981,-0.106724709272,0.186077594757,-0.0560000017285,-0.570626795292,-0.180704981089,0.816694140434,0.612731993198,-0.241326391697,-0.00750506669283,-0.801200032234,-0.375295102596
695,-0.0249376855791,-1.04759001732,0.217750012875,-1.11575937271,-0.00336541980505,0.107547402382,0.269419878721,-0.37407886982,0.573469936848,0.937799990177,-0.781461834908
10398,0.772292017937,2.68534779549,0.392499983311,-0.304018348455,0.119011759758,0.439605504274,-0.027168020606,-0.102263391018,-0.0866384580731,0.458550035954,0.405719667673
5708,-0.939216732979,0.775790214539,-0.377750039101,-0.921187102795,-0.386558026075,0.53272074461,0.945193946362,-0.535921096802,-0.790076553822,-0.142449975014,-1.99179208279
