rid,CPC020_A375_6H:BRD-K35573744-001-05-0:10,CPC020_A549_6H:BRD-K35573744-001-05-0:10,CPC020_HA1E_6H:BRD-K35573744-001-05-0:10,CPC020_HCC515_6H:BRD-K35573744-001-05-0:10,CPC020_HT29_6H:BRD-K35573744-001-05-0:10,CPC020_MCF7_6H:BRD-K35573744-001-05-0:10,CPC020_MCF7_24H:BRD-K35573744-001-05-0:10,CPC020_PC3_6H:BRD-K35573744-001-05-0:10,CPC020_PC3_24H:BRD-K35573744-001-05-0:10,CPC020_VCAP_6H:BRD-K35573744-001-05-0:10,CPC020_VCAP_24H:BRD-K35573744-001-05-0:10
5720,-1.20224285126,-0.651600003242,-0.697770178318,0.392049998045,-0.571671485901,-0.336628615856,-1.55758345127,-0.610988378525,0.26442271471,-0.380461066961,-0.572738945484
466,-0.809446275234,-2.62625002861,-1.27072703838,0.175899997354,-0.258236765862,-0.192650720477,-0.429083883762,0.332936882973,-1.52582812309,0.636504411697,-2.59130597115
6009,-0.934529006481,-1.07424998283,-0.735910773277,0.340399980545,-0.673097670078,-0.446004986763,-0.162997215986,-0.743909180164,0.819421589375,0.631603598595,0.937917709351
2309,-0.208676934242,-0.733850002289,-0.116288252175,-0.377700001001,0.304851055145,0.149286910892,-1.94821000099,0.0912983864546,1.49628579617,-0.1096778512,0.893288433552
387,-0.980361580849,-0.735650002956,-0.0499944090843,1.35395002365,0.3451192379,-0.666805744171,-0.272372335196,0.0224103592336,1.29800391197,-0.155554264784,0.330190509558
3553,0.756162285805,1.26820003986,-0.742140054703,-1.19064998627,-0.0945551767945,0.397090405226,1.46901965141,-2.4290099144,-2.01306009293,-0.541879713535,0.294705927372
427,-0.249601691961,-0.193599998951,-0.37752699852,-0.0328000038862,0.582800388336,-0.101902842522,-0.309266865253,1.39766466618,-0.685410380363,0.282345622778,-0.820276498795
5898,-1.15333640575,-0.0987000018358,-0.137152850628,0.996949970722,-0.978873431683,-0.926185488701,0.489627122879,1.19322991371,-1.14359235764,0.141189396381,-1.17582309246
23365,-0.599738299847,-1.05049991608,-0.655328989029,0.477750003338,0.134236812592,-1.0208029747,-0.721151828766,1.0020442009,-0.206790864468,-0.223248913884,-1.18358361721
6657,0.0387488156557,0.877950012684,0.247663885355,-0.79834997654,0.18495619297,0.232071310282,0.762928366661,-0.158060744405,-0.0152758136392,-0.522203564644,0.397163718939
5054,1.11249995232,-2.18934988976,-0.1865927279,0.522400021553,0.375204712152,0.471862316132,1.92750692368,0.525937914848,-1.13839876652,0.089836448431,-0.825134038925
3108,-0.869123995304,0.623100042343,-0.0670315474272,0.256500005722,0.581907510757,-0.489982962608,-0.277890443802,0.351353496313,0.737514853477,-0.515354156494,-0.908211231232
1950,1.51935851574,1.18355000019,-0.352719962597,-0.546350002289,0.0631840974092,0.789042174816,1.55189418793,1.00369858742,0.384477883577,-0.312249481678,1.69167149067
