rid,CVD001_HEPG2_6H:BRD-K83694683-001-01-7:9.9684,CVD001_HEPG2_6H:BRD-K83694683-001-01-7:2.4921,CVD001_HEPG2_24H:BRD-K83694683-001-01-7:9.9684,CVD001_HEPG2_24H:BRD-K83694683-001-01-7:2.4921,CVD001_HUH7_6H:BRD-K83694683-001-01-7:9.9684,CVD001_HUH7_6H:BRD-K83694683-001-01-7:2.4921,CVD001_HUH7_24H:BRD-K83694683-001-01-7:9.9684,CVD001_HUH7_24H:BRD-K83694683-001-01-7:2.4921,CVD001_PHH_6H:BRD-K83694683-001-01-7:9.9684,CVD001_PHH_6H:BRD-K83694683-001-01-7:2.4921,CVD001_PHH_24H:BRD-K83694683-001-01-7:9.9684,CVD001_PHH_24H:BRD-K83694683-001-01-7:2.4921,DOS008_VCAP_6H:BRD-K83694683-001-01-7:4.98,DOS008_VCAP_24H:BRD-K83694683-001-01-7:4.98,DOS037_A549_24H:BRD-K83694683-001-01-7:4.98,PCLB002_A375_24H:BRD-K83694683:10,PCLB002_A375_24H:BRD-K83694683:3.33,PCLB002_A375_24H:BRD-K83694683:1.11,PCLB002_A375_24H:BRD-K83694683:0.37,PCLB002_A375_24H:BRD-K83694683:0.12,PCLB002_A375_24H:BRD-K83694683:0.04,PCLB002_A549_24H:BRD-K83694683:10,PCLB002_A549_24H:BRD-K83694683:3.33,PCLB002_A549_24H:BRD-K83694683:1.11,PCLB002_A549_24H:BRD-K83694683:0.37,PCLB002_A549_24H:BRD-K83694683:0.12,PCLB002_A549_24H:BRD-K83694683:0.04,PCLB002_HA1E_24H:BRD-K83694683:10,PCLB002_HA1E_24H:BRD-K83694683:3.33,PCLB002_HA1E_24H:BRD-K83694683:1.11,PCLB002_HA1E_24H:BRD-K83694683:0.37,PCLB002_HA1E_24H:BRD-K83694683:0.12,PCLB002_HA1E_24H:BRD-K83694683:0.04,PCLB002_HCC515_24H:BRD-K83694683:10,PCLB002_HCC515_24H:BRD-K83694683:3.33,PCLB002_HCC515_24H:BRD-K83694683:1.11,PCLB002_HCC515_24H:BRD-K83694683:0.37,PCLB002_HCC515_24H:BRD-K83694683:0.12,PCLB002_HCC515_24H:BRD-K83694683:0.04,PCLB002_HEPG2_24H:BRD-K83694683:10,PCLB002_HEPG2_24H:BRD-K83694683:3.33,PCLB002_HEPG2_24H:BRD-K83694683:1.11,PCLB002_HEPG2_24H:BRD-K83694683:0.37,PCLB002_HEPG2_24H:BRD-K83694683:0.12,PCLB002_HEPG2_24H:BRD-K83694683:0.04,PCLB002_HT29_24H:BRD-K83694683:10,PCLB002_HT29_24H:BRD-K83694683:3.33,PCLB002_HT29_24H:BRD-K83694683:1.11,PCLB002_HT29_24H:BRD-K83694683:0.12,PCLB002_HT29_24H:BRD-K83694683:0.04,PCLB002_HT29_24H:BRD-K83694683:0.37,PCLB002_MCF7_24H:BRD-K83694683:10,PCLB002_MCF7_24H:BRD-K83694683:3.33,PCLB002_MCF7_24H:BRD-K83694683:1.11,PCLB002_MCF7_24H:BRD-K83694683:0.37,PCLB002_MCF7_24H:BRD-K83694683:0.12,PCLB002_MCF7_24H:BRD-K83694683:0.04,PCLB002_PC3_24H:BRD-K83694683:10,PCLB002_PC3_24H:BRD-K83694683:3.33,PCLB002_PC3_24H:BRD-K83694683:1.11,PCLB002_PC3_24H:BRD-K83694683:0.37,PCLB002_PC3_24H:BRD-K83694683:0.12,PCLB002_PC3_24H:BRD-K83694683:0.04
5720,-0.272401809692,0.415893435478,0.894989013672,0.440157145262,0.727721691132,0.497228473425,1.26843976974,1.74423265457,0.310984194279,0.82304930687,-0.0987241864204,1.1332679987,-0.931227326393,0.108747392893,0.590149998665,-0.170287132263,-0.0988816022873,1.54080510139,-0.424962162971,-1.03850960732,0.499012291431,-0.25497096777,0.402876079082,-1.23629999161,-1.44676375389,-0.304040700197,-0.0276885926723,0.0182341560721,-0.682550430298,-0.354843527079,-0.10319981724,0.237915620208,0.32032084465,2.16769599915,-0.324899584055,-0.28565376997,0.0745184719563,-0.615436315536,-1.1453704834,-1.16803634167,-5.05603075027,-2.58351516724,-2.72134113312,-1.52189159393,-1.53052616119,-0.393317729235,-0.996892988682,-0.79179418087,0.180171370506,-1.23298680782,0.190949976444,-0.532000005245,1.40185928345,-4.43347740173,-1.11543023586,-0.412483453751,-0.503194093704,-1.78347063065,0.30355861783,-1.22700500488,-0.491717040539,-0.194621324539,0.00218266248703
466,0.644993782043,-0.149790078402,3.41144943237,0.547932565212,-0.0172274969518,-0.248017966747,0.793706357479,0.315419614315,0.118396505713,0.247536286712,0.138937532902,0.468326687813,-0.333340734243,-0.851984381676,-0.313600033522,-0.331705451012,-0.105384767056,-0.605148673058,-0.271493554115,-0.211311742663,0.201830506325,0.408448457718,-0.348694682121,0.0211907476187,-0.161355569959,-0.481044262648,-1.06525993347,0.0120223090053,-0.0245210826397,0.744525134563,0.432227909565,0.00506415963173,0.977434515953,-0.470254898071,-1.32608854771,0.264416277409,0.851951241493,0.651941478252,0.722374975681,-2.02034950256,-0.434767365456,-0.286880970001,-5.16634750366,0.544379889965,-0.516716480255,2.26402711868,-0.0075364112854,-0.229397118092,-0.700640439987,-0.225692749023,-2.20954990387,0.25594997406,0.578072190285,0.227403700352,0.957156181335,-0.556964039803,0.344596147537,0.86597687006,-0.779668450356,0.233212709427,-1.52793431282,0.69919526577,1.50129103661
6009,-1.06337475777,-0.781653046608,-0.0868601202965,-1.17752838135,-0.830794215202,-0.578027427197,0.536602318287,-0.37924182415,-1.09564423561,-0.922179996967,-1.08742523193,-1.30041503906,0.0170128047466,0.578958153725,-0.401350021362,0.733387589455,-0.567185282707,-1.95674705505,0.246537357569,-0.881919622421,-0.982797503471,0.714094758034,0.263695657253,-0.209694549441,-0.192466020584,-0.502012729645,-0.208015501499,0.780450105667,0.115224987268,-0.00177715718746,-0.175722658634,-0.213176503778,-1.18939316273,-0.703106462955,1.73091721535,-0.435261905193,-1.18626630306,0.0816693603992,-0.470296680927,-1.04166924953,0.949764728546,1.5425260067,2.65962314606,1.39901995659,1.78137135506,-0.176361978054,-1.93629777431,2.06829071045,0.31353494525,0.560434401035,-1.22990000248,2.08914995193,-0.0245397686958,0.0183930024505,0.32127019763,0.0216233208776,-1.79714095592,0.319648474455,-0.0678558573127,1.33359885216,1.21142077446,-0.193385496736,0.082007303834
2309,0.258178681135,-1.47105741501,-0.691525399685,-1.12578749657,0.0661068856716,-0.667296171188,1.58167731762,-1.09084689617,-1.56015467644,-0.423239499331,-1.25700831413,-0.0838968455791,-3.32640743256,-0.234405845404,-0.438850015402,-0.494464218616,0.0927057266235,-0.279964983463,0.441499948502,-0.773015320301,-0.362042188644,0.389446020126,0.436163067818,0.162600725889,-0.223400592804,-0.128934279084,-0.240788727999,0.586427688599,-0.0760292857885,0.456557631493,-0.411642581224,-0.18814483285,-0.824371695518,6.34553050995,-0.13999260962,-0.258551001549,0.336551129818,0.738880217075,0.677896559238,0.616352796555,0.0896966308355,-1.61378371716,0.92574596405,1.01755940914,0.834421873093,-1.9513977766,1.04501342773,0.270242094994,-0.77342903614,1.02637648582,1.34634995461,0.784749984741,-0.616372585297,-0.249367907643,-1.54610300064,-0.75999468565,-0.128595158458,2.78571629524,-1.10009932518,2.10125350952,0.399046301842,0.104538440704,0.28690212965
387,-0.152705281973,-0.65268522501,2.81386351585,0.505588829517,-0.765887498856,-0.784273445606,0.93079328537,-0.0518041998148,-0.0339103639126,-0.627948641777,0.854739308357,-0.29314404726,0.242336586118,0.194735616446,-0.551450014114,-0.586825609207,1.4956176281,0.969555795193,0.45875453949,0.261645197868,0.206361413002,-0.261396288872,-0.962322354317,-0.0730073153973,-0.353985875845,-1.26199090481,-1.09073698521,-0.217111438513,0.445441544056,0.421476304531,0.899059057236,-0.392577528954,-0.0361204147339,-1.21658480167,0.799666464329,0.0493004322052,-0.135501265526,-0.629998683929,-0.689244747162,1.21099889278,2.02714633942,1.45363330841,2.80392003059,1.11118412018,0.928824961185,3.80227613449,0.0385319590569,3.28251600266,-0.723071336746,0.922828435898,-0.442650079727,1.21950006485,0.943936288357,0.340530335903,0.552178323269,1.72786664963,-0.232903346419,0.747624754906,0.486125588417,0.80328476429,1.14708209038,-3.45812296867,0.20795071125
3553,-0.742791175842,0.82354092598,-0.223648965359,-1.10227131844,-0.725335538387,-0.863399863243,-0.573850631714,0.313876867294,1.18415474892,1.4784642458,-0.260295629501,-0.0630727931857,-0.641491532326,0.0552357956767,-0.0192500054836,-1.22988462448,2.35386991501,1.88146829605,-0.727802395821,-1.18372285366,1.82993137836,0.2731153965,0.378988921642,0.359561383724,1.04482865334,0.104242049158,0.194349884987,-1.60342001915,0.155886784196,-0.726558864117,-0.40804746747,0.526168346405,1.02592349052,0.279800474644,0.409118890762,-1.3215470314,-0.0430652797222,-0.762798607349,0.116353750229,-0.389297157526,1.03933036327,1.4423353672,1.65447044373,0.940947651863,0.935159921646,-1.13093793392,0.132086545229,-1.91358733177,-0.645888805389,-0.509501874447,0.88715004921,-0.369199991226,-0.25760152936,-0.707416415215,0.257163167,-0.174793690443,-0.511840939522,-5.9047498703,-3.00185155869,-0.162562549114,0.207820937037,-0.126140698791,0.263749957085
427,0.40710401535,-0.264665126801,0.607604503632,0.222903817892,0.012837909162,-0.946749448776,-0.0854451730847,0.00793424248695,-0.213808074594,0.573521494865,-0.678458333015,-0.183188050985,-1.04691231251,-0.699413776398,-0.856949985027,1.93622636795,-0.673670887947,-1.88053774834,-0.477771103382,0.545878171921,-0.306077480316,0.470577657223,0.854811251163,-0.493669688702,-0.337386935949,-1.97794258595,-0.0120047926903,-1.81847667694,-0.28527918458,-0.664526998997,-1.67415738106,-1.38599967957,-1.48321413994,-0.523098945618,-0.294330358505,-1.60043525696,0.369274973869,-1.08992981911,-0.243455901742,-0.270150184631,-1.8295238018,0.375955939293,1.10359048843,0.999279260635,1.19294095039,-0.459207296371,0.466196596622,-0.0730227828026,-2.72581028938,-2.59988975525,-1.20015001297,-0.431299984455,1.45986461639,-0.315998017788,-0.109057858586,0.257086485624,-1.83072161674,-0.621926128864,-0.775351583958,-0.880679607391,0.936697006226,1.02521634102,0.40026563406
5898,2.05393147469,0.289179742336,0.943718194962,0.000135347247124,1.57178580761,0.311116963625,-0.00724792480469,0.559239983559,0.0922689065337,0.0132500827312,-0.733769893646,-0.19692838192,0.0684318244457,0.724622607231,-1.71109998226,-0.159484446049,-0.427221506834,-0.252065986395,-0.337905585766,-2.31890153885,-3.29286193848,0.791188180447,0.296691805124,0.551607787609,-1.27254116535,-0.233923494816,0.853583455086,-0.809229373932,0.302392870188,0.432969629765,1.11179697514,0.0521059036255,-0.359310865402,0.122476279736,0.181555852294,0.658050537109,0.47752276063,0.0184229016304,-0.872316479683,1.27372002602,1.14256930351,0.574286103249,0.575901210308,1.47916281223,1.10867154598,1.04975795746,-4.32319879532,-0.0565800666809,-2.9757502079,-7.91632843018,-10.0,-0.693150043488,-0.513089179993,0.30468660593,0.627207458019,-0.462725281715,-2.42136740685,0.382069855928,-0.224640935659,0.62506967783,0.644067704678,-0.324610054493,-0.185366109014
23365,0.247575193644,-0.564186453819,3.1654946804,0.834111988544,0.23071269691,-0.503527879715,1.05488395691,-0.0226818844676,0.148186817765,0.871856808662,0.692808628082,-0.160236045718,-0.583980083466,0.290041774511,0.618099987507,0.0210856646299,-0.391958445311,-0.205110639334,0.63369178772,0.513021588326,0.707818090916,0.0134835913777,1.20059299469,0.418979495764,1.08140659332,-0.440863609314,1.7488617897,1.10139942169,-0.385932564735,-0.548619031906,0.185182392597,1.11418294907,-0.418830186129,-0.120028674603,0.332601070404,-0.324591100216,0.512458205223,0.121483385563,-0.230642467737,1.1902449131,-0.427171260118,-1.66349709034,0.0303424596786,0.140361130238,-0.651670694351,1.05569088459,1.86920034885,1.65183115005,1.90776073933,2.05322313309,1.73874998093,-0.173400014639,0.984149336815,1.00923573971,0.150695934892,-0.328880518675,0.679859280586,1.14280688763,-0.410378038883,-1.29650473595,-1.55016160011,-0.0591494888067,-0.0556061118841
6657,-0.50301271677,-0.152791753411,0.0330263078213,-0.58667165041,0.0571449846029,-0.127470433712,0.475641429424,0.0923817381263,-0.0706637054682,0.387459337711,-0.357288450003,0.141230374575,-0.544285595417,0.619875013828,1.33340001106,-2.44090747833,-1.34881353378,2.36462497711,0.859307706356,-0.985306382179,-0.267649054527,-0.301211506128,0.122059524059,0.681451976299,-2.19272041321,0.488976567984,-3.83914518356,-0.0622283220291,0.631024837494,-0.677765130997,0.459593296051,1.08257234097,0.284308671951,-0.147172927856,-1.34532809258,0.423671424389,0.683630347252,0.139799565077,-0.0583064854145,0.583767533302,1.1615190506,-0.180061489344,4.22025156021,-0.105536341667,0.719633698463,-0.69794523716,-3.972219944,-1.95829868317,-0.86132478714,-4.20280838013,-5.76999998093,1.02495002747,-0.232742667198,0.675211012363,-0.406764030457,-0.725290179253,-0.29942804575,-0.214122802019,-0.0546516180038,0.36731633544,1.54183256626,-0.465314000845,-0.374932646751
