rid,CPC004_A375_6H:BRD-K22031190-001-13-7:10,CPC004_HA1E_6H:BRD-K22031190-001-13-7:10,CPC004_HA1E_24H:BRD-K22031190-001-13-7:10,CPC004_HCC515_6H:BRD-K22031190-001-13-7:10,CPC004_HCC515_24H:BRD-K22031190-001-13-7:10,CPC004_HEPG2_6H:BRD-K22031190-001-13-7:10,CPC004_HT29_6H:BRD-K22031190-001-13-7:10,CPC004_MCF7_6H:BRD-K22031190-001-13-7:10,CPC004_PC3_6H:BRD-K22031190-001-13-7:10,CPC004_PC3_24H:BRD-K22031190-001-13-7:10,CPC004_VCAP_6H:BRD-K22031190-001-13-7:10,CPC004_VCAP_24H:BRD-K22031190-001-13-7:10,CPC017_A375_6H:BRD-K22031190-001-13-7:10,CPC020_A375_6H:BRD-K22031190-001-16-0:10,CPC017_A549_6H:BRD-K22031190-001-13-7:10,CPC020_A549_6H:BRD-K22031190-001-16-0:10,CPC017_A549_24H:BRD-K22031190-001-13-7:10,CPC017_ASC_24H:BRD-K22031190-001-13-7:10,CPC020_HA1E_6H:BRD-K22031190-001-16-0:10,CPC020_HCC515_6H:BRD-K22031190-001-16-0:10,CPC017_HEPG2_6H:BRD-K22031190-001-13-7:10,CPC017_HT29_6H:BRD-K22031190-001-13-7:10,CPC020_HT29_6H:BRD-K22031190-001-16-0:10,CPC017_MCF7_6H:BRD-K22031190-001-13-7:10,CPD001_MCF7_6H:BRD-K22031190-001-15-2:10,CPC020_MCF7_6H:BRD-K22031190-001-16-0:10,CPC017_MCF7_24H:BRD-K22031190-001-13-7:10,CPD001_MCF7_24H:BRD-K22031190-001-15-2:10,CPC020_MCF7_24H:BRD-K22031190-001-16-0:10,CPC017_NPC_24H:BRD-K22031190-001-13-7:10,CPC020_PC3_6H:BRD-K22031190-001-16-0:10,CPD001_PC3_24H:BRD-K22031190-001-15-2:10,CPC020_PC3_24H:BRD-K22031190-001-16-0:10,CPC017_PHH_24H:BRD-K22031190-001-13-7:10,CPC017_SKB_24H:BRD-K22031190-001-13-7:10,CPC020_VCAP_6H:BRD-K22031190-001-16-0:10,CPC020_VCAP_24H:BRD-K22031190-001-16-0:10
5054,0.513529896736,-0.560318171978,0.0111036803573,0.316031336784,-2.22533512115,-0.0565953031182,-0.373740285635,0.203594982624,-0.388120651245,-1.57303249836,-0.0377312377095,-0.366040766239,-0.246134340763,-1.51483154297,-0.328457057476,-0.593700051308,-0.646899998188,0.712987244129,-7.25624799728,1.57590007782,-2.41376113892,1.02000391483,1.13775002956,0.310464799404,3.36188840866,-0.479440808296,-0.345982909203,0.557377934456,1.33580541611,-0.295515656471,0.782358646393,-0.52471280098,-0.918290317059,-0.287517756224,1.48670005798,0.0270660333335,-0.37190592289
3108,0.248019188643,1.40915060043,-0.319984555244,0.537927210331,0.621334075928,0.134824365377,-0.111228004098,0.269086360931,2.7122657299,-1.10838532448,0.268720388412,-0.203926414251,0.374653816223,-0.619092583656,0.269195616245,0.165450006723,0.530300021172,-0.517788767815,2.02489304543,1.38089990616,0.0461730286479,-0.128020465374,2.13759994507,-0.411928832531,0.893488645554,-1.01482963562,-0.685938894749,-1.33755993843,0.159665286541,4.12323236465,0.114851385355,-0.246590912342,4.80123567581,-0.879164636135,10.0,-0.411007940769,0.0539037175477
1950,-0.491599142551,0.211402118206,0.189255267382,-0.0831185281277,-0.685048937798,-0.0167690739036,0.0616066530347,-0.241833508015,1.67983698845,2.62358999252,-0.448805272579,-0.617337226868,1.43966424465,1.41019797325,-0.037353836,-0.643400013447,3.3248500824,0.529373407364,-1.75017273426,0.524999976158,3.93008041382,0.975992202759,1.97335004807,0.949053525925,0.836512923241,0.972203373909,0.591537237167,-0.0317238047719,3.06210231781,0.833375036716,0.789257049561,0.254933357239,-1.28761839867,0.713736772537,0.764500021935,-0.25818836689,1.71506214142
351,-0.572661519051,-0.141791075468,0.756892859936,1.7876598835,1.10560417175,0.0289642065763,-0.3846565485,-0.0557756349444,0.544909596443,0.569780826569,-0.15438041091,-0.263813018799,-0.114856727421,1.15134871006,-0.379377782345,-0.587249994278,2.75349998474,0.349405884743,-1.55634117126,1.1560498476,0.805925726891,0.679143249989,0.639750003815,0.537496209145,0.705659270287,0.423295676708,0.545975029469,0.857859134674,1.3739669323,-0.760562419891,0.427159577608,0.31398743391,-0.791053652763,0.286734968424,-1.30239999294,-0.30705305934,0.296193301678
4846,-0.919155359268,-0.577200055122,-0.698616445065,-0.0209944471717,0.577120482922,-1.02680242062,-0.661164462566,-0.190694585443,-1.65245044231,1.73064553738,-1.03583502769,-0.437718451023,0.0667349845171,-0.293646484613,0.675308823586,-0.960350036621,-0.303299993277,2.58846664429,5.61965322495,-0.635499954224,-0.596287250519,-0.294125497341,-0.305199980736,-0.530101120472,-0.592352569103,0.170507580042,0.682532131672,-0.540960729122,0.621640980244,-0.227986782789,1.30833220482,0.65694719553,-1.17054700851,1.58366537094,7.67789983749,-0.146666839719,2.0343606472
1452,0.389039814472,-0.154720246792,-0.472961306572,-0.0426770448685,-0.700001418591,0.929509878159,0.404176712036,0.805253684521,-1.62491130829,0.386976331472,-0.864979088306,-0.648356497288,0.196143448353,-0.60261964798,-0.379682421684,-0.186899989843,-2.64440011978,0.222948998213,-0.468973875046,-0.487199991941,0.277544915676,-1.1769657135,-0.824000000954,-0.175841331482,-0.759806394577,-0.0607449375093,-0.601944923401,0.169315516949,-1.32188260555,-0.987333476543,-0.162837684155,-2.19478058815,1.0836635828,-0.129864946008,0.166800007224,-0.436702609062,-0.0912512391806
4776,-0.218014597893,-0.142824396491,0.161949083209,-0.758698225021,-1.02808618546,1.55685472488,0.130048125982,-1.1095559597,1.7148514986,1.59002268314,-0.056539978832,-0.683102250099,0.787272155285,0.801093280315,0.437994420528,0.582949995995,1.99379992485,-0.155044466257,0.264549911022,-1.03154993057,2.75857973099,-0.0809157639742,1.33255004883,0.909298181534,0.997489750385,0.19701474905,-0.382330179214,1.19692218304,1.23489618301,0.434755861759,0.650076568127,0.0290064960718,0.305202245712,0.858868598938,0.412000000477,-0.540657222271,0.360932409763
6908,0.0198369231075,-0.214226186275,0.238288089633,-0.326089322567,0.566216468811,-0.617037415504,-0.333984136581,-1.70632362366,0.925336122513,0.557088017464,-0.353293448687,0.0751534253359,0.874156296253,-0.205500125885,0.632786750793,0.163399994373,-1.56860005856,-0.328317791224,-2.23474645615,-2.18945002556,-4.00715398788,0.516128122807,1.23444998264,0.114835709333,-0.729552209377,-0.141730338335,0.670821487904,-0.0620842427015,-1.29649627209,0.0883982107043,-0.718201935291,-0.437284708023,2.28606033325,-0.455617457628,1.17869997025,1.02126324177,-0.0481857657433
672,0.322097718716,-0.334282517433,0.713464558125,-0.288246095181,0.653652071953,-0.316477954388,-0.655959784985,0.429458081722,-0.452618002892,1.39824056625,-0.0768282637,0.909291744232,-0.0180374234915,-0.698543190956,0.0554932802916,-0.0859500169754,-1.36159992218,-0.248897016048,0.483650386333,-1.77400004864,-2.70538473129,-0.0962449833751,0.656399965286,-0.658394753933,-0.699422717094,0.418966531754,0.197562411427,0.245571747422,-0.767918765545,0.0309147164226,-0.206028163433,0.815878391266,-2.23506903648,0.347468346357,-1.90910005569,0.0310051441193,-0.170749008656
5710,0.467063009739,0.540950000286,-0.350220352411,0.778904139996,0.294443786144,-0.362618267536,0.189749658108,0.6435136199,0.101137518883,-0.548076272011,-0.601211845875,-0.112617142498,-0.612458109856,-1.09971547127,-1.30260276794,1.00010001659,-4.55824995041,0.335572451353,-2.02844357491,-1.11699998379,-6.19758605957,-0.992189407349,-1.22889995575,-0.900246620178,0.802173614502,-1.04195415974,-0.0697481483221,0.0394351109862,-1.45908868313,-0.544372558594,-0.763804078102,-2.00891017914,1.17480540276,-0.471516519785,1.38779997826,-0.639812886715,-0.784868240356
2115,0.668741822243,-0.49457526207,-0.247033089399,0.339208006859,0.791534125805,1.8413926363,0.371282100677,-0.00494953617454,0.0579939484596,1.6479010582,0.28505396843,-0.0821953415871,0.191356763244,-0.773701965809,-0.00956200063229,-0.996450066566,0.433350026608,0.137458071113,1.72649025917,-1.43760001659,1.39884495735,-0.765212655067,0.0836499929428,-0.07205337286,-0.0199065282941,0.783006310463,0.400992304087,-0.357013493776,0.532115936279,-1.0041782856,0.853736341,-0.371810644865,-0.568931400776,-0.4227232337,-0.243699997663,-1.1866915226,-0.613362312317
7015,-0.745822250843,0.179696664214,-0.152625784278,-0.271930336952,-0.42570400238,0.956867814064,-0.42333984375,0.961548805237,0.165098875761,1.71680378914,-0.395771205425,-0.0829565376043,0.198624804616,1.58256387711,0.0123865231872,0.252900004387,3.6766500473,-1.0466003418,-0.75694668293,1.59750008583,3.62883234024,-0.0404119454324,0.856250047684,0.990539610386,1.78430116177,0.372129678726,-0.543820083141,0.003163613379,1.2894077301,-0.277135968208,0.215147733688,0.284867584705,0.21845524013,-0.202996909618,0.245800003409,-0.228182122111,0.345164448023
8726,-0.437443435192,-0.137979447842,-0.963087022305,0.309589594603,0.830789983273,0.50230050087,-0.50179374218,-1.47181820869,1.11496126652,1.58578443527,-0.968338787556,0.178914830089,-0.177315399051,-2.41331028938,0.437826603651,0.904250025749,-0.728950023651,0.190463796258,3.78284621239,-1.07754993439,-0.865826487541,-0.452057659626,0.130800008774,0.163099572062,-0.261760652065,-0.228667020798,1.06437623501,-0.0662517473102,-0.363573729992,-0.509560227394,1.44094741344,-0.298330485821,-2.52908563614,-0.556189537048,-1.66690003872,0.920058608055,-1.62880802155
2185,-0.667705953121,0.722451269627,0.399334520102,-0.338537931442,-0.348241239786,1.08599603176,0.878315150738,0.0751667618752,1.3844640255,1.34962022305,0.368845671415,-0.3379150033,-0.0206728279591,0.986002504826,0.702569782734,0.436450004578,1.87534999847,-0.273944467306,0.459472090006,-2.21615004539,3.07043838501,-1.04259300232,0.948199987411,0.935415446758,1.16336154938,0.533225357533,-0.20927849412,0.397276759148,1.21433079243,0.143523871899,-0.0413266420364,0.272769331932,0.236967220902,-0.663126647472,0.44810000062,-0.780766963959,-0.16881467402
3315,0.580091536045,0.332745552063,0.653935074806,0.225085496902,-0.111902438104,-0.703653693199,0.341499209404,0.000281979795545,-0.993710577488,-8.55274963379,-1.09475910664,0.418686389923,0.393332839012,-0.421252846718,-1.04304981232,0.13615000248,-1.42515003681,0.0461181625724,-4.87597846985,0.160450041294,-3.35619902611,-0.201409697533,-0.766149997711,-1.13538885117,-0.394496500492,-0.401413589716,-0.0831591337919,-0.329890578985,-0.859722197056,-0.136430770159,-0.750009179115,-0.521669387817,1.34071683884,-0.389533817768,0.00340000004508,0.397032469511,-0.535459816456
5289,-0.0829049348831,0.3231947124,-0.581611692905,-0.538824677467,-0.715229570866,2.07800984383,-0.790857791901,-0.24271863699,1.1006373167,2.05978059769,0.438627481461,0.0335415005684,0.186297088861,-0.00036883354187,2.22697973251,0.357650011778,2.58194994926,0.443962752819,-0.489835143089,0.485200017691,-0.280443310738,0.914623916149,0.0214500427246,-0.159981489182,1.73090100288,2.01858210564,-0.0553733706474,-0.135623663664,0.0540724955499,-0.920191287994,1.08443772793,-0.42600402236,-0.604332625866,0.498885750771,0.208000004292,-1.38645803928,-0.546169877052
868,-0.61601293087,0.363400876522,1.2543836832,-0.235086977482,-0.851520299911,0.330269187689,0.027006207034,0.258221536875,1.58967685699,1.06587648392,0.0106740221381,-0.466172456741,0.808721363544,-0.00309771299362,-0.12929391861,-0.466000020504,-3.45705008507,0.122211322188,1.68331408501,-0.926499962807,1.08833289146,0.49595284462,1.608700037,-0.430692702532,-0.7891882658,1.91456735134,0.449322968721,0.30876031518,0.453838229179,0.492481470108,4.16085100174,0.762358188629,0.137862890959,-0.13808336854,-1.79680001736,-0.716346383095,-0.0445311665535
1677,-0.563656628132,0.697861909866,1.04623484612,-0.730669975281,-0.735512733459,0.414206713438,-0.359104812145,0.523735880852,-0.50925308466,2.29937744141,0.0264309346676,-0.0391050353646,1.59559583664,1.22414243221,0.472319722176,-0.560600042343,3.26149988174,0.0698256343603,1.90627169609,0.315800011158,3.86013102531,0.705647170544,1.76850008965,0.851423382759,0.837656259537,1.4701731205,0.01314631477,-0.998873174191,1.70266222954,0.227275773883,0.837485134602,0.372108817101,-1.61393690109,0.294927656651,0.501200020313,-0.920473694801,0.849672198296
7043,0.671106278896,0.713167965412,0.968599021435,-0.0772766619921,1.53115010262,1.15652191639,0.274538457394,-0.145334497094,1.39065849781,1.2597155571,0.813897013664,-0.749216914177,0.366994917393,-0.328705042601,-0.266994148493,-0.134299993515,0.80554997921,-0.909700334072,0.168150857091,-2.34894990921,1.39221227169,-1.66751682758,1.81544995308,-0.792728662491,0.918224811554,-0.289633184671,-1.74743235111,-0.190490558743,0.398601651192,0.120949462056,0.337393045425,-0.00355238467455,0.521141171455,-0.165753006935,1.10539996624,-0.942265808582,-0.380965441465
5613,-0.0487664528191,0.57718873024,0.491283655167,-0.255786299706,-0.589404523373,1.76338648796,0.196038320661,-0.134714722633,1.11530184746,1.99904942513,0.501984059811,-0.237063080072,1.5322124958,1.37340080738,0.166104212403,-0.63639998436,4.61439990997,0.250394135714,0.132379412651,-0.280200004578,2.85839319229,-0.555725514889,2.02309989929,1.01982533932,0.952974081039,0.281678259373,-1.12092208862,0.225039333105,0.93247616291,-0.677224397659,0.772539615631,0.433266460896,-0.842181026936,0.416005641222,0.0,-0.621117830276,0.0595404207706
595,0.29472976923,-0.254560559988,0.111078642309,-0.07340169698,1.19302797318,-0.334930688143,-0.093057602644,0.732207000256,0.0574113503098,-0.0819326937199,0.87730962038,-0.348737984896,-0.76773661375,0.154267728329,-0.564964294434,0.0993500053883,-1.76020002365,0.221764802933,3.61502766609,-4.69044971466,-1.65039241314,-0.927218616009,-0.127700001001,-0.436362415552,-0.559162855148,-0.852873682976,0.202258095145,-0.0766290426254,-0.723214805126,-0.785159409046,0.230641081929,-1.45310866833,0.340962529182,-0.0471185110509,0.977199971676,0.187385216355,-0.289751529694
4793,-0.363000333309,-1.09276282787,-0.385285943747,-0.0129673182964,0.787170886993,-1.28560256958,-0.372595399618,-0.0342443212867,0.0939868316054,2.84876918793,-0.574487268925,0.196389734745,0.176062166691,2.44327068329,-0.656059741974,-0.553300023079,0.765649974346,-0.0469910278916,3.80886030197,3.04859995842,-0.873082399368,-0.674102902412,-0.86210000515,-0.292656779289,0.191440925002,-0.233409196138,0.22707644105,-0.340992897749,0.54501324892,0.167183950543,-0.447175204754,-0.432920664549,1.91517531872,0.137530863285,-0.150900006294,-1.04734587669,1.09385192394
2736,-0.130962401628,-0.124555766582,1.68794071674,0.566224098206,0.676990568638,2.08292531967,0.146423697472,-0.368535518646,2.09826397896,2.08879375458,0.342195540667,-0.390361040831,0.0328098386526,0.783027589321,-0.340446829796,-0.0925000011921,-0.319800019264,0.283209264278,-1.1278014183,0.815949976444,2.76979136467,-0.699224531651,0.360799998045,0.48866891861,0.652947902679,0.186193928123,-0.00375361740589,0.444191426039,1.12765526772,0.1140813604,-0.119663000107,0.965913236141,-0.891175270081,-0.0732734054327,0.27009999752,-0.861922264099,0.445601284504
5290,-0.639144420624,0.0278089493513,-0.157792285085,-0.361350536346,-0.571767687798,0.445954203606,0.226986244321,-0.153857126832,0.181667342782,1.10113012791,-0.240998953581,-0.372550189495,0.0250280499458,0.981982409954,0.252989768982,0.965250015259,1.21274995804,0.162683695555,-2.34879159927,-0.559849977493,3.33021473885,0.549282550812,0.486500024796,1.0775295496,-0.0810073316097,0.754007816315,0.584191799164,0.439087986946,1.87647986412,0.860328912735,0.302632629871,0.751386761665,-0.232317090034,-0.214660868049,-0.74019998312,-1.16806674004,0.314099311829
6194,-0.936841905117,0.591641187668,0.315284788609,0.000463391683297,0.000182289310033,-0.28294929862,0.000200773763936,0.815163314342,-2.87256407738,0.76456207037,-0.982490360737,0.20233464241,0.0828610062599,0.0477677918971,-0.136964038014,0.0,-1.76410007477,0.0,-4.60851430893,-1.01209998131,-3.18222332001,-0.0203681271523,0.10759999603,-0.142734989524,-0.125133410096,0.826848268509,0.501600623131,-0.198393717408,-1.56807565689,-0.435629338026,-0.227387160063,-0.947019159794,0.569160699844,-0.000924728636164,-0.00200000009499,0.00744064804167,-0.127256944776
1676,-0.0960883796215,1.14783775806,1.23995685577,-0.939453661442,-0.374377131462,1.24051260948,0.488771051168,-0.0435601621866,-1.15556263924,1.82293641567,0.188456147909,-0.0510252118111,0.467533826828,0.539271116257,0.640720963478,0.0491999983788,0.627049982548,-0.0787215530872,-1.05480635166,-2.55655002594,3.39714622498,-0.582479178905,1.86514997482,-0.165251091123,1.17795431614,0.266296088696,-0.21406430006,0.765820920467,0.826888561249,-0.0682738423347,0.941026687622,-0.187833920121,-0.542309701443,-0.453666120768,-0.385300010443,-0.447115123272,-0.389297425747
23512,-0.264793097973,0.0687330663204,-0.619265258312,-5.81641864777,0.781057953835,0.669396400452,0.229188770056,-0.147922635078,0.574655056,-0.154996827245,0.370046049356,0.0979981347919,-0.0201003625989,-0.427950322628,-0.589438199997,-0.747500061989,-1.03110003471,0.123496040702,-4.16895484924,-8.65869998932,0.213800445199,0.820231556892,-1.30225002766,1.17911231518,0.381818294525,0.157507091761,0.172508433461,0.592753410339,-0.188027173281,0.0262128598988,0.346973896027,-1.61629664898,-1.0927850008,0.691012263298,0.346799999475,0.489306241274,-0.538961470127
148022,0.217205345631,-0.935414850712,0.16788764298,0.270945489407,1.24414980412,0.881582438946,-0.539717257023,-0.384959757328,1.30052471161,0.998836576939,0.776405692101,-0.435541719198,0.554605782032,1.02397561073,-0.65184867382,0.163249999285,1.82795000076,-0.580123960972,-1.04518032074,-1.4239000082,-0.637344837189,-1.66277372837,0.159000009298,0.627005875111,0.13636380434,-0.353423714638,-0.403470009565,-0.405523747206,-0.0969208627939,0.0458554327488,-0.253469288349,-0.909055531025,3.27114248276,-0.996577203274,-3.64380002022,-0.402101367712,0.519490778446
1906,-0.406885832548,0.601152420044,0.902049303055,-0.4236715734,-0.139282643795,1.51237845421,0.293264806271,-0.00654740259051,0.519869506359,0.92642223835,0.597744345665,-0.369983315468,0.596425175667,1.5918892622,-0.231617510319,0.414949983358,0.770300030708,-1.04247522354,-0.663022994995,-1.16289997101,1.38603329659,-0.57671713829,-0.518149971962,0.331637084484,0.755164325237,0.382862061262,0.27676191926,-0.0651142224669,1.08165431023,0.338182032108,0.0100871175528,0.73855483532,-0.224597200751,-0.590981781483,0.135800004005,-0.40306648612,0.626879870892
8878,0.124357968569,-0.122996121645,-0.172468841076,-3.1881403923,0.473010659218,-0.435359954834,-0.489121794701,-0.742458879948,-0.563351213932,-0.0162178296596,0.486435115337,0.191137522459,0.173023626208,-0.0545594990253,0.285689562559,0.317749977112,-2.38289999962,0.0667187124491,-2.03650808334,0.161249876022,-3.61521530151,-0.509742081165,-0.593100011349,-0.86458837986,-0.539857625961,-2.21766829491,-0.351512730122,-0.128661379218,-0.838512420654,-1.22791516781,-0.760709166527,-0.907876968384,1.90294122696,-1.49921452999,0.191899999976,-0.281674146652,-0.289631962776
3091,-0.835285782814,1.21224868298,0.800722718239,0.519159138203,-0.268757432699,0.87094861269,-1.01882171631,-0.621890902519,-0.584962666035,-0.0102757886052,0.312841594219,-0.467728435993,0.122178226709,-1.23036384583,0.174305811524,0.425249993801,-1.48414993286,0.829173207283,-0.791155099869,0.597999989986,-1.24119341373,-0.569400787354,1.45265007019,0.600185632706,0.0980494320393,-0.0811543166637,0.126531258225,0.416865617037,0.737454712391,-0.9127202034,0.721853613853,-0.30009496212,-1.60844731331,-0.312165975571,0.295500010252,0.027209058404,-0.380101025105
