rid,CPC020_A375_6H:BRD-K55301415-001-01-8:10,CPC020_A549_6H:BRD-K55301415-001-01-8:10,CPC020_HA1E_6H:BRD-K55301415-001-01-8:10,CPC020_HCC515_6H:BRD-K55301415-001-01-8:10,CPC020_HT29_6H:BRD-K55301415-001-01-8:10,CPC020_MCF7_6H:BRD-K55301415-001-01-8:10,CPC020_MCF7_24H:BRD-K55301415-001-01-8:10,CPC020_PC3_6H:BRD-K55301415-001-01-8:10,CPC020_PC3_24H:BRD-K55301415-001-01-8:10,CPC020_VCAP_6H:BRD-K55301415-001-01-8:10,CPC020_VCAP_24H:BRD-K55301415-001-01-8:10
5720,-0.217928230762,-1.20815002918,-0.132438004017,0.917000055313,0.185008957982,-0.2200999856,0.299053788185,-0.689544200897,-0.250121861696,-0.127755314112,1.06941962242
466,0.536285400391,-0.529600024223,-0.333838522434,0.272899985313,0.318435877562,-2.94927501678,-0.800186097622,-0.947083175182,-0.624961614609,0.0505638197064,-0.999332547188
6009,-0.116932593286,-1.36650002003,-0.50027692318,-1.15039992332,-0.124306753278,-0.647625029087,0.20610243082,-0.156826913357,-1.4295437336,0.406211555004,0.771252989769
2309,0.199739873409,0.183699995279,0.305361926556,-0.375999987125,0.300207257271,0.442799985409,-0.329090446234,0.181259155273,-0.548887491226,0.162546768785,0.64075922966
387,-0.468456059694,-0.371100008488,-2.15777802467,-0.576300024986,0.339889168739,-0.187525004148,-0.70628798008,-0.110799260437,-0.249832063913,0.510439515114,-0.605063617229
3553,-0.247674867511,0.601000010967,0.609883069992,0.517350018024,-0.590667009354,0.270000010729,-0.266248762608,-0.0954899713397,0.518514573574,-0.130892679095,-1.01828479767
427,0.739730656147,0.991150021553,-0.698362112045,-0.267350018024,2.340498209,0.868475019932,-0.504501998425,0.789905846119,-0.506199002266,-0.0385674908757,-1.06644833088
5898,0.126565352082,0.488700032234,-0.581868648529,0.354400008917,0.990013480186,0.340324997902,-0.420498847961,0.441595435143,-0.786414444447,-0.101545646787,0.117239966989
23365,-0.257958054543,-0.73710000515,-0.743578255177,-0.464450001717,1.41309142113,0.490000009537,0.466736912727,0.443804949522,-0.734538555145,0.647337079048,0.509949028492
6657,0.0645867139101,0.358750015497,1.75221800804,0.0622999966145,-0.530346810818,-0.354399979115,-0.91881531477,0.00239205360413,0.144726365805,-0.573422193527,-0.979588091373
5054,-0.79087549448,-0.446099996567,-0.858003020287,-0.728799939156,-0.337447315454,0.961724996567,-0.219070881605,0.121087148786,-0.303569674492,-0.333634018898,-0.724444568157
3108,-0.73676431179,0.865249991417,1.27526962757,-0.67049998045,0.44280987978,-0.625999927521,-0.416501641273,-0.59398907423,-1.09215629101,-0.309445679188,-0.342949420214
1950,-0.15428237617,2.11234998703,0.776080489159,-0.534399986267,-0.820348918438,0.292225003242,0.0132638439536,2.92317962646,0.257050871849,-0.249142020941,0.273944169283
351,0.395944446325,1.59455001354,1.31930851936,-0.144500002265,-0.353624135256,-0.145074978471,-0.474630177021,0.192629441619,0.500946104527,-0.237746909261,-1.05589532852
4846,0.689378082752,0.477999985218,1.39522790909,-1.26470005512,0.204614430666,0.162824988365,0.190797016025,-0.137725740671,0.266093671322,0.289956867695,0.143480837345
1452,-0.267308443785,0.721750020981,-2.11866569519,-1.12129998207,-0.300182312727,-0.148750007153,-0.938348531723,-0.482203900814,-0.0731199234724,0.228621661663,-0.24159476161
4776,-0.665692210197,0.481799989939,1.51015615463,-0.758050024509,-0.85617852211,0.0345249921083,-0.741996943951,1.00913238525,0.138027906418,-0.249903738499,-0.658004045486
6908,0.864915788174,-0.575600028038,-0.210705041885,-0.214049994946,0.576955616474,-0.0366499945521,0.327240049839,-0.489405691624,-0.703971862793,0.0234565362334,0.882630705833
672,0.379199028015,-1.4306499958,-0.898875772953,0.149800002575,0.534468173981,0.175450026989,-0.713971555233,-0.310921728611,-0.259463429451,-0.152078151703,-0.0152757549658
5710,0.349813073874,-0.399450004101,-0.874430418015,0.316749989986,0.48657092452,0.33595007658,0.36096072197,1.027982831,-0.403677463531,0.693229615688,0.444187223911
2115,0.285073637962,0.218050032854,1.37739801407,-0.316200017929,0.26837939024,-1.11424994469,-0.116883531213,-0.611080944538,-0.269920676947,-0.623369276524,-0.950525164604
7015,0.163325890899,0.636900007725,1.05717158318,-0.653949975967,-0.796321749687,0.275325000286,-0.474045544863,0.0305157024413,0.724360704422,-0.653148651123,-1.04066359997
8726,0.919428110123,-1.20545005798,-0.363840579987,0.266949981451,1.4812887907,-0.471074998379,0.395167887211,-0.0450928285718,-0.288647145033,0.942750513554,-0.263212800026
2185,-0.506005764008,0.827850043774,1.38487327099,-0.329600006342,-0.739124178886,-0.197500005364,-0.808373272419,-0.0559177137911,0.579246640205,-0.820427060127,-0.0430140271783
