rid,CPC005_A375_6H:BRD-A91866971-001-02-2:10,CPC005_A375_24H:BRD-A91866971-001-02-2:10,CPC005_A549_6H:BRD-A91866971-001-02-2:10,CPC005_A549_24H:BRD-A91866971-001-02-2:10,CPC005_HA1E_6H:BRD-A91866971-001-02-2:10,CPC005_HA1E_24H:BRD-A91866971-001-02-2:10,CPC005_HCC515_6H:BRD-A91866971-001-02-2:10,CPC005_HT29_6H:BRD-A91866971-001-02-2:10,CPC005_HT29_24H:BRD-A91866971-001-02-2:10,CPC005_MCF7_24H:BRD-A91866971-001-02-2:10,CPC005_MCF7_6H:BRD-A91866971-001-02-2:10,CPC005_PC3_6H:BRD-A91866971-001-02-2:10,CPC005_PC3_24H:BRD-A91866971-001-02-2:10,CPC005_VCAP_6H:BRD-A91866971-001-02-2:10,CPC005_VCAP_24H:BRD-A91866971-001-02-2:10
5720,-0.71372038126,0.610274374485,1.08777999878,0.496272325516,-0.370550006628,0.919553995132,-1.70375001431,-1.37483334541,0.0729121118784,-1.26883792877,0.116942994297,0.244084969163,-0.249043434858,0.629038155079,-5.29146289825
466,-0.0428119450808,0.199535697699,0.434571623802,0.862645864487,-1.09249997139,-0.514582514763,-0.332049995661,-1.32983338833,-0.371480643749,0.705770909786,-1.16345322132,-0.312779724598,0.332295894623,0.94317471981,-1.5348880291
6009,0.247522428632,0.0537149757147,0.802787661552,0.237423151731,-0.418650001287,0.261692017317,1.07525002956,-1.57156658173,0.125181645155,0.0549780242145,-0.208671122789,-0.615488171577,0.198321521282,0.261540710926,-0.176114588976
2309,0.0213254094124,0.140024110675,-0.447222352028,0.486072689295,0.0954499989748,0.24645011127,0.489849984646,-2.08746671677,0.319968312979,1.15585660934,-0.263335555792,0.0880467221141,-1.07631850243,0.297489583492,-0.84393954277
387,0.337094664574,0.190472275019,0.590345025063,0.722117781639,-0.517499983311,0.606049180031,-0.379599988461,-2.0435333252,0.295489877462,1.45474684238,0.38155913353,0.123233914375,-0.657098591328,-1.54629421234,2.8651676178
3553,-1.44767904282,-0.637851238251,0.358054846525,-0.413193017244,-0.32570001483,-0.417034745216,0.861450016499,-0.144366666675,0.227146148682,0.55062276125,-1.17852330208,-0.0313854143023,-0.554296314716,-0.0296865105629,0.330116301775
427,-0.20871797204,-0.923635005951,-0.733402907848,-0.145070672035,0.30989998579,0.33961379528,0.132149994373,2.25086688995,-0.408787369728,1.31813573837,-0.554733753204,-0.325645685196,-0.289721786976,0.416231274605,2.74907803535
5898,-0.742324471474,-0.0336976200342,0.218407571316,0.472133338451,-0.305750012398,-0.42502361536,-0.409550011158,0.754866719246,0.300507992506,0.707043230534,0.833530962467,-0.195502430201,0.376914083958,0.048955604434,1.91487109661
23365,0.693247079849,0.323100745678,-0.976342201233,-0.526611804962,0.665899991989,0.533089160919,-1.2717499733,0.288800001144,-0.287524670362,0.617773890495,0.4029558599,0.0830027833581,0.840549707413,-0.887371778488,2.14894127846
6657,-1.01111233234,0.418340116739,0.0726833418012,-0.591444194317,-0.341350018978,-1.35798168182,1.30779993534,-0.018766656518,-0.614211499691,-0.429220736027,0.299324542284,0.0317710340023,0.864945173264,-1.16574668884,0.842584371567
5054,-0.251015841961,-0.701609134674,-0.557850122452,0.448167383671,0.259599983692,0.895972549915,-0.109950006008,-0.247999995947,0.208119228482,1.11637473106,0.762165546417,-0.409231871367,0.337605237961,-0.94179725647,1.22309887409
3108,0.0501726344228,-0.923757731915,-0.380035936832,1.22159218788,0.470500022173,-0.187702834606,-0.0338000059128,0.43193334341,-0.330797761679,2.56614208221,0.00488965213299,0.13800817728,-0.0469379276037,0.694141685963,4.71288204193
1950,-0.48822247982,-0.403896272182,-0.449988245964,0.255338162184,4.37430000305,0.589613258839,1.88364994526,1.22576677799,0.227014541626,3.08531999588,-1.4542517662,-0.0586135387421,0.23150858283,-0.542119264603,3.75872707367
351,-0.270001471043,0.0968677699566,-0.559012293816,-0.44208419323,-0.419200003147,-1.22692084312,1.24000000954,-0.80256664753,-0.0278653129935,0.0111574903131,-1.31865942478,0.787198483944,0.715632796288,-0.408183932304,0.103939674795
4846,-0.213370025158,0.511078417301,-1.30801272392,-0.117441825569,-0.151950001717,-0.128299534321,2.07829999924,-0.829200029373,-0.301591485739,-0.0127226114273,-1.00269901752,1.17753827572,-0.272670656443,0.556254923344,2.28682208061
1452,-0.178585484624,-0.0548065975308,-0.118320435286,-0.0572760030627,0.168150007725,0.657509386539,0.265849977732,-0.874899983406,0.572190523148,0.944754064083,-0.79416847229,-0.184440672398,-0.665095746517,-0.730920851231,1.1138894558
4776,-0.527875483036,-0.615500450134,-0.221424639225,-0.706279635429,0.603249967098,-0.45727199316,0.849799990654,0.352900028229,-1.68168020248,-0.357881963253,-0.661269187927,0.321069836617,0.352407515049,-1.15336060524,1.53504133224
6908,-0.588168621063,0.732445836067,0.758380889893,0.127929568291,-0.497550010681,0.534000277519,-0.40364998579,1.95140016079,0.177991181612,0.543871819973,0.127561718225,-0.300803184509,-0.244301274419,0.826521873474,2.01092934608
672,-1.3584215641,0.0968178808689,-0.029132515192,-0.123978324234,0.602249979973,0.00483292527497,-0.914000034332,-0.889833390713,0.485529482365,1.83304238319,-0.279358953238,-0.844934940338,0.160017967224,-0.167765960097,2.40209388733
5710,-0.981097400188,-0.740470051765,0.377483516932,-0.920160472393,0.175049990416,0.0825852304697,0.158500000834,1.15963327885,0.269978970289,-0.520346820354,0.459198355675,-1.1672013998,-0.996124148369,-0.755847752094,0.761112332344
2115,0.281625241041,0.430799245834,-0.653509438038,0.686723411083,0.399149984121,0.507037699223,0.318250000477,0.513100028038,0.198548778892,0.785300791264,0.185807317495,0.00399605929852,0.247172817588,-0.665134191513,3.21759009361
7015,-0.311765670776,-0.743932366371,0.0502858608961,0.0350655093789,-0.533500015736,0.0261674933136,1.65269994736,1.96850001812,-0.542411267757,0.920147359371,-0.429852902889,-0.234532535076,1.34454214573,-1.48324513435,1.94882166386
8726,0.639083862305,0.467812895775,-0.00607019662857,-0.333451360464,1.08685004711,-0.734224915504,-0.142599999905,-1.61569988728,-1.06574451923,1.47450125217,-1.44475269318,0.292745500803,-0.400880634785,0.323540896177,4.76684379578
2185,-0.612270474434,-1.06294047832,-0.732248842716,-0.644911587238,0.457349985838,-0.863727152348,-0.565250039101,-0.948966622353,-0.806135714054,0.651766121387,-0.567579627037,-0.560849547386,0.440222114325,-0.717843651772,2.80453824997
3315,0.148221552372,0.901813864708,0.141146242619,-0.311175078154,-0.818400025368,0.273653030396,-0.531800031662,-5.42236709595,0.551557719707,0.43905377388,0.169068872929,0.211051940918,-0.347684800625,-0.132534906268,2.78667759895
5289,-0.609676063061,-0.0690320134163,0.217840924859,-0.988650858402,-0.444599986076,-0.0675078853965,0.227949976921,-5.78623342514,-1.35252952576,0.333962619305,-0.237768635154,-1.1257776022,0.315348982811,-0.947454869747,2.73169803619
868,-0.70254778862,-0.58021146059,-0.766071379185,-0.299732208252,-0.647099971771,-0.0291477143764,-0.0652000010014,0.875933349133,-0.593717813492,1.19781303406,-0.379099726677,0.248525410891,-0.687173783779,-0.437651008368,1.9710201025
