rid,CPC006_A375_6H:BRD-A73680854-001-01-3:10,CPC006_A375_24H:BRD-A73680854-001-01-3:10,CPC006_A549_6H:BRD-A73680854-001-01-3:10,CPC006_A549_24H:BRD-A73680854-001-01-3:10,CPC006_A673_6H:BRD-A73680854-001-01-3:10,CPC006_AGS_6H:BRD-A73680854-001-01-3:10,CPC006_CL34_6H:BRD-A73680854-001-01-3:10,CPC006_CORL23_6H:BRD-A73680854-001-01-3:10,CPC006_COV644_6H:BRD-A73680854-001-01-3:10,CPC006_DV90_6H:BRD-A73680854-001-01-3:10,CPC006_EFO27_6H:BRD-A73680854-001-01-3:10,CPC006_HA1E_6H:BRD-A73680854-001-01-3:10,CPC006_HA1E_24H:BRD-A73680854-001-01-3:10,CPC006_HCC15_6H:BRD-A73680854-001-01-3:10,CPC006_HCC515_6H:BRD-A73680854-001-01-3:10,CPC006_HCC515_24H:BRD-A73680854-001-01-3:10,CPC006_HCT116_6H:BRD-A73680854-001-01-3:10,CPC006_HEC108_6H:BRD-A73680854-001-01-3:10,CPC006_HEPG2_6H:BRD-A73680854-001-01-3:10,CPC006_HT115_6H:BRD-A73680854-001-01-3:10,CPC006_HT29_6H:BRD-A73680854-001-01-3:10,CPC006_HT29_24H:BRD-A73680854-001-01-3:10,CPC006_JHUEM2_6H:BRD-A73680854-001-01-3:10,CPC006_LOVO_6H:BRD-A73680854-001-01-3:10,CPC006_MCF7_6H:BRD-A73680854-001-01-3:10,CPC006_MCF7_24H:BRD-A73680854-001-01-3:10,CPC006_MDST8_6H:BRD-A73680854-001-01-3:10,CPC006_NCIH1694_6H:BRD-A73680854-001-01-3:10,CPC006_NCIH1836_6H:BRD-A73680854-001-01-3:10,CPC006_NCIH2073_6H:BRD-A73680854-001-01-3:10,CPC006_NCIH508_6H:BRD-A73680854-001-01-3:10,CPC006_NCIH596_6H:BRD-A73680854-001-01-3:10,CPC006_NOMO1_6H:BRD-A73680854-001-01-3:10,CPC006_OV7_6H:BRD-A73680854-001-01-3:10,CPC006_PC3_6H:BRD-A73680854-001-01-3:10,CPC006_PC3_24H:BRD-A73680854-001-01-3:10,CPC006_PL21_6H:BRD-A73680854-001-01-3:10,CPC006_RMGI_6H:BRD-A73680854-001-01-3:10,CPC006_RMUGS_6H:BRD-A73680854-001-01-3:10,CPC006_SKLU1_6H:BRD-A73680854-001-01-3:10,CPC006_SKM1_6H:BRD-A73680854-001-01-3:10,CPC006_SKMEL1_6H:BRD-A73680854-001-01-3:10,CPC006_SKMEL28_6H:BRD-A73680854-001-01-3:10,CPC006_SNGM_6H:BRD-A73680854-001-01-3:10,CPC006_SNU1040_6H:BRD-A73680854-001-01-3:10,CPC006_SNUC4_6H:BRD-A73680854-001-01-3:10,CPC006_SNUC5_6H:BRD-A73680854-001-01-3:10,CPC006_SW480_6H:BRD-A73680854-001-01-3:10,CPC006_SW620_6H:BRD-A73680854-001-01-3:10,CPC006_SW948_6H:BRD-A73680854-001-01-3:10,CPC006_T3M10_6H:BRD-A73680854-001-01-3:10,CPC006_THP1_6H:BRD-A73680854-001-01-3:10,CPC006_TYKNU_6H:BRD-A73680854-001-01-3:10,CPC006_U937_6H:BRD-A73680854-001-01-3:10,CPC006_VCAP_6H:BRD-A73680854-001-01-3:10,CPC006_VCAP_24H:BRD-A73680854-001-01-3:10,CPC006_WSUDLCL2_6H:BRD-A73680854-001-01-3:10,HOG003_A549_24H:BRD-A73680854-001-01-3:10,HOG003_A549_24H:BRD-A73680854-001-01-3:3.3333,HOG003_A549_24H:BRD-A73680854-001-01-3:1.11,HOG003_A549_24H:BRD-A73680854-001-01-3:0.3704,HOG003_A549_24H:BRD-A73680854-001-01-3:0.1234,HOG003_A549_24H:BRD-A73680854-001-01-3:0.0412,HOG003_A549_24H:BRD-A73680854-001-01-3:0.0045,HOG003_A549_24H:BRD-A73680854-001-01-3:0.0015,HOG003_A549_24H:BRD-A73680854-001-01-3:0.013,HOG003_A549_6H:BRD-A73680854-001-01-3:10,HOG003_A549_6H:BRD-A73680854-001-01-3:3.3333,HOG003_A549_6H:BRD-A73680854-001-01-3:1.11,HOG003_A549_6H:BRD-A73680854-001-01-3:0.3704,HOG003_A549_6H:BRD-A73680854-001-01-3:0.1234,HOG003_A549_6H:BRD-A73680854-001-01-3:0.0412,HOG003_A549_6H:BRD-A73680854-001-01-3:0.013,HOG003_A549_6H:BRD-A73680854-001-01-3:0.0045,HOG003_A549_6H:BRD-A73680854-001-01-3:0.0015,CPC006_H1299_6H:BRD-A73680854-001-01-3:10,HOG003_MCF7_24H:BRD-A73680854-001-01-3:10,HOG003_MCF7_24H:BRD-A73680854-001-01-3:3.3333,HOG003_MCF7_24H:BRD-A73680854-001-01-3:1.11,HOG003_MCF7_24H:BRD-A73680854-001-01-3:0.3704,HOG003_MCF7_24H:BRD-A73680854-001-01-3:0.1234,HOG003_MCF7_24H:BRD-A73680854-001-01-3:0.0412,HOG003_MCF7_24H:BRD-A73680854-001-01-3:0.013,HOG003_MCF7_24H:BRD-A73680854-001-01-3:0.0045,HOG003_MCF7_24H:BRD-A73680854-001-01-3:0.0015,HOG003_MCF7_6H:BRD-A73680854-001-01-3:10,HOG003_MCF7_6H:BRD-A73680854-001-01-3:3.3333,HOG003_MCF7_6H:BRD-A73680854-001-01-3:1.11,HOG003_MCF7_6H:BRD-A73680854-001-01-3:0.3704,HOG003_MCF7_6H:BRD-A73680854-001-01-3:0.1234,HOG003_MCF7_6H:BRD-A73680854-001-01-3:0.0412,HOG003_MCF7_6H:BRD-A73680854-001-01-3:0.013,HOG003_MCF7_6H:BRD-A73680854-001-01-3:0.0045,HOG003_MCF7_6H:BRD-A73680854-001-01-3:0.0015,CPC006_RKO_6H:BRD-A73680854-001-01-3:10
5720,0.3380882442,0.0109142996371,0.129428982735,0.487276852131,-0.741050004959,1.03515005112,-1.54820001125,0.0,0.319649964571,0.386350005865,-0.382399976254,0.730788588524,0.49058175087,1.15471875668,-0.234547927976,1.24975192547,-0.192299991846,0.651640594006,0.725323617458,-0.0710999965668,0.321867346764,-0.213982790709,0.209250032902,0.854799985886,1.05045938492,0.668458938599,0.734600007534,-0.379250019789,-0.692849993706,1.30804991722,-0.754199981689,0.197899997234,0.995549976826,-0.148300006986,0.0887528508902,-0.0156628936529,-0.315549999475,-0.302150011063,0.217390030622,-2.64604997635,-0.265850007534,0.439899981022,-0.610450029373,0.255300015211,-1.0096000433,-1.12260007858,0.643400013447,-0.52555000782,-0.434752970934,0.0983523651958,0.676450014114,-0.235949993134,-0.922100007534,-1.00374996662,1.02916240692,0.656852483749,-0.529850006104,-0.222392499447,0.120845757425,-0.176145792007,-0.420556247234,0.348289012909,0.453729748726,1.17074346542,-0.258666664362,0.705449998379,-0.70992231369,-0.506993234158,-0.0279526952654,-1.25050520897,0.0422824025154,-0.472837418318,0.313575088978,-0.205159753561,-0.347518920898,1.22550010681,0.867657184601,0.995704054832,1.1619759798,0.907468080521,1.10437977314,0.958958029747,0.982733607292,0.65404433012,1.0749361515,0.780997753143,0.00632671825588,-0.0821822956204,0.34052285552,0.659022271633,0.613941431046,0.183737814426,1.03332972527,0.882581114769,0.590950012207
466,0.460156440735,0.295521259308,-0.117498919368,0.539237856865,-1.69330000877,0.349299967289,1.12829995155,-0.167099997401,-1.17440009117,0.265400022268,-0.226649999619,0.531445503235,-0.00499651161954,0.155727744102,0.521842837334,1.31505465508,0.216650009155,1.28267812729,0.165678039193,0.437049984932,-0.241408646107,0.317076355219,0.571399986744,0.105749994516,0.205638200045,0.0222899913788,0.541000008583,0.187300026417,0.752250015736,0.607349991798,0.691449999809,0.290750026703,0.388150006533,0.135549992323,0.132007777691,0.236234784126,-0.169499993324,1.08759999275,-0.150151655078,0.590849995613,0.806349992752,0.396549999714,0.43410000205,-0.176200002432,0.841799974442,0.2662999928,1.64715003967,-0.414849996567,0.267337173223,-1.43515479565,4.64634990692,-0.480949997902,0.418700009584,-0.242499992251,0.804561495781,0.667453110218,0.238050013781,1.28561663628,0.621031999588,-0.291416406631,0.393349170685,0.175666689873,-0.619600892067,0.388728201389,-0.104333341122,-0.550300002098,0.390605807304,0.286427378654,0.174262583256,-0.88245177269,-0.205194979906,-0.316673219204,0.743262290955,1.21668636799,-0.145559027791,0.911800026894,0.8493065238,0.469663232565,0.21622210741,0.914186120033,0.496613413095,0.476225614548,0.709752321243,0.555092275143,1.42115879059,0.924556255341,0.218700289726,0.0985297709703,0.608661293983,0.912476956844,0.196522608399,0.720447421074,0.744824409485,0.866656959057,0.214899986982
6009,0.576786994934,0.758280217648,-0.152449116111,0.0349076539278,-0.417150020599,0.578600049019,-1.12300002575,0.0,-0.605849981308,0.55505001545,-0.756899952888,0.750412464142,0.402519345284,-0.674537181854,0.00674970448017,0.210507124662,-0.6304500103,-0.0373992994428,0.0632011294365,1.4633500576,-0.214975714684,0.144350022078,0.629899978638,0.333300024271,0.422235250473,0.145269930363,0.723749995232,0.0206499993801,1.48330008984,1.12475001812,0.00350000150502,-0.023099988699,0.413849979639,0.0719500035048,-0.660170674324,-0.109703578055,-0.288399994373,0.638249993324,1.23100018501,-0.505299985409,0.480549991131,0.570100009441,0.444099992514,0.339200019836,-1.12845003605,-1.55239999294,1.2867500782,-0.584249973297,-0.665617346764,0.134238764644,1.70410001278,-0.389550000429,-0.722500026226,-0.405950009823,0.822822034359,0.375184774399,-0.678699970245,0.104474022985,0.121127843857,-0.14372253418,0.285251736641,-0.37427726388,-0.12088227272,0.69752073288,-0.568033337593,0.965100049973,-0.194690167904,-0.0723217949271,0.354190260172,0.0123267620802,0.362148940563,-0.0496119260788,0.70765042305,0.415287733078,0.182003632188,1.24360001087,0.674801468849,-0.162113919854,1.11651158333,0.35714969039,0.495548188686,0.00871843099594,0.14419105649,-0.38656654954,0.803033232689,0.197638005018,-0.364113479853,-0.456776440144,-0.0267055481672,0.367954194546,-0.251125514507,0.261385023594,0.680621504784,0.513025820255,0.670849978924
2309,-0.334332615137,-0.18602013588,-0.0456226989627,-0.349702507257,-1.07735002041,0.223450005054,0.571300029755,-0.669700026512,-0.055899977684,-0.0666500031948,-0.832949995995,-0.256920129061,0.740152597427,0.0161270219833,-0.39059305191,-0.548260629177,-1.05649995804,0.135679930449,0.509631276131,-0.306400001049,-0.0919790044427,-0.340098142624,0.428499996662,-1.1657500267,-0.148369118571,-0.599072813988,-0.319400012493,-1.79509997368,0.254750013351,-0.943500041962,-0.661750018597,-0.135799989104,-0.653349995613,0.205900013447,-0.580867052078,-0.454760909081,-0.195500016212,-0.208350002766,-1.46528947353,0.0388000011444,-0.308300018311,0.0917499959469,0.173950001597,-0.0550000071526,-0.979599952698,0.0351999849081,1.13330006599,-0.467849999666,-0.0536109395325,0.394950777292,4.38824987411,-0.912150025368,-1.7963000536,-0.336950004101,-0.242055132985,-0.105361759663,-0.0623499751091,1.96289610863,0.310952156782,-0.801163911819,0.0324056521058,0.49315404892,-0.00217604078352,0.680733919144,-0.778833389282,0.0100999996066,-0.866381287575,-1.07130980492,3.11713266373,-1.41753268242,-0.27747553587,0.123916916549,0.452430546284,-0.636780381203,-0.408251285553,-0.27634999156,-0.0617248974741,-0.401908576488,-0.0512490496039,0.958865821362,0.0995568484068,0.790783047676,0.569995999336,1.22088181973,0.875554800034,0.748843252659,0.765286803246,0.733883678913,0.220441386104,0.177414208651,0.333621174097,0.499449312687,0.66069316864,0.192478880286,-0.585799992085
387,0.507330834866,0.838791370392,0.245901942253,0.226789474487,-0.482950001955,0.499900013208,0.365900009871,-1.09089994431,-0.15815000236,-0.25624999404,-0.93725001812,0.511760115623,1.33198988438,0.306468635798,-0.274417281151,0.757733225822,0.124600000679,0.705676019192,0.0229915603995,0.911549985409,0.714304387569,1.26286184788,2.23994994164,-0.00249999761581,1.01404821873,0.652754306793,0.296249985695,0.492850005627,0.612400054932,0.168200001121,-1.28984999657,-0.043850004673,0.799000024796,0.274000018835,1.50119614601,0.618734717369,-0.0223999992013,0.722249984741,-0.0760957598686,-0.150249987841,0.0728000104427,2.43530011177,-0.0941500067711,-0.113600000739,-5.62709999084,-1.08930003643,1.32585000992,-0.893000006676,-1.01605963707,0.268433988094,5.08030033112,1.16754996777,-0.106799997389,0.0433999970555,0.108812429011,0.680240213871,-0.437050014734,1.44731807709,-0.287886768579,-0.36996358633,0.308460742235,0.834844827652,0.653506278992,-0.0296081602573,-0.296433329582,-0.015850007534,0.908186197281,0.165517807007,-0.299943357706,0.192531988025,-0.339387267828,-0.415637999773,-0.439962208271,0.466566324234,-0.977990865707,0.998199939728,0.883279204369,0.469681859016,0.359747260809,0.58062261343,0.81543380022,0.347856551409,0.454822003841,0.0607948005199,0.672454595566,1.27138328552,0.0939268171787,0.118719503284,0.0965845584869,0.627787828445,-0.0258706659079,-0.368445664644,0.287832260132,0.139648631215,0.683499991894
3553,-0.448599427938,-0.579332232475,0.0412649363279,-0.438913464546,1.71700000763,-0.212199985981,0.876800000668,0.252000004053,-0.0476500093937,0.0967999994755,0.928499996662,-0.416738063097,0.103158280253,-0.200535640121,0.30880522728,-0.562586128712,0.753549993038,-0.668277204037,-0.205318942666,0.371899992228,-0.603535354137,-0.44384393096,-0.984549999237,0.751899957657,-0.34668648243,-0.212443590164,0.803300023079,0.169849991798,1.52489995956,0.00710000097752,-0.132050007582,-0.124499998987,-0.0300500094891,0.15340000391,0.0856888666749,-0.0457325056195,-0.19050000608,0.126199990511,0.343133121729,-0.338349997997,0.331149995327,0.254949986935,-0.128349989653,1.33834993839,0.474900007248,1.24935007095,0.930350005627,0.88815009594,0.548850774765,-0.631618976593,1.86179995537,-0.0300000011921,0.244399994612,0.854600012302,-0.522274136543,-0.949862003326,-0.14209997654,-0.417419672012,-1.47949707508,-0.51195281744,-1.22316050529,-0.896738767624,-0.671488702297,-0.0719746798277,0.0942000076175,-1.03299999237,-0.510496675968,-0.0952472835779,0.926644027233,-0.682048261166,-0.000326633453369,-0.260953783989,-0.552100002766,-0.945856451988,0.361501634121,-0.238749980927,-1.46526694298,-0.154956296086,-0.840619266033,-0.734220325947,-1.41525375843,-0.827021598816,-0.961671352386,-1.02475166321,-0.973809361458,-0.550609469414,-0.556222140789,-0.108871854842,-1.25913703442,-0.865613400936,-0.711571276188,-1.63929307461,-1.17722201347,-0.965948164463,0.113600000739
427,0.202533632517,-0.033443801105,-0.00947468727827,-1.05094432831,-2.87935018539,0.277249991894,3.22510004044,-0.601100027561,-0.806150019169,0.403750002384,0.216449990869,0.128240793943,-0.63690340519,-0.217396184802,0.0778896138072,0.889354288578,1.18569993973,-0.381392508745,-0.66436445713,0.0489999987185,-0.46058601141,1.28177988529,0.903999984264,1.19655001163,-0.690604507923,-0.69242733717,0.898500025272,0.789149999619,1.92830014229,0.397799998522,0.527150034904,-0.409399986267,0.459249973297,0.352100014687,-0.0637042820454,0.145301282406,-0.199649989605,-0.900349974632,0.490144252777,0.212300002575,0.688549995422,-0.667050004005,0.226999998093,-0.433649986982,0.192499995232,0.858449995518,4.88469982147,0.00690001249313,-0.259168148041,-0.519047617912,7.75539970398,-0.111249983311,-0.204799994826,-1.30470001698,0.401085019112,0.322064161301,-0.907299995422,0.720446646214,0.74454164505,-0.029245018959,0.112523712218,-0.020131111145,-0.70642799139,0.308109641075,-1.05053329468,-0.698350012302,0.683580100536,0.430964738131,-0.10419870913,-0.910059273243,-0.109682545066,-0.186030417681,0.566196739674,0.0894902348518,-0.665622591972,0.411900013685,0.691576719284,-1.77658462524,0.764917552471,-0.872229158878,0.579911112785,-0.197313681245,0.0478434562683,0.242561787367,-0.194349825382,-0.420765042305,0.00056217610836,-0.244463860989,0.419580429792,0.573510885239,0.576080322266,0.0479331761599,0.534402370453,0.564137101173,-0.573900043964
5898,0.0995512008667,0.464180529118,-0.276138007641,-0.115198016167,-0.417349994183,-1.26804995537,0.605199992657,0.496699988842,-1.20609998703,-0.750900030136,-0.276149988174,0.626903533936,-0.793904960155,-0.164934903383,-0.560297966003,0.24153880775,1.29935002327,-1.32189178467,-0.180543914437,-0.0280499979854,-0.622923374176,-0.423452138901,0.887250006199,-0.157150000334,-0.0309689752758,-0.499465942383,0.183950006962,1.02799999714,0.680350005627,-0.722599983215,0.14929997921,0.294299989939,0.671149969101,-0.472799986601,-0.663241147995,-0.490270972252,-1.26300001144,0.29335001111,-0.478212535381,-0.57824999094,0.55009996891,0.187800019979,0.622550010681,0.0604500174522,-0.926750004292,0.557349979877,-0.337350010872,-0.840050041676,-1.21982944012,-0.183508783579,1.3056499958,-0.402200013399,0.916499972343,-0.00500002503395,-0.469567716122,0.0183987468481,-0.673500001431,0.238300293684,1.00988423824,-0.0614750385284,0.466500252485,0.102064162493,0.410773962736,0.375533312559,-0.0210666880012,-0.144050002098,-0.0370071530342,1.59910047054,1.32497906685,-1.70714509487,-0.6698346138,0.23054201901,-0.559752464294,-0.674852967262,-0.751345276833,-0.890949964523,0.120972253382,0.428393721581,0.40175062418,-0.744539439678,0.53492474556,0.395378082991,-0.0686772912741,0.897197604179,-0.701698422432,0.731020748615,0.293385595083,0.320593655109,-1.61462593079,-0.168064281344,-0.229810401797,-0.759436190128,-0.455762267113,-0.956847786903,-0.772899985313
23365,-0.310582011938,-0.185261055827,0.734014749527,-0.370822191238,-1.40205001831,-0.414099991322,3.67619991302,-0.525699973106,0.548650026321,0.0110500007868,0.967450022697,-1.03740847111,-1.02509951591,-0.499554991722,-0.286048859358,-0.133657202125,0.716800034046,-0.0894172564149,0.235091686249,0.661499977112,-0.0825629457831,-0.0444308146834,-0.503949999809,-0.785000026226,0.0105271786451,-0.346040844917,0.13275000453,1.48834991455,0.27245002985,-0.338149964809,-0.678400039673,-0.320500016212,0.215200006962,-1.58124995232,0.596854865551,-0.128461182117,0.631000041962,0.695499956608,-1.2999663353,1.75920009613,0.398599982262,-1.06270003319,-0.429350018501,-0.99975001812,0.912299990654,-0.426849991083,2.78165006638,-0.0653500258923,-1.16249287128,0.547869622707,3.71194982529,-0.175200000405,0.237200006843,2.68944978714,-0.107069283724,-0.328497290611,-0.536499977112,0.797335684299,0.632498621941,0.201895982027,-0.493778884411,0.186426907778,0.07361972332,-0.15488396585,-1.13086664677,0.0131999999285,0.517887711525,1.21761035919,0.462297976017,0.505724310875,-0.405815005302,-0.11451908201,-0.505198359489,-1.1175891161,-1.01663804054,1.07690000534,0.114949569106,0.0365872532129,-0.515021026134,-0.649777710438,-0.665399551392,-0.119638800621,-0.610918939114,-0.274021923542,0.412901133299,-0.152080565691,-0.388595104218,-0.185567334294,-0.0874331742525,-0.00248397886753,-0.940269589424,0.370480298996,-1.36078953743,-0.716027140617,0.100199997425
6657,1.13462650776,0.726534724236,1.15373086929,0.460811316967,0.0461499989033,0.223149999976,-0.813600003719,1.23010003567,-0.675199985504,0.344299972057,0.452300012112,-0.48707562685,0.283956259489,-0.450928658247,0.20187163353,-0.048854328692,0.593150019646,-0.798863947392,-0.910894036293,0.0101000070572,-0.629667401314,-1.28836846352,-0.892700016499,-0.47879999876,-0.577849030495,-0.360660076141,0.379249989986,-0.679149985313,0.605100035667,-0.34350001812,-0.344700008631,-0.281450003386,-0.21875,-0.107449993491,-0.40502935648,-0.613914012909,-0.325450003147,-0.392749994993,0.5853972435,-0.267599999905,-0.192300021648,0.501900017262,-0.69580000639,0.359350025654,1.90755009651,0.775650024414,0.672049999237,0.754000008106,0.100304096937,0.0827343761921,2.28305006027,-0.879700005054,0.0222999993712,0.501999974251,-1.07003855705,-0.480598092079,0.532549977303,-1.09433555603,-0.44298428297,0.424373567104,-0.458073079586,0.169840425253,-1.25120019913,-0.293055325747,0.58656668663,-0.218150004745,-0.690961897373,-0.208259016275,-0.0939415767789,0.390215039253,0.306843101978,-0.376909375191,0.560310721397,-0.253674536943,1.09493339062,-0.912000000477,-1.42302644253,-1.00023150444,-0.799860715866,-0.770794153214,-0.709734141827,-0.79101395607,-1.24460780621,-1.20284080505,-0.310797393322,-1.05358695984,-0.400296986103,-0.578681886196,-0.533521711826,-1.49481129646,-1.02614295483,-1.02338445187,-0.621508717537,-0.722908556461,0.376049995422
