rid,DOS005_VCAP_6H:BRD-K66975912-001-01-4:5.05,DOS005_VCAP_24H:BRD-K66975912-001-01-4:5.05
5720,0.592200040817,0.62852782011
466,-0.434700012207,-4.09335279465
6009,-0.605350017548,1.12525010109
2309,-0.552100002766,0.760450959206
387,-0.0910499691963,-0.0130520015955
3553,0.142350003123,-0.60150718689
427,-0.22910001874,1.25701677799
5898,-0.434049993753,0.895291268826
23365,1.03314995766,-0.276070535183
6657,-0.184249997139,-0.800154924393
5054,-0.121950000525,0.137998819351
3108,0.219750016928,-0.0194680243731
1950,-0.189949989319,-0.365287005901
351,-0.9945499897,0.749332785606
4846,-0.617600023746,0.746871769428
1452,-0.546000003815,0.663297057152
4776,0.0932499989867,-0.603157520294
6908,0.759999990463,0.725618362427
672,-0.69470000267,-0.23739567399
5710,0.983000040054,1.41552019119
2115,-0.219799980521,-0.240085482597
7015,-0.242699980736,-0.877268195152
8726,0.784900009632,1.6358679533
2185,-0.46099999547,-0.0417437329888
3315,4.6060500145,0.763284981251
5289,-0.753399968147,0.744442343712
868,2.80274987221,-0.889869451523
1677,-0.0160499811172,-0.0443407185376
7043,0.192100003362,0.198402106762
5613,0.375050008297,-1.68935036659
595,-0.00799998641014,0.264059484005
4793,-0.848850011826,1.95445895195
2736,-0.0489499866962,-0.784533798695
5290,-0.987600028515,-2.98935985565
6194,0.0,0.143272057176
1676,0.428499996662,-1.15180313587
23512,-5.178150177,0.660921156406
148022,0.186149984598,0.0694605335593
1906,-0.567400038242,-0.721608042717
8878,0.830500006676,0.363773226738
3091,-0.337749987841,-0.608013391495
5743,0.319499999285,-0.833145797253
5321,2.51555013657,-4.4522767067
4144,-0.526049971581,-0.429740488529
1981,-0.0600000023842,-0.659492850304
695,1.20949995518,0.326224982738
10398,-0.393250018358,-0.278220355511
5708,0.673500001431,-0.802538752556
1213,0.379600018263,0.589366018772
226,0.16969999671,0.968278586864
6777,0.849500000477,0.504597604275
2113,-0.610499978065,-0.788305282593
3329,-0.244549959898,0.323833674192
1050,0.0292000025511,1.29894638062
9491,1.08160007,-0.292744517326
22926,0.635800004005,-0.47601890564
5899,0.0577500015497,0.311211943626
5467,1.38295006752,-0.205316305161
6774,0.00464999675751,-0.0618681311607
1788,-0.366700023413,-1.82501780987
5921,-0.271600008011,0.152084499598
