rid,DOS030_VCAP_6H:BRD-K37669227-001-01-9:5,DOS030_VCAP_24H:BRD-K37669227-001-01-9:5,DOS029_VCAP_24H:BRD-K37669227-001-02-7:4.99,DOS034_A375_24H:BRD-K37669227-001-01-9:5,DOS033_A375_24H:BRD-K37669227-001-02-7:4.99,DOS034_A549_24H:BRD-K37669227-001-01-9:5,DOS033_A549_24H:BRD-K37669227-001-02-7:4.99,DOS034_HT29_24H:BRD-K37669227-001-01-9:5,DOS033_HT29_24H:BRD-K37669227-001-02-7:4.99,DOS034_MCF7_24H:BRD-K37669227-001-01-9:5,DOS033_MCF7_24H:BRD-K37669227-001-02-7:4.99,DOS034_PC3_24H:BRD-K37669227-001-01-9:5,DOS033_PC3_24H:BRD-K37669227-001-02-7:4.99,MUC.CP005_MCF7_6H:BRD-K37669227-001-01-9:10.0084,MUC.CP005_MCF7_6H:BRD-K37669227-001-01-9:3.3361,MUC.CP005_MCF7_6H:BRD-K37669227-001-01-9:1.112,MUC.CP005_MCF7_6H:BRD-K37669227-001-01-9:0.3707,MUC.CP005_MCF7_24H:BRD-K37669227-001-01-9:10.0084,MUC.CP005_MCF7_24H:BRD-K37669227-001-01-9:3.3361,MUC.CP005_MCF7_24H:BRD-K37669227-001-01-9:1.112,MUC.CP005_MCF7_24H:BRD-K37669227-001-01-9:0.3707,DOSBIO001_A375_24H:BRD-K37669227:10.0084,DOSBIO001_A549_24H:BRD-K37669227:10.0084,DOSBIO001_HT29_24H:BRD-K37669227:10.0084,DOSBIO001_MCF7_24H:BRD-K37669227:10.0084,DOSBIO001_PC3_24H:BRD-K37669227:10.0084,DOSBIO001_NEU_24H:BRD-K37669227:10.0084,DOSBIO001_NPC_24H:BRD-K37669227:10.0084
5054,0.256299972534,0.149608448148,0.981097221375,-0.904150009155,-2.12813329697,-0.50854998827,-0.591789901257,1.11969995499,-1.20830357075,-2.35121321678,1.28275632858,0.505801916122,0.029766663909,3.07165575027,-0.209004342556,0.0799192413688,0.371948152781,-0.421096384525,-0.724881410599,-0.46179997921,-1.16385388374,-0.113220624626,-0.184198334813,2.08299994469,-0.220659092069,-0.297076076269,0.113300010562,0.0177499093115
3108,-0.156299978495,0.288963824511,-1.78253901005,0.34145000577,0.274733364582,2.18075013161,-0.607876777649,0.362800002098,1.21469378471,0.216195076704,-0.851709365845,0.193433389068,-0.76240003109,-1.0926194191,-0.666859865189,0.285269856453,-0.141060709953,-0.064600020647,-0.0831933245063,-0.745199978352,-0.137396246195,0.552179336548,-0.722590744495,-0.066550001502,-0.951949357986,0.431676447392,-0.19770000875,0.553784906864
1950,1.82500004768,-0.638393223286,0.198544502258,0.23734998703,0.250500023365,2.11675000191,2.50794529915,-0.997099995613,0.0830246806145,1.60326206684,1.4543377161,0.0262735262513,0.0638000071049,2.08094453812,-0.226307928562,-0.623263537884,0.0598052740097,-0.801638305187,-0.183450996876,-0.595800042152,-1.11971032619,0.0583660751581,0.126090049744,0.0115000009537,0.0992734581232,-0.152709588408,0.913500010967,0.928797125816
351,-0.963899970055,-0.0635372400284,0.215521216393,0.133450001478,-0.0264666676521,0.154650002718,1.58197951317,-1.3207000494,-1.29732513428,2.01623177528,1.18461799622,0.657920002937,-0.279433369637,0.915885269642,0.472748875618,-0.258473426104,0.299917131662,-0.671258568764,0.670525729656,-0.500999987125,-0.271847605705,-0.525006651878,1.30373847485,-0.0522499978542,-0.650915503502,0.579445958138,0.300499975681,-0.758145570755
4846,1.09864997864,-0.379798352718,1.40953111649,-5.1154999733,-0.125233337283,0.355450004339,1.40860712528,-0.951799988747,-0.822062432766,-0.320499539375,-0.252377420664,-0.662144184113,0.0988666638732,-0.0419527664781,0.281391561031,0.749858319759,0.189308688045,1.95887577534,0.844737887383,-1.70990002155,0.513976991177,-0.461608558893,0.90956902504,0.207549989223,-0.474168628454,-0.105085387826,-0.173050001264,-0.178637072444
1452,-1.58490002155,0.39656573534,-1.4408018589,-0.833350002766,0.377800047398,0.190950006247,-0.224787130952,-1.91340005398,-0.779532909393,-0.423628717661,-0.43632927537,-0.350041091442,-0.0532666742802,-0.55430328846,0.468417078257,0.816594958305,-0.316225379705,0.805787205696,0.0160951167345,0.53845000267,-0.0699182599783,-0.0129232266918,-0.261368304491,-0.48109999299,0.689174830914,-0.297557651997,0.451700031757,-0.204042106867
4776,0.889299988747,0.0641097426414,0.492691040039,0.395049989223,0.296433329582,2.26279997826,1.42688632011,-2.18219995499,0.18398116529,1.07481026649,3.43826079369,-0.596609711647,0.165933340788,0.352583050728,-0.295830667019,-0.414405405521,0.321234822273,-1.14906275272,0.108648039401,-0.80965000391,-1.09095430374,-0.731456041336,2.86721897125,-0.0347499996424,-0.308794468641,-0.0708210170269,-0.624950051308,-0.71490085125
6908,-1.72055006027,-0.842696249485,0.752121031284,-1.35934996605,0.137233346701,-1.4239000082,-0.0721078515053,1.78450000286,-0.787327766418,-0.54293769598,-1.4690823555,-0.797018706799,0.00583332777023,-0.12438660115,0.276139646769,0.466575920582,-0.062230579555,0.896977484226,-0.290509790182,0.593699991703,0.71468269825,1.49819326401,-0.198078483343,0.350050002337,0.318902432919,-0.0190342441201,0.400849997997,1.00506997108
672,-2.84490013123,-1.0404548645,-0.827896237373,-1.78220009804,-0.0496667027473,-3.24634981155,0.646325826645,-0.307900011539,-2.22216248512,0.274168998003,0.274954199791,0.092311181128,-0.293466687202,-0.532396674156,0.354348361492,0.264088332653,0.235138580203,-0.276898622513,-0.310282766819,0.33449998498,0.707892417908,0.223381966352,0.745408773422,-0.488099992275,0.521027743816,0.00349831581116,0.968000054359,1.05683553219
5710,-2.09139990807,0.595173001289,-0.468518227339,0.168850019574,-0.743833363056,0.642649948597,-0.38932928443,-1.18970000744,0.353193730116,-0.119015455246,0.520949780941,1.05252814293,0.159000009298,-0.772707164288,0.332887589931,-0.487516224384,-0.191888809204,0.412777721882,-0.672626674175,0.583400011063,0.15859618783,0.312686920166,-0.502134263515,-0.0766499936581,-0.389215022326,-0.00588700175285,1.28100001812,-0.0853241235018
2115,0.808550000191,1.52073919773,1.31518507004,-0.634250044823,-0.396433353424,1.52754998207,-0.136022374034,-0.411199986935,0.323873311281,0.223417162895,0.494969069958,-0.105104237795,-0.232899993658,-1.41134059429,0.585240662098,0.344998478889,-0.726275384426,-0.724544048309,0.816232144833,-0.235650002956,-0.131017565727,0.536848068237,0.225810348988,-0.285750001669,0.527775287628,0.475883066654,-0.873450040817,-0.549593746662
7015,2.00535011292,1.32697486877,1.5815230608,0.570550024509,-0.257400006056,0.423000007868,2.06580114365,-2.37400007248,0.295868426561,0.498554706573,2.75320005417,0.0028999298811,-0.0256666690111,1.04004430771,-0.339992880821,-0.138056278229,-0.256815850735,-1.09193074703,-0.460455536842,-0.506799995899,-1.13273978233,-0.690789282322,-0.756729125977,-0.680249989033,0.136396035552,0.481400728226,0.0455500036478,0.446591615677
8726,0.642300009727,-0.020806081593,-0.0998117923737,-0.105599999428,1.37996673584,-0.262950062752,-0.87725931406,1.45860004425,1.66474735737,-1.29576897621,-0.492754399776,0.171399325132,1.0679666996,0.603241741657,1.06548833847,0.935450911522,-0.164734184742,0.687424719334,-0.0602750517428,0.867850005627,0.856213331223,-0.685463905334,0.365929871798,-0.78149998188,-0.366519659758,-0.211398035288,1.23059999943,0.463793337345
2185,3.82509994507,1.16180622578,0.635843157768,0.204699993134,0.395133376122,3.27314996719,1.61422538757,-2.42939996719,0.0216086897999,1.0616556406,2.42449164391,-0.246510252357,0.609133303165,0.613568842411,-0.470200866461,-0.453913122416,-0.348581016064,-1.0100928545,-0.134683072567,-0.839599967003,-0.970954656601,-1.55201482773,-0.307045280933,-0.290750026703,-0.361216038465,0.0807582587004,-0.939200043678,-0.773182332516
3315,-0.663950026035,0.755258560181,-0.398713082075,0.281749993563,-0.255199998617,3.18400001526,-1.69754064083,1.33500003815,0.99756282568,-1.3144261837,-1.12997102737,0.484796345234,-0.0296333283186,-0.785841584206,0.0,-0.223143264651,0.0,0.702567696571,-0.132612392306,0.0863499939442,0.940500676632,-0.0567079819739,-0.102045670152,0.325049996376,-0.337249994278,-0.632600128651,0.729349970818,-0.139121934772
5289,0.692749977112,0.0694845914841,1.78014326096,-1.30499994755,0.553733408451,-3.31875014305,-0.597485542297,-0.918600022793,-0.544281601906,-1.0461204052,1.0880420208,0.0387707836926,0.323300004005,0.416035175323,0.0725842565298,-0.133623614907,-0.719195723534,-0.43709564209,0.0153096541762,-0.205150008202,-0.268360167742,-1.00721406937,-1.07200217247,-0.399450004101,0.740641593933,0.950926542282,-0.869799971581,0.802937269211
868,-2.12700009346,1.81986713409,0.449761599302,1.48989999294,-0.607600033283,2.43910002708,-1.0330350399,-0.0184000004083,0.141010865569,-0.248922675848,0.395423561335,0.693284511566,0.951099991798,-0.248582288623,0.0755804032087,-0.0640417933464,-0.89120388031,0.167722970247,0.12474963814,-1.71690011024,0.0171753466129,-0.116931453347,-0.131791502237,-0.0649999976158,-0.372589528561,0.0777108892798,0.358950018883,-0.454085588455
1677,0.432549983263,-1.05337691307,0.467001736164,-0.205099999905,-0.541400015354,0.081700026989,1.56441307068,0.135900005698,-1.73311841488,0.011488545686,0.855216383934,-0.11311173439,-0.559733331203,0.609757959843,-0.288021504879,-0.0646676719189,-0.243848443031,-1.51227498055,0.0272179692984,-0.880650043488,-0.900811314583,-0.149032205343,-0.678821980953,0.714150011539,0.326824486256,0.6552926898,-1.04865002632,0.605683207512
7043,0.399300009012,-0.290159463882,-0.428116261959,0.162450000644,-0.197999998927,6.55630016327,0.30155390501,-2.04419994354,0.348163515329,-1.3519384861,0.726777613163,0.0299709439278,-0.236999988556,-0.459273040295,0.594432830811,-0.283319681883,-0.128069669008,-0.159486755729,0.385838776827,-1.13680005074,-0.348965078592,-0.857296705246,-0.341705262661,-0.920750021935,-0.60136193037,0.817186415195,-0.620400011539,-0.796457707882
5613,-0.00624999403954,-0.825351953506,-0.0630314648151,-0.595649957657,-0.383800029755,0.590649962425,1.20135068893,-1.65250003338,-1.76026773453,0.519991159439,2.05580472946,-0.546352028847,-0.484466701746,0.013998106122,0.400981783867,-0.0982077121735,0.276753842831,-0.583867669106,0.444803416729,-1.07564997673,-0.625940322876,-0.619056820869,-0.30869358778,0.200499996543,0.124579370022,-0.036881044507,-1.51200008392,-1.22940349579
595,-0.295899987221,-0.190816402435,-0.317919433117,-0.118749991059,-0.455400019884,-0.247149974108,-0.797017395496,2.99819993973,2.92221570015,-1.67312824726,-0.510147094727,-0.302202939987,0.0919333323836,-1.10673952103,0.727635681629,0.491427510977,0.356405138969,0.565008103848,-0.512574195862,0.0880999863148,0.930260062218,0.856969118118,-0.0730130001903,0.203500002623,-0.490301370621,-0.16503892839,0.0894000083208,-0.466123342514
4793,-0.0324999988079,0.373478144407,-0.0404537320137,0.238549992442,-0.696366667747,0.165150001645,-0.38036057353,0.452899992466,1.18208909035,-0.332650899887,-1.67752742767,0.211533784866,-0.295399993658,-0.725448310375,0.76419198513,0.262099474669,0.171567201614,0.884749293327,-0.0507634803653,-0.356199979782,-0.384844005108,-0.053231112659,-0.537337958813,-0.645399987698,0.115514144301,-0.474676400423,-0.235200002789,0.356805056334
2736,2.22709989548,0.0648632347584,0.199541121721,-0.4375,-0.465266674757,1.33669996262,0.696337521076,-2.32100009918,-1.1813750267,-0.248535528779,1.50311386585,0.347058415413,-0.427166640759,0.298890441656,-0.312799602747,-1.35896551609,-0.331516861916,0.179104804993,0.245039373636,-1.07914996147,-0.0951474606991,-0.0503883957863,0.072333663702,-0.78075003624,-0.652460157871,0.147801995277,-0.873849987984,-0.440523087978
5290,2.10120010376,-0.776036918163,-0.0349730700254,0.284550011158,0.0304000005126,0.590099990368,0.721807479858,-1.87020003796,0.00456201471388,1.01267147064,2.96385240555,-0.512451589108,0.124400004745,0.0397855229676,-0.476770162582,-0.484681159258,0.203887581825,0.408617556095,0.0168065652251,-0.890550017357,-0.255623459816,-1.45540738106,1.58111536503,-0.154149994254,-0.117700174451,1.01730906963,-0.901650011539,-0.723941445351
6194,-3.40759992599,0.437443196774,-0.0332285910845,-0.161899998784,0.0,-1.68994998932,-0.564187288284,-1.29700005054,1.37671363354,-0.698440909386,-0.825499296188,-0.158503457904,0.0769999921322,1.34061038494,-0.316710174084,-0.0327470302582,0.128174498677,0.0,-1.47240531445,0.0,0.0,0.283950001001,0.493475437164,0.351049989462,-0.766904950142,-1.16847503185,0.0,0.38179153204
1676,0.761699974537,-0.345968186855,-0.0708283632994,-0.0476500093937,0.118100002408,0.391999989748,1.07166910172,-1.66869997978,0.157134816051,0.973932564259,2.7405166626,-0.93949508667,0.0864000096917,0.383341014385,-0.409445524216,-0.890162467957,-0.364165633917,-1.04087984562,0.310297250748,-0.743799984455,-0.954134821892,-1.2076458931,0.5091573596,0.188249990344,-0.273671805859,0.514299154282,-0.699800014496,-0.804800271988
23512,-2.86159992218,-0.409662425518,0.255496621132,-0.77120000124,-0.0912333279848,-0.952749967575,-0.501881062984,0.996999979019,-1.01942908764,-0.267664164305,-0.139428272843,0.407435894012,0.56956666708,0.0440922267735,0.822128415108,-0.899715900421,0.0781308561563,-0.0898300111294,-0.21832434833,-0.318499982357,-0.00879684090614,0.468565165997,-0.0634563714266,0.0923999994993,0.081937417388,0.108825460076,1.29639995098,0.90935254097
148022,-0.522050023079,0.270930230618,-1.33908081055,-0.279499977827,0.827499985695,-1.41705000401,0.605199933052,0.417800009251,1.37141859531,-1.15381360054,-0.177122563124,0.0893022939563,0.638966679573,-0.735825061798,0.684009552002,-0.735306739807,0.141875803471,-0.325236290693,0.252194195986,-1.13630008698,-0.897924423218,-0.256064802408,-0.580011069775,0.633749961853,0.22232824564,-0.690886616707,-0.679350018501,-0.181919902563
1906,0.132499992847,-0.17187589407,-0.30895909667,0.0114000067115,0.0701666623354,-4.44185018539,-0.517547547817,-0.699999988079,-1.67446601391,0.102033674717,2.52153801918,-2.09490394592,-0.178900003433,1.39305591583,0.329062819481,-0.443795800209,0.123268455267,-0.735110044479,0.866865038872,-1.44194996357,-0.174611717463,-2.32599210739,0.69157153368,-2.23220014572,-0.467604339123,0.223953425884,-0.801249980927,-0.0453498214483
8878,-1.52119994164,1.06046235561,0.270375967026,0.791949987411,-0.323266685009,-1.42549991608,0.242220848799,2.14149999619,-0.323185801506,-0.00620105862617,0.30058246851,0.776536405087,-0.0276666730642,-0.849647223949,0.631314396858,0.340485960245,-0.0805152505636,0.0234990790486,-0.529633939266,-1.91149997711,-0.0270637497306,-0.0578401237726,-0.0360913909972,3.09270000458,-0.692342638969,0.280293941498,1.17525005341,0.905555844307
3091,-0.916599988937,-0.161977380514,0.508832752705,-0.903249979019,-1.28116667271,0.671450018883,0.212092831731,-3.26570010185,-1.9703592062,-1.47362756729,0.742063522339,-0.709880232811,-0.181866675615,-0.0560392923653,-0.475978821516,-0.395350962877,0.0511784553528,0.0465258508921,-0.119074046612,0.27325001359,0.376272439957,0.60915184021,-1.16076660156,0.00929999351501,-0.172250300646,-0.838300704956,0.66529995203,1.13436925411
5743,1.59465003014,-0.100898906589,0.327262312174,0.776000022888,-0.00180000299588,-1.96200013161,0.18533039093,-2.53699994087,-0.0539836660028,0.0510089099407,0.300730168819,-1.41546356678,-0.0271333456039,1.29780673981,-0.496545314789,-0.889733910561,1.08575117588,-0.63655602932,-0.224848493934,-0.968800008297,-0.224813610315,5.02091550827,-0.55148267746,0.664649963379,-0.616521477699,0.0564886257052,-0.226400002837,0.049028005451
5321,0.881500005722,-0.498724550009,0.1637699157,-0.686550021172,-0.227766692638,-1.44264996052,-1.46747303009,-0.293799996376,-2.77716064453,-0.728019952774,5.02632331848,-2.72416949272,-1.64670014381,0.916688382626,-0.596108675003,-0.286617547274,-0.0417464450002,-0.986184000969,0.608059048653,-0.842049956322,-1.75699186325,-1.87355518341,0.966117620468,0.159749999642,-1.13672637939,0.786518514156,-1.57490003109,0.11338467896
4144,0.378699988127,-0.93401825428,-0.692421615124,0.211199998856,-0.556833326817,0.103199996054,0.605626881123,-0.917800009251,-0.332812100649,-1.82067644596,-2.77650046349,-0.825110435486,-0.583966672421,0.873508930206,-0.162855297327,0.0240415334702,-0.192601814866,-1.33256411552,0.475752055645,-1.20064997673,-0.951151669025,-0.0389845632017,1.53573203087,0.510150015354,-0.399103373289,-0.657768785954,0.748199999332,0.911505877972
1981,0.491899996996,0.593874335289,-0.450639843941,-0.392899990082,0.557433366776,0.478999972343,-0.184703022242,-0.504199981689,-0.110206894577,0.510384559631,-0.0385632440448,0.467155247927,-0.637366652489,-0.476864904165,0.0309274792671,0.0566111207008,0.453963965178,-1.66064286232,0.0724464505911,-0.766149997711,-1.37411975861,0.380096316338,1.50628507137,0.919700026512,-1.06907308102,-0.0701410248876,-0.170249998569,-0.738612651825
695,-0.0908499807119,-0.411238223314,-0.35816514492,-0.338649988174,0.198633372784,2.21630001068,0.0119344443083,9.55070018768,0.216207370162,-0.306529581547,-0.0990444272757,-0.114892229438,0.468466699123,-0.412227958441,-0.332398891449,0.430815696716,-1.73417317867,0.528175115585,-0.0749292075634,-0.194499969482,0.728973507881,0.446490436792,-0.294841557741,-0.466150015593,0.521641016006,0.682614505291,-0.154550001025,0.71211540699
10398,0.292600035667,-0.80261015892,0.70633661747,-0.888849973679,-0.00123333185911,1.76414990425,0.875683426857,-2.84080004692,-1.05488169193,-0.356468915939,2.97904205322,-1.16963076591,-2.06310009956,0.555611073971,-0.494695663452,-0.455238819122,-0.210060924292,-0.690152704716,1.52981960773,-0.936450004578,-0.976674199104,-0.58316141367,0.304578751326,-0.186450004578,3.32954120636,0.446025311947,-1.17180001736,0.161995306611
5708,-1.30085003376,0.779480934143,-1.2504876852,-0.431649982929,3.89576673508,-0.341349989176,0.246587157249,-1.2745000124,0.333752334118,3.89132857323,4.31673717499,-0.2217964679,4.01676702499,-0.230474442244,-0.195110991597,-0.0207283943892,-0.164683893323,-1.46167874336,1.18269515038,-1.32010006905,-0.452453821898,-0.488667041063,0.558648586273,-0.472350001335,-0.700905203819,-0.257599085569,-1.28699994087,-1.35507011414
1213,-0.468400061131,0.480906128883,0.242594331503,-1.808349967,-0.408999979496,-0.239149987698,0.126746535301,-0.112599998713,0.976177930832,0.456408798695,0.5203820467,0.766251862049,-0.0202666819096,-0.488495498896,1.08095431328,0.329219579697,-0.220606356859,-0.00537766516209,-0.910992026329,1.02740001678,0.448522388935,-0.139417946339,-1.00526869297,-0.110950008035,-0.72938811779,-0.303320586681,0.241150006652,-0.482845395803
226,0.165999993682,-1.2707504034,-0.725142657757,-0.242800012231,6.62553358078,-0.671550035477,-0.269916832447,0.0483999997377,0.707327783108,-0.993825674057,-0.579828202724,-0.211911648512,-0.00429999828339,-0.779861450195,0.598960697651,0.048660621047,0.218815386295,0.819817066193,-0.272080212831,0.479600012302,0.209290832281,-0.0710665732622,-0.439004600048,0.140550002456,-0.629050433636,-0.696716248989,0.652800023556,-0.696372747421
6777,1.14205002785,1.39245665073,0.470314502716,-0.78569996357,1.64746665955,-1.01294994354,-0.130567550659,2.99760007858,0.448181182146,-1.55895793438,1.6851747036,-1.32752752304,0.622833371162,0.353934317827,0.0949096232653,0.153596580029,-0.189784213901,-0.377673596144,-0.98980820179,0.453599989414,0.270072937012,0.454817056656,0.00418404117227,-0.709850013256,-0.563859403133,1.39499914646,-0.701549947262,-0.487965941429
2113,-0.0781500041485,0.789947032928,1.79242157936,-0.526700019836,-0.293933331966,0.261849999428,-0.26927614212,-1.80729997158,-0.472178220749,-0.230591863394,3.83752250671,-0.609840929508,-0.833433389664,0.920759081841,-0.258795261383,-0.212055951357,-0.249027818441,-0.0494057387114,0.361987859011,-1.601749897,-0.331238120794,0.165581405163,-0.735654652119,0.316249996424,-0.264972478151,-0.193684339523,-1.3993999958,-1.08753085136
3329,-0.77965003252,-0.491174757481,-0.114439383149,-1.05314993858,-0.432900011539,-3.38265013695,0.751677036285,-0.268299996853,-0.823619067669,-0.938919067383,-0.954501271248,-0.0186508744955,-1.35479998589,-1.1007117033,-0.177668064833,-0.115435257554,0.107911273837,0.838145852089,0.405593276024,0.91320002079,0.697459161282,0.386301279068,0.74453318119,0.612150013447,-0.23158864677,-0.171415001154,0.384200006723,-0.230602473021
1050,-1.52919995785,-0.47746655345,-0.39019715786,0.693099975586,-2.20659995079,-0.288550019264,0.300885736942,-0.252700001001,-0.440934956074,1.99971866608,-1.63370037079,1.03754711151,-1.43296682835,-0.519436597824,0.22839127481,0.352495282888,0.867182850838,1.21063292027,0.0725550875068,0.207100003958,0.523693978786,-0.275548756123,0.173580884933,0.459549993277,0.458070427179,0.134891211987,0.173849999905,0.389544665813
9491,0.455149978399,0.500490009785,1.30759143829,0.80554997921,0.149899989367,0.218499988317,0.813909769058,-1.07430005074,-0.51217186451,0.796421289444,1.31175148487,-0.906414151192,-0.456566691399,0.984157145023,-0.51614010334,-1.2929059267,-0.978203475475,-1.41989576817,1.08437180519,-1.12319993973,-1.45838475227,-0.654006421566,-0.195543840528,-0.483899980783,-0.279946476221,-0.474829375744,-0.438449978828,-0.978488206863
22926,1.47985005379,0.029387563467,0.453498959541,-0.0976499915123,0.282166659832,0.668250024319,-0.11880454421,-3.08640003204,-1.55941998959,-1.38442802429,-0.322149693966,-1.1594312191,-0.243766695261,-1.56467962265,0.370767474174,-0.673667430878,-0.512813687325,0.513730168343,0.0194451659918,-0.191549986601,-0.736760795116,0.866023421288,-0.672686040401,-0.130000010133,0.108441412449,-0.695079565048,-1.67739999294,-0.703773796558
