rid,CPC010_A375_6H:BRD-K28912512-001-18-2:10,CPC010_A549_6H:BRD-K28912512-001-18-2:10,CPC010_A549_24H:BRD-K28912512-001-18-2:10,CPC010_HA1E_6H:BRD-K28912512-001-18-2:10,CPC010_HCC515_6H:BRD-K28912512-001-18-2:10,CPC010_HEPG2_6H:BRD-K28912512-001-18-2:10,CPC010_HT29_6H:BRD-K28912512-001-18-2:10,CPC010_MCF7_6H:BRD-K28912512-001-18-2:10,CPC010_MCF7_24H:BRD-K28912512-001-18-2:10,CPC010_PC3_6H:BRD-K28912512-001-18-2:10,CPC010_PC3_24H:BRD-K28912512-001-18-2:10,CPC010_VCAP_6H:BRD-K28912512-001-18-2:10,CPC010_VCAP_24H:BRD-K28912512-001-18-2:10,CPD002_MCF7_24H:BRD-K28912512-001-16-6:10,CPD002_MCF7_6H:BRD-K28912512-001-16-6:10,CPD002_PC3_6H:BRD-K28912512-001-16-6:10,CPD002_PC3_24H:BRD-K28912512-001-16-6:10,NMH002_FIBRNPC_24H:BRD-K28912512-001-19-0:10,NMH002_FIBRNPC_6H:BRD-K28912512-001-19-0:10,NMH002_NEU_6H:BRD-K28912512-001-19-0:10,NMH002_NEU_24H:BRD-K28912512-001-19-0:10,NMH002_NPC_6H:BRD-K28912512-001-19-0:10,NMH002_NPC_24H:BRD-K28912512-001-19-0:10
5054,-0.413672864437,-1.09950006008,-0.754500031471,0.506547808647,-0.145433038473,-0.895976305008,0.571544110775,-0.183347418904,1.44026422501,-2.4689655304,-0.920050263405,1.4489440918,-0.691850483418,3.39383983612,0.371402263641,-0.484006285667,0.189250007272,-0.223511427641,-0.802800059319,-0.974663972855,-0.543076992035,0.35473510623,-0.114238321781
3108,-0.548491120338,0.0835499987006,-1.41665005684,0.210528880358,-1.23649668694,0.276471197605,0.0469202138484,1.77875828743,-0.642409622669,1.48410558701,0.690240502357,0.149081617594,0.265810847282,0.361466169357,-0.748789310455,-0.77711981535,1.38310003281,0.520635843277,-0.789066672325,-0.792159795761,-0.414852708578,-0.595146894455,-0.874868690968
1950,0.640568375587,2.13054990768,0.295849978924,0.308484017849,1.06822991371,1.30975842476,2.06626319885,-0.403555482626,1.13587808609,2.00947117805,0.592200398445,3.22447299957,1.23083221912,0.465830862522,0.341425657272,0.629361748695,-0.358150005341,-0.564534008503,-0.227633327246,-1.24281990528,-0.563728928566,1.59891295433,-0.462157249451
351,1.26220107079,-0.284749984741,1.63324999809,-0.238444343209,-0.278454601765,0.506725907326,1.01404249668,-0.310868322849,0.501245617867,1.88899028301,-1.6494705677,0.211495220661,1.02961134911,0.336781710386,0.189978480339,0.321991086006,-0.810199975967,-0.565761685371,0.368399977684,-0.0332290381193,0.192506700754,0.705532491207,-1.75030899048
4846,0.73669052124,1.98839998245,-0.208199992776,0.217421233654,-0.522095680237,-0.32487398386,0.832367897034,-0.569754004478,-0.55027961731,-0.102127894759,0.0489811748266,1.15246355534,0.172190994024,-0.00794544816017,0.0825619846582,-0.702073335648,-0.350300014019,0.209778577089,-0.435766667128,1.1560138464,0.258876562119,-0.427136570215,0.013574898243
1452,-1.32663702965,0.204999998212,-0.365699976683,-0.682429432869,-1.89555835724,0.0866116285324,-0.322176814079,-0.437111854553,-0.461606144905,-2.21218419075,0.192807525396,0.274014353752,0.289419233799,0.072577342391,-0.603005349636,-0.432629942894,0.425749987364,-0.523957967758,0.446000009775,1.59410762787,0.755560517311,0.207835733891,1.11691236496
4776,0.662544548512,2.02309989929,0.861999988556,-0.832545995712,3.48519277573,0.785905718803,0.14210742712,-1.37937116623,1.09880614281,1.52519154549,0.266485571861,1.10631883144,0.333498716354,0.0827881619334,0.541699886322,1.68106627464,0.0863499939442,-0.458146631718,0.363566666842,-1.05711126328,0.867120444775,0.412764638662,-0.600191771984
6908,0.472385853529,0.596899986267,-1.21914994717,1.08965015411,0.988497853279,0.580982983112,-0.929156184196,1.60229110718,-0.0503684356809,-0.948010325432,0.545187532902,-0.270006418228,-0.988740921021,-0.699599385262,-0.352961659431,-0.547970175743,2.35949993134,0.795313358307,-0.758466660976,1.08478152752,-0.119211800396,-1.06360447407,0.244826033711
672,-0.875929653645,-1.68519997597,-0.177700012922,0.450110077858,0.110389918089,-0.29545044899,0.0416130423546,-0.922564387321,-0.746644198895,0.183874323964,-0.878577828407,-1.586602211,0.249690398574,-0.0530396848917,-0.35985738039,0.704902052879,-0.325100004673,-0.028960287571,-0.972299993038,-0.180296689272,0.280120968819,0.519358575344,0.140293821692
5710,-2.21760702133,-0.362250000238,0.131449997425,0.910335719585,-0.688372790813,-0.420732498169,-1.1059564352,-0.613770127296,-0.444559961557,-1.91636800766,-0.785477757454,-1.91665673256,-1.61921989918,-0.471765458584,0.90581035614,0.0625360757113,0.472050011158,-0.345283210278,-0.377633363008,1.29108679295,0.210872352123,-0.182256504893,0.495676100254
2115,-0.101417385042,0.47214999795,0.433450043201,-1.34844708443,-1.86056256294,0.633989095688,-0.520646095276,-0.630348265171,0.877659380436,-0.447282582521,-1.27021896839,0.464487582445,0.683090627193,0.659180283546,0.470425754786,1.00556945801,0.254700005054,-0.106875360012,0.547100007534,0.363455832005,-0.303887099028,-0.00811526179314,0.262137383223
7015,0.125287607312,-0.364749908447,-0.189300000668,-0.150558456779,2.06396532059,0.823823332787,0.474377334118,-0.91793102026,0.346753060818,-0.376796722412,0.377180695534,0.665665030479,0.0551464594901,0.636624872684,0.0798425525427,1.19729828835,-0.103049993515,-0.506105422974,0.0329333283007,-0.870200097561,0.218508064747,0.755208313465,-0.874357223511
8726,-1.45405972004,0.849850058556,0.1168500036,1.15697157383,-0.317746788263,0.331265509129,-0.463623672724,-0.287929922342,0.769521355629,-0.310456305742,-2.26942825317,-0.9039478302,0.369227051735,-0.677333533764,-0.863134920597,0.205711603165,-0.953999996185,2.19195580482,-0.422633379698,-0.503311276436,-0.480290055275,-0.00508267991245,0.835601687431
2185,0.700926423073,0.442999958992,1.10564994812,-0.929263651371,2.00410318375,0.568866193295,-0.187812700868,-0.0807889252901,0.93827778101,3.1773853302,-0.132307961583,2.49540352821,1.021723032,-0.238745689392,0.711910605431,1.15707826614,-0.322500020266,-0.942543506622,0.353166699409,-0.656930565834,0.643829107285,0.171454012394,-0.839520454407
3315,-0.312655568123,-0.479499936104,-0.0743499994278,0.908872485161,-2.47975206375,-0.600629031658,-1.22995769978,-3.2191221714,-0.744688212872,-1.69374549389,0.0442810356617,0.501116633415,-1.06845736504,0.114583216608,0.480998635292,-0.898038983345,1.40195000172,0.594956815243,-0.198766678572,0.302596449852,-0.208273723722,-0.317781180143,0.575770258904
5289,-0.737568974495,0.135100007057,0.297250002623,0.389723539352,-1.21005606651,2.22371649742,-0.62544220686,-0.280360728502,1.04296076298,0.229971140623,0.130307853222,0.754477083683,0.194753855467,0.658212900162,0.801608085632,-2.08140897751,1.06825006008,0.288411676884,2.03713345528,-1.17455089092,-0.448190003633,-0.789933502674,0.741481423378
868,-0.610842943192,-2.88115000725,-2.18689990044,-1.11556351185,0.177140936255,0.424014031887,0.0213757120073,-0.57603508234,-0.180850163102,-0.0850349068642,-0.439585894346,1.80985081196,1.11657714844,-0.254230797291,0.361592829227,0.965115010738,-0.15909999609,0.363414019346,0.521366655827,0.705812394619,1.01854538918,0.279804229736,-0.737618982792
1677,0.795125603676,1.36059999466,0.267599999905,-0.491924285889,0.968769669533,1.21085596085,0.880816221237,-0.996910691261,1.04135036469,-0.609241783619,-0.679709017277,2.16153264046,0.460204839706,0.389622688293,-0.689422607422,2.25388836861,-0.260099977255,-0.688396930695,-0.401866674423,-1.13327348232,0.804992198944,0.237757876515,-0.077649474144
7043,1.07069301605,1.40460002422,0.565999984741,-1.33905827999,1.73755478859,0.0604585409164,-0.880805671215,-1.53405284882,-0.274324655533,2.34111404419,-0.829677820206,-0.140057131648,0.396077364683,-0.0851123705506,1.49629759789,1.6126857996,-0.533150017262,-0.822116017342,0.428300052881,0.0342769064009,1.81375539303,0.238263323903,-0.408576339483
5613,0.310788661242,0.315150022507,0.811100065708,-1.35949647427,3.64721536636,0.700426697731,0.59520471096,-0.435544312,1.19174766541,1.05325615406,-0.738143503666,0.849123597145,-0.192437961698,0.319750607014,1.74817097187,1.38991570473,-0.660650014877,-1.042552948,0.240566685796,-0.919899523258,-0.205475598574,-0.0288660600781,-0.349631607533
595,-1.0800113678,0.14050000906,-1.29970002174,-0.196635648608,-5.43255710602,-0.101814568043,-0.620329141617,-0.210833773017,-1.02125525475,-2.65852451324,-0.719309747219,-1.47880935669,-0.753602862358,0.157918766141,-0.464206874371,-1.11951088905,0.967399954796,-0.085273578763,0.313200026751,0.943223178387,0.34483730793,0.0869448184967,1.11139428616
4793,-0.468577712774,0.130899995565,0.658050000668,0.586109519005,-0.841380953789,0.505336046219,0.154095381498,-1.09487509727,-0.688435554504,-1.21428453922,1.10688841343,1.26115834713,-0.0298267751932,-0.224346250296,0.85497367382,2.95220661163,-0.113200008869,0.194504052401,-1.45340013504,4.90190124512,0.955416321754,0.726242482662,-0.0132334828377
2736,0.139772757888,1.4047999382,0.177399992943,-0.0701371431351,0.466784417629,0.0809400081635,0.0716325715184,-0.0725118815899,0.124296426773,3.04884719849,0.478719770908,0.416686922312,1.80178534985,-0.36644372344,0.736145019531,1.0598732233,0.117849998176,-0.13798867166,0.357799977064,0.28989481926,-0.0012269616127,-0.0462159216404,-0.236162930727
5290,1.48930549622,-0.492850005627,0.386550009251,0.395974397659,1.66356384754,0.171752095222,1.54448723793,-1.32093834877,1.07278418541,2.62666869164,0.500105679035,1.18124949932,0.147283628583,0.279447287321,0.318013936281,1.67540717125,-0.464000016451,-0.689261376858,0.294466674328,-4.76539993286,-0.59676271677,0.255601912737,-1.1355445385
6194,0.000312130519887,0.845149993896,0.337249994278,0.0211180597544,-0.870443940163,-0.122334972024,-1.26775968075,0.235836714506,-0.556481897831,0.417696684599,-0.623406529427,0.508083045483,-0.854937672615,-0.550017416477,-0.379589051008,-0.244151771069,-1.02534997463,0.170126497746,0.0982000231743,-0.0318420343101,0.11954716593,0.0777811855078,-0.0155712366104
1676,0.560722053051,0.607199966908,0.187599986792,-0.557411670685,3.2093873024,0.385132819414,-0.454053282738,-1.0670030117,0.391696125269,5.70481538773,-0.297841370106,1.0796713829,0.434763491154,0.0488798692822,0.415079623461,2.06044960022,-0.684599995613,-1.00299882889,0.47023332119,-1.44347083569,0.97785961628,0.834341883659,-0.238598316908
23512,-0.355625450611,-0.454750001431,0.163800001144,0.0387919843197,-1.92930269241,0.253126114607,-0.774769246578,-0.0910384654999,0.19124661386,-0.392065137625,0.384030580521,-0.786774158478,0.427833735943,0.200367331505,0.844632744789,0.365996003151,0.662999987602,-0.0161180794239,0.0796000063419,0.645725429058,0.0411654934287,-0.17970739305,0.667017579079
148022,-0.952176451683,1.05614995956,-0.250800013542,-0.368781447411,-1.02839183807,0.0923469886184,-1.09053528309,-0.460177123547,-0.306266665459,-1.48456048965,0.783697009087,-1.05629980564,-0.655207633972,-0.764650344849,0.588306844234,-0.242574229836,0.870100021362,0.703116595745,0.164000049233,-0.623479604721,0.358688592911,0.0202386341989,-0.910029292107
1906,0.327241182327,-0.46360000968,0.0168000012636,-0.54057097435,1.52925121784,-0.99571543932,0.181728735566,-1.56947898865,0.354133278131,2.21914815903,-0.942142486572,0.310287624598,-1.05427122116,0.694762527943,1.36730468273,1.64487624168,-0.2418500036,-0.502657055855,0.752766668797,-1.36137163639,-0.289931982756,0.4723482728,-0.41775098443
8878,-1.3481657505,-4.07795000076,-1.58214998245,-0.871393680573,-0.687898755074,-1.01089084148,-2.44878458977,0.103122234344,-1.560770154,-1.96909976006,0.0726383775473,-1.2687869072,0.0263215005398,0.0267157144845,-0.104438953102,-0.604632377625,0.858600020409,0.0715846046805,-0.55269998312,1.10207772255,0.168749809265,-0.962955832481,0.273572951555
3091,-0.649877905846,-0.321749985218,0.83159995079,-0.0783858001232,0.773974895477,0.4880887568,-1.86873579025,-0.364812731743,-0.389117598534,0.381438106298,-1.36478281021,0.0288582295179,0.996435403824,0.277207374573,-0.930468022823,0.884348094463,-0.975000023842,-0.728265881538,0.125166669488,-0.0602511279285,-0.845737636089,-0.368001520634,-0.0857286155224
5743,-0.356506586075,-1.03935003281,-0.646350026131,-0.389155179262,0.410295754671,1.14190793037,-0.040902197361,-1.08852946758,1.07007646561,-0.854331552982,-0.582792937756,2.21136188507,0.392905473709,0.240336418152,5.6219201088,2.42186784744,-0.144850000739,-0.854446172714,0.690966665745,-1.01324164867,-0.311607450247,0.670908331871,-0.578491449356
5321,0.695015728474,0.843749940395,1.46670007706,-0.960899591446,2.32817840576,0.289495885372,1.43629539013,-1.92125606537,0.464013338089,1.19485747814,-0.24986179173,1.63936495781,-3.2845454216,-0.212037444115,0.484305232763,1.69731426239,-1.68295001984,-0.58638882637,0.086666688323,-3.04446077347,0.704951643944,0.432294607162,-1.4746325016
4144,1.04080224037,-1.45430004597,-0.0360999703407,0.0338312387466,0.88622790575,0.974718809128,-0.64223241806,0.502420723438,0.730766952038,-1.09532940388,0.104295410216,0.107836872339,-0.011122174561,-0.0367745161057,1.00550746918,2.04167056084,-0.277150005102,-0.374423265457,0.477633357048,0.631087779999,0.236920028925,-0.474926739931,-0.650923252106
1981,-0.117719180882,-1.5529500246,0.813700020313,-0.982274949551,-0.458020299673,-0.61164522171,0.482378304005,-1.81724309921,-0.287684321404,3.62594461441,1.51730847359,1.72909164429,-0.422962188721,0.0308539792895,-0.267751067877,-0.417925834656,1.097900033,-0.739010572433,0.145799994469,0.0261660702527,-0.163693651557,0.112553551793,0.446136653423
695,-0.512021899223,0.724250018597,0.948199987411,-0.767586529255,-0.957694411278,0.0390449799597,-0.156718045473,0.0377251803875,-0.396513581276,1.6949570179,-0.480239003897,-0.580554187298,-0.477917313576,0.177435278893,0.220759168267,1.55360269547,-0.0401500016451,-0.171192616224,-0.445333361626,-0.706138551235,-0.210566624999,0.0434418022633,0.709177792072
10398,-0.00290612410754,2.03174996376,0.416799992323,0.30984723568,0.814649105072,-0.0675627887249,-0.161166876554,-1.24097526073,0.668927371502,-1.43666827679,-0.00999822188169,0.527659356594,0.630761265755,2.03595876694,-0.112683333457,0.322609752417,-0.768850028515,-0.0181749686599,-0.282899975777,-0.950410425663,0.648091077805,-0.485839545727,0.701660275459
5708,-0.321729332209,-1.35874998569,-0.424799978733,-0.204460397363,1.79031729698,2.54749941826,-1.66382169724,0.099812053144,-0.464791595936,-2.73948693275,1.31125879288,-1.57287335396,0.00409502163529,-0.403045773506,-0.355841398239,1.04981708527,-0.930649995804,-0.517791748047,0.614233374596,-0.403963327408,0.277237743139,-1.03868496418,-0.184591710567
1213,-0.411750793457,0.362900018692,-0.0340999960899,0.189450621605,-1.95410704613,-0.698150873184,-1.13905358315,1.72325766087,-0.302685320377,-2.17467617989,-0.0219184830785,-2.74918889999,-0.262613981962,-0.128786996007,0.293409228325,-1.29891109467,1.28139996529,0.708885252476,-0.501633346081,0.812744259834,-0.838993370533,0.0315693877637,0.581876337528
226,-0.463670998812,0.164449989796,-0.682599961758,-0.353333592415,-0.312401622534,-0.308241218328,-0.977208614349,-1.52426469326,-1.54034018517,-1.48001027107,-1.07440197468,-0.986647665501,1.30627536774,0.0512746423483,-1.1616294384,-0.755623936653,1.28189992905,-0.612857162952,-0.251166671515,1.20666098595,0.279653966427,-0.911392569542,0.271604478359
6777,-0.653475642204,-1.10399997234,0.891149997711,0.220994070172,-0.236382037401,0.14528618753,1.19755792618,-0.226056307554,-0.824926137924,1.38055717945,-0.581461966038,0.30536288023,2.01722192764,-0.258619993925,-0.462231874466,1.46832287312,1.51970005035,0.305400878191,-0.577200055122,-0.0264634396881,0.382178276777,0.394665926695,0.813025593758
2113,0.687624931335,-1.15925002098,0.50309997797,-1.15705251694,0.243828892708,-0.034281462431,-0.488343507051,-1.29295086861,-0.128572493792,-1.48991346359,0.730648934841,-0.157007038593,0.607996582985,0.832031011581,0.7621768713,1.08461248875,-0.958550095558,-1.0486010313,0.39446669817,-1.79651319981,-1.92848610878,0.138589322567,-0.0570498369634
3329,-0.684375703335,-0.296949982643,-0.656899988651,0.37749505043,0.315248310566,0.609808564186,-1.53977036476,-0.0371554940939,-0.864552021027,-2.07036471367,-0.120646961033,-1.86936938763,-1.11862742901,-0.346750587225,0.0611661821604,-1.98000073433,-0.484149992466,0.106969870627,-0.750266671181,-0.206919312477,-0.106281086802,-0.176873594522,0.576502025127
1050,-0.10635791719,-2.40059995651,-0.950600028038,0.891005516052,0.0,-0.0916817486286,-0.365014642477,-1.18528556824,-1.09941005707,-0.956914365292,2.97329044342,0.0173585787416,-0.347592771053,-0.490663409233,-0.230194360018,0.0195675566792,2.63779997826,1.19092547894,-0.0340333431959,0.414912283421,-0.460279047489,-0.821061074734,-0.118824131787
9491,0.723134100437,2.32809996605,-0.0450000017881,-0.733735799789,2.40474748611,0.742505371571,0.86234164238,-0.946966409683,0.648520469666,1.53584551811,0.278705954552,1.8509144783,0.195290267467,0.358091056347,0.482785761356,1.39210677147,-0.517549991608,-0.158011823893,-0.00163334608078,-1.03514373302,-0.107879437506,0.578693032265,-0.461414456367
22926,-1.3102234602,0.350749999285,-0.527249991894,-0.201356261969,0.110002398491,0.30916595459,-1.68206644058,0.563333570957,-0.930812001228,-3.14696836472,1.4103410244,0.475269377232,0.264474511147,-0.457842856646,1.16972243786,-1.19174742699,1.61444997787,-1.67460501194,0.0417666658759,0.623041331768,0.199750259519,-0.46398088336,-0.0707556754351
5899,-0.383609086275,2.81369996071,-0.58544999361,1.1440653801,3.96567869186,0.74324464798,0.204247489572,3.87022161484,-0.645876824856,-0.924474895,1.05977869034,0.538189291954,1.58828008175,-0.274297982454,-0.5868704319,-1.0632570982,1.48954999447,0.803968071938,-1.08903336525,-1.13754761219,-0.198646217585,-0.852309763432,0.095211148262
5467,-0.416747570038,0.273099988699,1.54700005054,0.0342599153519,1.35454082489,1.04920589924,-0.57393938303,-0.0553442239761,0.457453131676,-0.596861183643,-0.680049061775,0.836990356445,-0.27811652422,-0.258525580168,0.609665989876,1.14008629322,1.50915002823,0.533578872681,0.026800006628,-0.257265478373,0.766814351082,-0.267561614513,0.14422762394
6774,-1.12649798393,-1.72975003719,0.0370000004768,-1.45337343216,-0.859632253647,-0.844248652458,-0.290276676416,0.959968090057,-0.79142254591,0.388612419367,0.0170630589128,0.0834711119533,0.0485107302666,-0.571723818779,-0.150766476989,-0.557720601559,0.0,0.646248340607,0.671000063419,-0.23647454381,0.256660073996,-0.431519955397,0.797269463539
1788,2.13905572891,2.20585012436,1.00835001469,-0.845226049423,1.91575729847,0.365191847086,0.043671451509,-0.945734858513,0.981588482857,1.71417438984,-0.170482739806,0.397578597069,0.251559436321,0.0915040075779,0.658934891224,0.855152308941,-0.336700022221,-0.934901118279,0.412266671658,-0.249386683106,-0.181655108929,-0.0269921012223,-0.361643224955
5921,-0.478738188744,0.182999968529,-1.7745500803,0.383096694946,-1.17845821381,-0.231915146112,-1.2065128088,-0.0592009089887,-1.16227126122,-1.57977640629,-1.21342122555,-0.140946298838,-0.96051543951,0.724249839783,-0.204413056374,-0.410004079342,0.853649973869,1.37323689461,0.368433356285,1.5157545805,0.356800198555,-0.491207629442,0.824637830257
5721,-0.308754980564,-0.865599989891,0.442799985409,1.44476151466,0.232966631651,1.27606165409,0.479018330574,-0.123337462544,0.677128434181,-0.940430939198,-1.13949656487,-1.01934123039,0.202392935753,0.144123896956,-0.482139378786,-3.61632013321,-0.99405002594,0.406428396702,-0.235400006175,0.157789409161,-0.963236093521,-0.210744515061,-0.104543745518
2263,0.910901963711,-0.479499995708,0.288949966431,-0.744022250175,2.96704101562,1.10250961781,1.27674150467,-0.186993688345,0.94574534893,2.15233802795,0.682206273079,0.325699180365,0.365853428841,0.276510298252,-0.325021386147,1.42343258858,-0.40389996767,-0.87184381485,-0.0368666723371,-0.643376231194,0.407880246639,0.65372723341,-0.946889281273
808,1.12996959686,-1.05529999733,0.260149985552,-0.483259379864,1.64361214638,0.239822715521,0.830503582954,-0.532098054886,0.844051361084,0.996454656124,0.625992417336,1.68468630314,1.6277641058,0.196870684624,-3.22917342186,0.213796943426,0.491100013256,-0.639103889465,0.557833313942,-0.714848697186,-0.373267233372,1.94889461994,-0.165473461151
30001,-0.340650349855,0.497050017118,-1.53334999084,-0.259583681822,-0.666426062584,1.08684444427,-0.789815306664,0.583143949509,-1.50414848328,-0.389183938503,0.679759442806,0.24017265439,-0.519021987915,-1.14023303986,-0.53103441,0.434531807899,1.29100000858,-0.226072371006,0.263300061226,0.520388782024,1.07066881657,0.13474200666,0.525083899498
348,0.458847463131,0.944400012493,0.933300018311,-0.16398999095,-0.206329613924,-0.421098947525,0.905323147774,-0.543099522591,1.48952746391,3.33198618889,0.487087309361,0.752876102924,-0.0982147157192,4.65901708603,0.138168230653,0.755676627159,-0.0683500021696,-0.324382811785,0.183466687799,-1.13215124607,-0.181699737906,0.281125158072,-0.472722947598
30849,-0.607956528664,-1.15700006485,0.45609998703,0.0328698158264,0.319093108177,-0.515454649925,-0.447491943836,1.70815730095,-0.548795759678,0.386112004519,0.354968011379,-0.357707172632,0.324595749378,-0.621060729027,0.0352859199047,-0.627132296562,1.94899988174,-2.08871507645,-0.58360004425,1.31007242203,-0.101242750883,-0.557653844357,0.5016502738
1454,-0.177217662334,2.15534996986,-0.725149989128,-0.109647601843,-0.225651264191,-1.32801032066,-0.668350577354,0.178555160761,-1.17957091331,-0.922630190849,1.09264791012,0.122635133564,-0.601488947868,1.12718653679,0.636042654514,0.531121551991,2.26545000076,-0.00556561350822,0.00426665693521,-0.083549246192,0.00342894671485,-1.06458175182,0.017061650753
6500,-1.89086699486,1.65820002556,-0.417250007391,0.425022095442,0.0385389328003,-0.858963727951,-1.62927222252,1.63889074326,-0.450226128101,-2.1060564518,-1.16429758072,-0.0469739288092,-0.552168250084,-0.627112686634,-0.450361251831,0.428870946169,5.13404989243,0.767656326294,-0.232433348894,4.24726867676,0.139867573977,-0.750456154346,0.677697896957
5627,-0.917530894279,-1.95319986343,-1.46805000305,-0.285590946674,-1.04724347591,-0.839347839355,-1.53080511093,1.66366863251,-1.48665046692,-1.54675579071,0.0842106938362,0.32087123394,-0.481420993805,0.0848526954651,3.18374204636,-0.456174939871,0.733449995518,0.874361693859,-0.221366673708,1.05749106407,0.148643761873,-0.887269735336,0.547456085682
5715,-1.09256649017,0.0496999621391,-0.556500017643,-0.231315508485,-1.80265855789,-1.47311615944,0.286802500486,-1.34123206139,-1.35949826241,-1.67641103268,-0.403458833694,-1.35156679153,0.198565885425,-0.698404610157,-0.619863986969,-0.936455011368,-0.656350016594,0.542873203754,-0.575566649437,0.17785820365,0.0828622579575,0.0993847697973,0.597519934177
