rid,DOS058_A375_24H:BRD-K36365616-001-01-4:5,DOS058_A549_24H:BRD-K36365616-001-01-4:5,DOS058_PC3_24H:BRD-K36365616-001-01-4:5
5720,0.384400010109,0.759850025177,-0.0833499953151
466,-0.224049985409,0.789499998093,-0.333350002766
6009,-0.474849998951,-1.18124997616,1.1616499424
2309,0.894549965858,-0.459299981594,-0.996000051498
387,0.999250054359,0.63639998436,0.391799986362
3553,-0.676850020885,-1.21175003052,-0.407350003719
427,-0.432500004768,0.299250006676,-1.00214993954
5898,1.28175008297,0.900200009346,-3.90304994583
23365,0.452000021935,-1.06540000439,-0.297099977732
6657,0.955200016499,-0.10664999485,-0.00400000810623
5054,-1.22224998474,0.596199989319,-0.0943499803543
3108,0.461100012064,-0.314400017262,0.368999958038
1950,-0.394950032234,0.25830000639,-0.546450018883
351,-0.265650004148,-0.223349988461,0.192849993706
4846,-0.363499999046,0.20300000906,-0.358000010252
1452,1.89219999313,0.284799993038,1.03770005703
4776,-0.286599993706,0.211199998856,-0.434249997139
6908,0.809650063515,1.03189992905,0.121050000191
672,0.652799963951,0.872700035572,-1.02240002155
5710,-1.04354989529,0.322050005198,0.564300000668
2115,0.641649961472,-0.442699998617,0.600749969482
7015,-0.619450032711,-0.469599992037,0.36369997263
8726,2.4890999794,0.12760001421,-0.530400037766
2185,-0.898699998856,-0.394500017166,-0.108249992132
3315,0.596549987793,0.22910001874,0.316599994898
5289,0.22990000248,-0.220500007272,-0.747749984264
868,0.980299949646,-0.298600018024,0.436149984598
1677,0.198249995708,-0.361599981785,-0.696550011635
7043,-0.691699981689,-0.850800037384,0.263599991798
5613,0.0385999977589,-0.278349995613,-0.686399996281
595,-0.0183500051498,1.01174998283,0.173900008202
4793,1.53419995308,0.802349984646,0.698350012302
2736,-0.297349989414,-0.531700015068,-0.83085000515
5290,0.179899990559,-0.81375002861,0.428900003433
6194,-0.0866499990225,0.0,-0.592049956322
1676,0.338699996471,0.0400499999523,0.237949982285
23512,-1.13680005074,-0.278100013733,0.309799998999
148022,-0.0327999889851,-0.261849999428,0.352150022984
1906,-1.17234992981,0.225199997425,-0.986649990082
8878,-0.108600005507,0.0784500017762,0.644100010395
3091,-1.21719992161,-0.403200000525,0.0243000090122
5743,-0.1670999825,-0.678200006485,0.695850014687
5321,-0.0106500089169,-0.430649995804,-0.48550003767
4144,-0.0171999931335,-0.201049998403,0.0653499960899
1981,-0.505299985409,-0.155599981546,0.500649929047
695,-0.54675000906,4.75650024414,1.94655013084
10398,-1.3694999218,-0.767199993134,-0.679499983788
5708,-0.986949980259,-0.528949975967,-0.0875499993563
1213,0.594400048256,-0.473749965429,-1.31260001659
226,0.187149986625,-1.33340001106,-1.53184998035
6777,0.191400021315,2.19799995422,0.243799999356
2113,0.14414998889,-0.0677000060678,1.58004999161
3329,1.45009994507,1.0271499157,0.650600016117
1050,-0.701900005341,1.27500009537,0.251800000668
9491,-0.695999979973,0.147650003433,-0.79825001955
22926,1.52274990082,0.123100012541,-0.578099966049
5899,-0.953550040722,-0.13820001483,0.448249995708
5467,-0.449899971485,-1.03104996681,-0.110700003803
6774,0.383650034666,0.713500022888,0.780300021172
1788,-1.07704997063,-1.30789995193,-0.562400043011
5921,-0.23544998467,-0.213200002909,-0.0739499926567
5721,0.31534999609,-0.0115499794483,0.276500016451
2263,-0.659550011158,-0.267949998379,0.428299993277
808,-0.129649996758,-0.912750005722,-0.342050015926
30001,1.57765007019,0.746999979019,-0.634949982166
348,1.3370000124,-0.054699998349,0.779150009155
30849,-0.200450003147,0.205299988389,-0.0248000025749
1454,1.56194996834,-1.68809998035,-0.690199971199
6500,1.05114996433,0.220749989152,0.2757999897
5627,0.00355000048876,1.08949995041,-0.525650024414
5715,-0.182399958372,-0.0847500115633,-0.239449992776
4791,-0.892699956894,-0.560050010681,-0.52454996109
56924,-0.472350001335,-1.03610002995,-0.0460499823093
2690,-0.345049977303,-0.907199978828,-1.09960007668
1019,0.193100005388,0.427199989557,-0.414649963379
51422,-0.893599927425,-1.17110002041,-0.502149999142
5788,-1.07085001469,0.54960000515,0.111699998379
6709,0.554650008678,0.855150043964,0.0426499843597
1277,0.165950000286,0.420249998569,-0.845200002193
993,-0.180899992585,0.244100034237,0.0959499925375
7157,0.102250009775,0.55680000782,-0.285100013018
1958,-0.445200026035,-0.757950007915,-0.42895001173
4582,1.16820001602,-0.931900024414,-0.478850007057
9212,-0.540199995041,-0.401050001383,-0.00129999965429
8440,0.596549987793,0.0239000022411,0.093249976635
6790,-0.344950020313,0.0263500213623,-0.10435000062
8851,-0.531300008297,-1.0039999485,-0.0403000041842
2534,-1.24779999256,0.869699954987,0.197250008583
4893,-0.700450003147,-0.256449997425,0.89234995842
665,-0.101600006223,0.129649996758,-1.33229994774
4313,-0.359950006008,-0.754199981689,-0.216449990869
1022,-1.07445001602,0.128749996424,-0.995849967003
5880,-0.874099969864,0.081149995327,-0.859850049019
3162,-0.0179000049829,0.108499974012,-0.339800000191
1282,0.0760500133038,-0.0459499955177,-0.834949970245
3383,0.481999993324,-0.877449989319,-0.432550013065
727,-0.428700000048,0.300000011921,-1.13569998741
4792,0.167199984193,1.24125003815,-2.32655000687
4794,-0.395900011063,-1.59119999409,-1.05390000343
902,-0.698199987411,-1.03964996338,0.111599996686
8091,0.923950016499,0.620499968529,-1.3967000246
3486,-0.157850027084,0.151299998164,0.530950009823
10818,-1.25349998474,-0.710700035095,-0.428149998188
3454,-0.328400015831,-0.930099964142,-0.154449999332
4282,0.36930000782,-0.138849973679,-0.345200002193
1605,0.0560999959707,0.488249987364,-1.23489999771
10644,-0.751299977303,-0.592049956322,-0.0319500043988
2065,-0.285799980164,-0.974999964237,-0.861799955368
8321,-0.946699976921,-0.349299997091,-0.167150005698
8503,-1.08949995041,-1.02044999599,-0.457399994135
7027,0.27659997344,1.30124998093,0.335799992085
6850,-0.564450025558,-1.08019995689,-0.0510500073433
1978,1.39034998417,1.19844996929,0.607050001621
896,0.285749971867,1.1181499958,-0.738299965858
5777,-0.959699988365,-0.208849996328,-1.65705013275
1846,-0.848049938679,0.547450006008,-0.283000022173
5925,-0.601249992847,-1.14440000057,-0.390550017357
142,0.983900010586,0.39439997077,-0.516099989414
1021,0.769999980927,-0.0889499783516,-4.81895017624
5699,-0.935600042343,-0.948949992657,-1.27829992771
8061,0.563099980354,0.279300004244,0.0372999981046
1870,0.216799974442,0.322600007057,0.178549990058
1398,0.317949980497,0.0275499969721,0.635100007057
3312,0.518199980259,-5.87855005264,0.402649998665
891,0.43694999814,-0.660849988461,0.960399985313
4775,-1.19735002518,-0.206299990416,0.40775001049
5111,-0.232950001955,0.265100002289,-4.70165014267
5696,0.0857500135899,-0.0288999974728,-2.79334998131
5588,-0.348049998283,-0.0438999980688,-0.115150004625
6839,-0.1195499897,-0.913600027561,-1.35829997063
329,0.335249990225,0.083250015974,2.16655015945
5058,-0.311850011349,-0.149400010705,0.123799994588
998,0.842949986458,0.508149981499,-1.63664996624
9134,-5.99309968948,1.00969994068,-1.41589999199
6616,-0.0510000139475,-0.13330000639,-0.732450008392
5223,0.0610500015318,0.668349981308,0.499199986458
4690,-0.652799963951,0.0347999930382,-0.464100003242
958,-1.1371999979,-0.183550000191,-0.682449996471
1616,0.570649981499,1.83509993553,0.459749996662
991,0.572400033474,-6.40180015564,0.475699990988
6347,0.55914992094,-0.326400011778,-0.545350015163
6714,0.721549987793,0.119199991226,0.589650034904
652,-0.952149987221,-0.440149992704,1.81310009956
4331,-0.169799998403,0.429800033569,0.169449985027
7099,0.00419998168945,-0.181400001049,-0.413149982691
10320,0.600300014019,-0.381600022316,-1.24820005894
2042,0.17824998498,-1.39855003357,-1.38779997826
843,-1.52239990234,0.105650037527,-0.877900004387
840,-0.266750007868,-0.402050018311,0.402899980545
7048,-0.536099970341,1.40744996071,0.675399959087
4851,4.66275024414,-1.28415000439,0.142450004816
