rid,DOS006_VCAP_6H:BRD-K92125320-001-02-8:5,DOS006_VCAP_24H:BRD-K92125320-001-02-8:5,DOS036_A549_24H:BRD-K92125320-001-02-8:5
5720,-0.932528734207,-0.0619888007641,1.16879999638
466,-1.05688607693,-0.245764821768,0.714149951935
6009,-0.587508559227,-0.4739805758,0.981799960136
2309,0.122474968433,0.350077033043,0.622550010681
387,-1.17709219456,-0.97946536541,-0.537800014019
3553,0.645503818989,-0.885424911976,-1.00259995461
427,-1.03244626522,-0.18799123168,-0.163650006056
5898,0.1093730703,0.0783855021,-0.59709995985
23365,-0.578552603722,-0.410196483135,-0.686100006104
6657,1.23370754719,-1.26300859451,-0.987800002098
5054,0.630960226059,0.11037324369,-0.675000011921
3108,0.471757173538,0.132567852736,0.809000015259
1950,0.845689833164,0.285805821419,-0.855099976063
351,-1.12769055367,0.234292820096,0.242149993777
4846,0.798144519329,-0.504420161247,-0.124399960041
1452,-0.394079208374,0.273268073797,-0.257899999619
4776,1.01582765579,-1.05566680431,-1.48694992065
6908,-1.4737752676,0.116871662438,2.08360004425
672,-0.558078706264,-0.319586485624,1.06540000439
5710,-1.95363211632,0.738112747669,0.170199990273
2115,2.27897357941,-0.28095138073,-1.09290003777
7015,2.30532169342,-0.702331006527,-1.02225005627
8726,0.782074689865,1.40941023827,-0.173449993134
2185,0.843521416187,-1.39859771729,-1.14995002747
3315,1.74814879894,0.630072712898,0.00065000000177
5289,-0.260241508484,-0.779490411282,-0.473299980164
868,-0.298839569092,0.945686101913,0.165899991989
1677,0.828734993935,0.336176127195,-0.747650027275
7043,-0.0450923442841,-0.896468281746,-2.39580011368
5613,0.290863096714,-0.846318364143,-1.37164998055
595,-1.88522386551,0.655357480049,0.85790002346
4793,0.692563593388,-0.181689575315,1.06799995899
2736,1.73726952076,0.0627704933286,-1.99349999428
5290,1.356351614,-0.221702188253,-0.792699933052
6194,-1.0519939661,-0.39779779315,0.0
1676,0.339595764875,-1.05917572975,-1.69230008125
23512,-2.39008688927,0.0306372120976,-0.108250021935
148022,-1.17800080776,0.488808631897,-1.12969994545
1906,0.304142922163,-1.12652015686,1.37189996243
8878,-3.58762741089,0.666877925396,0.674000024796
3091,-1.09171700478,-1.19775986671,-0.000300000014249
5743,1.12727034092,0.742060720921,0.853250026703
5321,1.34465527534,-0.457857251167,0.426450014114
4144,-0.00220116972923,0.22926877439,-0.0981499999762
1981,-0.191253721714,0.30480247736,0.370849967003
695,0.924416780472,-0.240507543087,0.270700007677
10398,0.473148792982,-0.309450894594,-1.54124999046
5708,0.207740008831,-0.840349674225,0.263700008392
1213,-1.6207215786,0.161084935069,-0.255600005388
226,-0.938335716724,-1.09857237339,0.0836999714375
6777,-0.231771916151,-0.274679780006,0.279599994421
2113,0.106742084026,-0.8059258461,-1.87880003452
3329,-1.71053266525,1.1482565403,0.0371999740601
1050,-0.61182653904,0.60151553154,-0.159650027752
9491,1.04575991631,-0.0981116443872,-1.24255001545
22926,1.0204359293,-0.736899018288,-0.960150003433
5899,-1.15481591225,0.273355931044,1.50970005989
5467,1.83447849751,1.6628755331,-1.78450000286
6774,-0.79304009676,0.452477991581,-0.88069999218
1788,0.341922789812,-0.393159031868,-2.33855009079
5921,1.02324032784,-0.0127951130271,0.264849990606
5721,-0.632667779922,0.514105200768,1.23580002785
2263,1.49794626236,-0.779186844826,-0.60925000906
808,1.58139824867,0.0686799660325,-3.0665500164
30001,-1.05280685425,0.318725496531,-1.05105006695
348,1.29886806011,-0.477344661951,0.984599947929
30849,-0.328801870346,-1.03227889538,-0.476350009441
1454,-0.23589015007,0.342107474804,-0.26234999299
