rid,DOS016_VCAP_6H:BRD-K68682056-001-01-0:5.02,DOS016_VCAP_24H:BRD-K68682056-001-01-0:5.02,DOS042_A375_24H:BRD-K68682056-001-01-0:5.02,DOS042_A549_24H:BRD-K68682056-001-01-0:5.02,DOSBIO002_A375_24H:BRD-K68682056:10.0319,DOSBIO002_A549_24H:BRD-K68682056:10.0319,DOSBIO002_HT29_24H:BRD-K68682056:10.0319,DOSBIO002_PC3_24H:BRD-K68682056:10.0319,DOSBIO002_MCF7_24H:BRD-K68682056:10.0319,DOSBIO002_NEU_24H:BRD-K68682056:10.0319,DOSBIO002_NPC_24H:BRD-K68682056:10.0319
5720,-0.0566319786012,-3.21532440186,-0.0456999838352,-0.382899999619,-0.51573574543,-0.121353983879,-3.49581027031,-1.93128740788,-1.46809983253,1.59415006638,-0.418787479401
466,-0.47052526474,0.846423745155,0.794700026512,-1.62000000477,0.0972979068756,-0.0524472594261,-1.6118761301,-2.71157932281,-1.22550880909,-0.0760000050068,-3.09210109711
6009,-0.24359062314,1.66281867027,-1.09089994431,-1.61454999447,0.204508662224,1.25365293026,1.38631403446,2.15950083733,0.467259019613,-0.425850003958,-0.243689373136
2309,0.552250266075,-2.33530020714,-0.224700003862,0.526750028133,0.354209601879,4.31098079681,1.33923768997,0.696446120739,0.863556921482,0.0399000048637,-0.937211155891
387,-0.211182683706,-3.51079916954,-2.75590014458,-2.46915006638,0.141723170877,1.45416116714,2.75966119766,2.32183980942,1.15059328079,-0.0361500009894,-0.09025400877
3553,0.186394423246,2.68385958672,1.33249998093,1.45149993896,-0.421618849039,-0.788398981094,-2.09217453003,-0.0449529439211,-0.0991073250771,-0.102949991822,-0.0619519948959
427,1.05652534962,0.390726178885,0.668200016022,1.19619989395,0.307611137629,1.89064395428,-1.0825356245,-1.13966238499,0.156468421221,0.00565004348755,-0.27333086729
5898,0.544955015182,3.02238988876,0.519749999046,1.16245007515,0.000180304050446,0.373710781336,-0.425711303949,0.120216950774,0.308751136065,-0.625699996948,-0.462148606777
23365,0.154833644629,1.95224106312,1.44875001907,0.828899979591,-0.0368632189929,0.0309938490391,-0.0143587142229,0.97697532177,-0.463076472282,-0.111100077629,1.04890632629
6657,0.494208425283,2.8506193161,1.17809998989,4.21239995956,0.462854921818,0.917569339275,-1.11353623867,0.886736929417,0.249917477369,-0.697949945927,-0.770330429077
5054,0.248773828149,1.05005347729,-0.426149964333,0.191799968481,0.819521129131,-0.686933636665,3.89615249634,-0.942481994629,-0.395372778177,0.550949990749,0.61684024334
3108,0.25166118145,3.38635325432,-1.34599995613,-0.335700005293,-0.303110480309,4.21120595932,-0.38162997365,1.13071250916,3.37614035606,0.649800002575,0.0489447414875
1950,0.116331286728,1.33914995193,2.01185011864,2.16260004044,-0.395806491375,0.592452645302,-1.0832811594,-0.243980243802,-1.12540340424,0.0985500067472,0.215937554836
351,0.775497078896,-0.991617918015,-0.343950003386,1.18790006638,-0.132159382105,0.19468292594,-1.53571796417,-0.275859475136,-0.787501454353,0.16859999299,0.274406045675
4846,-1.48484253883,3.29247808456,0.861299991608,3.99254989624,-0.571135699749,0.111591026187,-0.863555669785,-1.73416912556,0.173969775438,-0.399199992418,-0.628465056419
1452,0.155892148614,1.95394873619,-0.852600038052,-2.52099990845,0.31260484457,0.258751183748,2.59696698189,-0.736014187336,0.116628527641,-0.700999975204,0.162711307406
4776,0.183077961206,1.52738523483,1.49440002441,2.52469992638,0.0941734313965,1.06450891495,0.745337963104,-0.612051606178,-0.204225644469,-0.666550040245,0.484268426895
6908,-0.439884841442,1.72806155682,-1.31069993973,0.170500010252,0.213236957788,-0.0999881997705,-0.295466035604,-1.07933163643,3.02701663971,-1.30830001831,-0.310309201479
672,-1.08050525188,0.139347463846,0.632949948311,0.84139996767,0.655410468578,-0.569586634636,-0.823618531227,-0.442767620087,0.0329388529062,-1.68819999695,-0.737640619278
5710,-0.890727996826,1.07606196404,-1.13475000858,-2.38894987106,0.417226046324,-0.243918031454,0.191226392984,0.28668743372,0.218144565821,-0.420450001955,-0.372129589319
2115,0.740826308727,1.37585675716,0.618250012398,0.947599947453,0.257117033005,2.55523180962,-1.23981070518,0.133981764317,0.834051251411,0.0161999985576,-0.681978821754
7015,-0.442657351494,1.95971894264,0.695149958134,1.66365003586,0.436133861542,-2.13409924507,3.63330888748,0.00555099546909,1.17346262932,1.26199996471,1.35072076321
8726,-0.352189481258,0.699513852596,-0.766950011253,-0.635150015354,0.4612403512,-0.144428730011,0.116817414761,0.689650952816,1.38068258762,-0.590749979019,1.54260325432
2185,0.108032092452,2.66567254066,0.891749978065,2.13695001602,-0.446364283562,0.998825371265,0.0845021605492,0.472227752209,0.520819187164,0.885150015354,0.497563540936
3315,-0.328984349966,2.89741516113,-3.56005001068,-10.0,0.0496075898409,-0.494897723198,1.57922077179,0.987412929535,-0.0810046195984,-0.565999984741,-0.405423223972
5289,-0.438268274069,1.46038019657,2.12295007706,2.90105009079,-0.738770484924,1.66212356091,-1.91245913506,0.389880090952,-1.62971508503,1.55604994297,-1.44559299946
868,-0.317043811083,1.20319318771,3.05539989471,0.0529500022531,-0.425641059875,1.06650328636,0.80519515276,1.26481378078,0.843597888947,0.0571999847889,0.472268611193
1677,-0.87630546093,1.48596215248,0.60229998827,3.96364998817,-0.536634147167,0.972690939903,-1.14986944199,-1.50231564045,-0.331332951784,0.790199995041,0.232536792755
7043,0.949823498726,2.03501439095,1.33765006065,1.08595001698,-0.143226370215,2.43149733543,0.0677871704102,2.0471663475,0.0436127334833,-0.192299962044,0.659159183502
5613,1.07024133205,1.97805261612,0.959699988365,3.61534976959,0.26196616888,-1.02453279495,-1.76965069771,-0.961128652096,-1.0025036335,-0.882049977779,-1.27757501602
595,-0.327391922474,0.16156411171,-1.5815500021,-1.41654992104,0.128092780709,-0.0679071396589,3.01585674286,1.31727743149,-0.240631520748,-0.445950001478,-0.357665300369
4793,-0.186262518167,2.23862838745,1.31524991989,0.00835001468658,-0.310762226582,1.81695199013,1.32439601421,1.36377215385,0.75362610817,-0.416749984026,-1.56518566608
2736,0.276010811329,2.08209729195,0.883350014687,-1.36304998398,1.23651480675,1.21231722832,0.331906735897,1.4790905714,1.53832030296,-0.457199990749,0.170941948891
5290,-0.390780121088,0.107745587826,-0.253700017929,1.47214996815,0.261356800795,0.783546149731,0.444727897644,0.351526290178,0.355205714703,0.276799976826,0.00715889036655
6194,-2.20187830925,0.0,0.00065000000177,-1.49799990654,-0.418664932251,-0.49810808897,1.20285820961,1.41351699829,1.31885957718,-0.538749992847,0.29077476263
1676,0.504772543907,1.05559337139,1.22430002689,0.322100013494,0.795639097691,-0.602675139904,-0.760096311569,0.579803228378,-0.789790809155,-0.335600018501,0.814508914948
23512,0.121868237853,1.17316174507,0.173700004816,0.944100022316,0.632129490376,-0.744819998741,-1.77267038822,-1.44102883339,-1.89214539528,-0.929749965668,-1.78370308876
148022,-0.955002784729,2.03820347786,-0.801200032234,0.846600055695,0.836984813213,0.460467576981,-0.0090389251709,-0.105363808572,-0.0352954529226,0.303399980068,0.229538187385
1906,0.46200042963,0.61275690794,1.39830005169,-2.09980010986,-0.441338032484,0.379366934299,-0.404866635799,-0.100163638592,-0.102214127779,-0.58134996891,0.93305003643
8878,0.607933521271,1.1484297514,-0.870449960232,-0.429800003767,-0.0769145041704,-1.54146945477,-1.34839427471,-1.0642156601,0.313679546118,-0.607699990273,0.0183795243502
3091,0.404868543148,0.840040206909,0.969550013542,2.02845001221,0.513422131538,-0.629807174206,-2.1407289505,-1.66991519928,-1.67469286919,-0.808499991894,-0.866350650787
5743,-0.356472551823,0.25617313385,0.0789500027895,2.52589988708,0.00599363073707,-0.794200241566,-2.43469619751,-0.488022148609,1.71176218987,0.421299993992,0.981376290321
5321,-0.720371723175,0.069607950747,0.41914999485,-2.39039993286,-0.0301664173603,-0.467569351196,-1.21177411079,0.203873753548,-0.302353799343,-0.158500000834,0.18311676383
4144,-0.17427097261,1.05179440975,0.847350001335,-4.60060024261,0.308521687984,-0.536846399307,-0.822642922401,-0.704895198345,-1.13519060612,-0.74555003643,-1.03283751011
1981,-0.409468501806,1.14002168179,0.590749979019,0.504299998283,0.482804894447,-0.49128100276,0.970493853092,0.740273594856,0.531303584576,-0.324349999428,0.271436542273
695,0.644317388535,0.651739537716,0.857100009918,0.394449979067,-0.121430844069,3.93250989914,0.35017901659,1.45738852024,0.636530458927,-0.337249994278,0.859229147434
10398,0.204680010676,3.52490592003,2.87214994431,2.12785005569,-0.240843206644,3.00770235062,-1.80052447319,-1.15357863903,1.36542284489,0.614549994469,0.352861493826
5708,-3.3297700882,1.24243807793,0.0955000072718,-1.80249989033,0.635862588882,-0.36919683218,-0.572892308235,-0.0548178851604,-0.449583828449,-0.0288500189781,0.205620199442
1213,0.29545623064,1.94563758373,-0.72000002861,-1.26774990559,-0.224451169372,0.353206604719,0.124000519514,0.880075931549,0.291856467724,-0.550599992275,-0.42553833127
226,-1.14929437637,2.01403236389,0.147800013423,-0.606849908829,0.26826107502,-0.282750636339,-0.657890915871,-0.271295696497,-0.127073436975,-0.71724998951,-0.0804070755839
6777,-0.834774017334,2.703977108,1.12055003643,0.396450042725,-0.521547734737,4.56169748306,0.621644079685,1.61938726902,-0.46208190918,0.867600083351,-0.324380218983
2113,0.246842220426,1.48639893532,-0.200749993324,1.39509999752,-0.0461178421974,-0.299511373043,-0.394487082958,-0.415935635567,0.352166473866,1.12540006638,-0.0972333997488
3329,-0.126284375787,2.54045152664,-3.99475002289,-10.0,0.0315813049674,-1.0297267437,-0.675497293472,-1.09131300449,-0.154519632459,-0.22025001049,-0.483440756798
1050,0.448192924261,3.62401461601,0.765399992466,-0.448300004005,0.0917295515537,2.19284343719,-0.0161911845207,-2.10518264771,0.0820619910955,0.44754999876,-0.142470121384
9491,-0.41533434391,0.798209309578,1.10300004482,2.87584996223,-0.713155508041,0.119016438723,0.245382145047,-0.451391905546,-0.719443619251,-0.344099998474,1.27103376389
22926,0.822140336037,0.602497816086,-1.59249997139,-0.985000014305,0.0584573447704,0.325431346893,1.60642933846,0.603421986103,-3.76359057426,0.217349991202,-0.352466821671
5899,-0.19208663702,2.90480899811,-0.441249996424,-0.0835500061512,0.2212857306,-2.2595243454,0.0278630852699,-1.39100885391,1.2889124155,1.13565003872,-1.87264442444
5467,0.720659613609,1.01934170723,1.72449994087,2.39720010757,0.810314774513,0.981048345566,2.0109462738,2.15561580658,0.464023202658,-0.311699986458,1.0319930315
6774,-0.284754574299,-0.469392508268,1.14179992676,-1.00504994392,0.13970759511,0.427252709866,-0.0616202503443,0.209089905024,2.09413194656,-0.387800008059,1.18933939934
1788,0.291828691959,1.33191335201,-0.375400006771,0.762500047684,-0.303828299046,2.28658604622,-0.832395493984,-0.38546949625,-0.0464137941599,0.332799971104,0.507572174072
5921,-0.306992530823,2.4714756012,-0.122149996459,2.98965001106,-1.05651855469,0.768240571022,0.950011134148,0.44501683116,0.972017049789,-0.551699995995,3.78650569916
5721,0.0822601690888,0.664530873299,-1.13405001163,-1.71760010719,-0.556523144245,0.249627202749,-0.64252436161,0.299910008907,0.790388047695,0.645049989223,-0.0156969428062
2263,-0.0580424070358,-0.0815543830395,1.9960000515,-0.887849986553,-0.789335429668,-0.843150675297,-1.67662668228,-0.78316783905,-0.131468087435,-1.37279999256,0.964527726173
808,0.320996135473,-2.33250212669,0.773900032043,0.670899987221,-0.623205006123,0.829796671867,-0.999768197536,-0.717190086842,-0.573258638382,-0.212399959564,1.26832318306
30001,-0.18657708168,3.16858768463,0.62249994278,-1.01859998703,-0.193206250668,1.73027586937,1.10849022865,0.214410707355,-0.669535279274,1.19620001316,0.0663153752685
348,-0.0187348797917,2.63281726837,0.864799976349,2.13260006905,-0.060984402895,3.31920671463,-0.643451094627,-0.244341999292,1.7746295929,0.736999988556,0.548013329506
30849,-0.168329656124,2.82820105553,-0.519150018692,-0.727150022984,0.129779756069,0.446718782187,0.764111340046,-0.998066544533,-1.54216659069,-0.668850004673,-0.814443409443
1454,-0.401218920946,1.73760652542,-0.0917500257492,1.09829998016,-0.334381520748,0.216359049082,0.180220454931,0.663315236568,0.253963202238,0.108649998903,-0.898645222187
6500,-0.13133867085,-2.78117203712,-0.659950017929,0.08884999156,0.209628224373,0.364026099443,-0.487475693226,0.017122387886,-0.302783668041,-0.749599993229,0.312111079693
