rid,CPC003_HA1E_6H:BRD-K35189033-001-03-0:10,CPC003_HA1E_24H:BRD-K35189033-001-03-0:10,CPC003_HCC515_6H:BRD-K35189033-001-03-0:10,CPC003_HCC515_24H:BRD-K35189033-001-03-0:10,CPC003_PC3_6H:BRD-K35189033-001-03-0:10,CPC003_PC3_24H:BRD-K35189033-001-03-0:10,CPC003_VCAP_6H:BRD-K35189033-001-03-0:10,CPC003_VCAP_24H:BRD-K35189033-001-03-0:10,CPC011_A375_6H:BRD-K35189033-001-21-2:10,CPC011_A549_6H:BRD-K35189033-001-21-2:10,CPC011_A549_24H:BRD-K35189033-001-21-2:10,CPC011_HA1E_6H:BRD-K35189033-001-21-2:10,CPC011_HT29_6H:BRD-K35189033-001-21-2:10,CPC011_MCF7_6H:BRD-K35189033-001-21-2:10,CPC011_MCF7_24H:BRD-K35189033-001-21-2:10,CPC011_PC3_6H:BRD-K35189033-001-21-2:10,CPC011_PC3_24H:BRD-K35189033-001-21-2:10,CPC011_VCAP_6H:BRD-K35189033-001-21-2:10,CPC011_VCAP_24H:BRD-K35189033-001-21-2:10,CPC016_A375_6H:BRD-K35189033-001-03-0:10,CPC016_A549_6H:BRD-K35189033-001-03-0:10,CPC016_A549_24H:BRD-K35189033-001-03-0:10,CPC016_ASC_24H:BRD-K35189033-001-03-0:10,CPC016_HEPG2_6H:BRD-K35189033-001-03-0:10,CPC016_HT29_6H:BRD-K35189033-001-03-0:10,CPC016_MCF7_6H:BRD-K35189033-001-03-0:10,CPC016_MCF7_24H:BRD-K35189033-001-03-0:10,CPC016_NEU_24H:BRD-K35189033-001-03-0:10,CPC016_NPC_24H:BRD-K35189033-001-03-0:10,CPC016_SKB_24H:BRD-K35189033-001-03-0:10,CPC020_A375_6H:BRD-K90543092-001-02-0:10,CPC020_A549_6H:BRD-K90543092-001-02-0:10,CPC020_HA1E_6H:BRD-K90543092-001-02-0:10,CPC020_HCC515_6H:BRD-K90543092-001-02-0:10,CPC020_HT29_6H:BRD-K90543092-001-02-0:10,CPC020_MCF7_6H:BRD-K90543092-001-02-0:10,CPC020_MCF7_24H:BRD-K90543092-001-02-0:10,CPC020_PC3_6H:BRD-K90543092-001-02-0:10,CPC020_PC3_24H:BRD-K90543092-001-02-0:10,CPC020_VCAP_6H:BRD-K90543092-001-02-0:10,CPC020_VCAP_24H:BRD-K90543092-001-02-0:10
5054,0.565799951553,0.0733038932085,0.717098116875,0.672528266907,0.202722668648,0.0996144115925,-0.143831565976,1.69459998608,0.254733353853,1.106544137,2.02958059311,-0.0913999974728,2.00676703453,-0.718850016594,0.494199991226,-0.460013687611,0.515643417835,-0.533072888851,-0.10751670599,1.81679594517,1.14180004597,0.455766707659,-0.227825701237,-0.0965464711189,0.231654256582,3.30683755875,0.529576659203,0.462754935026,0.401745796204,0.0516129136086,1.12163722515,-0.0952999964356,0.0369246266782,-0.309799998999,0.34010002017,1.51429867744,-0.414556533098,-0.089809730649,0.147161498666,0.316265434027,-0.767893016338
3108,0.0323500037193,0.847153961658,1.68681502342,-1.17754864693,-0.527698636055,0.33130300045,-0.588938236237,5.67080020905,0.780133366585,2.15317893028,-0.0342791080475,0.194249987602,7.09848308563,0.961449980736,-0.0666500031948,-0.785131275654,-0.571114718914,1.17531895638,0.190424486995,0.911982357502,2.20875000954,-0.657533288002,0.893672525883,0.39645075798,1.51020312309,1.89634346962,-0.964429080486,-0.310848981142,4.30309009552,0.136837095022,-1.12417376041,-0.671049952507,0.314867258072,-0.926699995995,-0.944800019264,-0.102230101824,-0.487919867039,-0.597088038921,-0.583425521851,0.177021965384,0.63360440731
1950,1.1589499712,-0.0646075680852,-0.750428915024,-0.324136227369,0.268110722303,-1.10018658638,-0.493669241667,3.81715011597,1.0788667202,0.118619985878,-0.304516762495,0.828199982643,4.3458032608,-0.877449989319,0.389050006866,-0.220421031117,-0.293239176273,-0.224631875753,0.984964847565,-0.158817708492,-1.31204998493,-0.653800010681,-0.0249545276165,-1.15676224232,-1.05982768536,-1.55502986908,0.869154632092,-0.485973596573,-0.800650596619,1.10410046577,1.19457387924,1.10924994946,0.474643498659,0.334600001574,0.275425046682,0.867997288704,-0.107335016131,3.71024799347,0.134575903416,0.0879082232714,0.366534233093
351,0.423049986362,-0.553294539452,-0.752605438232,0.200053691864,0.644268512726,-1.02954280376,0.681415259838,-1.01450002193,0.168000012636,0.524656414986,-0.255857974291,0.0799000114202,-3.01015233994,-0.445749998093,0.00505000352859,-0.650636315346,0.305727392435,-0.126857787371,0.144585311413,0.140310615301,-0.42919999361,0.643133342266,1.07218682766,-0.817437946796,0.142628118396,-0.68998247385,0.339755654335,-0.00118584360462,-2.75906276703,0.193990081549,-0.0751579329371,0.602550029755,0.756531298161,-0.692650020123,0.315674990416,-0.152602955699,-0.637959480286,0.54855042696,0.417022556067,0.189839050174,-0.806678116322
4846,-0.32025000453,-0.238686218858,1.4445540905,1.36010909081,-0.323595643044,-0.454796373844,-0.130390658975,5.6156001091,0.550333380699,-0.279482930899,-0.214564785361,1.40750002861,0.712297976017,-1.66760003567,-0.114450000226,0.0181196331978,-0.713333964348,-0.241443291306,-0.422693789005,-0.880182385445,0.138099998236,0.97706669569,0.91993021965,0.0467423200607,-0.837180674076,-2.29269599915,-0.334923148155,-0.329282611609,0.284475684166,-0.0152313262224,0.358799129725,-1.33150005341,-0.0186313912272,-0.625799953938,-0.420125007629,0.10443752259,-0.334076941013,0.920813977718,0.81716299057,-1.08152759075,-0.805787861347
1452,1.37654995918,0.546744704247,0.455624163151,-1.27277386189,-0.204813569784,0.483456909657,1.1164484024,5.38049983978,0.334833353758,-1.27051019669,-0.256015598774,-0.334450006485,1.56510305405,-0.867900013924,0.264149993658,-0.0166525617242,-0.243003994226,1.43123090267,2.07990717888,-0.341695517302,0.427050024271,-0.639833331108,-1.49782347679,-0.385005474091,-0.771312654018,0.773746848106,0.386912167072,0.459353983402,0.428712576628,0.066197514534,0.465509146452,-0.330750018358,-0.368328779936,-0.846850037575,0.200175002217,-0.646406471729,0.410034418106,-1.40965139866,-0.254531174898,1.50542092323,1.09934580326
4776,-0.235650017858,0.250476837158,0.740849196911,0.0477020591497,-0.523962497711,-0.588326871395,0.415458619595,3.67534995079,-0.0999000072479,-0.0368533208966,-0.211060419679,-0.358550012112,4.83150053024,-0.690699994564,0.613999962807,0.879105508327,-0.359550714493,0.146360039711,0.732917785645,-0.185290068388,-0.900749981403,0.551333367825,-0.666271090508,-1.26936292648,-0.252701967955,-1.28801131248,0.7671854496,-0.0558568537235,-0.257943958044,-0.084284439683,2.17240405083,0.27120000124,0.47894090414,0.669899940491,0.189074978232,1.8733164072,0.428776741028,2.31333780289,0.753742873669,-0.305477261543,0.121293708682
6908,1.03250002861,-0.11595351994,1.93809723854,0.553795099258,0.751929581165,-0.130242705345,-0.222783118486,1.25329995155,-0.110199987888,-0.758599340916,0.198138147593,-0.766600012779,3.53622841835,-0.938250005245,-0.00154998898506,-0.351797580719,0.839512169361,0.0274746529758,-1.96530163288,-0.76796990633,0.669650018215,-0.647033393383,-0.587913513184,2.44784283638,-1.95423877239,-0.763117849827,-0.758401930332,-0.0280976295471,0.626154303551,-0.575637578964,-0.74494767189,-0.752900004387,5.50155496597,-0.514500021935,-0.398974984884,-0.802799642086,0.47838523984,-1.83609676361,-0.548889219761,0.0498482137918,-1.09051167965
672,-0.000750005245209,0.241647690535,0.0561437606812,0.711742937565,0.367956757545,0.324838906527,0.721575856209,-1.63319993019,-0.206833302975,0.0298782326281,0.197584480047,-0.703449964523,2.12480425835,-0.26004999876,0.0329999998212,0.811357140541,0.269488424063,0.481486678123,-5.08830022812,-0.981248497963,1.14244997501,-0.672666668892,0.714470148087,0.594100594521,-1.34594106674,-2.82842946053,0.423036277294,1.34701228142,0.175716042519,-0.034423917532,0.621683239937,-0.896099984646,-0.165162652731,-0.74304997921,0.543499946594,-1.16484951973,1.00996923447,-1.12976539135,0.0129259228706,0.203061297536,-3.51074361801
5710,0.593950033188,0.608438491821,1.15101003647,-0.041415438056,0.382718920708,0.588113069534,0.520019471645,1.75979995728,0.206766664982,0.305607259274,0.405735045671,-0.666649997234,0.279503047466,0.18029999733,-0.451450020075,0.09814453125,0.747137188911,0.53263258934,-0.374191999435,-0.817080497742,-2.40429997444,0.319500029087,-0.413115382195,1.1620194912,-0.150973409414,1.2698777914,0.142597943544,0.0425855666399,1.00050282478,-0.244844943285,-0.994872629642,-0.226450011134,-0.482164740562,0.174400001764,-0.343974977732,-0.425648629665,0.777020573616,-0.654805481434,-0.340453535318,0.353116214275,0.602320730686
2115,0.0443000011146,-0.300407350063,1.56369698048,-0.672570288181,-0.391837954521,0.144062072039,-0.328931301832,2.40109992027,0.219600051641,0.93385219574,0.196993991733,0.46669998765,5.09581184387,-0.696500003338,0.0130999982357,-0.584027767181,0.808014690876,0.242478013039,1.3183889389,-0.0820886492729,1.00585007668,-0.221666678786,2.16214299202,-0.586787223816,0.0062442291528,-0.207626894116,0.645462751389,0.279575943947,-0.397325694561,-0.545066952705,-0.464432924986,0.237399995327,0.0508069470525,-0.456299990416,0.0882499888539,0.022293638438,0.353039056063,-0.529001533985,0.442472815514,0.791319489479,0.624999761581
7015,0.403850018978,-0.286093860865,0.367511063814,0.473117232323,-0.409785628319,0.168379202485,-0.0713763907552,1.89570009708,0.34946668148,0.574039638042,1.29407727718,-0.0136000066996,2.41240429878,-0.593150019646,0.297450006008,0.197605460882,0.508225917816,-0.185492828488,0.386775553226,1.05803275108,-0.501200020313,1.11103332043,0.164247632027,-1.21658313274,-0.492628216743,-1.02176094055,0.573907375336,0.0644574165344,0.451258897781,0.827369987965,1.97622060776,0.415149986744,0.267028331757,-0.320200026035,-0.439150005579,1.34824895859,-0.0742699056864,2.71187901497,0.628850162029,-0.0155838131905,0.612876415253
8726,0.264899998903,0.255319803953,0.613897681236,-0.634488165379,0.149558439851,-0.43085667491,-0.216275453568,1.83134996891,0.762033343315,0.310897618532,0.50684684515,4.4906001091,1.71787750721,-0.521149992943,-0.690250039101,0.524330079556,0.265075206757,-0.326946675777,-2.24177074432,-0.0865660607815,0.850800037384,-0.0867666751146,-0.266492336988,0.910171449184,0.618631124496,0.960612654686,0.00415506958961,0.529847383499,-0.132202029228,-0.410671889782,-0.405803948641,-0.557900011539,0.884105741978,-0.203050002456,0.878950059414,-0.4631742239,-0.167414486408,-0.186580240726,0.45481839776,-0.00230357050896,-0.687246799469
2185,-0.160550013185,-0.553012251854,1.73990488052,0.15927708149,0.350617736578,-0.73072296381,1.00225770473,2.99554991722,0.288833379745,0.813100934029,-0.754970669746,0.419250011444,3.50904893875,-0.852850019932,1.11189997196,0.633489131927,0.698653757572,1.45053434372,1.65359473228,0.60164809227,-0.483049988747,-0.0979000106454,-1.09553766251,-0.73534744978,0.9415974617,-0.265313357115,0.957402706146,-0.521306395531,-0.145521581173,0.145903915167,1.92990505695,0.606099963188,0.407791495323,-0.606949985027,0.200149998069,1.64154696465,0.0192865878344,2.18902039528,0.84412676096,1.55606913567,0.860505402088
3315,0.788749992847,1.05180490017,0.0561550855637,0.360381245613,0.0374232307076,1.13029706478,-0.289795041084,4.16829967499,-1.34716677666,-0.11546844244,0.263113647699,-0.337249994278,-7.28912448883,-0.621199965477,0.727849960327,-1.15971517563,-0.77087187767,-0.389305114746,-0.732667028904,0.361301600933,0.337249994278,0.104866668582,-1.43013048172,0.949532210827,0.418953090906,1.76297426224,-0.107037387788,0.0350165180862,-0.117000833154,-0.65261977911,-0.749266922474,-0.952499985695,-0.355180472136,-0.641699969769,-0.0279750004411,-0.259067416191,0.633814394474,0.263518333435,-1.06885635853,1.37741613388,0.21680560708
5289,-0.660999953747,0.238362237811,0.663601458073,0.410432964563,-0.218750834465,-0.181631729007,0.167553558946,2.03154993057,-2.82236671448,0.276177763939,0.190213516355,0.135499984026,2.81395292282,-2.13024997711,0.141249999404,1.40517187119,-0.181686967611,0.207242622972,1.81234550476,0.978466153145,0.28955000639,-1.00196671486,-1.97484338284,-0.121060028672,-0.25263696909,0.309323787689,0.0467807352543,-0.720914125443,-0.321177244186,-0.766046047211,-0.419369459152,-1.17580008507,-1.24377369881,-0.625599980354,0.294674992561,-1.33875834942,0.260604798794,0.428242623806,0.621853470802,0.609049797058,1.22606134415
868,-0.309599995613,2.01482820511,0.47922834754,-0.233065336943,-0.352929472923,0.0381598696113,0.291312724352,2.6509001255,0.749166667461,1.04852676392,-0.249831527472,0.231850013137,1.70521700382,-0.702650010586,0.857850015163,0.284178555012,-0.676256775856,0.175923198462,1.37461709976,0.749276101589,0.304899990559,-0.358833342791,-0.692201256752,-0.130024656653,1.25470721722,-0.00713573396206,-0.238849788904,0.159617707133,-0.16952393949,-0.415202379227,-0.178730770946,0.627349972725,0.824146330357,0.205649986863,-0.390549987555,-1.07751083374,-1.03239393234,-1.39273440838,0.233027607203,0.519784271717,0.442148953676
1677,-0.284650027752,-0.281314373016,-0.159221723676,0.403432607651,-0.584626197815,-0.482628941536,-1.07856798172,0.387500047684,0.512200057507,0.732716560364,0.246437728405,0.900250017643,4.11629152298,-0.454750001431,0.578400015831,-0.139817610383,0.0509076789021,-1.37950253487,-0.16719520092,1.09888780117,-1.33564996719,0.424766689539,0.721227765083,-0.775416254997,-1.74517500401,-1.02182662487,0.312933862209,-1.01872301102,-0.0484685897827,0.53801381588,2.53893995285,0.76709997654,0.706431150436,0.216150015593,-0.505500018597,-0.147777467966,-0.563250422478,0.202243626118,0.268132477999,-2.47004199028,-0.444111287594
7043,0.102300003171,-0.361007392406,-0.746595263481,-1.19578361511,-0.908506810665,0.888281464577,-0.299446463585,1.45240008831,0.555833339691,0.974128305912,0.0471942573786,0.687299966812,4.62346792221,-0.794050037861,0.935899972916,0.33943387866,0.864760577679,0.689908266068,1.20634031296,0.772609293461,0.113049998879,0.302433341742,0.968132138252,-0.0598526299,0.982027173042,1.1733738184,0.366452723742,-0.413978725672,0.386826843023,0.111906379461,1.26778817177,0.121950000525,0.317078858614,0.0999500006437,-0.220074996352,-0.407817333937,-0.0896403044462,0.191947758198,0.787661671638,0.961870789528,1.08500742912
5613,0.813800036907,0.285029292107,0.460933446884,0.423516213894,-0.430770814419,-0.706287384033,0.823530375957,1.84600007534,-0.261666715145,0.180913597345,0.135330110788,0.180999994278,2.58822536469,-0.79439997673,0.977699995041,0.277349531651,0.0582419931889,1.4345035553,1.11364603043,0.153559714556,-0.604699969292,-0.207266658545,-0.540572047234,-1.01668763161,0.0280009992421,-1.16250038147,0.825215756893,-0.350232988596,1.18852519989,0.217851936817,0.931407690048,0.285849988461,0.252424657345,1.08955001831,-0.0907749980688,0.491148650646,0.118902690709,0.26583942771,0.368621230125,2.22704482079,0.963535547256
595,0.152999997139,-0.283911049366,-0.0976548790932,0.478161931038,0.226309761405,-0.372371196747,-0.459932237864,1.5543500185,0.889433383942,-0.440652966499,1.3792642355,-0.155250012875,4.91881608963,1.07899999619,-0.642599999905,-0.0722018033266,0.700402855873,-0.581936240196,0.0403342843056,0.141973316669,0.822149991989,0.700400054455,0.414836466312,1.43484449387,-0.329780250788,1.13559615612,-0.536827325821,0.682669878006,0.0153055787086,0.10616992414,0.575274825096,-0.222250014544,-0.274359643459,-1.58909988403,-0.0632999911904,0.584604859352,-0.0198544189334,0.0719617009163,0.0486073233187,-0.522803366184,0.492368131876
4793,0.167699992657,0.593404829502,-0.726530909538,0.451711535454,0.363703131676,-0.127213895321,0.194265156984,2.78390002251,0.905366659164,-0.315221011639,0.287811368704,-0.0145500004292,2.67365407944,0.0496500022709,-0.311999976635,-0.757734358311,-0.35143840313,0.133215382695,0.447221010923,0.912822842598,0.21954998374,0.654166698456,0.432320743799,0.700589835644,0.835491359234,1.39042162895,-0.11666636169,-0.710550785065,0.0890689343214,-0.54006677866,-0.0353123471141,-1.73414993286,-0.625123739243,0.27484998107,-0.220750004053,-0.362872779369,-0.340647697449,-0.588786780834,-0.0164667516947,0.208418935537,-0.179401487112
2736,1.22049999237,0.130913898349,1.14683401585,-0.109488785267,0.218667060137,0.658671677113,-0.341029912233,2.45370006561,0.872733414173,0.305423825979,0.00461311638355,-0.246899992228,4.54257678986,-1.02830004692,1.00094997883,-0.678967297077,-0.476456820965,0.0455750226974,1.79404950142,-0.43885409832,-0.151849985123,1.19676673412,1.15142607689,-1.41194415092,0.56304872036,-0.920427024364,0.971247553825,-0.75920855999,-0.437007188797,-0.279325962067,1.257594347,0.375349998474,0.0236278213561,0.255800008774,0.617524981499,0.918024003506,0.185313120484,1.20204341412,0.741413712502,0.515632212162,1.92772674561
5290,0.625200033188,-0.772597074509,0.251597732306,0.32911413908,-0.0835271179676,-0.264198958874,-0.1635633111,0.494849979877,0.45473331213,0.296003371477,-0.592624366283,0.580099999905,1.11013674736,-1.43020009995,0.314449995756,0.487575232983,-0.467059373856,-0.301845550537,0.614723563194,-0.0637182146311,-0.446000009775,1.3003000021,0.325466841459,-0.866422355175,-0.08260448277,-0.466314017773,0.480013698339,-1.99147486687,-0.646554768085,-0.340230256319,1.67534780502,-0.151199996471,0.528842806816,0.415099978447,0.00855002179742,1.80986464024,0.0839678347111,2.70644879341,0.707223176956,0.115404829383,-0.17216989398
6194,-0.794250011444,-0.0753812268376,0.0,-0.0151798222214,0.567040681839,0.605936825275,-0.762839972973,-0.593900024891,-3.33333349228,-0.000178715068614,-0.304272711277,0.00130000000354,0.715982317924,0.0,0.664900004864,-0.981791138649,0.0993231013417,0.207745373249,-1.71550393105,-0.742318630219,0.0,-0.490566670895,-1.00367236137,-1.59578180313,0.311387300491,0.597860336304,-0.251381546259,-3.70865726471,0.0235428959131,0.32671135664,-0.979080080986,-0.000650000059977,-0.000403541140258,-0.692049980164,-0.0665500164032,-1.24965882301,0.203081697226,0.475101143122,-0.200454562902,0.0,-0.422280520201
1676,0.365299999714,-0.0890484824777,0.93779271841,-0.257823467255,-0.985772252083,0.265114754438,-0.0271435976028,-1.13954997063,-1.4334332943,0.686686217785,-0.490592986345,-0.135699987411,2.09123659134,-0.778650045395,0.901250004768,0.53668820858,0.138802975416,0.261375904083,0.610419750214,0.611657440662,-0.688950002193,-0.435933321714,-0.925701737404,-1.15948116779,0.693707108498,-0.542836785316,0.48520886898,0.0177820473909,-0.231749266386,0.257536053658,2.07164382935,1.1751499176,0.756682276726,0.285400003195,-0.453574955463,1.24763846397,0.41569468379,1.47048699856,0.92309397459,-0.00327974557877,-0.767086446285
23512,0.460699975491,-0.440529644489,0.0723341703415,-0.139121159911,-1.23471188545,-0.0803258568048,0.466742962599,-1.00189995766,0.200499981642,-0.92266958952,0.842851400375,-0.129000008106,-7.93055677414,-0.310000002384,0.766699969769,-0.258527457714,0.589397847652,0.261119574308,-1.02371871471,0.647702932358,0.590349972248,-0.638866662979,-1.24381542206,0.204472959042,-0.189201757312,-0.56891554594,0.0713893398643,0.561351537704,0.573083162308,0.178962081671,-0.28146725893,0.917299985886,-0.197047069669,-0.192899987102,0.354974985123,-0.507919311523,0.100638382137,-0.331079602242,0.734833240509,0.409619808197,-0.278909236193
