rid,CPC005_A375_6H:BRD-A99571536-001-04-4:10,CPC005_A375_24H:BRD-A99571536-001-04-4:10,CPC005_A549_6H:BRD-A99571536-001-04-4:10,CPC005_A549_24H:BRD-A99571536-001-04-4:10,CPC005_HA1E_6H:BRD-A99571536-001-04-4:10,CPC005_HA1E_24H:BRD-A99571536-001-04-4:10,CPC005_HCC515_6H:BRD-A99571536-001-04-4:10,CPC005_HT29_6H:BRD-A99571536-001-04-4:10,CPC005_HT29_24H:BRD-A99571536-001-04-4:10,CPC005_MCF7_24H:BRD-A99571536-001-04-4:10,CPC005_MCF7_6H:BRD-A99571536-001-04-4:10,CPC005_PC3_6H:BRD-A99571536-001-04-4:10,CPC005_PC3_24H:BRD-A99571536-001-04-4:10,CPC005_VCAP_6H:BRD-A99571536-001-04-4:10,CPC005_VCAP_24H:BRD-A99571536-001-04-4:10
5720,-1.91275000572,-2.23652124405,-0.699052512646,-0.040600001812,-0.246100008488,-1.46770000458,-0.824599981308,0.35925000906,-0.266315549612,1.42637014389,-0.63350212574,-1.5443662405,1.70235788822,0.661723971367,0.736498355865
466,-1.09599995613,-1.35589325428,-0.945403933525,-0.259999990463,-0.134149968624,-1.14024996758,0.716050028801,-0.564249992371,1.04901254177,0.0268578529358,-4.48704385757,-1.0849275589,1.87851667404,-0.471707075834,-0.479747056961
6009,0.233800053596,0.328817427158,-0.849949419498,0.0852999985218,0.850250005722,-0.300249993801,1.76740002632,0.393199980259,-1.0273963213,1.30627691746,0.926101326942,1.33285200596,0.392732799053,1.66006577015,1.37477588654
2309,1.14319992065,-0.302409470081,-0.251909732819,-0.245199993253,0.597999989986,0.143800020218,1.07605004311,-0.656149983406,-1.70684027672,-1.44897294044,-0.0660027265549,0.813421487808,-0.7896463871,0.390055477619,-0.602743029594
387,5.00854969025,1.42917704582,1.27210307121,-0.462900012732,2.59489989281,1.96110010147,-1.23479998112,1.74204993248,2.26587557793,1.47186779976,1.98822283745,5.07486104965,0.0741125270724,1.45071816444,1.56881535053
3553,1.1468000412,0.157870709896,-0.231522887945,1.19249999523,-0.542999982834,0.826700031757,0.853700041771,0.0755999982357,-0.202440798283,2.69747376442,-0.611190199852,1.00865209103,-1.04122126102,-0.534389793873,-1.68911409378
427,-0.431349992752,0.498841404915,0.026263743639,0.366200000048,-0.284150004387,-0.365249991417,0.564649999142,-0.55395001173,-1.269734025,0.482659578323,-0.263325184584,-0.651497542858,0.720799922943,-2.81109023094,-0.740776717663
5898,-0.872500002384,-2.15668487549,-0.263921499252,-0.892199993134,-0.766700029373,-1.38999998569,0.231049999595,0.0578000098467,-0.237978547812,-1.27064836025,-2.59098148346,-0.638503134251,0.750014722347,-0.783981919289,-0.87739354372
23365,1.31735014915,-0.116667814553,0.124373883009,-0.181199997663,-0.881200015545,-0.518149971962,-0.400399982929,0.455700010061,-1.01921892166,-1.22434258461,-0.694376170635,1.91018426418,-1.19889211655,-0.913178682327,-0.526872992516
6657,0.487249970436,-1.19797825813,1.16102313995,-0.541000008583,0.813199996948,1.49225008488,1.51304996014,0.360899984837,0.890088260174,2.3106546402,0.314951956272,-0.179641962051,1.13818061352,0.745254397392,-0.600765883923
5054,-1.60220003128,-1.07658958435,-0.328906834126,-1.20079994202,-1.13600003719,-1.17484998703,0.484300017357,0.212749987841,-0.905689895153,0.390950918198,1.64414572716,-1.25933039188,-1.24951529503,-1.0772382021,-1.69136250019
3108,2.43390011787,1.28484082222,-0.87544554472,0.213400006294,4.11689996719,1.06784999371,1.38089990616,1.48049998283,2.41615581512,0.6669293046,5.52462339401,1.71066963673,0.39124622941,2.86323857307,3.57427549362
1950,0.391300022602,2.37317991257,1.1590282917,1.11259996891,-0.104649990797,0.0758500099182,0.637900054455,-0.00914999842644,0.116561233997,0.303239285946,0.521477460861,-0.621123731136,1.15885448456,1.159034729,-0.0331324189901
351,0.403050005436,2.33872270584,0.33649289608,1.08519995213,-0.788150012493,0.632650017738,0.813899993896,0.327049970627,-0.778476297855,-0.14800773561,0.743076443672,0.586688876152,-0.816287219524,-0.295419037342,-0.672794640064
4846,0.845449984074,0.775366306305,-0.446545004845,0.234200000763,-0.489349991083,0.684550046921,1.67199993134,0.0211499929428,-1.26299667358,0.0730076134205,-0.199517205358,-0.839307665825,0.0775804072618,0.12583732605,-0.0619056522846
1452,-0.816999971867,-4.26361751556,-1.2145254612,-1.25339996815,-0.480100005865,-3.09704995155,-2.42155003548,-0.737900018692,-2.20334815979,-1.2808880806,-1.26489007473,-1.99989807606,-0.501549005508,0.15364998579,0.0414528921247
4776,0.263549983501,0.0361016094685,0.531744420528,0.454400002956,-0.933949947357,-0.661400020123,0.36669999361,0.244250029325,0.238706588745,1.74379444122,-1.5545835495,0.0935824662447,-0.214031904936,-0.19599828124,-1.04483366013
6908,4.93629980087,-0.908667206764,-1.15038692951,-1.84689998627,-0.610749959946,-2.11255002022,1.72084999084,-0.9945499897,-0.335045307875,0.740326285362,-1.39614439011,2.28053975105,0.954887509346,0.423682570457,0.926965236664
672,-2.37989997864,-2.29600858688,-0.773906469345,-1.35730004311,-1.75889992714,-1.39615011215,-1.75059998035,-0.949000000954,-1.05031812191,-0.369938790798,-1.3193410635,-1.62097966671,0.425511747599,-2.00810599327,-0.546452403069
5710,-2.18125009537,-1.82096362114,-1.87885677814,-1.5082000494,-1.27869999409,-2.67014980316,-0.673400044441,-2.1779999733,-2.34060239792,-1.14254975319,-1.55859291553,-1.77967000008,-1.63873302937,-0.317085981369,-0.489349424839
2115,-1.61319994926,0.502340555191,0.046871997416,0.132899999619,0.886099994183,1.49199998379,-1.0027500391,-0.0186999998987,2.90205574036,0.542416453362,3.14228868484,-0.20262119174,-0.335514217615,1.21708989143,-0.656645536423
7015,-0.116850018501,0.714167833328,-0.317009985447,0.157100006938,0.445199996233,0.603150069714,0.898200035095,-0.263999998569,0.394091427326,1.30754041672,0.767169594765,-0.281854063272,1.00002682209,0.0123808383942,-1.36688971519
8726,-1.56639993191,-1.88743042946,-0.19645228982,-0.550199985504,0.0174500346184,-0.566900014877,-2.30739998817,0.0468000024557,0.32381567359,-0.662681818008,-1.13936960697,-0.456967949867,0.416576743126,-2.85515069962,0.234167441726
2185,2.47379994392,2.25209355354,0.309072077274,1.55669999123,0.634150028229,1.52635002136,0.335900008678,-0.146099984646,1.66889309883,2.13846993446,0.69893014431,0.77424788475,0.134795054793,-0.221839636564,-1.10672771931
3315,0.488550007343,0.538842558861,-0.0518832951784,-0.674499988556,0.672099947929,0.0566499829292,0.225999996066,1.30554997921,0.772310376167,-1.33087742329,-0.107174955308,1.75687623024,-1.27896785736,1.46349406242,0.717327415943
5289,-1.86614990234,-2.05152368546,-0.526219785213,0.83060002327,-1.71389997005,-1.23179996014,-0.203599989414,0.14904999733,-0.0991615653038,0.443301677704,-0.863577961922,-1.45857620239,0.293263942003,0.29902523756,-3.25381803513
868,0.686649978161,0.977059185505,2.89534854889,0.0741000026464,1.11214995384,2.13280010223,5.76370000839,0.16930000484,0.118644595146,-0.222797527909,-0.620120644569,0.0436566732824,-0.388000518084,-1.57367527485,-1.330555439
1677,-1.16159999371,0.128008291125,0.570481657982,0.98290002346,0.50075006485,0.108500003815,1.16740000248,-0.198500007391,-0.346942514181,0.831889390945,0.0140155702829,-1.32370960712,1.30821692944,0.600907504559,-0.870688140392
7043,0.537200033665,1.29122340679,0.48722076416,2.73799991608,0.0633499920368,0.705500006676,1.26779997349,-0.449750006199,0.659912526608,-0.426922380924,-1.69994044304,-0.324939668179,-1.28478074074,-0.819714725018,-1.95176541805
5613,-0.226249992847,1.22063744068,0.428390234709,0.49279999733,-1.19579994678,0.783849954605,1.1901999712,-0.52120000124,0.942884683609,-0.146288722754,0.352797031403,3.07417845726,0.00512543041259,0.522251307964,-0.45063829422
595,-0.736050009727,-2.02522158623,0.338908344507,-1.00440001488,-1.14160001278,-0.970149993896,-0.540400028229,-0.409050017595,-1.45704197884,-2.37973833084,-3.4776892662,0.0601814873517,-0.259782016277,-0.908715069294,-0.221569031477
4793,0.944100022316,-0.322652310133,0.1061860919,-0.791499972343,0.821000039577,0.0192500054836,1.16614997387,-0.271150022745,-1.42119467258,-2.03658103943,0.159302651882,0.485991418362,-0.706759929657,0.662409007549,-0.816829442978
2736,2.0311999321,1.30576634407,0.442109018564,-0.0588000006974,0.447649985552,0.203050017357,0.949449956417,0.487700015306,-0.0248333998024,1.0034815073,0.711473107338,-0.30983543396,-0.629624009132,1.12152159214,-1.66949391365
5290,1.48344993591,3.54999566078,1.00310349464,1.96840000153,0.36470001936,1.59210002422,1.81550002098,0.399949997663,0.487013697624,1.80035960674,0.801143586636,0.842675030231,-0.146445631981,-1.4114574194,1.26050615311
6194,0.0,0.0,-0.159245565534,0.000699999975041,0.409399986267,0.675449967384,-0.578400015831,0.129500001669,0.0,0.031763792038,0.725119888783,0.290119230747,0.355145484209,-0.575896561146,-0.0165470596403
1676,1.02524995804,1.45565211773,0.445505619049,-0.662500023842,-1.15939998627,-0.48630002141,2.70190000534,0.327800005674,1.37571644783,0.781194031239,-0.778565227985,0.0879965648055,-0.246668547392,0.333175778389,-1.78437852859
23512,-1.00240004063,-0.840396106243,-0.226355016232,2.25749993324,-1.23134994507,-0.365150004625,0.482950001955,-0.46099999547,-0.930040359497,0.609565854073,-0.899102091789,-0.0248553529382,-0.354563504457,-1.24163460732,-0.432358622551
148022,-1.1088000536,1.16367912292,0.00219357013702,-0.0147000001743,0.193549990654,0.360799998045,-2.46315002441,0.259550005198,-0.662004232407,-1.72993528843,3.54627466202,0.990148603916,-0.4414293468,-0.635440587997,-0.587855935097
1906,1.26160001755,1.29691767693,0.76293951273,0.442200005054,-0.186300009489,0.483850002289,0.111149996519,0.213899999857,-1.34328007698,1.12431919575,0.57093000412,0.463537871838,0.0376469679177,-0.791012823582,-2.06675410271
8878,-1.63889992237,-1.94726073742,-0.15495762229,-0.674499988556,-0.912450015545,-1.05929994583,-0.120600014925,-0.097000002861,-1.34430325031,-1.89821696281,-2.49859523773,-1.28871536255,-0.93453258276,-0.376275569201,0.162539303303
3091,-2.64289999008,-1.45775365829,-0.660859584808,-2.19659996033,-1.76440000534,-1.95289993286,0.535299956799,-0.946550011635,0.590236186981,0.629142701626,-2.02800822258,-1.69989907742,-0.700286507607,0.503985345364,0.0411589406431
5743,-0.760249972343,-1.21498560905,-0.892899096012,-1.05959999561,0.41400000453,0.240899994969,-0.157100006938,-0.333350002766,-0.229039773345,3.99395990372,-0.23694357276,0.018081612885,0.556380987167,-1.46603941917,-0.52194082737
5321,0.98759996891,2.66452503204,1.02881133556,0.79540002346,-0.257049977779,1.74105000496,0.856999993324,0.0112999975681,1.61787247658,0.815482974052,0.772459626198,0.216362819076,0.15386749804,0.105879843235,-0.280398130417
4144,-0.86470001936,-0.204618752003,-0.0531690046191,0.201600000262,-0.198599994183,-0.0704999864101,-3.39174985886,-1.14929997921,-1.68302714825,1.25988566875,0.587155163288,-1.41397082806,1.58820664883,-0.301746577024,-3.6703107357
1981,0.243499994278,1.37654471397,0.859609365463,0.22310000658,0.373649984598,0.122950017452,-3.43800020218,-0.292949974537,-0.302923470736,-1.64900672436,0.250942826271,1.11294090748,-1.71988523006,2.20817947388,0.610231459141
695,4.49970006943,-0.504712462425,-0.763909816742,-0.414200007915,-0.371349990368,-0.524999976158,1.17914998531,0.12254999578,-0.517091929913,-0.0565082132816,-0.25378125906,-0.0416157990694,-0.649641096592,-0.686374485493,1.29538452625
10398,-1.52365005016,-0.493300795555,-0.00107215344906,-0.238199993968,-1.78789997101,-1.73795008659,-0.957399964333,-0.700049996376,0.109909296036,2.3305773735,-1.04084932804,-1.33922934532,0.253919959068,-0.256088614464,-2.14475822449
