rid,CPC001_HA1E_6H:BRD-K71534238-001-03-5:10,CPC001_HA1E_24H:BRD-K71534238-001-03-5:10,CPC001_HCC515_6H:BRD-K71534238-001-03-5:10,CPC001_HCC515_24H:BRD-K71534238-001-03-5:10,CPC001_PC3_6H:BRD-K71534238-001-03-5:10,CPC001_PC3_24H:BRD-K71534238-001-03-5:10,CPC001_VCAP_6H:BRD-K71534238-001-03-5:10,CPC001_VCAP_24H:BRD-K71534238-001-03-5:10,CPC007_A375_6H:BRD-K71534238-001-06-8:10,CPC007_A375_24H:BRD-K71534238-001-06-8:10,CPC007_A549_6H:BRD-K71534238-001-06-8:10,CPC007_A549_24H:BRD-K71534238-001-06-8:10,CPC007_HA1E_6H:BRD-K71534238-001-06-8:10,CPC007_HA1E_24H:BRD-K71534238-001-06-8:10,CPC007_HCC515_6H:BRD-K71534238-001-06-8:10,CPC007_HT29_6H:BRD-K71534238-001-06-8:10,CPC007_HT29_24H:BRD-K71534238-001-06-8:10,CPC007_MCF7_6H:BRD-K71534238-001-06-8:10,CPC007_MCF7_24H:BRD-K71534238-001-06-8:10,CPC007_PC3_6H:BRD-K71534238-001-06-8:10,CPC007_PC3_24H:BRD-K71534238-001-06-8:10,CPC007_VCAP_6H:BRD-K71534238-001-06-8:10,CPC007_VCAP_24H:BRD-K71534238-001-06-8:10,CPC017_A375_6H:BRD-K71534238-001-03-5:10,CPC017_A549_6H:BRD-K71534238-001-03-5:10,CPC017_A549_24H:BRD-K71534238-001-03-5:10,CPC017_ASC_24H:BRD-K71534238-001-03-5:10,CPC017_HEPG2_6H:BRD-K71534238-001-03-5:10,CPC017_HT29_6H:BRD-K71534238-001-03-5:10,CPC017_MCF7_6H:BRD-K71534238-001-03-5:10,CPC017_MCF7_24H:BRD-K71534238-001-03-5:10,CPC017_NPC_24H:BRD-K71534238-001-03-5:10,CPC017_PHH_24H:BRD-K71534238-001-03-5:10,CPC017_SKB_24H:BRD-K71534238-001-03-5:10
5054,-0.269166827202,0.766968727112,0.287300020456,0.243710011244,-0.0496165901423,-0.192108005285,0.17379309237,0.488077640533,-0.266972213984,-0.261108696461,-0.325256198645,0.0495306104422,-0.0281103253365,-0.818698108196,0.476649969816,0.854749917984,-0.347249686718,-0.117897190154,0.167719915509,0.259849995375,-0.707403063774,-0.744191884995,-0.59208470583,0.14264523983,0.03832744807,0.26527145505,0.0611147917807,0.742593050003,0.0709900259972,-0.810156643391,1.23075199127,0.320707380772,-0.45297896862,-0.480699986219
3108,-0.204148188233,-0.169557750225,-0.126850008965,-1.23474216461,0.657748401165,-0.288090020418,-0.0804042816162,0.58546257019,0.0523684099317,0.0936750695109,-1.1037954092,1.26715087891,-0.727535068989,0.0935596525669,-1.68964993954,0.443693935871,-0.647871077061,0.880638837814,-0.243140876293,-1.12532448769,0.732004523277,-0.641932547092,1.93792772293,0.261821419001,0.471248716116,0.39447543025,1.78417682648,0.0931887105107,-0.497334569693,0.396582275629,-0.456390231848,-0.62590098381,3.0763964653,-0.970149993896
1950,0.832507491112,0.137157440186,-0.286650002003,0.563556492329,-1.37049150467,-0.0886629074812,0.824211001396,-0.69424200058,0.711331963539,-1.57684290409,0.28941437602,-1.57495236397,0.704735279083,0.467918902636,1.16864991188,0.924961566925,-0.114583820105,0.113215446472,0.410088092089,-0.303824514151,-0.442320793867,0.732452630997,-0.774248361588,-0.86005038023,0.496082216501,-0.716903150082,0.36166960001,-0.766806125641,-0.561346054077,-0.340625226498,1.1547344923,-0.314359635115,0.28512647748,0.737250030041
351,0.55663973093,-1.02307546139,0.0,-0.0433685854077,0.371364295483,0.0242369957268,-0.714866578579,0.0261122770607,-0.269805818796,-1.2876342535,-0.241063445807,-1.72906339169,0.0620991289616,0.906863987446,0.128900021315,1.15175437927,-0.199910759926,-0.074985794723,0.82681030035,-0.774880886078,-1.230281353,0.386492699385,0.243315204978,-0.0537218973041,-0.688375115395,0.308468818665,0.375285476446,-0.472805023193,0.149334132671,-0.94220995903,0.49237087369,1.09559476376,0.0,0.179200008512
4846,-0.398649901152,-0.442394435406,-0.873899996281,0.439037829638,-0.00608877278864,0.0104088522494,0.0539396479726,0.403742134571,-0.488005578518,0.300109058619,-0.304468393326,0.350365698338,-0.254846036434,0.317336648703,0.0962500050664,-0.0148329026997,-0.548998951912,-0.3710744977,-0.853227853775,-0.521187245846,1.33362317085,0.107761263847,0.488496750593,5.06196880341,-0.413636624813,-0.517025411129,0.372131884098,0.926894068718,-0.250919789076,-0.237355440855,-0.850081920624,-0.348446965218,-0.0300214290619,0.030700000003
1452,-0.307253301144,0.513417780399,0.0995500087738,0.243244603276,-0.454453408718,0.251595556736,-0.0141503512859,-0.0613734945655,0.225881367922,0.0516438037157,0.362349867821,0.749485850334,0.694627523422,-0.741895616055,-1.72049999237,-1.40945649147,-0.59707826376,0.229855775833,0.233159422874,0.676224946976,-0.271456867456,-0.378882348537,-0.147211536765,-3.5771355629,0.0170362889767,0.053121060133,-0.300469517708,-0.454255580902,0.175038009882,0.522963523865,-0.673011243343,-5.06952571869,-0.577219843864,-0.881549954414
4776,-0.114764325321,-0.90830719471,-0.0267499983311,0.78000831604,1.00492823124,-0.195200845599,0.181089386344,-0.195631727576,0.657030105591,-0.655255675316,0.0102595388889,-0.305930256844,-0.11150752753,0.716466426849,2.0516500473,1.48000979424,-0.452218651772,0.434220910072,0.560024499893,0.888071060181,-0.23106443882,1.04687476158,-0.749728739262,-0.780955433846,0.430423259735,0.0571860074997,-0.0673822462559,-0.0993154942989,0.482703834772,-1.15198743343,2.26655983925,-0.217064157128,-0.545999109745,-0.595849990845
6908,1.04352426529,-0.151586279273,-0.323050022125,-1.3703930378,-0.206400334835,-0.173917621374,0.052821367979,0.141172125936,0.239078015089,-0.544536113739,-0.098973274231,-0.232581034303,0.484128594398,-0.382332146168,0.567300021648,0.100269123912,-1.08632266521,-0.571287333965,-1.00728559494,0.0611142069101,0.048633441329,-1.27504384518,-0.372407734394,1.13872718811,-1.03792524338,0.0217254459858,-0.345185786486,0.00854220986366,0.646904408932,1.08228838444,-1.18043375015,-0.821127891541,0.560249626637,-0.392300009727
672,0.434990316629,0.108051091433,0.136199995875,-0.216205358505,-0.311506420374,0.3039970994,-1.52567362785,0.0206580832601,-1.30868661404,-0.404652565718,-0.128832101822,1.01091980934,-0.365981996059,-0.408673942089,1.16269993782,0.274793565273,-0.0917288959026,0.174502953887,0.600379765034,0.312260687351,0.0112774260342,0.0296014845371,-0.226676806808,-0.127534627914,0.164824277163,0.929860055447,0.0294594243169,0.690866529942,0.0497842133045,1.26074683666,0.623353242874,0.197143569589,-0.164664804935,1.75884997845
5710,0.400154620409,0.0856549218297,0.920799970627,-0.682464957237,-0.0771356448531,-0.96956372261,-0.102749496698,-0.0568067096174,-0.45004183054,1.18840765953,0.0704201906919,1.35900306702,0.264474570751,-1.33156037331,-0.0748499929905,-0.767229020596,0.657015025616,-0.148162126541,-0.246527940035,0.605042815208,-0.302342474461,-0.309042841196,-0.968174755573,1.81315946579,-0.308786332607,0.466948419809,0.0786816999316,0.827611863613,0.753194153309,-0.267393231392,0.0762456804514,-5.83889102936,-0.857556641102,-0.590550005436
2115,-0.541595816612,-0.701627016068,-0.789000034332,-0.376486957073,-0.17343583703,-1.2424172163,0.329575777054,-0.127956405282,0.0842106863856,-0.269614130259,0.288973212242,-0.3514944911,-0.579772591591,0.183146700263,-1.79585003853,-0.0954635292292,-0.500460624695,0.523128628731,1.14720225334,-0.464571893215,0.306679964066,0.859388053417,0.753549695015,-0.67434489727,-0.140123724937,-0.171545103192,-0.0398514866829,2.19078683853,-0.137377843261,0.12778352201,0.613072156906,0.442845970392,-0.0687428936362,0.0746500194073
7015,-0.0822791606188,-0.913114249706,0.016650006175,0.743706941605,1.14055430889,0.522113323212,0.703477144241,-0.35619443655,-0.0664427652955,0.800338327885,4.8002820015,-0.269186168909,0.219379797578,1.5100697279,1.65569996834,0.694024384022,-0.550116658211,0.442223966122,0.350512593985,-0.264531254768,0.320446789265,0.95914888382,-0.338608503342,-0.443257600069,1.73392951488,0.963402926922,0.807582557201,0.0304055530578,0.42789798975,0.152233764529,2.39690709114,0.0151340719312,-0.531599402428,0.131850004196
8726,0.135230094194,-0.170350089669,-0.0616499967873,0.386102229357,0.00722471624613,0.30161896348,-0.270428180695,0.49748274684,-1.39099025726,0.482548058033,0.5160369277,-0.828102111816,-0.494747042656,-0.880809903145,-0.942350029945,0.36838722229,0.400784641504,-0.555982768536,-0.399798214436,-0.193662807345,0.309744119644,-1.23080527782,1.01344788074,-0.190390735865,-0.177710533142,0.26055881381,0.552900135517,0.272767901421,2.5423784256,-0.457792133093,-1.02606010437,-0.285736292601,0.134486198425,-0.178550004959
2185,0.878067433834,-0.793824791908,0.980799973011,1.53553879261,0.503533899784,0.610644102097,0.747640490532,-0.0562757775187,0.346693068743,-0.385117739439,0.468867361546,-1.14717543125,0.331157982349,1.248234272,0.590250015259,0.71104991436,-0.66908544302,-0.426097035408,0.822537839413,-0.139025166631,0.73343372345,0.738407731056,-0.419745147228,-0.182644873857,1.19632387161,-0.268796265125,-0.119544416666,-0.120355255902,0.739129066467,-0.873599529266,2.21995973587,0.269582182169,-0.0543870180845,1.35115003586
3315,-0.0600792467594,0.779184341431,-0.762449979782,-0.952611386776,0.529442548752,0.233969122171,-0.363220542669,-0.465919613838,0.306216180325,-0.491267770529,-0.139325320721,0.409343242645,-0.425719559193,-0.159138932824,-0.778249979019,-1.4596657753,-0.592216610909,0.170253068209,-0.144731104374,-0.193391531706,-0.552501857281,0.430625498295,0.465103626251,0.392113208771,0.596538066864,-0.392804682255,-0.859989643097,0.731477499008,-0.263745814562,-0.215443372726,-0.58052945137,0.0572561919689,-0.602211594582,-0.27610000968
5289,0.810011148453,0.82573723793,0.731149971485,0.51916217804,-0.276578366756,-0.365640521049,-0.790554285049,-0.0266238227487,-0.275171488523,-0.266600847244,0.79083275795,-0.680672943592,-0.0264317840338,-0.0665428563952,-0.22990000248,-0.00793850794435,-0.496262282133,-0.407234072685,0.448456019163,0.577651023865,0.536712884903,0.386851221323,-1.08257651329,0.297109365463,1.91227161884,0.512902319431,0.209699377418,0.277491688728,0.305396229029,-0.0419587790966,0.222011774778,-1.50449252129,0.749567627907,-0.401849985123
868,1.51194858551,-0.495277225971,-0.400449991226,0.31655228138,-0.30389291048,-0.768790602684,-0.469550073147,-0.182575285435,-0.197424143553,4.99144649506,-0.669494509697,0.7405834198,-0.16098228097,0.0598116368055,-1.12989997864,0.959839522839,0.848605692387,0.14405888319,0.708595573902,0.918592572212,0.600769162178,1.02920222282,-0.530879080296,-0.148112535477,0.366739153862,-0.245159879327,-1.23142707348,-0.924470067024,0.588557481766,0.482073307037,-0.734037101269,-0.115867555141,0.317484915257,0.206900015473
1677,-0.206610739231,-0.0189916994423,0.67534995079,0.679649412632,1.64903664589,1.33323943615,0.387089550495,0.265864878893,0.231301188469,-1.08121454716,0.369774699211,-1.47429454327,-0.0817674398422,0.881574451923,2.29710006714,0.387242615223,-1.28552770615,0.668929874897,0.393295526505,0.637583017349,0.636472702026,0.847979128361,-0.610518455505,-0.864630997181,1.03164875507,-0.219735875726,0.265877217054,0.42458742857,0.300030946732,0.143076390028,0.924111366272,0.550687253475,0.361867934465,0.546599984169
7043,0.26720893383,-0.0177233666182,0.0580499917269,1.386464715,0.00292091071606,-0.86898213625,-0.39463108778,-0.228348240256,0.483413398266,-0.964684009552,-0.169997602701,-2.00761580467,-0.12503361702,0.565650105476,0.397999972105,0.492592394352,-0.337934911251,0.591556668282,1.35386967659,0.552079796791,0.552608847618,0.483137100935,-0.0288953557611,0.0507636629045,0.521540403366,-0.209220066667,0.499553114176,0.0450724959373,0.828967511654,-0.0219952650368,0.825939297676,0.002531375736,0.480563431978,-0.562600016594
5613,0.942456781864,-0.64145052433,0.180750012398,1.17492330074,0.446243196726,0.801407277584,-0.328420519829,-1.43708014488,0.646278977394,0.345178902149,0.353571891785,-1.22142481804,0.0587296783924,1.71392679214,-0.125349998474,0.972728848457,0.220745325089,0.488192558289,0.988140940666,0.497335672379,-0.0765775889158,0.980521202087,0.722361862659,-0.0179443061352,0.906345784664,0.0828636810184,-0.0970942378044,-0.560077369213,1.10196578503,-0.739651381969,1.30672645569,0.783386945724,0.313084214926,1.0177500248
595,0.814888238907,-0.19511424005,-0.141300007701,-0.447831988335,-0.596674144268,-0.136463910341,-0.0819896161556,0.0383446477354,-1.56649804115,0.637800037861,0.539013981819,0.0687058568001,-0.344341039658,-1.74535214901,-0.692650020123,-1.17997527122,0.523428618908,0.0892902985215,-0.602084338665,0.187345772982,-0.736926078796,-0.239014238119,0.647616446018,0.425276577473,0.372435480356,-0.299198895693,-0.450736492872,1.08833861351,0.117630049586,0.384931176901,-0.707275152206,0.250207901001,-0.534627318382,0.347350001335
4793,-0.6514955163,-0.40043464303,-0.619650006294,0.114633053541,-0.0631094276905,0.368076741695,-0.366711199284,-0.0438942573965,-0.395652770996,0.121871642768,-0.23304733634,0.895354151726,-0.421059191227,0.892700254917,-1.16935002804,-0.890703618526,0.992552161217,-0.322256356478,-0.147310763597,0.339636862278,0.220471680164,-0.702010989189,0.559919297695,-0.577255666256,-0.423579990864,-0.180516064167,0.208786085248,0.130372270942,-0.278126865625,-0.344565242529,-0.287916839123,0.244614452124,-0.50553560257,-0.266850024462
2736,0.188130304217,-0.242828726768,-0.380950033665,0.496138125658,0.263408094645,0.136051744223,0.836995244026,-0.238593518734,0.589274466038,-0.10041859746,-0.699708938599,-0.234389483929,-0.458666622639,1.74155080318,-0.5611500144,0.227327764034,-0.245853364468,0.421205222607,1.68032324314,0.21499787271,2.00394678116,0.220166549087,0.746171653271,0.401090621948,-0.308577686548,-0.333991289139,-0.296983957291,-0.287533372641,0.896668553352,-0.846652269363,1.6547306776,0.689488708973,-0.265789598227,0.053200006485
5290,0.654048860073,-0.46696972847,1.07414996624,2.00718903542,0.834437727928,0.69874984026,0.412949323654,-0.431863307953,0.835547864437,-0.358238995075,0.368954271078,-1.6837105751,-0.0432783067226,1.42869782448,0.641000032425,0.0534716360271,-0.022090613842,-0.392332673073,0.175934582949,-0.180425673723,1.22394967079,0.387173593044,0.626414000988,-0.255496382713,0.229593619704,-0.0674393177032,0.474066108465,-0.643976092339,-0.767005383968,-1.11662602425,1.46938621998,0.0157962702215,-1.27183222771,-0.298500001431
6194,0.00552140548825,-0.190818145871,0.0,-0.00930853188038,0.275619477034,0.455707281828,0.421400994062,0.0236175302416,0.0,0.000390337605495,-0.150963231921,0.0,-0.225164607167,0.230846196413,-0.000300000014249,0.176077932119,-0.636135995388,-0.312802195549,0.588404297829,-0.0451366379857,1.07672715187,0.193446487188,-0.0189012307674,0.000799407425802,-0.572114825249,-0.229291245341,-0.000411474436987,0.501915276051,0.156150132418,-0.691790938377,-0.214610099792,0.000425115489634,-1.1930562323e-05,0.331149995327
1676,0.60068821907,-0.137623414397,1.56599998474,1.76975369453,0.305586665869,0.657897531986,0.235650837421,-0.428070962429,0.541688382626,-0.326327294111,-0.22768984735,-1.69203662872,0.402568459511,0.226782694459,-0.122500002384,0.735259592533,0.129322260618,-0.295158982277,1.07878088951,0.862362146378,-0.253766953945,0.768069028854,-0.230882644653,-1.2225869894,0.66336274147,0.051252797246,0.32294678688,-0.308719843626,0.767108738422,-0.884573638439,1.77619576454,-0.123611465096,-0.13637766242,-0.0583499968052
23512,2.95919919014,-0.0678207278252,-3.54904985428,-0.0705326795578,-0.8302693367,-0.0899578779936,-1.25633478165,0.607179522514,-0.274065852165,0.870729506016,0.495908170938,0.564250767231,0.97559940815,-0.584460318089,-0.99975001812,-0.371613413095,-0.0830254852772,-0.232275009155,0.604271054268,0.691117823124,-0.111123919487,-0.689095854759,-0.0404763445258,-1.11444997787,0.0232344567776,0.668705284595,-0.33490884304,0.114039227366,0.497139036655,-0.762259483337,0.337254464626,-0.0790977329016,1.09967184067,0.0364499986172
148022,-0.00573476403952,0.37037935853,-0.362850010395,-0.721831798553,-0.855908870697,0.176706284285,-0.282972604036,0.824867188931,0.047519300133,0.103452980518,0.743422985077,0.29032561183,-0.544484198093,-1.23679339886,-0.657100021839,-0.174604564905,0.139295578003,-0.17365437746,0.210308894515,0.279175132513,-0.556037664413,-0.546431660652,0.323729127645,-0.57750493288,0.264562577009,-0.164252698421,0.113828346133,0.512839317322,0.531627774239,0.216095432639,0.322858631611,-1.12833213806,0.149286866188,1.01409995556
1906,1.48904299736,0.137706786394,-1.64865005016,1.24283254147,-0.804220795631,0.0119439512491,0.364271312952,-0.74013376236,0.139890551567,-0.0231630653143,-0.477167457342,-0.745663285255,-0.093339972198,-0.103027038276,-0.148699998856,1.11448717117,-0.199611231685,0.418384701014,0.738772451878,-0.0302228406072,0.590482294559,0.423678487539,-0.0600075274706,-0.497809350491,0.591209232807,-0.230133861303,0.0100130289793,-0.406712859869,0.662782669067,-1.3135638237,1.30603981018,-0.14352363348,-0.00480615161359,0.439900040627
8878,-2.09938335419,-0.126868575811,0.261049985886,-0.606628894806,-0.23275667429,-0.129823878407,-0.0194734930992,0.265066117048,-0.257250666618,0.526617705822,0.235274136066,0.0,-0.024262689054,-0.955538749695,-2.05465006828,-0.372796654701,0.911469817162,-0.623938202858,-0.528541088104,0.77447873354,-1.14087057114,-0.141362056136,-1.05504286289,0.802968263626,-0.0649246275425,0.0679168850183,-0.370994746685,0.238505780697,-0.00163970142603,1.26640892029,-0.576914489269,-0.968357503414,0.185390278697,-0.459899991751
3091,0.132093891501,0.360256999731,-0.664700031281,-1.60841810703,-0.0687958449125,-0.420268952847,-0.431260049343,-0.533891797066,0.362334519625,0.426316708326,-0.254550933838,-0.974154174328,0.585125625134,-0.0154633559287,-1.35640001297,0.101964473724,0.235719278455,0.0263610184193,0.562756180763,0.339150846004,-5.29439353943,0.0247641578317,-1.29285740852,0.0,-0.409143388271,0.542109668255,-0.575109899044,1.0728700161,0.677803039551,-1.00378477573,0.0587721318007,-0.17333433032,0.295457214117,0.616150021553
5743,-0.913969099522,0.677951276302,-0.0253000110388,2.95751047134,-0.337303578854,-0.271210938692,0.274443089962,-0.473592162132,0.11638662219,0.0976060032845,-1.13571918011,-0.561740338802,2.53813910484,0.195334717631,-0.337249994278,0.12858197093,0.819223046303,1.21822857857,-0.340326219797,0.68583124876,0.267493396997,0.250777900219,-0.373572170734,0.215176910162,-1.89726901054,-1.27871608734,-0.764089822769,-0.643589258194,0.265823513269,-0.607283294201,1.16164731979,-0.559339940548,-0.784072875977,1.42290008068
5321,0.481076866388,-0.599883913994,1.16159999371,1.5348982811,0.538299918175,0.590459227562,0.574592113495,-0.234277024865,1.08420133591,-1.06516599655,-0.141012340784,-1.67803406715,0.808099865913,1.93198668957,0.776499986649,0.458576828241,-0.710600674152,-0.74554246664,0.211435511708,0.0411060974002,0.133650362492,0.856926321983,-0.166912764311,-1.14014649391,0.416585892439,0.675508141518,-0.0803805291653,-0.342294871807,0.129925921559,-2.13556170464,1.55137431622,-0.0488328784704,0.353281885386,0.687950015068
4144,-0.138071388006,-0.846203804016,0.534850001335,-0.195621788502,0.47061663866,0.589168608189,-0.293255984783,-0.532954871655,0.185851275921,0.202819034457,-0.309122592211,-1.19758939743,0.224420711398,0.920597553253,0.532950043678,0.917539000511,0.158314928412,-0.0499790869653,0.352077722549,-0.0532503984869,-0.64913225174,0.929402947426,-0.476675719023,1.26684165001,-5.85977458954,-0.549492537975,-0.228041082621,0.428474992514,1.40512096882,0.201734662056,0.803260624409,2.12053775787,-0.285076349974,-0.962300002575
1981,0.0382969789207,-0.220672279596,1.81420004368,0.646205246449,0.453622937202,0.373594969511,1.15211284161,0.978901386261,-1.07941889763,-0.365972101688,-0.150114625692,-0.114999487996,-0.127956107259,0.394583255053,-0.0270999968052,-0.637028992176,0.101590439677,1.27873837948,-0.127237081528,0.35598886013,-1.28954720497,0.230167031288,0.344916820526,-0.494362354279,-0.44489684701,-0.200241401792,0.487196564674,0.26233124733,0.237269759178,0.110320620239,0.119582422078,0.0719924345613,-0.51286315918,0.114450007677
