rid,DOS060_A549_24H:BRD-K90397906-001-01-9:5,DOS060_HT29_24H:BRD-K90397906-001-01-9:5
5720,0.122850000858,-0.0341500043869
466,0.650849997997,0.459299981594
6009,-0.143750011921,-0.355800002813
2309,0.162299990654,-0.488000005484
387,0.256650000811,0.284200012684
3553,0.355949997902,0.707900047302
427,-0.119249999523,1.03454995155
5898,0.76835000515,0.136050015688
23365,0.149900004268,0.012000001967
6657,-0.3450999856,1.04259991646
5054,0.659850001335,-3.54680013657
3108,-0.612900018692,0.828800022602
1950,1.21940004826,0.551150023937
351,0.606350004673,-0.309900015593
4846,1.5,0.94914996624
1452,-1.77525007725,-1.35625004768
4776,0.266350001097,-0.551949977875
6908,0.270849972963,0.316500008106
672,-0.144400000572,-1.62765002251
5710,-0.0307999998331,-0.784700036049
2115,-0.0122499912977,0.640550017357
7015,-0.285050004721,0.108100004494
8726,0.487900018692,-0.213200032711
2185,0.554399967194,-0.0152500122786
3315,0.235950022936,-0.417250007391
5289,-1.33840000629,-0.0648999810219
868,0.985700011253,0.315750002861
1677,0.947800040245,-0.092950001359
7043,0.801050007343,0.700450003147
5613,-0.114199995995,-0.295500010252
595,-0.460399985313,0.0846500024199
4793,-0.0187500007451,-0.130149960518
2736,0.86460006237,0.831849992275
5290,0.653950035572,-1.59389996529
6194,-1.01069998741,0.337249994278
1676,0.555600047112,0.16685000062
23512,-1.60750007629,-5.57104969025
148022,-0.0366000235081,0.307999998331
1906,0.544600009918,0.181050002575
8878,0.550650000572,-1.1914999485
3091,-0.83755004406,0.238749995828
5743,-0.421599984169,0.00059999525547
5321,-1.05785000324,-0.424499988556
4144,0.381600022316,0.094250023365
1981,-0.584399938583,-0.147100001574
695,2.76940011978,1.76239991188
10398,0.0993999838829,0.206949993968
5708,-0.331999987364,-0.928600013256
1213,-0.314099997282,-0.791949987411
226,-0.110849998891,-1.20394992828
6777,0.254299998283,0.58259999752
2113,-1.86950004101,-0.418349981308
3329,0.332500010729,0.428949981928
1050,-1.11345005035,0.630400002003
9491,-2.04574990273,-1.57124996185
22926,-0.32490003109,-1.06894993782
5899,0.269199997187,-0.584250032902
5467,-0.875800073147,0.140800029039
6774,-0.433349996805,0.256550014019
1788,0.229399979115,0.175300002098
5921,0.99204993248,1.10234999657
5721,-0.125149995089,1.25064992905
2263,-0.462400019169,1.06185007095
808,-0.0561500191689,-0.265550017357
30001,0.666899979115,1.21545004845
348,0.811599969864,-0.652199983597
30849,-1.46630001068,1.95149993896
1454,-1.20424997807,-0.0908000022173
6500,0.00769999623299,2.86355018616
5627,0.0824000239372,0.210150003433
5715,0.409350007772,-1.20749998093
4791,0.375149995089,-0.210299998522
56924,1.24909996986,-0.660400032997
2690,0.602650046349,-0.401050001383
1019,-1.62625002861,-0.176699995995
51422,-0.746399998665,-0.260100007057
5788,0.678849995136,-1.02030003071
6709,-0.110449999571,-0.0604500174522
1277,0.473200023174,-0.28560000658
993,-1.50499999523,0.964999973774
7157,-0.324650019407,0.315549969673
1958,-0.513350009918,0.0876000002027
4582,-0.143500000238,0.799049973488
9212,0.443350017071,-1.65995001793
8440,0.476849973202,0.168399989605
6790,1.35965001583,-0.303100019693
8851,2.10125017166,0.308050006628
2534,1.16919994354,0.312950015068
4893,1.0528999567,-0.0406999960542
665,0.938250005245,0.120699994266
4313,-0.250300019979,-0.182999998331
1022,0.400100022554,1.17834997177
5880,-0.330900013447,1.11840009689
3162,-0.969149947166,0.223349988461
1282,-0.548200011253,-0.453899979591
3383,0.447349995375,1.09535002708
727,-1.04544997215,-0.573750019073
4792,-0.591099977493,-0.155200004578
4794,0.258199989796,0.0253500044346
902,0.721899986267,0.964500010014
8091,0.00189998745918,0.240450009704
