rid,DOS027_VCAP_6H:BRD-K22177698-001-01-0:5.05,DOS027_VCAP_24H:BRD-K22177698-001-01-0:5.05,DOS051_A549_24H:BRD-K22177698-001-01-0:5.05,DOS051_HT29_24H:BRD-K22177698-001-01-0:5.05,DOS051_MCF7_24H:BRD-K22177698-001-01-0:5.05,DOS051_PC3_24H:BRD-K22177698-001-01-0:5.05
5720,-1.0665999651,0.662049293518,-0.707850039005,-1.59829998016,0.0328000038862,0.670449972153
466,-0.120299994946,0.279103845358,0.182500004768,0.170499995351,-0.944500029087,-0.693799972534
6009,-0.169999986887,-0.158252984285,-0.756049990654,-0.496650010347,1.95254993439,0.71875
2309,0.8355499506,0.046101745218,-0.658749997616,0.234299987555,0.0688000023365,1.5205000639
387,1.36979997158,0.319003969431,-1.4607000351,-0.701699972153,1.34080004692,0.0502000153065
3553,-1.24919998646,-0.356532752514,0.551599979401,0.861150026321,0.0273499935865,0.133349984884
427,-0.769549965858,0.713525533676,-0.571749985218,0.478500008583,-0.0214499980211,0.112000003457
5898,-4.57294988632,0.133027270436,0.894150018692,0.241100013256,-0.163549989462,0.0697000026703
23365,0.780049979687,0.381603866816,0.150999993086,0.0867000073195,0.142650008202,1.35409998894
6657,-0.537400007248,2.71227121353,0.0934500098228,0.817200005054,-0.153749972582,-0.136500000954
5054,-0.454699993134,1.37233757973,-0.286100000143,-1.02850008011,-0.350499987602,-0.856449961662
3108,2.06844997406,5.83620595932,-1.24215006828,-0.567049980164,0.287950009108,1.02625000477
1950,-1.76034998894,-1.6973720789,-0.557649970055,-0.207849994302,-0.501949965954,0.27634999156
351,-0.294499993324,-0.210239395499,0.00164999999106,0.456000000238,0.721650004387,-0.246649995446
4846,0.396300017834,1.18355202675,-0.318450003862,0.336349993944,-1.65555000305,0.484149992466
1452,-0.59810000658,0.491996645927,-0.408699989319,-0.138799995184,0.528800010681,-0.838950037956
4776,-1.00495004654,-0.314338803291,0.706600010395,0.761099994183,-0.976250052452,-0.583249986172
6908,-0.686599969864,0.287693321705,-0.467700004578,0.506150007248,-0.524600028992,0.883749961853
672,0.280249983072,1.34846401215,0.771549999714,0.563149988651,-1.24459993839,-1.73134994507
5710,0.135150000453,-6.07926177979,-0.26780000329,-1.53944993019,0.987649977207,0.37729999423
2115,0.358500003815,-0.37327504158,-0.0864499956369,0.641199946404,-0.157549992204,0.255000025034
7015,-0.458449989557,1.77831375599,-0.343000024557,0.506349980831,0.127649962902,0.606999993324
8726,0.834100008011,-0.820786356926,0.658749997616,-1.00004994869,0.29675000906,-0.959450006485
2185,-0.0136500000954,0.0244903042912,0.177799999714,0.255300015211,-0.588450014591,-0.848250031471
3315,0.600100040436,3.23664665222,-2.63894987106,-0.664149999619,0.132550001144,0.960300028324
5289,0.354699999094,-0.498994082212,0.112949997187,-0.116149991751,-0.916299939156,-0.170499995351
868,0.431199997663,-1.26312613487,-0.800899982452,-0.354550004005,-1.30599999428,-0.269549995661
1677,0.487450003624,-1.14905381203,-0.64954996109,-0.394300013781,-0.405700027943,-0.0400499999523
7043,0.0195500254631,-0.522648334503,0.91244995594,1.13525009155,0.788350045681,-0.508400022984
5613,-0.916000008583,0.216024786234,2.38680005074,0.712949991226,-0.445700019598,-0.167299985886
595,0.0222000032663,0.151171386242,-0.24715000391,-0.478700011969,0.854099988937,-0.751399993896
4793,-0.639999985695,0.150804281235,-1.50039994717,-1.11829996109,0.275200009346,-0.961150050163
2736,0.207549989223,-0.536032676697,-0.265600025654,1.70744991302,0.0340000391006,-0.484849989414
5290,-0.468149989843,-0.90977191925,-0.301450014114,0.487299978733,-0.221149995923,0.12729999423
6194,1.05579996109,-4.70727872849,0.00034999998752,-0.443149983883,-0.00034999998752,-0.0890499949455
1676,-0.787550032139,-0.660349369049,0.398750036955,1.64415001869,-0.381399989128,-0.655900001526
23512,-1.32175004482,1.33926725388,0.0567499995232,-0.305449992418,-2.37055015564,-0.480300009251
148022,1.42324995995,0.11931822449,-0.377749979496,0.805749952793,0.439699977636,-0.412999987602
1906,0.0411500036716,0.551338076591,0.981500029564,0.146800011396,-0.257399976254,-2.9781999588
8878,0.0123499929905,0.572699308395,0.219050005078,1.22440004349,0.350450009108,-0.0487999916077
3091,-0.940549969673,-0.524969577789,-0.0710000023246,0.319099992514,-0.551550030708,-0.91865003109
5743,-0.0703499987721,-0.496485620737,-1.50865006447,-0.105350002646,-0.581699967384,0.372550010681
5321,-1.64964997768,-0.491026580334,0.179949998856,0.991600036621,0.373549997807,0.337650001049
4144,-1.46415007114,-3.88045072556,-0.0310000181198,-0.465149998665,-0.435550004244,0.197300001979
1981,-0.366550028324,-0.614055871964,0.249749988317,1.62174999714,-0.618200004101,-0.419600009918
695,0.129750013351,0.0198222398758,0.988449990749,2.17729997635,-1.98830008507,-0.262450039387
10398,-0.537250041962,-1.16024589539,0.470399975777,0.647799968719,-0.580099999905,-0.587849974632
5708,-0.544550001621,-0.0978347063065,4.98414993286,0.375200003386,0.0247000008821,-0.691299974918
1213,1.05799996853,-5.15090942383,-0.149299994111,-0.24715000391,-0.206849992275,0.471749991179
226,-0.0511500015855,-2.77496957779,4.8329000473,-1.34479999542,-1.5570499897,0.28180000186
6777,1.24959993362,0.234319239855,0.753000020981,-0.894649982452,0.59215003252,-0.780599951744
2113,-0.670949995518,1.83827185631,0.942699968815,0.861750006676,-0.79984998703,0.238049998879
3329,-3.30570006371,0.621979534626,-0.290300011635,0.847699999809,-0.403600007296,0.418049991131
1050,0.452999979258,1.09214699268,-0.366949975491,-0.0469999983907,-0.122699990869,0.350749969482
9491,-1.13115000725,-0.830619573593,0.192399993539,-0.194950014353,-0.845499992371,-0.278249979019
22926,0.963349997997,0.246727600694,-0.354699999094,-0.458800017834,0.473600029945,-0.693499982357
5899,-0.0826999843121,0.0964300185442,-0.205400019884,-1.54439997673,-0.601300001144,-0.0886499881744
5467,2.00414991379,0.0226166918874,0.105800002813,-0.234999984503,0.511800050735,-0.172099977732
6774,1.15330004692,0.24322861433,1.23484992981,-0.14439997077,-0.60205000639,-1.29624998569
1788,-0.338599979877,-0.933858633041,0.958249986172,1.80449998379,-0.262199997902,-0.811649978161
5921,2.61059999466,3.82475554943e-05,-0.0619999915361,0.465400010347,1.16830003262,-0.686699986458
5721,-0.952199995518,0.5655580163,-0.725399971008,-1.59949994087,-0.00415000319481,-0.545050024986
2263,-0.733350038528,3.57804536819,-0.189350008965,0.905849993229,0.676899969578,0.252149999142
808,-0.674999952316,0.506077528,1.22504997253,0.0581500083208,-0.828699946404,-0.0483999997377
30001,0.18544998765,4.77191781998,-0.710749983788,-0.0319500118494,-0.879099965096,-0.958850026131
348,-0.847750008106,-0.372303336859,0.26115000248,1.21020007133,-0.487199991941,0.596750020981
30849,0.700900018215,0.521476447582,-0.700699985027,-0.770550012589,-0.618449985981,-0.295149981976
1454,0.236999988556,-0.147568672895,-0.203749999404,-1.72370004654,0.441199988127,-0.564949989319
6500,0.240949988365,-0.291159540415,-0.673300027847,4.10764980316,1.54240000248,0.303499996662
5627,1.06029999256,5.71602153778,-0.010949999094,-0.593249976635,-0.516149997711,0.697450041771
5715,0.618350028992,0.987152218819,2.15424990654,0.00400000018999,-1.29439997673,0.138249993324
4791,-0.590600013733,0.420668542385,0.692449986935,-0.443049997091,-1.19875001907,0.387700021267
56924,0.116899996996,1.46500205994,-0.0916000008583,-1.09124994278,-0.226549997926,-0.0611999928951
2690,-0.0999000072479,-0.021447584033,-1.22895002365,-0.906049966812,-0.833849966526,0.307150006294
1019,-0.597350001335,-0.240834355354,0.395349979401,0.364449977875,-0.552349984646,0.373549997807
51422,-0.0576499998569,0.555913567543,-0.00279999524355,-0.243999958038,0.0984999984503,0.249599993229
5788,-0.204299986362,-0.826352477074,0.803550004959,0.484299987555,-0.382250010967,0.0570500046015
6709,-0.744449973106,0.778767943382,-1.08185005188,-0.461499989033,-0.811750054359,0.141550004482
1277,-0.638750016689,0.470235705376,-0.235599994659,-0.42974999547,1.4619499445,0.0860000029206
993,0.206550002098,0.294397562742,0.355000019073,0.416850030422,0.867749989033,-0.878350019455
7157,-1.67595005035,0.395733356476,-0.031300008297,-0.00819998979568,-1.92420005798,0.37839999795
1958,-0.665500044823,-0.0239758789539,-0.388949990273,0.153200000525,0.987800002098,0.0740999877453
4582,-0.176449999213,-0.836334645748,0.652050018311,-0.854099988937,0.130049973726,-0.306300014257
9212,-0.500400006771,-0.248597711325,0.352949976921,1.09724998474,-0.297449976206,-0.201150000095
8440,-0.704750001431,-0.0599713176489,-0.76550000906,0.521049976349,0.511049985886,-0.288199961185
6790,-1.57150006294,0.885742723942,0.358399987221,-0.848749995232,0.381899982691,-0.608550012112
8851,2.89615011215,0.514172494411,-0.352649986744,0.29494997859,-0.494450002909,0.398400008678
2534,-1.26730000973,0.0375440120697,-0.457850009203,0.3587000072,0.503450036049,-1.02744996548
4893,-0.736249983311,-0.34613469243,0.116999998689,-0.536549985409,0.282950013876,-0.023749999702
665,-0.840600013733,-0.0738185197115,-0.829300045967,-1.23570001125,-0.616599977016,0.250750005245
4313,-1.09994995594,-1.08743834496,0.424449980259,0.728350043297,-0.515799999237,-0.347449988127
1022,-0.102899998426,0.00468170642853,-0.817800045013,0.129600003362,0.337099999189,1.06470000744
5880,-0.5611500144,-0.204840928316,-1.27410006523,1.00959992409,0.977750003338,0.41629999876
3162,2.99344992638,-0.389325350523,-0.743250012398,-0.664499998093,0.0537499785423,0.506349980831
1282,0.108099997044,-0.327665984631,-0.0749000012875,0.84274995327,-0.484300017357,0.583999991417
3383,-0.12754997611,1.34563159943,0.857500016689,-0.50830000639,-0.0608500018716,-0.918749988079
727,0.482400000095,0.150731146336,0.133400008082,0.374650001526,0.259449988604,-0.397000014782
4792,0.243949994445,0.496559679508,0.782949984074,-0.175349995494,-0.894900023937,-2.75459980965
4794,1.2188000679,-0.306473255157,0.0358000397682,-0.0491499900818,-0.263150006533,-0.704249978065
902,-0.9429500103,-0.0897447988391,0.20340000093,-0.0550499968231,-0.894599974155,0.57515001297
8091,0.855450034142,0.131267249584,0.532100021839,0.404550015926,0.509350061417,-0.307649999857
3486,1.48565006256,0.223457276821,-0.23679998517,-0.537949979305,-0.341799974442,0.825950026512
10818,0.675849974155,-0.309169650078,0.847599983215,0.356050014496,0.295749992132,-0.0499999970198
3454,0.159599989653,-0.230511546135,0.227100014687,0.809450030327,-0.526199996471,-0.504849970341
4282,-0.196949988604,0.126720756292,0.00034999998752,0.0,0.202299997211,-2.56059980392
1605,1.29485011101,0.452044248581,-0.78459995985,-1.09355008602,0.79800003767,-0.288150012493
10644,0.48584997654,0.0697866678238,0.712899982929,0.583599984646,-1.58614993095,-0.306549966335
2065,1.28785002232,0.248774915934,-0.614000022411,0.955950021744,-0.73784995079,-0.72310000658
8321,-1.421200037,-0.868747115135,-0.352499991655,0.563650012016,-0.552049994469,0.0675000026822
8503,0.00215000007302,-0.168674692512,1.32655000687,-0.253049999475,-0.974099993706,-0.15000000596
7027,-1.42584991455,-0.335456728935,0.320199966431,0.182349994779,-1.18595004082,0.828850030899
6850,-0.301649987698,0.0608283281326,0.477900028229,0.783450007439,-0.265450000763,-0.427549988031
1978,0.0670999884605,-2.98314571381,-0.278800010681,-3.52244997025,0.365449994802,0.754299998283
896,0.45070001483,0.382323741913,-0.0571500062943,-0.0444999933243,-1.29734992981,0.333750009537
5777,0.696449995041,0.666014552116,-0.995249986649,-1.41205000877,-0.746150016785,0.171350002289
1846,2.99274992943,-0.648343503475,-0.648599982262,-0.505999982357,-0.22159999609,0.391799986362
5925,-0.0744500160217,-0.293269842863,1.11154997349,0.999800026417,0.123950004578,0.0575500056148
142,-0.0644499957561,0.310208469629,-0.0406500101089,0.0151999890804,0.884649991989,0.396400004625
1021,-0.217549979687,-1.51066887379,0.81400001049,0.0378499999642,0.240649998188,0.208099991083
5699,-1.93624997139,-0.767265796661,0.129850000143,-0.616050004959,-0.468249976635,1.16610002518
8061,-0.73140001297,0.542557537556,-1.12010002136,-0.420100003481,-0.453549981117,0.240850001574
1870,5.49154996872,1.13260424137,-0.0182999968529,0.206199973822,-0.0253500044346,0.354150027037
1398,-4.4513001442,0.178080528975,0.626699984074,0.56534999609,-0.181150004268,0.0334499999881
3312,0.209650009871,-0.0694445446134,-0.153600007296,-0.266149997711,0.0586500018835,1.21569991112
891,-0.479750007391,0.0445681214333,-0.117899999022,0.0714000016451,-0.823549985886,0.533349990845
4775,-0.104550004005,-1.73991322517,0.180750012398,1.12170004845,0.372299969196,-1.61524999142
5111,0.683250010014,0.612895607948,0.0,0.108050003648,0.236149996519,-0.699000000954
5696,-0.120100006461,-0.346804797649,-0.232150018215,-0.218649998307,-0.128250002861,1.00590002537
5588,-0.196950003505,0.317722260952,0.3274500072,-0.383599996567,-0.555450022221,0.059549998492
6839,-0.00175000028685,0.607043921947,0.29699999094,0.558049976826,1.32735002041,0.119049996138
329,1.52834999561,0.250039339066,1.16744995117,0.878949999809,0.718200027943,-0.906049966812
5058,-0.276300013065,-0.499427497387,-0.951449990273,0.162550017238,-0.550750017166,-0.279000043869
998,0.280050009489,0.715857028961,-0.887300014496,-0.494800001383,-1.02474999428,-0.396549999714
9134,-2.06005001068,0.797705590725,-0.663300037384,0.14849999547,-1.82764995098,0.610450029373
6616,0.21124997735,-0.15205308795,-0.800999999046,0.394150018692,-0.374799996614,-0.0163999982178
5223,0.943099975586,-0.0771213173866,-0.376150012016,-0.447200000286,0.979650020599,-0.0829000025988
4690,-0.292100012302,0.108310215175,-0.4429500103,-0.272750020027,-1.03155004978,0.415700018406
958,-0.95585000515,-1.4062871933,-1.07899999619,0.58654999733,-1.02404999733,-0.0696499943733
1616,-0.553349971771,-0.307678997517,0.304350018501,-0.725349962711,-0.12404999882,0.286350011826
991,-0.183550000191,0.148735702038,-5.0,0.231350004673,0.100500002503,-0.0900499969721
6347,0.324299991131,0.188853025436,1.66634988785,0.638249993324,-1.16669988632,0.654150009155
6714,1.23889994621,0.736655831337,0.84844994545,1.33219993114,-0.0843000113964,1.27499997616
652,1.93370008469,-1.21462082863,0.149599984288,0.548449993134,-0.519900023937,-0.152950003743
4331,-0.268299996853,0.627264022827,0.451150000095,0.461699992418,-0.125500008464,0.459049999714
7099,-0.446199983358,-0.0117846727371,0.576699972153,-0.352650046349,-0.410050004721,0.422899991274
10320,-0.332699984312,0.740488886833,-0.157749995589,-0.254700005054,-0.171550005674,0.496899992228
2042,-0.151449993253,-0.807642638683,4.83039999008,-1.44394993782,-1.0134499073,0.309599995613
843,-0.0832999944687,-0.5524315238,-0.0406499952078,0.316799998283,-0.256850004196,0.136399999261
840,0.887549996376,0.618231058121,-2.4197499752,-0.620850026608,0.800799965858,0.275999993086
7048,0.714500069618,-1.04296553135,-0.823849976063,0.145700007677,0.277999997139,0.0151000022888
4851,-0.219449996948,-0.87283551693,0.611299991608,0.60664999485,-0.178650021553,-0.246950000525
6464,0.473600029945,1.46931564808,-0.104400001466,0.811550021172,-1.4838000536,1.94875001907
23410,0.614849984646,-0.494050979614,0.135399997234,0.697699964046,0.598850011826,0.031199991703
54205,-5.01469993591,-0.0967854112387,-1.16324996948,0.231049999595,-1.31069993973,0.209349989891
2770,0.405649989843,1.47100043297,2.03014993668,-0.695299983025,-0.0164999961853,0.258150011301
80204,-0.32080000639,0.9337464571,-0.00435000658035,1.0311999321,0.79390001297,0.774899959564
4208,0.39025002718,-0.691946864128,-0.609449982643,-0.566650032997,-0.432550013065,-0.0688500106335
