rid,LJP002_BT20_6H:BRD-K04801023-001-01-3:10,LJP002_BT20_6H:BRD-K04801023-001-01-3:2,LJP002_BT20_6H:BRD-K04801023-001-01-3:0.4,LJP002_BT20_6H:BRD-K04801023-001-01-3:0.08,LJP002_BT20_24H:BRD-K04801023-001-01-3:10,LJP002_BT20_24H:BRD-K04801023-001-01-3:2,LJP002_BT20_24H:BRD-K04801023-001-01-3:0.4,LJP002_BT20_24H:BRD-K04801023-001-01-3:0.08,LJP002_HS578T_6H:BRD-K04801023-001-01-3:10,LJP002_HS578T_6H:BRD-K04801023-001-01-3:2,LJP002_HS578T_6H:BRD-K04801023-001-01-3:0.4,LJP002_HS578T_6H:BRD-K04801023-001-01-3:0.08,LJP002_HS578T_24H:BRD-K04801023-001-01-3:10,LJP002_HS578T_24H:BRD-K04801023-001-01-3:2,LJP002_HS578T_24H:BRD-K04801023-001-01-3:0.4,LJP002_HS578T_24H:BRD-K04801023-001-01-3:0.08,LJP002_MCF10A_6H:BRD-K04801023-001-01-3:10,LJP002_MCF10A_6H:BRD-K04801023-001-01-3:0.4,LJP002_MCF10A_6H:BRD-K04801023-001-01-3:0.08,LJP002_MCF10A_6H:BRD-K04801023-001-01-3:2,LJP002_MCF10A_24H:BRD-K04801023-001-01-3:10,LJP002_MCF10A_24H:BRD-K04801023-001-01-3:0.4,LJP002_MCF10A_24H:BRD-K04801023-001-01-3:0.08,LJP002_MCF10A_24H:BRD-K04801023-001-01-3:2,LJP002_MCF7_6H:BRD-K04801023-001-01-3:10,LJP002_MCF7_6H:BRD-K04801023-001-01-3:2,LJP002_MCF7_6H:BRD-K04801023-001-01-3:0.4,LJP002_MCF7_6H:BRD-K04801023-001-01-3:0.08,LJP002_MCF7_24H:BRD-K04801023-001-01-3:10,LJP002_MCF7_24H:BRD-K04801023-001-01-3:2,LJP002_MCF7_24H:BRD-K04801023-001-01-3:0.4,LJP002_MCF7_24H:BRD-K04801023-001-01-3:0.08,LJP002_MDAMB231_6H:BRD-K04801023-001-01-3:10,LJP002_MDAMB231_6H:BRD-K04801023-001-01-3:2,LJP002_MDAMB231_6H:BRD-K04801023-001-01-3:0.4,LJP002_MDAMB231_6H:BRD-K04801023-001-01-3:0.08,LJP002_MDAMB231_24H:BRD-K04801023-001-01-3:10,LJP002_MDAMB231_24H:BRD-K04801023-001-01-3:2,LJP002_MDAMB231_24H:BRD-K04801023-001-01-3:0.4,LJP002_MDAMB231_24H:BRD-K04801023-001-01-3:0.08,LJP002_SKBR3_6H:BRD-K04801023-001-01-3:10,LJP002_SKBR3_6H:BRD-K04801023-001-01-3:2,LJP002_SKBR3_6H:BRD-K04801023-001-01-3:0.4,LJP002_SKBR3_6H:BRD-K04801023-001-01-3:0.08,LJP002_SKBR3_24H:BRD-K04801023-001-01-3:10,LJP002_SKBR3_24H:BRD-K04801023-001-01-3:2,LJP002_SKBR3_24H:BRD-K04801023-001-01-3:0.4,LJP002_SKBR3_24H:BRD-K04801023-001-01-3:0.08
5054,0.442781209946,0.408226132393,-0.0402572490275,-0.373089551926,-0.392177224159,-0.00529568642378,1.00929546356,0.881275177002,0.33793336153,0.213755846024,0.056849963963,0.708524823189,-0.814794421196,-1.08643233776,-0.371694386005,0.964333355427,-0.205956041813,-1.35917580128,-1.488509655,0.134200006723,2.88854980469,-0.651799976826,-0.863000035286,0.056899998337,0.71809232235,1.83733332157,0.0737992525101,2.70207309723,-0.321850001812,-0.601249992847,-0.492349982262,-0.345200002193,-0.45362585783,0.0947151333094,0.178738296032,0.536496698856,-0.0499589815736,-0.583033323288,0.338866710663,0.168729305267,-0.547985851765,-1.04725599289,0.107304558158,0.220806345344,-0.171158760786,0.166106134653,0.52957046032,0.71229994297
3108,-0.244986623526,1.52282607555,-0.145960688591,0.574318528175,-1.18515372276,-0.910979807377,-0.753682851791,-0.917701721191,-0.349533379078,-0.62617880106,-2.22443032265,0.456692576408,-0.932476758957,-0.428535223007,-0.532992243767,-0.297800004482,-0.292856633663,-0.413926362991,-1.69712972641,1.59185004234,-0.517050027847,-0.735749959946,3.65339994431,2.01950001717,0.639921247959,-0.325433313847,-0.985859632492,0.365474492311,0.486449986696,-0.0353499948978,0.652050018311,-0.220899999142,-0.474102497101,-1.60965335369,-0.902958452702,-0.784325838089,0.525388479233,-0.708633303642,-1.09940004349,-1.24167227745,0.97725969553,-0.128068774939,0.809679448605,-0.1731980443,0.640713393688,-0.16141808033,-0.0265047103167,0.0
1950,0.376540750265,0.860343396664,-0.146494552493,-1.06511676311,0.939066410065,1.20969212055,1.19973063469,0.968814134598,0.0719666853547,0.810548186302,0.721638560295,0.324355632067,0.811685562134,3.31321954727,1.38565635681,-0.120800003409,1.55833292007,0.260696321726,0.580518245697,1.30410003662,0.256250023842,0.696699976921,2.89755010605,0.318100005388,2.40511322021,-0.114433348179,2.33446264267,0.44916331768,-0.660050034523,0.46130001545,-0.57984995842,-0.684900045395,0.38325381279,1.73329877853,1.95747494698,-0.179642796516,-0.543803274632,1.13653337955,-0.343499988317,0.530865132809,-1.11092495918,-0.886756658554,-1.23197460175,-0.562100350857,-0.720824480057,-0.678294599056,-0.117272943258,-0.328850001097
351,-0.256046682596,-0.108772166073,0.000985384918749,-0.0444118380547,0.836858391762,0.161467954516,-0.56248575449,-0.985607087612,0.00246666697785,0.00238812132739,-0.254605948925,-0.29515054822,-0.326128929853,-0.0385304987431,0.850106775761,-1.35710012913,2.0485432148,1.49150836468,0.132315188646,0.812700033188,-0.382600009441,-0.551800012589,0.346300005913,-0.157299995422,1.28867733479,-0.248133331537,0.844815731049,0.560055553913,0.00310000777245,0.647350013256,-0.749099969864,-1.23195004463,-0.422922343016,1.49414777756,-0.434309542179,-0.818975269794,-0.313248455524,-0.943133354187,-0.110800005496,-0.0644281208515,-0.866422653198,0.0121872872114,-0.795321106911,-0.315263092518,-1.24493598938,-0.217631801963,-0.400547027588,-1.0896500349
4846,-0.334369122982,-0.270126581192,-0.337559461594,0.379520654678,1.317948699,0.228848665953,0.342427372932,0.747461795807,-0.0121000409126,-0.638392984867,0.0776078402996,0.037136644125,0.104944527149,1.04194879532,0.898018300533,-0.132100015879,0.795142769814,-1.76881468296,-1.71227645874,0.918500006199,3.64090013504,0.132449999452,-0.850650012493,-1.01810002327,-0.426049172878,0.21289999783,-0.122241914272,1.08644413948,-0.503199994564,0.691550016403,-0.197500005364,0.448449969292,-0.110256351531,0.975463747978,-0.0981032401323,-1.86263120174,-0.607928514481,0.487433373928,0.102433338761,-0.140507012606,-0.995888113976,-0.598141908646,-0.117069542408,0.550375103951,-0.0583747327328,-0.591246545315,-0.891481220722,0.123549997807
1452,0.602510809898,-0.339311540127,0.0974357351661,-0.785575151443,-2.28869462013,-0.233351752162,0.389070183039,0.283134460449,-0.241533339024,-0.258789360523,-0.445698976517,-0.839364886284,-0.0393942892551,-0.662945151329,-0.658439457417,-0.298466652632,-0.410378903151,-0.39647218585,-1.25027942657,-0.630649983883,0.420899987221,-0.902100086212,0.0658999979496,0.239600002766,-0.323825538158,-0.463433325291,-0.775401294231,-0.795951843262,-1.57990002632,0.306450009346,-1.47234988213,-0.143449991941,-0.427669763565,-0.02898645401,0.0818861424923,-0.0829186812043,0.150639206171,-0.0522333160043,0.522800087929,-0.443392157555,0.0836707577109,0.451151609421,0.890327811241,0.573937416077,1.78831863403,-0.951077640057,-0.402000337839,-0.0941499993205
4776,1.12191522121,1.34430980682,0.302514821291,-1.13411843777,-0.225803956389,0.0879799574614,0.518693089485,0.259353131056,-0.438100010157,0.386620521545,0.0574397444725,0.42030441761,-1.65693318844,0.412101387978,0.152753978968,0.0796333327889,0.773298740387,-0.353022992611,0.792918920517,0.589150011539,-0.503250002861,1.39059996605,0.428650021553,0.0601999983191,0.0102940164506,0.35026666522,2.85590744019,-0.0828336626291,-1.29865002632,0.10205000639,-0.517399966717,-0.843299984932,-0.63653075695,0.150226652622,1.62834179401,0.531223058701,-0.805720865726,0.37276661396,-0.0996666699648,1.58202087879,-0.718365371227,-0.450091511011,-0.72568666935,-0.49100252986,-0.232930153608,0.466039747,0.447003394365,1.8246999979
6908,0.0290728807449,-0.315294772387,-0.0639601051807,0.739455640316,0.0572079829872,0.436646133661,-1.24200201035,-0.0124424621463,0.189899995923,-0.256227999926,0.512090265751,0.984774291515,0.539926707745,-0.972552716732,-0.831026077271,0.553799986839,-0.802571296692,0.459202885628,-2.11290979385,-0.116599999368,-0.650150001049,-0.0323500037193,-0.188650012016,0.00719999987632,-0.082517132163,0.556333363056,-1.13839423656,0.851446151733,1.20284998417,-0.0918999910355,-0.396400004625,1.22930002213,0.470806121826,-0.858303785324,-0.189302057028,0.3099591434,0.707328677177,-0.547166645527,-0.153600022197,-0.873834311962,0.555910825729,-0.249520659447,1.03104794025,0.867832660675,0.175269156694,-0.630349516869,-0.307308614254,-0.355549991131
672,0.0223985053599,-0.14907874167,0.129603639245,-0.791166841984,-0.289754658937,0.305037796497,0.555773377419,0.23245882988,0.293500036001,-0.0037476234138,-0.0323483869433,0.274236500263,-0.116385295987,0.199469596148,0.28175675869,0.370966672897,-0.645616173744,-1.96465849876,0.0797106027603,0.370000004768,-0.268600016832,1.08825004101,-0.697899997234,0.346799999475,-0.370089232922,0.544166684151,1.33024835587,0.437828987837,0.116650000215,0.0606499910355,0.245799958706,0.473699986935,-0.0579198002815,-0.188888758421,0.258182615042,0.0635929480195,1.1021938324,0.243133351207,0.337266683578,1.80034899712,-0.274430751801,-0.619767665863,-0.627383351326,-0.51057434082,1.60612535477,-0.301387906075,0.26682087779,-0.294250011444
5710,-1.84952735901,-1.41015803814,-0.959523677826,0.899149656296,-0.804205834866,-1.03668963909,-0.485844552517,-0.843762993813,-0.409600019455,0.225566849113,0.356850892305,-0.459672212601,-0.748071372509,-1.3582252264,-0.533994078636,-0.305733323097,-2.20524001122,0.258002877235,-1.42394709587,0.0557500049472,0.511749982834,-0.842600047588,-0.176849991083,0.0944999977946,-0.281924128532,-0.495066672564,-1.9207201004,-0.22640196979,0.549950003624,-0.901600062847,-0.370249986649,0.109050005674,-0.151037216187,-1.11561465263,-0.415937244892,-0.785872161388,-0.0441020131111,0.257799983025,0.444166690111,-0.603627085686,0.479085177183,0.210079714656,0.388396263123,1.97518932819,0.44325119257,-0.713336884975,0.365781605244,0.524899959564
2115,-0.0292587094009,2.04996347427,-0.272992789745,-1.02766442299,0.740615963936,0.567247748375,0.736027777195,0.475757658482,-0.498533338308,0.223284885287,-1.14280188084,0.919311761856,0.295631945133,0.317649692297,-0.30153721571,-0.306200027466,1.21971619129,-0.246064171195,-1.25033450127,1.03964996338,-0.809700012207,-0.456949979067,-0.538299977779,0.0586000010371,0.617716550827,0.0174333304167,1.08310818672,0.568569600582,-0.0746499970555,0.0196999907494,-0.80579996109,-1.3668500185,0.384350061417,-0.358317255974,-0.677567601204,0.476777821779,0.875733733177,0.124266669154,0.164066672325,-0.904411315918,-0.795405387878,-1.08901357651,0.53373259306,-0.842171013355,-0.348078131676,1.40104210377,0.257111787796,0.522199988365
7015,0.0693026185036,1.04078447819,0.392775565386,-0.751090168953,0.210587620735,0.208363607526,0.657696843147,0.6135841012,0.279266655445,0.616939604282,0.109919212759,0.449033349752,0.00238781049848,1.4096275568,1.30138289928,-0.184100031853,0.239515304565,0.623641073704,1.03233170509,0.616349995136,-0.079549998045,0.624899983406,0.0221499949694,-0.0888999998569,0.786480009556,1.08443331718,2.37258243561,0.416281938553,-0.767650008202,0.536499977112,-0.676299989223,-0.795899987221,-0.764298141003,0.732228040695,1.07491266727,-0.0907699465752,-0.81001418829,-0.0102333426476,0.0627333372831,0.870793521404,-1.13403642178,-0.468473702669,-0.639550209045,-0.52272516489,0.179428309202,0.559158444405,0.462249517441,-0.154650002718
8726,-0.74936068058,-0.387163281441,-0.353211939335,0.848657548428,-1.96597778797,-0.558153927326,0.66377133131,-0.751922607422,0.494133323431,0.135542973876,0.0285170022398,-0.350277245045,0.586323976517,-0.235336005688,0.188879966736,0.720100045204,0.659257888794,-0.650426745415,-2.0284075737,-0.239199995995,0.584800004959,0.19849999249,0.132800012827,-0.308099985123,-1.031072855,0.0428666770458,-0.577882051468,0.547862112522,0.406349986792,-0.0918999910355,1.4279999733,0.917549967766,0.997040092945,-1.72128582001,-0.66150701046,-0.279344975948,0.119418293238,0.714466750622,0.809633374214,0.895924091339,0.666926264763,-0.204470187426,-0.0394788831472,0.156961619854,0.037702858448,-0.339772671461,-0.346347779036,0.407849997282
2185,-0.113571368158,0.985860228539,0.115129172802,-1.22199237347,1.06221854687,0.272199839354,1.05670547485,0.772589027882,-0.0173666551709,0.324937552214,0.375006765127,0.536290347576,0.0813394784927,0.952491760254,0.494014918804,-0.499000012875,1.78076958656,-0.347852766514,-0.380258023739,-0.10624999553,-0.190699994564,0.449599981308,-0.406049996614,-0.208800002933,0.867417573929,0.0493666678667,2.08882403374,0.168857604265,-0.763999998569,-0.231849998236,-0.266400009394,-0.65315002203,-0.542337119579,1.20298993587,1.08562684059,0.797325134277,-0.24921323359,0.297133386135,-0.168000012636,1.0524969101,-0.648043513298,1.00411891937,-0.562948644161,-0.754500031471,-0.531321465969,0.760760128498,0.528657972813,0.558150053024
3315,-0.235559985042,-0.28535926342,0.150582253933,0.00656857993454,-1.92627620697,0.129811778665,0.000674264854752,0.0187302678823,-0.00113333342597,-0.000579203304369,0.00103204639163,-0.733001053333,-0.558584034443,0.329055726528,-0.489607840776,0.00513330101967,-0.607961058617,-0.682967543602,-2.17766666412,-0.617699980736,-0.411450028419,-0.397100001574,-0.347499966621,0.527899980545,0.232476636767,-0.297433406115,-0.861491084099,0.22476285696,0.00034999998752,-0.00034999998752,0.0,0.000999999931082,-0.509252905846,-0.0107682049274,-1.11749243736,-0.744970619678,0.412062823772,-0.000233334489167,-0.358300030231,-1.37814974785,-0.297505736351,0.219297558069,0.0301952883601,-0.588063955307,0.633129239082,-0.425566285849,-0.141995251179,-0.901349961758
5289,0.15576556325,-0.71969717741,-1.15578234196,-0.43756172061,0.368870735168,0.238940820098,0.676616191864,1.2097465992,0.260333329439,-0.218800097704,-0.488058745861,0.838659644127,-0.381873935461,0.00420781970024,0.447876870632,-0.2662999928,5.45164203644,1.88922047615,0.996628463268,-0.911050021648,0.141699999571,0.508099973202,0.0554499924183,-0.393500000238,-0.352334827185,-0.635466635227,1.84908676147,1.02787852287,-0.228349983692,0.267599999905,-0.485549986362,-0.00709998607635,0.440823853016,-0.448752641678,-0.336903035641,-0.773736476898,-0.975470662117,-0.183433339,0.100999996066,-0.632975101471,0.0363116711378,0.445706963539,0.335216850042,0.902103602886,-0.123729735613,1.08083069324,0.881055474281,0.0790000036359
868,0.74227976799,-0.118669986725,0.131386071444,-0.963235080242,2.66471529007,-0.194630876184,2.34136128426,0.816245913506,-0.0739666521549,0.00688193552196,-0.188457012177,-0.875007331371,0.0539029538631,-0.752584397793,-0.00540056079626,-0.0907666683197,-0.0657204687595,-0.437842965126,-1.4597171545,0.500100016594,0.302700012922,0.597850084305,-0.990300059319,-0.0460000000894,-0.168657571077,-0.888966679573,0.735898852348,0.214201122522,-1.16910004616,-0.332399994135,-1.125,0.163350000978,0.332647442818,0.827920556068,-0.630971491337,-0.820972979069,-0.509942412376,-0.116633340716,-0.0832666680217,0.00301027297974,-0.221725448966,-0.571199834347,-0.0823254436255,0.599487483501,-0.302652984858,0.989247500896,-0.175277769566,-0.0679500028491
1677,0.385022133589,1.05728566647,0.0397248417139,-0.493296504021,1.31155490875,0.513162374496,0.906459569931,0.797190189362,0.260300040245,0.814459502697,-0.129125729203,0.818396031857,0.071904309094,1.46584510803,0.642079353333,-0.0512000024319,1.43380486965,0.00543229281902,1.08653247356,0.706950008869,-0.76550000906,0.0338999927044,0.205550014973,0.216600000858,1.79831266403,-0.0744000077248,2.05099868774,-0.562347531319,-0.750599980354,-0.526499986649,-0.108549997211,-0.612549960613,0.715801715851,1.70740222931,0.660966038704,0.415501087904,0.179935276508,0.708799958229,-0.148400008678,0.263236433268,-1.40486574173,-0.806266188622,-0.256218105555,-0.656972408295,-0.327405452728,-0.0105215571821,0.514051318169,-0.569499969482
7043,-0.378129661083,0.126506686211,0.461572438478,-0.780203700066,0.350515902042,0.0352107435465,0.895064592361,0.484606444836,0.223366647959,-0.225233376026,-0.618503332138,0.212772518396,-0.336263537407,0.174719020724,-0.324109911919,0.514533340931,0.340703427792,-0.669918298721,0.651572823524,1.42439997196,-0.209199979901,-0.19470000267,0.104049995542,0.536000013351,0.119220800698,0.162433326244,1.23227357864,0.262545198202,-0.466250002384,-0.380750000477,-0.178249999881,-0.37935000658,-1.04344773293,0.317593067884,-0.70327681303,0.261972904205,-0.386494219303,-0.054200001061,0.452300012112,0.201757907867,0.789782941341,-0.738648891449,0.199977099895,0.91089630127,0.424617767334,0.129586279392,-0.0586000159383,0.0767999961972
