rid,DOS022_VCAP_6H:BRD-K48598367-001-01-7:4.53,DOS022_VCAP_24H:BRD-K48598367-001-01-7:4.53,DOS045_A549_24H:BRD-K48598367-001-01-7:4.53,DOS045_HT29_24H:BRD-K48598367-001-01-7:4.53,DOSBIO002_A375_24H:BRD-K48598367:9.06315,DOSBIO002_A549_24H:BRD-K48598367:9.06315,DOSBIO002_HT29_24H:BRD-K48598367:9.06315,DOSBIO002_PC3_24H:BRD-K48598367:9.06315,DOSBIO002_MCF7_24H:BRD-K48598367:9.06315,DOSBIO002_NEU_24H:BRD-K48598367:9.06315,DOSBIO002_NPC_24H:BRD-K48598367:9.06315
5720,0.14627930522,1.79240989685,-1.91618454456,-1.42379999161,-1.02904522419,-1.69234669209,-0.4597671628,-1.63860619068,-1.56605935097,3.83800005913,0.15900272131
466,0.933587908745,2.23994398117,-0.132726043463,-0.627349972725,-0.52700394392,-0.941849112511,0.68299561739,-1.13592076302,-0.805237054825,1.63880002499,0.155638188124
6009,0.380381345749,2.18793654442,-1.00690877438,-0.873350024223,-0.481486022472,0.831308305264,-0.476649641991,0.518848180771,0.951309680939,0.381399989128,-0.532122194767
2309,-1.75808894634,-3.03010416031,-1.66111731529,-0.392650008202,-0.583640098572,0.632527709007,-0.60774075985,-0.314419686794,0.391223341227,0.074500001967,-1.43188261986
387,-0.133121788502,-0.0325355529785,-0.137372136116,-1.30349993706,-0.0449514165521,2.02469968796,1.32635259628,1.36080288887,2.21627783775,0.656199991703,-0.263879835606
3553,0.83378392458,3.334836483,1.50077176094,0.738399982452,3.39321136475,0.19114202261,0.666110754013,0.0851609185338,-0.459596544504,-0.807099997997,1.99186551571
427,0.935170888901,1.39865994453,0.351186543703,3.50670003891,0.329996466637,-0.525212168694,3.74941563606,-1.2611913681,-0.342120945454,0.203500002623,0.491705536842
5898,0.825852036476,0.941140890121,0.935255169868,0.41914999485,-0.499660760164,-0.482839912176,-0.818904876709,0.346270352602,-0.436995327473,-0.573300004005,-0.200949341059
23365,-1.17678105831,-0.447443246841,1.9226295948,2.82715010643,1.20078551769,1.73393464088,0.186279654503,1.09883534908,0.60237377882,2.04229998589,0.316697925329
6657,1.45008838177,-0.0638666823506,0.268433332443,1.04034996033,-0.881865859032,-0.805296123028,0.517585813999,0.489283651114,0.226349398494,-0.522499978542,-1.8773072958
