rid,DOS023_VCAP_6H:BRD-K31815095-001-01-3:5,DOS023_VCAP_24H:BRD-K31815095-001-01-3:5,DOS052_A375_24H:BRD-K31815095-001-01-3:5,DOS052_A549_24H:BRD-K31815095-001-01-3:5,DOS052_HT29_24H:BRD-K31815095-001-01-3:5,DOS052_MCF7_24H:BRD-K31815095-001-01-3:5
5720,-1.4225025177,1.71934998035,-0.367400020361,0.25720000267,-0.816300034523,1.23899996281
466,0.413078695536,1.68054997921,-0.570150017738,0.0417499989271,0.59399998188,-1.1115500927
6009,-0.572859168053,0.511550009251,0.71649992466,1.01069998741,0.932099997997,0.764100015163
2309,-0.617522001266,-0.259450018406,0.825599968433,0.394350022078,0.733350038528,0.405300021172
387,0.332673370838,0.127900004387,-0.453449964523,0.683149933815,0.556949973106,1.26005005836
3553,0.363966077566,1.4578499794,-0.95015001297,-0.439300000668,-0.685750007629,-0.353749990463
427,0.203985959291,1.48144996166,-1.04100000858,0.546649992466,1.21609997749,-2.33529996872
5898,-0.365831792355,0.449249982834,0.299650013447,-0.783050000668,-0.62239998579,-0.290599942207
23365,-0.623162508011,0.00490000844002,-0.604300022125,-0.799000024796,-0.971549987793,-0.373300015926
6657,0.566084265709,0.844650030136,-0.277000010014,-0.268999993801,1.34824991226,0.293099999428
5054,-1.36865699291,-1.15334999561,-0.522400021553,0.133599996567,-0.853049993515,0.274150013924
3108,1.44575285912,-1.17490005493,-0.136450007558,1.26520001888,1.47885000706,0.655000030994
1950,2.25245594978,0.137950032949,-0.51709997654,1.11774992943,1.76345002651,1.56270003319
351,1.28447008133,0.838349997997,-0.807599961758,0.795099973679,0.116149999201,-0.498450011015
4846,0.918480634689,0.0350000038743,-0.295949995518,2.01075005531,1.40114998817,-0.145050004125
1452,-0.922971129417,0.0129499733448,0.167350009084,0.557500004768,1.25014996529,0.212300002575
4776,0.44678747654,-0.270150005817,-0.490600019693,-0.67820006609,-0.0964500010014,0.213550001383
6908,-1.15570032597,0.297600001097,0.103100031614,0.833850026131,0.658050000668,1.00419998169
672,-2.54269909859,-0.584599971771,0.778249979019,-1.40664994717,-0.500699996948,-0.175449997187
5710,-3.34011006355,-0.973900020123,-0.117100007832,0.450899988413,-3.53069996834,1.23629999161
2115,1.39322257042,-0.481849998236,-0.37064999342,0.0890999734402,-0.458249986172,0.0263500008732
7015,0.450273394585,-0.727750003338,0.391050040722,0.493000000715,-0.0372500047088,0.597750008106
8726,-0.355121850967,0.843249976635,-0.443949997425,-0.719500005245,-1.9457000494,0.103100001812
2185,0.952629029751,-0.583199977875,0.283199995756,-0.361599981785,-0.493650019169,-0.230650007725
3315,1.50283789635,0.179250001907,0.131850019097,0.456349998713,0.762300014496,-0.681250035763
5289,-0.55014526844,0.393549978733,0.0233500003815,0.222549974918,-0.308950006962,-0.333750009537
868,0.436353087425,3.03600001335,-0.141149997711,-0.45759999752,1.55994999409,0.848450005054
1677,0.181008130312,0.201999992132,-0.0914499983191,0.189400017262,0.93725001812,-0.507099986076
7043,0.575287938118,1.74410009384,-0.51700001955,-0.573000013828,0.0799999982119,-0.0987000018358
5613,1.02430522442,-0.172400012612,0.178650006652,-0.470300018787,0.643099963665,-0.58085000515
595,-0.00128495693207,-1.19770002365,0.281549990177,0.428550004959,0.249699980021,0.902549982071
4793,-0.802498579025,4.55179977417,0.29650002718,-0.982349991798,0.391849994659,1.00494992733
2736,0.252086222172,2.15739989281,-0.689999997616,0.400099992752,0.783299982548,-0.312399983406
5290,1.60427010059,-0.243699997663,-0.356550037861,-0.681299984455,-0.226550012827,0.821799993515
6194,0.415303111076,0.78275001049,0.0,0.0,0.0,0.219549998641
1676,0.514789104462,0.0214499980211,0.307150006294,-1.38010001183,-2.38499999046,0.276250004768
23512,-1.09340488911,-0.055949985981,-0.198350012302,0.803600013256,0.258449971676,-0.302949994802
148022,-1.56389188766,-0.116049997509,0.335749983788,-0.181999981403,0.748299956322,0.0320000052452
1906,0.273865222931,0.804100036621,-0.120449997485,0.311250001192,1.06424999237,0.511500000954
8878,-0.59967648983,-0.0613499879837,0.13465000689,0.111249983311,0.496050000191,0.432750046253
3091,0.785338044167,0.73710000515,-0.215399980545,-0.246799990535,0.290600001812,-0.729499995708
5743,-0.4273635149,5.22595024109,-0.906050026417,0.521250009537,-0.112399995327,-0.448399960995
5321,1.37797284126,-1.32515001297,-2.43930006027,-1.21824991703,-0.346700012684,-0.330099999905
4144,0.100297734141,-1.17560005188,-0.182649999857,-0.777599990368,0.609149992466,-0.134549990296
1981,0.432175427675,-0.737650036812,-0.350549995899,-0.459800004959,-0.0239000022411,-0.570699989796
695,0.536813139915,-0.0200500041246,0.89509999752,0.942149996758,-0.425700008869,-0.761000037193
10398,-0.00913190841675,0.601750016212,0.161699995399,0.0469499826431,0.354250013828,0.096400000155
5708,-0.341780632734,-1.02859997749,-0.421199977398,1.30920004845,1.09909999371,-1.39205002785
1213,-0.646855294704,0.613099992275,-0.634050011635,-1.11594998837,-0.120100021362,0.408499985933
226,-0.190672278404,0.082850009203,0.539399981499,0.349799990654,-0.50444996357,0.764299988747
6777,-0.0162187218666,-0.796399950981,1.62870001793,0.0278500020504,0.655200004578,0.172749996185
2113,0.871624469757,0.233549982309,0.218549996614,0.382300019264,0.242899999022,0.0275000035763
3329,-0.839803695679,-0.986999988556,-0.468850016594,0.754050016403,-0.394549995661,0.860399961472
1050,-1.83363819122,0.0198000073433,-4.15420007706,1.03754997253,0.353949993849,0.0889500007033
9491,0.395444750786,0.465449988842,0.268849998713,-0.125299990177,-0.297499984503,0.0596500039101
22926,0.519972980022,-0.347500026226,0.0182499885559,-0.721300005913,-0.0302999913692,0.462599992752
5899,0.69409942627,0.740949988365,1.6235499382,0.380800008774,0.385900020599,2.08774995804
5467,-0.291657805443,-0.465049982071,0.343549996614,-0.700749993324,-0.119599997997,0.466949999332
6774,-0.495946586132,-1.12604999542,-1.39345002174,-1.06885004044,-0.321799993515,-1.20044994354
1788,0.509294331074,0.272599995136,0.0249499976635,-0.539650022984,-0.659750044346,-1.20260000229
5921,-0.125194117427,-0.692550063133,0.304549992085,1.64415001869,0.701499998569,-0.101199999452
5721,0.213606923819,0.30134999752,-0.626749992371,1.13684999943,0.446299999952,-1.22264993191
2263,1.00219845772,0.600400030613,-0.708299994469,-0.634050011635,0.291200011969,0.118249982595
