rid,PCLB003_A375_24H:BRD-K83493571-001-02-7:10,PCLB003_A375_24H:BRD-K83493571-001-02-7:3.33,PCLB003_A375_24H:BRD-K83493571-001-02-7:1.11,PCLB003_A375_24H:BRD-K83493571-001-02-7:0.37,PCLB003_A375_24H:BRD-K83493571-001-02-7:0.12,PCLB003_A375_24H:BRD-K83493571-001-02-7:0.04,PCLB003_A549_24H:BRD-K83493571-001-02-7:10,PCLB003_A549_24H:BRD-K83493571-001-02-7:3.33,PCLB003_A549_24H:BRD-K83493571-001-02-7:1.11,PCLB003_A549_24H:BRD-K83493571-001-02-7:0.37,PCLB003_A549_24H:BRD-K83493571-001-02-7:0.12,PCLB003_A549_24H:BRD-K83493571-001-02-7:0.04,PCLB003_HA1E_24H:BRD-K83493571-001-02-7:10,PCLB003_HA1E_24H:BRD-K83493571-001-02-7:3.33,PCLB003_HA1E_24H:BRD-K83493571-001-02-7:1.11,PCLB003_HA1E_24H:BRD-K83493571-001-02-7:0.37,PCLB003_HA1E_24H:BRD-K83493571-001-02-7:0.12,PCLB003_HA1E_24H:BRD-K83493571-001-02-7:0.04,PCLB003_HCC515_24H:BRD-K83493571-001-02-7:10,PCLB003_HCC515_24H:BRD-K83493571-001-02-7:3.33,PCLB003_HCC515_24H:BRD-K83493571-001-02-7:1.11,PCLB003_HCC515_24H:BRD-K83493571-001-02-7:0.37,PCLB003_HCC515_24H:BRD-K83493571-001-02-7:0.12,PCLB003_HCC515_24H:BRD-K83493571-001-02-7:0.04,PCLB003_HEPG2_24H:BRD-K83493571-001-02-7:10,PCLB003_HEPG2_24H:BRD-K83493571-001-02-7:3.33,PCLB003_HEPG2_24H:BRD-K83493571-001-02-7:1.11,PCLB003_HEPG2_24H:BRD-K83493571-001-02-7:0.37,PCLB003_HEPG2_24H:BRD-K83493571-001-02-7:0.12,PCLB003_HEPG2_24H:BRD-K83493571-001-02-7:0.04,PCLB003_HT29_24H:BRD-K83493571-001-02-7:10,PCLB003_HT29_24H:BRD-K83493571-001-02-7:3.33,PCLB003_HT29_24H:BRD-K83493571-001-02-7:1.11,PCLB003_HT29_24H:BRD-K83493571-001-02-7:0.37,PCLB003_HT29_24H:BRD-K83493571-001-02-7:0.12,PCLB003_HT29_24H:BRD-K83493571-001-02-7:0.04,PCLB003_MCF7_24H:BRD-K83493571-001-02-7:10,PCLB003_MCF7_24H:BRD-K83493571-001-02-7:3.33,PCLB003_MCF7_24H:BRD-K83493571-001-02-7:1.11,PCLB003_MCF7_24H:BRD-K83493571-001-02-7:0.37,PCLB003_MCF7_24H:BRD-K83493571-001-02-7:0.12,PCLB003_MCF7_24H:BRD-K83493571-001-02-7:0.04,PCLB003_PC3_24H:BRD-K83493571-001-02-7:10,PCLB003_PC3_24H:BRD-K83493571-001-02-7:3.33,PCLB003_PC3_24H:BRD-K83493571-001-02-7:1.11,PCLB003_PC3_24H:BRD-K83493571-001-02-7:0.37,PCLB003_PC3_24H:BRD-K83493571-001-02-7:0.12,PCLB003_PC3_24H:BRD-K83493571-001-02-7:0.04
5720,0.72264200449,-0.892661392689,-0.60408270359,-0.919370949268,0.48778116703,-0.94262111187,-1.26718735695,-0.554853618145,-0.179042592645,-1.97862398624,-1.1340637207,-1.72921872139,0.534182369709,-0.678644239902,-0.741248190403,0.0282390117645,-0.688739895821,-0.860612392426,-0.370903223753,-0.428796768188,0.697174549103,-0.70504796505,-0.49680224061,-0.158242255449,-0.861795186996,-0.9142318964,-0.0582101345062,-1.42965340614,-0.400236457586,-1.20394825935,-0.91567325592,0.125487610698,-0.344143629074,0.493787705898,-1.23179721832,-0.876833319664,-1.23903357983,-0.0191570669413,-0.0546288192272,-1.16186523438,-1.24882650375,-1.09097743034,-2.11408901215,-1.1352609396,-1.45916700363,-1.34451723099,-0.835924625397,-1.69000780582
466,-0.152002438903,0.0885769575834,0.789261639118,1.26008117199,1.13710522652,0.134837478399,-0.574316084385,-0.297085940838,-0.0795745700598,-0.37824717164,0.241671681404,0.406644821167,0.27034252882,-0.434056043625,0.306021273136,0.0539808869362,0.196651339531,0.265265315771,0.430669367313,-0.644645810127,0.351032376289,0.941566467285,0.35734975338,0.223410457373,-0.0403429530561,0.646411240101,-3.28356099129,0.659853696823,-0.466844916344,-0.430757403374,-0.177232861519,0.231851384044,-0.421044886112,-0.591910719872,-0.864641904831,-0.741033315659,0.0738824903965,0.637173831463,0.329186320305,0.17921641469,0.362757325172,0.841726303101,-0.809752047062,-0.311715304852,0.230022639036,0.325582951307,1.13675045967,0.0892669856548
6009,0.62970405817,1.64475119114,-0.715216815472,-1.96436405182,-1.18044912815,-2.21301460266,0.366092741489,-0.946053087711,-0.152344554663,-3.48510599136,-1.00805044174,-1.1893683672,0.1523809582,-1.11209666729,0.0296759009361,-0.759423792362,0.160176128149,-0.364890187979,0.984463453293,1.71678483486,0.256483584642,0.655424356461,-0.830611228943,-0.181268900633,1.84212899208,2.239361763,0.574150085449,1.64435255527,0.521363258362,1.00851416588,0.227555736899,-0.558241844177,-0.274332642555,0.819983541965,0.104004897177,-1.1767333746,0.479005843401,-0.992261528969,0.538465738297,-0.00669082999229,1.01031410694,-2.27327108383,1.32575929165,2.70815038681,1.0652743578,1.32000255585,1.04887843132,0.138452976942
2309,-0.230305373669,1.43659877777,-0.268968224525,0.0652966499329,1.21182394028,-1.13132369518,-0.771431863308,-0.902344286442,0.43022826314,-0.430340439081,-0.63811480999,0.0527721270919,-0.173880144954,-0.182816162705,0.272109866142,0.242402493954,0.0938399136066,1.47297608852,0.385240763426,-0.559981644154,0.560207128525,1.12181425095,-0.42008343339,0.366544485092,-1.32575416565,-0.182616844773,-0.589005589485,1.33085596561,-1.14588844776,-0.859553873539,0.202606245875,0.00638180971146,0.184744879603,-1.20146501064,-1.31517767906,0.0772666633129,-1.54652690887,-2.03557682037,0.0989701449871,-1.11916899681,-2.20585536957,0.113724209368,-0.381964474916,0.164771467447,-0.387447237968,0.299673646688,0.599849700928,0.456703454256
387,1.60551452637,0.700689673424,-0.123720757663,-0.0492520928383,2.94346094131,-0.704121232033,0.33547654748,0.0909997373819,0.394672036171,-1.52599978447,0.536499381065,-1.66538345814,0.565698623657,0.229667663574,0.0393388271332,0.242543593049,-1.83746337891,-0.55688226223,0.668061137199,1.5301669836,-3.17415595055,-2.06913399696,0.439645558596,0.085647135973,1.02324616909,1.20080089569,0.255849003792,1.36037778854,-0.450593113899,1.15338492393,0.0368475317955,-0.795366287231,-0.278034389019,-0.241820707917,0.00575737655163,0.680000066757,0.708202958107,0.300976663828,-0.696125924587,1.28210902214,1.26486754417,0.111969441175,0.900830328465,0.794063806534,0.447423398495,1.13447439671,1.50429356098,1.04650437832
3553,-1.17489516735,0.138220921159,-0.193885713816,-1.19280636311,0.117774426937,0.973487615585,0.133120238781,-0.819677710533,-0.0331430472434,-0.547040522099,-0.379061102867,0.519949197769,-1.65706825256,0.309219717979,-0.471045166254,-0.410713672638,1.0212032795,0.264003634453,-0.148804172873,0.420765966177,-0.563747346401,-0.667542994022,-0.726522803307,-0.247497528791,0.0349895507097,1.13119280338,-0.546794056892,1.22264552116,0.39356470108,6.46214962006,-0.29625287652,0.939002454281,-0.560079395771,0.642686903477,-0.0816636681557,0.569100022316,0.252813816071,-0.361514091492,-1.21162426472,0.194921761751,-1.00960588455,-1.22401344776,0.0966900885105,0.408014655113,1.3290245533,0.355030208826,0.710287332535,-0.378985732794
427,-0.57054746151,3.64631843567,0.0709315985441,0.502924799919,-0.275340795517,0.648287534714,0.283325970173,-1.17025911808,0.0400887839496,0.0210880041122,-0.774627149105,-0.171433180571,-1.28373432159,-0.156342282891,-1.1456028223,3.02940940857,0.204279303551,-0.210194945335,-0.488662481308,0.605369150639,-1.80731701851,-1.23253786564,-0.14973372221,0.0729862451553,0.693506479263,0.446560382843,-0.427808642387,0.430967271328,0.920653343201,0.241673752666,0.760792732239,1.77276527882,2.1780192852,-0.541090011597,-0.228353857994,-0.019799977541,-0.161032795906,-0.614681601524,0.762302339077,0.274751842022,1.09783959389,-0.447528898716,-0.969065785408,-1.41375243664,-1.44855165482,-1.15512287617,0.961024641991,1.08729553223
5898,0.692500412464,-1.4631434679,0.346730828285,-3.63077926636,-1.66072154045,-5.6485915184,-1.15780580044,-0.302302896976,0.383093714714,-7.61558914185,-0.200388804078,-0.590115964413,-0.0153979063034,-1.60173559189,-1.00545048714,-0.539297819138,-0.129789188504,-0.872708916664,0.223759561777,0.702319145203,-1.27964401245,0.559064328671,-0.288442671299,-0.495887219906,0.0423287451267,0.54498821497,-0.538409054279,1.0665564537,0.58684939146,0.841579794884,-0.788500726223,-1.24304294586,-1.13934600353,0.0234172046185,-0.684262633324,-1.46980011463,-1.06952321529,-7.10563230515,0.832047104836,-2.55118632317,-1.48336279392,-1.11619877815,-0.288287580013,-1.48936593533,0.560284495354,0.0145557820797,-3.09296751022,-3.11187529564
23365,-0.0452573895454,2.6107943058,0.536854863167,3.53643798828,2.19095158577,2.11884498596,-0.0948213338852,0.699792802334,0.0717589333653,0.833993673325,-0.0927972197533,-0.101220607758,0.353429108858,0.503613471985,-0.763927459717,0.920614719391,1.85699522495,-0.820565760136,-0.297656536102,-0.49274200201,0.575300931931,-0.0283706225455,0.314641296864,-0.23829627037,-0.851640462875,-0.900169014931,-0.174887299538,-0.450326800346,-0.0440586060286,-1.06610250473,-0.353705942631,-0.511934518814,0.32697185874,-0.678490281105,0.390376538038,-0.00183334946632,0.506003260612,1.01055204868,-0.14738099277,1.56782734394,0.416170507669,1.26191985607,-0.625837862492,0.439377576113,-0.619931817055,-0.485877871513,-0.197390586138,2.06216645241
6657,0.0794146358967,-1.02885961533,-0.24277241528,-0.492759615183,-1.23252129555,-0.264243990183,0.0795133784413,-0.255770474672,-0.812797248363,-1.09255695343,0.489670097828,-1.06436729431,-0.615080535412,0.60960996151,0.677017986774,0.520385146141,0.148390233517,0.120704725385,-0.451928108931,-0.0113910138607,1.18405115604,-0.960289716721,-0.282719373703,-0.240436166525,-0.026743337512,1.44845318794,0.420502781868,2.05890822411,-0.348932802677,1.2869566679,0.845008432865,0.271136194468,0.411661028862,1.57104444504,-0.501550972462,-0.500766634941,-0.476542294025,-0.238221809268,0.0569916814566,-0.995876729488,-1.23138225079,-0.771683573723,0.419479340315,2.07696247101,-0.00217868760228,0.12103331089,-1.58786821365,-0.99512898922
