rid,DOS003_VCAP_6H:BRD-K23992348-001-01-5:5.01,DOS003_VCAP_24H:BRD-K23992348-001-01-5:5.01,ERG011_VCAP_6H:BRD-K23992348-001-01-5:10.019,ERG011_VCAP_24H:BRD-K23992348-001-01-5:10.019
3091,0.691550016403,-0.702421486378,-1.44560003281,-1.74642419815
5743,1.74959993362,0.184251233935,-0.000699996948242,-0.285409241915
5321,0.983200013638,0.693847596645,0.147049993277,-1.44471204281
4144,-2.33515000343,0.0903486683965,-0.411799967289,-1.02052760124
1981,1.68930006027,0.553884744644,-0.305550009012,0.670410513878
695,1.52205002308,-0.529849946499,-0.659949958324,0.0285882055759
10398,-1.57535004616,0.792317092419,0.431999981403,-1.17348122597
5708,-0.141949981451,-0.389389812946,0.0406499952078,-0.325431346893
1213,0.873600006104,-0.236814171076,-0.275649994612,0.906373858452
226,0.115649998188,-1.76187694073,0.30474999547,0.572829663754
6777,2.14689993858,-0.499503284693,0.58060002327,1.35547471046
2113,0.529800057411,0.549107074738,0.774450004101,-0.213519603014
3329,-2.33015012741,0.776444554329,0.261649996042,0.745121121407
1050,-0.681200027466,-0.0984259545803,0.433000028133,1.05749344826
9491,0.465849995613,0.434675514698,0.08884999156,-1.5606675148
22926,1.63144993782,0.350603103638,0.181899994612,0.545444607735
5899,1.48399996758,-0.847086548805,0.21250000596,0.345645785332
5467,1.20949995518,-1.41288423538,-0.527050018311,-0.0660395622253
6774,0.23465000093,-0.283840566874,-0.12515000999,-0.100723490119
1788,2.21199989319,0.572685420513,0.0670000016689,-1.00025498867
5921,2.03995013237,-0.853782057762,0.116200000048,1.56938862801
5721,1.07665002346,-1.08675038815,-0.0874000042677,0.62441432476
2263,0.469000041485,1.75862729549,-0.174549996853,-1.49041283131
808,-4.35795021057,0.515214204788,-0.0826500058174,-0.976463735104
30001,3.09619998932,-0.678023576736,0.462300002575,0.753861308098
348,2.08159995079,0.465439856052,0.577999949455,-0.737572312355
30849,-1.00524997711,-0.118269637227,0.246099993587,0.382119178772
1454,2.50504994392,-0.758294939995,1.20519995689,0.397613167763
6500,1.24294996262,-0.0325655564666,0.0108000040054,1.47333991528
5627,3.11690020561,-0.483402103186,0.738299965858,3.48892569542
5715,0.691000103951,0.166831508279,1.2106000185,0.733936429024
4791,-1.04515004158,-1.3032810688,-0.032349973917,-0.289103716612
56924,0.829649984837,0.593461453915,0.492549985647,0.873082995415
2690,1.52324998379,-0.61732673645,-0.259099990129,-0.260817706585
1019,0.750850021839,0.255169093609,-0.58704996109,0.135693579912
51422,2.16615009308,-0.284590929747,0.0899500027299,3.77275395393
5788,1.00370001793,-0.304142028093,0.572149991989,-1.25217115879
6709,0.736749947071,-0.106646612287,0.0794999599457,0.415499091148
1277,2.77089977264,-0.142286121845,0.139750003815,1.41163647175
993,-0.520500004292,0.374486356974,-0.106799989939,0.558362483978
7157,-1.64010000229,0.0113661363721,0.238450005651,0.636152923107
1958,-0.431850016117,-0.100913278759,-0.179600000381,-0.0101098865271
4582,0.539849996567,0.278062343597,-0.73884999752,1.11908006668
9212,-3.74874997139,1.25591099262,0.108099997044,-0.438030779362
8440,1.95710015297,-0.0811584889889,0.296350002289,-0.2070928514
6790,1.32770001888,-0.197119668126,-1.13214993477,0.789386212826
8851,2.24755001068,5.18189716339,-0.309350013733,0.839032113552
2534,4.21834993362,-0.27145165205,0.0702999830246,-0.332995384932
4893,4.31404972076,0.20962767303,0.707499980927,-0.69280642271
665,1.2321999073,0.21630987525,1.02100002766,-0.675748050213
4313,0.607250034809,1.13816094398,0.251800000668,-1.25277101994
1022,1.03235006332,-0.309526741505,0.770799994469,0.0799098536372
5880,0.0407500043511,-0.33898499608,0.236699998379,1.18162763119
3162,0.500649988651,-0.683731675148,0.100299999118,0.415229976177
1282,0.902449965477,0.540269255638,0.310050010681,-0.188167929649
3383,2.24510002136,0.406303524971,-0.29154998064,-0.254892975092
727,2.49940013885,-0.484236061573,0.468649983406,0.621927797794
4792,2.26979994774,-0.837083935738,0.201150000095,0.857217073441
4794,2.76554989815,0.0537953972816,0.469699978828,-0.558264732361
902,0.92720001936,-1.40589296818,0.113350003958,-0.67572838068
8091,4.08434963226,0.443612009287,0.177399992943,0.405243515968
3486,0.617349982262,-0.648998200893,0.442149996758,0.670668959618
10818,2.11744999886,0.359812498093,-0.321700006723,-0.322513788939
3454,1.84720003605,-4.11753416061,0.609950006008,-0.710243165493
4282,-5.0,-0.0727849900723,-0.679699957371,0.525225996971
1605,0.790499925613,-0.901167809963,0.753549993038,0.650597631931
10644,2.60299992561,-1.09672760963,0.308899998665,-0.521092414856
2065,2.39094996452,-0.290638267994,0.555249929428,-0.147155076265
8321,1.46239995956,0.766915977001,0.0151500105858,-0.525657653809
8503,0.739000082016,-0.367743939161,0.494049996138,0.348335117102
7027,-1.95965003967,1.07411873341,1.00810003281,-0.266173660755
6850,1.61105000973,0.425897687674,1.08334994316,-0.330948531628
1978,2.3953499794,-0.390592485666,-0.330999970436,0.455676645041
896,-3.76609992981,-0.867580294609,-0.996199965477,0.815887331963
5777,1.58539998531,-0.0857789665461,-0.138549998403,0.540166854858
1846,3.80914998055,-0.122483082116,-0.0166999995708,0.46635261178
5925,2.07695007324,0.681038558483,0.0140499919653,0.00567381829023
142,-3.69969987869,0.257987856865,-0.245799988508,0.434809803963
1021,1.05515003204,-0.500313282013,-0.126350000501,1.0621317625
5699,1.31289994717,0.577396929264,-0.104099988937,-0.280434131622
8061,1.70350003242,0.656237006187,0.0644499957561,0.00883658230305
1870,7.19864988327,-0.0979706346989,-0.0895000100136,-0.949643850327
1398,0.731700003147,-0.271293699741,-0.312300026417,0.394220411777
3312,-5.04015016556,-0.360919475555,0.17405000329,0.115090422332
891,-5.86905002594,1.37821292877,-0.114949971437,-0.805683791637
4775,1.02200007439,0.558902919292,-1.46554994583,-0.395582795143
5111,1.94124996662,0.854243516922,-0.296000003815,0.839679598808
5696,-4.77374982834,-0.943849205971,0.302349984646,0.854015886784
5588,5.03690004349,0.281239658594,0.0505000352859,-0.452915370464
6839,1.36699998379,-0.688485383987,-0.993900060654,0.472041904926
329,-4.14459991455,-0.558652043343,-0.694999992847,-0.0485903173685
5058,5.61229991913,-0.426139891148,-0.43599998951,-0.134829133749
998,0.576150000095,-0.116699174047,1.18040001392,1.03705787659
9134,2.79000020027,0.70516037941,-1.89974999428,0.0416902676225
6616,1.41764998436,0.00831846892834,-0.0434499979019,-0.868689775467
5223,-5.61730003357,-0.0297082215548,0.930500030518,-4.29706525803
4690,-1.35269999504,0.156773969531,-1.16254997253,0.202641785145
958,-0.361149996519,0.826762497425,0.00499999523163,-1.12112724781
1616,-1.07945001125,0.033954270184,0.594500005245,0.213783845305
991,-5.0,-0.00185149908066,-0.282249987125,0.239975243807
6347,0.99304997921,-0.329870730639,-0.368099987507,-0.787624001503
6714,-1.4864500761,-0.329483896494,0.533500015736,0.540036439896
652,1.73260009289,0.749370872974,0.500599980354,-1.13863778114
4331,0.5054500103,0.0582095682621,0.228899985552,-0.515021324158
7099,2.03495001793,0.250552088022,-0.631600022316,-1.23167335987
10320,2.07910013199,-0.184433355927,-0.511500000954,-0.47677719593
2042,0.777350068092,1.42954421043,-0.187249988317,0.175865247846
843,3.59259986877,0.827266335487,-0.599250018597,-0.908152997494
840,-4.49289989471,-0.562881946564,-0.0983999967575,0.433157175779
7048,9.75225067139,0.63619607687,-0.754599928856,0.983992099762
4851,-1.52869999409,0.332603931427,-0.553449988365,-0.911049365997
6464,2.48535013199,1.56715369225,-0.121850013733,-0.539895355701
23410,1.01849997044,0.943238556385,-0.331550002098,-0.562811851501
54205,2.08109998703,0.844405949116,-1.00524997711,-1.14076268673
2770,0.131650000811,0.0949036031961,-0.378349989653,1.37518131733
80204,4.98600006104,-0.222607985139,0.00380000472069,-0.306792646646
4208,4.87750005722,0.334367185831,-0.462999999523,-0.450016200542
1845,-4.33094978333,-0.959741771221,0.0824500024319,-0.357766568661
23368,3.60030031204,0.703269600868,0.227999985218,-0.599223673344
5583,4.33230018616,2.87646579742,-0.346149981022,-0.187431976199
8900,0.488099992275,0.0160991884768,-0.3274500072,0.419881761074
581,0.728549957275,2.17875981331,0.238400012255,-0.580262362957
6193,-0.425599992275,0.338496685028,0.219850003719,1.46469247341
6622,-0.430649995804,-0.381935298443,0.682999968529,0.489128381014
11261,10.0,-0.392041683197,0.50260001421,-0.136538892984
6696,1.06679999828,-0.133144631982,0.449450016022,0.36564218998
8312,4.429500103,0.202563524246,-0.304850012064,-0.636059641838
835,2.625,-0.442662417889,-0.55529999733,-0.166950270534
8324,2.50530004501,1.10002684593,0.590249955654,-0.39008384943
1848,0.216199994087,-0.819908499718,-0.8804500103,-0.721716761589
154,3.42554998398,-0.712817132473,0.238400012255,-0.167161643505
4312,8.98044967651,0.0447165668011,0.734549999237,0.78976225853
994,0.736200034618,-0.348088979721,0.565050005913,0.511068403721
2048,4.1454501152,0.843364715576,0.199349999428,0.480524599552
1111,-0.985700011253,0.402324169874,-0.266149997711,-0.949008822441
5154,2.4889998436,-1.0175845623,0.136500000954,0.788100063801
2920,2.77125000954,0.148912087083,-0.644999980927,-0.580401062965
3122,3.63770008087,0.355470836163,0.0759999752045,-0.457680046558
2769,0.132599979639,0.0662329643965,0.798799991608,-1.41796517372
5900,-1.19079995155,-0.761989831924,0.399650007486,0.545874297619
6304,3.0408000946,-0.749482452869,-0.159850001335,-0.539865911007
5211,5.28910017014,-1.72358012199,-0.110849998891,0.526328325272
2886,-0.216499984264,0.556817054749,0.115500003099,-1.05323076248
9261,5.10669994354,-0.123441413045,0.21305000782,0.797132492065
8569,1.46654999256,-0.247706770897,0.0783499926329,-0.744240403175
3303,0.883099973202,0.917918264866,0.287450015545,-0.685147106647
5331,-1.39889991283,-1.19208109379,0.748300015926,0.616134285927
5347,0.336149990559,-0.19592307508,0.385349988937,0.0878764241934
4638,3.42295002937,-0.115533620119,0.0238500237465,-0.747603535652
2264,3.54739999771,0.153494760394,0.0383000075817,-0.689819335938
1029,2.60415005684,0.307150930166,-0.13750000298,0.157340526581
1027,-6.11859989166,-0.415785729885,-0.633599996567,-0.169241815805
2597,0.0,0.0,-0.720149993896,0.0848300904036
55847,1.84424996376,0.336145162582,-0.472000002861,-0.516087651253
25803,1.88239991665,-1.07939696312,0.644500017166,0.526140868664
3480,0.625800013542,-0.951186239719,-0.219750002027,-0.155563026667
2946,-0.58780002594,0.540717959404,-0.245249986649,-0.271623402834
9517,3.86605000496,-0.238559812307,-0.285449981689,0.720617771149
25987,2.23514986038,-0.945306539536,0.210749998689,0.827804863453
23670,1.65030002594,-0.467006206512,0.779799997807,0.576430916786
11182,-2.26864981651,-0.866143226624,0.300300002098,-0.186421960592
2146,-1.36284995079,1.07396185398,-0.154799997807,0.699218988419
3385,1.79449999332,0.437733441591,0.146100014448,1.18077099323
5261,-1.3424500227,-0.0436057820916,-0.199649989605,-0.447865784168
10765,3.77745008469,-0.568007111549,0.921000003815,0.201934367418
25839,0.93850004673,-0.192192852497,0.418950021267,0.979093015194
4172,0.0383501052856,0.677603602409,-0.304250001907,0.296564012766
23161,1.51919996738,0.509215950966,-0.119100004435,-1.11158382893
10298,-3.53804993629,-0.771070122719,0.487549990416,0.619438111782
1802,3.65194988251,-0.141672134399,-0.273400008678,0.918988347054
58533,-4.00575017929,-0.619951784611,0.220550000668,0.525679647923
147179,1.48485004902,-0.220123961568,-0.86930000782,-0.0585543513298
29937,2.26454997063,-1.42510890961,0.102349996567,0.561006367207
6184,0.58134996891,0.115557208657,-0.337650001049,0.31257250905
9854,5.03079986572,-0.169845640659,-0.0464500039816,0.479140162468
2553,2.83770012856,-0.603706717491,0.193100005388,1.09626245499
5440,1.40929996967,0.843086004257,0.0951499938965,-0.982523024082
54623,2.37065005302,0.187590435147,-0.0581999868155,0.236723929644
9533,0.767750024796,0.801076948643,-0.361499965191,-0.531114280224
8607,-3.34754991531,-0.383908331394,-0.434700012207,0.834806084633
207,-3.46474981308,0.271095842123,-0.689499974251,-0.0439215302467
26054,-2.23744988441,0.663113176823,0.446349978447,0.598173737526
10682,1.79235005379,-0.158353418112,0.307000011206,0.598317146301
8573,1.00204992294,0.942120015621,0.0299499928951,0.756648421288
23378,3.60925006866,-0.527738153934,0.289049983025,1.33076810837
8553,2.51579999924,-0.220925524831,-0.587849974632,0.367295563221
622,-3.8138999939,0.00695273280144,0.132100000978,0.952161133289
9467,2.33694982529,0.756394743919,-0.176999986172,-1.03597819805
5525,-2.19369983673,-0.249916702509,0.254199981689,-0.493658781052
256364,2.63940000534,-1.13340723515,0.914899945259,-0.00492581725121
332,-0.207400023937,0.466279089451,0.507650017738,0.750225067139
2058,0.596549987793,0.402707844973,0.335349977016,0.584750533104
7849,-1.24705004692,-0.878477990627,0.637300014496,1.11128270626
23244,-3.97270011902,0.128813818097,0.870450019836,0.803107738495
7494,1.62385010719,-0.355253249407,-0.408849984407,0.260498136282
4836,2.046200037,-0.814793229103,-0.0193000007421,0.784442722797
23647,-2.21650004387,-0.315609782934,0.596650004387,0.5241522789
10617,1.47204995155,-0.489576518536,-0.448050022125,0.240269750357
2184,1.72850000858,-0.488192290068,-1.75584995747,0.374126136303
5355,2.31609988213,-0.0970792546868,0.266499996185,-0.763892591
6659,-2.82864999771,0.426829487085,-0.328500002623,0.0819627642632
7016,0.247599989176,0.169653147459,0.0582000017166,-1.44917547703
90861,-4.06459999084,-0.486495047808,0.539749979973,0.509741067886
10670,2.23724985123,-0.669589519501,-0.217900007963,0.197084128857
79071,1.97975003719,0.143598824739,0.73710000515,0.655765175819
64746,1.03639996052,-0.900065302849,-0.578099966049,-0.180212542415
5366,1.52314996719,0.971322596073,-0.292950004339,-0.719977200031
11344,2.09715008736,-0.203161358833,-0.545149981976,0.188598901033
10013,3.50695014,-0.438570469618,0.586099982262,0.927248358727
5829,-1.04914999008,-0.235176444054,-0.465600013733,-2.15908718109
5257,3.16659998894,0.0564624145627,1.04449999332,0.654886364937
22794,-4.84840011597,0.144631773233,0.0909499973059,1.12361574173
9761,1.14789998531,-0.113168530166,0.03125,0.694304227829
23326,2.06974983215,-0.341154158115,-1.00284993649,-1.02898156643
10972,0.84525001049,0.90233039856,-0.0540499985218,0.417196065187
10523,-4.83239984512,-0.781540751457,-0.280900001526,0.726651132107
79090,2.89400005341,-0.667889595032,0.252950012684,0.517350912094
27032,-1.30224990845,0.166750729084,0.0754500031471,0.694267392159
9097,-1.92320001125,-0.0994445234537,0.817100048065,0.10158328712
10513,4.02614974976,-0.80129635334,-0.9863499403,-1.0523430109
1891,1.13985002041,0.489508509636,0.50830000639,0.230861514807
3066,-3.84610009193,0.417015790939,1.20155000687,1.56005048752
9801,-2.62155008316,0.0314398705959,-0.386049985886,1.05173313618
1459,1.78179991245,-0.0460604131222,-0.0129500031471,-1.09026908875
9703,-1.60555005074,-0.389718949795,0.385949999094,0.459964931011
10606,1.44219994545,0.174057334661,-0.642750024796,0.420958310366
1017,-4.70114994049,-0.230775430799,-0.196999996901,0.0735855996609
9813,-4.50519990921,0.851167619228,0.211250007153,-1.0533490181
7485,0.840000033379,-0.0600038543344,0.130500018597,0.592844009399
2109,-1.16999995708,-0.254562139511,0.595799982548,0.328099280596
23271,-2.48729991913,0.330973178148,-0.14794999361,-1.62170886993
9915,-2.53149986267,0.692842841148,-0.45119997859,-1.74703204632
9552,1.71624994278,-0.376197636127,-0.0158999990672,0.121240645647
93487,1.63834989071,0.397405445576,-0.508350014687,-0.361479580402
2956,1.76464986801,0.953117251396,-0.29414999485,1.30578351021
11065,0.0837000012398,-0.349658548832,0.281949996948,0.277563214302
9653,4.15999984741,-0.0874462202191,0.167599976063,-0.847098588943
200081,1.87180006504,-1.42676448822,-0.398699998856,0.237639278173
3337,1.88894999027,-0.327871024609,-1.02524995804,-0.520047128201
11073,-4.94304990768,0.0140188438818,0.52974998951,-0.595661401749
23,1.98670005798,0.195330113173,-0.163199990988,-0.744093120098
5641,1.97500002384,-0.327887237072,2.91494989395,1.35942327976
8720,3.50065016747,0.0419325232506,-0.0315999984741,-0.193653136492
10782,1.88505005836,-0.271272659302,0.686250030994,-0.0702881813049
25932,1.81489992142,0.636022746563,-0.182600006461,0.368428349495
3028,1.77010011673,-3.77865958214,0.272049993277,0.765964448452
6804,2.47335004807,-0.818451821804,-0.0201500654221,0.39127150178
890,2.39324998856,-0.319416314363,-0.037349998951,0.808725178242
6390,-4.22464990616,0.70316952467,0.549450039864,1.31627941132
4303,2.4265999794,-1.15137410164,-0.904049992561,-0.105399534106
10953,-1.6793500185,-1.02056908607,-0.178599998355,0.416392415762
22889,-2.47464990616,0.0479573681951,0.240499988198,-0.975467085838
3098,2.66599988937,-0.512761175632,0.0135000050068,0.65449243784
11044,1.02509999275,1.2110042572,0.13599999249,-1.11550939083
8985,-4.5829000473,0.0152556374669,-0.278549998999,0.110684089363
66008,2.11759996414,0.287894308567,0.101250000298,1.4370521307
9217,2.7689499855,-0.189440667629,0.365799993277,1.28374457359
701,-2.75309991837,0.655261576176,0.109849989414,-0.984221577644
6182,1.34765005112,0.0274004936218,0.435149997473,0.883026301861
4860,-4.59494972229,-1.02584302425,-0.376450002193,0.699872553349
7398,2.67030000687,-0.315868467093,-1.18929994106,-0.390932321548
6117,0.0918500125408,0.102984562516,-0.238599985838,0.972998738289
23588,-4.46425008774,0.958674788475,-0.32129997015,0.410280883312
949,1.34344995022,0.00198805332184,0.74145001173,1.02731239796
7168,-4.42845010757,-0.801268935204,0.635850012302,0.112933583558
9375,-3.31165003777,0.120227359235,-0.292299985886,-0.4367390275
4927,1.19649994373,-0.337986469269,0.358799993992,0.737877607346
2523,1.41190004349,0.479401320219,-0.157949998975,-0.911913156509
58497,2.40794992447,-0.322388321161,-0.256349980831,0.937462508678
6856,-3.90385007858,0.0552383214235,-0.946199953556,0.997174024582
26036,1.7227499485,0.394420146942,0.0663000047207,0.920453667641
10206,2.69775009155,0.279000818729,0.12879998982,-0.572642683983
25793,1.8287498951,-2.19518232346,-0.136550009251,0.66678571701
55556,1.47899985313,0.126446381211,-0.0237500071526,1.02393937111
3978,-2.71939992905,-0.0986783504486,-0.254850000143,0.683120727539
10681,0.796899974346,-0.156732916832,0.187300011516,-0.114130079746
3638,-0.0932999849319,0.677605509758,0.094350039959,-0.371839523315
8349,1.66324996948,0.361048936844,0.283099979162,-1.12266933918
6275,-0.0500999987125,0.14933206141,0.437050014734,-1.40668606758
3895,-1.5868999958,0.231094300747,0.417100012302,-0.704021632671
392,-3.75749993324,-1.20786976814,-0.692700028419,-0.191436082125
9170,1.04019999504,0.710804402828,0.130949988961,-1.10008239746
80347,3.08459997177,-0.125706449151,-0.260850012302,-0.0667811557651
23300,-4.04295015335,-0.313093781471,-0.29335001111,-0.293408274651
836,3.04650020599,0.366254895926,0.451949983835,0.828184783459
11188,-0.408999979496,-1.20149970055,-0.11930000782,0.346217513084
10898,1.42790007591,-0.408442676067,-0.533800005913,0.0436546504498
9276,-2.27414989471,0.484112620354,0.833050012589,1.31167125702
1647,-0.396849989891,0.325139045715,0.593050003052,-0.827442646027
10285,-1.84584999084,0.845899939537,-0.389200031757,0.145855173469
23386,-0.761700034142,-0.968313276768,-0.196200013161,0.781073451042
3156,-0.993749976158,0.614060640335,0.683600008488,0.346293032169
10237,-4.34800004959,-0.480428814888,-0.113699994981,0.671137452126
7077,1.10670006275,0.32737749815,0.790250003338,-0.283128201962
11157,2.39265012741,0.956298649311,-1.03760004044,0.775012731552
22908,-4.36345005035,0.264551967382,-0.303100019693,1.22796213627
10915,1.48074996471,0.189727962017,0.598850011826,1.25299489498
9897,-3.69094991684,0.260919094086,-0.137849986553,-0.443994700909
1759,1.45835006237,-0.766193985939,-0.447899997234,0.283030033112
54541,1.51289999485,-0.275177687407,0.362850010395,-0.121400207281
211,0.539050042629,1.59851026535,-0.0509999990463,-0.691830813885
5048,-4.78450012207,0.538345098495,0.4170999825,0.170298114419
84722,-1.84949994087,0.513238430023,0.0254999995232,-1.23598718643
29890,-1.37074995041,-0.0033143311739,0.935750007629,-0.615753173828
9868,-1.81000006199,-0.139706134796,-0.0490999817848,0.996997594833
873,-1.02059996128,0.127715826035,1.04550004005,0.948146760464
5580,0.174999952316,0.273152500391,0.261999994516,0.705043256283
3725,1.83170008659,-0.438022494316,0.17380002141,-0.58713966608
23585,1.2934499979,0.0782529860735,0.24944999814,0.594782590866
51097,0.4945499897,0.180064752698,0.629799962044,0.420792669058
1831,3.62690019608,-0.246676146984,-0.825299978256,-0.346311837435
7020,-0.0103000029922,0.063605338335,0.451600015163,-1.44078934193
55893,1.2173999548,0.118112765253,0.32460001111,-0.889657378197
6944,-1.00740003586,0.113772213459,-0.00544999539852,-0.363754153252
22883,-5.01854991913,-0.168010413647,-0.0535000041127,0.391469687223
5601,-3.88765001297,0.648704946041,1.3287498951,0.396062046289
10775,-2.0271999836,0.596269726753,0.662450015545,1.14362192154
4780,0.567250013351,-0.100062519312,-0.121199995279,-0.48033028841
10904,-2.42744994164,-1.08536028862,0.439249992371,0.641663491726
9917,0.916400015354,-0.0726415812969,0.447149991989,0.00213966518641
1399,1.05069994926,-0.211260557175,0.0149499922991,-0.537058591843
24149,-1.15945005417,0.186446100473,-0.459250032902,-0.459748327732
2222,-2.24825000763,-0.483925908804,0.53719997406,0.484879821539
10131,-2.76139998436,-0.515966773033,-0.150700002909,0.0314717814326
2958,-2.10329985619,1.79082942009,1.03294992447,0.849408268929
9650,-7.99399995804,0.409826815128,-0.254550009966,-0.710817098618
7319,1.91769993305,0.323802500963,0.786249995232,0.704924166203
4817,-4.09249973297,0.998666346073,0.431150019169,-1.04662394524
9143,5.30525016785,-1.44514071941,0.293799996376,-0.411444306374
10494,-4.88234996796,-0.234956026077,0.0502000004053,0.953498721123
55324,1.23070001602,0.174176737666,-0.274499982595,0.334205389023
23149,2.5829000473,0.100705310702,-0.227699995041,-0.414354652166
9943,1.68169987202,0.287742227316,-0.64335000515,0.856308281422
6599,0.5611500144,0.115407660604,0.487599998713,0.230801075697
51031,-3.53165006638,-0.134211033583,0.11289998889,0.329000145197
3566,1.83294999599,0.329703897238,1.41879999638,-0.455278396606
3815,0.727249979973,-0.635234415531,-0.094499990344,-0.354721575975
8624,0.786599993706,0.819770216942,-0.651799976826,0.220023065805
27346,1.63909995556,0.700542211533,-0.314649999142,0.671229958534
10489,-2.82875013351,0.848834455013,0.420100003481,-0.36754450202
26128,1.40954995155,-1.48483550549,-0.0175500065088,0.0345839522779
79921,0.986599981785,-0.248995661736,-0.593549966812,0.200262650847
55746,2.99064993858,-0.540776193142,0.0754500031471,0.0815350413322
23636,-4.96554994583,-0.60719025135,-0.40909999609,0.514089584351
10892,1.18304991722,-1.29626011848,-0.113599993289,0.474906504154
10652,-4.52454996109,-0.91582596302,-1.11394989491,-0.0124499499798
11004,-3.09284996986,-0.395294547081,-0.389550030231,0.204229652882
23530,-0.815850019455,0.810329973698,0.0755000039935,0.332320958376
8826,-2.25479984283,-0.811780631542,0.849099993706,-0.162549689412
3308,-3.54509997368,0.549031794071,0.260399997234,-2.02532529831
7153,-4.26254987717,0.6479408741,-1.40190005302,-0.338122338057
11041,0.967549920082,-0.00282509066164,0.594499945641,0.904814660549
6342,3.73970007896,0.0858667343855,0.414950013161,3.6285598278
5883,1.83654999733,-1.18907165527,-0.358349978924,0.206144064665
10589,0.475800007582,-1.11338186264,0.455500006676,0.320371299982
5110,-4.43645000458,0.177060306072,-0.156899988651,1.41901135445
4609,-1.89750003815,1.26128637791,0.652449965477,1.23612487316
5423,1.43829989433,-0.286447703838,-0.354050010443,0.906170785427
1070,2.36715006828,-0.478008031845,-0.353650003672,-0.265884578228
10051,-3.64985013008,0.284664541483,0.0527999922633,0.638749182224
6603,1.68840003014,0.0456175655127,0.123449996114,0.586591660976
9019,1.85315001011,-0.00102233141661,-1.1004999876,-0.332575082779
10969,2.70705008507,0.238090589643,-1.43320000172,-0.142003595829
9797,1.8518999815,-0.135588169098,-0.523100018501,0.184580177069
4043,1.50870001316,-0.862823009491,0.755399942398,0.776168763638
9519,1.79739999771,-0.673941731453,0.873699963093,0.140878796577
8480,-4.54934978485,-0.125124558806,-0.779150009155,0.780950069427
983,0.821749985218,-0.132988274097,-0.883649945259,0.432180255651
10559,-3.17105007172,-0.24183472991,0.296650022268,0.469719201326
8508,0.228400021791,-0.150261849165,0.62399995327,1.42685818672
9275,2.98824977875,-0.763976275921,-0.224650025368,4.4462351799
8914,1.69190001488,-0.274597615004,-0.28774997592,0.500554859638
54505,2.54375004768,-0.523305118084,-0.150700002909,0.638828754425
6919,2.03255009651,-0.762311816216,0.604799985886,0.572406888008
2274,2.47800016403,-0.1975684762,1.41989994049,0.167744919658
2288,-0.810250043869,0.512638688087,-2.42035007477,-0.901754081249
7994,0.879849910736,0.107853084803,-0.286100000143,0.29749828577
4216,1.69565010071,0.137363433838,-0.548449993134,0.82781869173
