rid,DOS058_A375_24H:BRD-K63325940-001-01-1:5,DOS058_A549_24H:BRD-K63325940-001-01-1:5,DOS058_PC3_24H:BRD-K63325940-001-01-1:5,ERG012_PC3_24H:BRD-K63325940-001-01-1:9.90777,ERG012_PC3_6H:BRD-K63325940-001-01-1:9.90777,ERG012_VCAP_24H:BRD-K63325940-001-01-1:9.90777,ERG012_VCAP_6H:BRD-K63325940-001-01-1:9.90777
5720,-1.40775001049,-1.57525002956,-1.53740000725,0.840672969818,0.905701994896,0.865655124187,-0.915553689003
466,-0.496349990368,-1.84060001373,0.000900000333786,-1.80457520485,0.447702109814,-0.277900189161,-2.36403536797
6009,-0.105450004339,0.136299997568,-0.321999996901,-3.84953093529,-0.0480095222592,-1.21866977215,0.209098428488
2309,2.40249991417,-1.06589996815,0.699800014496,0.143763065338,0.342499315739,-1.84170436859,0.188441857696
387,0.518149971962,1.1115000248,-3.8438501358,-0.937867879868,-0.931136488914,-0.253937661648,-1.57378530502
3553,0.0911000072956,0.772500038147,-0.599099993706,1.22297525406,-0.783257544041,0.627615094185,1.91474747658
427,-0.240449994802,-2.96829986572,-0.939400017262,-0.341661334038,1.73959088326,-0.721148908138,-0.956881761551
5898,0.31044998765,1.14554989338,-0.316299974918,-1.43038773537,-0.134238392115,-0.35106241703,-2.72595834732
23365,1.55949997902,0.617850005627,-0.823949992657,0.22939452529,0.211876124144,-0.183175355196,-1.14400029182
6657,-0.688650012016,0.580950021744,0.17405000329,1.47213339806,0.346019268036,1.00478196144,1.43558633327
5054,0.0397999882698,-0.0775499939919,-0.350300014019,0.191250681877,-0.421553194523,0.763583302498,0.801928162575
3108,0.440600007772,0.828199982643,1.06949996948,2.96970486641,-0.112513817847,-0.086855635047,-0.097713381052
1950,-0.334250003099,-0.511449992657,0.4144500494,2.38014626503,-0.176959991455,0.0683415681124,0.871128499508
351,0.631549954414,-0.192149996758,-0.268150001764,-2.36300349236,0.0497540831566,-0.733323693275,-0.202942326665
4846,-0.112050026655,-2.7663500309,2.18709993362,0.361736148596,-0.531158566475,-0.0725236982107,-0.0877833291888
1452,-0.346150010824,0.563050031662,-0.829400002956,-0.492610573769,-1.30799460411,-0.792330861092,0.277192920446
4776,-0.0709500014782,1.27890002728,0.0488999933004,4.72526168823,-0.867026925087,0.487327516079,1.36878871918
6908,1.01355004311,-2.50504994392,-1.38645005226,-0.417993783951,-0.228111475706,-0.364769935608,-0.0148079600185
672,-0.768250048161,-1.2554500103,0.176000028849,1.38003456593,-9.73120331764e-05,0.0830310061574,-1.17848205566
5710,0.399150013924,-4.7312002182,-0.230800017715,-1.54309666157,-0.10189345479,-0.766701221466,-1.32723379135
2115,-1.08889997005,0.155550003052,0.383699983358,-1.76408421993,0.3221398592,0.368988245726,1.12525331974
7015,0.39280000329,0.169550001621,0.3912999928,2.72615408897,0.0517207384109,-0.0125158429146,1.6143809557
8726,0.0804499983788,-1.36405003071,-0.00345000252128,-0.236002177,-0.0949068665504,0.360314577818,-0.815120995045
2185,-0.0743999928236,1.99329996109,0.540600001812,5.08982563019,-0.0509089529514,0.352329015732,1.98920607567
