rid,CPC005_A375_6H:BRD-A49148672-004-01-6:10,CPC005_A375_24H:BRD-A49148672-004-01-6:10,CPC005_A549_6H:BRD-A49148672-004-01-6:10,CPC005_A549_24H:BRD-A49148672-004-01-6:10,CPC005_HA1E_6H:BRD-A49148672-004-01-6:10,CPC005_HA1E_24H:BRD-A49148672-004-01-6:10,CPC005_HCC515_6H:BRD-A49148672-004-01-6:10,CPC005_HT29_6H:BRD-A49148672-004-01-6:10,CPC005_HT29_24H:BRD-A49148672-004-01-6:10,CPC005_MCF7_24H:BRD-A49148672-004-01-6:10,CPC005_MCF7_6H:BRD-A49148672-004-01-6:10,CPC005_PC3_6H:BRD-A49148672-004-01-6:10,CPC005_PC3_24H:BRD-A49148672-004-01-6:10,CPC005_VCAP_6H:BRD-A49148672-004-01-6:10,CPC005_VCAP_24H:BRD-A49148672-004-01-6:10,CPC011_A375_6H:BRD-K49481516-004-14-2:10,CPC011_A549_6H:BRD-K49481516-004-14-2:10,CPC011_A549_24H:BRD-K49481516-004-14-2:10,CPC011_HA1E_6H:BRD-K49481516-004-14-2:10,CPC011_HT29_6H:BRD-K49481516-004-14-2:10,CPC011_MCF7_6H:BRD-K49481516-004-14-2:10,CPC011_MCF7_24H:BRD-K49481516-004-14-2:10,CPC011_PC3_6H:BRD-K49481516-004-14-2:10,CPC011_PC3_24H:BRD-K49481516-004-14-2:10,CPC011_VCAP_6H:BRD-K49481516-004-14-2:10,CPC011_VCAP_24H:BRD-K49481516-004-14-2:10,CPD002_MCF7_24H:BRD-K49481516-004-12-6:10,CPD002_MCF7_6H:BRD-K49481516-004-12-6:10,CPD002_PC3_6H:BRD-K49481516-004-12-6:10,CPD002_PC3_24H:BRD-K49481516-004-12-6:10
1452,1.26265180111,0.501211047173,0.367752850056,0.770660877228,1.3111499548,0.870695650578,-1.38789999485,-0.0992500185966,-0.220006644726,-0.0104307681322,-0.0688930228353,0.531646728516,-0.395678788424,-0.0101160109043,0.507602453232,-0.633279979229,-0.896500110626,-0.243394672871,0.398649990559,0.69527810812,0.784049987793,-0.834900021553,0.798692464828,0.187607929111,-0.170585229993,-0.275183230639,-0.386749327183,-0.278200030327,-0.0141046233475,-0.128718152642
4776,0.0391752831638,0.503362953663,0.103972911835,-0.0211604014039,0.345849990845,-0.261864453554,0.488200008869,-0.720849990845,0.183177143335,-0.393280506134,1.27997267246,0.203763157129,0.228724986315,0.994272470474,0.705266654491,1.35964715481,0.333533346653,-0.746049284935,-0.514500021935,0.925310134888,1.33704996109,0.0519500002265,-1.02658748627,0.343082159758,0.811499238014,-0.560850679874,0.686206161976,0.53546667099,0.691253423691,-1.03191876411
6908,0.347092747688,0.25908356905,0.818635046482,-0.00705703347921,0.507250010967,0.208564609289,0.941749989986,0.0948999971151,0.211868196726,0.161976605654,-0.533629775047,0.0293641723692,0.451560199261,-0.234243184328,1.86090242863,0.859671056271,-0.249566674232,0.957867026329,0.63244998455,0.501116096973,1.42690002918,-0.364199995995,0.486560374498,0.371406912804,-0.871146559715,0.0928941741586,-0.129088506103,-0.36259996891,0.603632092476,0.465835511684
672,-0.746902942657,0.233409970999,-0.156385719776,0.862626850605,1.12290000916,0.525477170944,-0.668550014496,0.152500003576,-0.718090415001,0.398868173361,-0.452745616436,0.969229459763,0.257900357246,0.174479216337,0.0253042951226,0.921082735062,-0.490633308887,-0.538088142872,0.52790004015,1.23119938374,1.0651999712,-0.490200042725,0.156801000237,-0.628329694271,0.613248288631,-0.0100762844086,-0.170202821493,0.75756663084,-0.22251060605,0.786879658699
5710,0.619236946106,0.294369339943,0.0796246230602,-2.53267168999,1.91610002518,0.280167579651,-0.154349982738,-0.225400000811,-0.235077902675,-0.131969571114,-0.232684850693,0.0767205283046,0.0626466795802,0.0593556985259,-0.626075267792,1.8762742281,-0.573699951172,0.821008265018,-0.218849986792,-0.408856332302,-0.289849966764,-0.878600001335,0.0381445884705,0.688873291016,-1.02730071545,-0.484999775887,-1.25754380226,-0.652733325958,-1.3358591795,-1.07223701477
2115,-0.455210566521,0.512336611748,-0.113140396774,-0.296251118183,4.80544996262,-1.24004256725,-1.53785002232,0.468349993229,0.331794291735,-0.373774081469,0.816785395145,-0.0573986321688,0.91989582777,1.34349358082,0.297329574823,1.44094109535,1.09386670589,-1.3054766655,-0.775699973106,2.32025432587,-0.691799998283,0.550650000572,-0.392877161503,0.34791380167,1.32613670826,0.110940426588,-0.325949549675,-1.45483326912,-0.716868758202,-0.364436924458
7015,-0.237902730703,0.758159041405,0.150429978967,-0.522521793842,-1.31984996796,-0.122406154871,0.554150044918,-0.24660000205,1.10638082027,-0.232138708234,0.312983155251,0.0531028993428,0.490284144878,0.41434186697,-0.175457090139,1.44769871235,0.236433327198,-0.106800280511,-0.843050003052,0.791601359844,0.922600030899,-0.286749988794,-0.315225362778,0.566526710987,0.720669567585,-0.690373659134,0.407119393349,2.37479996681,0.412565350533,2.37632679939
8726,0.344578951597,0.531266093254,-0.660702943802,-0.0624961555004,-0.195549994707,-0.247396200895,0.0781500041485,-0.0245500206947,-0.151955649257,0.571888387203,0.380887180567,-0.771124362946,-0.235487520695,0.561266243458,1.2340734005,-2.48066186905,-0.432633340359,0.222663581371,0.246300011873,0.565765619278,1.38615000248,0.267599999905,-0.103023707867,1.14297425747,-0.320117086172,-0.0315434634686,-0.332998722792,0.0571999996901,-0.043658670038,0.773699104786
2185,0.120055601001,-0.514066278934,0.33918979764,-0.437480986118,-0.185450017452,-1.13798797131,0.00784999132156,0.0238000005484,-0.733502984047,-0.693923652172,1.06723809242,0.722741901875,0.192612454295,1.60847830772,1.24909687042,1.36858868599,0.306033313274,-0.779550075531,-0.710600018501,1.58249306679,0.532549977303,-0.180399999022,0.213217332959,0.144466325641,0.549840331078,-0.26300188899,1.17135858536,-0.0266666710377,0.255764693022,-0.957869231701
3315,-0.167370378971,0.400035858154,-0.352043956518,0.539908766747,-0.333350002766,0.422701001167,0.686299979687,0.279950022697,-1.14053583145,0.323035567999,0.533925414085,-0.840860545635,0.579804122448,-0.54070597887,-0.16433173418,-3.82120871544,-0.0553999841213,0.017163939774,-0.00314998626709,0.587972462177,-0.283950001001,0.168200001121,-0.525151610374,0.0890138596296,0.20804014802,-0.232917040586,-0.517690002918,-0.854799985886,0.261784017086,-0.490349054337
5289,-0.247411355376,0.251491725445,-0.382092416286,0.319516420364,2.39354991913,-0.0278119109571,-0.208400011063,0.35095000267,-0.545020103455,-0.462874084711,-0.537406086922,-1.05736243725,-0.670736849308,0.74606859684,0.898745238781,-1.72101187706,0.961133360863,-2.75979828835,0.280650019646,1.52947127819,1.41999995708,-0.861199975014,-0.518463909626,-0.0825901329517,-0.00849737226963,-0.740677654743,-0.242931768298,0.521366715431,0.0885516405106,-0.137326046824
868,0.219227254391,-0.898606717587,0.361448734999,0.700557053089,0.212099999189,-0.40624320507,-0.402449995279,-0.763700008392,-0.764731585979,-0.557259976864,-0.25791195035,-0.336453229189,-0.0408661589026,1.2226433754,0.292549848557,2.81782507896,0.207400009036,-0.757676839828,-1.16314995289,1.37341964245,0.362549990416,-0.277199983597,0.471281081438,0.901396095753,0.559812486172,-0.239671319723,-3.90148091316,0.186633303761,0.051829200238,-0.464736014605
1677,-0.420961618423,-1.17523872852,0.968304038048,-0.644722938538,-0.822749972343,-0.151816129684,0.331850022078,0.162849992514,-0.0190422423184,0.0266960300505,0.515176832676,-0.290454357862,0.334735959768,-0.205759316683,0.8491974473,2.64774441719,0.283399999142,-0.77171844244,-0.3179500103,1.55421471596,1.29840004444,0.26344999671,0.39041185379,0.104845516384,0.717214941978,0.613689363003,-0.688435912132,1.61896681786,-1.03254544735,0.499741703272
7043,0.0830878615379,-0.0324941426516,0.999865055084,-0.3699182868,0.759600043297,-0.0202091038227,0.0116500258446,0.486349999905,0.190116301179,0.64708006382,1.46173846722,0.17022228241,-0.483367949724,1.17031240463,0.695763885975,1.59659409523,0.3763666749,-0.834783196449,-1.52345001698,2.05864739418,1.48604989052,0.289649993181,0.476357460022,0.581718802452,0.423404037952,-0.555867791176,0.559616446495,-0.652533352375,0.117808103561,-0.417499452829
5613,0.329531610012,0.921567201614,1.30741488934,0.183028578758,-0.230049997568,-1.52226674557,-0.458499997854,1.2053000927,1.40588009357,-0.214432254434,2.04117679596,0.425751298666,0.197330608964,-0.284873306751,-0.644029378891,1.75687491894,0.526166677475,-0.609620809555,-0.320149987936,1.26027953625,0.940600037575,0.580099999905,0.24729372561,0.908257365227,0.317529797554,-0.0382880046964,1.49570918083,-0.430900037289,2.74150443077,-0.022971816361
595,0.25015848875,0.530203342438,0.225984126329,0.0836763828993,1.32229995728,0.670307278633,0.0261999964714,0.503300011158,0.181814789772,0.536060094833,0.0570553541183,-0.0971666947007,0.547480821609,-0.211336761713,0.00757053960115,0.915434896946,-0.335500001907,0.934552669525,0.728399991989,0.909489095211,0.359650015831,0.502950012684,0.758130609989,0.198561400175,-0.768919706345,-1.07934641838,-0.57705694437,-0.281766682863,-0.722869634628,0.166630327702
4793,-0.424044370651,0.294073849916,0.128020763397,0.0995322614908,0.20814999938,-0.026023639366,0.428350001574,-0.16155000031,0.078076556325,0.660968542099,-0.480776339769,0.781467676163,0.2876906991,0.0908296108246,0.211801767349,1.96003890038,-0.403500020504,0.799104809761,-0.593450009823,0.387944221497,1.73275005817,-0.691650032997,0.0338986217976,-0.432832717896,-0.472083508968,0.388712108135,-0.114146828651,1.54066681862,5.96803188324,-0.0120334737003
2736,1.05299139023,-0.356809407473,-0.0998106002808,-0.440854847431,-0.626749992371,0.637893736362,0.0874499976635,-0.461400002241,-0.301311552525,-0.749760985374,0.680180549622,1.12384986877,0.415968239307,0.670834898949,0.743534564972,2.01018404961,0.611766695976,-0.289793461561,-1.25909996033,0.96937584877,2.33614993095,1.46410000324,0.214985191822,1.15139508247,0.209997341037,-0.737403035164,1.56603908539,-0.3315333426,0.784192860126,0.243757888675
5290,0.137641415,-0.338731050491,1.19117665291,-0.0472801923752,0.243799999356,-1.07599103451,0.868799984455,0.236200004816,-0.182225510478,-0.468939036131,1.20156705379,0.346222877502,0.35524302721,-1.26114475727,-0.0297865718603,0.847490787506,0.584500014782,-1.07077229023,-1.36210000515,1.01376950741,0.76130002737,0.845999956131,-0.00642186030746,0.609442591667,0.781632006168,0.24466714263,0.817972004414,0.494366645813,0.341510236263,-0.637443184853
6194,-0.139868155122,-0.000235093117226,0.0,0.000209335878026,0.0,0.0819445252419,0.0,0.0,0.0,-0.214138105512,-0.00251014833339,-1.25056898594,-0.135504543781,0.0353100933135,-0.183162465692,-1.29919600487,0.000466666650027,-0.850629627705,-0.00034999998752,-0.352235943079,-0.191899985075,-0.620800018311,-0.00607304275036,0.824902951717,-0.62758654356,-0.0933007672429,-0.0038740336895,-0.879600048065,-0.0606774017215,-0.183287918568
1676,0.665400624275,0.791892588139,0.843161940575,0.450595319271,0.120800018311,-0.0309524387121,0.64494997263,0.901000022888,-0.441753059626,-0.459785342216,1.58716654778,1.74493956566,1.34420275688,0.263943195343,-1.54481828213,-1.02652180195,0.583933353424,-1.06895709038,-1.28565001488,1.28346765041,0.89880001545,0.781700015068,0.455943197012,0.443745464087,0.612013757229,-0.487499535084,0.161205470562,-1.20899999142,0.166801273823,-0.759123027325
23512,-0.668255209923,-0.324028819799,-0.372168332338,0.272474050522,0.704850018024,-0.138129740953,0.139200001955,0.55110001564,-0.715413868427,0.342727988958,0.403883188963,0.86359834671,0.413619548082,-0.203507736325,2.07470011711,0.00408731400967,0.30529999733,0.584830582142,0.691550016403,0.511479556561,0.776650011539,-0.668600022793,0.00835720449686,0.106488108635,-0.600727975368,0.129746973515,-1.01324701309,-0.210733354092,0.00836030393839,0.472238749266
148022,-0.25361970067,0.0475057661533,-0.35483443737,0.973030567169,1.38370001316,0.653445720673,-0.973099946976,-0.280700027943,-0.476942956448,0.869205474854,-0.606125950813,0.123693406582,-0.152044594288,0.713966786861,0.351620584726,2.0790438652,0.568366706371,0.184586405754,-0.542450010777,1.05421042442,1.27705001831,0.397749990225,-0.551473200321,0.571685194969,-0.833052814007,0.211482971907,-0.374594092369,-0.436533331871,-0.679395794868,-0.283347517252
1906,0.330237776041,-0.192883580923,1.03376150131,-0.485798239708,-1.81025004387,0.531881809235,-1.52810001373,-0.623700022697,-0.20634740591,-0.484402954578,1.5380345583,-0.365064501762,0.743272006512,0.515041232109,0.506889939308,0.798490822315,0.989133358002,0.679593026638,-0.380599975586,0.59054684639,0.71850001812,0.365299999714,-0.00793535262346,0.519002974033,0.693379700184,-0.882157742977,1.01125657558,0.12513333559,-0.17126262188,-0.553804516792
8878,0.137696594,-0.605494618416,-0.496273905039,-0.485059291124,-1.5040500164,0.733605265617,0.0482500046492,-0.121699996293,-0.516656816006,0.448312878609,-0.954165816307,-1.06667196751,0.178952604532,-0.504535734653,0.0397291257977,-2.24386787415,-0.294533342123,0.516181051731,0.251149982214,-0.916131317616,-0.906549990177,-0.573300004005,0.193616166711,-0.334305942059,-1.06933367252,-1.35474514961,-1.64346051216,-0.582166671753,-1.13904261589,-0.285697102547
3091,-1.35123288631,-0.263723671436,-0.912704408169,0.278218448162,0.447849988937,0.370680749416,-0.808600008488,-0.380600005388,0.535584032536,-0.469471156597,-0.657262980938,0.877075493336,0.555656075478,-0.483200341463,0.639325320721,0.255775660276,-0.000833332538605,-1.33360147476,-0.438050031662,0.378313839436,-0.764050006866,1.4021500349,-0.167165338993,0.59617626667,0.56119376421,-0.680113196373,-1.94616580009,-0.108233325183,0.864296019077,-1.87866735458
5743,-0.437244772911,0.471834719181,-0.570615172386,-0.47118768096,-0.180450007319,-0.00782962888479,-0.101350009441,-0.07935000211,0.553028047085,-0.550096750259,-0.0507050007582,-0.301616817713,-0.644072055817,-0.46323171258,-0.689271688461,-0.441903352737,-0.120966672897,0.192865237594,-1.94609999657,0.48555034399,5.35575008392,-0.0240999907255,-0.290693730116,0.115632668138,-0.407766520977,0.321335583925,-0.498814225197,2.78350019455,0.625221312046,5.51650524139
5321,0.195559516549,-0.652363777161,1.04454779625,-0.878815352917,-0.812800049782,-1.37224149704,0.761799991131,0.472050011158,0.0987261757255,-0.817636966705,0.505406796932,0.691477417946,0.645942211151,0.204693377018,0.0462554991245,-0.0443778336048,0.320533335209,-0.940418064594,-1.26969993114,0.529197335243,0.204150006175,0.0581000000238,0.0283441357315,0.446064352989,0.271705180407,0.0783578306437,0.0707283690572,-2.93783330917,0.491358399391,-0.723777651787
4144,0.346003741026,-0.351981163025,-0.291731536388,-0.732513785362,0.415849983692,-0.0653980970383,0.582150042057,-0.1712000072,0.32064512372,-0.468901246786,0.220317736268,1.15767467022,-0.807847678661,-0.445356845856,0.215300500393,-1.39431798458,0.439566671848,-0.0476163625717,0.719349980354,-0.361593008041,0.218700021505,0.506649971008,-0.255912184715,-0.233573257923,-0.349331736565,-0.367120683193,-1.24552083015,0.123066693544,-0.347630560398,-0.463355332613
1981,0.826492071152,0.599307000637,0.287540078163,0.311341047287,2.64875006676,4.02282905579,0.000499993562698,0.377149999142,0.643797576427,0.885696351528,-0.198946759105,0.278362900019,1.39578521252,-1.1233574152,-0.0482948608696,0.258147239685,0.297399997711,-0.0379642546177,-0.279449999332,1.12090063095,-0.266800016165,0.0433500036597,0.774046599865,-0.185047522187,-0.401880472898,-0.533594429493,1.46078109741,0.267100006342,-0.512453973293,0.200444713235
695,-0.0127615332603,0.403258800507,-0.653137922287,-0.535473227501,4.90684986115,0.21706584096,-0.202749997377,-0.287999987602,-0.0105784162879,-0.477456331253,0.912994503975,-0.162387728691,-0.550757408142,-0.0121572166681,1.41574025154,1.47444653511,0.666266679764,-0.650469064713,-0.105499997735,0.77468585968,3.74685001373,1.59555006027,0.125535443425,0.140861302614,-0.181169614196,-1.9145822525,0.248054951429,-0.410533368587,-0.138863548636,0.508629202843
10398,2.95146727562,0.678099215031,0.0335408337414,-0.464455664158,0.052150003612,0.673032283783,0.727250039577,-0.232349991798,0.416216552258,-0.496377944946,1.72815012932,0.316016614437,-0.419002443552,1.05567836761,0.528202772141,2.98967218399,0.498566687107,-1.10598146915,0.704850018024,1.31118035316,1.17484998703,0.484400004148,-0.375661969185,-0.352817833424,0.465298891068,0.0870814546943,1.05139636993,-0.134200006723,-0.185323446989,-0.426990568638
5708,-0.149727955461,-0.790636062622,-0.503813624382,-0.665525972843,-0.142899990082,0.111717611551,-1.00325000286,-0.540150046349,-0.612845540047,1.28749072552,-0.985622048378,-1.50442898273,-0.488178253174,0.199177086353,-0.0176729150116,-2.69869971275,0.394433319569,0.519805729389,-0.903850018978,0.568480968475,-1.05634999275,0.763350009918,-0.397073805332,-0.224715858698,0.363692909479,-0.358983278275,0.971096277237,0.570266664028,0.52355158329,-0.053987853229
1213,-0.0726209431887,-0.24117898941,-0.365879118443,0.543647527695,-0.23219999671,-0.21154242754,0.454400002956,-0.159999996424,-0.429646909237,0.238302990794,0.106690064073,0.18282841146,-0.353790819645,-0.748370707035,-0.495828390121,0.757670402527,-0.692733407021,0.426438570023,0.447750002146,0.281438440084,-0.023550003767,-0.0215499997139,-0.370282530785,0.46062669158,-1.22196519375,-0.611378312111,-1.48267233372,0.0398999452591,-0.834555625916,0.175870120525
226,-0.488297253847,-0.531048357487,-0.376421183348,0.738486051559,1.32655000687,0.355061352253,-0.943050026894,0.17919999361,0.415101319551,0.877791881561,0.461938500404,-0.475741237402,0.368906527758,-0.467676818371,-0.555664241314,-0.220785647631,1.19143331051,1.21848237514,-0.466499984264,-1.10390686989,-0.00284999608994,0.138399988413,-0.750913500786,-0.157710894942,-1.11159896851,-0.0732914656401,-0.352107405663,-1.03286671638,-0.831555604935,-0.040954131633
6777,-0.469926536083,0.15566021204,0.00129890441895,-0.122990317643,0.305450022221,0.76199233532,-0.281500011683,-0.100850000978,0.164561897516,0.456902265549,-0.614044308662,-0.118927687407,-0.335784137249,-0.11670422554,1.83908140659,1.71235585213,0.638166725636,-0.284028172493,-1.0325499773,1.89439272881,1.83624982834,-0.264149993658,0.31694033742,0.00855151191354,-0.261038988829,-0.155499607325,-0.393918663263,3.50873351097,0.19385792315,-0.092975795269
2113,2.21590805054,1.1055971384,0.375649809837,0.211919754744,1.34150004387,0.397487998009,-0.494049996138,0.577149987221,-0.0368566960096,-0.741365134716,0.968912065029,0.000655313953757,-0.18227481842,0.85700750351,0.223052352667,1.35447096825,0.780233383179,-0.723533153534,-0.0163000002503,1.97364199162,1.63820004463,0.111100003123,0.345192968845,0.526670277119,0.213313579559,0.0822834968567,1.23920822144,0.0272000133991,-0.209909677505,-0.357379794121
3329,0.947389781475,1.18707454205,0.930722355843,0.783460021019,1.68050003052,1.17151415348,-0.988950014114,0.678799986839,0.917951643467,0.114242225885,-0.75461602211,0.639947593212,-0.88184016943,-0.293283909559,-0.687303125858,0.0436415672302,-0.33370000124,1.11560881138,0.733350038528,0.42451107502,0.682550013065,-0.16590000689,-0.360577046871,0.0560901015997,-0.577547550201,0.434056311846,-0.425399154425,0.691166639328,-6.74020004272,0.409501463175
