rid,DOS026_VCAP_6H:BRD-K02522894-001-01-3:5.04,DOS026_VCAP_24H:BRD-K02522894-001-01-3:5.04,DOS048_A375_24H:BRD-K02522894-001-01-3:5.04,DOS048_A549_24H:BRD-K02522894-001-01-3:5.04
5720,0.461634546518,-0.344466030598,0.676300048828,-1.03998696804
466,0.28737783432,0.238624930382,0.557299971581,-0.700311303139
6009,-0.119947001338,-0.337978243828,-0.25150001049,-1.30104994774
2309,0.225329786539,0.711790502071,0.0284999981523,-0.718197882175
387,-0.856486678123,0.0899261087179,0.194150000811,-0.916870117188
3553,0.962068796158,-0.0831184387207,0.800149977207,1.16217756271
427,-0.313076347113,-1.069632411,0.491949975491,0.702062964439
5898,0.512221753597,0.0786481797695,-0.790500044823,0.93635314703
23365,-1.06235551834,-0.404559999704,-1.32209992409,0.129455566406
6657,1.7597540617,-0.216775685549,-0.160699993372,0.967874884605
5054,-0.182899832726,0.295040607452,-3.73539996147,-0.262746542692
3108,0.850704848766,-0.961442828178,0.411449998617,-0.726609826088
1950,0.273636251688,0.1392827034,0.208499997854,0.342771708965
351,0.0638862103224,-5.30358886719,0.0476500093937,-0.0253830589354
4846,-0.78079110384,0.352397173643,0.52144998312,0.351593613625
1452,-2.74541211128,-0.706934988499,-0.221249982715,-1.51810443401
4776,0.29881310463,-0.00765897333622,-0.669499993324,0.729809582233
6908,0.340411484241,-0.0545529425144,0.276000022888,-0.468239039183
672,0.0633460134268,0.866818964481,-0.00400000810623,0.0932347923517
5710,-2.06014561653,0.772634208202,-0.375800013542,-0.586462378502
2115,0.595606327057,0.772325217724,-0.300099998713,0.175644591451
7015,0.590426623821,0.308396458626,-0.0164999999106,-0.540567576885
8726,-0.229659408331,1.17262470722,-0.584500014782,0.310055017471
2185,0.361755639315,-0.579113543034,-0.396349996328,0.284130781889
3315,3.06825494766,2.63691616058,-0.457250028849,-0.38176637888
5289,1.59195494652,-0.0587881281972,-0.35949999094,0.210865452886
868,0.0133856534958,-0.549001038074,0.526499986649,0.884919524193
1677,1.00330901146,0.633895277977,-0.109850004315,0.796497046947
7043,0.444536060095,-0.721459269524,-0.375049978495,0.942510783672
5613,1.08784008026,0.1897559762,-0.557699978352,0.961530447006
595,-0.785748243332,1.48184382915,0.402550011873,-0.62853038311
4793,0.185867011547,0.632011711597,1.47659993172,-0.556743562222
2736,4.11725664139,-0.0529422461987,1.04764997959,1.20687317848
5290,0.675042510033,0.175958871841,-0.351899981499,1.38484859467
6194,-1.01748871803,-0.213886976242,0.00034999998752,0.000750296283513
1676,0.245487898588,0.0410901010036,-0.300149977207,1.84945869446
23512,-0.366271197796,0.569800257683,-0.28615000844,-0.125005781651
148022,-0.077060431242,0.133238956332,0.567900002003,0.46284288168
1906,1.18388199806,0.0951185747981,-0.456149995327,0.921430826187
8878,-0.220997810364,0.587266087532,0.475250005722,-3.32004976273
3091,-2.24259901047,-0.305794239044,-0.861750006676,-1.47393584251
5743,-0.174514204264,-0.669057488441,-0.223700001836,-0.641597926617
5321,0.541060447693,-0.616217970848,-0.322999984026,-0.109811320901
4144,0.68574154377,0.0029623452574,-0.0890500023961,0.067733950913
1981,-1.22080039978,0.00371389091015,0.840099990368,-0.721122503281
695,-0.206384629011,0.0972316339612,1.04000008106,-0.251804947853
10398,0.329485177994,0.654853701591,-0.199599996209,0.845160782337
5708,0.66785889864,-4.91586875916,0.198850005865,0.249381169677
1213,-0.822535991669,-0.874558568001,0.581799983978,-1.66020047665
226,0.214047878981,0.608203649521,0.184249997139,-0.130995556712
6777,-0.13154438138,-0.100915014744,-0.577299952507,-1.21609556675
2113,0.751628398895,0.0897248163819,1.79189991951,0.811884760857
3329,-0.521543085575,0.85709297657,0.304149985313,-1.32289683819
1050,-0.659236192703,0.390063226223,-0.557600021362,-0.933469176292
9491,0.305554240942,0.5954246521,-0.494000017643,0.916151642799
22926,0.12541410327,-0.901222229004,-0.481300026178,-0.937706947327
5899,-0.197399139404,0.369188785553,-0.500900030136,-0.681085348129
5467,0.0135889351368,0.439953863621,-0.240150004625,1.24390554428
6774,-0.565598487854,0.527779579163,-0.883900046349,0.296537101269
1788,0.492410004139,-0.305262923241,-0.516350030899,0.122465386987
5921,-0.493157655001,1.72213506699,0.869099974632,0.308226615191
5721,-0.1784324646,-0.044561855495,0.52454996109,0.0508321151137
2263,-0.218160390854,0.778220415115,0.675799965858,-0.385573029518
808,0.187594354153,-0.500154972076,-0.0654999986291,0.247672200203
30001,-0.989651620388,-0.300590872765,0.277300000191,-0.595498263836
348,-0.209331035614,-0.113851554692,-0.765949964523,-0.0481886267662
30849,-0.390991657972,-0.452810913324,-0.423199981451,-0.967640936375
1454,0.454815536737,0.352795124054,-0.243650004268,0.681100606918
6500,-0.390955686569,0.477573484182,-0.258049994707,-0.532679975033
5627,-0.386810719967,2.03907442093,-0.0962999984622,-0.571672141552
5715,-0.513653635979,0.260876238346,-0.144049987197,-0.186761677265
4791,1.18521523476,0.439512252808,-0.141249999404,0.874323606491
56924,0.00666722655296,-0.0875472277403,-0.10379999876,-0.664876639843
2690,-0.106987901032,-1.44311439991,-0.560099959373,-0.943852543831
1019,-1.86668121815,0.485522061586,-0.0173999965191,0.191430777311
51422,0.363457888365,-0.0644433051348,0.0954000353813,-0.604541540146
5788,0.143885821104,0.790830254555,0.0705499947071,0.638201236725
6709,-0.0323636382818,0.229576170444,0.234649986029,-1.05166637897
1277,0.151567712426,0.199962794781,-1.75454998016,-0.477958023548
993,-0.311538845301,0.756421387196,0.991499960423,-0.953462839127
7157,0.144244849682,1.46470880508,-0.903750002384,0.665004909039
1958,0.877420425415,-0.499106705189,-0.425949990749,-0.559992909431
4582,-0.0554096996784,-0.205858573318,0.0717500001192,0.108128547668
9212,0.912547290325,-0.123328268528,0.489250004292,1.23747336864
8440,0.385408759117,0.330817610025,-0.265249997377,1.27241945267
6790,-0.780153334141,0.812714576721,1.56739997864,0.350763499737
8851,-0.369725197554,0.296296149492,-0.169349998236,-0.196298480034
2534,-0.241154327989,-0.0194078534842,-1.14704990387,-0.0427974909544
4893,1.36357760429,0.445025026798,-1.37440001965,-0.812275707722
665,0.770421028137,0.856465876102,0.731199979782,-0.808914601803
4313,-0.00265547633171,-0.668965339661,-1.64235007763,0.480711102486
1022,-0.658428251743,0.334622442722,-0.344150006771,-1.17415094376
5880,-0.355585545301,-0.488429069519,-1.00084996223,0.490995407104
3162,-0.515363335609,-0.401021063328,2.62104988098,-0.0234766677022
1282,0.652855336666,0.942204236984,-0.200500011444,1.28071641922
3383,0.516396999359,0.409474939108,1.03500008583,0.0430324673653
727,1.08723402023,-0.444507777691,-0.932799994946,-0.315920323133
4792,-0.898332953453,-0.939689993858,0.0665999948978,-0.770025491714
4794,0.657996296883,-0.849968791008,-0.841199994087,0.518241167068
902,-0.213997781277,0.224904507399,0.0829000025988,-1.25229871273
8091,-0.0900556445122,-1.27962493896,0.164700001478,-0.230222687125
3486,-1.08723115921,-0.811215400696,-0.0817500054836,-0.495260894299
10818,0.455953389406,-0.582609772682,0.0236499905586,0.754070162773
3454,0.371646732092,-0.343914657831,-0.65340000391,0.970383286476
4282,-0.776191532612,0.297536402941,-0.337249994278,-1.49315357208
1605,-0.346005678177,0.0921969115734,-0.684199929237,-0.202768623829
10644,0.790229916573,0.515373170376,0.553049981594,0.178430318832
2065,-0.368692576885,-0.0546874403954,0.0334500074387,0.589638471603
8321,0.854306101799,-0.206221073866,-0.776450037956,0.497394144535
8503,-0.102279812098,1.78368270397,-0.37270000577,0.388548374176
7027,0.671863794327,0.128651708364,0.410300016403,-0.636148452759
6850,0.958695173264,0.532604575157,-0.378800004721,0.323174625635
1978,-0.787882685661,0.537152171135,-0.0191000010818,0.320953667164
896,-0.294856667519,0.0851792395115,0.0535999983549,-0.875103831291
5777,0.160149782896,-0.904068350792,-0.146699994802,-0.0134333819151
1846,-0.785780906677,0.401860028505,1.00240004063,-1.51590108871
5925,0.386169880629,-0.42587095499,-0.759350001812,0.182665094733
142,-0.752142131329,0.656594336033,-0.59139996767,-0.0358236953616
1021,0.766645669937,0.801963567734,1.2716999054,-0.345686286688
5699,0.0954267084599,0.96353662014,0.178649991751,-1.04813587666
8061,0.0796659588814,-0.53183400631,0.510600030422,-0.210965722799
1870,-0.74849152565,0.0564008876681,0.331749975681,-0.639656245708
1398,-0.410933852196,0.549110949039,0.317449986935,0.727764487267
3312,-0.997164011002,1.1812723875,0.520349979401,-2.31724286079
891,0.858011782169,0.0740311890841,0.039400011301,-0.0525312870741
4775,3.34629893303,-0.315838009119,1.88919997215,-0.472209513187
5111,-0.16827493906,0.188119217753,0.108799993992,0.0011442102259
5696,0.582863330841,0.678797960281,1.36710000038,0.780553758144
5588,0.379847109318,-0.402016848326,1.33305001259,0.152507185936
6839,-0.420265555382,0.897352457047,-0.586400032043,-1.1451048851
329,-0.437441945076,0.188055336475,0.401000022888,-0.261005461216
5058,3.69588851929,-0.01970564574,0.617100000381,0.824309825897
998,0.944166898727,-0.774772584438,-0.151500046253,0.410861134529
9134,1.0078997612,0.532209992409,-0.237749993801,0.273201435804
6616,0.0971421822906,0.42453622818,-0.447100013494,-0.0351604223251
5223,-0.220171838999,-0.0158967673779,0.0676999986172,-1.68048799038
4690,1.68738889694,0.00153954327106,-0.393150001764,-0.211031347513
958,0.302500486374,-0.0432373061776,-0.913500010967,0.701797246933
1616,-0.122808843851,0.51784157753,2.15700006485,0.302085757256
991,-0.537027895451,0.0,-4.82215023041,-1.74068665504
6347,-0.619514226913,-0.244311705232,0.345600008965,0.746164679527
6714,-0.523989200592,-0.27588146925,-0.898249983788,0.0665398538113
652,0.11999052763,0.143957197666,-0.03125,1.08495557308
4331,-0.163616716862,0.2726957798,-0.649600028992,-0.88111025095
7099,0.195427030325,-0.266637504101,-0.0886000022292,-0.431028485298
10320,0.746193647385,0.552404642105,0.601300001144,-0.463578790426
2042,-0.578986644745,0.175319984555,0.169599995017,-0.113977111876
843,3.26125812531,-0.160199120641,-0.848800003529,-0.0772942900658
840,-0.109979361296,0.43057435751,2.21955013275,0.85701406002
7048,-0.712653100491,2.81532049179,-1.61824989319,-0.156486913562
4851,0.492360293865,0.231761410832,-0.314249992371,-0.0847209692001
6464,0.0576086938381,-0.228046938777,2.26265001297,-0.25865444541
23410,-0.200946956873,1.46939301491,-0.496149986982,0.549964249134
54205,-0.157563894987,0.859358489513,-0.63220000267,0.685130000114
2770,0.398004800081,-0.0506218224764,0.893300056458,1.31651866436
80204,0.814654350281,0.771197676659,-1.34944999218,0.17657777667
4208,1.4361590147,0.836598157883,0.0849500000477,-0.105145923793
1845,0.29407581687,0.0953063964844,3.46759986877,-0.487897068262
23368,1.50697112083,-0.320859581232,-0.806150019169,-1.19340395927
5583,-0.647641658783,0.0741140693426,-2.30049991608,-0.347655951977
8900,-0.0517833828926,-0.429978519678,1.18389999866,1.72288012505
581,-0.210102066398,0.659645318985,0.385199993849,0.860793054104
6193,0.135858386755,-0.845347166061,0.322500020266,0.0164875686169
6622,0.113691657782,-0.462733507156,0.43465000391,1.2026373148
11261,-0.90221196413,0.11491805315,-1.39974999428,0.338202476501
6696,-0.0248059630394,-0.072844594717,5.18109989166,-0.486540615559
8312,0.933511376381,-0.0322726368904,1.43155002594,-0.79966378212
835,0.185817152262,0.253395587206,0.456200003624,-0.529820621014
8324,-0.202794030309,-0.60537981987,1.57260000706,-0.938171267509
1848,-0.219476133585,-0.280612230301,-0.664249956608,-0.254871666431
154,-0.547999560833,-0.114234268665,1.23020005226,0.42460590601
4312,1.05495285988,0.601925671101,-1.50445008278,0.387639760971
994,0.222551867366,1.17353534698,0.334300011396,-0.478547751904
2048,0.117589503527,0.757501065731,-2.08890008926,-0.476050674915
1111,0.263751208782,-0.167307034135,-0.0552499890327,0.00547386705875
5154,-0.0108673796058,0.645109534264,0.413999974728,-0.349531292915
2920,0.784864902496,0.177058130503,-5.23885011673,-0.19599673152
3122,0.981158792973,-0.696022629738,0.900150001049,0.309217303991
2769,0.322518765926,-0.130496114492,-1.53505003452,3.16937255859
5900,-1.30683708191,1.03055953979,0.891100049019,1.39767038822
6304,-0.628719687462,0.949841380119,2.24879980087,0.0772129818797
5211,-0.413339674473,0.411621570587,0.604599952698,-0.0363216996193
2886,0.600348711014,-0.727747142315,0.124300003052,1.97698712349
9261,2.73261189461,0.108570098877,0.791800022125,-0.614921331406
8569,-0.238774195313,0.342174947262,0.289400011301,0.879209697247
3303,0.297161281109,0.8738322258,1.24475002289,0.499791949987
5331,-0.156212449074,0.0835696011782,0.693949997425,-1.23166489601
5347,0.249083086848,1.21080136299,0.696699976921,-0.908020973206
4638,0.202227979898,-0.462685316801,-0.0977500006557,0.327092051506
2264,1.91841053963,0.57041144371,0.644950032234,-0.818639993668
1029,-0.494917094707,0.61211836338,2.06669998169,0.298009723425
1027,-0.358403742313,0.435021042824,1.02744996548,-1.23516261578
2597,-1.40267813206,-0.0846533477306,-0.336600005627,-0.000221121037612
55847,0.242088794708,0.501473486423,0.574200034142,0.528730392456
25803,0.0205492563546,-0.143333300948,0.0696499943733,0.559565246105
3480,-0.882420659065,-0.0771930515766,0.541999995708,-0.220780164003
2946,0.300195783377,-0.697959005833,-0.879450023174,-0.267485320568
9517,0.0892468690872,0.508394956589,-1.43690001965,-0.756255865097
25987,-0.601184785366,-1.00730502605,-0.107899993658,-0.566302895546
23670,-0.110068231821,0.904844641685,-1.04585003853,-1.36379528046
11182,-0.320457190275,-0.361303180456,1.39045000076,-0.809709429741
2146,-0.498785853386,-0.0666658729315,-0.117649994791,-0.476567625999
3385,-0.562557458878,0.789424657822,0.0398499965668,0.225269973278
5261,-0.569089353085,0.784961462021,-0.588500022888,1.0947779417
10765,0.0118745770305,0.331135869026,-0.185849994421,0.0597605407238
25839,-0.00100755691528,0.404383510351,-0.760750055313,-0.820519864559
4172,-1.17186272144,0.74506187439,-0.850400030613,0.414212703705
23161,0.415364742279,-0.947161614895,-0.232250005007,0.641909718513
10298,0.300041943789,0.413125813007,-1.75634992123,-0.809657394886
1802,0.127494394779,-0.339731693268,0.703350007534,-0.088459700346
58533,-0.470945835114,1.16152751446,-1.21895003319,-0.0618642121553
147179,-0.0393188595772,-0.176052749157,0.535749971867,-1.17746043205
29937,0.271227359772,1.04748678207,0.547100007534,0.0818021595478
6184,-0.734102368355,0.594148635864,-0.351599991322,-1.24088215828
9854,0.0343771874905,3.75259947777,1.45274996758,0.253752499819
2553,0.27364641428,0.302961349487,0.54699999094,-0.939225971699
5440,-0.780492901802,-0.187257289886,-0.727750003338,-0.239582300186
54623,0.0506433844566,0.751963198185,-0.230250000954,0.633590698242
9533,0.00922819972038,0.0883614420891,0.260749995708,0.252914756536
8607,0.786892175674,0.627795100212,-0.904799938202,-1.04936444759
207,0.586221575737,1.71833968163,-0.503600001335,-1.78882884979
26054,0.250756382942,-0.918555557728,-0.38869997859,0.0617804899812
10682,0.62137311697,1.45909285545,0.522599995136,-1.33533263206
8573,-0.370869398117,-0.0598588585854,-0.670350015163,-0.362066507339
23378,-1.69734191895,0.285673856735,-0.908500015736,-0.378208041191
8553,-0.29519289732,0.820567190647,-7.64645004272,-0.873200774193
622,-0.526791334152,0.063646838069,-0.510100007057,0.160839080811
9467,0.387530475855,-0.800161957741,-0.448499917984,0.608871281147
5525,-0.236730515957,1.35532689095,0.85070002079,-0.811839282513
256364,-0.214462265372,-0.278383433819,0.897349953651,-1.08435320854
332,0.756155252457,0.596389055252,-0.193100005388,-0.0806263387203
2058,-0.174987316132,0.474506258965,0.657999992371,-0.220639586449
7849,1.08475339413,0.327165871859,-0.0391499996185,-0.778665542603
23244,0.594135403633,-0.846838116646,0.1412999928,-0.160971790552
7494,-0.179574295878,-0.311815172434,-0.14509999752,-0.208236545324
4836,-0.46124586463,-4.07793951035,-1.06700003147,0.555630385876
23647,-0.498407155275,-0.379417687654,0.409799993038,-1.45162093639
10617,-0.471258610487,0.720661997795,0.0594500005245,-1.0717458725
2184,-0.457589030266,0.182928338647,-0.32754996419,0.127184063196
5355,-1.23342442513,-0.475184321404,0.0474499985576,-0.505157411098
6659,-0.327001869678,1.34529232979,-1.05400002003,-0.916031360626
7016,0.672332763672,0.165200918913,-0.15815000236,0.445511639118
90861,-1.2820019722,0.607886373997,0.225549995899,-1.16283345222
10670,-0.267139285803,2.82745075226,0.92049998045,-0.653317093849
79071,0.67784845829,-4.44932699203,0.356449991465,0.213560149074
64746,0.294188380241,-0.661039948463,-0.571449995041,-0.0488638132811
5366,1.03022933006,-0.0870639681816,-0.448399990797,0.799607992172
11344,-0.68233525753,0.615278482437,1.23594999313,-1.0425465107
10013,0.166826575994,1.39799666405,0.890450000763,-0.490756332874
5829,0.0830538198352,-4.1855430603,1.22660005093,-1.04266619682
5257,-0.490131378174,-0.770974874496,-0.564050018787,-0.359787970781
22794,-0.360631227493,-0.194302901626,0.522149980068,-1.16480064392
9761,1.04728984833,0.19312441349,0.926899969578,-0.00141566735692
23326,-0.178495422006,0.262877106667,-0.0313999950886,0.235455036163
10972,-0.239222764969,0.127726197243,-3.03655004501,-0.431312292814
10523,-0.546408116817,0.189814895391,0.433849990368,-0.878209471703
79090,-0.00911551713943,0.828903079033,0.472499996424,-0.626769661903
27032,-0.197518140078,-0.930070281029,-1.32949995995,-0.820400714874
9097,0.210053145885,0.303247988224,-0.535050034523,0.038859128952
10513,0.028216548264,0.503361999989,-0.314700007439,0.239042714238
1891,0.332884639502,-0.545821845531,-0.348250001669,-0.0795094817877
3066,0.200517773628,-0.36863976717,0.317500025034,-0.925414502621
9801,0.686462044716,0.994683563709,1.61500000954,-1.35167741776
1459,0.252695977688,0.330365598202,0.482400000095,-0.419740140438
9703,-0.227127194405,-0.573464155197,2.38954997063,-0.276568114758
10606,0.520011246204,0.567606031895,-0.25150001049,-0.400746196508
1017,0.335005313158,0.850872993469,-0.0727999806404,-1.11090147495
9813,-0.259459882975,1.57096278667,0.742249965668,-0.138652414083
7485,-0.617301106453,-0.20516204834,0.340050011873,0.0132748484612
2109,0.0164932459593,0.529046058655,0.143099993467,-1.5251301527
23271,-1.09224450588,-0.609958231449,-0.889400005341,-0.205592125654
9915,-0.120343104005,-0.445342600346,0.148249983788,0.172996744514
9552,0.630434930325,-0.525073885918,0.1793500036,0.240827962756
93487,-0.2923412323,0.122650459409,0.671000003815,-0.650875329971
