rid,CPC006_A375_6H:BRD-K30707190-001-02-5:80,CPC006_A375_24H:BRD-K30707190-001-02-5:80,CPC006_A549_6H:BRD-K30707190-001-02-5:80,CPC006_A549_24H:BRD-K30707190-001-02-5:80,CPC006_A673_6H:BRD-K30707190-001-02-5:80,CPC006_AGS_6H:BRD-K30707190-001-02-5:80,CPC006_CL34_6H:BRD-K30707190-001-02-5:80,CPC006_CORL23_6H:BRD-K30707190-001-02-5:80,CPC006_COV644_6H:BRD-K30707190-001-02-5:80,CPC006_DV90_6H:BRD-K30707190-001-02-5:80,CPC006_EFO27_6H:BRD-K30707190-001-02-5:80,CPC006_HA1E_6H:BRD-K30707190-001-02-5:80,CPC006_HA1E_24H:BRD-K30707190-001-02-5:80,CPC006_HCC15_6H:BRD-K30707190-001-02-5:80,CPC006_HCC515_6H:BRD-K30707190-001-02-5:80,CPC006_HCC515_24H:BRD-K30707190-001-02-5:80,CPC006_HCT116_6H:BRD-K30707190-001-02-5:80,CPC006_HEC108_6H:BRD-K30707190-001-02-5:80,CPC006_HEPG2_6H:BRD-K30707190-001-02-5:80,CPC006_HT115_6H:BRD-K30707190-001-02-5:80,CPC006_HT29_6H:BRD-K30707190-001-02-5:80,CPC006_HT29_24H:BRD-K30707190-001-02-5:80,CPC006_JHUEM2_6H:BRD-K30707190-001-02-5:80,CPC006_LOVO_6H:BRD-K30707190-001-02-5:80,CPC006_MCF7_6H:BRD-K30707190-001-02-5:80,CPC006_MCF7_24H:BRD-K30707190-001-02-5:80,CPC006_MDST8_6H:BRD-K30707190-001-02-5:80,CPC006_NCIH1694_6H:BRD-K30707190-001-02-5:80,CPC006_NCIH1836_6H:BRD-K30707190-001-02-5:80,CPC006_NCIH2073_6H:BRD-K30707190-001-02-5:80,CPC006_NCIH508_6H:BRD-K30707190-001-02-5:80,CPC006_NCIH596_6H:BRD-K30707190-001-02-5:80,CPC006_NOMO1_6H:BRD-K30707190-001-02-5:80,CPC006_OV7_6H:BRD-K30707190-001-02-5:80,CPC006_PC3_6H:BRD-K30707190-001-02-5:80,CPC006_PC3_24H:BRD-K30707190-001-02-5:80,CPC006_PL21_6H:BRD-K30707190-001-02-5:80,CPC006_RMGI_6H:BRD-K30707190-001-02-5:80,CPC006_RMUGS_6H:BRD-K30707190-001-02-5:80,CPC006_SKLU1_6H:BRD-K30707190-001-02-5:80,CPC006_SKM1_6H:BRD-K30707190-001-02-5:80,CPC006_SKMEL1_6H:BRD-K30707190-001-02-5:80,CPC006_SKMEL28_6H:BRD-K30707190-001-02-5:80,CPC006_SNGM_6H:BRD-K30707190-001-02-5:80,CPC006_SNU1040_6H:BRD-K30707190-001-02-5:80,CPC006_SNUC4_6H:BRD-K30707190-001-02-5:80,CPC006_SNUC5_6H:BRD-K30707190-001-02-5:80,CPC006_SW480_6H:BRD-K30707190-001-02-5:80,CPC006_SW620_6H:BRD-K30707190-001-02-5:80,CPC006_SW948_6H:BRD-K30707190-001-02-5:80,CPC006_T3M10_6H:BRD-K30707190-001-02-5:80,CPC006_THP1_6H:BRD-K30707190-001-02-5:80,CPC006_TYKNU_6H:BRD-K30707190-001-02-5:80,CPC006_U937_6H:BRD-K30707190-001-02-5:80,CPC006_VCAP_6H:BRD-K30707190-001-02-5:80,CPC006_VCAP_24H:BRD-K30707190-001-02-5:80,CPC006_WSUDLCL2_6H:BRD-K30707190-001-02-5:80,NMH002_FIBRNPC_24H:BRD-K30707190-001-03-3:10,NMH002_FIBRNPC_6H:BRD-K30707190-001-03-3:10,NMH002_NEU_6H:BRD-K30707190-001-03-3:10,NMH002_NEU_24H:BRD-K30707190-001-03-3:10,NMH002_NPC_6H:BRD-K30707190-001-03-3:10,NMH002_NPC_24H:BRD-K30707190-001-03-3:10,CPC006_H1299_6H:BRD-K30707190-001-02-5:80,CPC006_RKO_6H:BRD-K30707190-001-02-5:80
5720,0.0717559084296,-1.11597025394,-0.870359957218,-1.1302728653,0.478299975395,0.0520999990404,0.745900034904,-0.583649992943,-0.567900002003,1.29704999924,0.2867000103,-0.405238330364,-1.95493066311,-0.393145442009,-0.0114868283272,-0.841808080673,1.15020000935,-0.0703867822886,-0.550318956375,-0.452499985695,-0.252944171429,-0.424055308104,0.615800023079,0.0875000059605,0.173592686653,-0.159223869443,-1.73825001717,-0.577199995518,-0.462999999523,0.567399978638,-0.56409996748,0.135199993849,-0.625199973583,0.423749983311,-0.0655166208744,-1.49709272385,0.0354499816895,-0.102800004184,-0.232349991798,-1.45230007172,0.0678500011563,0.574100017548,0.252350002527,-0.696449995041,-1.77469992638,0.545650005341,-0.436199992895,0.478200018406,0.98562091589,0.517894148827,0.193099990487,-1.21819996834,-0.11969999969,-0.0178499817848,-0.255930811167,0.196481540799,-0.35070002079,0.119518175721,-0.0605754256248,0.0149333178997,0.282596170902,0.588812589645,-0.859923481941,0.109949998558,0.378849983215
466,0.0630512088537,-0.149134397507,1.70836389065,-0.454056143761,0.773899972439,0.290899991989,-1.32764995098,0.212999999523,0.320999979973,1.30240011215,1.14409995079,0.106603063643,-1.07236921787,0.0296330116689,0.184521824121,-0.28449267149,-0.801250040531,0.444363892078,1.54824101925,1.22494995594,-0.234650418162,-0.873438715935,0.368700027466,1.16865003109,1.40822315216,-0.745579123497,-0.0167500004172,0.327899992466,-1.1154999733,0.502599954605,-0.443450033665,-1.57095003128,-0.19754999876,0.133650004864,-0.309974074364,-0.695923686028,-1.03719997406,-0.871800005436,2.14205002785,0.477600008249,0.895749986172,0.424099981785,-0.684100031853,-0.0142999999225,-1.77030003071,0.60070002079,2.91610002518,-1.18484997749,-0.0924769341946,0.641533493996,1.24399995804,-1.58249998093,-0.780600011349,0.737300038338,0.00390746444464,-0.0359994769096,1.41639995575,0.237053334713,-0.096844278276,0.32663333416,-0.800101578236,0.495113044977,0.0257039181888,0.991700053215,0.0704500004649
6009,-0.392624080181,0.762550234795,0.590286016464,0.573827147484,1.24804997444,0.712949991226,1.73720002174,-0.273699998856,-1.14444994926,0.820949971676,1.37934994698,0.472179144621,-0.0733773708344,-0.129570409656,0.0954286754131,1.52610838413,3.21979999542,0.825034737587,1.46966838837,1.15264999866,0.828616917133,-0.92308807373,1.90659999847,0.784150004387,0.820267379284,0.770545303822,-0.103000000119,1.62170004845,2.5218000412,0.459549963474,2.24149990082,1.08749997616,-0.312150001526,1.49040007591,0.295641154051,-0.44668751955,1.74650001526,0.0456500053406,0.716799974442,-0.0795500278473,-0.138350009918,0.611349999905,0.881049990654,-0.504499971867,-0.116950005293,2.47935009003,0.674499988556,0.269899994135,1.73004996777,0.947362542152,-0.0515000075102,0.935000002384,0.676500022411,1.5311999321,0.297171533108,0.796635389328,3.24865007401,0.16048720479,0.0909869074821,-0.241499960423,0.358668118715,-0.527672886848,-0.00366903096437,0.93799996376,0.335850000381
2309,0.0546483024955,-0.565258920193,-0.092278316617,0.192912369967,0.818500041962,1.72899997234,2.96269989014,0.536449968815,1.10874998569,0.78275001049,0.727499961853,-0.186351746321,-1.51755952835,0.0457882247865,-0.384769141674,-0.869950056076,1.89715003967,0.452805429697,2.53668570518,3.02095007896,0.921239733696,-0.949188232422,0.236500024796,0.214150011539,1.74496197701,0.569800794125,-0.0927500128746,0.360899984837,2.10710000992,0.857349991798,-3.03544998169,0.185899987817,-0.0615499988198,0.541100025177,0.485186874866,0.388662099838,3.4686999321,1.26469993591,-0.419600009918,0.678349971771,-0.317749977112,1.92199993134,3.15709996223,2.04535007477,-1.04515004158,-0.348699986935,1.96800005436,0.297550022602,0.943907320499,0.672007322311,0.650849997997,1.06064999104,-0.0381000004709,0.671900033951,0.340859055519,0.108340121806,0.053149998188,-0.131287813187,-0.017704680562,-0.256133317947,-0.231258139014,0.379158347845,0.568683862686,1.86100006104,1.97504997253
387,-0.896502375603,-0.433167934418,-0.177249982953,-0.709067463875,0.676850020885,0.521950006485,1.36710000038,0.594650030136,0.665050029755,0.737600028515,0.485300004482,-0.305126965046,-2.03681945801,-0.0809077993035,-0.975967168808,0.118350811303,0.80554997921,-0.554467558861,1.11300301552,-2.37299990654,-0.132299363613,-1.22286438942,0.849000036716,-0.265849977732,-1.18725562096,-1.59802210331,-0.912349998951,-0.590149998665,0.886699974537,0.233900010586,1.70274996758,0.981050014496,-0.255100011826,0.620850026608,-1.49167060852,-0.995237708092,0.475250005722,0.119750000536,0.574549973011,0.231550008059,0.572200000286,1.79929995537,-0.0662999898195,0.960299968719,-1.25769996643,0.355100035667,2.35269999504,0.238250017166,1.94747507572,-0.0861091837287,-4.58780002594,-0.12839999795,0.269199997187,0.88119995594,0.333949178457,0.0566668324172,0.0606999993324,-0.467299968004,0.00877019762993,0.602466702461,0.61487865448,0.756604909897,0.213712126017,1.20054996014,0.614750027657
3553,-0.156342372298,0.0417576283216,-0.441363304853,0.401050925255,0.258500009775,-1.05355000496,0.600899994373,-0.393500000238,0.361400008202,-0.442099988461,-1.41560006142,0.490936756134,0.976788043976,-1.2098454237,0.880801200867,0.604391157627,-0.425999999046,0.076505035162,0.546495139599,4.74450016022,0.0394715592265,0.364118397236,-0.896800041199,-1.32330000401,-0.0820943564177,0.148555040359,-3.83594989777,-0.997849941254,-0.966899991035,-1.27695000172,1.71700012684,-0.455449998379,0.508499979973,-0.458800017834,-1.01582205296,-1.18196499348,2.11999988556,-0.0880500078201,-0.712300002575,-0.860599994659,4.80410003662,-1.14800000191,-0.977300047874,0.00485000014305,2.24489998817,-0.159900009632,2.57909989357,-0.0755499899387,0.231271862984,-0.584098696709,-1.14794993401,7.05525016785,0.27270001173,-0.469599992037,0.325859904289,-1.52523863316,-0.734599947929,0.28230702877,-0.364667773247,0.262266665697,-0.139843970537,-0.268960863352,-0.287247002125,-0.993399977684,-0.21075001359
427,-0.434279829264,0.0720380470157,0.181663423777,-0.564677894115,-0.606350004673,0.564700007439,1.16329991817,-0.506999969482,0.822250008583,0.467999994755,0.0342499613762,-0.405515581369,-0.248594865203,0.256545454264,-0.485014528036,-0.424596726894,-1.21990001202,-0.649285554886,0.524504423141,0.724099993706,-0.842908143997,0.206876009703,-0.135399997234,1.73974990845,0.330765247345,0.15936948359,-0.633749961853,0.493550002575,-0.646799981594,-0.691349983215,1.38380002975,-0.588250041008,-1.27200007439,-1.21434998512,-0.472018033266,-0.800396502018,0.399450063705,-0.102600000799,0.891300022602,0.261299997568,0.142200008035,1.39665007591,-0.0157000124454,-0.120349988341,-1.80045008659,1.69280004501,3.1767001152,-0.731000006199,0.335424333811,-0.415160983801,0.12120000273,-0.399700015783,-1.6373000145,0.288650035858,-0.488985389471,0.383225888014,-0.20165002346,0.175078868866,-0.104940071702,0.738366663456,-0.2584194839,0.0144646503031,-0.71327406168,1.57994997501,0.86185002327
5898,0.15963716805,1.77363753319,0.420853972435,1.47971189022,-1.17059993744,1.41404998302,-2.18854999542,0.546249985695,0.44445002079,1.23609995842,1.19015002251,1.05339157581,1.94085836411,-0.802930772305,-0.513957262039,0.270900398493,-2.2242500782,-0.908813297749,1.83590865135,0.445349991322,-0.511156082153,0.984449505806,0.0476500019431,-0.099799990654,-0.208226934075,0.40679076314,-0.869800031185,-0.254150003195,-0.579900026321,0.136700004339,1.44630002975,0.191399991512,-0.363000005484,0.60925000906,0.543110013008,0.872578620911,-0.529850006104,-0.305249989033,0.54699999094,0.925400018692,0.0881000161171,1.14845001698,-0.3424000144,-0.793599963188,-2.36185002327,-0.677500009537,1.86720001698,-1.02939999104,-0.421955347061,-0.331748068333,0.365999996662,2.56729984283,0.195600003004,0.23109999299,-1.22241199017,-1.35189425945,3.24839997292,0.421779960394,0.280374109745,0.702400028706,-1.16480195522,0.467470288277,-0.401518762112,0.234699994326,-0.729749977589
23365,0.305771827698,0.245731532574,0.328656315804,0.228172063828,1.3477499485,0.932500004768,-1.4810500145,0.805099964142,-2.47630000114,0.466800004244,1.04929995537,-0.189574286342,-1.12571310997,-0.121080234647,-0.417246818542,0.450148463249,-1.66054999828,-0.72386777401,1.09722709656,4.34474992752,1.22950136662,0.504002690315,-0.123549997807,-0.0315999984741,0.0230953898281,-0.619103014469,2.75224995613,-0.707400023937,-0.848200023174,-0.75150001049,2.09710001945,0.589549958706,-0.260450005531,-0.899950027466,-0.842719852924,0.462182879448,-0.660549998283,-0.766499996185,-0.715999960899,-0.718050003052,-0.906599998474,0.0307999998331,0.893200039864,-1.17374992371,0.631149947643,0.314300000668,3.10689997673,-0.103250004351,1.39673388004,-0.770332813263,0.0881000012159,-0.373349994421,-0.406399995089,0.860300004482,0.200794175267,-1.08256709576,0.235000014305,0.0239585023373,-0.0817580372095,0.836666584015,0.281884908676,0.0642238035798,-0.168199419975,0.454549998045,2.61595010757
6657,-1.02371633053,-1.49699509144,-2.14319777489,-1.29580616951,0.241349995136,-1.2269500494,0.64745002985,-0.631000041962,0.92585003376,-0.504549980164,-1.26389992237,-0.10286642611,0.751655459404,-0.647120058537,0.751830279827,-1.23695492744,-0.429349988699,-0.00506177544594,1.04580688477,6.119099617,-0.397030264139,-0.159924581647,-0.31274998188,-0.892399966717,-0.244985178113,0.0324961617589,-1.63155007362,0.507350027561,0.271499991417,-2.15435004234,0.780499994755,0.52840000391,0.0191500000656,-1.07994997501,-0.434831529856,0.216216295958,-0.873700022697,0.0309500098228,-1.51174998283,-0.550400018692,-1.10950005054,-1.92680001259,-1.27764999866,0.999700009823,0.799250006676,-0.585999965668,2.31159996986,0.755299985409,-1.26882112026,-0.725948274136,0.623799979687,-0.583549976349,0.477699995041,-0.644299983978,0.0797638744116,-1.13188648224,0.790449976921,-0.155152022839,-0.640190899372,0.0397333502769,0.234425872564,0.467924147844,1.09964835644,-1.34554994106,0.0629499852657
