rid,DOS058_A375_24H:BRD-K70165037-019-01-8:5,DOS058_A549_24H:BRD-K70165037-019-01-8:5,DOS058_PC3_24H:BRD-K70165037-019-01-8:5,ERG012_PC3_24H:BRD-K70165037-019-01-8:10.045,ERG012_PC3_6H:BRD-K70165037-019-01-8:10.045,ERG012_VCAP_24H:BRD-K70165037-019-01-8:10.045,ERG012_VCAP_6H:BRD-K70165037-019-01-8:10.045
5720,-0.633450031281,-0.328049987555,-0.311349987984,-0.430274963379,0.926234185696,0.28524440527,-0.701920330524
466,-0.12309999764,1.37634992599,0.952749967575,0.0883089676499,-0.492125988007,-0.705877661705,-0.193917110562
6009,0.189549997449,0.613399982452,0.624700009823,0.323247998953,-0.0563654527068,0.636136412621,0.816900730133
2309,-0.410950005054,0.945900022984,1.34340000153,-0.161409556866,0.557305753231,-0.119841314852,0.392989784479
387,0.126300007105,0.742299973965,0.780849993229,0.257301419973,-0.779259085655,0.137914597988,-0.65106010437
3553,-0.140350013971,-0.488450020552,-1.10130000114,-0.83239543438,0.104413278401,-0.751861095428,-0.573725938797
427,-0.082800000906,1.2023499012,0.553099989891,0.295138895512,-0.324460297823,0.035731613636,-0.498006075621
5898,0.180500000715,1.92149996758,0.331250011921,-0.444458335638,-1.25926887989,-0.985070645809,-0.242306277156
23365,-0.221299991012,2.95739984512,-0.29699999094,1.04804944992,-1.10515499115,-0.181286200881,-2.04216051102
6657,-0.425799995661,-1.28030002117,-2.04299998283,-0.291326105595,0.501755177975,0.640013873577,0.400259494781
5054,0.0821000039577,-1.26069998741,0.586000025272,0.136261105537,-0.10120318085,-0.120781421661,-0.0798336714506
3108,0.903049945831,0.889599978924,0.160050004721,-0.440501064062,-0.0493949651718,0.76073795557,0.498408555984
1950,-0.286449998617,0.391600012779,-0.739750027657,-0.0312661826611,0.484269171953,0.90078163147,0.8063814044
351,-0.283200025558,-0.445050001144,-0.429949998856,0.741342663765,-0.0791610404849,0.296983391047,0.769953012466
4846,0.409399986267,5.84509992599,-0.507499992847,-0.0467360019684,0.528958499432,-0.367007791996,1.05270588398
1452,0.267949998379,0.497850000858,-0.0966500043869,-0.644297063351,-0.613251566887,0.0446467399597,0.299480021
4776,1.51669991016,-0.729600012302,-0.469200015068,-0.452524453402,0.983445525169,1.41810834408,-0.949750959873
6908,-0.365949988365,-0.422550022602,0.720950007439,0.281758159399,0.219910264015,0.0413549244404,0.291265428066
672,-0.0784500017762,-0.973450005054,-0.460350006819,0.279905349016,-0.418586581945,-0.0613625757396,0.427445888519
5710,-0.863149940968,-0.847599983215,1.55469989777,0.448132157326,-0.848910808563,-0.0231702774763,-1.29297113419
2115,-1.07570004463,0.600000083447,0.311899989843,3.47311496735,-0.129573613405,0.042366951704,-0.0805298537016
7015,0.513749957085,-0.0223499983549,-1.26195001602,-0.0712330639362,0.161388337612,0.248846113682,1.68937575817
8726,3.87159991264,1.51909995079,0.972599983215,0.0159806534648,-0.382302463055,-0.538473963737,-0.371600359678
2185,0.0795999765396,-0.239549994469,-1.35450005531,3.34202504158,0.0530884936452,-0.234157085419,-0.240342274308
3315,1.05535006523,-4.86145019531,1.06544995308,-0.115684911609,-0.43051341176,0.795585870743,-0.0798586905003
5289,-0.68649995327,1.20149993896,-0.987850010395,0.78993332386,-0.640387952328,-0.757692456245,0.217316970229
868,-0.623899996281,1.44759988785,-0.848299980164,-0.548192679882,-0.561820030212,0.623895764351,-0.0557518750429
1677,-0.181699991226,-0.142649978399,-0.602900028229,-0.0860923677683,-0.368233263493,0.0775001049042,0.308904826641
7043,-0.137050002813,-0.982450008392,-1.40144991875,-0.137084230781,-0.300421535969,-0.0431198850274,-1.00796461105
5613,-1.30944991112,-1.16610002518,-1.66884994507,0.200959980488,5.05241727829,-0.188601881266,0.377637028694
595,0.0952999889851,-0.792549967766,0.480800002813,0.199097290635,-0.442457169294,-0.0413495190442,-1.25113928318
4793,-0.306249976158,-0.498299986124,1.18640005589,0.127633810043,0.710791826248,-0.141249328852,-0.487042456865
2736,-0.398249983788,-3.4172501564,-1.15369999409,0.198263928294,0.925442159176,0.283311456442,0.0970646440983
5290,2.23624992371,0.588249981403,-0.979650020599,0.105175107718,-0.0524028204381,-0.0969379320741,0.941628575325
6194,0.00034999998752,-1.01649999619,-0.253250002861,-0.473213493824,0.924018740654,0.313791155815,0.958096802235
1676,-0.00765001773834,-0.0221500024199,-1.57675004005,0.558006823063,0.14472079277,0.335478872061,-0.549482882023
23512,-1.90339994431,0.0392000079155,0.289449989796,0.0540365800261,-1.15956676006,0.188945859671,-0.989491045475
