rid,CPC020_A375_6H:BRD-A88774919-001-02-8:10,CPC020_A549_6H:BRD-A88774919-001-02-8:10,CPC020_HA1E_6H:BRD-A88774919-001-02-8:10,CPC020_HCC515_6H:BRD-A88774919-001-02-8:10,CPC020_HT29_6H:BRD-A88774919-001-02-8:10,CPC020_MCF7_6H:BRD-A88774919-001-02-8:10,CPC020_MCF7_24H:BRD-A88774919-001-02-8:10,CPC020_PC3_6H:BRD-A88774919-001-02-8:10,CPC020_PC3_24H:BRD-A88774919-001-02-8:10,CPC020_VCAP_6H:BRD-A88774919-001-02-8:10,CPC020_VCAP_24H:BRD-A88774919-001-02-8:10
5720,-0.247955441475,-0.301150023937,-1.13452041149,-1.7485499382,0.150376945734,-0.529508948326,0.211185634136,0.496359586716,0.451758950949,-0.441437393427,0.242571204901
466,-0.228677794337,1.30754995346,-1.6645077467,-0.714800000191,0.312064766884,-0.454495459795,0.45480042696,0.93253159523,0.641704559326,-0.268818736076,0.428000062704
6009,0.622278034687,0.45894998312,-0.0360330045223,2.35414981842,0.863770782948,-0.130909457803,0.518431544304,-0.154705688357,-0.257902890444,-0.136074453592,-0.098241224885
2309,0.448690354824,1.65019989014,-0.128126174212,0.663550019264,0.205181568861,-0.855532824993,0.512496650219,-0.645033121109,-0.0665376484394,0.530025064945,0.337155342102
387,0.682339906693,1.42414999008,0.372474849224,0.525399982929,0.0167028903961,0.427820205688,0.219214141369,0.296501100063,-0.2334292382,-0.181295454502,0.336172163486
3553,-0.246525660157,0.0437500029802,0.76386320591,1.30694997311,-0.1863283813,1.28600561619,-1.05258214474,-0.573517084122,-1.18101882935,0.274454712868,-0.890728592873
427,-0.436641514301,-1.15590000153,-0.391180157661,-0.233150005341,0.398176491261,0.257664233446,0.519476890564,-0.301918774843,0.408918678761,-0.179026693106,-0.115206152201
5898,-0.134778127074,-2.57964992523,-1.10417222977,0.0157500002533,-0.700263559818,-0.432976782322,0.246241569519,0.24339568615,0.190256685019,-1.0362970829,0.0547747164965
23365,-0.464908063412,0.13220000267,-0.945793330669,-0.277400016785,0.655824780464,0.538199365139,-0.0588215589523,0.170644775033,0.269197851419,-0.882070302963,0.174137353897
6657,-0.124851055443,-0.430899977684,0.313813388348,1.73935008049,-0.716875970364,0.179813832045,-1.04882216454,-0.475147485733,-0.970742225647,0.368421375751,-1.04224681854
5054,-0.0773944929242,1.71545004845,-0.45779928565,-1.65740001202,-0.355662256479,0.333639740944,-0.351079285145,0.289154171944,0.311013400555,0.292876213789,-0.744313418865
3108,0.794016599655,0.941550016403,2.15309166908,-0.162149995565,-0.29923927784,-0.208899229765,-0.0806609839201,-0.174837097526,-0.0572421699762,-0.116719067097,0.43377918005
1950,-0.00938291847706,-0.887600064278,0.00306827574968,1.04830002785,-0.502603828907,0.647468030453,-0.540811419487,-0.352841973305,-0.476216435432,0.556973159313,-0.466485798359
351,0.433383822441,-0.319400012493,0.270411729813,0.337249994278,0.313034236431,0.304925233126,-0.289174497128,-0.146345168352,-0.112857684493,0.140979856253,-0.386035561562
4846,-0.119307056069,-0.53569996357,2.22825098038,0.83544999361,-0.417796850204,-0.742062330246,-0.0266999863088,-0.445399045944,-0.608108460903,0.197810217738,0.100429721177
1452,0.789824306965,0.892449975014,0.324625253677,-0.0423499941826,0.272171169519,0.188018009067,0.231478318572,0.541824221611,0.872355401516,-0.360734730959,-0.73478281498
4776,-0.319400012493,0.0726499855518,0.330206096172,1.02639997005,-0.104634538293,0.606820821762,-0.942099452019,-0.548827111721,-0.871793031693,0.687741339207,-0.992712497711
6908,-0.141892969608,-0.177600026131,0.0857782959938,-0.245900005102,1.12323617935,-1.02553153038,0.144036024809,0.304949939251,-0.0751950219274,-1.03781378269,0.311352849007
672,-0.191080257297,0.594049990177,-0.699768185616,-0.708249986172,0.309628307819,-0.300775408745,0.660422563553,0.0452066063881,-0.256604164839,-0.551564157009,0.557424426079
5710,0.560177564621,0.0484500005841,0.728963136673,0.254449993372,0.883075296879,0.114975482225,-1.85123133659,0.719630718231,-1.6807217598,-0.354229480028,0.215478211641
2115,0.143694102764,-0.45609998703,0.234149977565,0.472600013018,-0.615855455399,0.0308879688382,-0.154264584184,0.284133553505,0.292768597603,0.318307161331,-0.853575706482
7015,-0.231158003211,-1.31675004959,1.15019977093,0.989499926567,-0.708176255226,0.340351969004,-0.911857426167,-0.260686248541,-0.656826913357,1.16451132298,-1.00359141827
8726,-0.341878175735,-0.709450006485,-0.733781635761,-2.35564994812,0.068065315485,-0.369558930397,0.570078670979,1.19308340549,0.40675330162,-0.749576687813,0.599757254124
2185,-0.0704832598567,-0.737049996853,0.920150756836,1.13289999962,-0.781893849373,0.35722926259,-0.966976821423,-0.75726044178,-0.972192466259,0.395484954119,-1.05192875862
3315,0.0649450793862,-0.38765001297,0.368733137846,0.160950034857,0.387289136648,-0.315203666687,0.107514113188,0.362698972225,-0.499734073877,-0.0403427705169,-1.0173535347
5289,-0.472623348236,-1.42949998379,-0.442571043968,0.314050018787,-1.21379995346,0.0432294011116,-1.34275794029,0.0824025124311,-0.689265012741,-0.111336171627,-0.0180806741118
868,0.0519867911935,-0.0195499993861,0.717597007751,-0.237200006843,-0.80218398571,-0.677748739719,-0.593524634838,-0.286240756512,-0.571571826935,-0.0309133976698,-0.366338074207
1677,-0.233260184526,-0.970199942589,-0.137189552188,0.469250023365,-0.0893897861242,-0.290053725243,-0.708716034889,-1.04145753384,-0.758334755898,0.566059350967,-0.156674534082
7043,-0.285348087549,0.242649972439,0.697023034096,1.97480010986,-0.148926973343,0.457479923964,-0.590866148472,0.516243100166,-0.578123688698,0.313909351826,-0.961092591286
5613,-1.13450443745,-0.833550035954,0.675930559635,0.979200005531,-0.420346111059,0.470950067043,-0.917900323868,-1.25855541229,-0.403114080429,0.523364186287,-0.721384167671
595,0.0911955758929,-0.732949972153,-0.0352331548929,0.329949975014,0.874337375164,-0.014328295365,0.103104807436,0.242816448212,0.230237230659,-0.0528663992882,0.278987973928
4793,-0.147630989552,1.35084998608,0.972254931927,-0.633849978447,0.315007597208,-0.339983552694,-0.0901018902659,0.222155094147,-0.121374577284,0.282032668591,-0.0411763265729
2736,-0.301040381193,0.574699997902,-0.0511459708214,1.08850002289,-0.863040328026,0.489489465952,-0.277861237526,-0.408342957497,-0.617942869663,0.47423645854,-0.643168270588
5290,-0.161339908838,-0.338750004768,0.706951618195,0.576600015163,-0.42793443799,0.946509838104,-0.789516270161,-0.036101706326,-0.423479288816,-0.0624836459756,-0.446538984776
6194,0.10878931731,-0.00034999998752,0.000503501098137,-1.38874995708,0.26886895299,-0.00885608047247,0.179774478078,-0.14385458827,0.897247850895,-0.954228401184,-0.100480645895
1676,-0.143101274967,-0.233450010419,0.919844269753,1.19854998589,-0.114862263203,1.12826967239,-1.2184523344,-0.312510639429,-0.861576318741,0.484984815121,-1.08037209511
23512,-0.516636133194,0.0142499804497,-0.182704865932,-0.176049977541,1.09024369717,-0.899560332298,-1.19989049435,-0.519051730633,-1.10093784332,-0.169003278017,0.961695075035
148022,-0.981841623783,-0.458649992943,0.0892551764846,-0.42974999547,-0.422437787056,0.554194033146,-0.367071390152,-0.119355082512,-0.143255770206,-0.455528318882,0.546179592609
1906,-0.692893385887,-0.333749979734,-0.186534255743,0.670750021935,-0.264686048031,-0.0678901225328,-1.46344518661,-0.869917452335,-1.11253726482,0.579169154167,-0.903646826744
8878,-1.08032894135,0.177900016308,-0.573733568192,0.778200030327,0.228127151728,-2.78950047493,-0.00991200841963,-0.549479305744,-0.3552082479,-1.40512156487,0.170675754547
3091,0.307439684868,-0.58595007658,0.264207839966,-0.0230500102043,0.149219453335,0.0372841656208,-0.932155251503,0.378069281578,-0.147493779659,0.938771367073,-1.24976813793
5743,-0.0727285891771,0.74279999733,0.318048357964,-1.00180006027,0.409518778324,0.15568010509,-0.867232263088,0.095656953752,-1.29736876488,-0.208961352706,-0.577139377594
5321,0.120583474636,-0.964999973774,0.72078871727,1.36940002441,-0.578246414661,0.415313243866,-1.3282020092,-0.622998535633,-1.00886964798,-0.0456998944283,-1.34734940529
4144,-0.00250422954559,0.385700017214,1.12074589729,0.771699965,0.802284002304,-0.79545545578,-0.251203715801,-1.61726665497,-0.26263320446,1.21384191513,-0.274974107742
1981,0.0965453758836,-0.508800029755,0.204372465611,0.662450015545,0.156059876084,0.523247420788,0.830971062183,-0.828870773315,-0.052095413208,0.37774425745,0.128179252148
695,-0.554990649223,-1.74219989777,-0.360026836395,1.26835000515,-0.551858305931,0.0264880079776,-0.684975862503,-0.0627687573433,-0.325146019459,0.104764834046,-0.413831174374
10398,-0.408922433853,-0.656500041485,-0.0462334752083,0.496850013733,-0.579296708107,-0.0282656177878,-1.07222425938,-0.362123072147,-0.586959719658,0.51452600956,-0.147328808904
5708,-1.05662667751,0.23219999671,0.298949420452,-0.751549959183,-0.507630228996,-1.19223749638,-0.633979916573,0.0723633170128,-1.00399780273,0.718102753162,-0.782157897949
1213,-0.00683015678078,0.204049989581,-0.0683099702001,-0.943300008774,0.600298881531,-0.731713414192,0.568415284157,0.64305305481,0.142562925816,-0.591868400574,0.440606534481
226,0.249956518412,0.433400005102,-1.24082577229,-0.153349995613,0.942275166512,0.31946143508,-1.11305546761,0.122906446457,-0.287852138281,-0.468314886093,0.292110383511
6777,0.567884683609,0.899700045586,0.0805222094059,-0.0144999995828,0.0202766153961,-0.0865761488676,0.0324084460735,0.0275669768453,-0.483493924141,-0.207396730781,-0.213705807924
2113,-0.670496404171,0.122850000858,0.406462073326,2.39470005035,-0.483910292387,-0.0857144147158,-0.674022972584,-1.36872625351,-1.01620280743,0.467159748077,-1.02482581139
3329,-0.706018984318,-0.438199967146,-0.461553752422,-0.0759499967098,0.202673688531,-0.380002200603,0.329738795757,-0.612902104855,-0.329435229301,-0.164818942547,0.294235765934
1050,0.185531914234,1.05789995193,0.0819174349308,-0.1426499933,0.61435675621,-0.235440731049,0.516446948051,-0.119656607509,-0.053110845387,-0.0944127440453,0.00166365131736
9491,-0.187825888395,-0.225549995899,1.61695313454,0.334600031376,-0.211420089006,0.563319683075,-1.00007581711,-0.0506627559662,-0.587498426437,1.22268724442,-1.02863526344
22926,-0.184940159321,0.312000006437,-1.45632302761,0.172399997711,0.195473611355,-1.01337957382,-0.63352394104,-0.783028006554,-0.300285547972,0.311347991228,-0.16447532177
5899,0.0296695455909,-0.202399998903,-1.29134392738,-0.209900021553,0.183973789215,-0.256244122982,-0.0307862907648,0.0495615005493,-0.0911630839109,-0.29448312521,0.299189925194
5467,-0.0116580724716,0.254999995232,0.153292477131,1.83780002594,-0.204989492893,-0.766556143761,-0.348472177982,-0.797391235828,-0.666896283627,0.250698566437,-0.34537127614
6774,0.174717873335,-0.335399985313,-0.839900076389,-0.370499998331,-0.678013205528,-0.617198050022,-1.18163025379,-0.34699434042,-0.708218693733,0.0870596170425,-0.830637335777
1788,-0.122762911022,-0.901400029659,0.663850545883,1.65285003185,-0.492933571339,0.761788606644,-1.14410853386,-0.532396793365,-1.06446218491,0.476472020149,-1.11364996433
5921,0.133765891194,1.12734997272,-0.346907168627,-0.44580000639,0.527505636215,1.42025244236,0.372279644012,0.551580071449,-0.107882536948,-0.263342499733,0.423905789852
5721,-1.13727355003,-0.540300011635,-0.131780654192,-1.24320006371,0.415601223707,0.874386191368,0.631228983402,-1.97673368454,0.430585801601,-0.775477528572,-0.354567855597
