rid,DOS029_VCAP_24H:BRD-K43880650-001-01-0:4.91,DOS033_A375_24H:BRD-K43880650-001-01-0:4.91,DOS033_A549_24H:BRD-K43880650-001-01-0:4.91,DOS033_HT29_24H:BRD-K43880650-001-01-0:4.91,DOS033_MCF7_24H:BRD-K43880650-001-01-0:4.91,DOS033_PC3_24H:BRD-K43880650-001-01-0:4.91,DOSBIO002_A375_24H:BRD-K43880650:9.82536,DOSBIO002_A549_24H:BRD-K43880650:9.82536,DOSBIO002_HT29_24H:BRD-K43880650:9.82536,DOSBIO002_PC3_24H:BRD-K43880650:9.82536,DOSBIO002_MCF7_24H:BRD-K43880650:9.82536,DOSBIO002_NEU_24H:BRD-K43880650:9.82536,DOSBIO002_NPC_24H:BRD-K43880650:9.82536
5720,-0.76550757885,1.13359093666,-0.380297750235,1.53775000572,0.363083511591,-0.350899994373,-0.787675440311,-0.553982794285,-0.702835023403,-3.78749847412,-3.89945173264,1.30454993248,0.57784974575
466,-0.0557371228933,-1.26741051674,-0.0167615711689,-0.462899982929,0.74509370327,0.204600006342,-1.52104532719,-0.536011576653,-0.67605060339,-1.66441142559,-3.47409057617,1.31974995136,-3.45372915268
6009,-1.07498037815,0.385090440512,0.712303161621,0.185499995947,0.776277422905,-0.432349979877,-0.124896131456,1.5003169775,-1.59451925755,2.70380663872,1.7088329792,-1.34204995632,0.782028973103
2309,-0.0308872461319,0.633538484573,-0.489775896072,-0.497500002384,-0.105397239327,0.0924999862909,-0.859870553017,-0.257389008999,-0.586944937706,-0.471910715103,-0.277508676052,-0.0516999959946,0.228270083666
387,-0.529200136662,0.518789052963,1.48477971554,-4.40760040283,0.24725523591,-0.700899958611,-0.734674334526,1.9181599617,0.607051610947,3.8743827343,1.86442673206,-0.100899994373,2.35623073578
3553,0.728726804256,-0.985029578209,-1.37018442154,-0.164400011301,-1.3495388031,0.503149986267,-0.162922754884,-0.445549219847,1.41394042969,0.200432211161,-0.296240210533,0.117700010538,0.386340230703
427,0.727054297924,0.088743545115,0.494839787483,-0.0273499991745,-0.222576797009,0.0999500006437,-0.830597043037,1.73977398872,0.526257753372,-0.920172035694,-1.19906139374,-0.00230000913143,-0.525518417358
5898,-1.26151883602,-0.0656291991472,0.0944392606616,-4.04694986343,0.296190559864,-0.488099992275,-0.601163387299,1.32329559326,-0.611667275429,0.815370380878,0.262295693159,1.27230000496,0.34872508049
23365,0.389140665531,1.12265241146,0.456944614649,0.414250016212,0.568428516388,1.17700004578,-0.12409184128,0.966074585915,0.190298616886,1.81515645981,0.308081269264,0.0871000289917,1.07150006294
6657,0.517154991627,-0.000694341957569,-1.27377128601,0.131949990988,-0.796811699867,-0.437599986792,1.74440360069,-0.0939434468746,0.270091444254,-0.920133590698,0.355775564909,-0.986400008202,-1.95608448982
5054,0.0387976169586,-2.20746302605,-0.383923918009,1.17605006695,1.32815909386,-0.779200017452,0.294885575771,-0.252884924412,-0.845376610756,0.431842148304,3.52265095711,-0.00999999791384,-0.480218470097
3108,-0.470468521118,1.10728216171,0.147467970848,1.94569993019,-0.932605147362,0.553499996662,-0.99963003397,0.718128919601,-0.0742553323507,3.22842097282,1.98719120026,0.137249991298,0.260762542486
1950,-0.190659493208,-0.526667356491,-0.335408806801,0.169849991798,-0.260981887579,1.30215001106,-0.0524415299296,-0.189886242151,0.02192671597,-1.71307146549,-1.12845873833,-0.805649995804,-0.794306159019
351,0.119279101491,-0.764225363731,-0.219786137342,-0.447099983692,-3.24627137184,0.0690499991179,1.3592312336,-0.146347433329,0.430157989264,-0.213474616408,0.0629648864269,0.447849988937,0.339695870876
4846,0.323089241982,-0.364213883877,-0.11253836751,0.760249972343,-0.874202728271,0.00275000929832,-0.666041612625,-0.276212900877,0.43606197834,4.02746009827,0.15104585886,-0.68180000782,0.492304414511
1452,-1.05266582966,1.20258152485,-0.76135134697,3.77194976807,0.99018484354,0.390399992466,-1.89932656288,0.634366035461,-0.875551700592,0.794954955578,-1.44957375526,-0.341650009155,0.884963750839
4776,0.517695009708,-0.550740301609,-1.07701361179,1.17204999924,-1.00608539581,-0.890849947929,1.48126292229,-1.48903775215,2.08490204811,-0.395018011332,0.619462192059,0.316899985075,-0.0651081800461
6908,-0.239487558603,0.941206514835,1.55314517021,1.66540002823,0.791379213333,0.133000001311,-0.408941239119,-0.450793206692,-0.438953220844,-1.08984768391,-1.03986251354,-1.48280000687,-1.51878130436
672,0.46671512723,-1.73350191116,-0.109376803041,-0.214699998498,-0.382683187723,0.335049986839,0.161413133144,-1.19035983086,-0.920404434204,-3.04450702667,-2.29547262192,-1.48825001717,-0.997844219208
5710,0.0421893894672,0.640731036663,-0.293715655804,0.0311499834061,-0.704367518425,-0.525449991226,-0.0841581523418,0.127072006464,0.931396722794,0.713977336884,0.839244008064,-1.10389995575,0.47573569417
2115,1.06421375275,-1.08831810951,-0.0225743055344,-0.808699965477,-0.29339659214,0.658699989319,-0.908029913902,0.0844467431307,-0.250079035759,-0.0909674093127,2.50099015236,-0.473299980164,-0.613857984543
7015,0.604258298874,-0.7350679636,-1.12617242336,0.631549954414,-0.444093286991,-0.705950021744,1.28788363934,-0.725944519043,1.13870799541,-0.60979193449,-0.190548524261,1.69475007057,0.0410099923611
8726,-0.370235979557,1.77678740025,2.60482382774,-0.732699990273,0.37929853797,0.700249969959,-0.57829117775,0.350099444389,-0.272259861231,1.42082595825,0.319973111153,-0.175150036812,0.907939553261
2185,1.11803293228,-0.526557743549,-0.540915668011,0.371250033379,-0.77903342247,-0.341549992561,1.23572552204,-0.0547889471054,1.04448699951,0.636682510376,0.316055029631,1.26494991779,0.391318380833
3315,0.334207385778,0.885048031807,0.396354228258,1.71904993057,0.123721122742,-0.526700019836,-0.144950971007,0.849179089069,-0.254587233067,1.02303528786,1.06017756462,-0.611699998379,0.519660770893
5289,3.33941483498,-0.283800244331,-0.26354816556,0.770600020885,-1.62289655209,-0.0918999910355,-0.671308815479,-0.0173249840736,0.204907536507,0.175702527165,-0.101195335388,2.51410007477,-1.09846949577
868,-0.174172624946,0.156380772591,0.0741932168603,1.05320000648,0.114391259849,0.670300006866,-0.286653578281,1.29438996315,0.459266573191,1.77952218056,1.00505495071,-0.877999961376,1.94454073906
1677,0.0528180226684,-0.862991571426,-0.901558458805,-1.23084998131,-0.207504451275,0.372950017452,-0.0505412220955,-1.43451738358,1.064473629,-1.82118272781,-0.877459168434,1.49939990044,0.242330014706
7043,-0.396889477968,-0.375548541546,-1.07635974884,0.141599997878,-0.552219092846,-0.0550500005484,0.513950228691,0.727801203728,1.46682870388,0.908097207546,1.79608881474,-0.510599970818,1.26641428471
5613,-0.120787069201,-0.521410405636,-0.363327801228,2.02820014954,-0.94483101368,-0.22080001235,3.21956682205,-1.43641841412,0.362292945385,-0.287115931511,-0.787116289139,-0.764199972153,-0.448906183243
595,-0.728510856628,-0.347136884928,-0.131213948131,-0.545500040054,-0.858190536499,-0.520399987698,0.0569745674729,0.0276260375977,0.662758469582,1.34984111786,-0.59817558527,-1.28610002995,-0.0370591878891
4793,0.582550704479,0.589094400406,0.0759238004684,1.72130000591,1.07939040661,0.350549995899,-0.766743600368,0.422552108765,0.881767392159,2.01881885529,1.45159649849,-0.734549999237,1.30002832413
2736,1.79075372219,-0.447841078043,-0.52749145031,-0.335799992085,-0.779448509216,-0.226099997759,0.733430624008,3.90779662132,0.868149578571,0.768597066402,1.76848864555,-0.777899980545,0.955537617207
5290,0.5477206707,-1.11266982555,-1.3438179493,0.851850032806,-0.170951068401,1.97570002079,0.39094132185,0.921425044537,0.485306322575,0.294647663832,-1.74690783024,-0.221949994564,0.228091955185
6194,-0.429529726505,4.8689529649e-05,0.0,-0.337249994278,0.306486129761,0.215100005269,-0.914807796478,0.586693048477,0.139226853848,1.46610701084,1.94779610634,0.000699996948242,0.593288898468
1676,-0.484022378922,-0.217626199126,-0.836734294891,-0.198600023985,-0.391488552094,-0.965299963951,0.587162256241,0.513258337975,2.09364843369,0.559899568558,0.234165668488,-0.772099971771,0.4237819314
23512,-4.24509525299,-0.118698909879,0.683198690414,-1.66449999809,0.686241209507,-0.224099993706,0.49606397748,-0.222006395459,-0.683345854282,-0.331873357296,-1.492426157,-0.394699990749,-1.239387393
148022,-0.51017332077,0.501340210438,-0.106871843338,0.948200047016,0.793985903263,-0.365649998188,-0.158359080553,0.010002553463,1.31122910976,0.656426429749,0.810830950737,0.783200025558,-0.260119885206
1906,-0.316617280245,-0.345434546471,-3.78807353973,0.219500005245,-0.0724958628416,-0.662850022316,1.31785535812,0.488670766354,0.927156031132,0.0346022807062,-0.257395595312,0.0998500064015,0.914837956429
8878,1.79272973537,0.138964623213,0.947636187077,1.72309994698,0.683732748032,-0.420800000429,0.115838617086,-0.707477092743,-0.189942151308,-0.415452688932,-0.19354981184,0.697849988937,-0.17247197032
3091,-0.901867926121,-0.0879026055336,0.372007757425,-0.918249964714,-0.505912065506,-0.951550006866,0.647132992744,-0.446304798126,2.1248626709,-2.03766798973,-1.89289188385,-0.684000015259,-0.747358322144
5743,-0.310527324677,-0.00399243831635,0.836727440357,0.578999996185,-0.180979624391,-1.11225008965,-0.791653871536,-0.818875074387,-0.00818186998367,-1.00457680225,0.0,-0.327899992466,-0.134909659624
5321,0.335743248463,-0.00555906072259,-1.11302733421,0.125100016594,-0.0456828102469,0.51550000906,1.31393039227,-0.852726042271,0.692245185375,-0.0946387946606,-0.434099406004,-0.455150008202,-0.380460113287
4144,-0.0759927630424,0.285070002079,-0.617852449417,0.285950005054,-0.893435776234,-1.08190000057,-1.29757118225,-2.24185347557,0.698985159397,-1.51825678349,-0.516366779804,0.159799993038,-1.4812874794
1981,-0.168286010623,0.256392538548,-0.145395368338,0.106299996376,0.598026812077,-1.85549998283,-0.385464251041,-0.0096424780786,-0.0935611724854,1.28132271767,0.845120728016,-0.814499974251,0.685894668102
695,-0.126421838999,0.0431352555752,3.61650300026,-2.09870004654,1.23975205421,1.85315001011,0.126042485237,0.708293318748,0.229158237576,1.61689996719,0.223135590553,0.0,1.69371545315
10398,0.0553802251816,-0.798690319061,-1.09088206291,0.158200010657,-0.961476027966,-0.372999995947,0.727683901787,-0.627239048481,-0.307293027639,0.116170324385,-0.72399944067,0.857000052929,-0.333695858717
5708,1.6020989418,4.43977165222,-0.245317399502,0.00964999198914,-0.0545392334461,5.02899980545,0.946155011654,-0.759867608547,1.17857038975,-1.73093807697,-0.38572794199,0.224299997091,-0.122491642833
1213,1.91873538494,-0.127915352583,-1.00006353855,-0.535750031471,-0.530225992203,-0.537649989128,-0.964260339737,0.63704419136,0.383604347706,0.413608878851,0.888731360435,-0.611100018024,0.298609137535
226,0.0291274487972,7.0815577507,-0.33322891593,0.742900013924,-0.513011455536,-0.486999988556,-0.285750240088,-0.334313929081,0.753497421741,-0.942588508129,-4.83375787735,-0.746950030327,-0.149782270193
6777,-0.160352751613,0.480333149433,1.51460075378,1.70714998245,0.420913040638,-0.343599975109,-0.758611321449,0.631040155888,-0.435046374798,-1.02837002277,1.81955957413,1.36975002289,0.856449186802
2113,-0.308454185724,0.116476804018,-1.16989767551,0.200299993157,-1.35924530029,-0.145750001073,-0.0115199275315,0.40057528019,0.71220099926,-0.237107396126,-0.0681831464171,1.09165000916,-0.17281755805
3329,-0.662651896477,0.774809062481,0.545540511608,1.30860006809,0.0731112062931,-0.344200015068,0.415762841702,-1.43028593063,-0.163844361901,-2.97890877724,-0.973483026028,-0.430599987507,-0.391388475895
1050,-0.662101984024,-0.0628446415067,-0.0769642218947,-1.4632999897,0.421877384186,-0.298449993134,-0.62554615736,0.228550672531,-1.29205727577,-2.22822022438,-1.50405097008,-1.023250103,-1.01846861839
9491,1.47650432587,0.0421796813607,-0.602868020535,0.0886000394821,-0.723993718624,0.4483499825,1.38534903526,-0.47816991806,1.18202793598,-0.961130857468,-0.424283206463,0.486250013113,0.354027271271
22926,-0.0635088682175,0.225912988186,-1.50583302975,1.09764993191,0.09557056427,-0.379599988461,-0.37594628334,0.0516308248043,0.379762917757,0.826181530952,-1.93435287476,0.377649962902,0.38619941473
5899,-0.200342416763,0.576564311981,1.04521942139,0.692100048065,1.27984499931,0.151800006628,-0.781561374664,-0.78154873848,0.403906285763,-2.12251138687,-2.38864374161,0.527700006962,-1.37026238441
5467,0.04445078969,0.0527940094471,-0.415382087231,0.32154995203,-0.0249650850892,-0.367100000381,3.53051996231,1.1242429018,0.67733335495,2.58003640175,2.36032176018,1.34210002422,1.31175374985
6774,-2.33600592613,-0.308140665293,-0.239699736238,-0.425499975681,0.966201007366,0.3791000247,-0.113321259618,0.365056544542,-0.303430974483,1.47395813465,3.53912949562,0.196800008416,0.626379787922
1788,-0.181794434786,-0.754303455353,-1.47346234322,0.578999996185,0.0622102767229,-0.454149961472,1.08584988117,-0.59512668848,2.98271560669,-1.44305217266,0.131671071053,0.110650032759,-0.578282654285
5921,0.298831880093,0.373508840799,1.90108466148,1.34975004196,0.426134109497,-0.649349987507,-0.0390520654619,1.04557132721,0.556875407696,3.3430044651,2.02474379539,-1.62924993038,2.16533970833
5721,0.22360676527,0.00536094605923,0.637281119823,-0.701900005341,-0.568776130676,0.567250013351,0.605610847473,-4.28648042679,0.0470185875893,1.00565314293,1.03614914417,0.25980001688,-1.42103266716
2263,1.22732019424,-0.370769947767,-0.192755222321,-0.654649972916,1.46983242035,1.65055000782,1.81359267235,-0.888164281845,0.271082013845,-1.4350823164,-0.963030815125,-1.09570002556,0.021347656846
808,3.00162935257,0.431453853846,-0.199649095535,0.957650005817,-0.578176915646,-0.330200016499,1.22911345959,-0.357224047184,1.12862753868,-0.748847603798,-0.834922850132,0.470700025558,-0.432384669781
30001,-0.0174507498741,0.364085733891,0.752209663391,1.28305006027,0.444841861725,-1.21705007553,-0.693044066429,-1.39726686478,-0.518496274948,0.437605232,-0.79692864418,1.57535004616,-0.696737408638
348,-0.28464859724,0.293614923954,-0.536035895348,0.641900002956,-0.0487315952778,-0.321550011635,-0.458859145641,3.38864850998,0.236073866487,-2.78785228729,-0.431807875633,1.8234500885,-0.833818435669
30849,-1.58564352989,0.856252372265,1.08898258209,-0.394600003958,-0.628668606281,-1.08104991913,-0.572397887707,-1.77664589882,0.468800336123,0.538982987404,-0.526340544224,-0.454549968243,0.22599709034
1454,-1.45227050781,0.601511538029,-0.867789030075,0.396700024605,-2.0815141201,-1.77364993095,1.10005760193,0.247381031513,-1.09341359138,-0.165646225214,1.11079180241,-0.128199994564,0.814392328262
6500,-1.67232191563,0.629041969776,0.860899627209,-0.844500005245,-0.00284126400948,-0.203100010753,-0.179292201996,0.645139813423,1.43178546429,3.61003088951,-0.20322945714,-0.497100055218,0.663754105568
5627,1.75364506245,0.280996859074,1.44801557064,-0.908599972725,-0.256169170141,0.116350002587,-0.869686067104,-0.733409285545,0.0306175947189,0.0494083687663,0.437952727079,0.368999987841,0.741699874401
5715,0.805533587933,0.46650660038,0.162819966674,0.318100035191,1.17899656296,-0.57389998436,-0.48699259758,1.26337766647,-0.535346448421,1.56916606426,0.731848537922,-0.0773499906063,1.4551589489
4791,0.121458254755,-0.386281698942,-0.0421619638801,0.505550026894,0.16341586411,-0.0224000066519,-0.342170238495,0.495497912169,1.23928940296,0.817943632603,0.320901870728,0.589349985123,-0.950223445892
56924,1.12700128555,-0.0114864250645,0.279059290886,-0.319799989462,0.372549533844,0.51390004158,-0.108147829771,-1.17019784451,0.0443722307682,-1.63355958462,-0.593352437019,0.343950003386,-0.497372031212
2690,3.26094436646,2.32753276825,0.232253149152,0.263049989939,0.372368276119,0.665799975395,0.114792555571,-0.282479465008,0.503232657909,0.89986461401,-0.743265211582,0.804149985313,-0.627617120743
1019,2.58583331108,-2.69728279114,0.155433654785,-4.6532497406,0.491431474686,0.435250014067,0.421755164862,-0.61514121294,-0.68158864975,-0.465986043215,-0.412355691195,-0.490649998188,0.97579151392
51422,-1.11813795567,0.395864874125,0.0907517522573,0.02349999547,-1.15774405003,-0.0697499960661,-0.334980666637,1.88695073128,-0.67027336359,1.65117514133,1.8003423214,1.15785002708,1.41948521137
5788,0.000124305486679,-0.714583575726,-0.660131275654,0.138899981976,-0.0232701301575,-0.471699982882,0.724433362484,0.0780200064182,0.968811631203,0.148365020752,1.1168807745,0.833499968052,1.02525854111
6709,-0.184119224548,0.928285181522,0.898216485977,0.0408000051975,0.245541185141,-1.29690003395,-0.934324741364,0.785785973072,0.0371530354023,0.743199467659,0.924857437611,0.873300075531,-0.410872459412
1277,4.01829910278,-0.480929434299,0.726039648056,-0.0756500065327,-1.12581682205,-0.153299987316,0.0486666038632,1.92401790619,0.0635845214128,-0.258266448975,1.89975047112,1.17460000515,0.408051609993
993,0.663167178631,1.29674899578,-0.127061039209,0.9199000597,0.585248470306,0.469850003719,0.0628893971443,0.216840177774,0.744783639908,0.312891691923,0.172357678413,-1.71154999733,-0.6647990942
7157,-1.04561448097,0.723768234253,-0.163610011339,-0.523799955845,0.196897447109,0.515950024128,-0.589536070824,-1.54629039764,0.644444346428,-0.733788847923,-2.46460914612,-0.23529997468,-1.04805874825
1958,-0.317114472389,-0.119003772736,-0.0573676526546,-0.514900028706,-0.157158941031,-0.125950008631,0.0902225375175,-0.372536242008,-0.573362112045,4.52180624008,-0.597394585609,0.290049999952,0.343460023403
4582,-0.157755494118,-0.333667546511,-0.0383394472301,-0.341249972582,0.321078747511,1.19760000706,-0.474114865065,2.60517334938,1.42946219444,0.695602893829,0.570767104626,-1.2009499073,1.16501271725
9212,-1.19131994247,-0.548393964767,-1.50493144989,0.185700014234,-0.825837492943,-1.01029992104,1.48029351234,-1.31839847565,0.909804701805,-1.42348814011,-4.22972202301,-1.03834998608,0.352083623409
8440,-1.09101009369,-2.65658688545,-0.0425297319889,-2.054500103,-0.560525715351,0.332049995661,-0.382226586342,-0.654424726963,-1.19256532192,-2.08044838905,0.774202883244,-2.99935007095,-0.616507828236
6790,-0.0382883585989,1.21494793892,-1.2316262722,0.102400004864,1.07690548897,-0.0681999996305,-0.352578580379,-0.619566440582,1.08778977394,0.578823983669,0.106303609908,0.439049988985,0.0579113662243
8851,-1.68082773685,1.41087007523,-0.151732906699,-1.02779996395,0.295319348574,0.300350010395,-0.348845601082,1.02099812031,-1.28164100647,2.12492871284,0.602788925171,-1.23955011368,0.311345994473
2534,-0.613121509552,-0.875440120697,0.552797913551,0.267300009727,0.306214004755,-1.24639999866,-0.287844181061,0.531830191612,1.14910030365,-4.20970535278,-0.0560338497162,-0.656300008297,-1.53793036938
4893,-0.862354040146,0.412133574486,0.752771854401,2.55914998055,0.789771914482,-0.875450015068,-0.0979922115803,-1.10609424114,1.50829982758,-1.73521482944,-3.20083451271,0.48685002327,-0.504299044609
665,1.5398607254,0.316581785679,0.943169593811,0.911849975586,-0.374046325684,-2.21860003471,-0.47666311264,0.582735180855,-0.109667479992,0.546617388725,0.637745857239,-0.84625005722,0.0243341177702
4313,2.33456945419,-0.553785204887,-1.06919085979,0.197750002146,-0.935143828392,-0.284550011158,0.977458715439,-0.144853547215,0.668326973915,1.82376635075,0.387244790792,-0.0507000088692,0.479317724705
1022,-2.74688792229,-0.00644779205322,0.475216388702,0.412250012159,0.276755213737,-0.0764499977231,-0.23077724874,1.10987401009,-1.65175080299,1.3776961565,0.497282803059,0.662849962711,0.193533495069
5880,0.442749410868,-2.61176991463,-0.29387268424,0.0645000040531,0.2934499681,0.518299996853,-1.08423042297,0.401448488235,-0.826029121876,0.726832270622,0.574808657169,0.661500036716,-0.0724787116051
3162,0.93122780323,1.33207094669,1.33410286903,0.799750030041,0.759374499321,-0.46044999361,-0.679121077061,-0.132556468248,-2.25785493851,2.14078426361,2.66116905212,-0.231150001287,4.18379116058
1282,0.428435236216,0.62080770731,-0.689904391766,0.824499964714,-1.22249412537,-0.365000009537,-0.207137525082,0.983670115471,0.0212052129209,1.63632106781,1.21766328812,0.995450019836,0.900822162628
3383,-0.5042719841,0.0453854799271,-0.454726427794,0.174400001764,0.0205238349736,0.324950009584,-0.404448986053,1.68082046509,-1.98920416832,1.62991249561,1.06982028484,0.412900030613,0.610051572323
727,0.426461458206,-0.24419438839,0.218617856503,1.18804991245,-0.580294728279,0.149749994278,3.6752846241,0.0619170963764,1.79793071747,0.395554512739,-1.22428941727,1.27540004253,-0.982071042061
4792,0.663826227188,0.973690032959,0.851062655449,-0.276699990034,0.281509786844,-0.519200026989,-0.152397975326,-0.450001180172,0.128880307078,1.10097980499,-2.3119559288,0.197099983692,1.52551364899
4794,2.07311940193,-0.654842972755,-0.712147414684,0.603999972343,-1.04631316662,-0.449850022793,0.564834833145,-0.49017316103,1.1324698925,0.0124210622162,0.60983145237,0.920149981976,0.646542012691
902,-3.32664346695,-0.188119694591,-0.300209641457,0.148950010538,-0.638136029243,-0.41345000267,0.386197000742,-0.851349473,0.402174323797,-3.70921397209,-3.52020597458,-0.328850001097,-0.611411094666
8091,5.49621200562,-0.0642205476761,1.21491706371,-0.742400050163,0.408389866352,0.291700005531,-0.391933083534,-2.33052682877,0.428214788437,-4.49747419357,-0.943893790245,1.04325008392,-0.764217376709
3486,0.803641021252,0.305680960417,-0.683165431023,-0.00365000963211,0.368345022202,-1.26920008659,-0.667097806931,1.14427924156,0.313482433558,0.552817285061,0.51696562767,-0.0486499667168,0.660661995411
10818,0.210481569171,-0.707985639572,-1.50174796581,1.43494999409,-1.0126106739,-0.692849993706,0.432970583439,-0.436634212732,1.67973649502,1.60074293613,5.69218683243,0.221249997616,1.21271252632
3454,-0.218224614859,-0.552659451962,-1.89928543568,0.735350012779,-0.864689469337,-0.707800030708,1.88372540474,0.422262340784,1.00976550579,1.11428499222,1.16339457035,0.807300031185,1.38119125366
4282,0.0476345419884,0.0,0.00949979387224,-4.30239963531,-0.758632540703,0.0,0.445474296808,-0.248254656792,0.0118379890919,0.0319672226906,-0.147755175829,-0.882099986076,-0.306763529778
1605,0.207604572177,0.35729649663,0.0604500249028,-0.765600025654,-3.46056056023,-0.885199964046,-1.07201480865,1.56911528111,-0.664428889751,2.3195874691,-0.0141415596008,-1.17460000515,-0.290280580521
10644,0.165066540241,-0.0429423004389,0.0543341934681,0.960049986839,0.438664793968,0.215199992061,0.634695827961,-0.692916214466,-0.626702487469,-0.373897105455,-0.278577685356,-0.799199998379,-0.894794523716
2065,4.5224981308,0.886244773865,-0.436107903719,-1.50594997406,-1.15748989582,0.436800003052,-0.725673675537,-0.802057921886,-0.16250051558,1.46551048756,0.217949017882,1.05970001221,-0.283578038216
8321,0.0166542232037,-1.27533304691,-0.988101005554,0.000900000100955,-1.41065311432,0.0953500270844,1.06602704525,-0.785168528557,-0.242284536362,-0.482329875231,-0.280021488667,0.0846499800682,-0.241093814373
8503,0.243086144328,-0.0775839984417,-0.785711228848,-0.958200037479,0.676795482635,-0.353850007057,-1.02034235001,0.733641326427,1.17183160782,1.49115097523,1.61167764664,-0.264900028706,0.141331911087
7027,0.052792429924,1.2115020752,-0.12495456636,0.677049994469,0.190528452396,-0.970849990845,-0.391012877226,-1.18374824524,0.478026270866,-1.18539702892,-1.23747456074,0.521450042725,-1.42447817326
6850,0.689852416515,-0.163464665413,-0.919784188271,0.61460006237,-0.952672719955,-0.52404999733,0.548073887825,-1.26701927185,0.338198393583,-1.59087896347,-0.583820402622,1.31260001659,-0.828246235847
1978,-0.0260214209557,0.456955820322,-0.720848143101,-1.37279999256,0.559864640236,-0.0945999920368,-0.949095368385,-0.168028861284,-0.132618904114,0.609814167023,-0.333489239216,-0.417600005865,0.109411031008
896,-0.0932215303183,0.366844147444,-0.794061541557,-5.20569992065,1.91954147816,0.829349994659,0.859887838364,0.0978976786137,-0.259817779064,0.199993416667,0.467060267925,-1.41084992886,-0.422701984644
5777,1.35757541656,-0.194181248546,-1.07667207718,0.772099971771,-0.494968265295,0.60949999094,-0.125109225512,0.665485084057,-0.286329001188,3.21896791458,3.1325378418,1.53719997406,-0.39199078083
1846,-0.577243924141,0.551157534122,0.299241423607,-0.558650016785,0.0743832886219,-0.423449993134,0.400318205357,-1.08714330196,-0.617193579674,-1.41266405582,0.513531804085,-1.382999897,-0.136011511087
5925,-0.353655636311,-1.42332541943,-0.788813233376,-0.981500029564,-1.07357788086,-1.32605004311,0.387898087502,-0.724843859673,-1.23212301731,0.31062823534,0.848748743534,0.0530000030994,-0.769289433956
142,1.26514852047,0.359413683414,0.0894457548857,0.977500081062,-0.485820710659,0.621299982071,-0.0829307064414,-1.00539696217,1.0661867857,0.557875096798,1.19072699547,-0.940300047398,-0.414868623018
1021,0.0464897304773,1.58428072929,0.187498137355,-0.111649997532,0.249047085643,-0.443599998951,0.139554828405,0.36797696352,-1.41964161396,0.967669010162,0.698809444904,0.0843499898911,0.355801314116
5699,0.420019119978,-0.673944473267,0.160250365734,-0.312700003386,-0.45497906208,-0.244000017643,0.48529946804,-2.15625309944,-0.392572432756,0.426454305649,-0.965494573116,0.105300009251,-1.33723497391
8061,0.110646881163,0.841433286667,1.0785690546,2.60640001297,0.350008219481,0.824049949646,-0.200458690524,0.743682980537,-0.0172947943211,1.72978007793,0.877757906914,1.15995001793,0.727081954479
1870,0.810693979263,-0.0904292166233,0.880879759789,-0.00454999506474,-0.672963619232,-0.169550001621,-1.17723870277,-0.0148411393166,0.452682763338,0.520929932594,-0.663600921631,0.340599983931,0.101966232061
1398,-0.5822930336,0.290022075176,0.429550945759,-5.81834983826,-4.45688533783,-0.358349978924,0.182187050581,0.709055185318,-0.117064833641,0.15752620995,-0.232967853546,-1.52499997616,0.52098274231
3312,1.13463163376,0.901358127594,-0.338366687298,-5.68149995804,1.01281189919,-0.257899999619,0.0167964547873,-0.624023914337,-4.50434923172,-1.29656994343,-0.676140189171,-0.558950006962,0.0256477743387
891,-0.024978607893,0.746887505054,0.305539190769,-0.069000005722,-0.299628794193,-0.163499996066,0.515679121017,0.832318484783,-0.168541163206,0.982104718685,1.05263710022,-0.978399991989,0.30099260807
4775,0.994095265865,0.631095528603,3.01694202423,0.247999966145,-0.198268920183,0.26835000515,0.815001130104,0.755447804928,0.576318860054,3.80043411255,0.836233556271,-1.0978500843,1.11579632759
5111,0.0,0.120204851031,-2.87736701965,-0.45664998889,0.302526831627,-0.116750001907,-1.42047584057,0.395242333412,-0.446161270142,0.725256323814,0.468484431505,-0.260100007057,0.409735620022
5696,0.118899703026,-0.34212321043,-0.0667937397957,1.08235001564,4.34563064575,-0.0696000009775,-1.33577847481,-0.836146891117,-0.46874576807,1.60934758186,1.28700661659,1.17555010319,-0.35190820694
5588,-0.107748612761,-0.561891853809,0.188899621367,0.925250053406,-1.02185773849,-0.796650052071,-0.100780591369,1.30906248093,1.07048535347,1.04977500439,0.56842982769,0.872500002384,-0.069610118866
6839,-0.380033224821,0.899685442448,0.550493478775,5.21400022507,0.0364189445972,-0.192800045013,0.266574978828,1.46827483177,-0.343828976154,1.94336235523,1.34577894211,-0.322899997234,0.671762108803
