rid,CPD002_MCF7_24H:BRD-K87156652-001-07-7:10,CPD002_MCF7_6H:BRD-K87156652-001-07-7:10,CPD002_PC3_6H:BRD-K87156652-001-07-7:10,CPD002_PC3_24H:BRD-K87156652-001-07-7:10
5720,-0.0540221184492,-0.20441646874,-2.17542672157,0.391300022602
466,-0.203188195825,-0.35971096158,0.00436326861382,-0.592933297157
6009,0.075194478035,-0.674238801003,-1.10158848763,-0.265700012445
2309,0.568227350712,-0.304967194796,-0.543639540672,-0.0780666470528
387,0.486816883087,-1.16767895222,-1.70598566532,0.148233354092
3553,1.7234017849,1.03376948833,0.0552381873131,-0.622433304787
427,0.0257939137518,-0.05494569242,0.284331530333,-0.520633339882
5898,-0.283109337091,0.88217818737,-2.80431985855,-0.715300023556
23365,-0.631701469421,1.23925352097,0.195278376341,0.730599999428
6657,0.596418619156,0.448575735092,1.20367074013,0.101099997759
5054,3.22042870522,0.207024335861,-1.32103037834,0.00270001590252
3108,1.00718033314,0.0133307278156,-0.684886813164,-0.53013330698
1950,-0.0562489293516,0.37410992384,1.02458024025,-0.059433311224
351,0.517131507397,1.02585864067,-0.593798279762,0.382499992847
4846,0.721476554871,-0.0709728598595,-0.914330482483,-0.435066699982
1452,-0.335947394371,-0.113797582686,-0.443452954292,-1.19920003414
4776,0.774038434029,0.341367721558,1.34881591797,0.153200000525
6908,0.405175805092,-0.233019560575,-0.754782378674,-0.247466683388
672,-0.370645821095,0.141559734941,0.877332806587,-0.667933404446
5710,0.806190669537,0.420667052269,-0.541748523712,-0.913200080395
2115,0.687599360943,1.38614308834,0.0828047692776,-0.04456666857
7015,0.335951864719,0.383416980505,2.07118988037,-0.0163666680455
8726,0.478540301323,-0.60343849659,4.75250196457,0.34796667099
2185,0.808611750603,0.433352380991,1.59517860413,0.0258999988437
3315,-0.194886445999,0.842234253883,-0.730960190296,-0.0662333369255
5289,0.44534906745,0.953114807606,-0.91411459446,-0.489633351564
868,-0.728322386742,-1.1561896801,-0.178351357579,-0.176233321428
1677,0.98886013031,3.74728798866,2.78118777275,0.295300006866
7043,0.950177133083,0.561519443989,0.855047225952,-0.254700005054
5613,0.99516159296,0.323035597801,1.78387367725,-0.356333315372
595,0.803722202778,-0.743629217148,-1.01252686977,-0.171100020409
4793,0.423965990543,-0.310307145119,1.09084308147,0.356966674328
2736,2.31802630424,1.54278635979,1.18447732925,-0.163133323193
5290,-0.10079626739,0.897012829781,1.39086794853,0.171533331275
6194,0.793215274811,-0.874916911125,-0.975780010223,0.264799982309
1676,0.853296279907,-0.691440939903,1.60956776142,0.097800001502
23512,0.0853228867054,0.295298367739,0.0656295493245,0.166500017047
148022,0.0846316814423,0.763968884945,-2.06686687469,-0.172933340073
1906,0.78299510479,0.70408976078,1.230073452,-0.0178000181913
8878,0.471729576588,0.0210539996624,-0.648870110512,-0.356433302164
3091,0.376230597496,0.261757016182,-0.82567358017,0.365233361721
5743,0.262158930302,-0.255960732698,3.33995556831,0.843466699123
5321,0.413799494505,-0.0750107318163,1.03014099598,0.0632000043988
4144,0.858500003815,0.171699404716,-1.81741011143,0.0782333314419
1981,1.48315358162,-0.592992961407,0.250793963671,-1.4672999382
695,-0.0500640794635,-0.0575022697449,0.167904347181,0.424933344126
10398,0.834813952446,0.48860257864,0.569294929504,-1.07123339176
5708,1.25126445293,0.510724306107,0.0588245242834,-1.11606669426
1213,0.944962143898,-0.423539042473,-2.09900283813,0.525833368301
226,1.38171064854,0.347721278667,-0.564782381058,0.532800078392
6777,-0.154955372214,0.248555451632,2.24613904953,0.365533351898
2113,1.06435406208,-0.326478332281,1.04523003101,-0.791033387184
3329,0.209597706795,-0.702130496502,-0.498290598392,0.272100001574
1050,-0.667423129082,0.756661474705,-0.667112290859,0.269566684961
9491,0.73460662365,0.693143010139,1.27285337448,-0.584400057793
22926,0.271592617035,1.25177407265,-1.05159783363,-0.772766709328
5899,1.12946295738,-0.461473166943,-1.06980681419,-0.512266635895
5467,0.34567296505,0.451383471489,-0.466958105564,-0.688899993896
6774,-0.694047808647,2.52224063873,0.78792989254,0.214266657829
1788,1.05717110634,0.00792649388313,0.762488603592,0.180966675282
5921,-0.441628009081,1.14563512802,-1.86481022835,-0.380900025368
5721,-1.29252755642,0.133870273829,-0.894118189812,-0.0643666535616
2263,0.36990571022,-0.0912733674049,1.44799625874,0.405266702175
808,-0.0608852207661,0.494394600391,2.76752233505,0.435766667128
30001,0.419999450445,-0.0728225708008,-1.01883864403,-0.114133328199
348,0.0967188552022,0.357692420483,0.563377022743,0.238233327866
30849,-0.495382100344,1.63113260269,-0.165604904294,-0.314633339643
1454,1.65825724602,0.59617960453,-0.23771224916,-1.00036668777
6500,-0.639471650124,2.97152543068,0.396647036076,-0.00286665558815
5627,-0.786041378975,1.18486118317,5.01356506348,-0.37650001049
5715,-1.31778550148,-0.375494778156,-1.81431221962,0.104000002146
4791,0.243252620101,2.1911406517,0.439145982265,1.61313343048
56924,0.233189702034,2.83869576454,-0.575812041759,0.0326999723911
