rid,DOS060_A549_24H:BRD-K55692246-001-01-5:5,DOS060_HT29_24H:BRD-K55692246-001-01-5:5
5720,-0.550199985504,0.423099994659
466,0.352800011635,-2.4633500576
6009,-0.682900011539,-0.579299986362
2309,-0.925700008869,1.25164997578
387,0.874100029469,-0.437449991703
3553,-0.199000000954,-0.544950008392
427,-0.00930000003427,-0.934800028801
5898,-0.0283000003546,-1.13024997711
23365,-0.815299987793,0.299950003624
6657,-0.628000020981,0.212399989367
5054,-0.164299994707,0.233399987221
3108,-0.557699978352,-0.0198000073433
1950,-1.18239998817,-0.230800002813
351,-3.50300002098,-0.66629999876
4846,-1.20089995861,0.114149987698
1452,1.64260005951,-2.42505002022
4776,-1.47319996357,0.398750036955
6908,0.91479998827,0.0151000022888
672,-1.37150001526,-0.0728000029922
5710,0.559700012207,-1.6493999958
2115,-3.07109999657,-0.274899989367
7015,-0.849500000477,0.181600004435
8726,1.09930002689,0.312700003386
2185,-1.12569999695,0.781150043011
3315,-0.218999996781,-0.0868000388145
5289,0.0337999984622,-0.898599982262
868,0.442799985409,1.24620008469
1677,-2.13369989395,-0.0292000025511
7043,-0.837100028992,-0.707899987698
5613,-1.20879995823,-0.849550008774
595,-0.946399986744,2.15014982224
4793,0.0604000017047,0.828150033951
2736,-0.674499988556,0.0929999947548
5290,0.0115000000224,0.457500010729
6194,-2.82470011711,-0.241600006819
1676,-0.00930000003427,-1.23790001869
23512,-2.87290000916,0.351000010967
148022,-0.678900003433,-0.13544999063
1906,0.197999998927,-2.37695002556
8878,1.27550005913,0.434399992228
3091,-0.259600013494,-1.60234999657
5743,0.210299998522,1.17165005207
5321,-0.968400001526,0.707750022411
4144,-0.350499987602,-1.47650003433
1981,-0.161400005221,0.825749993324
695,-1.0232000351,-0.501049995422
10398,-0.139699995518,-0.683099985123
5708,-1.07819998264,0.842900037766
1213,-1.62209999561,0.287799984217
226,1.73720002174,-0.487700015306
6777,-0.404000014067,-0.277350008488
2113,-0.0263000000268,-0.37270000577
3329,0.459100008011,-0.274199962616
1050,-0.543099999428,0.257600009441
9491,0.122299998999,-0.906899988651
22926,-0.645600020885,0.558200001717
5899,-0.138099998236,-0.197200000286
5467,0.0557000003755,-1.07330000401
