rid,ERG015_PC3_24H:BRD-K19919069-001-02-9:10,ERG015_PC3_6H:BRD-K19919069-001-02-9:10,ERG015_VCAP_24H:BRD-K19919069-001-02-9:10,ERG015_VCAP_6H:BRD-K19919069-001-02-9:10
5720,-0.938437342644,-0.309259802103,-0.770782470703,-0.483935177326
466,-1.57821404934,-0.929755568504,-0.53747856617,-3.16608929634
6009,0.432665884495,-0.599722266197,0.165164798498,0.15403573215
2309,0.625676572323,2.10946202278,0.285966396332,0.908296644688
387,-0.388900578022,0.973341345787,-1.82522463799,-1.81975328922
3553,5.30169963837,0.853208422661,-0.0788240730762,1.08783745766
427,0.271702170372,-1.82178854942,-1.07947778702,-2.32953500748
5898,0.583410978317,-2.98273611069,-0.0250904262066,-0.494987130165
23365,-0.492175400257,-0.07090292871,-0.683062314987,-1.34954571724
6657,0.543649852276,1.32498908043,0.307478100061,1.32402276993
5054,-0.410012304783,-1.15530991554,0.0479267500341,0.24526450038
3108,0.164244353771,-0.23235501349,-0.000559985637665,-0.241092160344
1950,0.269417881966,1.37921357155,3.64332294464,1.48344779015
351,0.787440419197,1.89141428471,-0.236550703645,-2.21223044395
4846,-0.0184567719698,1.69314169884,-0.0651919692755,0.480501174927
1452,0.45823147893,-2.14267516136,-1.44467902184,-1.39755547047
4776,0.0567139163613,0.89054453373,-0.246937707067,0.642781794071
6908,-0.347576260567,-0.212988644838,-0.471506923437,-1.22455871105
672,-0.257620215416,-1.26318728924,0.583672881126,0.860738694668
5710,-0.596410393715,0.365505844355,-0.345198094845,-0.646582424641
2115,-2.04144573212,-0.479001194239,0.145677477121,-0.308924347162
7015,0.638764441013,1.77404379845,-0.273545533419,0.779296278954
8726,0.530946731567,-1.69263482094,-0.0386275649071,2.63789725304
2185,0.919930458069,0.756794452667,-0.0998857915401,0.934218466282
3315,0.189977228642,1.52928161621,-0.0561976246536,0.992244005203
5289,-0.385912179947,-0.282144159079,-0.904604911804,-0.919249475002
868,0.050497174263,-0.762978553772,-0.36209794879,0.151985168457
1677,-0.856934607029,0.649502515793,0.128146409988,1.03955936432
7043,-0.91788995266,0.543430089951,0.167872101068,0.271023511887
5613,0.636598467827,1.81774020195,-0.0273588690907,1.00790023804
595,-0.996611356735,-0.673953652382,-0.891165852547,-0.478163003922
4793,-0.309799134731,1.32723271847,0.0602034926414,0.498949736357
2736,0.546193361282,1.53397727013,-0.42040091753,0.527851581573
5290,0.363408029079,0.799489021301,1.52327775955,1.12466096878
6194,0.425096213818,-0.147364452481,0.0,-0.319070607424
1676,0.481272608042,0.504376292229,-0.263972848654,0.63565325737
23512,-0.900826513767,0.48373734951,0.279297351837,-0.348829686642
148022,-0.546653568745,-2.08914279938,-1.85067284107,-1.03344380856
1906,-0.555710792542,1.16659581661,0.571585297585,0.715280294418
8878,-0.297546327114,-0.60137206316,-0.498571902514,-1.34111428261
3091,-0.113974303007,-1.10995721817,-0.484741985798,-2.61880588531
5743,-0.641879796982,0.822137832642,0.22450658679,0.746065855026
5321,0.436889797449,0.91296517849,0.758161306381,0.644051849842
4144,2.01198220253,2.13694286346,-0.441694766283,0.0773139670491
1981,-0.338190674782,1.36444306374,-0.804811239243,-0.40769636631
695,-0.449877142906,0.358621776104,-0.0972566530108,0.140488058329
10398,-1.67836856842,-0.925939261913,0.472444474697,0.338792324066
5708,0.0190157592297,3.63270044327,-0.204339906573,-0.22273722291
1213,-0.421836495399,-0.698792159557,-1.73249733448,-1.56712245941
226,-0.0201051905751,-0.65593880415,-0.619304776192,-1.45276260376
6777,-0.359284937382,1.76929569244,-0.411670058966,0.115724474192
2113,-0.543473899364,-0.870531976223,0.440535157919,0.745304346085
3329,0.516832351685,-2.09652781487,-0.982951283455,-1.86235070229
1050,0.612999260426,1.80071032047,-0.869989752769,0.774490952492
9491,-0.115823000669,1.13995480537,0.343619763851,0.556045114994
22926,-1.01066255569,-1.36786174774,-1.71050322056,-0.901093423367
5899,-0.0378265082836,0.0662916004658,-0.596718549728,-2.1992380619
5467,2.93139767647,0.856692671776,-0.194159477949,-1.68049454689
6774,0.0646296441555,0.464331805706,-0.991624951363,2.00809836388
1788,-0.205937311053,0.693295717239,-0.166875302792,0.828557729721
5921,-0.421974480152,-1.58019793034,-0.64559084177,-0.325358748436
5721,0.0497184991837,-0.588075637817,1.03186714649,0.141949117184
2263,0.569281816483,1.12321293354,0.494970440865,0.894136309624
808,-0.108187139034,0.996045291424,-0.26154127717,0.6721971035
30001,-0.253661155701,-1.28825259209,-1.41935658455,-1.50639486313
348,0.331206321716,0.618059635162,0.0260642617941,0.786921858788
30849,0.411291211843,1.52253770828,-1.26843953133,-1.53497433662
1454,0.349424153566,1.02385187149,-0.539265394211,-0.00103913247585
6500,-0.901462435722,-1.07743525505,-0.843562841415,-1.23144829273
5627,-0.744246482849,0.45315605402,0.257733166218,-0.34393876791
5715,-0.310697674751,-2.03787255287,0.0462299138308,0.118773251772
4791,-0.793436527252,1.6865388155,0.124920271337,0.69906103611
56924,1.19551193714,0.432235270739,-0.532874345779,-0.244600653648
2690,-0.110559538007,-0.839279234409,0.355621278286,-1.56483924389
1019,-0.36847358942,-3.48607230186,0.00446157157421,-1.15445435047
51422,-0.925866723061,0.27318111062,-0.497571349144,0.273356825113
5788,-0.169650360942,1.0601079464,0.927032411098,1.58799314499
6709,-0.571792125702,-1.19914400578,-0.876554429531,-1.08598065376
1277,-0.0337378680706,0.935714006424,-0.238557845354,3.31899523735
993,-0.91555917263,-0.852805554867,0.551340460777,0.143307387829
7157,-0.818103671074,0.680566191673,-0.265617460012,0.339660555124
1958,-0.324880182743,0.142565011978,-0.220836311579,-0.708825528622
4582,0.0968260243535,0.327819526196,-0.443963080645,-0.234289467335
