rid,NMH002_FIBRNPC_24H:BRD-K54028654-001-01-8:10,NMH002_FIBRNPC_6H:BRD-K54028654-001-01-8:10,NMH002_NEU_6H:BRD-K54028654-001-01-8:10,NMH002_NEU_24H:BRD-K54028654-001-01-8:10,NMH002_NPC_6H:BRD-K54028654-001-01-8:10,NMH002_NPC_24H:BRD-K54028654-001-01-8:10
5720,0.586483120918,-0.200133323669,0.0507454276085,1.10954618454,0.619575977325,0.197673082352
466,-0.28003975749,0.0592000037432,-0.245916232467,0.862355828285,0.622963666916,-0.505978286266
6009,-0.111386656761,-0.0651666745543,0.330299168825,0.51927292347,0.19315713644,0.305702894926
2309,0.532257795334,0.423799991608,-0.585601985455,0.412087440491,-0.0860705822706,2.24186134338
387,0.208389520645,0.196766659617,-0.471177369356,0.746386706829,0.181255549192,1.84140110016
3553,-0.83043217659,0.152799993753,-0.341392755508,-0.853147029877,-0.59556132555,-0.11926870048
427,-0.312950968742,-1.18940007687,-0.632659375668,-0.110408574343,1.38614559174,-1.09266912937
5898,0.696774363518,0.115033328533,0.0664533227682,-0.609028220177,0.615159511566,-1.98351955414
23365,0.578791499138,0.142233341932,-0.406315147877,0.451714456081,1.64150631428,0.159215629101
6657,-0.270173341036,0.101300001144,-0.223899662495,1.13882756233,0.195273458958,0.852976202965
5054,-0.234071955085,-0.515400052071,0.897684752941,-0.232395872474,0.241522550583,-0.21506357193
3108,-0.362533569336,-0.609299957752,-0.04746311903,-0.167445227504,-0.721599400043,1.54004025459
1950,-0.326606273651,0.684133350849,0.288527607918,-0.751672327518,-0.635370135307,-0.452248215675
351,-1.12057614326,-0.595100045204,-0.388883978128,-1.43285238743,-0.944449663162,-0.912384867668
4846,0.419072568417,0.494866669178,-0.691028118134,-0.127249866724,0.350773721933,0.128288596869
1452,0.768571734428,0.425566673279,-0.302241146564,0.648350656033,0.66255480051,0.382961958647
4776,0.32075124979,0.284400016069,0.0314317941666,-0.390168964863,-0.147789269686,1.15071797371
6908,0.739131987095,0.175433367491,-0.604815781116,0.421929478645,0.335328519344,0.662315785885
672,0.458793342113,0.548300027847,0.17093500495,0.0619794167578,0.945307970047,-0.306469559669
5710,-0.101806223392,0.350033313036,-0.323103368282,0.517688274384,0.663396000862,1.10710918903
2115,-0.10901427269,0.220166653395,0.300704538822,0.171223551035,0.147496193647,-1.82237029076
7015,-0.402993261814,0.202266663313,0.0674012675881,-0.0706188008189,-0.90684312582,1.02419042587
8726,0.313860595226,0.0672666728497,0.711796104908,0.36078363657,2.1744787693,-0.846921026707
2185,-0.723884224892,0.122433334589,0.220812693238,-0.987086713314,-0.817684412003,0.136764347553
3315,-0.111921221018,-0.605866670609,-0.0229591280222,-0.188525885344,-0.0719257593155,1.67591357231
5289,-0.443700194359,0.405466675758,0.897850096226,-0.32864394784,-0.136329740286,0.1691198349
868,-0.711531639099,0.019500002265,-0.42045712471,0.7082888484,1.30020928383,1.21244752407
1677,-0.484094232321,0.0992999970913,-0.450089484453,-0.812240958214,-0.326723098755,-0.0256913602352
7043,-0.646048069,0.18056666851,-0.786323904991,-0.205973595381,-0.469807386398,-0.396539539099
5613,-0.753519535065,-0.103566676378,-0.439716607332,-0.456463336945,-0.43064135313,-1.98778533936
595,0.563778877258,0.262733340263,0.352785885334,0.446789652109,-0.201146572828,0.0753557682037
4793,3.91296505928,1.12576675415,-0.538475990295,-0.074793048203,-2.23320198059,0.259628117085
2736,-0.593604803085,-0.216199994087,-0.637135744095,0.304617792368,-0.787792861462,1.03073549271
5290,-0.425888299942,-0.498333334923,-0.688349723816,-0.686971962452,-0.268511235714,0.0365077741444
6194,0.218673139811,0.701433360577,0.000930605048779,0.422808676958,-0.953196108341,-0.196299448609
1676,-1.12787938118,-0.397300034761,-0.407778441906,-0.94094055891,-0.40022444725,0.102912411094
23512,0.749737143517,0.296833336353,-0.315449029207,-0.115001969039,-0.249006658792,-1.06725025177
148022,0.32579728961,0.456433355808,-0.551038920879,-0.508136510849,-1.04177081585,0.296168476343
1906,-0.351614028215,0.48789998889,-0.88643604517,-0.418076902628,-1.08323872089,0.208770900965
8878,0.0786959528923,0.167700007558,-0.796784102917,0.479174882174,-0.1149225384,0.811315774918
3091,-0.971533000469,0.283133327961,-0.142547935247,0.678225278854,-0.177814021707,-1.87648057938
5743,-0.285630166531,0.246266677976,0.141217678785,-1.78663229942,-0.951416730881,0.517059206963
5321,-0.741171061993,-0.26983332634,0.0269303768873,-0.857973992825,-0.626613140106,-0.420215070248
4144,0.25721308589,0.598066687584,-0.303120613098,0.350005716085,0.00620049238205,1.40301954746
1981,2.22087883949,-0.272966682911,-0.753336250782,-0.161642789841,-0.242117851973,0.163746729493
695,-1.33089244366,-3.10716676712,-0.507118165493,0.590495049953,0.80252635479,-0.589487373829
10398,-0.432270586491,0.884600043297,-0.302071064711,-0.845300614834,0.00865936279297,0.386718809605
5708,-0.108797520399,-0.918966710567,-0.0877995193005,0.462699770927,-0.544350862503,1.13229882717
1213,0.283503741026,0.363033354282,0.0535068809986,0.696071624756,0.50103199482,-0.274350196123
226,0.273420959711,0.620733380318,-0.794806838036,0.616521537304,0.564522504807,1.03573584557
6777,0.447462022305,0.666566729546,0.0588472150266,0.190792486072,-0.301846891642,0.326075851917
2113,0.359364569187,0.203266680241,0.0922615677118,-0.955349624157,-0.990079700947,-1.78552079201
3329,0.65048712492,-0.645733356476,0.543865561485,0.729647994041,-3.0171854496,0.235713973641
1050,0.472575962543,-0.0879000127316,0.384628713131,-1.33253455162,-0.0160521417856,-0.508609771729
9491,-0.235414266586,0.2839666605,0.0124693475664,-0.64232224226,-0.392997741699,0.374166309834
22926,0.185935780406,-0.00513333082199,-0.0821396112442,0.540451407433,-0.240135103464,1.15190577507
5899,0.509160578251,-0.00906666740775,0.0502459928393,-0.0693351328373,0.121692031622,1.88395690918
5467,-0.483858138323,0.10719999671,-0.69763314724,-1.32576167583,1.15184223652,0.838386237621
6774,0.357232093811,0.022000014782,-0.620008468628,-0.198766827583,-0.274911761284,-1.46587014198
1788,-0.916485309601,-0.000966668128967,0.0294156596065,-1.33135461807,-0.445969521999,0.0933840796351
5921,0.141718059778,0.0586333274841,0.0646983385086,0.354778677225,0.426844328642,0.497920125723
5721,0.175722539425,-0.628300011158,-0.0508984923363,-0.379555076361,-0.344792634249,-0.579310417175
2263,-0.255625933409,-0.364666700363,0.532086730003,-0.31083765626,-0.287423431873,-0.0293122380972
808,-0.292130708694,0.283699989319,0.128585040569,0.196198150516,-0.435833692551,0.563144564629
30001,-0.0455767959356,0.506233334541,-0.544871449471,0.466314643621,0.801680982113,1.26796114445
348,-0.64670586586,0.0315666496754,0.0452053248882,-0.293806910515,-0.965202689171,1.38519477844
30849,-0.854703187943,1.01683330536,-0.803572773933,1.0300347805,0.103568352759,1.28541684151
1454,0.80880844593,0.295033335686,-0.784666061401,0.00125816755462,1.3572832346,1.35516357422
6500,-0.226915940642,-0.0967666506767,-0.0390310510993,0.761681854725,1.01554083824,-1.02078604698
5627,0.156168803573,0.0843666791916,-0.619317412376,0.13252069056,0.171043306589,-0.218257024884
5715,0.605923175812,-0.0177999734879,-0.0929669439793,-0.0659916400909,0.290833830833,-0.215289413929
4791,-0.0661662220955,0.818766713142,-0.688744306564,-0.552946388721,-0.663480043411,-0.427693784237
56924,1.13307535648,0.106600016356,-0.610800385475,0.100561641157,-0.797767758369,-0.538475453854
2690,-0.0323074758053,0.0336000025272,0.160407245159,-0.146244555712,-0.781928896904,0.809406816959
1019,0.645160734653,-0.76783323288,0.905640363693,0.549366950989,0.52385866642,-3.07765436172
51422,0.224760293961,-0.0347000062466,0.0686251223087,-0.72591727972,0.221568539739,-0.819383502007
5788,-1.39368724823,0.528733372688,0.22503593564,-0.614569365978,-0.55431997776,0.185729563236
6709,0.142378032207,-0.0995000004768,-0.662814021111,0.383232533932,-0.0439466908574,0.445844143629
1277,-0.557750284672,0.408666670322,0.361430883408,-0.139028757811,-0.828395307064,0.6459004879
993,1.43465542793,-0.280133336782,0.0924479365349,1.29559147358,0.975030779839,0.204214081168
