rid,CPD003_MCF7_6H:BRD-A11776908-001-10-1:10,CPD003_MCF7_24H:BRD-A11776908-001-10-1:10,CPD003_PC3_6H:BRD-A11776908-001-10-1:10,CPD003_PC3_24H:BRD-A11776908-001-10-1:10
5720,-0.79240000248,-1.32355463505,0.182929292321,-0.363400012255
466,0.390900015831,-0.729501008987,0.560400366783,-0.699850022793
6009,-0.0565500259399,0.395186394453,0.172582179308,0.757350027561
2309,-1.00100004673,1.8459059,-0.680648684502,-1.09769999981
387,-1.55410003662,0.78157377243,-0.75579726696,0.915650010109
3553,-0.423400014639,-0.315434336662,0.602930247784,0.53100001812
427,3.68770003319,-0.674980998039,1.08756887913,-0.529399991035
5898,0.414200007915,-1.02754092216,1.41420507431,-1.07139992714
23365,-1.2866499424,0.646649122238,0.0402510017157,2.28040003777
6657,1.25929999352,0.866608262062,0.632399022579,-0.270750015974
5054,0.702250003815,3.60994529724,0.442508280277,-0.35119998455
3108,0.293550014496,1.06939780712,-0.223333001137,-0.322200000286
1950,0.599150002003,-0.738898158073,-0.768061101437,-1.76660001278
351,-0.522650003433,0.449749976397,-0.119192309678,-0.299400031567
4846,0.0458000004292,-0.0743492543697,-1.62536215782,-0.0170000195503
1452,-0.0770500004292,-1.06470620632,0.0422547310591,0.966799974442
4776,0.373649984598,-0.775908350945,0.815289855003,-0.456149965525
6908,-1.14289999008,-0.424329817295,-0.153599604964,-0.453700006008
672,4.21665000916,-1.10451447964,-0.664995253086,-0.444950014353
5710,-0.588799953461,-0.676443934441,1.09120762348,0.948699951172
2115,0.817750036716,1.08335065842,0.165768861771,-0.317550003529
7015,1.32945001125,0.365979641676,-0.170762449503,-0.610749959946
8726,0.367349982262,-0.254456877708,-0.12352386117,0.178549945354
2185,0.48299998045,0.745871603489,-0.47883194685,-0.176600039005
3315,-1.53785002232,-0.102616161108,-0.713257014751,-0.801150023937
5289,1.39374995232,0.985832035542,-0.110070005059,-0.442000001669
868,-0.581450045109,-1.56598985195,-0.97463953495,-0.982950031757
1677,-0.254500031471,-0.187421917915,1.68754434586,-0.781549990177
7043,-0.43489998579,0.780094385147,0.328364849091,0.307949990034
5613,-0.130549997091,0.0890752971172,-0.120870307088,-0.0299000144005
595,-1.6059499979,0.0697310641408,2.13429522514,0.510150015354
4793,1.547549963,0.933389306068,-0.8660774827,-0.361699998379
2736,0.684149980545,0.537645995617,0.0182823836803,-0.422499984503
5290,0.847549974918,0.819775223732,0.613487124443,-0.651799976826
6194,-0.395900011063,0.913083195686,0.0513396859169,1.10259997845
1676,-1.77670001984,0.29990234971,-0.112987786531,-0.174950033426
23512,0.429650008678,-0.0935237258673,-0.268159598112,-0.206200003624
148022,-1.18085002899,0.0909857153893,-0.170231342316,1.26964998245
1906,-0.274850010872,0.1076644063,-0.181838542223,0.184149980545
8878,-1.88389992714,0.968105733395,0.43970733881,0.167500004172
3091,0.276549994946,-1.6082726717,0.506087720394,-0.904250025749
5743,3.68984985352,-0.981517314911,0.597357034683,-0.17245003581
5321,1.11634993553,-0.196103453636,-0.41455668211,-0.620750010014
4144,-0.218950033188,0.343662083149,0.864063382149,-0.861549973488
1981,-0.64770001173,0.766382396221,-1.32408738136,0.107299998403
695,-0.508400022984,0.819134235382,-0.668382108212,-1.2825499773
10398,0.0380499996245,0.149341344833,-0.239584267139,-0.447400003672
5708,-0.414100021124,0.425629794598,-0.000409781932831,-0.393550008535
1213,-1.18324995041,0.566538453102,0.563408255577,0.48789998889
226,-1.12849998474,0.0798083990812,0.748352885246,1.20695006847
6777,0.591250002384,1.24712634087,-0.273833721876,-0.563199996948
2113,0.430849999189,0.475912570953,0.0882887542248,0.447599977255
3329,-0.437300026417,-1.26187348366,-0.128091156483,-0.439100027084
1050,-1.01400005817,-0.689886271954,0.0569253116846,-0.830350041389
9491,1.57424998283,-0.075107306242,-0.475711226463,-0.281700015068
22926,0.309399992228,0.642448067665,0.754376351833,1.03065001965
5899,1.59680008888,0.501500189304,-0.304858505726,-0.273599982262
5467,-0.0368999987841,0.587634265423,0.690492451191,1.72259998322
6774,0.43805000186,2.64248180389,-0.222889751196,1.90714991093
1788,0.139600008726,0.273819953203,0.0472484380007,-0.30134999752
5921,-1.38800001144,1.23344612122,0.525993585587,2.33984994888
5721,-0.0195999741554,-0.258338034153,-0.324534893036,-0.522899985313
2263,2.71925020218,-0.0749693214893,-0.27140879631,-1.28485000134
808,2.21500015259,-0.130754351616,0.0770647823811,-0.177399992943
30001,-0.542099952698,0.370456546545,-0.222784131765,0.659200012684
348,-0.814749956131,0.926967382431,0.504068374634,-0.925950050354
30849,-0.997400045395,-0.170785978436,1.34645318985,2.02055001259
1454,0.00454999879003,0.698871016502,0.440226256847,-0.105949997902
6500,-0.788050055504,0.293591201305,0.110087819397,1.98175001144
5627,0.343649983406,0.659225463867,6.58991527557,0.0588499903679
5715,-0.286249995232,1.04322350025,0.592417120934,1.41835010052
4791,-0.16060000658,0.622176766396,5.21467828751,-0.580099999905
56924,4.79314994812,-0.140633374453,-1.28833293915,0.0444999933243
2690,0.0159499943256,-0.416601359844,-0.486321270466,-0.962100028992
1019,0.29335001111,-2.94732785225,0.31558611989,-0.0346500128508
51422,1.19449996948,0.754164516926,-0.528485059738,1.0435500145
5788,-0.0833500027657,0.503719210625,-0.0946624875069,-0.0943999886513
6709,2.67540001869,-1.42452192307,-0.614543616772,0.240900009871
1277,3.94254994392,2.55701446533,3.14233875275,0.0594000071287
993,-1.09544992447,-0.766608953476,-0.17529758811,-0.845650017262
7157,-0.915199995041,0.140903204679,-0.369105994701,-0.848200023174
1958,0.0854000002146,0.390303790569,6.60963439941,-0.614099979401
4582,-0.0824000015855,-0.737533867359,-0.378029793501,-0.215399995446
9212,0.100150004029,0.316985011101,-0.390682131052,0.34659999609
8440,-0.105099998415,-0.963544666767,0.242695987225,-1.12019991875
6790,-1.66094994545,0.288204938173,0.48687005043,0.585250020027
8851,0.302749991417,1.37469792366,-1.59725213051,0.400600016117
2534,0.164999991655,0.723755121231,-0.164989262819,-0.406049996614
4893,-0.8138499856,-1.18615293503,0.346166789532,-0.966099977493
665,-0.658200025558,-0.146311581135,0.114711739123,1.19204998016
4313,0.97025001049,0.296287834644,-0.00846939906478,-0.379750013351
1022,-0.191349983215,-0.0521954447031,-0.0855072364211,0.324050009251
5880,1.02189993858,0.377707540989,-0.711210370064,0.406799972057
3162,-1.3234500885,0.048509567976,-0.408892273903,0.22065000236
1282,0.846650004387,0.652193963528,0.395124584436,0.860899984837
3383,1.24570000172,1.20548057556,3.49226593971,-0.292199969292
727,0.0103000029922,-0.0735166966915,-0.739740371704,-0.376550018787
4792,-0.844049990177,1.14982581139,0.28467965126,0.226049989462
4794,-0.0238000005484,1.13597297668,-0.645061790943,0.0700500011444
902,1.87819993496,-1.25949668884,1.51817727089,-0.358150005341
8091,0.223749995232,0.224261716008,-0.789928495884,0.791849970818
3486,-0.176150023937,1.00562036037,0.847677230835,1.48415005207
10818,-0.532099962234,0.453772425652,0.775188922882,-0.0864000022411
3454,0.498299986124,0.371613144875,-0.00532959401608,0.133000016212
4282,-0.142349988222,0.0303643941879,-0.310966134071,0.252149999142
1605,-3.28404998779,0.287771701813,-0.325149327517,0.786899983883
10644,-0.866199970245,0.0243978202343,-1.27835154533,-0.241150021553
2065,0.201000005007,0.0102218687534,-1.5052074194,0.251100003719
8321,0.558850049973,-0.080244988203,-0.64086997509,-0.595950007439
8503,0.142049998045,1.36488676071,-1.2810395956,1.29049992561
7027,-0.217150002718,-0.717211663723,-0.952332615852,0.139200031757
6850,-0.0751499980688,0.582576096058,-1.07285475731,-0.976300001144
1978,-0.00785000622272,0.115407675505,0.673776626587,0.0896999835968
896,-0.578199982643,-1.73925721645,-0.192467749119,0.64745002985
5777,-0.688649952412,1.1737459898,-1.99913346767,0.562099993229
1846,0.312300026417,0.7930341959,0.366561830044,1.64779996872
5925,-0.598049998283,-2.01653003693,0.043278336525,0.715800046921
142,-0.500450015068,0.579393744469,-0.354392200708,-0.651149988174
1021,-0.192000001669,0.301678180695,-0.844963729382,-0.194399997592
5699,-0.114199995995,-0.556617677212,-0.229279905558,-0.349550038576
8061,-0.360050022602,1.25602030754,-0.226694375277,1.28980004787
1870,0.651650011539,-0.271148860455,0.399932205677,1.22800004482
1398,-0.171049997211,-1.40008270741,0.6277140975,-0.0743499994278
3312,-0.908599972725,-1.27937376499,-0.243463411927,0.0776500105858
891,1.09839999676,-1.81497967243,0.500434696674,0.274050027132
4775,-0.625699996948,1.95976495743,0.196203589439,3.04305005074
5111,-0.295800000429,0.0283162426203,-0.233751967549,-0.150200009346
5696,0.191949993372,0.058540314436,0.0410439968109,0.435400009155
5588,-0.285499989986,0.9563331604,0.516728162766,-0.374300003052
6839,-0.801400005817,1.99502193928,-0.00967987626791,0.4170999825
329,-0.979799985886,-0.757705628872,1.24915242195,-0.271600008011
