rid,PCLB002_A375_24H:BRD-K55533488:10,PCLB002_A375_24H:BRD-K55533488:3.33,PCLB002_A375_24H:BRD-K55533488:1.11,PCLB002_A375_24H:BRD-K55533488:0.37,PCLB002_A375_24H:BRD-K55533488:0.12,PCLB002_A375_24H:BRD-K55533488:0.04,PCLB002_A549_24H:BRD-K55533488:10,PCLB002_A549_24H:BRD-K55533488:3.33,PCLB002_A549_24H:BRD-K55533488:1.11,PCLB002_A549_24H:BRD-K55533488:0.37,PCLB002_A549_24H:BRD-K55533488:0.12,PCLB002_A549_24H:BRD-K55533488:0.04,PCLB002_HA1E_24H:BRD-K55533488:10,PCLB002_HA1E_24H:BRD-K55533488:3.33,PCLB002_HA1E_24H:BRD-K55533488:1.11,PCLB002_HA1E_24H:BRD-K55533488:0.37,PCLB002_HA1E_24H:BRD-K55533488:0.12,PCLB002_HA1E_24H:BRD-K55533488:0.04,PCLB002_HCC515_24H:BRD-K55533488:10,PCLB002_HCC515_24H:BRD-K55533488:3.33,PCLB002_HCC515_24H:BRD-K55533488:1.11,PCLB002_HCC515_24H:BRD-K55533488:0.37,PCLB002_HCC515_24H:BRD-K55533488:0.12,PCLB002_HCC515_24H:BRD-K55533488:0.04,PCLB002_HEPG2_24H:BRD-K55533488:10,PCLB002_HEPG2_24H:BRD-K55533488:3.33,PCLB002_HEPG2_24H:BRD-K55533488:1.11,PCLB002_HEPG2_24H:BRD-K55533488:0.37,PCLB002_HEPG2_24H:BRD-K55533488:0.12,PCLB002_HEPG2_24H:BRD-K55533488:0.04,PCLB002_HT29_24H:BRD-K55533488:10,PCLB002_HT29_24H:BRD-K55533488:3.33,PCLB002_HT29_24H:BRD-K55533488:1.11,PCLB002_HT29_24H:BRD-K55533488:0.37,PCLB002_HT29_24H:BRD-K55533488:0.12,PCLB002_HT29_24H:BRD-K55533488:0.04,PCLB002_MCF7_24H:BRD-K55533488:10,PCLB002_MCF7_24H:BRD-K55533488:3.33,PCLB002_MCF7_24H:BRD-K55533488:1.11,PCLB002_MCF7_24H:BRD-K55533488:0.37,PCLB002_MCF7_24H:BRD-K55533488:0.12,PCLB002_MCF7_24H:BRD-K55533488:0.04,PCLB002_PC3_24H:BRD-K55533488:10,PCLB002_PC3_24H:BRD-K55533488:3.33,PCLB002_PC3_24H:BRD-K55533488:1.11,PCLB002_PC3_24H:BRD-K55533488:0.37,PCLB002_PC3_24H:BRD-K55533488:0.12,PCLB002_PC3_24H:BRD-K55533488:0.04
351,0.141117930412,-0.094747364521,-0.461655318737,-0.313653707504,-0.112541466951,0.503330945969,-0.0946829393506,-1.68897998333,-0.439699947834,0.311492621899,0.209033370018,0.293175071478,0.294682353735,0.465897858143,0.355904221535,-0.422571152449,0.319357722998,1.43430972099,-0.436652094126,0.219430938363,-0.917807340622,-0.25048199296,0.471227169037,0.114274933934,-0.339603126049,0.0810701549053,-0.385204613209,-0.445354223251,-0.0205894857645,-0.911098361015,0.470466673374,-1.26879882812,0.159697547555,0.0262690056115,-0.667512536049,-0.0654025971889,-0.244915381074,-0.457861572504,0.329124182463,0.915703117847,-0.112851649523,0.591573834419,-0.522564351559,-0.717775225639,0.351608812809,-0.861711621284,-0.619668602943,0.14445912838
4846,-0.146060347557,1.20543658733,-0.190854713321,0.518986225128,-0.767035961151,0.239934384823,0.719665050507,0.500889539719,-0.767233371735,0.544487059116,0.191466659307,0.519751787186,-0.27250701189,2.97629547119,0.278249651194,4.29253959656,-0.385462671518,3.04308176041,0.0431493707001,1.07931756973,0.395757079124,-0.0168294589967,-0.385563135147,7.52100801468,0.749557137489,0.345322668552,0.298445999622,1.37589275837,-0.438487410545,-0.261573731899,-0.584766626358,-0.985821485519,-0.968781352043,-0.922941803932,0.916466712952,-0.470344752073,-0.739265143871,0.276002079248,0.817405164242,0.968873798847,-0.558732271194,0.596537590027,-0.614616394043,2.62296628952,1.10488295555,0.365669965744,0.10139746964,0.020657479763
1452,-1.53410863876,1.54836261272,-0.784216165543,1.5215741396,-1.36672651768,-0.248381316662,1.25657343864,-0.144967317581,0.113766670227,0.082041606307,-1.31206679344,0.0867445319891,-0.614981293678,0.695211291313,0.796745538712,-0.236600920558,0.300522387028,-2.80128383636,-0.757534205914,0.243862420321,-0.378261268139,-0.072072416544,-0.872071027756,-0.646415650845,-0.493248403072,0.670206189156,-0.528557300568,-0.563739001751,-0.750790715218,-0.464784145355,0.449499994516,-1.22466540337,-0.741560578346,-0.329928964376,-0.319052577019,-0.636075735092,0.312238425016,0.324239730835,-0.156333267689,-1.03025388718,0.596834361553,-0.948679685593,0.327596276999,0.740020871162,-1.86589312553,-0.183151215315,-0.398840814829,-1.80652952194
4776,0.518499732018,1.55603134632,-0.0751244723797,0.791521191597,0.384830236435,-0.632619559765,-0.257482200861,0.688587546349,0.161833375692,0.315570294857,0.750733375549,-0.446072936058,0.828126430511,0.426901966333,0.200308397412,0.218139737844,-0.0409251078963,-1.31842303276,0.203610062599,0.881425619125,0.840177595615,0.524876952171,-0.38240429759,-0.407038599253,-0.572368204594,1.06845378876,0.0752729475498,0.827239394188,-0.0493902415037,0.508618116379,0.582533359528,-0.861529767513,1.3493193388,0.802018105984,1.50263667107,1.05139899254,0.101307421923,0.0302646756172,0.224468514323,-0.679562330246,-0.139164596796,-0.782908380032,-0.796949863434,0.32286131382,0.0131563572213,0.0453251972795,0.299242049456,0.874090194702
6908,-1.07523798943,0.78527122736,-0.738897442818,0.167517334223,-0.468219727278,-0.20732870698,-0.399181604385,1.37557601929,-0.858766674995,1.03631317616,0.351433336735,-0.504196226597,-0.310373306274,0.244136661291,0.507009327412,-0.798006236553,-0.319833099842,-1.09851861,0.206772863865,-0.152434870601,0.23402222991,-0.391548424959,-0.707240879536,-0.265534222126,-0.559767246246,-0.453868091106,-0.109578818083,0.280374109745,-0.393372952938,-0.211100161076,0.15243332088,-1.60346221924,-0.49252808094,-0.153246983886,-0.347393602133,-0.420372307301,-0.623125553131,-1.0655516386,-0.0300892032683,-0.0820697844028,0.862997770309,-0.616679728031,0.680872797966,0.64772683382,-0.246415793896,-0.525591433048,-0.185921564698,-0.910307645798
672,0.693436086178,-2.57798910141,0.17229424417,0.176233261824,0.422470867634,0.90878880024,-0.508402884007,-3.13961696625,-0.850666642189,0.268612623215,0.110399991274,0.368350446224,0.0724959895015,-2.17910981178,0.0579548254609,0.40450835228,-0.672770142555,0.854587674141,-0.583789408207,-2.49086308479,-0.202235803008,-0.476904332638,0.658805787563,0.464081585407,-0.504084944725,-2.72708654404,-0.116987355053,-0.00697798281908,-0.201851293445,-0.532587230206,0.0797999799252,-2.4991812706,0.0544466786087,-0.247100755572,-0.378890663385,0.0567845106125,-0.808756887913,-0.222546935081,-1.01715087891,1.59301877022,-0.18301923573,0.515325248241,-2.25039076805,-1.60087502003,0.757753789425,0.739944934845,0.0200807154179,-0.234553962946
5710,0.022052437067,-0.966396510601,0.465315431356,-0.283399999142,-0.33257201314,-0.860529184341,-0.544312894344,-0.370283395052,1.58763337135,0.637552201748,0.333999991417,0.666294932365,0.225299969316,0.403945744038,0.369479715824,0.295218408108,0.24758823216,-0.469554066658,-1.09196281433,0.0300232470036,0.647589445114,0.106960371137,0.668066859245,-0.542048454285,0.106433488429,0.486643970013,0.705681741238,-0.98851287365,-0.0347183346748,1.16827905178,-0.574166715145,-1.49737429619,-0.0161792039871,0.407950878143,0.0600904375315,0.130867540836,0.966032385826,0.655758559704,0.158314377069,0.422029167414,-0.567860603333,0.604477465153,-2.38520336151,-0.491933763027,0.083376429975,-0.640011489391,-1.81899118423,-0.371495932341
2115,0.318485617638,-0.156845152378,0.148033067584,0.540110647678,1.16044688225,-0.220497965813,0.638735294342,5.05489110947,1.84773337841,-0.127964302897,0.172933340073,0.531994223595,-0.118634164333,1.40117168427,0.394427895546,0.251114100218,-0.923457741737,-0.524516403675,0.472428739071,4.69268608093,0.812961339951,0.673896729946,-0.071613907814,-0.822386443615,0.224169015884,2.30650186539,0.472517192364,1.73660731316,-0.898353517056,0.558102071285,0.56943333149,-0.0188798904419,-1.23039793968,0.755417346954,-0.411809504032,0.385290294886,-0.415907531977,0.971882581711,0.525119841099,0.25987893343,-1.08980774879,0.42922949791,-1.17508816719,1.27611672878,0.695530653,-0.759162664413,-0.297105312347,-0.653727412224
7015,-0.556528449059,3.69541811943,-0.121939562261,-0.397251158953,-1.44216370583,-0.127625674009,-0.162244707346,-0.921227693558,-0.806833386421,0.243690341711,-0.781466722488,0.813940167427,-0.0707831680775,-0.199467718601,1.48551988602,-0.989368081093,-0.328382313251,1.04319417477,-0.755393147469,2.95826148987,-1.3057448864,-0.717073738575,-0.616596698761,0.605850219727,-0.367241173983,1.95954370499,2.61523342133,-0.24617677927,-0.569387555122,-0.306986778975,3.53363347054,-0.196975916624,1.65599727631,1.87480473518,0.348737180233,0.660061836243,0.0652410686016,1.38317883015,-0.754781901836,0.161643564701,-0.70803552866,1.2125813961,-1.5992847681,4.79396009445,-0.242752149701,0.707168102264,-0.137490913272,0.488844871521
8726,0.294661700726,-0.282943040133,0.180787146091,-0.3290823102,-0.318019628525,0.0262150764465,-1.47600471973,-2.05019688606,0.821933269501,-1.75810849667,-0.663033366203,1.68089663982,-0.251738578081,-0.923352479935,-0.529964268208,-0.164079010487,0.548503935337,1.44444167614,-2.20673179626,-2.34700918198,-1.45465326309,-2.41996526718,0.448019534349,-0.310610175133,-0.462258815765,0.53467220068,-1.17003953457,-1.58399343491,-0.213877350092,-0.336863934994,0.252366662025,-0.562703609467,0.68214571476,1.1295747757,0.760896980762,1.17279887199,0.526712298393,-0.443451672792,-0.907376468182,0.738103747368,3.93906164169,1.22447323799,-2.96307706833,-0.724811315536,-3.07335424423,0.359374642372,0.353071033955,0.576595783234
2185,-0.785942316055,0.844564199448,-0.0433947890997,0.824857890606,-0.458339393139,0.724658608437,-0.0205013006926,0.727020025253,-0.125599980354,0.368492364883,-1.06806671619,-0.234107971191,-0.374006807804,0.90384054184,0.455018401146,-0.106630183756,-0.332536280155,-0.749072313309,0.305230736732,1.59753930569,0.649004936218,0.291088491678,-0.237827211618,0.83880084753,-0.387191861868,1.14921808243,-0.44498705864,1.06978344917,0.408933401108,0.579793035984,0.626900017262,1.01574444771,0.771149158478,0.557431817055,1.01486504078,0.228124946356,1.54037320614,1.22404873371,-0.466928333044,0.55526894331,-1.07317113876,-0.0543820299208,0.325658798218,1.38731563091,0.630092442036,0.650990605354,0.026186555624,1.03369891644
3315,-1.23421275616,0.0418742001057,-0.131801217794,-3.34636974335,-0.500696718693,-0.541604757309,0.326248526573,0.715759396553,-3.55966663361,-3.54100251198,0.0813333690166,-0.357812643051,0.623708248138,0.30679744482,0.167820841074,-0.312628358603,0.0337660424411,-0.188649654388,0.266568660736,-0.35253816843,-1.15192759037,0.0779171958566,-1.0076290369,-0.222607091069,0.132854819298,0.556980192661,0.371833980083,0.485135823488,-0.562220573425,0.730047285557,-0.0631666630507,0.206802949309,-1.21982896328,-1.20474123955,-0.944137275219,-0.817125022411,-0.149407595396,0.716881930828,0.304180443287,-0.0685113146901,0.119628533721,-1.27393519878,-0.475327908993,0.21868608892,-1.28722691536,-0.235505327582,-0.853249907494,-3.11578726768
5289,-0.18706703186,0.0434343516827,-0.561085581779,0.010349214077,-0.664724588394,-0.198016196489,1.16503989697,1.06791889668,-0.456833302975,-0.339439034462,0.38083332777,-0.0169891119003,1.52066469193,0.260469198227,-0.46051415801,-0.832610309124,-1.20469141006,-0.0296105742455,-0.756718754768,0.66780090332,-1.24695563316,-0.201599001884,-0.863140940666,0.541138470173,0.0664933025837,0.25913003087,0.156229823828,0.931117534637,-0.252094954252,0.15506529808,-0.0111000165343,-2.57231116295,-1.43534529209,0.253802835941,0.307615667582,-0.651825726032,0.217895597219,-0.733969330788,-1.10108804703,-0.213058054447,-3.4744052887,0.22929610312,-0.388202905655,0.500270307064,0.401862382889,-1.54608249664,0.135569944978,-1.33306241035
868,0.0147867873311,0.843011677265,2.44005155563,0.920306324959,1.99730408192,-0.33461523056,-0.626394927502,-0.967191457748,-2.91563344002,0.14061768353,-0.169933378696,0.139424115419,-0.258439451456,0.297784864902,0.532185435295,0.615780889988,0.368284672499,0.0920350253582,-0.389567136765,3.15107679367,-0.0620000064373,0.548584580421,0.316947042942,-0.48321351409,-0.269384920597,1.11750543118,-0.0283741652966,0.0347791127861,0.411525189877,0.791301310062,-0.635900020599,-0.454703748226,0.129621177912,0.35361468792,0.1099781394,0.665187895298,-0.196703761816,-2.28137850761,-0.408866614103,-0.458189249039,-0.870113968849,-0.497808039188,0.664925158024,1.01342439651,0.132211267948,0.466055691242,0.454833954573,-1.32058238983
1677,-0.918175458908,-1.08906853199,0.435392826796,-0.805969178677,-0.611193716526,-0.487636238337,-0.638732910156,0.967441916466,-0.183500021696,1.07902908325,-0.467599987984,0.743438124657,-0.028666421771,1.56881082058,1.55523443222,-0.192509829998,-0.577644228935,0.345604866743,-0.411007344723,-0.100249201059,-0.209929034114,-0.505939722061,-0.476890772581,1.11420869827,-0.882877707481,-0.0194628834724,-0.0066791176796,-0.05445510149,0.795205712318,1.48335790634,-0.532799959183,-0.813115239143,-0.472557872534,0.0259931087494,-0.0362764000893,0.0357427299023,1.00127482414,0.331599473953,-0.364034086466,0.815930366516,-0.400562673807,0.770263075829,-0.217186301947,-0.870344758034,0.331137686968,0.148687332869,0.220546916127,0.364446669817
7043,-0.258792281151,1.61030685902,0.185161933303,0.0583079531789,0.0293230414391,0.84059882164,0.240390613675,1.50776362419,1.52696657181,-0.509085774422,0.0734000056982,0.21146479249,0.621453821659,1.58811593056,0.662577629089,0.560252904892,-0.0408449172974,-0.265767276287,0.244329348207,2.6735765934,0.22815439105,0.446329683065,-0.525044679642,-1.04270124435,-0.539243459702,1.39103043079,-0.301465660334,0.590867519379,-0.65816950798,0.658878564835,-0.0796333253384,1.27723491192,0.904261767864,0.269362777472,0.385877341032,0.653630137444,1.05550384521,1.08699011803,-0.137208357453,1.18422293663,-1.15436887741,-0.315849840641,0.172779887915,2.37295389175,0.428447514772,0.106747254729,-0.358634889126,0.795059144497
5613,-0.0434066057205,-1.13714551926,2.68995738029,-0.809174180031,-0.144839525223,1.92506349087,-1.86942958832,-1.88063955307,-0.706933319569,-0.51815611124,-0.854333341122,1.05166578293,-0.172961205244,-0.162390813231,0.00976146012545,-0.442777633667,0.911117315292,0.703559398651,0.00627115368843,-0.323723763227,0.122652471066,-0.486735969782,0.282608747482,-0.00901154614985,-0.610537946224,0.35402199626,-0.0932416319847,0.0601764023304,0.0140452682972,-0.149668201804,0.533533334732,-0.266343295574,1.06862950325,2.27188467979,1.18260335922,0.312424868345,0.890798568726,-0.412974834442,-0.21547177434,0.717266917229,-0.303901702166,-0.158435583115,-1.12761807442,-0.906985461712,0.158562064171,0.375856608152,0.610667288303,1.0960919857
595,0.0182469859719,3.17466402054,0.565477669239,0.826741933823,0.435340881348,0.155977681279,0.76861089468,-0.138733044267,0.0766000002623,-0.103607326746,0.344166666269,-0.213107839227,0.0960157215595,1.41962301731,0.707137465477,0.300557404757,-0.778361201286,0.0585817396641,1.10288619995,-0.736882328987,0.841446757317,0.760035693645,-0.459475070238,-1.43665909767,0.363873064518,-0.778052389622,0.643663227558,0.731546401978,0.277693450451,-0.0258177816868,-0.109866663814,4.82391929626,-0.171938315034,-0.857090115547,-0.0563900619745,-0.467841744423,-0.0538947209716,-0.950120687485,0.364296257496,-0.969172775745,0.837470710278,-1.09196162224,-0.49625530839,-0.0528657287359,0.987507939339,-0.298421621323,-0.180660843849,-0.309636712074
