rid,CPC020_A375_6H:BRD-K42543304-001-01-5:10,CPC020_A549_6H:BRD-K42543304-001-01-5:10,CPC020_HA1E_6H:BRD-K42543304-001-01-5:10,CPC020_HCC515_6H:BRD-K42543304-001-01-5:10,CPC020_HT29_6H:BRD-K42543304-001-01-5:10,CPC020_MCF7_6H:BRD-K42543304-001-01-5:10,CPC020_MCF7_24H:BRD-K42543304-001-01-5:10,CPC020_PC3_6H:BRD-K42543304-001-01-5:10,CPC020_PC3_24H:BRD-K42543304-001-01-5:10,CPC020_VCAP_6H:BRD-K42543304-001-01-5:10,CPC020_VCAP_24H:BRD-K42543304-001-01-5:10
5720,-0.489162504673,-0.981000006199,-0.813155829906,-0.417349994183,0.491423219442,-0.440935403109,-1.15341949463,-0.493921846151,-0.88191729784,-1.09772741795,-0.400993525982
466,-2.95930361748,-1.74749994278,-0.711056947708,0.0415000021458,0.158285170794,-0.0829258263111,-0.545355439186,0.12527397275,0.111122593284,-0.482057988644,-0.469283550978
6009,0.34295424819,-1.2609500885,-0.858459830284,-0.554650008678,0.430106431246,-0.926131248474,0.156363397837,-0.520315945148,-0.72943353653,-1.30848824978,-1.64503669739
2309,-1.23257541656,-0.259599983692,-0.573737502098,-1.45375001431,0.0907085165381,-0.19837385416,-0.0876914858818,-0.342208206654,-0.918982803822,-0.172777593136,-0.131626844406
387,1.28167831898,-0.515200018883,-0.325114548206,0.572950005531,0.246199339628,-0.388658553362,0.6877399683,-0.887776017189,-0.854013860226,-0.855740785599,-0.301809519529
3553,0.637179374695,2.10019993782,1.20337617397,0.73860001564,0.321937173605,0.586847662926,0.0551353320479,0.0341845974326,0.0223184153438,0.697236180305,0.791123330593
427,-0.993630766869,-0.632200062275,0.271902173758,0.291449993849,-0.0861087292433,0.514899671078,0.211349010468,-1.59973740578,0.49302136898,-0.803515076637,0.485621511936
5898,-1.09413087368,-0.997349977493,-0.553395748138,0.104499995708,-0.402127414942,0.0367623604834,0.190590292215,-1.2158973217,0.107469841838,0.293974906206,0.495596349239
23365,-0.563263893127,-1.54379999638,-0.352785527706,-0.621999979019,0.794501304626,-0.677740335464,0.976176202297,-0.9066644907,-0.234255984426,-0.274181634188,-0.278221905231
6657,0.29366594553,0.839100003242,0.822808742523,-0.494650006294,-0.69057559967,0.236243709922,-0.414518862963,0.286653250456,0.664928555489,0.66229891777,0.605418264866
5054,-0.23087516427,-1.0434499979,-1.22888672352,-0.207899957895,0.178584128618,5.9943523407,1.11549925804,-0.0704924017191,0.900255560875,1.30240237713,-0.324320822954
3108,3.12714767456,0.0839999988675,-0.0801854804158,-0.333549976349,-0.0166518390179,0.222389519215,1.25829172134,-0.0434687547386,-0.41211348772,0.222612321377,1.11356627941
1950,-0.291831851006,0.797850012779,-0.555733978748,0.926850020885,-0.785618007183,0.744800746441,-0.505306780338,0.268072962761,-0.0283908545971,0.745446443558,-0.0809194967151
351,-5.75173997879,0.733049988747,0.914240300655,0.0,0.72648948431,0.559868097305,0.225928276777,-0.479624807835,0.980906605721,-1.62058651447,1.33831357956
4846,0.0548066869378,-0.833199977875,1.34344375134,-0.233649969101,-0.579001784325,0.31127089262,-0.29892256856,-0.190121799707,0.116664335132,-0.633884429932,-1.08175301552
1452,-3.7740073204,0.0974499955773,-1.87538969517,-0.325500011444,0.171509981155,-1.13303506374,-0.506429195404,-0.171534672379,-0.254814058542,-1.21411144733,-1.1477855444
4776,-1.01669251919,1.98084998131,0.625116348267,0.545949995518,-0.243043810129,0.405524104834,-1.32643818855,0.331485897303,0.153005689383,0.576554894447,0.0863139927387
6908,-1.17630279064,-1.81605005264,-1.22615122795,0.791049957275,0.0566286109388,-0.910048246384,-0.46624687314,-0.847026705742,-0.601762413979,-1.12685167789,-0.697092890739
672,-1.2087123394,-0.839249968529,-0.0161272585392,-0.27840000391,2.83752202988,0.528012812138,-1.10670685768,0.44949093461,-0.136556386948,0.857466578484,-0.225804716349
5710,0.139238297939,-1.49419999123,0.202048689127,0.371899992228,0.522652029991,-0.0498057976365,-0.356350958347,-0.291574925184,-0.785147428513,0.145257711411,-0.870593845844
2115,4.41722249985,0.267700016499,0.970468759537,-0.99355006218,-0.0930638089776,0.0193112771958,1.69986975193,0.0199217181653,0.479992955923,1.3703224659,0.909014761448
7015,0.848277807236,0.371550023556,1.24735534191,0.445849984884,-0.493607759476,0.384915649891,-0.357977628708,0.321146398783,0.352384626865,1.29443383217,0.235686197877
8726,-0.629322767258,-0.146099999547,-1.08718085289,0.11155000329,0.0966689288616,-0.147590786219,-0.125491485,-0.763516306877,-0.0220445357263,-1.15820848942,-0.525045216084
2185,0.730561614037,1.25454998016,1.13742184639,0.0495499968529,-0.490334689617,0.436492800713,-0.26624327898,0.921468675137,0.609017193317,0.593695282936,-0.136434018612
3315,0.313523977995,-0.81844997406,0.141188442707,-0.0983499884605,0.312633812428,-0.0158102437854,0.319131225348,-0.521584928036,-0.329618245363,-0.411319255829,0.925267636776
5289,-2.02288126945,0.00894999876618,-0.521479904652,0.412999987602,-0.390296876431,-1.12979888916,-1.73376893997,-0.651334047318,0.0248987860978,0.863079786301,-0.360476195812
868,0.667254507542,2.6780500412,0.301066249609,-0.280849993229,0.541017472744,4.984187603,0.801001489162,4.3151884079,-0.254166990519,0.68713092804,0.440117686987
1677,-2.74130415916,0.641849994659,1.62966275215,-0.681400060654,-0.941429197788,-0.515207469463,-0.866744577885,-0.653125822544,-0.0893991813064,0.0722583532333,0.697948455811
7043,1.01681160927,0.860949993134,1.48710727692,1.41250002384,0.284828186035,0.185164511204,0.94950568676,-0.950863718987,0.529351472855,0.0920813381672,0.530226707458
5613,-1.15234172344,0.924450039864,1.12913012505,-0.966300010681,-0.158841446042,1.37276422977,0.296672046185,-0.257115483284,0.806824564934,0.286837935448,0.373567253351
595,-1.02413463593,-1.40530002117,-0.33989956975,-0.0157999992371,0.418028771877,-0.0634374171495,-0.306038022041,-1.41170358658,-1.37782740593,-0.885845541954,-1.22576284409
4793,-0.561955869198,-1.12529993057,-0.0718636512756,-0.422600001097,-0.241341307759,0.135310024023,0.457769691944,-0.781109213829,-0.511472761631,0.0126541256905,0.213001996279
