rid,DOS025_VCAP_6H:BRD-K33776933-001-01-1:5,DOS025_VCAP_24H:BRD-K33776933-001-01-1:5,DOS047_A375_24H:BRD-K33776933-001-01-1:5,DOS047_A549_24H:BRD-K33776933-001-01-1:5,DOS047_HT29_24H:BRD-K33776933-001-01-1:5,DOS047_MCF7_24H:BRD-K33776933-001-01-1:5,DOS047_PC3_24H:BRD-K33776933-001-01-1:5
5720,0.475793063641,-3.29770517349,0.554917037487,0.98775947094,0.630633354187,-0.503792762756,0.306700021029
466,0.871630787849,-3.30164051056,-2.10031151772,0.191955700517,-0.144766658545,0.282097697258,-0.502399981022
6009,0.423121750355,-0.0304538905621,-0.267035394907,-0.185377240181,-0.915700078011,-0.226390659809,0.37340003252
2309,0.468364775181,0.0196965709329,-0.526512086391,2.05061101913,0.528233349323,-1.87283086777,-0.592066705227
387,0.294929802418,0.796138048172,-0.498988747597,-0.061209782958,-0.276200026274,0.379752755165,-1.15286672115
3553,-0.627642989159,1.46901273727,-0.84841555357,-0.600344121456,-0.0464000105858,0.691426873207,-0.548600018024
427,0.545265436172,-0.389857172966,0.387812197208,0.602374732494,0.365599989891,-0.0346853286028,0.480366677046
5898,0.777559161186,0.380219250917,0.086794808507,-0.28448215127,0.206766679883,-0.15976305306,0.797099947929
23365,-0.265801638365,-0.458548605442,-0.475882142782,-1.34674406052,-1.30820012093,-0.31134134531,0.09933334589
6657,-1.19060325623,0.845447838306,-0.209759831429,-0.133888840675,0.240566670895,-0.294304072857,0.784833431244
5054,0.196160376072,1.38573503494,-0.238984316587,0.538644969463,-0.89893335104,-0.292610764503,0.448733329773
3108,-0.454392641783,-0.0525196939707,-0.408584535122,-0.195879042149,-1.08880007267,0.0940401554108,1.10860002041
1950,-0.699207901955,1.31839835644,1.06681466103,0.021064274013,0.447333335876,-0.660324931145,-0.271600008011
351,0.504865467548,-0.345022559166,0.0658077076077,-0.605744957924,0.671366691589,0.0152453929186,0.0
4846,-0.407030373812,0.690233647823,0.185786306858,0.299883544445,0.534366726875,-0.0358828604221,-0.736600041389
1452,0.638141453266,0.529003918171,0.303976207972,0.148968055844,-0.114466667175,-1.71174061298,-0.843533277512
4776,-0.742871284485,1.43379557133,-0.735933184624,-0.320727229118,-0.245300009847,-0.336312532425,-0.384066671133
6908,0.887114048004,0.448338478804,-1.43671774864,0.494966506958,-0.861900031567,-0.326619654894,0.0822000056505
672,0.43333530426,0.478938788176,-0.598487973213,0.424104213715,0.196200013161,-0.180161803961,0.198766678572
5710,-0.284366309643,0.504216015339,-0.183572143316,0.410453468561,-0.111600011587,0.395267486572,0.263866662979
2115,-0.924052298069,0.867891788483,-0.907283425331,-0.363489031792,0.405100017786,0.435961484909,0.277400046587
7015,-0.495029687881,-0.174081340432,-0.0130244717002,-0.535821080208,0.694466710091,-0.133438229561,0.820299983025
8726,1.02043271065,-0.0197166614234,-0.572907328606,0.485462099314,-0.395366668701,0.12327247858,-0.276666671038
2185,-1.11909174919,0.205058068037,0.302647829056,-0.775879323483,0.0820000171661,0.16466486454,0.626333296299
3315,0.499636411667,0.300734907389,0.297440946102,1.17139661312,-1.34696674347,0.737201929092,-0.358333349228
