rid,DOS007_VCAP_24H:BRD-K36289461-001-01-2:5.26
5720,-0.170976310968
466,1.10995960236
6009,1.8098628521
2309,-1.10251402855
387,2.15964078903
3553,-0.506241679192
427,1.32135534286
5898,0.186259478331
23365,0.615772843361
6657,-0.566285133362
5054,-1.19006848335
3108,0.920268774033
1950,-1.05371332169
351,-0.797356247902
4846,-0.533195495605
1452,-0.240070477128
4776,-0.277058303356
6908,0.570606887341
672,-0.992039978504
5710,-0.491917967796
2115,-0.703427791595
7015,-0.226250648499
8726,1.22714817524
2185,-0.0858170688152
3315,-0.756023228168
5289,-1.71759998798
868,0.331042706966
1677,-0.070734500885
7043,0.639427125454
5613,-1.16236901283
595,-1.24878406525
4793,-0.626946628094
2736,-0.386763721704
5290,0.145595178008
6194,0.376414835453
1676,0.0404213815928
23512,-0.162820100784
148022,0.552596151829
1906,-0.429413616657
8878,-0.381525844336
3091,-1.26393902302
5743,0.446005582809
5321,-0.211791455746
4144,-0.691010355949
1981,-0.43305760622
695,0.0383414328098
10398,1.56856608391
5708,-0.072275519371
1213,1.08206701279
226,-0.541413962841
6777,0.0820698142052
2113,0.1275947541
3329,0.0603055283427
1050,0.619149446487
9491,1.27081358433
22926,3.29133844376
5899,1.14144730568
5467,-0.0321518629789
6774,-0.0306160822511
1788,-0.15968349576
5921,-0.314922571182
5721,-0.794760525227
2263,-0.0812285318971
808,-0.415071994066
30001,0.380121529102
348,-0.734627664089
30849,-0.596877932549
1454,-1.17534530163
6500,0.226446047425
5627,0.382653236389
5715,0.99530005455
4791,0.283977150917
56924,-0.476838380098
2690,0.70104432106
1019,-0.385590136051
51422,-0.470136255026
5788,0.261352002621
6709,1.96139132977
1277,0.838253378868
993,0.59501761198
7157,-0.916274607182
1958,-0.368998676538
4582,0.363205343485
9212,-1.49367666245
8440,0.0127145648003
6790,-0.981656551361
8851,2.7222468853
2534,-0.680735886097
4893,-0.788585066795
665,-0.715030729771
4313,-0.022032700479
1022,0.646177351475
5880,0.615535020828
3162,-1.35022246838
1282,-0.201814383268
3383,0.917673230171
727,-1.43656170368
4792,1.36343598366
4794,-0.375201582909
902,0.245760217309
8091,0.22071506083
3486,1.29725241661
10818,0.15952527523
3454,0.434400051832
4282,0.0194800645113
1605,1.52864432335
10644,0.849435448647
2065,1.58129036427
8321,0.321607530117
8503,0.115340545774
7027,1.59611964226
6850,-0.697808623314
1978,-0.366232484579
896,0.55639821291
5777,0.860742688179
1846,-0.649892151356
5925,0.576480686665
142,0.183878973126
1021,1.15918028355
5699,-0.571466803551
8061,-0.118529587984
1870,0.30894613266
1398,2.1123893261
3312,-0.130013674498
891,-1.33814668655
4775,-0.803117394447
5111,0.679701268673
5696,-3.14797401428
5588,-0.601781249046
6839,2.50976419449
329,-0.838254570961
5058,-0.0993722677231
998,0.592488229275
9134,0.0728391706944
6616,-0.394891560078
5223,-2.48356151581
4690,0.214559584856
958,-0.270491600037
1616,-1.32959640026
991,-1.68720555305
6347,0.0702226683497
6714,0.169026717544
652,0.185620680451
4331,0.431190907955
7099,-0.228631809354
10320,0.951504528522
2042,-0.0293262451887
843,2.27161026001
840,2.69553661346
7048,0.408341735601
4851,-0.934041082859
6464,0.323745936155
23410,-0.334198176861
54205,-0.553009688854
2770,0.249482750893
80204,0.124410957098
4208,-0.816869974136
1845,-1.32892584801
23368,-0.41051363945
5583,1.30884647369
8900,0.111936680973
581,1.08787620068
6193,-0.748734652996
6622,-1.80334842205
11261,0.221578717232
6696,1.79942941666
8312,-0.663761734962
835,-0.521802604198
8324,0.749760270119
1848,-1.46442985535
154,0.641338646412
4312,-0.349827826023
994,-0.828742921352
2048,-0.187585964799
1111,0.0290838927031
5154,0.0395953208208
2920,-0.665959358215
3122,-0.417268455029
2769,0.197517216206
5900,0.488131821156
6304,0.176557913423
5211,-1.50164723396
2886,-0.1680547297
9261,0.8495221138
8569,0.469805151224
3303,3.01186084747
5331,0.311203420162
5347,-1.58726537228
4638,-0.324654072523
2264,-0.675345599651
1029,-1.19777095318
1027,-3.77192544937
2597,-1.14349317551
55847,-0.92485165596
25803,-1.51876497269
3480,0.651985824108
2946,0.0837050005794
9517,0.523732185364
25987,0.295215398073
23670,-0.630277097225
11182,-1.15367698669
2146,-0.715504288673
3385,-0.276384502649
5261,-0.769891738892
10765,-0.478643864393
25839,-0.854988157749
4172,0.110922589898
23161,-0.617584884167
10298,0.218003630638
1802,0.135715842247
58533,-0.728743433952
147179,-0.135984003544
29937,-1.6281850338
6184,0.228111118078
9854,-0.369260638952
2553,0.613456010818
5440,1.5475922823
54623,-0.746041536331
9533,0.355188667774
