rid,CPC004_A375_6H:BRD-A62525898-001-04-5:10,CPC004_HA1E_6H:BRD-A62525898-001-04-5:10,CPC004_HA1E_24H:BRD-A62525898-001-04-5:10,CPC004_HCC515_6H:BRD-A62525898-001-04-5:10,CPC004_HCC515_24H:BRD-A62525898-001-04-5:10,CPC004_HEPG2_6H:BRD-A62525898-001-04-5:10,CPC004_HT29_6H:BRD-A62525898-001-04-5:10,CPC004_MCF7_6H:BRD-A62525898-001-04-5:10,CPC004_PC3_6H:BRD-A62525898-001-04-5:10,CPC004_PC3_24H:BRD-A62525898-001-04-5:10,CPC004_VCAP_6H:BRD-A62525898-001-04-5:10,CPC004_VCAP_24H:BRD-A62525898-001-04-5:10,CPC015_A375_6H:BRD-A62525898-001-04-5:10,CPC015_A549_6H:BRD-A62525898-001-04-5:10,CPC015_A549_24H:BRD-A62525898-001-04-5:10,CPC015_ASC_24H:BRD-A62525898-001-04-5:10,CPC015_HEPG2_6H:BRD-A62525898-001-04-5:10,CPC015_HT29_6H:BRD-A62525898-001-04-5:10,CPC015_MCF7_6H:BRD-A62525898-001-04-5:10,CPC015_MCF7_24H:BRD-A62525898-001-04-5:10,CPC015_NPC_24H:BRD-A62525898-001-04-5:10,CPC015_PHH_24H:BRD-A62525898-001-04-5:10,CPC015_SKB_24H:BRD-A62525898-001-04-5:10,CPD001_MCF7_6H:BRD-K82624463-001-01-1:10,CPD001_MCF7_24H:BRD-K82624463-001-01-1:10,CPD001_PC3_24H:BRD-K82624463-001-01-1:10
5054,-0.142353519797,0.368250012398,-0.0350190624595,0.696341753006,0.220573857427,-1.08196032047,1.11372613907,-0.0180500000715,-0.339113235474,-0.705189287663,0.58002525568,0.445189505816,-0.313933372498,0.0269999951124,0.576142430305,1.21019768715,-1.16665005684,0.920359969139,0.354309827089,-0.294648647308,0.270969092846,-0.459100008011,-0.847000002861,3.88158535957,-0.233266681433,0.057187680155
3108,1.16323173046,-0.860249996185,-1.11302161217,2.90567278862,0.0844380781054,1.30174708366,0.40756508708,0.419250011444,0.236372023821,0.143415600061,0.617103934288,2.45881867409,-0.361766695976,-1.80750000477,-0.344682633877,1.34096240997,0.302100002766,0.449046164751,-0.85589659214,-0.634425640106,3.70274972916,1.54439997673,-0.655550003052,4.87789201736,-0.332300007343,-0.413167238235
1950,-0.0420650839806,0.56274998188,-0.37693041563,-1.7037974596,0.191258266568,0.463780730963,0.80351537466,0.378699988127,-0.817345738411,0.308117181063,0.661396861076,-1.49452781677,0.2132999897,0.234849989414,0.0991378128529,-0.780681014061,-0.382849991322,-0.42613902688,0.255184143782,-0.686549067497,-0.636719942093,-1.01769995689,0.323350012302,0.273351728916,-0.316733360291,-1.01702129841
351,0.763865351677,0.211099997163,0.273943275213,-0.395074278116,-0.149579644203,-0.570298671722,-0.0579059794545,0.103600002825,-0.958160459995,0.504162609577,-1.09014010429,-1.04564404488,0.195266664028,0.874150037766,-0.954529285431,0.0594614632428,0.0859000086784,-0.344799488783,0.168264865875,0.147168621421,-0.313744485378,-0.0842999964952,0.0,0.561440348625,-0.156433343887,0.480336725712
4846,-0.457357048988,1.09979999065,-0.337832808495,-0.0744736045599,0.08960852772,-0.456682860851,-0.113666266203,1.18970000744,-0.160684913397,0.157106220722,-0.584783315659,3.25894498825,0.455366671085,-1.20755004883,-1.45342493057,0.705434799194,-0.437700003386,1.76652157307,-0.276157140732,-0.324285566807,0.576637983322,-0.516950011253,-1.10965001583,0.873425364494,0.138066679239,0.419212520123
1452,-0.073819309473,-1.11759996414,-1.27310824394,-0.920604169369,0.19592396915,0.129515588284,-0.433988451958,-0.623700022697,-0.128381937742,-1.04131650925,0.507703602314,0.59905987978,0.541000008583,0.187799990177,0.139437645674,-0.343912392855,1.33004999161,0.508537769318,0.649752080441,0.304521709681,1.58207309246,0.36210000515,-0.462499976158,0.0318987220526,-0.008933365345,-0.119664877653
4776,0.924788415432,0.460799992085,-0.484857112169,-1.5759871006,-0.182893365622,0.840743243694,1.04536437988,0.364000022411,-0.25684273243,0.0769777297974,1.76332783699,-1.15736627579,0.381766676903,0.929149985313,-0.0378762185574,-0.222509548068,-0.108449995518,-0.329191923141,-0.387933254242,-0.4959243536,0.268088161945,-0.208849996328,0.0619000196457,-0.144659861922,0.875566720963,1.03203630447
6908,0.164027392864,-1.40135002136,-0.489211499691,-1.51800322533,0.421250224113,-0.608035326004,-0.804113924503,-0.680649995804,-0.317598998547,-0.415704220533,-0.461972564459,0.0447480455041,-0.476600021124,-1.23090004921,0.444386333227,0.115009054542,0.275999993086,-0.303054302931,-0.335467398167,0.555743217468,0.883460462093,0.0341500006616,-0.0692499950528,0.0212047994137,-0.318466663361,0.365573465824
672,-0.15976369381,-0.637249946594,-1.34066522121,-1.47376084328,0.527261734009,0.593617975712,-0.770550847054,1.3641500473,-0.308282345533,-0.291605949402,0.144722029567,1.19436943531,-0.167600005865,-0.314100027084,0.788746893406,0.276208490133,0.027999997139,0.162620007992,0.554121673107,0.895694375038,-0.166472330689,-0.855349957943,1.41595005989,-0.266702115536,0.0318333283067,-0.0460300706327
5710,0.333899855614,0.000349998474121,-0.127894341946,-1.46660029888,-0.895333051682,-0.948941648006,-0.994662225246,-0.746499955654,-0.574589431286,-0.202158197761,-0.394198715687,-0.341939687729,0.284066706896,-1.05490005016,-0.279106765985,0.783528327942,-0.84525001049,0.374229192734,-0.314389914274,0.0698121041059,0.78896099329,0.407000005245,-0.743999958038,0.480690777302,-0.345566660166,-0.506079435349
2115,-0.297394096851,0.45070001483,0.570134997368,-0.732986986637,-0.417403101921,0.644073307514,0.932120859623,-0.52840000391,-0.0452552624047,-0.167944192886,0.0956720858812,-0.358261346817,0.433133363724,0.391750007868,-0.969399929047,-0.137823745608,0.530449986458,0.553516209126,-0.20903788507,-0.0934386700392,-0.248614534736,0.556299984455,-0.0532999932766,0.278429627419,0.773400068283,-0.666244447231
7015,-0.599734067917,0.756350040436,-0.467448651791,-0.966965794563,-0.0672717168927,-0.0738036036491,0.425232559443,-0.144700020552,-0.558625459671,-0.118775978684,0.0828294754028,-1.66541826725,0.0491999983788,0.871749997139,0.0820977464318,-0.317945480347,-0.120600014925,-0.233703568578,-0.237061455846,-0.137758463621,-0.424447268248,0.690699994564,0.789199948311,0.408940762281,0.448300033808,-0.0838247463107
8726,0.150923505425,0.509050011635,-0.580014050007,0.275480270386,0.696317672729,-0.42814719677,-0.571556210518,0.245700001717,-0.188447758555,-0.490220308304,1.00716900826,1.37705230713,0.91803342104,-1.9158500433,-0.139874815941,0.0230195820332,0.745049953461,0.296587765217,-0.0325202122331,0.481097966433,0.0945027992129,-0.269849985838,0.493300020695,0.152075827122,0.146299988031,0.494456142187
2185,0.936609089375,0.83654999733,0.541269361973,0.928153276443,1.19581627846,0.896446824074,0.789572298527,0.0380999967456,-0.110456310213,0.186973214149,0.529906153679,-1.39413499832,0.108599990606,0.634849965572,-0.816309809685,0.223296999931,-0.0929999947548,-0.419156074524,-0.473337590694,-0.164567217231,-0.658338844776,0.135399997234,0.282750040293,-0.301259845495,0.660433292389,0.912457168102
3315,0.949609935284,0.0,0.164909109473,0.96443092823,0.315784215927,-0.363730549812,-0.714112579823,-0.336600005627,0.50644338131,-2.67545986176,1.67011237144,-0.0696796625853,-0.433966696262,-1.36344993114,-0.0656298995018,-0.0454775691032,0.167150005698,0.115653537214,-0.286528527737,0.0248578973114,3.68655347824,-0.295800000429,-0.00270000007004,0.225554659963,-0.446433365345,-0.564195215702
5289,0.204674378037,-0.525499999523,0.787868976593,-0.0024861395359,0.510405540466,0.482962489128,0.636685609818,-0.38529998064,-0.744937300682,0.209605306387,0.212817132473,-1.66982460022,-0.430933326483,0.0827500224113,-0.467556357384,-0.33487662673,0.00560003519058,0.0453777760267,-0.565597236156,-0.539155364037,-0.710135877132,-0.4742000103,-0.321250021458,0.176516056061,0.550933361053,-0.64440959692
868,0.226073294878,-0.308349967003,0.577027201653,-0.188661053777,-0.316694736481,-0.204684019089,0.169450879097,1.17709994316,-0.243665769696,0.0424263179302,0.965052187443,-1.64743804932,0.551266729832,0.202600002289,0.647751092911,-1.39148938656,-0.0463999956846,-0.60854691267,0.857587873936,-0.812214374542,0.148477181792,-0.954050004482,-2.29610013962,0.312240004539,-0.568166732788,0.847674190998
1677,-0.376187771559,1.23609995842,0.0399710685015,-0.222671076655,0.430813968182,0.587953269482,1.30776262283,0.73290002346,0.143778830767,3.28053712845,0.513775885105,-1.36063659191,0.181766659021,1.04235005379,-0.81030523777,-0.90470969677,-0.247900009155,0.0575540214777,-0.0600539073348,-0.32340067625,-0.996877551079,-0.404500007629,0.443899989128,0.311725646257,0.0657666698098,0.783742666245
7043,1.46186566353,1.5366499424,0.599458932877,1.18717908859,-0.359296679497,1.12442696095,0.698227524757,-0.0785999894142,0.127476379275,0.46969512105,0.783174753189,-1.2753007412,-0.209666669369,0.883700013161,-0.441905289888,-0.390871226788,0.564249992371,-0.337757527828,-0.365190804005,0.538213372231,-0.0802817344666,-0.209349989891,0.878000020981,0.563319683075,1.15803337097,1.31880819798
5613,1.50542640686,0.784150004387,1.0378074646,-0.836687386036,0.26668637991,1.07917630672,1.04755091667,-0.525900006294,-0.706610739231,3.27030086517,0.582560539246,-1.28993415833,0.27473333478,1.45204997063,-0.458496928215,-0.238980352879,0.107150003314,-0.0777482241392,0.139992892742,0.0503440201283,0.4481318295,-0.697749972343,-0.0797000527382,1.65488111973,0.184100031853,0.766859054565
595,0.847077012062,-0.567550003529,0.0747196227312,-0.678882598877,0.517022252083,-0.301807940006,-0.40010163188,0.152799993753,0.582690656185,-0.143885597587,-0.892590343952,2.55909466743,-0.131233304739,-1.19200003147,1.12242364883,0.50099670887,1.15130007267,0.665644824505,0.550048649311,0.812537074089,0.449057817459,-0.0496000051498,-0.688299953938,-0.0814966708422,-0.0870999991894,-1.16517174244
4793,0.714547872543,-1.07330000401,-0.789576590061,0.202099069953,-0.0595568455756,0.181001752615,-1.12043833733,0.495900005102,0.594017922878,-0.188914999366,0.229222252965,4.97329807281,-0.542733371258,-1.01399993896,1.51116430759,-0.691978812218,-0.692499995232,0.10057516396,0.325490415096,-0.137227892876,0.317824244499,-0.823499977589,0.225949987769,2.78584289551,0.125066667795,0.184390231967
2736,-0.553744077682,-0.251399993896,0.576724588871,1.1392172575,-0.261314332485,0.131846159697,0.95391112566,-0.0711499899626,-0.216027989984,-0.263522058725,0.87755459547,-0.762055158615,0.330200016499,-0.371749997139,-0.578234672546,2.71364998817,0.443750023842,-0.100161530077,-0.260964930058,-0.101585425436,0.451111584902,0.413049995899,0.231800019741,0.311941862106,0.875433385372,1.45375669003
5290,1.32035446167,0.276999980211,-0.155018910766,-0.00419373810291,-0.242408543825,0.52482509613,0.526856303215,1.46130001545,-0.267998188734,-0.0393834710121,0.615480303764,-1.7261660099,-0.950466692448,1.13695001602,-0.393996119499,0.0478545725346,-0.994099974632,-0.410182893276,-0.686790406704,-0.856935381889,-0.277356415987,-0.534399986267,0.462299972773,1.42245864868,0.285800009966,0.651926457882
6194,0.000192393286852,0.00034999998752,0.0,-0.0590222589672,0.000243556554778,-0.712639629841,-0.0596946850419,1.23985004425,-0.149893477559,-0.406023681164,-3.39649677277,-4.87749195099,-0.397400021553,0.00135000003502,0.582354664803,0.0,-0.336600005627,0.0,-0.10457226634,-1.23110413551,-0.000271681899903,0.000699999975041,-0.00105000007898,-0.501242995262,-0.959400057793,-0.136415198445
1676,1.01182711124,-1.65799999237,0.814169108868,-0.75941246748,-0.126953527331,0.707702636719,0.908255755901,0.447899997234,-0.418462723494,0.536944210529,1.23065900803,-4.86700630188,-0.0881665945053,0.959600031376,0.114969998598,-0.787447333336,0.861000061035,-0.322669714689,-0.497196227312,0.10064996779,-0.207332804799,-1.10455000401,0.204649984837,0.0840640962124,0.726633369923,1.59217858315
23512,1.1341509819,-0.0839999988675,0.760752141476,-1.67721688747,-0.327096670866,0.763326585293,-0.66826403141,-0.559099972248,-0.814795076847,0.018287261948,-0.682282328606,-4.48347043991,-0.0913333445787,-0.442549973726,-0.176463246346,-0.0748833268881,0.927250027657,0.944727301598,0.233652874827,0.87112724781,0.15228715539,-1.39630007744,0.402249991894,1.26653158665,-0.651499927044,0.556595742702
148022,0.347253590822,0.397850006819,-0.891263604164,0.756037056446,0.0216547697783,2.0911090374,-0.494885325432,-0.874349951744,-0.149824872613,-0.358136445284,0.36825889349,-2.43414711952,-0.719666659832,0.323850035667,-0.915949761868,-0.508423388004,0.447999984026,1.09033000469,-0.324796706438,0.443783938885,-0.943215191364,-0.938749969006,-0.56869995594,0.241048842669,1.27789998055,-0.754124045372
1906,0.600974202156,0.774749994278,-0.76429605484,-1.01535069942,-0.414817422628,0.236492097378,0.663254976273,0.0148499906063,-0.281757175922,0.156772240996,-0.200286701322,-2.12896585464,0.250500023365,-0.482199966908,-0.400712221861,-2.3836452961,-0.0586500018835,0.564085662365,-0.409492880106,0.372172653675,-0.139283120632,0.0455999970436,0.689849972725,0.833631932735,0.236633360386,1.27667152882
8878,-0.386320829391,0.777899980545,-0.336834967136,-0.271868467331,-0.0489887148142,-0.461463987827,-0.631042361259,-0.752099990845,0.0427738241851,-1.77577137947,-0.302795320749,-0.892780601978,-2.00850009918,-4.8109498024,-0.510582745075,0.501722693443,-0.0612000003457,-0.562098860741,-0.478770822287,0.471858590841,0.876351356506,0.00130000000354,0.0670999884605,0.390878021717,-0.300866663456,-0.0961073562503
3091,0.394278764725,0.383100003004,0.299246579409,-2.84538841248,-1.55084705353,0.186571076512,1.1001380682,-0.051550000906,-0.427513301373,0.508373677731,-0.979093432426,-1.96886348724,0.186633348465,-0.888599991798,-1.98460745811,0.502076268196,-1.74210000038,-0.301165401936,-0.0599941238761,0.514228224754,0.381328463554,0.313400000334,-0.707549989223,-0.302560955286,-0.155733317137,-0.965046465397
5743,0.384782910347,-0.329550027847,-0.136244505644,-1.53904807568,4.70058727264,0.30788937211,-0.27345854044,0.591099977493,0.198528185487,1.05370688438,-0.0636803507805,3.73326039314,1.57450008392,-1.62275004387,-0.643041133881,-0.379663586617,0.471100002527,-0.176589846611,-1.1084305048,0.0724503099918,1.20776748657,-0.251800000668,0.706049978733,0.654810667038,-0.0444666594267,0.237262755632
5321,0.572004437447,0.903550028801,0.434960365295,-0.817538440228,-0.428315520287,0.920763611794,0.899480164051,1.07290005684,-1.03864789009,-0.104827970266,0.606665253639,-3.63063669205,-0.203299999237,0.747300028801,-0.34632781148,-1.33945310116,-0.288299977779,-0.765359163284,-0.0364340916276,-0.239258080721,-0.398364514112,-0.097000002861,-0.574999988079,0.0134239792824,0.107433319092,0.116978108883
4144,-1.83711123466,0.0,0.744889974594,-4.07255315781,-0.311806619167,-0.799162864685,-0.219530656934,0.292699992657,-1.53539538383,-0.329543739557,0.776315391064,-3.20957827568,0.669133424759,-0.355749994516,-0.614748358727,0.0523643195629,-0.533150017262,-0.642029583454,-1.46400558949,0.177497625351,0.298907876015,0.00034999998752,-0.446700006723,-0.357963263988,0.1861333251,0.680327534676
1981,-0.124564707279,-0.874650001526,-0.336264789104,-0.990908801556,0.226263940334,1.1260304451,-0.718383252621,-0.0162500143051,0.154962569475,-0.192399293184,1.37019991875,1.68647658825,0.189733326435,0.0220500007272,0.0396392941475,-0.79912674427,0.461400002241,0.0854886248708,0.810887396336,-0.0955556035042,0.74779343605,-0.904500007629,-0.989499986172,-0.546131849289,-9.99867916107e-05,0.274480044842
695,0.819630384445,0.839450001717,-0.533054471016,0.0163352489471,-0.725959658623,-0.117363274097,0.48171299696,-1.01129996777,0.326284706593,-0.466947853565,-0.139196366072,1.11962449551,0.129866674542,3.64964985847,0.20809212327,-0.447952419519,0.697149991989,0.209532514215,-0.401609271765,-0.0156870633364,0.353192448616,-0.736750006676,0.325100004673,0.263458818197,0.0932999998331,0.901485383511
10398,0.139144539833,-0.252750009298,-0.972644090652,-1.22853326797,-0.463423013687,0.400989711285,0.390306919813,0.123699992895,-0.432250678539,-0.282529443502,0.383902847767,-0.395115882158,0.249966651201,2.05660009384,-0.348464399576,0.289259791374,-0.197300001979,-0.277469277382,-0.446833014488,0.735042512417,1.17616868019,-0.676049947739,-5.32165002823,0.508252441883,0.759600043297,0.447596073151
5708,0.582442164421,0.617399990559,0.316566556692,-0.55988317728,0.0853551626205,0.692516207695,0.604111969471,0.478049993515,0.168970882893,0.026637122035,0.724912345409,-4.40563440323,0.0332666784525,0.61210000515,-0.279710173607,-0.0923289805651,0.0661500021815,-0.686275780201,0.57035779953,0.20314823091,0.0691539347172,-0.203500002623,0.0282000005245,0.178093358874,0.701333343983,0.991101682186
1213,1.07722747326,0.32484999299,0.222790747881,1.37244880199,0.7966812253,-0.818948566914,-0.603923141956,-0.104400008917,1.18359935284,-0.169296652079,-0.660456955433,0.380274146795,-2.42019987106,-0.594399988651,0.226465582848,0.795351684093,0.760800004005,0.141258776188,0.448188722134,0.284742087126,-0.03606107831,-0.215199992061,-0.489500015974,0.348273634911,-0.128933310509,-0.362145245075
226,-0.0473797917366,0.564600050449,-0.0529021322727,-0.154087513685,-0.0246183425188,-1.01695740223,-1.20723724365,-1.68700003624,0.116788350046,-0.289456725121,1.07222032547,1.66140556335,1.03663337231,-0.623199999332,1.05637085438,0.648792505264,0.536249995232,1.05886149406,-0.431830972433,1.0318467617,1.13732457161,0.176750004292,-0.789249956608,0.152289554477,-0.150299996138,0.00240856409073
6777,0.411631464958,-0.812150001526,-0.215069875121,0.565617978573,0.3768222332,-1.06094205379,-0.687057971954,0.253349989653,0.235999450088,0.236593425274,0.673584103584,4.7405834198,-0.257499992847,-1.3859000206,0.308966428041,0.0766776353121,-0.567450046539,0.663495361805,-0.357204794884,-0.615436375141,2.85441255569,-0.039549998939,-0.128199994564,-0.683724880219,0.0577333420515,-0.613519966602
2113,0.226604893804,-0.731600046158,0.376822978258,-1.06398546696,-0.533980667591,-0.542006909847,0.318053841591,-0.54675000906,-1.162135005,-0.664958119392,0.710530042648,-2.59597611427,-0.528633356094,1.24119997025,-0.412432044744,-0.421191751957,-0.0968500375748,-0.305454671383,-0.852363348007,0.255001306534,0.0114392489195,-0.64904999733,-0.353549957275,0.391973853111,0.637366712093,0.560147643089
3329,-0.965816497803,-0.0585500001907,-0.44177621603,-2.5576775074,0.0533161759377,-0.165904179215,-0.844541251659,-0.0460000038147,-3.88708853722,-0.0628847107291,0.414196580648,-1.27480781078,0.140566647053,-0.490700006485,0.878387391567,0.715719640255,0.035499997437,0.804273068905,0.48178884387,1.15245771408,0.791986048222,-0.0538499951363,-1.57420003414,-0.0770502611995,-0.773900032043,0.304088562727
1050,0.133697390556,-0.818050026894,-0.140177950263,1.56093907356,-0.451386332512,-0.49525603652,-0.872879981995,-0.316900014877,-0.859688282013,-0.0519229024649,-0.313772618771,-1.70459711552,0.321133375168,-0.62809997797,0.752888679504,-0.145167186856,1.03090000153,0.387761384249,1.26878583431,0.197206407785,-0.352529525757,0.0415000021458,-2.0109500885,2.19279837608,0.280833303928,-0.192558884621
9491,1.11428081989,0.295249998569,0.258558809757,-0.54033780098,0.286668986082,0.516784369946,0.657003283501,1.29655003548,0.219044581056,1.04184794426,0.843693137169,-1.77117979527,-0.110300064087,0.938850045204,-0.894435584545,-0.704837441444,0.3179500103,-0.45627990365,-0.591531455517,-0.420100420713,0.32186037302,0.0990499928594,-0.048299998045,-0.34422954917,0.437133312225,1.25656044483
22926,0.495343625546,-0.624099969864,-0.587475299835,-0.560522794724,-0.480159312487,0.747550785542,-0.451054424047,0.101400017738,0.592090547085,0.0161547064781,0.900493979454,-2.71272516251,-0.559733390808,-0.0782000124454,0.125516995788,0.321742683649,-1.22640001774,-0.0249018464237,-2.30488729477,-0.0758579224348,1.17631697655,0.268949985504,1.73060011864,-1.10770189762,0.153333351016,-0.503081321716
5899,0.0180753096938,-0.696699976921,-1.45045077801,-1.31263124943,0.0581196472049,-0.0828510373831,0.172466039658,-0.437249988317,0.484815865755,0.191577494144,0.648165345192,-0.405509144068,0.380200028419,-0.514400005341,-0.523114919662,0.0118913799524,0.934499979019,-0.581837773323,-0.0760227739811,-0.265305370092,0.459316968918,-0.237399995327,0.416150003672,-0.625369548798,-0.52790004015,-0.269715219736
5467,0.359944462776,-0.370749980211,-0.25945904851,0.304147362709,-0.0487138181925,-0.00545607507229,1.06878149509,-0.447200000286,0.0550983287394,-0.376006126404,1.16466605663,0.793157994747,-0.812700033188,0.948549985886,0.214899659157,-0.544069230556,0.451999992132,0.147829815745,-0.688525140285,-0.0889260545373,-0.740925014019,1.67100000381,0.00420001149178,0.371078550816,1.12256669998,-0.287846386433
6774,-0.0484935045242,-0.264899998903,-0.376393347979,-0.361080765724,-0.0743036717176,-0.354814261198,0.546712934971,0.379850000143,4.33680009842,0.116087719798,0.160646736622,1.93525266647,0.0962333232164,1.43779993057,0.797735929489,0.306157529354,0.791849970818,0.120415270329,-0.0473064705729,-0.0757817700505,0.360699415207,0.318649977446,-0.778050005436,-0.157297968864,0.0599000006914,0.463793158531
1788,0.826771914959,0.360100001097,0.920108556747,-1.75428020954,-0.262543052435,0.438417166471,1.31856846809,0.0236000008881,-0.924087703228,0.27896207571,1.56582355499,-1.8595802784,0.159066677094,0.312899976969,-0.662307620049,-0.935935020447,-0.348850011826,-0.326133728027,0.011640522629,-0.285811901093,0.508573710918,0.0760000050068,0.435299992561,0.324366092682,0.656933307648,1.17302083969
5921,0.779337823391,-0.317750006914,-0.766750156879,-0.0122815296054,-0.101202972233,-1.77265250683,-0.477428674698,-0.526600003242,-0.184382557869,-1.02380716801,-0.471644431353,3.39097833633,0.0133000016212,-1.07910001278,0.802376508713,0.00462897494435,-0.519100010395,-0.0791207700968,-1.13864243031,-0.0337417721748,-0.029639840126,-0.168500006199,0.961400032043,0.22067822516,0.773233354092,0.1209949404
5721,-1.21903121471,-0.31589999795,-0.315841734409,-0.185137629509,-0.325431972742,-0.364293247461,-0.600636959076,0.508199989796,-0.36014315486,-1.86888206005,-1.48916947842,-1.95298838615,0.0673666596413,-0.961149990559,0.53734099865,0.661904275417,0.15285000205,-1.36990356445,0.379561126232,-0.294239580631,0.401119023561,0.357450008392,-0.393750011921,-0.815618753433,-0.114499986172,0.427331477404
