rid,CPC011_A375_6H:BRD-K06388322-001-05-8:10,CPC011_A375_6H:BRD-K06388322-003-07-0:10,CPC011_A549_6H:BRD-K06388322-001-05-8:10,CPC011_A549_6H:BRD-K06388322-003-07-0:10,CPC011_A549_24H:BRD-K06388322-001-05-8:10,CPC011_A549_24H:BRD-K06388322-003-07-0:10,CPC011_HA1E_6H:BRD-K06388322-001-05-8:10,CPC011_HA1E_6H:BRD-K06388322-003-07-0:10,CPC011_HT29_6H:BRD-K06388322-001-05-8:10,CPC011_HT29_6H:BRD-K06388322-003-07-0:10,CPC011_MCF7_6H:BRD-K06388322-001-05-8:10,CPC011_MCF7_6H:BRD-K06388322-003-07-0:10,CPC011_MCF7_24H:BRD-K06388322-001-05-8:10,CPC011_MCF7_24H:BRD-K06388322-003-07-0:10,CPC011_PC3_6H:BRD-K06388322-001-05-8:10,CPC011_PC3_6H:BRD-K06388322-003-07-0:10,CPC011_PC3_24H:BRD-K06388322-001-05-8:10,CPC011_PC3_24H:BRD-K06388322-003-07-0:10,CPC011_VCAP_6H:BRD-K06388322-001-05-8:10,CPC011_VCAP_6H:BRD-K06388322-003-07-0:10,CPC011_VCAP_24H:BRD-K06388322-001-05-8:10,CPC011_VCAP_24H:BRD-K06388322-003-07-0:10,CPD003_MCF7_6H:BRD-K06388322-001-04-1:10,CPD003_MCF7_24H:BRD-K06388322-001-04-1:10,CPD003_PC3_6H:BRD-K06388322-001-04-1:10,CPD003_PC3_24H:BRD-K06388322-001-04-1:10
5054,-0.584609746933,-0.447449415922,1.12948846817,-1.39283299446,0.077899992466,-1.84883344173,-0.654000043869,-4.8014497757,1.19880080223,1.70748281479,1.61265003681,4.71420001984,0.606000006199,-0.621450006962,-1.58957910538,0.617864966393,-1.80825841427,-1.15767323971,0.326778769493,-0.47336858511,-0.0808259174228,0.184664666653,2.6072499752,-0.845696210861,-1.43558347225,-0.721249997616
3108,-0.353125095367,-1.30986750126,-0.712748765945,-0.741389632225,0.408900022507,0.13716673851,-1.80920004845,0.625949978828,0.299026608467,0.933778822422,-0.697999954224,3.19830012321,-0.538100004196,-0.787299990654,-0.402871370316,-0.27695441246,-0.166674599051,0.186583131552,0.267683386803,-0.165793165565,0.182353407145,2.62877082825,-0.449550032616,0.451541155577,0.993544220924,1.42334997654
1950,1.36833691597,1.21610307693,-0.817970752716,-0.386778652668,-0.947800040245,0.437433242798,1.85679996014,-0.657200038433,1.72409963608,1.82911038399,1.51804995537,0.101999998093,0.0423000007868,-0.250750005245,2.47162675858,-0.58349698782,0.29285094142,-0.225934684277,1.37179398537,-0.460020154715,0.087007291615,-0.869229793549,0.273900002241,0.16273625195,1.66366004944,0.919900000095
351,3.42372775078,-1.77174305916,0.341989099979,0.261809378862,-1.86845004559,0.564966678619,1.38919997215,0.0,0.249678850174,1.18299674988,1.47539997101,0.341049998999,0.0,0.407400012016,1.42300200462,-0.187520161271,1.42310106754,-0.262570440769,0.37256193161,-0.470674514771,0.296732723713,0.447048068047,-0.510850012302,-0.664808094501,0.402212768793,0.587549984455
4846,0.165319144726,1.78057026863,-1.69134759903,-0.151480346918,0.44365003705,-0.173933357,1.78290009499,1.33789992332,0.0442662537098,0.187554597855,0.0645999908447,4.75080013275,-0.477600008249,-1.45805001259,0.577945709229,0.624336719513,0.054670996964,-0.722856521606,0.674162149429,5.2863984108,-0.269264429808,-0.00414022803307,0.345699995756,-0.377779304981,-0.58084911108,-0.130600005388
1452,-3.90304303169,-0.637428462505,0.602916419506,-0.961619853973,0.566900014877,0.0198666676879,-0.0407999902964,-1.23844993114,0.336247444153,0.878147065639,0.264149963856,-1.67425000668,0.569199979305,-0.771750032902,-0.106316387653,1.08228826523,-1.47178018093,0.146643862128,0.117470368743,-0.142966777086,-0.702814996243,-0.57663834095,-1.50469994545,-1.06547439098,-0.432274878025,-1.03215003014
4776,0.765667319298,0.42487859726,-1.01510810852,0.364131420851,-0.801299989223,1.05116665363,1.01530003548,-0.746299982071,1.99253463745,0.0369032919407,1.26954996586,-0.992650032043,-0.267300009727,-0.984099984169,1.48173010349,-0.581777215004,0.873779892921,-0.890286684036,0.43773072958,-0.434994161129,0.783733248711,-0.612356424332,2.24224996567,-1.29138815403,0.753937959671,0.957549989223
6908,-3.15547442436,-0.498228341341,1.68017470837,-0.675677895546,1.68924999237,-0.752133369446,-0.485400021076,-0.569749951363,0.155630350113,1.31253004074,1.19029998779,0.693100035191,0.4007999897,0.763350009918,-0.929674327374,0.840064048767,-0.705665230751,0.318772345781,0.247485086322,-1.71774053574,-0.457342594862,0.452283650637,-0.368649989367,0.179954722524,-0.720094740391,-0.458400011063
672,0.234189420938,-0.487992465496,-0.0225876569748,-0.541548371315,0.162599995732,0.497700035572,0.631399989128,-0.235149994493,1.22891569138,0.271581619978,-0.264949977398,-0.761349976063,0.00760000944138,-0.618599951267,0.259710550308,-0.0977602303028,0.0213615521789,0.121296189725,-0.988461315632,-0.848378121853,-0.53382307291,-0.436228454113,0.334800004959,0.3086604774,0.30573746562,-0.0719499886036
5710,-0.0776331573725,1.35068154335,0.851580023766,0.244232743979,0.722750008106,-0.603033363819,-0.656599998474,-0.438499987125,-0.613141775131,0.638503789902,-0.208800002933,1.96025002003,-0.128649994731,-0.205449998379,-0.209673315287,0.375601530075,-0.0805513262749,0.680719017982,-1.86257576942,-1.11700534821,-0.255196362734,0.881603717804,-1.20899999142,-0.584670245647,-1.3398026228,-0.628749966621
2115,0.689653396606,-0.777187287807,0.279718160629,1.47532629967,-0.738950014114,0.354366660118,-0.59635001421,0.589749991894,0.949220776558,2.18902540207,1.24834990501,1.92349994183,-0.791100025177,-0.409449994564,0.243203133345,0.990736603737,-0.228434294462,0.508256435394,0.990705132484,1.34729647636,0.63275885582,1.1316921711,5.32814979553,-0.566255807877,0.635007739067,0.189450010657
7015,1.22091650963,-0.421478450298,-1.73008322716,-0.717579424381,-1.03279995918,0.597266674042,1.18359994888,-0.609200000763,1.54719018936,0.0880019813776,1.20280003548,1.15610003471,0.219700008631,-0.613799989223,0.837316632271,1.30131053925,0.161237359047,-1.04326188564,1.44168484211,0.565412819386,0.377234607935,0.817236185074,-0.0181500017643,-0.820505142212,1.55933594704,0.82380002737
8726,-1.45903658867,1.10516321659,0.646195888519,4.06662273407,2.97644996643,2.90463352203,-1.06854999065,0.469799995422,0.235941469669,-0.870432496071,1.16235005856,1.50180006027,0.756099998951,0.33575001359,0.694807589054,-0.177027851343,-0.156596958637,-0.071890078485,-0.497192680836,3.41649246216,0.261610239744,0.0720564723015,-0.0926999971271,-0.589099168777,-0.397124409676,-0.404100000858
2185,2.18566727638,-0.68216753006,-0.903920650482,1.10867285728,-1.22355008125,0.686766624451,1.40075004101,0.0441499948502,1.43657064438,1.5523608923,1.35460007191,1.04245007038,-0.103549994528,-0.0700500011444,1.57620668411,0.337426066399,0.304306149483,-0.524043381214,0.731766164303,0.482749044895,0.876190125942,-0.526833415031,0.756000041962,-0.969583332539,0.972186088562,0.777949988842
3315,2.02187228203,-5.24468803406,0.167244374752,0.0272260904312,0.85514998436,-0.214366704226,-1.0652500391,-0.219850033522,-1.60411953926,-3.65655374527,-0.0979999899864,0.0,-0.472400009632,0.749199986458,-0.925471186638,0.323380976915,0.433044075966,-0.925115227699,0.440444231033,-0.919743478298,-0.132085770369,-1.78022766113,-0.482250005007,0.232980757952,-1.004758358,-0.336899995804
5289,-1.9314365387,-0.411034971476,-0.0792441740632,0.889920592308,-0.67745000124,-0.0249333381653,0.717199981213,-1.20110011101,0.970177412033,1.54909670353,-0.0938499569893,1.20764994621,-0.0764000117779,0.341749995947,-0.571852385998,1.75404775143,-0.344889253378,-0.296803683043,0.117925465107,-1.09442007542,-0.012189604342,-0.596742033958,0.528949975967,-0.432286649942,-0.155355364084,-0.0351500213146
868,1.14708280563,-1.02152001858,-0.379172384739,0.902825772762,0.078350007534,0.463766694069,-0.623000025749,-0.138249993324,1.25054514408,0.639843285084,-0.00165000557899,0.674399971962,-0.470799982548,-1.03715002537,1.50615406036,-0.272596776485,-0.670553267002,-0.415475010872,0.828710377216,1.23709225655,0.55958545208,0.945996880531,0.644100010395,0.434462696314,-0.123366065323,0.008550000377
1677,2.34681510925,-0.616191267967,-0.704777956009,1.11559820175,-0.526750028133,0.217866659164,1.16335010529,-0.905850052834,1.77822685242,1.94484317303,1.02474999428,2.09329986572,-0.162299990654,-0.892500042915,0.623704075813,0.227954894304,0.612142860889,-0.962522387505,0.890213370323,0.432854652405,0.15381744504,-1.10885429382,1.7321999073,-0.0804422497749,-0.664725840092,-0.457300007343
7043,2.77825713158,-0.299995005131,-0.342473208904,1.76466822624,-1.26499998569,1.48076665401,0.625749945641,0.0627999901772,1.04734909534,1.38563227654,0.884899973869,2.90555000305,-0.294600009918,-0.13599999249,1.19353032112,0.143124356866,0.816414892673,-0.290573477745,0.74451738596,0.65713852644,0.653868854046,0.686806321144,0.630550026894,-0.0534373745322,0.656148791313,0.748899936676
5613,1.56110751629,-1.23665964603,-0.935981452465,1.02006196976,-1.02349996567,1.79279994965,1.5952000618,-0.295800000429,0.867652952671,0.689510166645,0.82740008831,2.19325017929,-0.0648500025272,0.108850002289,2.33215427399,0.340982586145,0.703220129013,-0.406298577785,0.513003110886,-0.640949845314,-0.131827920675,0.1461712569,0.500450015068,-0.115904144943,0.461837083101,0.563650012016
595,-0.788905024529,-0.399243891239,-1.89890551567,-0.0216468274593,1.11944997311,-0.633600056171,-1.20574998856,-0.395350009203,-0.548706769943,1.99211478233,0.0386499986053,1.60879993439,0.28820002079,0.0397999994457,-1.35411524773,0.614980459213,-1.0502281189,0.179031476378,-0.756360888481,-0.463199198246,-0.734865128994,0.10935254395,-0.361900001764,-0.595844268799,0.127644896507,-0.628049969673
4793,-0.749201714993,0.406999379396,0.772327780724,-0.777697324753,0.422100007534,-0.41586664319,-0.404699981213,0.273900032043,-0.446059435606,0.904421448708,0.359649956226,2.46455001831,-0.258349984884,0.12309999764,-0.558022379875,1.53988814354,-0.457704275846,-0.133578643203,0.818443834782,-0.577092945576,-0.53810530901,-0.125684544444,-0.49944999814,0.559265077114,1.34474289417,0.329450011253
2736,2.62930727005,0.0629819482565,-1.36991369724,1.43005442619,-0.337999999523,1.92993330956,-0.734600007534,0.754649996758,0.945855915546,1.16987287998,1.74874997139,-0.526700019836,0.15039999783,0.149599999189,0.630744874477,0.619238674641,-0.251580268145,0.320805341005,0.40051394701,4.21007966995,0.222151041031,-0.209689348936,0.751999974251,-1.22112381458,1.03209900856,1.05099999905
5290,1.28853583336,-2.11795210838,-1.23429918289,0.61337262392,-0.288350015879,0.502800047398,1.55959999561,-0.220200002193,1.46997308731,0.842026591301,0.996150076389,0.240549996495,0.292950004339,-0.100649997592,1.91641712189,-0.500486731529,0.811728477478,-0.100515812635,-0.169278278947,0.40695476532,0.742472708225,-0.240621566772,1.48469996452,-0.848675310612,0.163367703557,1.02950000763
6194,-0.201392695308,0.0,-0.000394500559196,0.000336998899002,0.17974999547,-0.259866714478,0.000999999931082,0.00034999998752,-0.752250432968,0.151982799172,1.11864995956,-2.69090008736,-1.14695000648,0.936999976635,0.414329141378,-0.0242249332368,-0.210819453001,0.0618169233203,-0.00165094435215,0.00485883001238,-0.364974707365,1.43952596188,0.339599996805,0.0540615618229,-0.837047100067,-5.60034990311
1676,2.52093648911,-1.22778725624,-0.665936470032,1.23594069481,-0.122950010002,0.263833343983,1.47950005531,-0.91369998455,1.52690351009,-4.99717950821,-2.72764992714,1.09210002422,0.431050002575,-0.371349990368,1.27478814125,-0.0539610311389,0.538415074348,-0.397743791342,0.272400945425,-0.602147042751,0.608127057552,-0.306280553341,0.406049996614,-0.521971940994,0.316113561392,0.917199969292
23512,0.609833478928,0.952863395214,0.616881251335,-0.943091988564,0.479249984026,-0.404133319855,-0.0663999915123,-1.3275500536,-3.71705031395,-8.27736377716,-0.257400006056,1.46514999866,0.211699992418,-0.740350008011,0.173508882523,-0.0673831626773,0.901418983936,0.300377905369,-1.0273630619,-2.14013719559,-0.209975853562,-0.527833342552,0.388800024986,0.747325360775,0.276104718447,-1.23959994316
148022,0.833691596985,-1.17156338692,-0.338697910309,0.595378756523,1.00234997272,-0.273900002241,-0.902199983597,0.240849971771,0.272109210491,1.63682067394,0.205550014973,2.80644989014,-0.799900054932,-1.19735002518,-1.32583117485,0.846175432205,-0.753743290901,0.594802796841,-0.110301330686,-0.650612235069,0.357028782368,0.519448399544,0.550999999046,0.719572305679,-0.960533559322,-0.0792500004172
1906,2.02920627594,1.02766609192,-0.817276120186,-0.180908709764,0.446649998426,-0.58310008049,1.15740001202,-0.387850016356,0.487836778164,0.448158144951,0.497999966145,0.504199981689,0.361299991608,-0.662150025368,0.876776218414,-0.303635835648,0.469819128513,-0.621744632721,1.48989450932,-1.1218136549,0.928723335266,-0.309241175652,1.31299996376,-0.367585927248,1.91309630871,0.808049976826
8878,-1.9380466938,0.783286452293,0.000452462234534,-0.199329048395,-0.0737500041723,-0.599166750908,-0.705150008202,-1.17149996758,-1.02303004265,-1.58851718903,-0.0151499994099,1.22074997425,-0.179000005126,0.320950001478,-1.49382913113,0.106278792024,-0.841117739677,0.259351164103,-0.416134744883,-1.8306568861,0.0593221113086,-0.0733372420073,-0.189150005579,-0.775015115738,-3.41579055786,-1.08855009079
3091,0.960615336895,0.592557311058,1.39445710182,-1.45586180687,-0.528849959373,-0.453066706657,-0.960250020027,-1.12839996815,0.905761599541,0.656290411949,0.874050021172,0.0576000213623,0.386099994183,-0.343400001526,-0.118346601725,0.128531828523,0.468502402306,-0.284384608269,-0.0449912920594,0.0259854383767,0.579729676247,-0.448941111565,0.412050008774,-0.523946464062,-2.27287483215,0.663900017738
5743,0.274875789881,1.23663234711,1.04426836967,-1.22010791302,0.941249966621,-0.290966689587,1.22424995899,-0.641250014305,0.513350248337,0.959064126015,0.611900031567,5.16944980621,0.319199979305,-0.232800006866,-0.107689455152,0.714292883873,0.0975838005543,0.205627560616,0.467103153467,0.616517484188,0.232894659042,-1.39430272579,-0.5054500103,-0.684650182724,2.22483038902,-0.539349973202
5321,1.52026033401,0.0921479016542,-0.739287257195,0.451542496681,-0.524450004101,0.261766672134,1.25134992599,-0.180700004101,0.716600656509,-1.0824906826,1.53429996967,0.0295000076294,-0.419999986887,-0.383849978447,1.41173100471,-0.595501065254,0.691597163677,-1.02531659603,0.045836366713,-0.609126627445,0.326003998518,-0.419865727425,0.763100028038,-0.355556070805,0.173138543963,0.914199948311
4144,1.47343218327,-1.30745267868,0.452499449253,-0.690112531185,-0.34714999795,0.325566709042,0.174049988389,-0.816649973392,-1.15961289406,-0.00209275167435,1.49459993839,-1.67225003242,-0.0594999939203,-0.214750006795,0.674406647682,0.38540956378,0.157509297132,0.183787703514,0.175714761019,0.113387398422,0.114548377693,-0.618090867996,0.0391000062227,0.615601062775,0.223736315966,1.49349999428
1981,-0.910934746265,0.499725401402,-1.30903530121,-0.620964169502,-0.921000003815,2.27386665344,-0.925599992275,0.433099985123,0.173931926489,0.459307312965,-0.551599979401,1.13115000725,0.194499999285,-1.11035001278,-0.0464473366737,-0.116864651442,-0.706891655922,-0.320414274931,0.345338821411,-0.584254741669,0.169932365417,0.0837611407042,-0.759999990463,0.29661282897,0.179763123393,0.578850030899
695,-0.246272101998,1.70111620426,0.156802728772,0.490196019411,-0.934599995613,0.353833317757,0.0116499960423,-0.281450033188,1.68848693371,1.29210448265,4.61474990845,5.33675003052,0.406700015068,-2.1032500267,0.97825551033,-0.697558045387,0.673871695995,-0.599565863609,-0.793952584267,0.364228695631,0.413032472134,-0.429431378841,0.743499994278,0.29566603899,0.613765358925,0.869949996471
10398,1.6024210453,-0.402198821306,0.215909391642,1.81161928177,-1.34599995613,0.96493345499,-0.507099986076,-0.610800027847,1.22438251972,0.5896499753,0.983550012112,1.69070005417,-1.05385005474,-0.442099988461,-0.0659067034721,0.0190478786826,-0.477779477835,0.299600511789,-0.179223492742,-0.722512543201,0.561863660812,-1.01431965828,1.53425002098,-0.3535412848,0.430471301079,0.0476999878883
5708,1.49619913101,1.08822154999,-0.406294047832,0.308225929737,-0.368499994278,-1.91946673393,0.678750038147,-0.0830500051379,0.713639080524,-0.228581190109,0.139250010252,0.760200023651,0.727600038052,-0.242799967527,-0.128309592605,1.07281625271,-0.066219702363,-0.246682703495,-0.0970475748181,-0.263599783182,-0.0309378635138,0.753736436367,-0.289950013161,-0.727337002754,-1.26834607124,0.223550006747
1213,-0.938879668713,1.34838354588,0.755641460419,-0.334606170654,0.288249999285,-0.535533428192,-1.22484993935,-0.711750030518,-0.98691368103,0.865954399109,-4.79874992371,0.361599981785,0.475450009108,0.489650011063,-0.648421049118,0.138279810548,-0.0108677428216,1.08006083965,-1.08426749706,-0.257062405348,-0.539045572281,0.332240790129,-0.547100007534,-0.373653918505,-1.72473108768,-0.980100035667
226,-0.46453255415,1.31451904774,0.636898934841,0.0541263520718,1.04320001602,-0.198600023985,0.162849992514,-0.454300016165,-0.908741831779,1.04154229164,-0.172800004482,0.744849979877,0.241900011897,-0.494500011206,-0.757636547089,0.150995090604,-0.2191824615,0.13594609499,-0.435676723719,-0.70963960886,-1.14270615578,-0.240734130144,-0.329999983311,0.456932663918,-1.9074780941,-0.892449975014
6777,-0.191431224346,-0.0911084711552,0.567513942719,-0.163346901536,0.754450023174,0.17159999907,-0.658300042152,0.715200006962,0.729248642921,1.00143349171,0.341399997473,3.02710008621,-0.420599997044,0.764800012112,0.337538063526,-0.353828281164,-0.128291502595,0.0467744246125,0.680850207806,1.17768263817,0.158635318279,0.960220038891,0.0195500254631,0.00817607343197,0.0875893980265,0.530300021172
2113,-0.901668846607,-1.31238508224,0.516684353352,-0.00197777152061,-1.12685000896,0.755133390427,0.65030002594,-1.09089994431,0.817078530788,0.874684512615,1.01254999638,1.14814996719,-0.271349996328,0.299300014973,0.70325678587,-0.481409013271,-0.965093374252,0.210798814893,0.385750353336,0.885023474693,0.892331361771,-0.342347472906,0.991549968719,0.0621623545885,0.670177340508,1.62474989891
3329,-1.05194866657,0.20059210062,1.28575563431,-0.751153826714,0.425249993801,-0.846900105476,-0.686699986458,-0.476750016212,-1.70791041851,1.77999722958,-1.31524991989,-2.65315008163,-0.936399996281,-0.0370999872684,-0.470584332943,0.742019414902,-0.226675063372,0.689561009407,-1.37814772129,-2.91888308525,-0.672415137291,-0.19639416039,-2.29530000687,0.0209396202117,-0.915864109993,-0.52095001936
1050,1.01137626171,1.57042217255,-0.805766642094,-0.13581430912,0.432950019836,-0.851033329964,2.33914995193,2.73709988594,-0.97809368372,1.01334381104,0.321150004864,2.54294991493,0.415850013494,0.378350019455,0.300238460302,-0.397585958242,-0.325318098068,-0.38915002346,0.275539070368,-1.18223059177,-0.814511120319,1.2365449667,-0.230800002813,0.800275564194,3.49061012268,0.669749975204
9491,0.647142231464,-1.93767130375,-1.06436228752,-0.727156281471,-0.982749998569,0.631666660309,0.56694996357,-0.0913999974728,1.04866075516,0.369644522667,0.994350016117,0.624049961567,0.269299983978,-0.415349990129,-0.0575114190578,-0.46916782856,0.00187807157636,-0.548067808151,1.26621854305,-0.268851548433,0.485227108002,-0.605360627174,0.395250022411,-0.345465600491,1.46352505684,0.672049999237
22926,-1.0672711134,-3.62045192719,-0.408287167549,0.813894987106,-0.0305000022054,0.556766688824,-1.30914998055,-0.137549996376,0.563190937042,0.0275465156883,0.884050011635,1.94790005684,-0.193949997425,0.780650019646,0.176722258329,0.328259646893,-0.926937103271,0.866455793381,-0.370473921299,0.489771455526,0.253684014082,-0.612787187099,0.259200006723,0.0677421540022,0.0470933020115,-0.194549992681
5899,-1.11571025848,-0.974406659603,-0.160818934441,-1.83936715126,-0.000850006937981,-0.334433317184,-0.200500011444,0.218800008297,-1.68657708168,-4.09214448929,0.748250007629,-1.14430010319,-0.117149978876,0.302999973297,-0.533378899097,-0.245122894645,-0.484118252993,0.144167050719,1.13295340538,0.926454901695,0.0649544149637,0.414025902748,-0.73784995079,-0.495820820332,-1.2026475668,-0.808650016785
5467,2.0654566288,0.218724563718,-0.749033808708,0.942676365376,-1.05334997177,1.46813333035,0.691050052643,1.53804993629,1.10122072697,1.59805226326,0.928400039673,3.41544985771,-0.0286999978125,0.0133499801159,0.0197667479515,0.63455414772,-0.323789954185,0.217440396547,1.11544847488,0.38862156868,0.265115320683,1.71413516998,0.789299964905,-0.187598705292,-0.688626646996,-0.614750027657
6774,-0.76252156496,1.50922787189,0.0726346820593,0.442991882563,-1.41324996948,-0.443066686392,-0.0646499991417,-0.875150024891,1.26008081436,3.44194054604,-0.977949976921,5.09810018539,0.631649971008,9.99867916107e-05,2.0356991291,4.2636423111,0.842452466488,-0.0785717517138,-0.243076652288,0.732768654823,0.521068751812,0.513230264187,5.91009998322,0.877181589603,0.268983542919,0.714200019836
1788,2.09455084801,-0.969295978546,-1.47873044014,0.100128471851,-0.345849990845,0.765533387661,1.50154995918,-0.799199998379,0.999721586704,1.03973853588,0.665149986744,-1.35689997673,0.13465000689,-0.363249987364,1.31604361534,-0.311985701323,1.08843123913,-0.817655801773,0.258229732513,0.201762065291,0.729759037495,-0.345868468285,0.963699996471,-0.982162833214,0.474880069494,0.878399968147
5921,1.09724736214,-1.10314178467,1.13322007656,0.615007698536,0.945000052452,-0.183000028133,-1.17994999886,0.387000024319,-0.234730020165,0.782472908497,0.0322499983013,-0.723450005054,-0.0429999828339,1.15285003185,-0.587527513504,-0.029520496726,-0.151604533195,0.255134254694,0.801964998245,2.69281125069,0.246761530638,1.67069792747,4.85624980927,-0.0687316805124,-1.4581451416,-0.526149988174
5721,-0.87054592371,0.612794041634,0.356708228588,-0.596606612206,0.837999999523,-0.685800015926,-0.0962500050664,-4.63205003738,-0.817469596863,-0.877546727657,-2.10654997826,-4.54569959641,0.670349955559,-2.00935006142,-0.515420675278,0.00226896069944,0.478647321463,-0.378486186266,0.0603285133839,0.0771137475967,-0.390567034483,-0.433286875486,-0.823900043964,0.801639258862,0.128971457481,-0.269400000572
