rid,ERG011_VCAP_6H:BRD-K32035967-001-01-2:10.153,ERG011_VCAP_24H:BRD-K32035967-001-01-2:10.153
5720,-0.635200023651,-0.36795091629
466,0.942299962044,0.686277031898
6009,0.16494999826,-0.101297400892
2309,0.541999995708,0.451546490192
387,-0.380850017071,-0.685630202293
3553,-0.860249996185,-0.0696543306112
427,0.513650000095,1.05324661732
5898,0.439949989319,0.0509660579264
23365,0.000400006771088,-0.491773217916
6657,-1.1373000145,-0.576714932919
5054,-0.767300009727,-0.22683930397
3108,1.10399997234,3.53785228729
1950,-0.384649991989,-0.161920875311
351,0.973649978638,1.06259548664
4846,0.448299974203,-0.122064888477
1452,-0.0230000019073,-0.465927749872
4776,-0.90575003624,-0.58819681406
6908,1.00650000572,0.149102151394
672,0.855700016022,0.177847191691
5710,0.249800011516,-0.288890063763
2115,0.268250018358,-0.0878542363644
7015,-1.0135999918,-1.12848484516
8726,0.802250027657,0.137831240892
2185,-1.34455001354,-0.377038598061
3315,0.58060002327,-1.06347560883
5289,0.235400006175,-0.186996936798
868,-0.160800009966,-0.826625645161
1677,-0.874100029469,-1.00537919998
7043,-1.4781999588,-0.0227930508554
5613,-0.476000010967,0.380726963282
595,0.501899957657,-0.0403561294079
4793,0.703400015831,0.0680952519178
2736,-0.566300034523,-0.283574700356
5290,-0.871649980545,0.0390103124082
6194,0.0,0.000377105025109
1676,-1.29869997501,-0.439346402884
23512,0.800300002098,0.930952191353
148022,0.137450009584,-0.384051561356
1906,-0.516250014305,-0.360422074795
8878,-0.344399988651,-0.402245312929
3091,0.143449991941,-0.0827029198408
5743,-0.436800003052,0.111654557288
5321,-1.06079995632,-0.221868187189
4144,-0.17919999361,0.313635319471
1981,-0.493900001049,0.886800944805
695,0.266449987888,0.629985511303
10398,-1.35944998264,0.00288878753781
5708,-0.883449971676,0.514119207859
1213,0.527899980545,0.480111896992
226,0.570100009441,-0.0154591873288
6777,-0.493999987841,-0.166279762983
2113,0.24279999733,-0.154208675027
3329,0.793349981308,0.105498000979
1050,0.771049976349,0.970938146114
9491,-1.00495004654,-1.33351755142
22926,-0.877149939537,-1.19321191311
5899,0.0338499993086,-0.640725076199
5467,-0.495400011539,-0.779646039009
6774,-0.225649997592,0.0362936444581
1788,-1.26009988785,-0.185718506575
5921,-0.354149997234,-0.596796035767
5721,0.301799982786,-0.0571718662977
2263,-0.989250063896,-0.397637873888
808,-0.631000041962,-0.71207934618
30001,0.279850006104,-0.436913758516
348,-0.763700008392,-0.171008601785
30849,-0.294800013304,-0.27685841918
1454,-0.27785000205,-0.195621967316
6500,0.172350019217,-0.311166733503
5627,1.61985003948,0.0880466252565
5715,-0.219150006771,-0.0189693942666
4791,0.0592000037432,0.0834968537092
56924,0.662400007248,0.102131456137
2690,0.748950004578,0.702609717846
1019,0.849749982357,-0.301649928093
51422,0.477400004864,-0.624376773834
5788,-1.02865004539,-0.421235620975
6709,1.39324998856,0.886375427246
1277,-0.635900020599,-0.282173424959
993,0.599049985409,0.098978921771
7157,-1.1657999754,-0.548418700695
1958,0.803850054741,1.17582929134
4582,-0.219650000334,0.467876821756
9212,-2.61870002747,0.202531844378
8440,1.22134995461,-0.13566569984
6790,-0.00994999706745,0.119427889585
8851,0.207549989223,2.03049731255
2534,-0.535349965096,-0.384369462729
4893,-1.52135002613,-0.70981490612
665,4.85244989395,-0.123843416572
