rid,DOS028_VCAP_6H:BRD-K28001738-001-01-8:5,DOS028_VCAP_24H:BRD-K28001738-001-01-8:5
5720,-0.116233378649,0.555507898331
466,0.308294504881,-0.710445523262
6009,0.181399971247,-0.753912866116
2309,0.926917433739,-0.140999048948
387,0.593148171902,-1.92051744461
3553,-0.950898885727,0.301755875349
427,-0.41522398591,-1.09918999672
5898,0.00111135840416,0.00926337856799
23365,0.17090690136,-0.821202039719
6657,-0.524467766285,1.29334437847
5054,0.650430440903,-0.0343250334263
3108,1.27105009556,0.0860837250948
1950,0.0684903115034,1.19081568718
351,-0.0341934561729,0.520880877972
4846,-0.0221161469817,0.538697361946
1452,-1.17297148705,-0.955214977264
4776,-0.487877994776,0.901206076145
6908,0.330222308636,-0.760076403618
672,0.158379346132,0.106715388596
5710,0.275588810444,-0.983362853527
2115,-1.21227455139,1.70534825325
7015,1.40911662579,1.47845864296
8726,0.0996745973825,0.401101708412
2185,-0.555031955242,-0.466155230999
3315,-0.179120212793,1.36605036259
5289,0.606794297695,0.62959754467
868,-0.210156679153,1.49557614326
1677,0.314757108688,-0.622190833092
7043,-1.42245364189,0.17159563303
5613,-0.95573246479,1.15279066563
595,-0.23972132802,-0.445651203394
4793,-0.123305827379,2.29595375061
2736,-1.03206515312,1.76214039326
5290,0.828828930855,1.8078687191
6194,0.101601459086,0.101729780436
1676,-0.490135937929,0.902768552303
23512,0.210780441761,-0.428837239742
148022,-0.0766664221883,-1.22697305679
1906,-1.3897446394,2.50941801071
8878,-1.31396913528,-0.930370748043
3091,-1.24024128914,0.0403115302324
5743,0.298478156328,0.904043078423
5321,-0.454640448093,1.96613192558
4144,-1.25871086121,0.956489443779
1981,0.258285671473,-0.0182516239583
695,-0.50038588047,-0.171765297651
10398,-1.1165099144,1.130204916
5708,-0.755671679974,0.484098702669
1213,0.114722177386,-1.32713472843
226,0.340504825115,-3.70609951019
6777,1.26887309551,-1.20410454273
2113,-0.691058754921,0.89792495966
3329,-0.17489439249,-0.703437626362
1050,-0.0515351593494,-1.68276917934
9491,0.0757263153791,0.558899521828
22926,-2.01194047928,0.628571033478
5899,0.731973946095,-0.500526368618
5467,-0.425387352705,-0.575956583023
6774,0.275787472725,-0.929067850113
